chrom,start,end,num,list,ENCFF042WXA_CTCF_sorted.bed,ENCFF090ZJH_CTCF_sorted.bed,ENCFF153CDM_CTCF_sorted.bed,ENCFF179UDP_CTCF_sorted.bed,ENCFF374VTS_CTCF_sorted.bed,ENCFF406IQL_CTCF_sorted.bed,ENCFF447AYX_CTCF_sorted.bed,ENCFF697VGB_CTCF_sorted.bed,ENCFF770ZIZ_CTCF_sorted.bed,ENCFF933UDR_CTCF_sorted.bed,ENCFF942DXM_CTCF_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr11,124876377,124876378,9,"1,2,5,7,8,9,10,11,12",1,1,0,0,1,0,1,1,1,1,1,1
chr11,124876378,124876384,10,"1,2,3,5,7,8,9,10,11,12",1,1,1,0,1,0,1,1,1,1,1,1
chr11,124876384,124876402,11,"1,2,3,4,5,7,8,9,10,11,12",1,1,1,1,1,0,1,1,1,1,1,1
chr11,124876402,124876468,12,"1,2,3,4,5,6,7,8,9,10,11,12",1,1,1,1,1,1,1,1,1,1,1,1
chr11,124876468,124876489,11,"1,3,4,5,6,7,8,9,10,11,12",1,0,1,1,1,1,1,1,1,1,1,1
chr11,124876489,124876492,10,"1,4,5,6,7,8,9,10,11,12",1,0,0,1,1,1,1,1,1,1,1,1
chr11,124876492,124876499,9,"1,4,5,7,8,9,10,11,12",1,0,0,1,1,0,1,1,1,1,1,1
chr11,124876499,124876509,7,"4,5,7,8,9,10,12",0,0,0,1,1,0,1,1,1,1,0,1
chr11,124876509,124876510,6,"4,5,8,9,10,12",0,0,0,1,1,0,0,1,1,1,0,1
chr11,124876510,124876517,5,"4,5,8,10,12",0,0,0,1,1,0,0,1,0,1,0,1
chr11,124876517,124876527,4,"5,8,10,12",0,0,0,0,1,0,0,1,0,1,0,1
chr11,124876527,124876542,3,"8,10,12",0,0,0,0,0,0,0,1,0,1,0,1
chr11,124876542,124876799,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chr11,125569143,125569159,3,"4,10,12",0,0,0,1,0,0,0,0,0,1,0,1
chr11,125569159,125569161,4,"4,9,10,12",0,0,0,1,0,0,0,0,1,1,0,1
chr11,125569161,125569183,5,"4,6,9,10,12",0,0,0,1,0,1,0,0,1,1,0,1
chr11,125569183,125569189,6,"4,6,8,9,10,12",0,0,0,1,0,1,0,1,1,1,0,1
chr11,125569189,125569191,7,"3,4,6,8,9,10,12",0,0,1,1,0,1,0,1,1,1,0,1
chr11,125569191,125569197,8,"3,4,6,7,8,9,10,12",0,0,1,1,0,1,1,1,1,1,0,1
chr11,125569197,125569229,9,"3,4,5,6,7,8,9,10,12",0,0,1,1,1,1,1,1,1,1,0,1
chr11,125569229,125569245,10,"3,4,5,6,7,8,9,10,11,12",0,0,1,1,1,1,1,1,1,1,1,1
chr11,125569245,125569283,11,"2,3,4,5,6,7,8,9,10,11,12",0,1,1,1,1,1,1,1,1,1,1,1
chr11,125569283,125569314,12,"1,2,3,4,5,6,7,8,9,10,11,12",1,1,1,1,1,1,1,1,1,1,1,1
chr11,125569314,125569354,11,"1,3,4,5,6,7,8,9,10,11,12",1,0,1,1,1,1,1,1,1,1,1,1
chr11,125569354,125569359,10,"1,3,4,5,6,7,8,9,10,12",1,0,1,1,1,1,1,1,1,1,0,1
chr11,125569359,125569361,9,"1,3,4,5,7,8,9,10,12",1,0,1,1,1,0,1,1,1,1,0,1
chr11,125569361,125569364,8,"1,3,4,5,8,9,10,12",1,0,1,1,1,0,0,1,1,1,0,1
chr11,125569364,125569383,7,"3,4,5,8,9,10,12",0,0,1,1,1,0,0,1,1,1,0,1
chr11,125569383,125569399,6,"3,4,5,9,10,12",0,0,1,1,1,0,0,0,1,1,0,1
chr11,125569399,125569401,5,"3,4,5,10,12",0,0,1,1,1,0,0,0,0,1,0,1
chr11,125569401,125569435,4,"3,4,10,12",0,0,1,1,0,0,0,0,0,1,0,1
chr11,125569435,125569439,3,"3,10,12",0,0,1,0,0,0,0,0,0,1,0,1
chr11,125569439,125569471,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chr11,125625461,125625471,2,"5,12",0,0,0,0,1,0,0,0,0,0,0,1
chr11,125625471,125625705,3,"5,11,12",0,0,0,0,1,0,0,0,0,0,1,1
chr11,125625705,125625707,2,"11,12",0,0,0,0,0,0,0,0,0,0,1,1
chr11,125626304,125626354,2,"6,12",0,0,0,0,0,1,0,0,0,0,0,1
chr11,125626354,125626363,3,"1,6,12",1,0,0,0,0,1,0,0,0,0,0,1
chr11,125626363,125626371,4,"1,6,9,12",1,0,0,0,0,1,0,0,1,0,0,1
chr11,125626371,125626379,5,"1,4,6,9,12",1,0,0,1,0,1,0,0,1,0,0,1
chr11,125626379,125626385,6,"1,4,6,8,9,12",1,0,0,1,0,1,0,1,1,0,0,1
chr11,125626385,125626386,7,"1,3,4,6,8,9,12",1,0,1,1,0,1,0,1,1,0,0,1
chr11,125626386,125626435,9,"1,3,4,6,8,9,10,11,12",1,0,1,1,0,1,0,1,1,1,1,1
chr11,125626435,125626579,10,"1,3,4,6,7,8,9,10,11,12",1,0,1,1,0,1,1,1,1,1,1,1
chr11,125626579,125626586,9,"1,3,4,6,7,9,10,11,12",1,0,1,1,0,1,1,0,1,1,1,1
chr11,125626586,125626603,8,"1,3,4,6,7,9,11,12",1,0,1,1,0,1,1,0,1,0,1,1
chr11,125626603,125626604,7,"1,3,4,6,7,11,12",1,0,1,1,0,1,1,0,0,0,1,1
chr11,125626604,125626605,6,"3,4,6,7,11,12",0,0,1,1,0,1,1,0,0,0,1,1
chr11,125626605,125626613,5,"3,4,6,11,12",0,0,1,1,0,1,0,0,0,0,1,1
chr11,126211607,126211857,2,"3,12",0,0,1,0,0,0,0,0,0,0,0,1
chr11,130002607,130002621,2,"11,12",0,0,0,0,0,0,0,0,0,0,1,1
chr11,130002621,130002843,3,"3,11,12",0,0,1,0,0,0,0,0,0,0,1,1
chr11,130002843,130002871,2,"3,12",0,0,1,0,0,0,0,0,0,0,0,1
chr11,134253218,134253313,2,"1,12",1,0,0,0,0,0,0,0,0,0,0,1
chr11,134253313,134253468,3,"1,3,12",1,0,1,0,0,0,0,0,0,0,0,1
chr11,134253468,134253563,2,"3,12",0,0,1,0,0,0,0,0,0,0,0,1
chr12,751277,751294,2,"4,12",0,0,0,1,0,0,0,0,0,0,0,1
chr12,751294,751296,3,"3,4,12",0,0,1,1,0,0,0,0,0,0,0,1
chr12,751296,751312,4,"3,4,9,12",0,0,1,1,0,0,0,0,1,0,0,1
chr12,751312,751313,5,"3,4,9,10,12",0,0,1,1,0,0,0,0,1,1,0,1
chr12,751313,751318,6,"1,3,4,9,10,12",1,0,1,1,0,0,0,0,1,1,0,1
chr12,751318,751326,7,"1,2,3,4,9,10,12",1,1,1,1,0,0,0,0,1,1,0,1
chr12,751326,751335,8,"1,2,3,4,8,9,10,12",1,1,1,1,0,0,0,1,1,1,0,1
chr12,751335,751347,9,"1,2,3,4,7,8,9,10,12",1,1,1,1,0,0,1,1,1,1,0,1
chr12,751347,751380,10,"1,2,3,4,5,7,8,9,10,12",1,1,1,1,1,0,1,1,1,1,0,1
chr12,751380,751418,11,"1,2,3,4,5,6,7,8,9,10,12",1,1,1,1,1,1,1,1,1,1,0,1
chr12,751418,751477,12,"1,2,3,4,5,6,7,8,9,10,11,12",1,1,1,1,1,1,1,1,1,1,1,1
chr12,751477,751478,11,"1,2,3,4,5,6,7,8,9,10,12",1,1,1,1,1,1,1,1,1,1,0,1
chr12,751478,751487,10,"1,2,3,4,6,7,8,9,10,12",1,1,1,1,0,1,1,1,1,1,0,1
chr12,751487,751505,9,"1,2,3,4,7,8,9,10,12",1,1,1,1,0,0,1,1,1,1,0,1
chr12,751505,751514,8,"1,2,3,4,8,9,10,12",1,1,1,1,0,0,0,1,1,1,0,1
chr12,751514,751517,7,"1,3,4,8,9,10,12",1,0,1,1,0,0,0,1,1,1,0,1
chr12,751517,751526,6,"1,3,4,8,9,12",1,0,1,1,0,0,0,1,1,0,0,1
chr12,751526,751535,5,"1,3,4,9,12",1,0,1,1,0,0,0,0,1,0,0,1
chr12,1796062,1796089,5,"1,4,6,10,12",1,0,0,1,0,1,0,0,0,1,0,1
chr12,1796089,1796095,6,"1,4,6,9,10,12",1,0,0,1,0,1,0,0,1,1,0,1
chr12,1796095,1796099,7,"1,4,5,6,9,10,12",1,0,0,1,1,1,0,0,1,1,0,1
chr12,1796099,1796100,8,"1,4,5,6,7,9,10,12",1,0,0,1,1,1,1,0,1,1,0,1
chr12,1796100,1796126,9,"1,4,5,6,7,8,9,10,12",1,0,0,1,1,1,1,1,1,1,0,1
chr12,1796126,1796132,10,"1,4,5,6,7,8,9,10,11,12",1,0,0,1,1,1,1,1,1,1,1,1
chr12,1796132,1796135,11,"1,3,4,5,6,7,8,9,10,11,12",1,0,1,1,1,1,1,1,1,1,1,1
chr12,1796135,1796245,12,"1,2,3,4,5,6,7,8,9,10,11,12",1,1,1,1,1,1,1,1,1,1,1,1
chr12,1796245,1796256,11,"1,2,3,4,5,6,7,8,9,10,12",1,1,1,1,1,1,1,1,1,1,0,1
chr12,1796256,1796269,10,"1,3,4,5,6,7,8,9,10,12",1,0,1,1,1,1,1,1,1,1,0,1
chr12,1796269,1796270,9,"1,3,4,5,6,8,9,10,12",1,0,1,1,1,1,0,1,1,1,0,1
chr12,1796270,1796290,8,"1,4,5,6,8,9,10,12",1,0,0,1,1,1,0,1,1,1,0,1
chr12,1796290,1796300,7,"4,5,6,8,9,10,12",0,0,0,1,1,1,0,1,1,1,0,1
chr12,1796300,1796326,6,"4,5,6,9,10,12",0,0,0,1,1,1,0,0,1,1,0,1
chr12,1796326,1796328,5,"5,6,9,10,12",0,0,0,0,1,1,0,0,1,1,0,1
chr12,1796328,1796329,4,"6,9,10,12",0,0,0,0,0,1,0,0,1,1,0,1
chr12,1796329,1796368,3,"6,10,12",0,0,0,0,0,1,0,0,0,1,0,1
chr12,1796368,1796387,2,"6,12",0,0,0,0,0,1,0,0,0,0,0,1
chr12,2004249,2004499,2,"1,12",1,0,0,0,0,0,0,0,0,0,0,1
chr12,6264015,6264248,2,"3,12",0,0,1,0,0,0,0,0,0,0,0,1
chr12,6278671,6278769,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chr12,6278769,6278772,3,"9,10,12",0,0,0,0,0,0,0,0,1,1,0,1
chr12,6278772,6278777,4,"9,10,11,12",0,0,0,0,0,0,0,0,1,1,1,1
chr12,6278777,6278782,5,"5,9,10,11,12",0,0,0,0,1,0,0,0,1,1,1,1
chr12,6278782,6278787,6,"5,8,9,10,11,12",0,0,0,0,1,0,0,1,1,1,1,1
chr12,6278787,6278801,7,"1,5,8,9,10,11,12",1,0,0,0,1,0,0,1,1,1,1,1
chr12,6278801,6278865,8,"1,5,7,8,9,10,11,12",1,0,0,0,1,0,1,1,1,1,1,1
chr12,6278865,6278877,10,"1,2,3,5,7,8,9,10,11,12",1,1,1,0,1,0,1,1,1,1,1,1
chr12,6278877,6278935,11,"1,2,3,5,6,7,8,9,10,11,12",1,1,1,0,1,1,1,1,1,1,1,1
chr12,6278935,6278944,10,"1,3,5,6,7,8,9,10,11,12",1,0,1,0,1,1,1,1,1,1,1,1
chr12,6278944,6278971,9,"1,5,6,7,8,9,10,11,12",1,0,0,0,1,1,1,1,1,1,1,1
chr12,6278971,6278982,8,"1,5,6,8,9,10,11,12",1,0,0,0,1,1,0,1,1,1,1,1
chr12,6278982,6278986,7,"1,5,6,9,10,11,12",1,0,0,0,1,1,0,0,1,1,1,1
chr12,6278986,6278989,6,"1,6,9,10,11,12",1,0,0,0,0,1,0,0,1,1,1,1
chr12,6278989,6279005,5,"1,9,10,11,12",1,0,0,0,0,0,0,0,1,1,1,1
chr12,6383985,6384014,2,"3,12",0,0,1,0,0,0,0,0,0,0,0,1
chr12,6384014,6384235,3,"3,11,12",0,0,1,0,0,0,0,0,0,0,1,1
chr12,6384235,6384250,2,"11,12",0,0,0,0,0,0,0,0,0,0,1,1
chr12,6493714,6493931,2,"3,12",0,0,1,0,0,0,0,0,0,0,0,1
chr12,6534510,6534601,2,"9,12",0,0,0,0,0,0,0,0,1,0,0,1
chr12,6614192,6614240,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chr12,6614240,6614313,3,"3,10,12",0,0,1,0,0,0,0,0,0,1,0,1
chr12,6614313,6614364,4,"3,8,10,12",0,0,1,0,0,0,0,1,0,1,0,1
chr12,6689556,6689574,2,"1,12",1,0,0,0,0,0,0,0,0,0,0,1
chr12,6689574,6689806,3,"1,11,12",1,0,0,0,0,0,0,0,0,0,1,1
chr12,6689806,6689810,2,"11,12",0,0,0,0,0,0,0,0,0,0,1,1
chr12,6723999,6724005,2,"3,12",0,0,1,0,0,0,0,0,0,0,0,1
chr12,6724005,6724241,3,"3,11,12",0,0,1,0,0,0,0,0,0,0,1,1
chr12,6724241,6724249,2,"3,12",0,0,1,0,0,0,0,0,0,0,0,1
chr12,6753576,6753602,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chr12,6753602,6753617,3,"6,10,12",0,0,0,0,0,1,0,0,0,1,0,1
chr12,6753617,6753631,4,"4,6,10,12",0,0,0,1,0,1,0,0,0,1,0,1
chr12,6753631,6753667,5,"1,4,6,10,12",1,0,0,1,0,1,0,0,0,1,0,1
chr12,6753667,6753683,6,"1,4,6,10,11,12",1,0,0,1,0,1,0,0,0,1,1,1
chr12,6753683,6753684,7,"1,4,5,6,10,11,12",1,0,0,1,1,1,0,0,0,1,1,1
chr12,6753684,6753708,8,"1,3,4,5,6,10,11,12",1,0,1,1,1,1,0,0,0,1,1,1
chr12,6753708,6753726,9,"1,3,4,5,6,9,10,11,12",1,0,1,1,1,1,0,0,1,1,1,1
chr12,6753726,6753752,10,"1,2,3,4,5,6,9,10,11,12",1,1,1,1,1,1,0,0,1,1,1,1
chr12,6753752,6753755,11,"1,2,3,4,5,6,7,9,10,11,12",1,1,1,1,1,1,1,0,1,1,1,1
chr12,6753755,6753806,12,"1,2,3,4,5,6,7,8,9,10,11,12",1,1,1,1,1,1,1,1,1,1,1,1
chr12,6753806,6753808,11,"1,3,4,5,6,7,8,9,10,11,12",1,0,1,1,1,1,1,1,1,1,1,1
chr12,6753808,6753813,10,"1,3,4,5,6,7,9,10,11,12",1,0,1,1,1,1,1,0,1,1,1,1
chr12,6753813,6753817,9,"1,3,4,5,6,9,10,11,12",1,0,1,1,1,1,0,0,1,1,1,1
chr12,6753817,6753836,8,"1,3,4,5,6,10,11,12",1,0,1,1,1,1,0,0,0,1,1,1
chr12,6753836,6753860,7,"1,4,5,6,10,11,12",1,0,0,1,1,1,0,0,0,1,1,1
chr12,6753860,6753867,6,"1,4,5,6,10,12",1,0,0,1,1,1,0,0,0,1,0,1
chr12,6753867,6753881,5,"1,4,6,10,12",1,0,0,1,0,1,0,0,0,1,0,1
chr12,6753881,6753911,4,"4,6,10,12",0,0,0,1,0,1,0,0,0,1,0,1
chr12,6766809,6766814,3,"1,10,12",1,0,0,0,0,0,0,0,0,1,0,1
chr12,6766814,6766815,4,"1,9,10,12",1,0,0,0,0,0,0,0,1,1,0,1
chr12,6766815,6766819,5,"1,3,9,10,12",1,0,1,0,0,0,0,0,1,1,0,1
chr12,6766819,6766825,6,"1,3,6,9,10,12",1,0,1,0,0,1,0,0,1,1,0,1
chr12,6766825,6766834,7,"1,3,5,6,9,10,12",1,0,1,0,1,1,0,0,1,1,0,1
chr12,6766834,6766850,8,"1,3,5,6,9,10,11,12",1,0,1,0,1,1,0,0,1,1,1,1
chr12,6766850,6766856,9,"1,3,5,6,7,9,10,11,12",1,0,1,0,1,1,1,0,1,1,1,1
chr12,6766856,6766857,10,"1,3,5,6,7,8,9,10,11,12",1,0,1,0,1,1,1,1,1,1,1,1
chr12,6766857,6767020,11,"1,2,3,5,6,7,8,9,10,11,12",1,1,1,0,1,1,1,1,1,1,1,1
chr12,6767020,6767034,10,"1,2,3,5,6,8,9,10,11,12",1,1,1,0,1,1,0,1,1,1,1,1
chr12,6767034,6767052,9,"1,2,3,6,8,9,10,11,12",1,1,1,0,0,1,0,1,1,1,1,1
chr12,6767052,6767053,8,"2,3,6,8,9,10,11,12",0,1,1,0,0,1,0,1,1,1,1,1
chr12,6767053,6767054,7,"3,6,8,9,10,11,12",0,0,1,0,0,1,0,1,1,1,1,1
chr12,6767054,6767056,6,"3,6,8,10,11,12",0,0,1,0,0,1,0,1,0,1,1,1
chr12,6767056,6767065,5,"3,6,10,11,12",0,0,1,0,0,1,0,0,0,1,1,1
chr12,6767065,6767070,4,"6,10,11,12",0,0,0,0,0,1,0,0,0,1,1,1
chr12,6767070,6767147,3,"6,10,12",0,0,0,0,0,1,0,0,0,1,0,1
chr12,6778942,6778948,2,"4,12",0,0,0,1,0,0,0,0,0,0,0,1
chr12,6778948,6778977,3,"4,10,12",0,0,0,1,0,0,0,0,0,1,0,1
chr12,6778977,6779000,4,"4,6,10,12",0,0,0,1,0,1,0,0,0,1,0,1
chr12,6779000,6779025,5,"4,5,6,10,12",0,0,0,1,1,1,0,0,0,1,0,1
chr12,6779025,6779032,6,"4,5,6,10,11,12",0,0,0,1,1,1,0,0,0,1,1,1
chr12,6779032,6779038,7,"3,4,5,6,10,11,12",0,0,1,1,1,1,0,0,0,1,1,1
chr12,6779038,6779056,8,"3,4,5,6,9,10,11,12",0,0,1,1,1,1,0,0,1,1,1,1
chr12,6779056,6779064,10,"2,3,4,5,6,7,9,10,11,12",0,1,1,1,1,1,1,0,1,1,1,1
chr12,6779064,6779080,11,"2,3,4,5,6,7,8,9,10,11,12",0,1,1,1,1,1,1,1,1,1,1,1
chr12,6779080,6779149,12,"1,2,3,4,5,6,7,8,9,10,11,12",1,1,1,1,1,1,1,1,1,1,1,1
chr12,6779149,6779150,11,"1,2,3,4,5,6,8,9,10,11,12",1,1,1,1,1,1,0,1,1,1,1,1
chr12,6779150,6779157,10,"2,3,4,5,6,8,9,10,11,12",0,1,1,1,1,1,0,1,1,1,1,1
chr12,6779157,6779166,9,"2,3,4,5,6,9,10,11,12",0,1,1,1,1,1,0,0,1,1,1,1
chr12,6779166,6779168,8,"2,4,5,6,9,10,11,12",0,1,0,1,1,1,0,0,1,1,1,1
chr12,6779168,6779170,7,"2,4,5,6,9,10,12",0,1,0,1,1,1,0,0,1,1,0,1
chr12,6779170,6779174,5,"2,4,6,10,12",0,1,0,1,0,1,0,0,0,1,0,1
chr12,6779174,6779210,4,"4,6,10,12",0,0,0,1,0,1,0,0,0,1,0,1
chr12,6779210,6779246,3,"4,10,12",0,0,0,1,0,0,0,0,0,1,0,1
chr12,6779246,6779283,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chr12,6891130,6891171,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chr12,6891171,6891182,3,"4,10,12",0,0,0,1,0,0,0,0,0,1,0,1
chr12,6891182,6891206,4,"4,5,10,12",0,0,0,1,1,0,0,0,0,1,0,1
chr12,6891206,6891208,5,"1,4,5,10,12",1,0,0,1,1,0,0,0,0,1,0,1
chr12,6891208,6891218,6,"1,4,5,8,10,12",1,0,0,1,1,0,0,1,0,1,0,1
chr12,6891218,6891220,7,"1,4,5,8,10,11,12",1,0,0,1,1,0,0,1,0,1,1,1
chr12,6891220,6891231,8,"1,4,5,7,8,10,11,12",1,0,0,1,1,0,1,1,0,1,1,1
chr12,6891231,6891234,9,"1,4,5,6,7,8,10,11,12",1,0,0,1,1,1,1,1,0,1,1,1
chr12,6891234,6891248,10,"1,3,4,5,6,7,8,10,11,12",1,0,1,1,1,1,1,1,0,1,1,1
chr12,6891248,6891254,11,"1,2,3,4,5,6,7,8,10,11,12",1,1,1,1,1,1,1,1,0,1,1,1
chr12,6891254,6891327,12,"1,2,3,4,5,6,7,8,9,10,11,12",1,1,1,1,1,1,1,1,1,1,1,1
chr12,6891327,6891340,11,"1,3,4,5,6,7,8,9,10,11,12",1,0,1,1,1,1,1,1,1,1,1,1
chr12,6891340,6891358,10,"1,3,4,5,7,8,9,10,11,12",1,0,1,1,1,0,1,1,1,1,1,1
chr12,6891358,6891383,9,"1,4,5,7,8,9,10,11,12",1,0,0,1,1,0,1,1,1,1,1,1
chr12,6891383,6891390,8,"1,4,5,7,8,9,10,12",1,0,0,1,1,0,1,1,1,1,0,1
chr12,6891390,6891400,7,"1,4,5,8,9,10,12",1,0,0,1,1,0,0,1,1,1,0,1
chr12,6891400,6891408,6,"1,4,5,8,10,12",1,0,0,1,1,0,0,1,0,1,0,1
chr12,6891408,6891410,5,"1,4,5,10,12",1,0,0,1,1,0,0,0,0,1,0,1
chr12,6891410,6891456,4,"1,4,10,12",1,0,0,1,0,0,0,0,0,1,0,1
chr12,6891456,6891475,3,"4,10,12",0,0,0,1,0,0,0,0,0,1,0,1
chr12,6891475,6891490,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chr12,6938032,6938044,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chr12,6938044,6938063,3,"4,10,12",0,0,0,1,0,0,0,0,0,1,0,1
chr12,6938063,6938086,4,"4,5,10,12",0,0,0,1,1,0,0,0,0,1,0,1
chr12,6938086,6938088,5,"2,4,5,10,12",0,1,0,1,1,0,0,0,0,1,0,1
chr12,6938088,6938097,6,"2,4,5,6,10,12",0,1,0,1,1,1,0,0,0,1,0,1
chr12,6938097,6938113,7,"2,4,5,6,8,10,12",0,1,0,1,1,1,0,1,0,1,0,1
chr12,6938113,6938120,9,"2,4,5,6,8,9,10,11,12",0,1,0,1,1,1,0,1,1,1,1,1
chr12,6938120,6938130,10,"2,4,5,6,7,8,9,10,11,12",0,1,0,1,1,1,1,1,1,1,1,1
chr12,6938130,6938133,11,"1,2,4,5,6,7,8,9,10,11,12",1,1,0,1,1,1,1,1,1,1,1,1
chr12,6938133,6938213,12,"1,2,3,4,5,6,7,8,9,10,11,12",1,1,1,1,1,1,1,1,1,1,1,1
chr12,6938213,6938223,11,"2,3,4,5,6,7,8,9,10,11,12",0,1,1,1,1,1,1,1,1,1,1,1
chr12,6938223,6938227,10,"2,4,5,6,7,8,9,10,11,12",0,1,0,1,1,1,1,1,1,1,1,1
chr12,6938227,6938228,9,"2,4,5,6,7,8,10,11,12",0,1,0,1,1,1,1,1,0,1,1,1
chr12,6938228,6938238,8,"2,4,5,6,7,8,10,12",0,1,0,1,1,1,1,1,0,1,0,1
chr12,6943837,6944077,2,"9,12",0,0,0,0,0,0,0,0,1,0,0,1
chr12,6944625,6944634,2,"5,12",0,0,0,0,1,0,0,0,0,0,0,1
chr12,6944634,6944638,3,"5,9,12",0,0,0,0,1,0,0,0,1,0,0,1
chr12,6944638,6944679,4,"1,5,9,12",1,0,0,0,1,0,0,0,1,0,0,1
chr12,6944679,6944691,5,"1,5,9,11,12",1,0,0,0,1,0,0,0,1,0,1,1
chr12,6944691,6944701,6,"1,5,6,9,11,12",1,0,0,0,1,1,0,0,1,0,1,1
chr12,6944701,6944708,7,"1,5,6,8,9,11,12",1,0,0,0,1,1,0,1,1,0,1,1
chr12,6944708,6944712,8,"1,5,6,7,8,9,11,12",1,0,0,0,1,1,1,1,1,0,1,1
chr12,6944712,6944720,9,"1,2,5,6,7,8,9,11,12",1,1,0,0,1,1,1,1,1,0,1,1
chr12,6944720,6944798,10,"1,2,3,5,6,7,8,9,11,12",1,1,1,0,1,1,1,1,1,0,1,1
chr12,6944798,6944799,9,"1,2,3,5,6,8,9,11,12",1,1,1,0,1,1,0,1,1,0,1,1
chr12,6944799,6944803,8,"1,2,3,5,6,9,11,12",1,1,1,0,1,1,0,0,1,0,1,1
chr12,6944803,6944819,7,"1,3,5,6,9,11,12",1,0,1,0,1,1,0,0,1,0,1,1
chr12,6944819,6944837,6,"1,5,6,9,11,12",1,0,0,0,1,1,0,0,1,0,1,1
chr12,6944837,6944856,5,"1,5,6,9,12",1,0,0,0,1,1,0,0,1,0,0,1
chr12,6944856,6944869,4,"1,6,9,12",1,0,0,0,0,1,0,0,1,0,0,1
chr12,6944869,6944870,3,"1,6,12",1,0,0,0,0,1,0,0,0,0,0,1
chr12,6944870,6944885,2,"1,12",1,0,0,0,0,0,0,0,0,0,0,1
chr12,6961817,6961821,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chr12,6961821,6961840,3,"2,10,12",0,1,0,0,0,0,0,0,0,1,0,1
chr12,6961840,6961984,4,"2,7,10,12",0,1,0,0,0,0,1,0,0,1,0,1
chr12,6961984,6962010,5,"2,6,7,10,12",0,1,0,0,0,1,1,0,0,1,0,1
chr12,6962010,6962011,4,"2,6,10,12",0,1,0,0,0,1,0,0,0,1,0,1
chr12,6962011,6962017,5,"2,3,6,10,12",0,1,1,0,0,1,0,0,0,1,0,1
chr12,6962017,6962035,4,"3,6,10,12",0,0,1,0,0,1,0,0,0,1,0,1
chr12,6962035,6962045,5,"3,6,9,10,12",0,0,1,0,0,1,0,0,1,1,0,1
chr12,6962045,6962048,6,"3,6,9,10,11,12",0,0,1,0,0,1,0,0,1,1,1,1
chr12,6962048,6962082,7,"1,3,6,9,10,11,12",1,0,1,0,0,1,0,0,1,1,1,1
chr12,6962082,6962104,8,"1,3,6,8,9,10,11,12",1,0,1,0,0,1,0,1,1,1,1,1
chr12,6962104,6962105,9,"1,3,6,7,8,9,10,11,12",1,0,1,0,0,1,1,1,1,1,1,1
chr12,6962105,6962108,10,"1,3,5,6,7,8,9,10,11,12",1,0,1,0,1,1,1,1,1,1,1,1
chr12,6962108,6962121,11,"1,2,3,5,6,7,8,9,10,11,12",1,1,1,0,1,1,1,1,1,1,1,1
chr12,6962121,6962213,12,"1,2,3,4,5,6,7,8,9,10,11,12",1,1,1,1,1,1,1,1,1,1,1,1
chr12,6962213,6962261,11,"1,2,3,5,6,7,8,9,10,11,12",1,1,1,0,1,1,1,1,1,1,1,1
chr12,6962261,6962262,10,"1,2,5,6,7,8,9,10,11,12",1,1,0,0,1,1,1,1,1,1,1,1
chr12,6962262,6962267,9,"1,2,6,7,8,9,10,11,12",1,1,0,0,0,1,1,1,1,1,1,1
chr12,6962267,6962274,8,"1,2,7,8,9,10,11,12",1,1,0,0,0,0,1,1,1,1,1,1
chr12,6962274,6962275,7,"1,2,8,9,10,11,12",1,1,0,0,0,0,0,1,1,1,1,1
chr12,6962275,6962281,6,"1,2,8,10,11,12",1,1,0,0,0,0,0,1,0,1,1,1
chr12,6962281,6962282,5,"1,2,8,10,12",1,1,0,0,0,0,0,1,0,1,0,1
chr12,6962282,6962291,4,"1,2,10,12",1,1,0,0,0,0,0,0,0,1,0,1
chr12,7440123,7440200,2,"3,12",0,0,1,0,0,0,0,0,0,0,0,1
chr12,7440200,7440277,3,"3,5,12",0,0,1,0,1,0,0,0,0,0,0,1
chr12,7440277,7440373,2,"3,12",0,0,1,0,0,0,0,0,0,0,0,1
chr12,8949843,8949959,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chr12,8949959,8949962,3,"3,10,12",0,0,1,0,0,0,0,0,0,1,0,1
chr12,8949962,8949971,4,"3,4,10,12",0,0,1,1,0,0,0,0,0,1,0,1
chr12,8949971,8950003,5,"1,3,4,10,12",1,0,1,1,0,0,0,0,0,1,0,1
chr12,8950003,8950007,6,"1,3,4,9,10,12",1,0,1,1,0,0,0,0,1,1,0,1
chr12,8950007,8950018,7,"1,3,4,8,9,10,12",1,0,1,1,0,0,0,1,1,1,0,1
chr12,8950018,8950025,8,"1,2,3,4,8,9,10,12",1,1,1,1,0,0,0,1,1,1,0,1
chr12,8950025,8950037,9,"1,2,3,4,5,8,9,10,12",1,1,1,1,1,0,0,1,1,1,0,1
