chrom,start,end,num,list,ENCFF046UEE_RFX5_sorted.bed,ENCFF404XDD_RFX5_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr5,112976493,112976699,3,"1,2,3",1,1,1
chr5,112976699,112976787,2,"1,3",1,0,1
chr5,113513466,113513517,2,"1,3",1,0,1
chr5,113513517,113513830,3,"1,2,3",1,1,1
chr5,113513830,113513881,2,"2,3",0,1,1
chr5,115841440,115841786,2,"2,3",0,1,1
chr5,119267987,119268621,3,"1,2,3",1,1,1
chr5,119268621,119268662,2,"1,3",1,0,1
chr5,123511872,123512236,2,"1,3",1,0,1
chr5,127935441,127935446,2,"1,3",1,0,1
chr5,131170696,131171261,2,"1,3",1,0,1
chr5,132490586,132491149,2,"1,3",1,0,1
chr5,133968452,133968816,2,"2,3",0,1,1
chr5,134225814,134226178,2,"2,3",0,1,1
chr5,134371045,134371614,2,"1,3",1,0,1
chr5,134758302,134758443,2,"1,3",1,0,1
chr5,134758443,134758509,3,"1,2,3",1,1,1
chr5,134758509,134758807,2,"2,3",0,1,1
chr5,134845933,134846297,2,"2,3",0,1,1
chr5,134904680,134905243,2,"2,3",0,1,1
chr5,138331703,138331718,2,"1,3",1,0,1
chr5,138331718,138332067,3,"1,2,3",1,1,1
chr5,138332067,138332082,2,"2,3",0,1,1
chr5,138543100,138543107,2,"2,3",0,1,1
chr5,138543107,138543464,3,"1,2,3",1,1,1
chr5,138543464,138543471,2,"1,3",1,0,1
chr5,139403887,139404251,2,"1,3",1,0,1
chr5,140174898,140175262,2,"1,3",1,0,1
chr5,140557321,140557685,2,"1,3",1,0,1
chr5,140691395,140691759,2,"1,3",1,0,1
chr5,140725856,140725862,2,"1,3",1,0,1
chr5,140725862,140726420,3,"1,2,3",1,1,1
chr5,140726420,140726425,2,"2,3",0,1,1
chr5,141524696,141525016,2,"1,3",1,0,1
chr5,146446846,146446974,2,"2,3",0,1,1
chr5,146446974,146447072,3,"1,2,3",1,1,1
chr5,146447072,146447210,2,"2,3",0,1,1
chr5,149345112,149345475,2,"2,3",0,1,1
chr5,149551484,149551683,2,"1,3",1,0,1
chr5,149551683,149551848,3,"1,2,3",1,1,1
chr5,149551848,149552011,2,"2,3",0,1,1
chr5,150409804,150410313,3,"1,2,3",1,1,1
chr5,150410643,150410865,3,"1,2,3",1,1,1
chr5,150436120,150436408,2,"2,3",0,1,1
chr5,151758573,151758937,2,"2,3",0,1,1
chr5,151771493,151772059,2,"1,3",1,0,1
chr5,154857553,154857647,2,"2,3",0,1,1
chr5,154857647,154857917,3,"1,2,3",1,1,1
chr5,154857917,154858011,2,"1,3",1,0,1
chr5,160008888,160009287,2,"1,3",1,0,1
chr5,172283045,172283341,3,"1,2,3",1,1,1
chr5,172283341,172283521,2,"2,3",0,1,1
chr5,172765293,172765657,2,"2,3",0,1,1
chr5,172770752,172771116,2,"1,3",1,0,1
chr5,172772347,172772711,2,"2,3",0,1,1
chr5,173144397,173144761,2,"2,3",0,1,1
chr5,174724400,174724426,2,"2,3",0,1,1
chr5,174724426,174724551,3,"1,2,3",1,1,1
chr5,174724551,174724675,2,"2,3",0,1,1
chr5,175444508,175444872,2,"2,3",0,1,1
chr5,176537789,176537792,2,"2,3",0,1,1
chr5,176537792,176538153,3,"1,2,3",1,1,1
chr5,176538153,176538156,2,"1,3",1,0,1
chr5,177133384,177133703,2,"2,3",0,1,1
chr5,177351564,177351928,2,"1,3",1,0,1
chr5,177454494,177454858,2,"2,3",0,1,1
chr5,177457654,177457757,2,"1,3",1,0,1
chr5,177457757,177457848,3,"1,2,3",1,1,1
chr5,177457848,177457925,2,"1,3",1,0,1
chr5,177516951,177517042,2,"1,3",1,0,1
chr5,177517042,177517219,3,"1,2,3",1,1,1
chr5,177517219,177517302,2,"1,3",1,0,1
chr5,178153822,178154186,2,"2,3",0,1,1
chr5,179559442,179559806,2,"1,3",1,0,1
chr5,181218351,181218528,2,"1,3",1,0,1
chr5,181223180,181223544,2,"1,3",1,0,1
chr6,3592316,3592644,2,"1,3",1,0,1
chr6,10505488,10505826,2,"1,3",1,0,1
chr6,19804712,19805076,2,"2,3",0,1,1
chr6,24360008,24360080,2,"1,3",1,0,1
chr6,24360080,24360372,3,"1,2,3",1,1,1
chr6,24360372,24360420,2,"2,3",0,1,1
chr6,24668672,24668690,2,"1,3",1,0,1
chr6,24668690,24668781,3,"1,2,3",1,1,1
chr6,24668781,24668842,2,"1,3",1,0,1
chr6,26020293,26020614,3,"1,2,3",1,1,1
chr6,26020614,26020622,2,"2,3",0,1,1
chr6,26021704,26022006,2,"2,3",0,1,1
chr6,26204364,26204637,2,"1,3",1,0,1
chr6,26365052,26365548,3,"1,2,3",1,1,1
chr6,26382941,26383350,3,"1,2,3",1,1,1
chr6,26383350,26383356,2,"1,3",1,0,1
chr6,26402111,26402609,3,"1,2,3",1,1,1
chr6,26421238,26421692,3,"1,2,3",1,1,1
chr6,26421692,26421698,2,"2,3",0,1,1
chr6,26457456,26457705,3,"1,2,3",1,1,1
chr6,26457756,26458194,3,"1,2,3",1,1,1
chr6,26458194,26458214,2,"1,3",1,0,1
chr6,26537348,26537712,2,"1,3",1,0,1
chr6,27132894,27133228,2,"2,3",0,1,1
chr6,27146871,27146910,2,"1,3",1,0,1
chr6,27146910,27147235,3,"1,2,3",1,1,1
chr6,27147235,27147274,2,"2,3",0,1,1
chr6,27631284,27631648,2,"1,3",1,0,1
chr6,27807826,27808156,2,"1,3",1,0,1
chr6,27893028,27893552,2,"1,3",1,0,1
chr6,28080960,28081324,2,"2,3",0,1,1
chr6,28896229,28896233,2,"1,3",1,0,1
chr6,28896233,28896509,3,"1,2,3",1,1,1
chr6,29649776,29649798,2,"2,3",0,1,1
chr6,29649798,29650361,3,"1,2,3",1,1,1
chr6,29723008,29723015,2,"1,3",1,0,1
chr6,29723015,29723668,3,"1,2,3",1,1,1
chr6,29723668,29723669,2,"1,3",1,0,1
chr6,29748985,29749218,2,"2,3",0,1,1
chr6,29942122,29942126,2,"2,3",0,1,1
chr6,29942126,29942657,3,"1,2,3",1,1,1
chr6,30067097,30067461,2,"1,3",1,0,1
chr6,30259167,30259193,2,"2,3",0,1,1
chr6,30259193,30259822,3,"1,2,3",1,1,1
chr6,30259822,30259883,2,"1,3",1,0,1
chr6,30489260,30489789,3,"1,2,3",1,1,1
chr6,30489789,30489824,2,"1,3",1,0,1
chr6,30617250,30617601,2,"1,3",1,0,1
chr6,31158316,31158680,2,"1,3",1,0,1
chr6,31271875,31271877,2,"1,3",1,0,1
chr6,31271877,31272381,3,"1,2,3",1,1,1
chr6,31403365,31403640,2,"1,3",1,0,1
chr6,31462923,31463291,3,"1,2,3",1,1,1
chr6,31862817,31863181,2,"2,3",0,1,1
chr6,31863614,31863846,2,"2,3",0,1,1
chr6,31972074,31972438,2,"1,3",1,0,1
chr6,32130376,32130552,2,"1,3",1,0,1
chr6,32177904,32178268,2,"1,3",1,0,1
chr6,32195827,32196275,2,"1,3",1,0,1
chr6,32838670,32838765,2,"2,3",0,1,1
chr6,32838765,32838865,3,"1,2,3",1,1,1
chr6,32838865,32838985,2,"2,3",0,1,1
chr6,32844325,32844377,2,"1,3",1,0,1
chr6,32844377,32844946,3,"1,2,3",1,1,1
chr6,32853499,32853619,2,"1,3",1,0,1
chr6,32853619,32854340,3,"1,2,3",1,1,1
chr6,32894573,32894937,2,"2,3",0,1,1
chr6,32940726,32940760,2,"2,3",0,1,1
chr6,32940760,32941217,3,"1,2,3",1,1,1
chr6,32952983,32953487,3,"1,2,3",1,1,1
chr6,32971698,32971771,2,"1,3",1,0,1
chr6,32971771,32972124,3,"1,2,3",1,1,1
chr6,33317874,33318200,2,"1,3",1,0,1
chr6,33391346,33391710,2,"1,3",1,0,1
chr6,33410129,33410493,2,"2,3",0,1,1
chr6,36594053,36594190,2,"2,3",0,1,1
chr6,36594190,36594389,3,"1,2,3",1,1,1
chr6,36594389,36594417,2,"2,3",0,1,1
chr6,36874773,36875137,2,"1,3",1,0,1
chr6,37433030,37433394,2,"2,3",0,1,1
chr6,41072938,41073302,2,"1,3",1,0,1
chr6,41921252,41921285,2,"2,3",0,1,1
chr6,41921340,41921574,2,"2,3",0,1,1
chr6,42929147,42929152,2,"2,3",0,1,1
chr6,42929152,42929511,3,"1,2,3",1,1,1
chr6,42929511,42929516,2,"1,3",1,0,1
chr6,42984205,42984208,2,"1,3",1,0,1
chr6,42984208,42984831,3,"1,2,3",1,1,1
chr6,42984831,42984840,2,"2,3",0,1,1
chr6,43174528,43174892,2,"1,3",1,0,1
chr6,43510151,43510161,2,"2,3",0,1,1
chr6,43510161,43510592,3,"1,2,3",1,1,1
chr6,43510592,43510610,2,"2,3",0,1,1
chr6,53348819,53348851,2,"1,3",1,0,1
chr6,53348851,53349183,3,"1,2,3",1,1,1
chr6,53349183,53349215,2,"2,3",0,1,1
chr6,63572303,63572663,2,"2,3",0,1,1
chr6,89081570,89081591,2,"1,3",1,0,1
chr6,89081591,89081787,3,"1,2,3",1,1,1
chr6,89081787,89081803,2,"2,3",0,1,1
chr6,98834344,98834350,2,"1,3",1,0,1
chr6,98834350,98834707,3,"1,2,3",1,1,1
chr6,98834707,98834717,2,"2,3",0,1,1
chr6,110815819,110816183,2,"1,3",1,0,1
chr6,111482937,111483301,2,"1,3",1,0,1
chr6,116253856,116253858,2,"2,3",0,1,1
chr6,116253858,116254387,3,"1,2,3",1,1,1
chr6,116254387,116254390,2,"1,3",1,0,1
chr6,116279814,116279839,2,"1,3",1,0,1
chr6,116279839,116280205,3,"1,2,3",1,1,1
chr6,116571259,116571623,2,"1,3",1,0,1
chr6,116616236,116616583,2,"1,3",1,0,1
chr6,118893999,118894363,2,"1,3",1,0,1
chr6,127366308,127366716,2,"1,3",1,0,1
chr6,131628030,131628394,2,"2,3",0,1,1
chr6,135497563,135497927,2,"1,3",1,0,1
chr6,139134821,139135185,2,"1,3",1,0,1
chr6,144095467,144095535,2,"1,3",1,0,1
chr6,144095535,144095899,3,"1,2,3",1,1,1
chr6,144095899,144095931,2,"1,3",1,0,1
chr6,159762224,159762232,2,"1,3",1,0,1
chr6,159762232,159762556,3,"1,2,3",1,1,1
chr6,166382926,166382941,2,"1,3",1,0,1
chr6,166382941,166383290,3,"1,2,3",1,1,1
chr6,166383290,166383305,2,"2,3",0,1,1
chr6,169751499,169751863,2,"2,3",0,1,1
chr7,726548,726912,2,"2,3",0,1,1
chr7,1520714,1521043,2,"1,3",1,0,1
chr7,2242027,2242391,2,"2,3",0,1,1
chr7,2354515,2354647,2,"2,3",0,1,1
chr7,2354751,2354879,2,"2,3",0,1,1
chr7,2844398,2844423,2,"2,3",0,1,1
chr7,2844423,2844787,3,"1,2,3",1,1,1
chr7,6009074,6009112,2,"2,3",0,1,1
chr7,6009112,6009438,3,"1,2,3",1,1,1
chr7,6009438,6009476,2,"1,3",1,0,1
chr7,6104446,6104810,2,"1,3",1,0,1
chr7,7566752,7567116,2,"2,3",0,1,1
chr7,7640302,7640333,2,"1,3",1,0,1
chr7,7640333,7640666,3,"1,2,3",1,1,1
chr7,7640666,7640697,2,"2,3",0,1,1
chr7,12686369,12686700,3,"1,2,3",1,1,1
chr7,17940439,17940803,2,"2,3",0,1,1
chr7,21427184,21427548,2,"1,3",1,0,1
chr7,23181902,23181915,2,"1,3",1,0,1
chr7,23181915,23182113,3,"1,2,3",1,1,1
chr7,23182113,23182379,2,"2,3",0,1,1
chr7,23474332,23474696,2,"1,3",1,0,1
chr7,25125247,25125249,2,"1,3",1,0,1
chr7,25125249,25125613,3,"1,2,3",1,1,1
chr7,25125613,25125817,2,"1,3",1,0,1
chr7,26200583,26200787,2,"2,3",0,1,1
chr7,26376436,26376564,3,"1,2,3",1,1,1
chr7,27150691,27151055,2,"2,3",0,1,1
chr7,30134554,30134877,3,"1,2,3",1,1,1
chr7,30134877,30134893,2,"2,3",0,1,1
chr7,32490307,32490602,2,"2,3",0,1,1
chr7,32587501,32587865,2,"2,3",0,1,1
chr7,32942920,32943284,2,"1,3",1,0,1
chr7,35254030,35254394,2,"2,3",0,1,1
chr7,35695243,35695491,2,"2,3",0,1,1
chr7,39732964,39733011,2,"1,3",1,0,1
chr7,39733011,39733740,3,"1,2,3",1,1,1
chr7,39733740,39733748,2,"1,3",1,0,1
chr7,40134516,40134880,2,"1,3",1,0,1
chr7,44019179,44019543,2,"1,3",1,0,1
chr7,44123493,44123512,2,"2,3",0,1,1
chr7,44123512,44123775,3,"1,2,3",1,1,1
chr7,44123775,44123857,2,"2,3",0,1,1
chr7,44606344,44606874,2,"2,3",0,1,1
chr7,44847651,44848015,2,"1,3",1,0,1
chr7,44986595,44986959,2,"2,3",0,1,1
chr7,45111579,45111943,2,"2,3",0,1,1
chr7,45768887,45768893,2,"2,3",0,1,1
chr7,45768893,45769232,3,"1,2,3",1,1,1
chr7,48035285,48035287,2,"1,3",1,0,1
chr7,48035287,48035649,3,"1,2,3",1,1,1
chr7,48035649,48035860,2,"2,3",0,1,1
chr7,56106359,56106723,2,"2,3",0,1,1
chr7,64562898,64563262,2,"2,3",0,1,1
chr7,64666027,64666391,2,"2,3",0,1,1
chr7,64794217,64794265,2,"2,3",0,1,1
chr7,64794265,64794629,3,"1,2,3",1,1,1
chr7,64794629,64794783,2,"2,3",0,1,1
chr7,66075587,66075951,2,"2,3",0,1,1
chr7,66204910,66205029,2,"2,3",0,1,1
chr7,66205029,66205274,3,"1,2,3",1,1,1
chr7,66205274,66205393,2,"1,3",1,0,1
chr7,66654127,66654479,2,"2,3",0,1,1
chr7,66844792,66844829,2,"1,3",1,0,1
chr7,66844829,66845193,3,"1,2,3",1,1,1
chr7,66845193,66845330,2,"1,3",1,0,1
chr7,72828126,72828490,2,"1,3",1,0,1
chr7,72924930,72925242,2,"2,3",0,1,1
chr7,73005710,73006074,2,"1,3",1,0,1
chr7,73735003,73735216,2,"2,3",0,1,1
chr7,74279636,74279726,2,"2,3",0,1,1
chr7,74279726,74279845,3,"1,2,3",1,1,1
chr7,74279845,74280000,2,"2,3",0,1,1
chr7,74658413,74658760,2,"2,3",0,1,1
chr7,75486146,75486510,2,"2,3",0,1,1
chr7,76317770,76317780,2,"2,3",0,1,1
chr7,76317780,76318464,3,"1,2,3",1,1,1
chr7,76318464,76318481,2,"2,3",0,1,1
chr7,76379947,76379968,2,"2,3",0,1,1
chr7,76379968,76380332,3,"1,2,3",1,1,1
chr7,76380332,76380518,2,"2,3",0,1,1
chr7,77122321,77122685,2,"1,3",1,0,1
chr7,92134586,92134622,2,"2,3",0,1,1
chr7,92134622,92134950,3,"1,2,3",1,1,1
chr7,92134950,92134986,2,"1,3",1,0,1
chr7,92528657,92529021,2,"1,3",1,0,1
chr7,98252122,98252486,2,"1,3",1,0,1
chr7,99438664,99439028,2,"2,3",0,1,1
chr7,99472664,99473028,2,"1,3",1,0,1
chr7,99616616,99616980,2,"1,3",1,0,1
chr7,100100462,100100528,2,"1,3",1,0,1
chr7,100100528,100100826,3,"1,2,3",1,1,1
chr7,100100826,100100892,2,"2,3",0,1,1
chr7,100101319,100101683,2,"2,3",0,1,1
chr7,100119499,100119618,3,"1,2,3",1,1,1
chr7,100119618,100119751,2,"2,3",0,1,1
chr7,100148742,100149106,2,"2,3",0,1,1
chr7,100335845,100335907,2,"1,3",1,0,1
chr7,100335907,100335922,3,"1,2,3",1,1,1
chr7,100335998,100336209,3,"1,2,3",1,1,1
chr7,100336209,100336483,2,"2,3",0,1,1
chr7,100538735,100538823,2,"2,3",0,1,1
chr7,100538823,100539099,3,"1,2,3",1,1,1
chr7,100539099,100539187,2,"1,3",1,0,1
chr7,100586107,100586185,2,"1,3",1,0,1
chr7,100586185,100586471,3,"1,2,3",1,1,1
chr7,100586471,100586549,2,"2,3",0,1,1
chr7,100611906,100611937,2,"2,3",0,1,1
chr7,100611937,100612259,3,"1,2,3",1,1,1
chr7,100612259,100612301,2,"1,3",1,0,1
chr7,100673525,100673865,2,"2,3",0,1,1
chr7,101017362,101017437,2,"1,3",1,0,1
chr7,101017437,101017726,3,"1,2,3",1,1,1
chr7,101017726,101017789,2,"2,3",0,1,1
chr7,102748738,102749102,2,"1,3",1,0,1
chr7,105012830,105012852,2,"2,3",0,1,1
chr7,105012852,105013194,3,"1,2,3",1,1,1
chr7,105013194,105013278,2,"1,3",1,0,1
chr7,105013344,105013417,2,"1,3",1,0,1
chr7,107890954,107891008,2,"2,3",0,1,1
chr7,107891008,107891314,3,"1,2,3",1,1,1
chr7,107891314,107891372,2,"1,3",1,0,1
chr7,108569568,108569932,2,"1,3",1,0,1
chr7,112450298,112450662,2,"1,3",1,0,1
chr7,114921638,114921660,2,"2,3",0,1,1
chr7,114921660,114921773,3,"1,2,3",1,1,1
chr7,114921773,114921895,2,"2,3",0,1,1
chr7,116210272,116210623,2,"1,3",1,0,1
chr7,128343638,128344002,2,"1,3",1,0,1
chr7,128739091,128739100,2,"1,3",1,0,1
chr7,128739100,128739455,3,"1,2,3",1,1,1
chr7,128739455,128739464,2,"2,3",0,1,1
chr7,129054747,129054870,2,"2,3",0,1,1
chr7,129054870,129055111,3,"1,2,3",1,1,1
chr7,129055111,129055234,2,"1,3",1,0,1
chr7,129948897,129949189,3,"1,2,3",1,1,1
chr7,129949189,129949214,2,"1,3",1,0,1
chr7,129952664,129953028,2,"2,3",0,1,1
chr7,131235737,131236101,2,"1,3",1,0,1
chr7,131249028,131249365,2,"1,3",1,0,1
chr7,134432594,134432683,2,"2,3",0,1,1
chr7,134432683,134432958,3,"1,2,3",1,1,1
chr7,134432958,134433110,2,"1,3",1,0,1
chr7,134548996,134549213,2,"1,3",1,0,1
chr7,134986269,134986853,2,"1,3",1,0,1
chr7,135170462,135170826,2,"2,3",0,1,1
chr7,136086806,136087093,2,"1,3",1,0,1
chr7,138002077,138002529,2,"1,3",1,0,1
chr7,138459838,138460202,2,"1,3",1,0,1
chr7,139133472,139133479,2,"2,3",0,1,1
chr7,139133479,139133836,3,"1,2,3",1,1,1
chr7,139133836,139133843,2,"1,3",1,0,1
chr7,149028502,149028866,2,"1,3",1,0,1
chr7,149838071,149838089,2,"2,3",0,1,1
chr7,149838089,149838431,3,"1,2,3",1,1,1
chr7,149838431,149838453,2,"1,3",1,0,1
chr7,150046735,150046880,2,"2,3",0,1,1
chr7,150046880,150046944,3,"1,2,3",1,1,1
chr7,150046944,150047029,2,"1,3",1,0,1
chr7,151028340,151028908,2,"1,3",1,0,1
chr7,152464392,152464526,2,"1,3",1,0,1
chr7,152464526,152464756,3,"1,2,3",1,1,1
chr7,152464756,152464890,2,"2,3",0,1,1
chr7,155297503,155297867,2,"1,3",1,0,1
chr7,155298850,155299214,2,"1,3",1,0,1
chr7,158856405,158856460,2,"1,3",1,0,1
chr7,158856460,158856769,3,"1,2,3",1,1,1
chr7,158856769,158856824,2,"2,3",0,1,1
chr8,9555618,9556181,2,"1,3",1,0,1
chr8,10334746,10335096,2,"1,3",1,0,1
chr8,10839758,10839841,2,"1,3",1,0,1
chr8,10839841,10840122,3,"1,2,3",1,1,1
chr8,10840122,10840205,2,"2,3",0,1,1
chr8,11802370,11802391,2,"1,3",1,0,1
chr8,11802391,11802734,3,"1,2,3",1,1,1
chr8,11802734,11802755,2,"2,3",0,1,1
chr8,18084069,18084433,2,"1,3",1,0,1
chr8,19817157,19817521,3,"1,2,3",1,1,1
chr8,22109388,22109492,2,"1,3",1,0,1
chr8,22109492,22109856,3,"1,2,3",1,1,1
chr8,22109856,22109865,2,"1,3",1,0,1
chr8,22440657,22440924,3,"1,2,3",1,1,1
chr8,22440924,22440958,2,"1,3",1,0,1
chr8,23246559,23246923,2,"2,3",0,1,1
chr8,23528713,23529077,2,"1,3",1,0,1
chr8,25458742,25458747,2,"1,3",1,0,1
chr8,25458747,25459106,3,"1,2,3",1,1,1
chr8,25459106,25459111,2,"2,3",0,1,1
chr8,27274887,27274979,2,"1,3",1,0,1
chr8,28490311,28490339,2,"1,3",1,0,1
chr8,28490339,28490452,3,"1,2,3",1,1,1
chr8,29665302,29665666,2,"2,3",0,1,1
chr8,30082343,30082707,2,"1,3",1,0,1
chr8,30082980,30083344,2,"1,3",1,0,1
chr8,33473117,33473481,2,"2,3",0,1,1
chr8,33484897,33485465,2,"1,3",1,0,1
chr8,37599797,37600161,2,"1,3",1,0,1
chr8,38105390,38105754,2,"1,3",1,0,1
chr8,38269176,38269649,2,"1,3",1,0,1
chr8,38996400,38996459,2,"2,3",0,1,1
chr8,38996459,38996823,3,"1,2,3",1,1,1
chr8,38996823,38996970,2,"2,3",0,1,1
chr8,42152632,42152652,2,"2,3",0,1,1
chr8,42152652,42153016,3,"1,2,3",1,1,1
chr8,42153016,42153198,2,"2,3",0,1,1
chr8,42843225,42843589,2,"1,3",1,0,1
chr8,47513520,47513883,2,"1,3",1,0,1
chr8,47960161,47960346,2,"1,3",1,0,1
chr8,47960405,47960525,2,"1,3",1,0,1
chr8,53885886,53886343,2,"1,3",1,0,1
chr8,60651700,60652064,2,"2,3",0,1,1
chr8,61759864,61760434,2,"2,3",0,1,1
chr8,63168082,63168446,2,"1,3",1,0,1
chr8,65841860,65842224,2,"1,3",1,0,1
chr8,66428163,66428527,2,"2,3",0,1,1
chr8,70608166,70608530,2,"1,3",1,0,1
chr8,70668845,70669209,2,"1,3",1,0,1
chr8,73008628,73008992,2,"1,3",1,0,1
chr8,73972038,73972402,2,"2,3",0,1,1
chr8,85245925,85246272,2,"1,3",1,0,1
chr8,91069973,91070337,2,"2,3",0,1,1
chr8,92965351,92965715,2,"1,3",1,0,1
chr8,94719763,94720127,2,"1,3",1,0,1
chr8,94949319,94949358,2,"2,3",0,1,1
chr8,94949358,94949552,3,"1,2,3",1,1,1
chr8,94949552,94949683,2,"2,3",0,1,1
chr8,96261633,96261997,2,"1,3",1,0,1
chr8,97277706,97277747,2,"1,3",1,0,1
chr8,97277747,97278157,3,"1,2,3",1,1,1
chr8,97278157,97278162,2,"1,3",1,0,1
chr8,100900065,100900178,2,"1,3",1,0,1
chr8,100951988,100952234,3,"1,2,3",1,1,1
chr8,100952234,100952247,2,"1,3",1,0,1
chr8,101126364,101126728,2,"1,3",1,0,1
chr8,102655531,102655615,2,"2,3",0,1,1
chr8,102655615,102655813,3,"1,2,3",1,1,1
chr8,102655813,102655979,2,"1,3",1,0,1
chr8,102862914,102863215,2,"1,3",1,0,1
chr8,103414928,103415292,2,"1,3",1,0,1
chr8,108443353,108443717,2,"1,3",1,0,1
chr8,109539355,109539719,2,"1,3",1,0,1
chr8,116766183,116766547,2,"1,3",1,0,1
chr8,120445163,120445258,2,"2,3",0,1,1
chr8,120445334,120445527,2,"2,3",0,1,1
chr8,123042332,123042686,2,"1,3",1,0,1
chr8,123396350,123396714,2,"2,3",0,1,1
chr8,124474487,124475053,2,"2,3",0,1,1
chr8,124998191,124998208,2,"1,3",1,0,1
chr8,124998208,124998555,3,"1,2,3",1,1,1
chr8,124998555,124998572,2,"2,3",0,1,1
chr8,125091693,125092057,2,"1,3",1,0,1
chr8,127736118,127736406,2,"2,3",0,1,1
chr8,127794320,127794684,2,"2,3",0,1,1
chr8,127949491,127949503,2,"1,3",1,0,1
chr8,127949503,127949855,3,"1,2,3",1,1,1
chr8,127949855,127949867,2,"2,3",0,1,1
chr8,129940058,129940422,2,"2,3",0,1,1
chr8,130604293,130604312,2,"1,3",1,0,1
chr8,130604312,130604637,3,"1,2,3",1,1,1
chr8,130604637,130604676,2,"2,3",0,1,1
chr8,132675530,132675807,2,"1,3",1,0,1
chr8,132775212,132775576,2,"1,3",1,0,1
chr8,133320731,133320830,2,"1,3",1,0,1
chr8,133320830,133321030,3,"1,2,3",1,1,1
chr8,134832260,134832312,2,"1,3",1,0,1
chr8,134832312,134832624,3,"1,2,3",1,1,1
chr8,134832624,134832676,2,"2,3",0,1,1
chr8,143070989,143071077,2,"2,3",0,1,1
chr8,143071077,143071168,3,"1,2,3",1,1,1
chr8,143071168,143071191,2,"2,3",0,1,1
chr8,143281474,143281479,2,"1,3",1,0,1
chr8,143368480,143368620,2,"2,3",0,1,1
chr8,143368620,143368844,3,"1,2,3",1,1,1
chr8,143368844,143369089,2,"1,3",1,0,1
chr8,143541303,143541408,2,"2,3",0,1,1
chr8,143541408,143541667,3,"1,2,3",1,1,1
chr8,143541667,143541772,2,"1,3",1,0,1
chr8,143597405,143597518,2,"2,3",0,1,1
chr8,143635588,143636156,2,"1,3",1,0,1
chr8,143740305,143740632,2,"1,3",1,0,1
chr8,144094495,144094807,2,"2,3",0,1,1
chr8,144103739,144104103,2,"2,3",0,1,1
chr8,144409087,144409451,2,"2,3",0,1,1
chr8,144409486,144409850,2,"2,3",0,1,1
chr8,144522329,144522639,2,"2,3",0,1,1
chr8,144522692,144522693,2,"2,3",0,1,1
chr8,144798837,144799201,2,"1,3",1,0,1
chr9,3875152,3875516,2,"1,3",1,0,1
chr9,4679370,4679734,2,"2,3",0,1,1
chr9,4792557,4792625,2,"1,3",1,0,1
chr9,4792625,4792936,3,"1,2,3",1,1,1
chr9,4792936,4792944,2,"1,3",1,0,1
chr9,6757431,6757535,2,"2,3",0,1,1
chr9,6757535,6757795,3,"1,2,3",1,1,1
chr9,6757795,6757899,2,"1,3",1,0,1
chr9,15422470,15422834,2,"1,3",1,0,1
chr9,19049069,19049433,2,"1,3",1,0,1
chr9,20684020,20684384,2,"2,3",0,1,1
chr9,21335056,21335420,2,"2,3",0,1,1
chr9,26892742,26893006,2,"1,3",1,0,1
chr9,32552278,32552642,2,"2,3",0,1,1
chr9,33044127,33044491,2,"1,3",1,0,1
chr9,33817524,33817888,2,"1,3",1,0,1
chr9,34048750,34048925,2,"1,3",1,0,1
chr9,34048925,34049289,3,"1,2,3",1,1,1
chr9,34049289,34049313,2,"1,3",1,0,1
chr9,34178792,34179156,2,"1,3",1,0,1
chr9,34329250,34329328,2,"1,3",1,0,1
chr9,34329328,34329432,3,"1,2,3",1,1,1
chr9,34329432,34329710,2,"1,3",1,0,1
chr9,34620405,34620769,2,"1,3",1,0,1
chr9,34989264,34989827,2,"1,3",1,0,1
chr9,35072352,35072428,2,"1,3",1,0,1
chr9,35072428,35073089,3,"1,2,3",1,1,1
chr9,35073089,35073092,2,"2,3",0,1,1
chr9,35096283,35096647,2,"1,3",1,0,1
chr9,35103114,35103478,2,"1,3",1,0,1
chr9,35603891,35603965,2,"2,3",0,1,1
chr9,35603965,35604245,3,"1,2,3",1,1,1
chr9,35604245,35604329,2,"1,3",1,0,1
chr9,35815040,35815404,2,"1,3",1,0,1
chr9,36190621,36190658,2,"1,3",1,0,1
chr9,36190658,36190985,3,"1,2,3",1,1,1
chr9,36190985,36191022,2,"2,3",0,1,1
chr9,36258366,36258412,2,"1,3",1,0,1
chr9,36258412,36258730,3,"1,2,3",1,1,1
chr9,36258730,36258776,2,"2,3",0,1,1
chr9,38620568,38620932,2,"2,3",0,1,1
chr9,72305142,72305144,2,"1,3",1,0,1
chr9,72305144,72305506,3,"1,2,3",1,1,1
chr9,72305506,72305508,2,"2,3",0,1,1
chr9,74952404,74952768,2,"2,3",0,1,1
chr9,75088281,75088343,2,"1,3",1,0,1
chr9,75088343,75088645,3,"1,2,3",1,1,1
chr9,75088645,75088707,2,"2,3",0,1,1
chr9,76393949,76394313,2,"2,3",0,1,1
chr9,78236021,78236385,2,"2,3",0,1,1
chr9,78296846,78296894,2,"2,3",0,1,1
chr9,78296894,78297258,3,"1,2,3",1,1,1
chr9,78297258,78297414,2,"2,3",0,1,1
chr9,83708070,83708112,2,"2,3",0,1,1
chr9,83708187,83708434,2,"2,3",0,1,1
chr9,87726075,87726439,2,"1,3",1,0,1
chr9,87974410,87974774,2,"2,3",0,1,1
