chrom,start,end,num,list,ENCFF359DIP_MAX_sorted.bed,ENCFF545CNM_MAX_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr12,123436453,123436843,2,"2,3",0,1,1
chr12,123458053,123458477,2,"1,3",1,0,1
chr12,123584252,123584890,2,"1,3",1,0,1
chr12,123601918,123602308,3,"1,2,3",1,1,1
chr12,123602308,123602342,2,"1,3",1,0,1
chr12,123633467,123633475,2,"1,3",1,0,1
chr12,123633475,123633865,3,"1,2,3",1,1,1
chr12,123633865,123633891,2,"1,3",1,0,1
chr12,123655430,123655786,2,"2,3",0,1,1
chr12,123711973,123712584,2,"2,3",0,1,1
chr12,123762171,123762595,2,"1,3",1,0,1
chr12,124391337,124391702,2,"2,3",0,1,1
chr12,124766984,124767408,2,"1,3",1,0,1
chr12,124779832,124779929,2,"2,3",0,1,1
chr12,124914866,124915146,2,"2,3",0,1,1
chr12,124917141,124917479,2,"2,3",0,1,1
chr12,124921179,124921204,2,"2,3",0,1,1
chr12,124921204,124921569,3,"1,2,3",1,1,1
chr12,124921569,124921610,2,"1,3",1,0,1
chr12,124939084,124939432,2,"2,3",0,1,1
chr12,124940550,124940954,2,"1,3",1,0,1
chr12,124988872,124988992,2,"1,3",1,0,1
chr12,124988992,124989163,3,"1,2,3",1,1,1
chr12,124989163,124989296,2,"1,3",1,0,1
chr12,128797360,128797981,2,"2,3",0,1,1
chr12,128798150,128798171,2,"2,3",0,1,1
chr12,128810258,128810563,2,"2,3",0,1,1
chr12,128810691,128811168,2,"2,3",0,1,1
chr12,128823370,128823556,2,"1,3",1,0,1
chr12,128823854,128824269,2,"1,3",1,0,1
chr12,128829809,128829929,2,"2,3",0,1,1
chr12,128829929,128830353,3,"1,2,3",1,1,1
chr12,128830353,128830399,2,"2,3",0,1,1
chr12,130871581,130872005,2,"1,3",1,0,1
chr12,130872318,130872394,2,"2,3",0,1,1
chr12,130872394,130872691,3,"1,2,3",1,1,1
chr12,130880413,130880500,2,"1,3",1,0,1
chr12,130880500,130880837,3,"1,2,3",1,1,1
chr12,130880837,130880859,2,"2,3",0,1,1
chr12,131710551,131710581,2,"1,3",1,0,1
chr12,131710581,131710971,3,"1,2,3",1,1,1
chr12,131710971,131710975,2,"1,3",1,0,1
chr12,131895973,131895987,2,"2,3",0,1,1
chr12,131895987,131896363,3,"1,2,3",1,1,1
chr12,131896363,131896411,2,"1,3",1,0,1
chr12,131923273,131923309,2,"2,3",0,1,1
chr12,131923309,131923663,3,"1,2,3",1,1,1
chr12,131923663,131923733,2,"1,3",1,0,1
chr12,131929168,131929170,2,"2,3",0,1,1
chr12,131929170,131929328,3,"1,2,3",1,1,1
chr12,131929328,131929349,2,"2,3",0,1,1
chr12,131949911,131950446,2,"1,3",1,0,1
chr12,132083926,132084258,2,"2,3",0,1,1
chr12,132144163,132144284,2,"1,3",1,0,1
chr12,132144284,132144434,3,"1,2,3",1,1,1
chr12,132144434,132144587,2,"1,3",1,0,1
chr12,132492493,132492829,2,"2,3",0,1,1
chr12,132561054,132561478,2,"1,3",1,0,1
chr12,132687217,132687641,2,"1,3",1,0,1
chr12,132710512,132710575,2,"2,3",0,1,1
chr12,132710575,132710902,3,"1,2,3",1,1,1
chr12,132710902,132710978,2,"1,3",1,0,1
chr12,132770138,132770443,2,"2,3",0,1,1
chr12,132828709,132829394,2,"1,3",1,0,1
chr12,132887447,132887539,2,"1,3",1,0,1
chr12,132887539,132887929,3,"1,2,3",1,1,1
chr12,132887929,132887972,2,"1,3",1,0,1
chr12,132908281,132908671,2,"2,3",0,1,1
chr12,132986136,132986144,2,"2,3",0,1,1
chr12,132986144,132986526,3,"1,2,3",1,1,1
chr12,132986526,132986568,2,"1,3",1,0,1
chr12,133037183,133037185,2,"1,3",1,0,1
chr12,133037185,133037575,3,"1,2,3",1,1,1
chr12,133037575,133037607,2,"1,3",1,0,1
chr12,133079971,133080356,2,"2,3",0,1,1
chr12,133130349,133130738,2,"1,3",1,0,1
chr13,19564759,19565143,2,"2,3",0,1,1
chr13,19573135,19573429,2,"2,3",0,1,1
chr13,19633305,19633902,2,"2,3",0,1,1
chr13,20567034,20567424,2,"2,3",0,1,1
chr13,20773144,20773474,3,"1,2,3",1,1,1
chr13,20773474,20773735,2,"1,3",1,0,1
chr13,20773841,20774145,2,"2,3",0,1,1
chr13,21140151,21140747,2,"2,3",0,1,1
chr13,21176902,21177189,2,"2,3",0,1,1
chr13,21297936,21297942,2,"2,3",0,1,1
chr13,21297942,21298326,3,"1,2,3",1,1,1
chr13,21298326,21298366,2,"1,3",1,0,1
chr13,21670891,21671234,2,"1,3",1,0,1
chr13,23374996,23375262,3,"1,2,3",1,1,1
chr13,23375262,23375335,2,"1,3",1,0,1
chr13,23466690,23466999,2,"2,3",0,1,1
chr13,23578706,23579015,3,"1,2,3",1,1,1
chr13,23579015,23579032,2,"1,3",1,0,1
chr13,23771557,23771777,2,"2,3",0,1,1
chr13,23889208,23889365,2,"1,3",1,0,1
chr13,23889365,23889532,3,"1,2,3",1,1,1
chr13,23889532,23889632,2,"1,3",1,0,1
chr13,23980094,23980484,2,"2,3",0,1,1
chr13,24160802,24161389,2,"2,3",0,1,1
chr13,24922476,24923278,2,"1,3",1,0,1
chr13,25301370,25301384,2,"1,3",1,0,1
chr13,25301384,25301774,3,"1,2,3",1,1,1
chr13,25301774,25301794,2,"1,3",1,0,1
chr13,26253737,26254161,2,"1,3",1,0,1
chr13,27171915,27172339,2,"1,3",1,0,1
chr13,27251235,27251341,2,"1,3",1,0,1
chr13,27251341,27251731,3,"1,2,3",1,1,1
chr13,27251731,27251858,2,"1,3",1,0,1
chr13,27424591,27424776,3,"1,2,3",1,1,1
chr13,27424776,27424817,2,"2,3",0,1,1
chr13,27620069,27620493,2,"1,3",1,0,1
chr13,27620915,27621116,2,"2,3",0,1,1
chr13,27621295,27621305,2,"2,3",0,1,1
chr13,27621695,27622085,2,"2,3",0,1,1
chr13,28138753,28139261,2,"2,3",0,1,1
chr13,28139261,28139645,3,"1,2,3",1,1,1
chr13,28139645,28139685,2,"1,3",1,0,1
chr13,28658786,28658955,2,"1,3",1,0,1
chr13,28658955,28659199,3,"1,2,3",1,1,1
chr13,28659199,28659345,2,"2,3",0,1,1
chr13,28718602,28719026,2,"1,3",1,0,1
chr13,30464183,30464749,2,"2,3",0,1,1
chr13,30465904,30465906,2,"2,3",0,1,1
chr13,30465906,30466254,3,"1,2,3",1,1,1
chr13,30616958,30617244,2,"1,3",1,0,1
chr13,30617660,30617664,2,"1,3",1,0,1
chr13,30617664,30618054,3,"1,2,3",1,1,1
chr13,30618054,30618084,2,"1,3",1,0,1
chr13,31073988,31074378,2,"2,3",0,1,1
chr13,31951190,31951580,2,"2,3",0,1,1
chr13,32315226,32315414,2,"1,3",1,0,1
chr13,32315414,32315517,3,"1,2,3",1,1,1
chr13,32315517,32315650,2,"1,3",1,0,1
chr13,32426383,32426423,2,"1,3",1,0,1
chr13,32427109,32427374,2,"2,3",0,1,1
chr13,32427999,32428389,2,"2,3",0,1,1
chr13,32586247,32586637,2,"2,3",0,1,1
chr13,32587130,32587415,2,"1,3",1,0,1
chr13,33016706,33017130,2,"1,3",1,0,1
chr13,33017531,33017921,2,"2,3",0,1,1
chr13,33109790,33109822,2,"1,3",1,0,1
chr13,33109822,33110214,3,"1,2,3",1,1,1
chr13,33110214,33110329,2,"2,3",0,1,1
chr13,33817957,33817974,2,"1,3",1,0,1
chr13,33817974,33818364,3,"1,2,3",1,1,1
chr13,33818364,33818381,2,"1,3",1,0,1
chr13,36346233,36346623,2,"2,3",0,1,1
chr13,36819711,36820058,2,"1,3",1,0,1
chr13,38349531,38349647,2,"2,3",0,1,1
chr13,38349742,38349921,2,"2,3",0,1,1
chr13,39037777,39037986,2,"2,3",0,1,1
chr13,39037986,39038158,3,"1,2,3",1,1,1
chr13,39038266,39038381,3,"1,2,3",1,1,1
chr13,39038381,39038676,2,"1,3",1,0,1
chr13,40445516,40445552,2,"1,3",1,0,1
chr13,40445552,40445940,3,"1,2,3",1,1,1
chr13,40445940,40445942,2,"2,3",0,1,1
chr13,40921920,40921996,2,"1,3",1,0,1
chr13,41060219,41060627,2,"2,3",0,1,1
chr13,41060744,41060864,2,"2,3",0,1,1
chr13,41194345,41194769,2,"1,3",1,0,1
chr13,41310951,41311016,2,"2,3",0,1,1
chr13,41311016,41311339,3,"1,2,3",1,1,1
chr13,41311339,41311440,2,"1,3",1,0,1
chr13,41457098,41457404,2,"2,3",0,1,1
chr13,41916433,41916950,2,"2,3",0,1,1
chr13,42040119,42040720,2,"2,3",0,1,1
chr13,42041125,42041515,2,"2,3",0,1,1
chr13,42041669,42042014,2,"2,3",0,1,1
chr13,42049218,42049563,2,"2,3",0,1,1
chr13,42271661,42271704,2,"1,3",1,0,1
chr13,42271704,42272085,3,"1,2,3",1,1,1
chr13,42272085,42272094,2,"2,3",0,1,1
chr13,42275122,42275361,3,"1,2,3",1,1,1
chr13,42275361,42275365,2,"2,3",0,1,1
chr13,43023362,43023430,2,"1,3",1,0,1
chr13,43023430,43023786,3,"1,2,3",1,1,1
chr13,43023786,43023820,2,"2,3",0,1,1
chr13,43879412,43879424,2,"2,3",0,1,1
chr13,43879424,43879802,3,"1,2,3",1,1,1
chr13,43879802,43879848,2,"1,3",1,0,1
chr13,44141859,44142249,2,"2,3",0,1,1
chr13,44989253,44989293,2,"1,3",1,0,1
chr13,44989293,44989677,3,"1,2,3",1,1,1
chr13,44989677,44989683,2,"2,3",0,1,1
chr13,45120305,45120308,2,"1,3",1,0,1
chr13,45120308,45120698,3,"1,2,3",1,1,1
chr13,45120698,45120729,2,"1,3",1,0,1
chr13,45340622,45341046,2,"1,3",1,0,1
chr13,45418196,45418586,2,"2,3",0,1,1
chr13,46052606,46052621,2,"1,3",1,0,1
chr13,46052621,46053011,3,"1,2,3",1,1,1
chr13,46053011,46053156,2,"1,3",1,0,1
chr13,48037415,48037427,2,"1,3",1,0,1
chr13,48037427,48038050,3,"1,2,3",1,1,1
chr13,48038050,48038275,2,"2,3",0,1,1
chr13,48304030,48304358,2,"1,3",1,0,1
chr13,48492436,48492826,2,"2,3",0,1,1
chr13,49691297,49691687,2,"2,3",0,1,1
chr13,49792593,49792983,2,"2,3",0,1,1
chr13,49996861,49997483,2,"2,3",0,1,1
chr13,50081823,50082064,2,"2,3",0,1,1
chr13,50082064,50082213,3,"1,2,3",1,1,1
chr13,50082213,50082578,2,"1,3",1,0,1
chr13,50082578,50082765,3,"1,2,3",1,1,1
chr13,50082765,50082891,2,"2,3",0,1,1
chr13,50124370,50124760,2,"2,3",0,1,1
chr13,50909892,50910282,2,"2,3",0,1,1
chr13,51452804,51452922,2,"1,3",1,0,1
chr13,51452922,51453228,3,"1,2,3",1,1,1
chr13,51453228,51453312,2,"2,3",0,1,1
chr13,51453526,51453893,2,"2,3",0,1,1
chr13,51583760,51584386,2,"1,3",1,0,1
chr13,51803559,51803733,2,"1,3",1,0,1
chr13,51803733,51804123,3,"1,2,3",1,1,1
chr13,51804123,51804243,2,"1,3",1,0,1
chr13,51957553,51957943,2,"2,3",0,1,1
chr13,52012035,52012425,2,"2,3",0,1,1
chr13,52159485,52159791,2,"2,3",0,1,1
chr13,52450504,52450894,2,"2,3",0,1,1
chr13,52652533,52652598,2,"1,3",1,0,1
chr13,52652598,52652957,3,"1,2,3",1,1,1
chr13,52652957,52652988,2,"2,3",0,1,1
chr13,60396216,60396361,2,"2,3",0,1,1
chr13,60396361,60396606,3,"1,2,3",1,1,1
chr13,60396606,60396636,2,"1,3",1,0,1
chr13,60397595,60397707,2,"1,3",1,0,1
chr13,60397707,60397994,3,"1,2,3",1,1,1
chr13,72727097,72727485,2,"1,3",1,0,1
chr13,72727578,72727662,2,"1,3",1,0,1
chr13,72727662,72727840,3,"1,2,3",1,1,1
chr13,72727840,72728002,2,"1,3",1,0,1
chr13,72781402,72781677,2,"1,3",1,0,1
chr13,72781838,72781967,2,"1,3",1,0,1
chr13,72781967,72782262,3,"1,2,3",1,1,1
chr13,72782262,72782357,2,"2,3",0,1,1
chr13,75549249,75549846,3,"1,2,3",1,1,1
chr13,75549846,75549865,2,"1,3",1,0,1
chr13,76885192,76885452,2,"1,3",1,0,1
chr13,76991729,76991912,2,"1,3",1,0,1
chr13,76991912,76992153,3,"1,2,3",1,1,1
chr13,76992153,76992302,2,"2,3",0,1,1
chr13,77026160,77026254,2,"1,3",1,0,1
chr13,77026254,77026644,3,"1,2,3",1,1,1
chr13,77026644,77026760,2,"1,3",1,0,1
chr13,77026764,77026927,2,"1,3",1,0,1
chr13,77026927,77027188,3,"1,2,3",1,1,1
chr13,77027188,77027518,2,"2,3",0,1,1
chr13,77697546,77697936,2,"2,3",0,1,1
chr13,79393776,79394166,2,"2,3",0,1,1
chr13,79481066,79481230,2,"2,3",0,1,1
chr13,79481230,79481456,3,"1,2,3",1,1,1
chr13,79481456,79481654,2,"1,3",1,0,1
chr13,80342885,80343027,2,"2,3",0,1,1
chr13,80343027,80343353,3,"1,2,3",1,1,1
chr13,91347479,91347495,2,"1,3",1,0,1
chr13,91347495,91347885,3,"1,2,3",1,1,1
chr13,91347885,91347903,2,"1,3",1,0,1
chr13,91348374,91349040,2,"1,3",1,0,1
chr13,91349040,91349201,3,"1,2,3",1,1,1
chr13,91349201,91349219,2,"1,3",1,0,1
chr13,94596042,94596466,2,"1,3",1,0,1
chr13,94601487,94601529,2,"2,3",0,1,1
chr13,94601529,94601639,3,"1,2,3",1,1,1
chr13,94601639,94601654,2,"2,3",0,1,1
chr13,95301459,95301883,2,"1,3",1,0,1
chr13,95478526,95478916,2,"2,3",0,1,1
chr13,95676724,95677114,2,"2,3",0,1,1
chr13,97432930,97432934,2,"1,3",1,0,1
chr13,97432934,97433324,3,"1,2,3",1,1,1
chr13,97433324,97433354,2,"1,3",1,0,1
chr13,97433766,97434107,2,"2,3",0,1,1
chr13,99087510,99087934,2,"1,3",1,0,1
chr13,99200455,99200845,2,"2,3",0,1,1
chr13,99288118,99288508,2,"2,3",0,1,1
chr13,99380881,99381236,3,"1,2,3",1,1,1
chr13,99381236,99381253,2,"1,3",1,0,1
chr13,99498433,99498714,2,"1,3",1,0,1
chr13,99501180,99501849,2,"2,3",0,1,1
chr13,100088689,100089053,2,"1,3",1,0,1
chr13,102394383,102394401,2,"1,3",1,0,1
chr13,102394401,102394791,3,"1,2,3",1,1,1
chr13,102394791,102394807,2,"1,3",1,0,1
chr13,102596187,102596577,2,"2,3",0,1,1
chr13,102596701,102597058,3,"1,2,3",1,1,1
chr13,102597058,102597084,2,"2,3",0,1,1
chr13,102773659,102773694,2,"1,3",1,0,1
chr13,102773694,102774083,3,"1,2,3",1,1,1
chr13,102774083,102774084,2,"2,3",0,1,1
chr13,102800169,102800451,2,"2,3",0,1,1
chr13,102846382,102846928,2,"2,3",0,1,1
chr13,106536465,106536737,2,"1,3",1,0,1
chr13,106567866,106568290,2,"1,3",1,0,1
chr13,108215404,108215428,2,"1,3",1,0,1
chr13,108215428,108215745,3,"1,2,3",1,1,1
chr13,108215745,108215909,2,"2,3",0,1,1
chr13,109162241,109162631,2,"2,3",0,1,1
chr13,110525678,110526068,2,"2,3",0,1,1
chr13,110615316,110615965,2,"1,3",1,0,1
chr13,110706309,110706321,2,"2,3",0,1,1
chr13,110706321,110706628,3,"1,2,3",1,1,1
chr13,110712485,110712909,2,"1,3",1,0,1
chr13,110713343,110713351,2,"2,3",0,1,1
chr13,110713496,110713660,2,"2,3",0,1,1
chr13,110715717,110715928,2,"2,3",0,1,1
chr13,111153218,111153389,2,"1,3",1,0,1
chr13,111153389,111153779,3,"1,2,3",1,1,1
chr13,111153779,111153802,2,"1,3",1,0,1
chr13,112689613,112690037,2,"1,3",1,0,1
chr13,112711925,112711937,2,"1,3",1,0,1
chr13,112711937,112712327,3,"1,2,3",1,1,1
chr13,112712327,112712349,2,"1,3",1,0,1
chr13,113208246,113208399,2,"2,3",0,1,1
chr13,113208399,113208823,3,"1,2,3",1,1,1
chr13,113208823,113208842,2,"2,3",0,1,1
chr13,113209197,113209621,2,"1,3",1,0,1
chr13,113209941,113209950,2,"1,3",1,0,1
chr13,113209950,113210050,3,"1,2,3",1,1,1
chr13,113210050,113210109,2,"2,3",0,1,1
chr13,113296962,113296984,2,"1,3",1,0,1
chr13,113296984,113297229,3,"1,2,3",1,1,1
chr13,113297229,113297283,2,"1,3",1,0,1
chr13,113490139,113490803,2,"2,3",0,1,1
chr13,113490891,113491281,2,"2,3",0,1,1
chr13,114226708,114227132,2,"1,3",1,0,1
chr13,114234689,114234745,2,"1,3",1,0,1
chr13,114234745,114234880,3,"1,2,3",1,1,1
chr13,114234880,114234999,2,"1,3",1,0,1
chr13,114314133,114314143,2,"1,3",1,0,1
chr13,114314143,114314536,3,"1,2,3",1,1,1
chr13,114314536,114314794,2,"2,3",0,1,1
chr14,20413352,20413667,2,"2,3",0,1,1
chr14,20454487,20454802,2,"2,3",0,1,1
chr14,20455091,20455102,2,"1,3",1,0,1
chr14,20455102,20455248,3,"1,2,3",1,1,1
chr14,20455248,20455287,2,"1,3",1,0,1
chr14,20461536,20461600,2,"2,3",0,1,1
chr14,20461600,20461756,3,"1,2,3",1,1,1
chr14,20461756,20461773,2,"2,3",0,1,1
chr14,20470089,20470095,2,"1,3",1,0,1
chr14,20470095,20470367,3,"1,2,3",1,1,1
chr14,20681632,20681753,2,"1,3",1,0,1
chr14,20682672,20683062,2,"2,3",0,1,1
chr14,21092456,21092848,2,"1,3",1,0,1
chr14,21103937,21104377,2,"1,3",1,0,1
chr14,21104541,21104594,2,"1,3",1,0,1
chr14,21383382,21383737,2,"1,3",1,0,1
chr14,21384035,21384037,2,"2,3",0,1,1
chr14,21384037,21384094,3,"1,2,3",1,1,1
chr14,21384181,21384425,3,"1,2,3",1,1,1
chr14,21384425,21384461,2,"1,3",1,0,1
chr14,21455957,21455964,2,"1,3",1,0,1
chr14,21455964,21456381,3,"1,2,3",1,1,1
chr14,21456381,21456556,2,"2,3",0,1,1
chr14,21476916,21477306,2,"2,3",0,1,1
chr14,22484167,22484654,2,"2,3",0,1,1
chr14,22505784,22506174,2,"2,3",0,1,1
chr14,22506408,22506463,2,"1,3",1,0,1
chr14,22509068,22509308,2,"1,3",1,0,1
chr14,22536948,22536962,2,"1,3",1,0,1
chr14,22536962,22537251,3,"1,2,3",1,1,1
chr14,22556156,22556181,2,"2,3",0,1,1
chr14,22556364,22556388,2,"1,3",1,0,1
chr14,22556388,22556778,3,"1,2,3",1,1,1
chr14,22556778,22556788,2,"1,3",1,0,1
chr14,22565336,22565531,2,"2,3",0,1,1
chr14,22598054,22598444,2,"2,3",0,1,1
chr14,22766530,22767221,2,"2,3",0,1,1
chr14,22871662,22872052,2,"2,3",0,1,1
chr14,22886522,22886614,2,"1,3",1,0,1
chr14,22886614,22886744,3,"1,2,3",1,1,1
chr14,22886744,22887123,2,"1,3",1,0,1
chr14,22918958,22919057,2,"1,3",1,0,1
chr14,22919057,22919382,3,"1,2,3",1,1,1
chr14,22919382,22919447,2,"2,3",0,1,1
chr14,22929115,22929188,2,"1,3",1,0,1
chr14,22929188,22929539,3,"1,2,3",1,1,1
chr14,22929539,22929578,2,"2,3",0,1,1
chr14,22957034,22957424,2,"2,3",0,1,1
chr14,23006901,23007291,2,"2,3",0,1,1
chr14,23035088,23035426,2,"2,3",0,1,1
chr14,23094780,23095459,2,"1,3",1,0,1
chr14,23095528,23095851,2,"2,3",0,1,1
chr14,23286036,23286426,2,"2,3",0,1,1
chr14,23301369,23301962,2,"2,3",0,1,1
chr14,23320635,23321228,2,"1,3",1,0,1
chr14,23469275,23469665,2,"2,3",0,1,1
chr14,23556110,23556500,2,"2,3",0,1,1
chr14,23567702,23567987,2,"2,3",0,1,1
chr14,23953946,23954370,2,"1,3",1,0,1
chr14,24095390,24095406,2,"1,3",1,0,1
chr14,24095406,24095796,3,"1,2,3",1,1,1
chr14,24095796,24095814,2,"1,3",1,0,1
chr14,24113928,24114287,2,"2,3",0,1,1
chr14,24114652,24114832,2,"1,3",1,0,1
chr14,24114832,24115222,3,"1,2,3",1,1,1
chr14,24115222,24115275,2,"1,3",1,0,1
chr14,24141449,24141839,2,"2,3",0,1,1
chr14,24146508,24146792,3,"1,2,3",1,1,1
chr14,24146792,24146799,2,"1,3",1,0,1
chr14,24147251,24147641,2,"2,3",0,1,1
chr14,24160955,24161175,2,"1,3",1,0,1
chr14,24161175,24161379,3,"1,2,3",1,1,1
chr14,24161379,24161398,2,"2,3",0,1,1
chr14,24161502,24161565,2,"2,3",0,1,1
chr14,24188719,24188750,2,"2,3",0,1,1
chr14,24188750,24188947,3,"1,2,3",1,1,1
chr14,24188947,24188960,2,"2,3",0,1,1
chr14,24195149,24195505,3,"1,2,3",1,1,1
chr14,24195505,24195873,2,"1,3",1,0,1
chr14,24213329,24213413,2,"1,3",1,0,1
chr14,24213413,24213753,3,"1,2,3",1,1,1
chr14,24213753,24213803,2,"2,3",0,1,1
chr14,24215903,24215920,2,"1,3",1,0,1
chr14,24215920,24216252,3,"1,2,3",1,1,1
chr14,24242432,24242822,2,"2,3",0,1,1
chr14,24270935,24271400,2,"2,3",0,1,1
chr14,24271407,24271831,2,"1,3",1,0,1
chr14,24296793,24296817,2,"2,3",0,1,1
chr14,24296817,24297183,3,"1,2,3",1,1,1
chr14,24297183,24297241,2,"1,3",1,0,1
chr14,24299662,24299669,2,"1,3",1,0,1
chr14,24299669,24300059,3,"1,2,3",1,1,1
chr14,24300059,24300086,2,"1,3",1,0,1
chr14,24429746,24430028,2,"2,3",0,1,1
chr14,24442174,24442564,2,"2,3",0,1,1
chr14,24442663,24443053,2,"2,3",0,1,1
chr14,30558990,30559414,2,"1,3",1,0,1
chr14,30622130,30622140,2,"1,3",1,0,1
chr14,30622140,30622530,3,"1,2,3",1,1,1
chr14,30622530,30622554,2,"1,3",1,0,1
chr14,30875002,30875268,2,"2,3",0,1,1
chr14,31025694,31025758,2,"1,3",1,0,1
chr14,31025758,31026118,3,"1,2,3",1,1,1
chr14,31026118,31026477,2,"2,3",0,1,1
chr14,31420298,31420354,2,"1,3",1,0,1
chr14,31420354,31420925,3,"1,2,3",1,1,1
chr14,31420925,31420946,2,"2,3",0,1,1
chr14,31457202,31457592,2,"2,3",0,1,1
chr14,32203442,32203720,2,"2,3",0,1,1
chr14,34043849,34044014,2,"1,3",1,0,1
chr14,34044014,34044129,3,"1,2,3",1,1,1
chr14,34044129,34044215,2,"1,3",1,0,1
chr14,34873470,34874059,2,"1,3",1,0,1
chr14,34982472,34982495,2,"1,3",1,0,1
chr14,34982495,34982885,3,"1,2,3",1,1,1
chr14,34982885,34982896,2,"1,3",1,0,1
chr14,35046105,35046529,2,"1,3",1,0,1
chr14,35122080,35122470,2,"2,3",0,1,1
chr14,35292119,35292509,2,"2,3",0,1,1
chr14,35403754,35404042,3,"1,2,3",1,1,1
chr14,35404042,35404072,2,"2,3",0,1,1
chr14,35535257,35535487,2,"2,3",0,1,1
chr14,35826497,35826887,2,"2,3",0,1,1
chr14,36374041,36374342,2,"2,3",0,1,1
chr14,39103083,39103143,2,"2,3",0,1,1
chr14,39103143,39103473,3,"1,2,3",1,1,1
chr14,39103473,39103567,2,"1,3",1,0,1
chr14,39114090,39114266,2,"1,3",1,0,1
chr14,39114266,39114635,3,"1,2,3",1,1,1
chr14,39174849,39175441,2,"2,3",0,1,1
chr14,39266454,39266755,2,"2,3",0,1,1
chr14,39267017,39267407,2,"2,3",0,1,1
chr14,44897133,44897523,2,"2,3",0,1,1
chr14,44961975,44961982,2,"1,3",1,0,1
chr14,44961982,44962372,3,"1,2,3",1,1,1
chr14,44962372,44962399,2,"1,3",1,0,1
chr14,45083925,45084349,2,"1,3",1,0,1
chr14,45135771,45136024,2,"2,3",0,1,1
chr14,49585991,49586415,2,"1,3",1,0,1
chr14,49598742,49598744,2,"2,3",0,1,1
chr14,49598744,49599132,3,"1,2,3",1,1,1
chr14,49599132,49599168,2,"1,3",1,0,1
chr14,49621093,49621352,2,"2,3",0,1,1
chr14,49634735,49634738,2,"2,3",0,1,1
chr14,49634738,49635162,3,"1,2,3",1,1,1
chr14,49635162,49635391,2,"2,3",0,1,1
chr14,49688119,49688150,2,"2,3",0,1,1
chr14,49688150,49688509,3,"1,2,3",1,1,1
chr14,49688509,49688566,2,"1,3",1,0,1
chr14,49692915,49693537,2,"1,3",1,0,1
chr14,49767514,49767860,2,"2,3",0,1,1
chr14,49852456,49852880,2,"1,3",1,0,1
chr14,49868151,49868541,2,"2,3",0,1,1
chr14,49892335,49892694,3,"1,2,3",1,1,1
chr14,49892694,49892755,2,"1,3",1,0,1
chr14,49892755,49892943,3,"1,2,3",1,1,1
chr14,49892943,49893145,2,"2,3",0,1,1
chr14,50001182,50001454,3,"1,2,3",1,1,1
chr14,50001454,50001502,2,"1,3",1,0,1
chr14,50003324,50003711,2,"2,3",0,1,1
chr14,50045014,50045326,3,"1,2,3",1,1,1
chr14,50045326,50045549,2,"1,3",1,0,1
chr14,50064984,50065374,2,"2,3",0,1,1
chr14,50083103,50083440,2,"2,3",0,1,1
chr14,50085464,50085988,2,"2,3",0,1,1
chr14,50116411,50116473,2,"1,3",1,0,1
chr14,50116473,50116825,3,"1,2,3",1,1,1
chr14,50312298,50312328,2,"1,3",1,0,1
chr14,50312328,50312722,3,"1,2,3",1,1,1
chr14,50312722,50312964,2,"2,3",0,1,1
chr14,50532446,50532836,2,"2,3",0,1,1
chr14,50668151,50668273,2,"1,3",1,0,1
chr14,50668273,50668774,3,"1,2,3",1,1,1
chr14,50668774,50668844,2,"2,3",0,1,1
chr14,50830154,50830294,2,"2,3",0,1,1
chr14,50830294,50830544,3,"1,2,3",1,1,1
chr14,50830544,50830718,2,"1,3",1,0,1
chr14,51240060,51240084,2,"1,3",1,0,1
chr14,51240084,51240474,3,"1,2,3",1,1,1
chr14,51240474,51240484,2,"1,3",1,0,1
chr14,52552392,52552782,2,"2,3",0,1,1
chr14,52707037,52707461,2,"1,3",1,0,1
chr14,52729924,52730314,2,"2,3",0,1,1
chr14,53152130,53152496,2,"2,3",0,1,1
chr14,54397057,54397285,2,"1,3",1,0,1
chr14,54509533,54509957,2,"1,3",1,0,1
chr14,54565933,54566210,2,"1,3",1,0,1
chr14,55026936,55026993,2,"1,3",1,0,1
chr14,55026993,55027360,3,"1,2,3",1,1,1
chr14,55027360,55027383,2,"2,3",0,1,1
chr14,55051386,55051776,2,"2,3",0,1,1
chr14,55129419,55129424,2,"1,3",1,0,1
chr14,55129424,55129814,3,"1,2,3",1,1,1
chr14,55129814,55129843,2,"1,3",1,0,1
chr14,55191384,55191774,2,"2,3",0,1,1
chr14,55271282,55271706,2,"1,3",1,0,1
chr14,55411638,55412062,2,"1,3",1,0,1
chr14,57268764,57269154,2,"2,3",0,1,1
chr14,57390319,57390709,2,"2,3",0,1,1
chr14,58199816,58200240,2,"1,3",1,0,1
chr14,58297887,58298277,2,"2,3",0,1,1
chr14,58395658,58396048,2,"2,3",0,1,1
chr14,58426954,58426974,2,"1,3",1,0,1
chr14,58426974,58427267,3,"1,2,3",1,1,1
chr14,58427364,58427378,2,"1,3",1,0,1
chr14,59483928,59483935,2,"1,3",1,0,1
chr14,59483935,59484325,3,"1,2,3",1,1,1
chr14,59484325,59484655,2,"1,3",1,0,1
chr14,60091815,60091862,2,"2,3",0,1,1
chr14,60091862,60092205,3,"1,2,3",1,1,1
chr14,60092205,60092470,2,"1,3",1,0,1
chr14,60165114,60165538,2,"1,3",1,0,1
chr14,60248207,60248223,2,"2,3",0,1,1
chr14,60248223,60248241,3,"1,2,3",1,1,1
