chrom,start,end,num,list,ENCFF148BUA_RFX5_sorted.bed,ENCFF752PVS_RFX5_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr16,89560725,89560745,2,"2,3",0,1,1
chr16,89687171,89687531,2,"2,3",0,1,1
chr16,89700153,89700278,2,"2,3",0,1,1
chr16,89700278,89700379,3,"1,2,3",1,1,1
chr16,89700379,89700513,2,"2,3",0,1,1
chr16,89701572,89701932,2,"2,3",0,1,1
chr16,89720771,89721075,2,"1,3",1,0,1
chr16,89822465,89822825,2,"2,3",0,1,1
chr16,89827701,89827966,2,"1,3",1,0,1
chr16,89972682,89973042,2,"2,3",0,1,1
chr17,782152,782175,2,"2,3",0,1,1
chr17,782175,782479,3,"1,2,3",1,1,1
chr17,782479,782512,2,"2,3",0,1,1
chr17,1467876,1468203,2,"2,3",0,1,1
chr17,1516541,1516684,2,"2,3",0,1,1
chr17,1516684,1516901,3,"1,2,3",1,1,1
chr17,1516901,1516988,2,"1,3",1,0,1
chr17,1562684,1562703,2,"2,3",0,1,1
chr17,1562703,1563007,3,"1,2,3",1,1,1
chr17,1563007,1563044,2,"2,3",0,1,1
chr17,1628743,1628807,2,"2,3",0,1,1
chr17,1628807,1629103,3,"1,2,3",1,1,1
chr17,1629103,1629111,2,"1,3",1,0,1
chr17,1714780,1714981,2,"1,3",1,0,1
chr17,1716324,1716684,2,"2,3",0,1,1
chr17,1717142,1717294,2,"1,3",1,0,1
chr17,1736556,1736860,2,"1,3",1,0,1
chr17,1763271,1763575,2,"1,3",1,0,1
chr17,2401515,2401570,2,"2,3",0,1,1
chr17,2401570,2401829,3,"1,2,3",1,1,1
chr17,4143541,4143810,2,"1,3",1,0,1
chr17,5419596,5419956,2,"2,3",0,1,1
chr17,5486359,5486957,2,"2,3",0,1,1
chr17,6651410,6651669,3,"1,2,3",1,1,1
chr17,6651669,6651702,2,"2,3",0,1,1
chr17,7214584,7214610,2,"2,3",0,1,1
chr17,7214610,7214764,3,"1,2,3",1,1,1
chr17,7214764,7214776,2,"1,3",1,0,1
chr17,7234205,7234565,2,"2,3",0,1,1
chr17,7252033,7252593,2,"2,3",0,1,1
chr17,7484266,7484470,2,"1,3",1,0,1
chr17,7484545,7484570,2,"1,3",1,0,1
chr17,7561713,7562056,2,"2,3",0,1,1
chr17,7614969,7614970,2,"1,3",1,0,1
chr17,7614970,7615273,3,"1,2,3",1,1,1
chr17,7615273,7615330,2,"2,3",0,1,1
chr17,7835489,7835520,2,"1,3",1,0,1
chr17,7835520,7835694,3,"1,2,3",1,1,1
chr17,7835694,7835793,2,"1,3",1,0,1
chr17,7836804,7836831,2,"2,3",0,1,1
chr17,7836831,7837135,3,"1,2,3",1,1,1
chr17,7837135,7837164,2,"2,3",0,1,1
chr17,7844804,7844830,2,"2,3",0,1,1
chr17,7844830,7844952,3,"1,2,3",1,1,1
chr17,7844952,7845028,2,"2,3",0,1,1
chr17,7857380,7857684,2,"1,3",1,0,1
chr17,7931982,7932008,2,"2,3",0,1,1
chr17,7932008,7932312,3,"1,2,3",1,1,1
chr17,7932312,7932342,2,"2,3",0,1,1
chr17,8190124,8190436,2,"2,3",0,1,1
chr17,8210490,8210790,2,"2,3",0,1,1
chr17,8221351,8221551,2,"1,3",1,0,1
chr17,8376609,8376969,2,"2,3",0,1,1
chr17,10447559,10447863,2,"1,3",1,0,1
chr17,14300824,14301184,2,"2,3",0,1,1
chr17,15563324,15563684,2,"2,3",0,1,1
chr17,15999500,15999563,2,"2,3",0,1,1
chr17,15999563,15999860,3,"1,2,3",1,1,1
chr17,15999860,15999867,2,"1,3",1,0,1
chr17,16041030,16041279,2,"1,3",1,0,1
chr17,16217036,16217568,2,"2,3",0,1,1
chr17,16380593,16380600,2,"2,3",0,1,1
chr17,16380600,16380844,3,"1,2,3",1,1,1
chr17,16381004,16381103,2,"2,3",0,1,1
chr17,17446427,17446461,2,"1,3",1,0,1
chr17,17496362,17496666,2,"1,3",1,0,1
chr17,17836168,17836172,2,"2,3",0,1,1
chr17,17836172,17836476,3,"1,2,3",1,1,1
chr17,17836476,17836505,2,"2,3",0,1,1
chr17,17972778,17972982,2,"1,3",1,0,1
chr17,18039248,18039552,2,"1,3",1,0,1
chr17,18183281,18183284,2,"1,3",1,0,1
chr17,18183284,18183585,3,"1,2,3",1,1,1
chr17,18183585,18183843,2,"2,3",0,1,1
chr17,18314976,18315280,2,"1,3",1,0,1
chr17,18781080,18781440,2,"2,3",0,1,1
chr17,18856087,18856138,2,"2,3",0,1,1
chr17,18856138,18856426,3,"1,2,3",1,1,1
chr17,18856426,18856435,2,"1,3",1,0,1
chr17,19337102,19337149,2,"2,3",0,1,1
chr17,19337149,19337453,3,"1,2,3",1,1,1
chr17,19337453,19337460,2,"2,3",0,1,1
chr17,21126721,21126723,2,"2,3",0,1,1
chr17,21126723,21127027,3,"1,2,3",1,1,1
chr17,21127027,21127052,2,"2,3",0,1,1
chr17,21284474,21284778,2,"1,3",1,0,1
chr17,27293907,27294211,2,"1,3",1,0,1
chr17,28318873,28319177,2,"1,3",1,0,1
chr17,28335338,28335642,2,"1,3",1,0,1
chr17,28357419,28357451,2,"2,3",0,1,1
chr17,28357451,28357755,3,"1,2,3",1,1,1
chr17,28357755,28357779,2,"2,3",0,1,1
chr17,28416995,28417140,2,"2,3",0,1,1
chr17,28571508,28571796,2,"1,3",1,0,1
chr17,28662032,28662336,2,"1,3",1,0,1
chr17,28842601,28842961,2,"2,3",0,1,1
chr17,29574715,29575019,2,"1,3",1,0,1
chr17,30378708,30378722,2,"2,3",0,1,1
chr17,30378722,30379026,3,"1,2,3",1,1,1
chr17,30379026,30379039,2,"2,3",0,1,1
chr17,31094623,31095183,2,"2,3",0,1,1
chr17,35567815,35568175,2,"2,3",0,1,1
chr17,35808942,35809295,2,"2,3",0,1,1
chr17,36486447,36486729,2,"2,3",0,1,1
chr17,36486819,36487150,2,"2,3",0,1,1
chr17,36545427,36545731,2,"1,3",1,0,1
chr17,38351567,38351593,2,"2,3",0,1,1
chr17,38351593,38351897,3,"1,2,3",1,1,1
chr17,38351897,38351927,2,"2,3",0,1,1
chr17,38674818,38674866,2,"2,3",0,1,1
chr17,38674866,38675170,3,"1,2,3",1,1,1
chr17,38675170,38675207,2,"2,3",0,1,1
chr17,38702422,38702629,2,"1,3",1,0,1
chr17,38746293,38746720,2,"1,3",1,0,1
chr17,38799920,38800280,2,"2,3",0,1,1
chr17,38825223,38825231,2,"2,3",0,1,1
chr17,38825231,38825535,3,"1,2,3",1,1,1
chr17,38825535,38825750,2,"2,3",0,1,1
chr17,39401761,39401968,2,"2,3",0,1,1
chr17,39401968,39402121,3,"1,2,3",1,1,1
chr17,39402121,39402272,2,"1,3",1,0,1
chr17,39402474,39402773,2,"1,3",1,0,1
chr17,39695501,39695805,2,"1,3",1,0,1
chr17,39924311,39924597,2,"2,3",0,1,1
chr17,39927473,39927518,2,"2,3",0,1,1
chr17,39927518,39927833,3,"1,2,3",1,1,1
chr17,39927833,39927843,2,"1,3",1,0,1
chr17,39927927,39928041,2,"1,3",1,0,1
chr17,39980043,39980135,2,"2,3",0,1,1
chr17,39980135,39980838,3,"1,2,3",1,1,1
chr17,39980838,39980884,2,"2,3",0,1,1
chr17,40099184,40099203,2,"2,3",0,1,1
chr17,40099203,40099507,3,"1,2,3",1,1,1
chr17,40099507,40099540,2,"2,3",0,1,1
chr17,40100772,40101132,2,"2,3",0,1,1
chr17,40287596,40287632,2,"2,3",0,1,1
chr17,40287632,40287936,3,"1,2,3",1,1,1
chr17,40287936,40287956,2,"2,3",0,1,1
chr17,40341241,40341459,2,"1,3",1,0,1
chr17,40549369,40549729,2,"2,3",0,1,1
chr17,40560305,40560609,2,"1,3",1,0,1
chr17,41688573,41688933,2,"2,3",0,1,1
chr17,41689243,41689547,2,"1,3",1,0,1
chr17,42554477,42554624,2,"1,3",1,0,1
chr17,42554624,42554781,3,"1,2,3",1,1,1
chr17,42554781,42554984,2,"2,3",0,1,1
chr17,42677075,42677079,2,"1,3",1,0,1
chr17,42677079,42677269,3,"1,2,3",1,1,1
chr17,42677269,42677358,2,"1,3",1,0,1
chr17,42678044,42678282,2,"1,3",1,0,1
chr17,42773280,42773614,2,"2,3",0,1,1
chr17,42824156,42824460,2,"1,3",1,0,1
chr17,42980395,42980691,2,"1,3",1,0,1
chr17,43125350,43125375,2,"2,3",0,1,1
chr17,43125375,43125679,3,"1,2,3",1,1,1
chr17,43125679,43125710,2,"2,3",0,1,1
chr17,43170299,43170603,2,"1,3",1,0,1
chr17,43170952,43171256,2,"1,3",1,0,1
chr17,43360734,43360792,2,"1,3",1,0,1
chr17,43388720,43388789,2,"2,3",0,1,1
chr17,43388789,43388924,3,"1,2,3",1,1,1
chr17,43398780,43398792,2,"1,3",1,0,1
chr17,43398792,43399084,3,"1,2,3",1,1,1
chr17,43399084,43399152,2,"2,3",0,1,1
chr17,43483632,43483936,2,"1,3",1,0,1
chr17,43530630,43530895,2,"1,3",1,0,1
chr17,43530895,43530934,3,"1,2,3",1,1,1
chr17,43530934,43530957,2,"2,3",0,1,1
chr17,43530957,43531255,3,"1,2,3",1,1,1
chr17,43531255,43531261,2,"1,3",1,0,1
chr17,43544590,43544669,2,"1,3",1,0,1
chr17,43544669,43544894,3,"1,2,3",1,1,1
chr17,43544894,43544901,2,"2,3",0,1,1
chr17,43545637,43545941,2,"1,3",1,0,1
chr17,43778270,43778276,2,"2,3",0,1,1
chr17,43778276,43778467,3,"1,2,3",1,1,1
chr17,43778467,43778478,2,"1,3",1,0,1
chr17,44014795,44014872,2,"2,3",0,1,1
chr17,44014872,44015155,3,"1,2,3",1,1,1
chr17,44015155,44015176,2,"1,3",1,0,1
chr17,44070763,44071123,2,"2,3",0,1,1
chr17,44111070,44111430,2,"2,3",0,1,1
chr17,44186741,44186770,2,"2,3",0,1,1
chr17,44186770,44187074,3,"1,2,3",1,1,1
chr17,44187074,44187101,2,"2,3",0,1,1
chr17,44199993,44200353,2,"2,3",0,1,1
chr17,44345107,44345411,2,"1,3",1,0,1
chr17,44689655,44690215,2,"2,3",0,1,1
chr17,45019364,45019556,2,"2,3",0,1,1
chr17,45051405,45051765,2,"2,3",0,1,1
chr17,45060604,45061393,2,"2,3",0,1,1
chr17,45061393,45061462,3,"1,2,3",1,1,1
chr17,45061462,45061610,2,"1,3",1,0,1
chr17,45135395,45135422,2,"1,3",1,0,1
chr17,45135422,45135699,3,"1,2,3",1,1,1
chr17,45135699,45135782,2,"2,3",0,1,1
chr17,45148107,45148127,2,"1,3",1,0,1
chr17,45148127,45148487,3,"1,2,3",1,1,1
chr17,45148487,45148598,2,"1,3",1,0,1
chr17,45161626,45161930,2,"1,3",1,0,1
chr17,45197786,45198146,2,"2,3",0,1,1
chr17,45247529,45247889,2,"2,3",0,1,1
chr17,46193602,46193962,2,"2,3",0,1,1
chr17,47649512,47649779,2,"1,3",1,0,1
chr17,47649779,47649890,3,"1,2,3",1,1,1
chr17,47649890,47650024,2,"1,3",1,0,1
chr17,47895844,47896148,2,"1,3",1,0,1
chr17,47941336,47941351,2,"2,3",0,1,1
chr17,47941351,47941655,3,"1,2,3",1,1,1
chr17,47941655,47941912,2,"2,3",0,1,1
chr17,47947030,47947288,2,"1,3",1,0,1
chr17,47970760,47970762,2,"2,3",0,1,1
chr17,47970762,47971066,3,"1,2,3",1,1,1
chr17,47971066,47971120,2,"2,3",0,1,1
chr17,48025019,48025286,2,"1,3",1,0,1
chr17,48048084,48048388,2,"1,3",1,0,1
chr17,48107323,48107683,2,"2,3",0,1,1
chr17,48892540,48892568,2,"2,3",0,1,1
chr17,48892568,48892872,3,"1,2,3",1,1,1
chr17,48892872,48892900,2,"2,3",0,1,1
chr17,48907931,48908026,2,"1,3",1,0,1
chr17,48908185,48908769,2,"2,3",0,1,1
chr17,48944677,48945037,2,"2,3",0,1,1
chr17,49192791,49192968,3,"1,2,3",1,1,1
chr17,49192968,49193079,2,"1,3",1,0,1
chr17,49230677,49230683,2,"2,3",0,1,1
chr17,49230683,49231018,3,"1,2,3",1,1,1
chr17,49231018,49231134,2,"1,3",1,0,1
chr17,49570029,49570389,2,"2,3",0,1,1
chr17,49708052,49708074,2,"1,3",1,0,1
chr17,49708074,49708356,3,"1,2,3",1,1,1
chr17,49708356,49708434,2,"2,3",0,1,1
chr17,49788392,49788457,2,"2,3",0,1,1
chr17,49788457,49788656,3,"1,2,3",1,1,1
chr17,49788656,49788761,2,"1,3",1,0,1
chr17,49789029,49789085,2,"2,3",0,1,1
chr17,49789085,49789389,3,"1,2,3",1,1,1
chr17,50095136,50095174,2,"2,3",0,1,1
chr17,50095174,50095478,3,"1,2,3",1,1,1
chr17,50095478,50095496,2,"2,3",0,1,1
chr17,50373044,50373348,2,"1,3",1,0,1
chr17,50397396,50397700,2,"1,3",1,0,1
chr17,50478545,50478849,2,"1,3",1,0,1
chr17,50546950,50547263,2,"2,3",0,1,1
chr17,50684784,50685088,2,"1,3",1,0,1
chr17,50866201,50866288,2,"2,3",0,1,1
chr17,50866288,50866544,3,"1,2,3",1,1,1
chr17,50866544,50866592,2,"1,3",1,0,1
chr17,50867424,50867681,3,"1,2,3",1,1,1
chr17,50867681,50867704,2,"2,3",0,1,1
chr17,50910030,50910253,2,"1,3",1,0,1
chr17,51153358,51153662,2,"1,3",1,0,1
chr17,51260258,51260562,2,"1,3",1,0,1
chr17,55264788,55265133,2,"2,3",0,1,1
chr17,55327670,55328049,2,"2,3",0,1,1
chr17,57860866,57860871,2,"1,3",1,0,1
chr17,57860871,57861075,3,"1,2,3",1,1,1
chr17,57861075,57861076,2,"2,3",0,1,1
chr17,57862424,57862867,2,"2,3",0,1,1
chr17,57862982,57863000,2,"2,3",0,1,1
chr17,57989052,57989251,3,"1,2,3",1,1,1
chr17,58219112,58219472,2,"2,3",0,1,1
chr17,58351945,58352305,2,"2,3",0,1,1
chr17,58517879,58518076,2,"2,3",0,1,1
chr17,58518076,58518239,3,"1,2,3",1,1,1
chr17,58518239,58518380,2,"1,3",1,0,1
chr17,58692393,58692432,2,"2,3",0,1,1
chr17,58692432,58692736,3,"1,2,3",1,1,1
chr17,58692736,58692753,2,"2,3",0,1,1
chr17,59106849,59107153,2,"1,3",1,0,1
chr17,59155106,59155302,2,"2,3",0,1,1
chr17,59155302,59155606,3,"1,2,3",1,1,1
chr17,59155606,59155683,2,"2,3",0,1,1
chr17,59220305,59220609,2,"1,3",1,0,1
chr17,59331494,59331501,2,"2,3",0,1,1
chr17,59331501,59331716,3,"1,2,3",1,1,1
chr17,59331716,59331738,2,"2,3",0,1,1
chr17,59565497,59565801,2,"1,3",1,0,1
chr17,59619597,59619957,2,"2,3",0,1,1
chr17,59707460,59707482,2,"2,3",0,1,1
chr17,59707482,59707786,3,"1,2,3",1,1,1
chr17,59707786,59707820,2,"2,3",0,1,1
chr17,59786456,59786468,2,"1,3",1,0,1
chr17,59786468,59786662,3,"1,2,3",1,1,1
chr17,60392186,60392244,2,"1,3",1,0,1
chr17,60392244,60392490,3,"1,2,3",1,1,1
chr17,60392490,60392604,2,"2,3",0,1,1
chr17,60525939,60526083,2,"2,3",0,1,1
chr17,60526083,60526299,3,"1,2,3",1,1,1
chr17,60526299,60526387,2,"1,3",1,0,1
chr17,60600046,60600062,2,"2,3",0,1,1
chr17,60600062,60600186,3,"1,2,3",1,1,1
chr17,60600186,60600197,2,"1,3",1,0,1
chr17,61489366,61489670,2,"1,3",1,0,1
chr17,61863408,61863436,2,"1,3",1,0,1
chr17,61863436,61863712,3,"1,2,3",1,1,1
chr17,61863712,61863796,2,"2,3",0,1,1
chr17,62703660,62704020,2,"2,3",0,1,1
chr17,63531190,63531550,2,"2,3",0,1,1
chr17,63621899,63622259,2,"2,3",0,1,1
chr17,63773404,63773965,2,"2,3",0,1,1
chr17,63827367,63827727,2,"2,3",0,1,1
chr17,63842542,63842608,2,"2,3",0,1,1
chr17,63842608,63842902,3,"1,2,3",1,1,1
chr17,63842902,63842912,2,"1,3",1,0,1
chr17,64497322,64497682,2,"2,3",0,1,1
chr17,64506824,64507128,2,"1,3",1,0,1
chr17,65100566,65100926,2,"2,3",0,1,1
chr17,65628379,65628389,2,"2,3",0,1,1
chr17,65628389,65628679,3,"1,2,3",1,1,1
chr17,66191999,66192040,2,"2,3",0,1,1
chr17,66192040,66192344,3,"1,2,3",1,1,1
chr17,66192344,66192359,2,"2,3",0,1,1
chr17,67717613,67717973,2,"2,3",0,1,1
chr17,67825212,67825572,2,"2,3",0,1,1
chr17,68205386,68205746,2,"2,3",0,1,1
chr17,68247831,68248191,2,"2,3",0,1,1
chr17,68512215,68512235,2,"2,3",0,1,1
chr17,68512235,68512539,3,"1,2,3",1,1,1
chr17,68512539,68512575,2,"2,3",0,1,1
chr17,68793952,68794256,2,"1,3",1,0,1
chr17,69327440,69327800,2,"2,3",0,1,1
chr17,72120758,72120786,2,"2,3",0,1,1
chr17,72120786,72121090,3,"1,2,3",1,1,1
chr17,72121090,72121118,2,"2,3",0,1,1
chr17,72126584,72126660,3,"1,2,3",1,1,1
chr17,72126660,72126841,2,"2,3",0,1,1
chr17,72422787,72423091,2,"1,3",1,0,1
chr17,73068314,73068602,2,"1,3",1,0,1
chr17,73201321,73201646,2,"2,3",0,1,1
chr17,74203464,74203824,2,"2,3",0,1,1
chr17,74776279,74776639,2,"2,3",0,1,1
chr17,74873170,74873251,2,"1,3",1,0,1
chr17,74873251,74873474,3,"1,2,3",1,1,1
chr17,74873474,74873611,2,"2,3",0,1,1
chr17,74960721,74960921,2,"2,3",0,1,1
chr17,75012283,75012322,2,"1,3",1,0,1
chr17,75012362,75012479,2,"2,3",0,1,1
chr17,75012479,75012783,3,"1,2,3",1,1,1
chr17,75012783,75012936,2,"2,3",0,1,1
chr17,75034188,75034548,2,"2,3",0,1,1
chr17,75035168,75035472,2,"1,3",1,0,1
chr17,75046857,75047217,2,"2,3",0,1,1
chr17,75154449,75154753,2,"1,3",1,0,1
chr17,75205316,75205676,2,"2,3",0,1,1
chr17,75261662,75261966,2,"1,3",1,0,1
chr17,75646042,75646346,2,"1,3",1,0,1
chr17,75667042,75667082,2,"2,3",0,1,1
chr17,75667082,75667386,3,"1,2,3",1,1,1
chr17,75667386,75667402,2,"2,3",0,1,1
chr17,75779688,75779772,2,"2,3",0,1,1
chr17,75779772,75780048,3,"1,2,3",1,1,1
chr17,75780048,75780076,2,"1,3",1,0,1
chr17,75855274,75855578,2,"1,3",1,0,1
chr17,75869272,75869550,2,"1,3",1,0,1
chr17,75872921,75873225,2,"1,3",1,0,1
chr17,75876298,75876508,2,"2,3",0,1,1
chr17,75877918,75878193,2,"2,3",0,1,1
chr17,75904908,75905268,2,"2,3",0,1,1
chr17,75940949,75941309,2,"2,3",0,1,1
chr17,75979114,75979119,2,"2,3",0,1,1
chr17,75979119,75979423,3,"1,2,3",1,1,1
chr17,75979423,75979474,2,"2,3",0,1,1
chr17,75996831,75997191,2,"2,3",0,1,1
chr17,76014363,76014502,2,"1,3",1,0,1
chr17,76132154,76132180,2,"2,3",0,1,1
chr17,76132180,76132484,3,"1,2,3",1,1,1
chr17,76132484,76132514,2,"2,3",0,1,1
chr17,76264897,76264903,2,"1,3",1,0,1
chr17,76264903,76265201,3,"1,2,3",1,1,1
chr17,76265201,76265263,2,"2,3",0,1,1
chr17,76453116,76453420,2,"1,3",1,0,1
chr17,76533041,76533347,2,"2,3",0,1,1
chr17,76540877,76541149,2,"2,3",0,1,1
chr17,76671584,76671888,2,"1,3",1,0,1
chr17,76737348,76737607,2,"1,3",1,0,1
chr17,76737607,76737652,3,"1,2,3",1,1,1
chr17,76737652,76737967,2,"2,3",0,1,1
chr17,77088496,77088510,2,"2,3",0,1,1
chr17,77088510,77088814,3,"1,2,3",1,1,1
chr17,77088814,77088832,2,"2,3",0,1,1
chr17,77286613,77286783,2,"2,3",0,1,1
chr17,77286783,77286895,3,"1,2,3",1,1,1
chr17,77286895,77287182,2,"2,3",0,1,1
chr17,77392603,77392907,2,"1,3",1,0,1
chr17,77450117,77450477,2,"2,3",0,1,1
chr17,78168285,78168333,2,"2,3",0,1,1
chr17,78168333,78168547,3,"1,2,3",1,1,1
chr17,78168547,78168637,2,"1,3",1,0,1
chr17,78186961,78187265,3,"1,2,3",1,1,1
chr17,78187265,78187321,2,"2,3",0,1,1
chr17,78241493,78241520,2,"2,3",0,1,1
chr17,78241520,78241824,3,"1,2,3",1,1,1
chr17,78241824,78241853,2,"2,3",0,1,1
chr17,78421351,78421711,2,"2,3",0,1,1
chr17,78840860,78841164,2,"1,3",1,0,1
chr17,79074721,79075081,2,"2,3",0,1,1
chr17,79797041,79797113,2,"2,3",0,1,1
chr17,79797113,79797401,3,"1,2,3",1,1,1
chr17,79797401,79797417,2,"1,3",1,0,1
chr17,79986745,79987105,2,"2,3",0,1,1
chr17,79993655,79993959,2,"1,3",1,0,1
chr17,80036484,80036788,2,"1,3",1,0,1
chr17,80101249,80101609,2,"2,3",0,1,1
chr17,80146786,80147146,2,"2,3",0,1,1
chr17,80414994,80415298,2,"1,3",1,0,1
chr17,80454660,80454697,2,"2,3",0,1,1
chr17,80454697,80455001,3,"1,2,3",1,1,1
chr17,80455001,80455020,2,"2,3",0,1,1
chr17,80544662,80544954,2,"1,3",1,0,1
chr17,81023778,81024082,2,"1,3",1,0,1
chr17,81165478,81165624,2,"2,3",0,1,1
chr17,81222875,81222880,2,"2,3",0,1,1
chr17,81222880,81223184,3,"1,2,3",1,1,1
chr17,81223184,81223235,2,"2,3",0,1,1
chr17,81239033,81239393,2,"2,3",0,1,1
chr17,81346182,81346688,2,"2,3",0,1,1
chr17,81395188,81395197,2,"2,3",0,1,1
chr17,81395197,81395501,3,"1,2,3",1,1,1
chr17,81395501,81395545,2,"2,3",0,1,1
chr17,81512706,81512714,2,"2,3",0,1,1
chr17,81636362,81636580,3,"1,2,3",1,1,1
chr17,81636580,81636587,2,"2,3",0,1,1
chr17,81636937,81636976,2,"2,3",0,1,1
chr17,81636976,81637279,3,"1,2,3",1,1,1
chr17,81666473,81666777,2,"1,3",1,0,1
chr17,81683628,81683755,2,"1,3",1,0,1
chr17,81683755,81683932,3,"1,2,3",1,1,1
chr17,81683932,81683976,2,"2,3",0,1,1
chr17,81683976,81684115,3,"1,2,3",1,1,1
chr17,81684115,81684262,2,"1,3",1,0,1
chr17,81860703,81860734,2,"2,3",0,1,1
chr17,81860734,81861038,3,"1,2,3",1,1,1
chr17,81861038,81861063,2,"2,3",0,1,1
chr17,81891483,81891930,3,"1,2,3",1,1,1
chr17,81891930,81892029,2,"2,3",0,1,1
chr17,81910372,81910732,2,"2,3",0,1,1
chr17,81927732,81928490,2,"1,3",1,0,1
chr17,82023045,82023094,2,"2,3",0,1,1
chr17,82023094,82023398,3,"1,2,3",1,1,1
chr17,82023398,82023405,2,"2,3",0,1,1
chr17,82098769,82098776,2,"2,3",0,1,1
chr17,82098776,82098927,3,"1,2,3",1,1,1
chr17,82098927,82098948,2,"2,3",0,1,1
chr17,82103960,82103986,2,"2,3",0,1,1
chr17,82103986,82104290,3,"1,2,3",1,1,1
chr17,82104290,82104317,2,"2,3",0,1,1
chr17,82292557,82292861,2,"1,3",1,0,1
chr17,82367933,82368010,2,"1,3",1,0,1
chr17,82368010,82368126,3,"1,2,3",1,1,1
chr17,82368126,82368137,2,"2,3",0,1,1
chr17,82519202,82519761,2,"2,3",0,1,1
chr17,82738099,82738459,2,"2,3",0,1,1
chr18,267969,268264,2,"1,3",1,0,1
chr18,2571323,2571627,2,"1,3",1,0,1
chr18,3247144,3247656,2,"1,3",1,0,1
chr18,3594061,3594083,2,"2,3",0,1,1
chr18,3594083,3594387,3,"1,2,3",1,1,1
chr18,3594387,3594421,2,"2,3",0,1,1
chr18,5238524,5238549,2,"2,3",0,1,1
chr18,5238549,5238795,3,"1,2,3",1,1,1
chr18,11851193,11851217,2,"1,3",1,0,1
chr18,11851217,11851497,3,"1,2,3",1,1,1
chr18,11851497,11851500,2,"2,3",0,1,1
chr18,11995493,11995742,2,"1,3",1,0,1
chr18,13137928,13138079,2,"2,3",0,1,1
chr18,13138079,13138285,3,"1,2,3",1,1,1
chr18,13138285,13138383,2,"1,3",1,0,1
chr18,13175934,13176238,2,"1,3",1,0,1
chr18,13418458,13418501,2,"2,3",0,1,1
chr18,13418501,13418805,3,"1,2,3",1,1,1
chr18,13418805,13418818,2,"2,3",0,1,1
chr18,13726544,13726848,2,"1,3",1,0,1
chr18,21111833,21112193,2,"2,3",0,1,1
chr18,24113047,24113081,2,"1,3",1,0,1
chr18,24113081,24113351,3,"1,2,3",1,1,1
chr18,24113351,24113441,2,"2,3",0,1,1
chr18,26226234,26226520,2,"1,3",1,0,1
chr18,34979113,34979417,2,"1,3",1,0,1
chr18,37299527,37299831,2,"1,3",1,0,1
chr18,41955142,41955502,2,"2,3",0,1,1
chr18,48926503,48926807,2,"1,3",1,0,1
chr18,50287882,50288186,2,"1,3",1,0,1
chr18,50307705,50307980,3,"1,2,3",1,1,1
chr18,50307980,50308002,2,"2,3",0,1,1
chr18,58407779,58408083,2,"1,3",1,0,1
chr18,59141799,59142067,2,"1,3",1,0,1
chr18,62522787,62522887,2,"1,3",1,0,1
chr18,62522887,62523015,3,"1,2,3",1,1,1
chr18,62523015,62523091,2,"1,3",1,0,1
chr18,63367523,63367827,2,"1,3",1,0,1
chr18,63422378,63422519,2,"1,3",1,0,1
chr18,63422519,63422682,3,"1,2,3",1,1,1
chr18,63422682,63422879,2,"2,3",0,1,1
chr18,63970369,63970729,2,"2,3",0,1,1
chr18,74496021,74496045,2,"2,3",0,1,1
chr18,74496045,74496349,3,"1,2,3",1,1,1
chr18,74496349,74496381,2,"2,3",0,1,1
chr18,79679186,79679490,2,"1,3",1,0,1
chr18,79679631,79679935,2,"1,3",1,0,1
chr18,80108866,80109170,2,"1,3",1,0,1
chr19,507164,507237,2,"2,3",0,1,1
chr19,507237,507524,3,"1,2,3",1,1,1
chr19,507524,507541,2,"1,3",1,0,1
chr19,633540,633793,2,"1,3",1,0,1
chr19,680395,680755,2,"2,3",0,1,1
chr19,917651,918011,2,"2,3",0,1,1
chr19,1021531,1021722,2,"1,3",1,0,1
chr19,1098121,1098481,2,"2,3",0,1,1
chr19,1103759,1103792,2,"1,3",1,0,1
chr19,1103792,1104063,3,"1,2,3",1,1,1
chr19,1104063,1104152,2,"2,3",0,1,1
chr19,1275290,1275594,2,"1,3",1,0,1
chr19,1275656,1276016,2,"2,3",0,1,1
chr19,1438111,1438676,2,"2,3",0,1,1
chr19,1905211,1905515,2,"1,3",1,0,1
chr19,2061541,2061562,2,"2,3",0,1,1
chr19,2061562,2061782,3,"1,2,3",1,1,1
chr19,2061782,2061801,2,"2,3",0,1,1
chr19,2096126,2096486,2,"2,3",0,1,1
chr19,2236900,2237162,2,"1,3",1,0,1
chr19,2474611,2474915,2,"1,3",1,0,1
chr19,2475950,2476201,2,"1,3",1,0,1
chr19,2739928,2740232,2,"1,3",1,0,1
chr19,2783309,2783613,2,"1,3",1,0,1
chr19,2819624,2819947,2,"2,3",0,1,1
chr19,2841245,2841549,2,"1,3",1,0,1
chr19,2867164,2867166,2,"1,3",1,0,1
chr19,2867166,2867376,3,"1,2,3",1,1,1
chr19,2867376,2867408,2,"2,3",0,1,1
chr19,2900657,2900663,2,"1,3",1,0,1
chr19,2900663,2900961,3,"1,2,3",1,1,1
chr19,2900961,2901229,2,"2,3",0,1,1
chr19,2944872,2945176,2,"1,3",1,0,1
chr19,2977199,2977503,2,"1,3",1,0,1
chr19,3500740,3500780,2,"2,3",0,1,1
chr19,3500780,3501078,3,"1,2,3",1,1,1
