chrom,start,end,num,list,ENCFF110FKC_MAX_sorted.bed,ENCFF204YUM_MAX_sorted.bed,ENCFF608XFL_MAX_sorted.bed,ENCFF770REJ_MAX_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr10,6299572,6299585,4,"1,3,4,5",1,0,1,1,1
chr10,6299585,6299602,3,"3,4,5",0,0,1,1,1
chr10,6299602,6299670,2,"4,5",0,0,0,1,1
chr10,6580352,6580978,2,"4,5",0,0,0,1,1
chr10,6779030,6779369,3,"3,4,5",0,0,1,1,1
chr10,7301312,7301804,2,"4,5",0,0,0,1,1
chr10,7818224,7818240,2,"4,5",0,0,0,1,1
chr10,7818240,7818244,3,"2,4,5",0,1,0,1,1
chr10,7818244,7818309,4,"1,2,4,5",1,1,0,1,1
chr10,7818309,7818490,5,"1,2,3,4,5",1,1,1,1,1
chr10,7818490,7818495,4,"1,2,3,5",1,1,1,0,1
chr10,7818495,7818554,3,"1,2,5",1,1,0,0,1
chr10,7818554,7818560,2,"2,5",0,1,0,0,1
chr10,8053512,8053566,2,"4,5",0,0,0,1,1
chr10,8053566,8053768,3,"3,4,5",0,0,1,1,1
chr10,8053768,8053807,2,"4,5",0,0,0,1,1
chr10,11611519,11611657,2,"4,5",0,0,0,1,1
chr10,11611657,11611697,3,"1,4,5",1,0,0,1,1
chr10,11611697,11611915,4,"1,3,4,5",1,0,1,1,1
chr10,11611915,11612050,3,"1,4,5",1,0,0,1,1
chr10,12068535,12068639,3,"2,3,5",0,1,1,0,1
chr10,12068639,12068848,4,"2,3,4,5",0,1,1,1,1
chr10,12068848,12068942,3,"3,4,5",0,0,1,1,1
chr10,12068942,12069258,2,"4,5",0,0,0,1,1
chr10,12129190,12129435,3,"3,4,5",0,0,1,1,1
chr10,12129435,12129596,4,"2,3,4,5",0,1,1,1,1
chr10,12129596,12129676,3,"2,4,5",0,1,0,1,1
chr10,12129676,12129755,2,"2,5",0,1,0,0,1
chr10,12195757,12196095,2,"4,5",0,0,0,1,1
chr10,12196095,12196101,3,"2,4,5",0,1,0,1,1
chr10,12196101,12196106,4,"1,2,4,5",1,1,0,1,1
chr10,12196106,12196389,5,"1,2,3,4,5",1,1,1,1,1
chr10,12196389,12196411,4,"1,2,4,5",1,1,0,1,1
chr10,12196411,12196415,3,"2,4,5",0,1,0,1,1
chr10,12196415,12196419,2,"4,5",0,0,0,1,1
chr10,12333504,12333603,2,"3,5",0,0,1,0,1
chr10,12333603,12333954,3,"3,4,5",0,0,1,1,1
chr10,12333954,12334173,2,"4,5",0,0,0,1,1
chr10,12348761,12348959,3,"2,3,5",0,1,1,0,1
chr10,12348959,12349154,2,"3,5",0,0,1,0,1
chr10,12349301,12349764,2,"4,5",0,0,0,1,1
chr10,12448768,12449125,2,"4,5",0,0,0,1,1
chr10,12720253,12720371,2,"4,5",0,0,0,1,1
chr10,12720371,12720821,3,"3,4,5",0,0,1,1,1
chr10,12720821,12720823,2,"4,5",0,0,0,1,1
chr10,13099905,13100611,2,"3,5",0,0,1,0,1
chr10,13161373,13161378,2,"3,5",0,0,1,0,1
chr10,13161378,13161391,3,"2,3,5",0,1,1,0,1
chr10,13161391,13161463,4,"1,2,3,5",1,1,1,0,1
chr10,13161463,13161698,5,"1,2,3,4,5",1,1,1,1,1
chr10,13161698,13161701,4,"1,3,4,5",1,0,1,1,1
chr10,13161701,13161742,3,"3,4,5",0,0,1,1,1
chr10,13161742,13161823,2,"3,5",0,0,1,0,1
chr10,13299591,13299736,2,"3,5",0,0,1,0,1
chr10,13299781,13300101,2,"2,5",0,1,0,0,1
chr10,13302064,13302110,2,"4,5",0,0,0,1,1
chr10,13302110,13302142,3,"1,4,5",1,0,0,1,1
chr10,13302142,13302592,4,"1,3,4,5",1,0,1,1,1
chr10,13302592,13302600,3,"1,4,5",1,0,0,1,1
chr10,13302600,13302626,2,"1,5",1,0,0,0,1
chr10,13440302,13440777,2,"4,5",0,0,0,1,1
chr10,13586697,13586822,2,"3,5",0,0,1,0,1
chr10,13586822,13586985,3,"3,4,5",0,0,1,1,1
chr10,13586985,13587080,2,"3,5",0,0,1,0,1
chr10,13707316,13707886,2,"4,5",0,0,0,1,1
chr10,14653789,14654155,2,"4,5",0,0,0,1,1
chr10,14820066,14820419,2,"3,5",0,0,1,0,1
chr10,14838019,14838236,2,"3,5",0,0,1,0,1
chr10,14838236,14838395,3,"3,4,5",0,0,1,1,1
chr10,14838395,14838469,2,"3,5",0,0,1,0,1
chr10,14878222,14878235,2,"4,5",0,0,0,1,1
chr10,14878235,14878469,3,"2,4,5",0,1,0,1,1
chr10,14878469,14878483,4,"1,2,4,5",1,1,0,1,1
chr10,14878483,14878777,5,"1,2,3,4,5",1,1,1,1,1
chr10,14878777,14878779,4,"1,2,3,5",1,1,1,0,1
chr10,14878779,14878801,3,"2,3,5",0,1,1,0,1
chr10,14878801,14879154,2,"3,5",0,0,1,0,1
chr10,14879251,14879287,2,"4,5",0,0,0,1,1
chr10,14954011,14954075,2,"4,5",0,0,0,1,1
chr10,14954075,14954083,3,"1,4,5",1,0,0,1,1
chr10,14954083,14954084,4,"1,2,4,5",1,1,0,1,1
chr10,14954084,14954385,5,"1,2,3,4,5",1,1,1,1,1
chr10,14954385,14954403,4,"2,3,4,5",0,1,1,1,1
chr10,14954403,14954410,3,"3,4,5",0,0,1,1,1
chr10,14954410,14954442,2,"4,5",0,0,0,1,1
chr10,14959535,14959746,2,"4,5",0,0,0,1,1
chr10,14959746,14960196,3,"3,4,5",0,0,1,1,1
chr10,14960196,14960251,2,"4,5",0,0,0,1,1
chr10,15088713,15088734,2,"1,5",1,0,0,0,1
chr10,15088734,15088751,3,"1,2,5",1,1,0,0,1
chr10,15088751,15088798,4,"1,2,4,5",1,1,0,1,1
chr10,15088798,15088994,5,"1,2,3,4,5",1,1,1,1,1
chr10,15097246,15097261,2,"3,5",0,0,1,0,1
chr10,15097261,15097770,3,"1,3,5",1,0,1,0,1
chr10,15097770,15097772,2,"1,5",1,0,0,0,1
chr10,15168250,15168336,2,"4,5",0,0,0,1,1
chr10,15168336,15168786,3,"3,4,5",0,0,1,1,1
chr10,15168786,15168820,2,"4,5",0,0,0,1,1
chr10,16436816,16437379,2,"4,5",0,0,0,1,1
chr10,16437379,16437386,3,"3,4,5",0,0,1,1,1
chr10,16437386,16437400,2,"3,5",0,0,1,0,1
chr10,16437400,16437452,3,"3,4,5",0,0,1,1,1
chr10,16816942,16817589,2,"3,5",0,0,1,0,1
chr10,16817715,16818013,2,"2,5",0,1,0,0,1
chr10,17228309,17228389,2,"2,5",0,1,0,0,1
chr10,17228389,17228582,3,"2,3,5",0,1,1,0,1
chr10,17228582,17228629,4,"2,3,4,5",0,1,1,1,1
chr10,17228629,17228839,3,"3,4,5",0,0,1,1,1
chr10,17228839,17229155,2,"4,5",0,0,0,1,1
chr10,17229309,17229382,2,"4,5",0,0,0,1,1
chr10,17229382,17229692,3,"1,4,5",1,0,0,1,1
chr10,17229692,17229879,2,"4,5",0,0,0,1,1
chr10,17643445,17643524,2,"3,5",0,0,1,0,1
chr10,17643524,17643594,3,"1,3,5",1,0,1,0,1
chr10,17643594,17643834,4,"1,3,4,5",1,0,1,1,1
chr10,17643834,17644401,3,"3,4,5",0,0,1,1,1
chr10,17644401,17644412,2,"3,5",0,0,1,0,1
chr10,18651450,18651524,2,"4,5",0,0,0,1,1
chr10,18651524,18651708,3,"3,4,5",0,0,1,1,1
chr10,18651708,18652032,2,"4,5",0,0,0,1,1
chr10,18659049,18659499,2,"3,5",0,0,1,0,1
chr10,21134841,21135411,2,"4,5",0,0,0,1,1
chr10,21174554,21174829,2,"4,5",0,0,0,1,1
chr10,21315679,21315727,3,"3,4,5",0,0,1,1,1
chr10,21315727,21315757,2,"3,5",0,0,1,0,1
chr10,21315799,21315886,2,"4,5",0,0,0,1,1
chr10,21315886,21316336,3,"3,4,5",0,0,1,1,1
chr10,21316336,21316369,2,"4,5",0,0,0,1,1
chr10,21330024,21330315,2,"3,5",0,0,1,0,1
chr10,21336587,21336604,2,"4,5",0,0,0,1,1
chr10,21336604,21336787,3,"3,4,5",0,0,1,1,1
chr10,21336787,21337163,2,"4,5",0,0,0,1,1
chr10,21495698,21495726,2,"4,5",0,0,0,1,1
chr10,21495726,21495736,3,"1,4,5",1,0,0,1,1
chr10,21495736,21495746,4,"1,2,4,5",1,1,0,1,1
chr10,21495746,21496036,5,"1,2,3,4,5",1,1,1,1,1
chr10,21496036,21496046,4,"2,3,4,5",0,1,1,1,1
chr10,21496046,21496056,3,"2,4,5",0,1,0,1,1
chr10,21496056,21496110,2,"4,5",0,0,0,1,1
chr10,21496634,21496857,2,"4,5",0,0,0,1,1
chr10,21496857,21497477,3,"3,4,5",0,0,1,1,1
chr10,21516609,21516899,2,"3,5",0,0,1,0,1
chr10,21517324,21517354,2,"4,5",0,0,0,1,1
chr10,21517354,21517804,3,"3,4,5",0,0,1,1,1
chr10,21517804,21517886,2,"4,5",0,0,0,1,1
chr10,21525839,21525852,2,"2,5",0,1,0,0,1
chr10,21525852,21526100,3,"2,3,5",0,1,1,0,1
chr10,21526100,21526159,2,"2,5",0,1,0,0,1
chr10,21526421,21526787,2,"4,5",0,0,0,1,1
chr10,21533584,21533832,2,"4,5",0,0,0,1,1
chr10,21533832,21534069,3,"2,4,5",0,1,0,1,1
chr10,21534069,21534152,2,"2,5",0,1,0,0,1
chr10,21534356,21534556,2,"4,5",0,0,0,1,1
chr10,21534606,21534873,2,"4,5",0,0,0,1,1
chr10,21535115,21535134,2,"3,5",0,0,1,0,1
chr10,21535134,21535298,3,"3,4,5",0,0,1,1,1
chr10,22229006,22229130,3,"1,4,5",1,0,0,1,1
chr10,22229130,22229540,4,"1,3,4,5",1,0,1,1,1
chr10,22229540,22229720,3,"3,4,5",0,0,1,1,1
chr10,22246585,22246714,2,"3,5",0,0,1,0,1
chr10,22246714,22247284,3,"3,4,5",0,0,1,1,1
chr10,22247284,22247299,2,"3,5",0,0,1,0,1
chr10,22316157,22316171,2,"4,5",0,0,0,1,1
chr10,22316171,22316211,3,"3,4,5",0,0,1,1,1
chr10,22316211,22316239,4,"2,3,4,5",0,1,1,1,1
chr10,22316239,22316531,5,"1,2,3,4,5",1,1,1,1,1
chr10,22316531,22316549,4,"1,3,4,5",1,0,1,1,1
chr10,22316549,22316621,3,"3,4,5",0,0,1,1,1
chr10,22316621,22316770,2,"4,5",0,0,0,1,1
chr10,22320799,22321132,2,"3,5",0,0,1,0,1
chr10,22321199,22321306,2,"1,5",1,0,0,0,1
chr10,22321306,22321385,3,"1,3,5",1,0,1,0,1
chr10,22321385,22321509,4,"1,2,3,5",1,1,1,0,1
chr10,22321509,22321642,3,"2,3,5",0,1,1,0,1
chr10,22340406,22340531,2,"3,5",0,0,1,0,1
chr10,22340531,22341075,3,"3,4,5",0,0,1,1,1
chr10,22341075,22341402,2,"4,5",0,0,0,1,1
chr10,22927942,22927961,2,"2,5",0,1,0,0,1
chr10,22927961,22928021,3,"2,3,5",0,1,1,0,1
chr10,22928021,22928226,4,"2,3,4,5",0,1,1,1,1
chr10,22928226,22928262,3,"2,3,5",0,1,1,0,1
chr10,22928262,22928324,2,"3,5",0,0,1,0,1
chr10,23438558,23438865,2,"3,5",0,0,1,0,1
chr10,23438865,23438976,3,"1,3,5",1,0,1,0,1
chr10,23438976,23439118,4,"1,3,4,5",1,0,1,1,1
chr10,23439118,23439175,3,"1,3,5",1,0,1,0,1
chr10,23439175,23439244,2,"3,5",0,0,1,0,1
chr10,24901928,24902498,2,"4,5",0,0,0,1,1
chr10,24952400,24952465,2,"4,5",0,0,0,1,1
chr10,24952465,24952676,3,"3,4,5",0,0,1,1,1
chr10,24952676,24952695,2,"4,5",0,0,0,1,1
chr10,24952768,24953338,2,"4,5",0,0,0,1,1
chr10,25016371,25016406,2,"4,5",0,0,0,1,1
chr10,25016406,25016414,4,"1,2,4,5",1,1,0,1,1
chr10,25016414,25016716,5,"1,2,3,4,5",1,1,1,1,1
chr10,25016716,25016726,4,"2,3,4,5",0,1,1,1,1
chr10,25016726,25016758,3,"3,4,5",0,0,1,1,1
chr10,25016758,25016792,2,"4,5",0,0,0,1,1
chr10,25016792,25016810,3,"3,4,5",0,0,1,1,1
chr10,25016810,25016824,4,"2,3,4,5",0,1,1,1,1
chr10,25016824,25017112,5,"1,2,3,4,5",1,1,1,1,1
chr10,25017112,25017130,4,"1,2,4,5",1,1,0,1,1
chr10,25017130,25017134,3,"1,4,5",1,0,0,1,1
chr10,25017134,25017153,2,"4,5",0,0,0,1,1
chr10,25174578,25175234,2,"4,5",0,0,0,1,1
chr10,26697533,26697726,2,"4,5",0,0,0,1,1
chr10,26697758,26697774,2,"1,5",1,0,0,0,1
chr10,26697774,26697809,3,"1,4,5",1,0,0,1,1
chr10,26697809,26698068,4,"1,3,4,5",1,0,1,1,1
chr10,26698068,26698078,3,"3,4,5",0,0,1,1,1
chr10,26698078,26698148,2,"4,5",0,0,0,1,1
chr10,27100128,27100441,2,"4,5",0,0,0,1,1
chr10,27100441,27100698,3,"1,4,5",1,0,0,1,1
chr10,27100698,27100895,2,"1,5",1,0,0,0,1
chr10,27154319,27154363,2,"4,5",0,0,0,1,1
chr10,27154363,27154513,3,"3,4,5",0,0,1,1,1
chr10,27154513,27154554,2,"4,5",0,0,0,1,1
chr10,27154999,27155026,2,"4,5",0,0,0,1,1
chr10,27155026,27155346,3,"2,4,5",0,1,0,1,1
chr10,27155346,27155569,2,"4,5",0,0,0,1,1
chr10,27155852,27155885,2,"4,5",0,0,0,1,1
chr10,27240306,27240323,2,"3,5",0,0,1,0,1
chr10,27240323,27240871,3,"3,4,5",0,0,1,1,1
chr10,27240871,27241094,2,"4,5",0,0,0,1,1
chr10,27242031,27242439,2,"3,5",0,0,1,0,1
chr10,27252373,27252823,2,"3,5",0,0,1,0,1
chr10,27504038,27504056,2,"4,5",0,0,0,1,1
chr10,27504056,27504087,3,"2,4,5",0,1,0,1,1
chr10,27504087,27504273,4,"2,3,4,5",0,1,1,1,1
chr10,27504273,27504376,3,"2,4,5",0,1,0,1,1
chr10,27504376,27504740,2,"4,5",0,0,0,1,1
chr10,28532594,28532765,2,"4,5",0,0,0,1,1
chr10,28532765,28533215,3,"3,4,5",0,0,1,1,1
chr10,28533215,28533366,2,"4,5",0,0,0,1,1
chr10,28668566,28669002,2,"4,5",0,0,0,1,1
chr10,29409374,29409406,2,"4,5",0,0,0,1,1
chr10,29409406,29409431,3,"1,4,5",1,0,0,1,1
chr10,29409431,29409627,4,"1,3,4,5",1,0,1,1,1
chr10,29409627,29409669,3,"1,4,5",1,0,0,1,1
chr10,29409669,29409916,2,"1,5",1,0,0,0,1
chr10,29535217,29535667,2,"3,5",0,0,1,0,1
chr10,29714239,29714382,2,"4,5",0,0,0,1,1
chr10,29714435,29714732,2,"4,5",0,0,0,1,1
chr10,30433298,30433748,2,"3,5",0,0,1,0,1
chr10,30434041,30434811,2,"4,5",0,0,0,1,1
chr10,30583872,30584260,2,"3,5",0,0,1,0,1
chr10,30605319,30605706,3,"3,4,5",0,0,1,1,1
chr10,30605706,30605922,2,"4,5",0,0,0,1,1
chr10,31318320,31319799,2,"4,5",0,0,0,1,1
chr10,31603291,31604028,2,"4,5",0,0,0,1,1
chr10,32346109,32346162,4,"2,3,4,5",0,1,1,1,1
chr10,32346162,32346517,5,"1,2,3,4,5",1,1,1,1,1
chr10,32346517,32346618,4,"1,2,3,5",1,1,1,0,1
chr10,32346618,32346703,3,"1,3,5",1,0,1,0,1
chr10,32346703,32346708,2,"1,5",1,0,0,0,1
chr10,32347020,32347035,2,"4,5",0,0,0,1,1
chr10,32347035,32347067,3,"2,4,5",0,1,0,1,1
chr10,32347067,32347084,4,"2,3,4,5",0,1,1,1,1
chr10,32347084,32347337,5,"1,2,3,4,5",1,1,1,1,1
chr10,32347337,32347355,4,"1,2,3,5",1,1,1,0,1
chr10,32347355,32347359,3,"1,3,5",1,0,1,0,1
chr10,32445946,32445948,2,"2,5",0,1,0,0,1
chr10,32445948,32446007,3,"2,4,5",0,1,0,1,1
chr10,32446007,32446239,4,"2,3,4,5",0,1,1,1,1
chr10,32446239,32446266,3,"2,4,5",0,1,0,1,1
chr10,32446266,32446570,2,"4,5",0,0,0,1,1
chr10,32957629,32958024,2,"4,5",0,0,0,1,1
chr10,32958357,32958584,2,"4,5",0,0,0,1,1
chr10,33066781,33066930,2,"4,5",0,0,0,1,1
chr10,33066930,33067259,3,"3,4,5",0,0,1,1,1
chr10,33334881,33334964,2,"1,5",1,0,0,0,1
chr10,33334964,33335071,3,"1,3,5",1,0,1,0,1
chr10,33335071,33335191,4,"1,3,4,5",1,0,1,1,1
chr10,33335191,33335397,3,"3,4,5",0,0,1,1,1
chr10,33335397,33336080,2,"3,5",0,0,1,0,1
chr10,33336080,33336100,3,"3,4,5",0,0,1,1,1
chr10,33336100,33336423,2,"4,5",0,0,0,1,1
chr10,33336816,33337231,2,"3,5",0,0,1,0,1
chr10,34494018,34494357,3,"3,4,5",0,0,1,1,1
chr10,34666342,34666351,3,"3,4,5",0,0,1,1,1
chr10,34666351,34666618,4,"1,3,4,5",1,0,1,1,1
chr10,34815226,34815297,2,"1,5",1,0,0,0,1
chr10,34815297,34815337,3,"1,4,5",1,0,0,1,1
chr10,34815337,34815346,4,"1,3,4,5",1,0,1,1,1
chr10,34815346,34815462,3,"3,4,5",0,0,1,1,1
chr10,34815462,34815977,2,"4,5",0,0,0,1,1
chr10,35090358,35090426,2,"4,5",0,0,0,1,1
chr10,35090426,35090546,3,"3,4,5",0,0,1,1,1
chr10,35090546,35090866,4,"2,3,4,5",0,1,1,1,1
chr10,35090866,35090876,3,"3,4,5",0,0,1,1,1
chr10,35090876,35090928,2,"4,5",0,0,0,1,1
chr10,35126465,35126509,2,"4,5",0,0,0,1,1
chr10,35126509,35126538,3,"3,4,5",0,0,1,1,1
chr10,35126538,35126848,4,"1,3,4,5",1,0,1,1,1
chr10,35126848,35127102,3,"3,4,5",0,0,1,1,1
chr10,35127102,35127164,2,"4,5",0,0,0,1,1
chr10,35640917,35641194,4,"2,3,4,5",0,1,1,1,1
chr10,35641194,35641204,3,"2,4,5",0,1,0,1,1
chr10,35641204,35641492,2,"4,5",0,0,0,1,1
chr10,35641619,35641682,2,"4,5",0,0,0,1,1
chr10,35641956,35642798,2,"4,5",0,0,0,1,1
chr10,37857598,37857608,2,"1,5",1,0,0,0,1
chr10,37857608,37857637,3,"1,4,5",1,0,0,1,1
chr10,37857637,37857882,4,"1,3,4,5",1,0,1,1,1
chr10,37857882,37857908,3,"1,4,5",1,0,0,1,1
chr10,37857908,37857921,2,"4,5",0,0,0,1,1
chr10,37976098,37976812,2,"4,5",0,0,0,1,1
chr10,38010815,38010832,2,"1,5",1,0,0,0,1
chr10,38010832,38010858,3,"1,4,5",1,0,0,1,1
chr10,38010858,38010883,4,"1,3,4,5",1,0,1,1,1
chr10,38010883,38011125,5,"1,2,3,4,5",1,1,1,1,1
chr10,38011125,38011203,4,"2,3,4,5",0,1,1,1,1
chr10,38011203,38011246,2,"4,5",0,0,0,1,1
chr10,38094098,38094130,2,"4,5",0,0,0,1,1
chr10,38094130,38094315,3,"3,4,5",0,0,1,1,1
chr10,38094315,38094752,2,"4,5",0,0,0,1,1
chr10,38094752,38094816,3,"3,4,5",0,0,1,1,1
chr10,38094816,38094994,2,"3,5",0,0,1,0,1
chr10,42552184,42552425,3,"3,4,5",0,0,1,1,1
chr10,42552425,42552933,2,"4,5",0,0,0,1,1
chr10,42753104,42753493,2,"4,5",0,0,0,1,1
chr10,42782390,42782514,2,"4,5",0,0,0,1,1
chr10,42782514,42782619,3,"2,4,5",0,1,0,1,1
chr10,42782619,42782834,4,"2,3,4,5",0,1,1,1,1
chr10,42782834,42782897,3,"3,4,5",0,0,1,1,1
chr10,42782897,42782898,2,"3,5",0,0,1,0,1
chr10,43137893,43138144,2,"4,5",0,0,0,1,1
chr10,43138144,43138594,3,"3,4,5",0,0,1,1,1
chr10,43138594,43138671,2,"4,5",0,0,0,1,1
chr10,43337000,43337004,2,"3,5",0,0,1,0,1
chr10,43337004,43337197,3,"3,4,5",0,0,1,1,1
chr10,43337197,43337204,2,"4,5",0,0,0,1,1
chr10,43340699,43340784,2,"4,5",0,0,0,1,1
chr10,43340784,43340900,3,"3,4,5",0,0,1,1,1
chr10,43340900,43340954,2,"4,5",0,0,0,1,1
chr10,43362375,43362403,2,"4,5",0,0,0,1,1
chr10,43362403,43362442,3,"1,4,5",1,0,0,1,1
chr10,43362442,43362557,4,"1,3,4,5",1,0,1,1,1
chr10,43362557,43362713,3,"1,4,5",1,0,0,1,1
chr10,43362713,43362909,2,"4,5",0,0,0,1,1
chr10,43420376,43420384,2,"2,5",0,1,0,0,1
chr10,43420384,43420444,3,"1,2,5",1,1,0,0,1
chr10,43420444,43420662,4,"1,2,3,5",1,1,1,0,1
chr10,43420662,43420684,3,"1,2,5",1,1,0,0,1
chr10,43420684,43420694,2,"1,5",1,0,0,0,1
chr10,43420772,43420913,2,"4,5",0,0,0,1,1
chr10,43420913,43420985,3,"3,4,5",0,0,1,1,1
chr10,43420985,43421217,4,"2,3,4,5",0,1,1,1,1
chr10,43421217,43421273,3,"2,4,5",0,1,0,1,1
chr10,43421273,43421305,2,"2,5",0,1,0,0,1
chr10,43436442,43436662,2,"4,5",0,0,0,1,1
chr10,43436662,43437095,3,"3,4,5",0,0,1,1,1
chr10,43437095,43437313,2,"3,5",0,0,1,0,1
chr10,43455370,43455400,2,"4,5",0,0,0,1,1
chr10,43455400,43455591,3,"3,4,5",0,0,1,1,1
chr10,43455591,43455911,4,"2,3,4,5",0,1,1,1,1
chr10,43455911,43455951,3,"3,4,5",0,0,1,1,1
chr10,43455951,43455984,2,"4,5",0,0,0,1,1
chr10,43648687,43648827,2,"4,5",0,0,0,1,1
chr10,43648827,43648914,3,"3,4,5",0,0,1,1,1
chr10,43648914,43649277,2,"3,5",0,0,1,0,1
chr10,44301179,44301644,2,"4,5",0,0,0,1,1
chr10,44959243,44959274,2,"3,5",0,0,1,0,1
chr10,44959274,44959844,3,"3,4,5",0,0,1,1,1
chr10,44959844,44960030,2,"3,5",0,0,1,0,1
chr10,45672173,45672420,2,"4,5",0,0,0,1,1
chr10,45672420,45672493,3,"3,4,5",0,0,1,1,1
chr10,45672493,45672823,2,"3,5",0,0,1,0,1
chr10,45672823,45672854,3,"3,4,5",0,0,1,1,1
chr10,45672854,45672870,4,"2,3,4,5",0,1,1,1,1
chr10,45672870,45672871,3,"2,4,5",0,1,0,1,1
chr10,45672871,45672899,4,"1,2,4,5",1,1,0,1,1
chr10,45672899,45673078,5,"1,2,3,4,5",1,1,1,1,1
chr10,45673078,45673150,4,"1,2,4,5",1,1,0,1,1
chr10,45673150,45673181,3,"1,2,5",1,1,0,0,1
chr10,45673181,45673210,2,"2,5",0,1,0,0,1
chr10,45727040,45727046,2,"2,5",0,1,0,0,1
chr10,45727046,45727088,3,"1,2,5",1,1,0,0,1
chr10,45727088,45727116,4,"1,2,4,5",1,1,0,1,1
chr10,45727116,45727311,5,"1,2,3,4,5",1,1,1,1,1
chr10,45727311,45727354,4,"1,2,4,5",1,1,0,1,1
chr10,45727354,45727356,3,"1,2,5",1,1,0,0,1
chr10,45727356,45727360,2,"2,5",0,1,0,0,1
chr10,45972305,45972362,2,"4,5",0,0,0,1,1
chr10,45972362,45972497,3,"3,4,5",0,0,1,1,1
chr10,45972497,45972598,2,"4,5",0,0,0,1,1
chr10,46023307,46023685,2,"4,5",0,0,0,1,1
chr10,46030478,46030540,2,"4,5",0,0,0,1,1
chr10,46030540,46030820,3,"3,4,5",0,0,1,1,1
chr10,46228494,46228573,2,"3,5",0,0,1,0,1
chr10,46228573,46228883,3,"1,3,5",1,0,1,0,1
chr10,46228883,46228944,2,"3,5",0,0,1,0,1
chr10,46282841,46282908,2,"4,5",0,0,0,1,1
chr10,46282908,46283297,3,"3,4,5",0,0,1,1,1
chr10,46284357,46284663,2,"4,5",0,0,0,1,1
chr10,46284663,46285113,3,"3,4,5",0,0,1,1,1
chr10,46285113,46285170,2,"4,5",0,0,0,1,1
chr10,46541223,46541533,2,"1,5",1,0,0,0,1
chr10,46786600,46786752,2,"4,5",0,0,0,1,1
chr10,46786752,46787163,3,"3,4,5",0,0,1,1,1
chr10,47461159,47461560,2,"3,5",0,0,1,0,1
chr10,47553604,47553799,3,"3,4,5",0,0,1,1,1
chr10,47553799,47553843,2,"4,5",0,0,0,1,1
chr10,48306214,48306229,2,"4,5",0,0,0,1,1
chr10,48306229,48306231,3,"2,4,5",0,1,0,1,1
chr10,48306231,48306251,4,"2,3,4,5",0,1,1,1,1
chr10,48306251,48306507,5,"1,2,3,4,5",1,1,1,1,1
chr10,48306507,48306549,4,"1,2,4,5",1,1,0,1,1
chr10,48306549,48306561,3,"1,4,5",1,0,0,1,1
chr10,48306561,48306570,2,"4,5",0,0,0,1,1
chr10,48306873,48307423,2,"3,5",0,0,1,0,1
chr10,48655631,48655658,2,"4,5",0,0,0,1,1
chr10,48655658,48656108,3,"3,4,5",0,0,1,1,1
chr10,48656108,48656402,2,"4,5",0,0,0,1,1
chr10,49941895,49941925,2,"4,5",0,0,0,1,1
chr10,49941925,49942004,3,"3,4,5",0,0,1,1,1
chr10,49942004,49942241,4,"2,3,4,5",0,1,1,1,1
chr10,50067711,50068028,2,"4,5",0,0,0,1,1
chr10,50068133,50068250,2,"4,5",0,0,0,1,1
chr10,50586363,50586417,2,"4,5",0,0,0,1,1
chr10,50586417,50586846,3,"3,4,5",0,0,1,1,1
chr10,50623819,50623892,2,"2,5",0,1,0,0,1
chr10,50623892,50623906,3,"2,3,5",0,1,1,0,1
chr10,50623906,50624056,4,"2,3,4,5",0,1,1,1,1
chr10,50624056,50624101,3,"2,4,5",0,1,0,1,1
chr10,50624101,50624139,2,"2,5",0,1,0,0,1
chr10,50624438,50624497,2,"4,5",0,0,0,1,1
chr10,50624497,50624537,3,"2,4,5",0,1,0,1,1
chr10,50624537,50624540,4,"1,2,4,5",1,1,0,1,1
chr10,50624540,50624847,5,"1,2,3,4,5",1,1,1,1,1
chr10,50624847,50624931,4,"2,3,4,5",0,1,1,1,1
chr10,50624931,50625073,3,"2,3,5",0,1,1,0,1
chr10,50625073,50625122,2,"3,5",0,0,1,0,1
chr10,50659957,50660527,2,"4,5",0,0,0,1,1
chr10,50739703,50739768,2,"3,5",0,0,1,0,1
chr10,50739768,50740324,3,"3,4,5",0,0,1,1,1
chr10,51699497,51699562,3,"1,3,5",1,0,1,0,1
chr10,51699562,51699796,2,"3,5",0,0,1,0,1
chr10,51699796,51699817,4,"1,3,4,5",1,0,1,1,1
chr10,51699817,51700039,5,"1,2,3,4,5",1,1,1,1,1
chr10,52308546,52308964,2,"4,5",0,0,0,1,1
chr10,52314157,52314845,2,"3,5",0,0,1,0,1
chr10,52319072,52319158,2,"3,5",0,0,1,0,1
chr10,52319158,52319408,3,"3,4,5",0,0,1,1,1
chr10,52319408,52319429,2,"3,5",0,0,1,0,1
chr10,52443657,52444011,2,"4,5",0,0,0,1,1
chr10,56361003,56361222,2,"4,5",0,0,0,1,1
chr10,56361222,56361573,3,"3,4,5",0,0,1,1,1
chr10,56361573,56361672,2,"3,5",0,0,1,0,1
chr10,58267942,58267975,2,"4,5",0,0,0,1,1
chr10,58267975,58268011,3,"1,4,5",1,0,0,1,1
chr10,58268011,58268014,4,"1,2,4,5",1,1,0,1,1
chr10,58268014,58268255,5,"1,2,3,4,5",1,1,1,1,1
chr10,58268255,58268285,4,"1,2,4,5",1,1,0,1,1
chr10,58268285,58268331,3,"2,4,5",0,1,0,1,1
