chrom,start,end,num,list,ENCFF684YEX_RFX5_sorted.bed,ENCFF863XXN_RFX5_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr16,11980840,11980849,2,"1,3",1,0,1
chr16,15649982,15650322,2,"1,3",1,0,1
chr16,15888576,15888916,2,"1,3",1,0,1
chr16,18801581,18801921,2,"1,3",1,0,1
chr16,19067364,19067408,2,"1,3",1,0,1
chr16,19067408,19067704,3,"1,2,3",1,1,1
chr16,19067704,19067718,2,"2,3",0,1,1
chr16,19523735,19524075,2,"1,3",1,0,1
chr16,20900439,20900779,2,"1,3",1,0,1
chr16,21599390,21599730,2,"1,3",1,0,1
chr16,21647154,21647589,2,"1,3",1,0,1
chr16,21952892,21953232,2,"1,3",1,0,1
chr16,22205952,22206492,2,"1,3",1,0,1
chr16,22374502,22374842,2,"1,3",1,0,1
chr16,23641239,23641579,2,"1,3",1,0,1
chr16,25106973,25107313,2,"1,3",1,0,1
chr16,25111533,25112007,2,"1,3",1,0,1
chr16,27203377,27203717,2,"1,3",1,0,1
chr16,27549888,27550438,2,"1,3",1,0,1
chr16,28553760,28554280,2,"1,3",1,0,1
chr16,28822496,28822809,2,"1,3",1,0,1
chr16,28823853,28824193,2,"1,3",1,0,1
chr16,28824546,28824575,2,"1,3",1,0,1
chr16,28846059,28846647,2,"1,3",1,0,1
chr16,28950653,28950993,2,"1,3",1,0,1
chr16,28974540,28974850,2,"2,3",0,1,1
chr16,29790531,29790871,2,"1,3",1,0,1
chr16,29811171,29811656,2,"1,3",1,0,1
chr16,29973468,29973528,2,"1,3",1,0,1
chr16,29973528,29973677,3,"1,2,3",1,1,1
chr16,29973677,29973729,2,"1,3",1,0,1
chr16,30052944,30053284,2,"1,3",1,0,1
chr16,30370549,30370605,2,"2,3",0,1,1
chr16,30370605,30370945,3,"1,2,3",1,1,1
chr16,30370945,30371258,2,"2,3",0,1,1
chr16,30429951,30429964,2,"1,3",1,0,1
chr16,30429964,30430274,3,"1,2,3",1,1,1
chr16,30430274,30430291,2,"1,3",1,0,1
chr16,30527290,30527316,2,"1,3",1,0,1
chr16,30527316,30527626,3,"1,2,3",1,1,1
chr16,30527626,30527630,2,"1,3",1,0,1
chr16,30585652,30585992,2,"1,3",1,0,1
chr16,30658135,30658445,2,"2,3",0,1,1
chr16,30748103,30748142,2,"1,3",1,0,1
chr16,30748142,30748443,3,"1,2,3",1,1,1
chr16,30748443,30748452,2,"2,3",0,1,1
chr16,30761879,30761984,2,"1,3",1,0,1
chr16,30761984,30762294,3,"1,2,3",1,1,1
chr16,30762294,30762420,2,"1,3",1,0,1
chr16,30814350,30814396,2,"1,3",1,0,1
chr16,30814396,30814690,3,"1,2,3",1,1,1
chr16,30814690,30814706,2,"2,3",0,1,1
chr16,31073194,31073523,2,"1,3",1,0,1
chr16,31074195,31074535,2,"1,3",1,0,1
chr16,31873637,31873878,3,"1,2,3",1,1,1
chr16,31873878,31873892,2,"1,3",1,0,1
chr16,46621224,46621564,2,"1,3",1,0,1
chr16,46688991,46689533,2,"1,3",1,0,1
chr16,47018251,47018302,2,"1,3",1,0,1
chr16,47018302,47018591,3,"1,2,3",1,1,1
chr16,47018591,47018612,2,"2,3",0,1,1
chr16,47523327,47523667,2,"1,3",1,0,1
chr16,50024965,50025305,2,"1,3",1,0,1
chr16,50741595,50741739,2,"1,3",1,0,1
chr16,50741739,50741919,3,"1,2,3",1,1,1
chr16,50741919,50742049,2,"2,3",0,1,1
chr16,56931809,56931851,2,"1,3",1,0,1
chr16,56931851,56932161,3,"1,2,3",1,1,1
chr16,56932161,56932348,2,"1,3",1,0,1
chr16,57244982,57245322,2,"1,3",1,0,1
chr16,57735184,57735278,2,"1,3",1,0,1
chr16,57735278,57735524,3,"1,2,3",1,1,1
chr16,57735524,57735588,2,"2,3",0,1,1
chr16,58495136,58495208,2,"2,3",0,1,1
chr16,58495208,58495337,3,"1,2,3",1,1,1
chr16,58495337,58495446,2,"2,3",0,1,1
chr16,58499860,58500200,2,"1,3",1,0,1
chr16,58853981,58854212,3,"1,2,3",1,1,1
chr16,58854212,58854216,2,"1,3",1,0,1
chr16,67160915,67161165,2,"1,3",1,0,1
chr16,67183510,67183820,2,"2,3",0,1,1
chr16,67480939,67481279,2,"1,3",1,0,1
chr16,67530222,67530682,2,"1,3",1,0,1
chr16,67562165,67562505,2,"1,3",1,0,1
chr16,67660686,67661026,2,"1,3",1,0,1
chr16,67667870,67668210,2,"1,3",1,0,1
chr16,67816545,67816765,2,"1,3",1,0,1
chr16,67872840,67873180,2,"1,3",1,0,1
chr16,68084633,68085478,2,"1,3",1,0,1
chr16,68529887,68530227,2,"1,3",1,0,1
chr16,69424383,69424693,2,"2,3",0,1,1
chr16,69726332,69726642,2,"2,3",0,1,1
chr16,69754820,69755160,2,"1,3",1,0,1
chr16,70800943,70801283,2,"1,3",1,0,1
chr16,72008489,72008501,2,"1,3",1,0,1
chr16,72008501,72008811,3,"1,2,3",1,1,1
chr16,72008811,72008829,2,"1,3",1,0,1
chr16,72664919,72664959,2,"1,3",1,0,1
chr16,72664959,72665259,3,"1,2,3",1,1,1
chr16,72665259,72665269,2,"2,3",0,1,1
chr16,74666799,74667139,2,"1,3",1,0,1
chr16,75464620,75464960,2,"1,3",1,0,1
chr16,75556205,75556211,2,"1,3",1,0,1
chr16,75556211,75556338,3,"1,2,3",1,1,1
chr16,75556338,75556416,2,"1,3",1,0,1
chr16,77190737,77190752,2,"1,3",1,0,1
chr16,77190752,77191062,3,"1,2,3",1,1,1
chr16,77191062,77191077,2,"1,3",1,0,1
chr16,77236044,77236370,2,"1,3",1,0,1
chr16,81096301,81096352,2,"2,3",0,1,1
chr16,81096352,81096611,3,"1,2,3",1,1,1
chr16,81096611,81096692,2,"1,3",1,0,1
chr16,81730393,81730733,2,"1,3",1,0,1
chr16,84186909,84187249,2,"1,3",1,0,1
chr16,84594262,84594572,2,"2,3",0,1,1
chr16,86555054,86555394,2,"1,3",1,0,1
chr16,87392047,87392387,2,"1,3",1,0,1
chr16,87492946,87493286,2,"1,3",1,0,1
chr16,88663036,88663191,2,"2,3",0,1,1
chr16,88663191,88663297,3,"1,2,3",1,1,1
chr16,88663297,88663346,2,"2,3",0,1,1
chr16,89490508,89490579,2,"1,3",1,0,1
chr16,89490579,89490848,3,"1,2,3",1,1,1
chr16,89490848,89490889,2,"2,3",0,1,1
chr16,89560416,89560455,2,"2,3",0,1,1
chr16,89560455,89560726,3,"1,2,3",1,1,1
chr16,89560726,89560795,2,"1,3",1,0,1
chr16,89700151,89700491,2,"1,3",1,0,1
chr16,89816488,89816546,2,"1,3",1,0,1
chr16,89816546,89816828,3,"1,2,3",1,1,1
chr16,89816828,89816856,2,"2,3",0,1,1
chr16,89972701,89973041,2,"1,3",1,0,1
chr17,1463281,1463591,2,"2,3",0,1,1
chr17,1516676,1516986,2,"2,3",0,1,1
chr17,1628744,1628773,2,"1,3",1,0,1
chr17,1628773,1629083,3,"1,2,3",1,1,1
chr17,1629083,1629290,2,"1,3",1,0,1
chr17,1684696,1685036,2,"1,3",1,0,1
chr17,1716332,1716333,2,"2,3",0,1,1
chr17,1716333,1716642,3,"1,2,3",1,1,1
chr17,1716642,1716673,2,"1,3",1,0,1
chr17,1717494,1717721,3,"1,2,3",1,1,1
chr17,1717721,1717735,2,"1,3",1,0,1
chr17,2030100,2030649,2,"1,3",1,0,1
chr17,2070451,2070473,2,"1,3",1,0,1
chr17,2070473,2070783,3,"1,2,3",1,1,1
chr17,2070783,2070997,2,"1,3",1,0,1
chr17,2238810,2239150,2,"1,3",1,0,1
chr17,2336339,2336639,2,"1,3",1,0,1
chr17,2399860,2400165,2,"1,3",1,0,1
chr17,2401525,2401865,2,"1,3",1,0,1
chr17,4142981,4143321,2,"1,3",1,0,1
chr17,4703962,4704479,2,"1,3",1,0,1
chr17,4967134,4967145,2,"2,3",0,1,1
chr17,4967145,4967444,3,"1,2,3",1,1,1
chr17,4967444,4967688,2,"1,3",1,0,1
chr17,5234778,5235372,2,"1,3",1,0,1
chr17,5419579,5419919,2,"1,3",1,0,1
chr17,5486361,5486701,2,"1,3",1,0,1
chr17,6651357,6651697,2,"1,3",1,0,1
chr17,7014438,7014686,2,"1,3",1,0,1
chr17,7014686,7014996,3,"1,2,3",1,1,1
chr17,7014996,7015026,2,"1,3",1,0,1
chr17,7035684,7035913,2,"1,3",1,0,1
chr17,7035913,7036226,3,"1,2,3",1,1,1
chr17,7036226,7036386,2,"2,3",0,1,1
chr17,7214569,7214628,2,"2,3",0,1,1
chr17,7214628,7214781,3,"1,2,3",1,1,1
chr17,7214781,7214879,2,"2,3",0,1,1
chr17,7404044,7404057,2,"2,3",0,1,1
chr17,7404057,7404354,3,"1,2,3",1,1,1
chr17,7404354,7404397,2,"1,3",1,0,1
chr17,7484210,7484550,2,"1,3",1,0,1
chr17,7614977,7615027,2,"1,3",1,0,1
chr17,7615027,7615317,3,"1,2,3",1,1,1
chr17,7615317,7615337,2,"2,3",0,1,1
chr17,7835456,7835537,2,"2,3",0,1,1
chr17,7835537,7835712,3,"1,2,3",1,1,1
chr17,7835712,7835766,2,"2,3",0,1,1
chr17,7844776,7844859,2,"2,3",0,1,1
chr17,7844859,7845025,3,"1,2,3",1,1,1
chr17,7845025,7845083,2,"2,3",0,1,1
chr17,7851718,7852058,2,"1,3",1,0,1
chr17,7857010,7857350,2,"1,3",1,0,1
chr17,7931966,7931972,2,"1,3",1,0,1
chr17,7931972,7932282,3,"1,2,3",1,1,1
chr17,7932282,7932306,2,"1,3",1,0,1
chr17,8151195,8151219,2,"2,3",0,1,1
chr17,8151219,8151444,3,"1,2,3",1,1,1
chr17,8151444,8151505,2,"2,3",0,1,1
chr17,8152328,8152609,2,"2,3",0,1,1
chr17,8156479,8156493,2,"2,3",0,1,1
chr17,8156493,8156789,3,"1,2,3",1,1,1
chr17,8156789,8156833,2,"1,3",1,0,1
chr17,8190086,8190396,2,"2,3",0,1,1
chr17,8210563,8210873,2,"2,3",0,1,1
chr17,8295280,8295620,2,"1,3",1,0,1
chr17,15999541,15999881,2,"1,3",1,0,1
chr17,16216998,16217501,2,"1,3",1,0,1
chr17,16380607,16380634,2,"1,3",1,0,1
chr17,16380634,16380830,3,"1,2,3",1,1,1
chr17,16380830,16380858,2,"1,3",1,0,1
chr17,16380980,16381135,2,"1,3",1,0,1
chr17,16988145,16988485,2,"1,3",1,0,1
chr17,17476819,17477146,2,"1,3",1,0,1
chr17,17752096,17752424,2,"1,3",1,0,1
chr17,17836166,17836475,2,"1,3",1,0,1
chr17,17840246,17840546,2,"1,3",1,0,1
chr17,17972437,17972891,2,"1,3",1,0,1
chr17,18039179,18039489,2,"2,3",0,1,1
chr17,18087709,18087721,2,"2,3",0,1,1
chr17,18087721,18088019,3,"1,2,3",1,1,1
chr17,18088019,18088061,2,"1,3",1,0,1
chr17,18183240,18183580,2,"1,3",1,0,1
chr17,18856054,18856072,2,"1,3",1,0,1
chr17,18856072,18856382,3,"1,2,3",1,1,1
chr17,18856382,18856394,2,"1,3",1,0,1
chr17,19378237,19378245,2,"1,3",1,0,1
chr17,19378245,19378555,3,"1,2,3",1,1,1
chr17,19378555,19378577,2,"1,3",1,0,1
chr17,21126688,21126998,2,"2,3",0,1,1
chr17,21284446,21284786,2,"1,3",1,0,1
chr17,27293989,27294329,2,"1,3",1,0,1
chr17,27471537,27472112,2,"1,3",1,0,1
chr17,28041170,28041210,2,"2,3",0,1,1
chr17,28041210,28041480,3,"1,2,3",1,1,1
chr17,28041480,28041773,2,"1,3",1,0,1
chr17,28318867,28318890,2,"1,3",1,0,1
chr17,28318890,28319200,3,"1,2,3",1,1,1
chr17,28319200,28319207,2,"1,3",1,0,1
chr17,28335340,28335680,2,"1,3",1,0,1
chr17,28571414,28571927,2,"1,3",1,0,1
chr17,28598891,28599158,2,"1,3",1,0,1
chr17,28645072,28645412,2,"1,3",1,0,1
chr17,28842695,28843035,2,"1,3",1,0,1
chr17,28902983,28903323,2,"1,3",1,0,1
chr17,29148828,29149168,2,"1,3",1,0,1
chr17,29294013,29294528,2,"2,3",0,1,1
chr17,30378703,30379022,2,"1,3",1,0,1
chr17,30477201,30477541,2,"1,3",1,0,1
chr17,30906130,30906470,2,"1,3",1,0,1
chr17,32319479,32319819,2,"1,3",1,0,1
chr17,32342029,32342369,2,"1,3",1,0,1
chr17,35432395,35432437,2,"1,3",1,0,1
chr17,35432437,35432735,3,"1,2,3",1,1,1
chr17,35432735,35432747,2,"2,3",0,1,1
chr17,35587122,35587432,2,"2,3",0,1,1
chr17,36486394,36486396,2,"2,3",0,1,1
chr17,36486396,36486704,3,"1,2,3",1,1,1
chr17,36486704,36486736,2,"1,3",1,0,1
chr17,36545368,36545708,2,"1,3",1,0,1
chr17,38351576,38351916,2,"1,3",1,0,1
chr17,38674862,38675202,2,"1,3",1,0,1
chr17,38825149,38825207,2,"2,3",0,1,1
chr17,38825207,38825547,3,"1,2,3",1,1,1
chr17,38825547,38825734,2,"2,3",0,1,1
chr17,39402491,39402731,2,"1,3",1,0,1
chr17,39980323,39980358,2,"1,3",1,0,1
chr17,39980358,39980689,3,"1,2,3",1,1,1
chr17,39980689,39980709,2,"1,3",1,0,1
chr17,40218653,40218759,2,"2,3",0,1,1
chr17,40218759,40218904,3,"1,2,3",1,1,1
chr17,40218904,40218958,2,"2,3",0,1,1
chr17,40287581,40287596,2,"2,3",0,1,1
chr17,40287596,40287891,3,"1,2,3",1,1,1
chr17,40287891,40288136,2,"1,3",1,0,1
chr17,41865407,41865747,2,"1,3",1,0,1
chr17,42322808,42323148,2,"1,3",1,0,1
chr17,42459933,42459996,2,"2,3",0,1,1
chr17,42459996,42460093,3,"1,2,3",1,1,1
chr17,42460093,42460196,2,"2,3",0,1,1
chr17,42609387,42609727,2,"1,3",1,0,1
chr17,42676980,42677100,2,"2,3",0,1,1
chr17,42677100,42677249,3,"1,2,3",1,1,1
chr17,42677249,42677290,2,"2,3",0,1,1
chr17,42832950,42833506,2,"1,3",1,0,1
chr17,42998232,42998542,2,"2,3",0,1,1
chr17,43125344,43125684,2,"1,3",1,0,1
chr17,43170191,43170501,2,"2,3",0,1,1
chr17,43170939,43171279,2,"1,3",1,0,1
chr17,43388987,43389568,2,"1,3",1,0,1
chr17,43398795,43399135,2,"1,3",1,0,1
chr17,43677886,43678206,2,"1,3",1,0,1
chr17,43778209,43778549,2,"1,3",1,0,1
chr17,44014844,44015184,2,"1,3",1,0,1
chr17,44123904,44124204,2,"1,3",1,0,1
chr17,44345096,44345406,2,"2,3",0,1,1
chr17,44899176,44899769,2,"1,3",1,0,1
chr17,45135434,45135444,2,"2,3",0,1,1
chr17,45135444,45135744,3,"1,2,3",1,1,1
chr17,45135744,45135784,2,"1,3",1,0,1
chr17,45148173,45148513,2,"1,3",1,0,1
chr17,45247517,45247857,2,"1,3",1,0,1
chr17,47649638,47649774,2,"2,3",0,1,1
chr17,47649774,47649886,3,"1,2,3",1,1,1
chr17,47649886,47649948,2,"2,3",0,1,1
chr17,47889948,47890231,2,"1,3",1,0,1
chr17,47895700,47895920,2,"2,3",0,1,1
chr17,47941315,47941321,2,"1,3",1,0,1
chr17,47941321,47941631,3,"1,2,3",1,1,1
chr17,47941631,47941655,2,"1,3",1,0,1
chr17,47970789,47970858,2,"1,3",1,0,1
chr17,47970858,47971129,3,"1,2,3",1,1,1
chr17,47971129,47971168,2,"2,3",0,1,1
chr17,48048008,48048348,2,"1,3",1,0,1
chr17,48107364,48107674,2,"2,3",0,1,1
chr17,48831132,48831615,2,"1,3",1,0,1
chr17,48892523,48892581,2,"2,3",0,1,1
chr17,48892581,48892833,3,"1,2,3",1,1,1
chr17,48892833,48892921,2,"1,3",1,0,1
chr17,48944638,48944978,2,"1,3",1,0,1
chr17,49192831,49193141,2,"2,3",0,1,1
chr17,49218093,49218423,2,"1,3",1,0,1
chr17,49230622,49230962,2,"1,3",1,0,1
chr17,49708089,49708429,2,"1,3",1,0,1
chr17,49789050,49789091,2,"2,3",0,1,1
chr17,49789091,49789360,3,"1,2,3",1,1,1
chr17,49789360,49789431,2,"1,3",1,0,1
chr17,50095128,50095158,2,"1,3",1,0,1
chr17,50095158,50095468,3,"1,2,3",1,1,1
chr17,50148335,50148690,2,"1,3",1,0,1
chr17,50560463,50560803,2,"1,3",1,0,1
chr17,50866438,50866855,2,"1,3",1,0,1
chr17,50866977,50866982,2,"1,3",1,0,1
chr17,50867415,50867441,2,"1,3",1,0,1
chr17,50867441,50867642,3,"1,2,3",1,1,1
chr17,50867642,50867657,2,"1,3",1,0,1
chr17,57612623,57612672,2,"1,3",1,0,1
chr17,57612672,57612963,3,"1,2,3",1,1,1
chr17,57612963,57612982,2,"2,3",0,1,1
chr17,57956288,57956628,2,"1,3",1,0,1
chr17,58007409,58007956,2,"1,3",1,0,1
chr17,58219136,58219277,2,"1,3",1,0,1
chr17,58219277,58219476,3,"1,2,3",1,1,1
chr17,58219476,58219587,2,"2,3",0,1,1
chr17,58338087,58338427,2,"1,3",1,0,1
chr17,58517957,58517962,2,"1,3",1,0,1
chr17,58517962,58518272,3,"1,2,3",1,1,1
chr17,58518272,58518297,2,"1,3",1,0,1
chr17,58692456,58692766,2,"2,3",0,1,1
chr17,59155191,59155333,2,"2,3",0,1,1
chr17,59155333,59155716,3,"1,2,3",1,1,1
chr17,59155716,59155724,2,"1,3",1,0,1
chr17,59331489,59331523,2,"1,3",1,0,1
chr17,59331523,59331695,3,"1,2,3",1,1,1
chr17,59331695,59331759,2,"1,3",1,0,1
chr17,59565370,59565710,2,"1,3",1,0,1
chr17,59786464,59786473,2,"1,3",1,0,1
chr17,59786473,59786648,3,"1,2,3",1,1,1
chr17,59786648,59786661,2,"1,3",1,0,1
chr17,60392186,60392526,2,"1,3",1,0,1
chr17,60599946,60600056,2,"2,3",0,1,1
chr17,60600056,60600213,3,"1,2,3",1,1,1
chr17,60600213,60600256,2,"2,3",0,1,1
chr17,60677573,60677913,2,"1,3",1,0,1
chr17,63550057,63550643,2,"1,3",1,0,1
chr17,63842570,63842910,2,"1,3",1,0,1
chr17,63848986,63849057,2,"1,3",1,0,1
chr17,63849057,63849368,3,"1,2,3",1,1,1
chr17,63849368,63849404,2,"1,3",1,0,1
chr17,63945776,63946116,2,"1,3",1,0,1
chr17,67717561,67717769,2,"2,3",0,1,1
chr17,67825270,67825610,2,"1,3",1,0,1
chr17,68512241,68512581,2,"1,3",1,0,1
chr17,72120789,72120790,2,"2,3",0,1,1
chr17,72120790,72121099,3,"1,2,3",1,1,1
chr17,72121099,72121130,2,"1,3",1,0,1
chr17,72317848,72317868,2,"1,3",1,0,1
chr17,72317868,72318178,3,"1,2,3",1,1,1
chr17,72318178,72318188,2,"1,3",1,0,1
chr17,72421289,72421621,2,"1,3",1,0,1
chr17,74203465,74203805,2,"1,3",1,0,1
chr17,74748356,74748696,2,"1,3",1,0,1
chr17,74873107,74873265,2,"2,3",0,1,1
chr17,74873265,74873417,3,"1,2,3",1,1,1
chr17,74873417,74873605,2,"1,3",1,0,1
chr17,75034380,75034720,2,"1,3",1,0,1
chr17,75515788,75516128,2,"1,3",1,0,1
chr17,75667084,75667403,2,"1,3",1,0,1
chr17,75779717,75779777,2,"1,3",1,0,1
chr17,75779777,75780057,3,"1,2,3",1,1,1
chr17,75780057,75780087,2,"2,3",0,1,1
chr17,75784971,75785311,2,"1,3",1,0,1
chr17,76264910,76265250,2,"1,3",1,0,1
chr17,76272143,76272483,2,"1,3",1,0,1
chr17,77445966,77446192,2,"1,3",1,0,1
chr17,77772486,77772826,2,"1,3",1,0,1
chr17,77881554,77881894,2,"1,3",1,0,1
chr17,78147505,78147845,2,"1,3",1,0,1
chr17,78186941,78187281,2,"1,3",1,0,1
chr17,78250938,78251267,2,"1,3",1,0,1
chr17,78840834,78841174,2,"1,3",1,0,1
chr17,79797113,79797453,2,"1,3",1,0,1
chr17,80263380,80263690,2,"2,3",0,1,1
chr17,81222917,81222947,2,"2,3",0,1,1
chr17,81222947,81223065,3,"1,2,3",1,1,1
chr17,81223065,81223227,2,"2,3",0,1,1
chr17,81346132,81346472,2,"1,3",1,0,1
chr17,81636375,81636623,3,"1,2,3",1,1,1
chr17,81636623,81636653,2,"1,3",1,0,1
chr17,81636931,81637271,2,"1,3",1,0,1
chr17,81703225,81703565,2,"1,3",1,0,1
chr17,81860711,81860722,2,"1,3",1,0,1
chr17,81860722,81861032,3,"1,2,3",1,1,1
chr17,81861032,81861051,2,"1,3",1,0,1
chr17,81937211,81937521,2,"2,3",0,1,1
chr17,82065783,82066123,2,"1,3",1,0,1
chr17,82098707,82098766,2,"2,3",0,1,1
chr17,82098766,82098921,3,"1,2,3",1,1,1
chr17,82098921,82099017,2,"2,3",0,1,1
chr17,82351777,82351850,2,"2,3",0,1,1
chr17,82351850,82352011,3,"1,2,3",1,1,1
chr17,82352011,82352087,2,"2,3",0,1,1
chr17,82458408,82458444,2,"1,3",1,0,1
chr17,82458444,82458748,3,"1,2,3",1,1,1
chr17,82458748,82458754,2,"2,3",0,1,1
chr18,268003,268343,2,"1,3",1,0,1
chr18,3594052,3594362,2,"2,3",0,1,1
chr18,5237850,5238289,2,"1,3",1,0,1
chr18,12991045,12991076,2,"1,3",1,0,1
chr18,12991076,12991386,3,"1,2,3",1,1,1
chr18,12991386,12991612,2,"1,3",1,0,1
chr18,13137935,13138275,2,"1,3",1,0,1
chr18,13611063,13611340,2,"1,3",1,0,1
chr18,13726492,13726802,2,"2,3",0,1,1
chr18,14132360,14132670,2,"2,3",0,1,1
chr18,21111836,21111927,2,"2,3",0,1,1
chr18,21111927,21112077,3,"1,2,3",1,1,1
chr18,21112077,21112146,2,"2,3",0,1,1
chr18,21612127,21612467,2,"1,3",1,0,1
chr18,23503230,23503570,2,"1,3",1,0,1
chr18,24138654,24138994,2,"1,3",1,0,1
chr18,26226220,26226512,3,"1,2,3",1,1,1
chr18,26226512,26226541,2,"1,3",1,0,1
chr18,32091785,32092125,2,"1,3",1,0,1
chr18,35240793,35241132,2,"1,3",1,0,1
chr18,35972539,35972849,2,"2,3",0,1,1
chr18,36828975,36829315,2,"1,3",1,0,1
chr18,50287911,50288251,2,"1,3",1,0,1
chr18,50307697,50307980,3,"1,2,3",1,1,1
chr18,50307980,50307988,2,"1,3",1,0,1
chr18,50315420,50315691,2,"1,3",1,0,1
chr18,54269195,54269254,2,"2,3",0,1,1
chr18,58043556,58043896,2,"1,3",1,0,1
chr18,62186738,62187290,2,"1,3",1,0,1
chr18,62372144,62372165,2,"1,3",1,0,1
chr18,62372165,62372475,3,"1,2,3",1,1,1
chr18,62372475,62372484,2,"1,3",1,0,1
chr18,62522770,62522866,2,"2,3",0,1,1
chr18,62522866,62522983,3,"1,2,3",1,1,1
chr18,62522983,62523080,2,"2,3",0,1,1
chr18,63155217,63155468,2,"1,3",1,0,1
chr18,63318062,63318368,2,"1,3",1,0,1
chr18,63970386,63970726,2,"1,3",1,0,1
chr18,68714705,68715346,2,"1,3",1,0,1
chr18,74495968,74496086,2,"1,3",1,0,1
chr18,74496086,74496308,3,"1,2,3",1,1,1
chr18,74496308,74496396,2,"2,3",0,1,1
chr18,79068954,79069294,2,"1,3",1,0,1
chr18,80108909,80109219,2,"2,3",0,1,1
chr19,1103735,1103776,2,"1,3",1,0,1
chr19,1103776,1104075,3,"1,2,3",1,1,1
chr19,1104075,1104086,2,"2,3",0,1,1
chr19,1205474,1205814,2,"1,3",1,0,1
chr19,1259293,1259633,2,"1,3",1,0,1
chr19,1269092,1269432,2,"1,3",1,0,1
chr19,1275296,1275636,2,"1,3",1,0,1
chr19,1438147,1438487,2,"1,3",1,0,1
chr19,1876057,1876397,2,"1,3",1,0,1
chr19,1940699,1941039,2,"1,3",1,0,1
chr19,2042154,2042188,2,"1,3",1,0,1
chr19,2042188,2042458,3,"1,2,3",1,1,1
chr19,2042458,2042500,2,"1,3",1,0,1
chr19,2061559,2061618,2,"1,3",1,0,1
chr19,2061618,2061712,3,"1,2,3",1,1,1
chr19,2061712,2061762,2,"1,3",1,0,1
chr19,2269258,2269561,2,"1,3",1,0,1
chr19,2328520,2328782,2,"1,3",1,0,1
chr19,2475871,2476205,2,"1,3",1,0,1
chr19,2739990,2740326,2,"1,3",1,0,1
chr19,2783292,2783632,2,"1,3",1,0,1
chr19,2900615,2900955,2,"1,3",1,0,1
chr19,2944848,2944954,2,"1,3",1,0,1
chr19,2944954,2945188,3,"1,2,3",1,1,1
chr19,2945188,2945264,2,"2,3",0,1,1
chr19,3500648,3501094,2,"1,3",1,0,1
chr19,3505949,3506289,2,"1,3",1,0,1
chr19,3557497,3557508,2,"1,3",1,0,1
chr19,3557508,3557818,3,"1,2,3",1,1,1
chr19,3557818,3557837,2,"1,3",1,0,1
chr19,3572640,3572733,2,"2,3",0,1,1
chr19,3572733,3572853,3,"1,2,3",1,1,1
chr19,3572853,3572950,2,"2,3",0,1,1
chr19,3626801,3627141,2,"1,3",1,0,1
chr19,3971092,3971432,2,"1,3",1,0,1
chr19,4342729,4342750,2,"1,3",1,0,1
chr19,4342750,4343060,3,"1,2,3",1,1,1
chr19,4343060,4343069,2,"1,3",1,0,1
chr19,4471608,4471723,2,"2,3",0,1,1
chr19,4471723,4471918,3,"1,2,3",1,1,1
chr19,4471918,4472277,2,"1,3",1,0,1
chr19,4723716,4723772,2,"2,3",0,1,1
chr19,4723772,4724026,3,"1,2,3",1,1,1
chr19,4724026,4724112,2,"1,3",1,0,1
chr19,4759745,4759823,2,"2,3",0,1,1
chr19,4759823,4759992,3,"1,2,3",1,1,1
chr19,4759992,4760055,2,"2,3",0,1,1
chr19,4968637,4968644,2,"2,3",0,1,1
chr19,4968644,4968947,3,"1,2,3",1,1,1
chr19,4968947,4968984,2,"1,3",1,0,1
chr19,5790656,5790996,2,"1,3",1,0,1
chr19,5904442,5904752,2,"2,3",0,1,1
chr19,6424744,6424770,2,"2,3",0,1,1
chr19,6424770,6425054,3,"1,2,3",1,1,1
chr19,6425054,6425110,2,"1,3",1,0,1
chr19,6536059,6536073,2,"1,3",1,0,1
chr19,6536073,6536439,3,"1,2,3",1,1,1
chr19,6536439,6536459,2,"1,3",1,0,1
chr19,6736489,6736642,2,"1,3",1,0,1
chr19,6737501,6737545,2,"2,3",0,1,1
chr19,6737545,6737811,3,"1,2,3",1,1,1
chr19,6737811,6737885,2,"1,3",1,0,1
chr19,7488835,7489175,2,"1,3",1,0,1
chr19,7629469,7629779,2,"2,3",0,1,1
chr19,7658406,7658522,2,"2,3",0,1,1
chr19,7658522,7658624,3,"1,2,3",1,1,1
chr19,7658624,7658716,2,"2,3",0,1,1
chr19,7829625,7829699,2,"1,3",1,0,1
chr19,7829699,7830009,3,"1,2,3",1,1,1
chr19,7830009,7830165,2,"1,3",1,0,1
chr19,7920158,7920498,2,"1,3",1,0,1
chr19,8413060,8413400,2,"1,3",1,0,1
chr19,8444795,8445135,2,"1,3",1,0,1
chr19,9834714,9834972,3,"1,2,3",1,1,1
chr19,9834972,9835424,2,"1,3",1,0,1
chr19,10245387,10245484,2,"2,3",0,1,1
chr19,10245484,10245569,3,"1,2,3",1,1,1
chr19,10245569,10245684,2,"2,3",0,1,1
chr19,10251942,10252282,2,"1,3",1,0,1
chr19,10288699,10288956,2,"1,3",1,0,1
chr19,10403461,10403771,2,"2,3",0,1,1
chr19,10416550,10416552,2,"1,3",1,0,1
chr19,10416552,10416862,3,"1,2,3",1,1,1
chr19,10416862,10416890,2,"1,3",1,0,1
chr19,10502742,10502831,2,"1,3",1,0,1
chr19,10568997,10569029,2,"1,3",1,0,1
chr19,10569029,10569301,3,"1,2,3",1,1,1
chr19,10717563,10717601,2,"1,3",1,0,1
