chrom,start,end,num,list,ENCFF093TVZ_CEBPB_sorted.bed,ENCFF623VYN_CEBPB_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr14,77033497,77033522,2,"2,3",0,1,1
chr14,77034246,77034408,2,"1,3",1,0,1
chr14,77040480,77040534,2,"2,3",0,1,1
chr14,77040534,77040770,3,"1,2,3",1,1,1
chr14,77040770,77040844,2,"2,3",0,1,1
chr14,77045438,77045551,3,"1,2,3",1,1,1
chr14,77045551,77046119,2,"2,3",0,1,1
chr14,77046877,77046926,2,"2,3",0,1,1
chr14,77046926,77047150,3,"1,2,3",1,1,1
chr14,77071928,77072164,2,"1,3",1,0,1
chr14,77072375,77072561,2,"1,3",1,0,1
chr14,77088230,77088466,2,"1,3",1,0,1
chr14,77097889,77097909,2,"1,3",1,0,1
chr14,77097909,77098066,3,"1,2,3",1,1,1
chr14,77314156,77314392,2,"1,3",1,0,1
chr14,77376923,77377159,2,"1,3",1,0,1
chr14,77400302,77400538,2,"1,3",1,0,1
chr14,77699601,77699837,2,"1,3",1,0,1
chr14,77761451,77761512,2,"2,3",0,1,1
chr14,77761618,77761780,3,"1,2,3",1,1,1
chr14,77761780,77761815,2,"2,3",0,1,1
chr14,80213599,80213676,2,"2,3",0,1,1
chr14,80213676,80213842,3,"1,2,3",1,1,1
chr14,80987482,80987718,2,"1,3",1,0,1
chr14,80996257,80996420,2,"2,3",0,1,1
chr14,80996420,80996522,3,"1,2,3",1,1,1
chr14,80996522,80996621,2,"2,3",0,1,1
chr14,81170300,81170536,2,"1,3",1,0,1
chr14,81435517,81435753,2,"1,3",1,0,1
chr14,81436720,81436851,2,"1,3",1,0,1
chr14,88189513,88189535,2,"2,3",0,1,1
chr14,88189535,88189746,3,"1,2,3",1,1,1
chr14,88189746,88189987,2,"2,3",0,1,1
chr14,88468470,88468706,2,"1,3",1,0,1
chr14,88469013,88469249,2,"1,3",1,0,1
chr14,89418051,89418276,2,"1,3",1,0,1
chr14,90383390,90383487,2,"1,3",1,0,1
chr14,90443491,90443493,2,"1,3",1,0,1
chr14,90443493,90443702,3,"1,2,3",1,1,1
chr14,90443702,90443723,2,"2,3",0,1,1
chr14,90444226,90444323,2,"2,3",0,1,1
chr14,90444323,90444597,3,"1,2,3",1,1,1
chr14,90444597,90444626,2,"2,3",0,1,1
chr14,90454331,90454391,2,"2,3",0,1,1
chr14,90454391,90454627,3,"1,2,3",1,1,1
chr14,90454627,90454695,2,"2,3",0,1,1
chr14,90697712,90697732,2,"1,3",1,0,1
chr14,90697732,90697883,3,"1,2,3",1,1,1
chr14,90697883,90697909,2,"1,3",1,0,1
chr14,91127585,91127609,2,"2,3",0,1,1
chr14,91127609,91127838,3,"1,2,3",1,1,1
chr14,91127838,91127867,2,"2,3",0,1,1
chr14,91276374,91276738,2,"2,3",0,1,1
chr14,91331716,91331952,2,"1,3",1,0,1
chr14,91574011,91574247,2,"1,3",1,0,1
chr14,91872644,91872880,2,"1,3",1,0,1
chr14,92121217,92121238,2,"1,3",1,0,1
chr14,92694044,92694266,2,"1,3",1,0,1
chr14,92793680,92793787,2,"2,3",0,1,1
chr14,92793787,92793899,3,"1,2,3",1,1,1
chr14,92793899,92794019,2,"2,3",0,1,1
chr14,92880936,92880942,2,"2,3",0,1,1
chr14,92880942,92881152,3,"1,2,3",1,1,1
chr14,92881152,92881165,2,"1,3",1,0,1
chr14,93135482,93135718,2,"1,3",1,0,1
chr14,93333196,93333432,2,"1,3",1,0,1
chr14,94136755,94136991,2,"1,3",1,0,1
chr14,94355251,94355471,2,"1,3",1,0,1
chr14,94433984,94434220,2,"1,3",1,0,1
chr14,94599204,94599224,2,"2,3",0,1,1
chr14,94599224,94599459,3,"1,2,3",1,1,1
chr14,94599459,94599482,2,"2,3",0,1,1
chr14,94636766,94637002,2,"1,3",1,0,1
chr14,94637118,94637354,2,"1,3",1,0,1
chr14,94681341,94681549,2,"1,3",1,0,1
chr14,95693298,95693371,2,"2,3",0,1,1
chr14,95693371,95693512,3,"1,2,3",1,1,1
chr14,95693512,95693625,2,"2,3",0,1,1
chr14,96146627,96146851,2,"1,3",1,0,1
chr14,96204675,96204911,2,"1,3",1,0,1
chr14,96263914,96264150,2,"1,3",1,0,1
chr14,96362047,96362283,2,"1,3",1,0,1
chr14,96501777,96502214,2,"1,3",1,0,1
chr14,98906902,98906987,2,"2,3",0,1,1
chr14,99327877,99327943,2,"2,3",0,1,1
chr14,99327943,99328179,3,"1,2,3",1,1,1
chr14,99328179,99328216,2,"2,3",0,1,1
chr14,99480972,99480974,2,"1,3",1,0,1
chr14,99480974,99481194,3,"1,2,3",1,1,1
chr14,99481194,99481207,2,"2,3",0,1,1
chr14,99518597,99518833,2,"1,3",1,0,1
chr14,99962382,99962618,2,"1,3",1,0,1
chr14,100059424,100059496,2,"2,3",0,1,1
chr14,100059496,100059732,3,"1,2,3",1,1,1
chr14,100059732,100059988,2,"2,3",0,1,1
chr14,100204586,100204608,2,"2,3",0,1,1
chr14,100204608,100204833,3,"1,2,3",1,1,1
chr14,100204833,100204859,2,"2,3",0,1,1
chr14,100271347,100271583,2,"1,3",1,0,1
chr14,100306737,100306848,2,"2,3",0,1,1
chr14,100306848,100307011,3,"1,2,3",1,1,1
chr14,100307011,100307101,2,"2,3",0,1,1
chr14,100375507,100375736,2,"1,3",1,0,1
chr14,100376184,100376420,2,"1,3",1,0,1
chr14,100586412,100586648,2,"1,3",1,0,1
chr14,101073266,101073502,2,"1,3",1,0,1
chr14,101731317,101731553,2,"1,3",1,0,1
chr14,101809756,101809992,2,"1,3",1,0,1
chr14,101947971,101947979,2,"2,3",0,1,1
chr14,101947979,101948134,3,"1,2,3",1,1,1
chr14,101948134,101948193,2,"1,3",1,0,1
chr14,101972346,101972405,2,"2,3",0,1,1
chr14,101972405,101972641,3,"1,2,3",1,1,1
chr14,101972641,101972736,2,"2,3",0,1,1
chr14,102086987,102087094,2,"1,3",1,0,1
chr14,102323160,102323194,2,"2,3",0,1,1
chr14,102323194,102323373,3,"1,2,3",1,1,1
chr14,102509733,102509969,2,"1,3",1,0,1
chr14,102879166,102879201,2,"2,3",0,1,1
chr14,102879201,102879437,3,"1,2,3",1,1,1
chr14,102879437,102879446,2,"2,3",0,1,1
chr14,103198844,103198857,2,"2,3",0,1,1
chr14,103198857,103199045,3,"1,2,3",1,1,1
chr14,103199045,103199086,2,"2,3",0,1,1
chr14,103354720,103354956,2,"1,3",1,0,1
chr14,103572020,103572217,3,"1,2,3",1,1,1
chr14,103572217,103572284,2,"2,3",0,1,1
chr14,103736380,103736616,2,"1,3",1,0,1
chr14,103855656,103855892,2,"1,3",1,0,1
chr14,103910349,103910585,2,"1,3",1,0,1
chr14,103920959,103921164,2,"1,3",1,0,1
chr14,103930244,103930362,2,"1,3",1,0,1
chr14,104077957,104078000,2,"2,3",0,1,1
chr14,104078000,104078236,3,"1,2,3",1,1,1
chr14,104078236,104078297,2,"2,3",0,1,1
chr14,104370643,104370760,2,"1,3",1,0,1
chr14,105045865,105046101,2,"1,3",1,0,1
chr14,105091533,105091564,2,"2,3",0,1,1
chr14,105091564,105091800,3,"1,2,3",1,1,1
chr14,105091800,105091897,2,"2,3",0,1,1
chr14,105118704,105118863,2,"2,3",0,1,1
chr14,105118863,105118956,3,"1,2,3",1,1,1
chr14,105118956,105119068,2,"2,3",0,1,1
chr14,105398022,105398258,2,"1,3",1,0,1
chr14,105481374,105481610,2,"1,3",1,0,1
chr14,105481958,105482194,2,"1,3",1,0,1
chr14,105490824,105491060,2,"1,3",1,0,1
chr14,105603484,105603720,2,"1,3",1,0,1
chr14,105897332,105897468,2,"2,3",0,1,1
chr14,105897468,105897590,3,"1,2,3",1,1,1
chr14,105897590,105897692,2,"2,3",0,1,1
chr14,106009234,106009265,2,"2,3",0,1,1
chr14,106009265,106009421,3,"1,2,3",1,1,1
chr14,106009421,106009449,2,"2,3",0,1,1
chr14,106045264,106045500,2,"1,3",1,0,1
chr14,106694992,106695228,2,"1,3",1,0,1
chr14,106872728,106872964,2,"1,3",1,0,1
chr15,22262591,22262616,2,"1,3",1,0,1
chr15,22262616,22262741,3,"1,2,3",1,1,1
chr15,22262741,22262783,2,"1,3",1,0,1
chr15,22838521,22838757,2,"1,3",1,0,1
chr15,29812631,29812699,2,"2,3",0,1,1
chr15,31065897,31066133,2,"1,3",1,0,1
chr15,32614957,32615038,2,"2,3",0,1,1
chr15,32615038,32615274,3,"1,2,3",1,1,1
chr15,32615274,32615321,2,"2,3",0,1,1
chr15,33013852,33014044,2,"2,3",0,1,1
chr15,38251291,38251413,3,"1,2,3",1,1,1
chr15,38251413,38251483,2,"2,3",0,1,1
chr15,38673309,38673368,2,"2,3",0,1,1
chr15,38673368,38673604,3,"1,2,3",1,1,1
chr15,38673604,38673609,2,"2,3",0,1,1
chr15,38868364,38868461,2,"2,3",0,1,1
chr15,38868461,38868598,3,"1,2,3",1,1,1
chr15,38868598,38868728,2,"2,3",0,1,1
chr15,39189015,39189040,2,"2,3",0,1,1
chr15,39189040,39189221,3,"1,2,3",1,1,1
chr15,39189221,39189256,2,"2,3",0,1,1
chr15,40088620,40088680,2,"2,3",0,1,1
chr15,40088680,40088916,3,"1,2,3",1,1,1
chr15,40088916,40088984,2,"2,3",0,1,1
chr15,40245355,40245384,2,"2,3",0,1,1
chr15,40245384,40245594,3,"1,2,3",1,1,1
chr15,40245594,40245601,2,"2,3",0,1,1
chr15,40335249,40335485,2,"1,3",1,0,1
chr15,40340769,40340856,2,"2,3",0,1,1
chr15,40340856,40341092,3,"1,2,3",1,1,1
chr15,40341092,40341133,2,"2,3",0,1,1
chr15,40470434,40470596,2,"1,3",1,0,1
chr15,40593862,40593868,2,"1,3",1,0,1
chr15,40593868,40594047,3,"1,2,3",1,1,1
chr15,40594047,40594058,2,"1,3",1,0,1
chr15,40679195,40679293,2,"2,3",0,1,1
chr15,40679293,40679493,3,"1,2,3",1,1,1
chr15,40694903,40695139,2,"1,3",1,0,1
chr15,40765429,40765638,2,"1,3",1,0,1
chr15,40823589,40823687,2,"2,3",0,1,1
chr15,40823687,40823861,3,"1,2,3",1,1,1
chr15,40823861,40823953,2,"2,3",0,1,1
chr15,40865887,40866123,2,"1,3",1,0,1
chr15,40953145,40953161,2,"1,3",1,0,1
chr15,40953161,40953368,3,"1,2,3",1,1,1
chr15,40953368,40953395,2,"2,3",0,1,1
chr15,41332423,41332659,2,"1,3",1,0,1
chr15,41838409,41838430,2,"2,3",0,1,1
chr15,41838430,41838641,3,"1,2,3",1,1,1
chr15,41838641,41838652,2,"2,3",0,1,1
chr15,42057598,42057606,2,"1,3",1,0,1
chr15,42057606,42057792,3,"1,2,3",1,1,1
chr15,42057792,42057811,2,"2,3",0,1,1
chr15,42194535,42194583,2,"2,3",0,1,1
chr15,42194583,42194819,3,"1,2,3",1,1,1
chr15,42194819,42194825,2,"2,3",0,1,1
chr15,43267015,43267230,2,"1,3",1,0,1
chr15,43798787,43799023,2,"1,3",1,0,1
chr15,45393882,45394087,2,"1,3",1,0,1
chr15,45402011,45402099,2,"2,3",0,1,1
chr15,45402099,45402335,3,"1,2,3",1,1,1
chr15,45402335,45402375,2,"2,3",0,1,1
chr15,45445424,45445428,2,"2,3",0,1,1
chr15,45445428,45445602,3,"1,2,3",1,1,1
chr15,45634606,45634842,2,"1,3",1,0,1
chr15,47812533,47812580,2,"2,3",0,1,1
chr15,47812580,47812816,3,"1,2,3",1,1,1
chr15,47812816,47812897,2,"2,3",0,1,1
chr15,48877986,48877995,2,"1,3",1,0,1
chr15,48877995,48878174,3,"1,2,3",1,1,1
chr15,48878174,48878191,2,"1,3",1,0,1
chr15,48962939,48963151,2,"1,3",1,0,1
chr15,48966027,48966108,2,"2,3",0,1,1
chr15,48966108,48966179,3,"1,2,3",1,1,1
chr15,48966179,48966309,2,"2,3",0,1,1
chr15,49620808,49620829,2,"2,3",0,1,1
chr15,49620829,49621035,3,"1,2,3",1,1,1
chr15,49621035,49621050,2,"2,3",0,1,1
chr15,49866247,49866298,2,"2,3",0,1,1
chr15,49866298,49866534,3,"1,2,3",1,1,1
chr15,49866534,49866611,2,"2,3",0,1,1
chr15,49875505,49875741,2,"1,3",1,0,1
chr15,49984445,49984809,2,"2,3",0,1,1
chr15,50182727,50182963,2,"1,3",1,0,1
chr15,50355402,50355638,2,"1,3",1,0,1
chr15,50687072,50687073,2,"1,3",1,0,1
chr15,50687073,50687247,3,"1,2,3",1,1,1
chr15,50797921,50797998,2,"1,3",1,0,1
chr15,50797998,50798157,3,"1,2,3",1,1,1
chr15,50798157,50798362,2,"2,3",0,1,1
chr15,50908071,50908307,2,"1,3",1,0,1
chr15,51243692,51244122,2,"2,3",0,1,1
chr15,51281413,51281649,2,"1,3",1,0,1
chr15,51366990,51367003,2,"2,3",0,1,1
chr15,51367003,51367115,3,"1,2,3",1,1,1
chr15,51367115,51367130,2,"2,3",0,1,1
chr15,51829036,51829074,2,"2,3",0,1,1
chr15,51829074,51829310,3,"1,2,3",1,1,1
chr15,51829310,51829375,2,"2,3",0,1,1
chr15,52019748,52019984,2,"1,3",1,0,1
chr15,52031597,52031736,2,"2,3",0,1,1
chr15,52031736,52031853,3,"1,2,3",1,1,1
chr15,52031853,52031961,2,"2,3",0,1,1
chr15,52095613,52095639,2,"2,3",0,1,1
chr15,52095639,52095875,3,"1,2,3",1,1,1
chr15,52095875,52095977,2,"2,3",0,1,1
chr15,52568923,52569159,2,"1,3",1,0,1
chr15,52653760,52653774,2,"2,3",0,1,1
chr15,52653774,52653982,3,"1,2,3",1,1,1
chr15,52653982,52654010,2,"2,3",0,1,1
chr15,53910205,53910273,2,"2,3",0,1,1
chr15,53910273,53910509,3,"1,2,3",1,1,1
chr15,53910509,53910569,2,"2,3",0,1,1
chr15,55196766,55196862,2,"2,3",0,1,1
chr15,55196862,55197021,3,"1,2,3",1,1,1
chr15,55197021,55197130,2,"2,3",0,1,1
chr15,56245875,56246084,2,"1,3",1,0,1
chr15,56919559,56919569,2,"2,3",0,1,1
chr15,56969306,56969670,2,"2,3",0,1,1
chr15,57591320,57591336,2,"1,3",1,0,1
chr15,57706839,57707075,2,"1,3",1,0,1
chr15,58866260,58866496,2,"1,3",1,0,1
chr15,59174906,59175142,2,"1,3",1,0,1
chr15,60393165,60393325,2,"2,3",0,1,1
chr15,60393325,60393432,3,"1,2,3",1,1,1
chr15,61171249,61171467,2,"1,3",1,0,1
chr15,61750395,61750396,2,"1,3",1,0,1
chr15,61750396,61750559,3,"1,2,3",1,1,1
chr15,61750559,61750917,2,"2,3",0,1,1
chr15,62076040,62076276,2,"1,3",1,0,1
chr15,62782031,62782213,2,"1,3",1,0,1
chr15,62832290,62832526,2,"1,3",1,0,1
chr15,62896630,62896754,2,"2,3",0,1,1
chr15,62896754,62896829,3,"1,2,3",1,1,1
chr15,62896829,62896994,2,"2,3",0,1,1
chr15,62951576,62951812,2,"1,3",1,0,1
chr15,63093596,63093832,2,"1,3",1,0,1
chr15,63277571,63277807,2,"1,3",1,0,1
chr15,63504442,63504678,2,"1,3",1,0,1
chr15,63587632,63587645,2,"2,3",0,1,1
chr15,63587645,63587881,3,"1,2,3",1,1,1
chr15,63587881,63587926,2,"2,3",0,1,1
chr15,63677687,63677708,2,"2,3",0,1,1
chr15,63677708,63677944,3,"1,2,3",1,1,1
chr15,63677944,63677998,2,"2,3",0,1,1
chr15,63896835,63897071,2,"1,3",1,0,1
chr15,64093702,64093938,2,"1,3",1,0,1
chr15,64521938,64522174,2,"1,3",1,0,1
chr15,64640681,64640917,2,"1,3",1,0,1
chr15,65296039,65296275,2,"1,3",1,0,1
chr15,65304498,65304515,2,"2,3",0,1,1
chr15,65304607,65304862,2,"2,3",0,1,1
chr15,65533345,65533637,2,"2,3",0,1,1
chr15,65562056,65562129,2,"2,3",0,1,1
chr15,65562129,65562348,3,"1,2,3",1,1,1
chr15,65569465,65569615,2,"1,3",1,0,1
chr15,66386731,66386967,2,"1,3",1,0,1
chr15,66497654,66497890,2,"1,3",1,0,1
chr15,66702074,66702092,2,"2,3",0,1,1
chr15,66702092,66702310,3,"1,2,3",1,1,1
chr15,66702310,66702338,2,"2,3",0,1,1
chr15,67148356,67148410,2,"2,3",0,1,1
chr15,67148410,67148473,3,"1,2,3",1,1,1
chr15,67148473,67148488,2,"2,3",0,1,1
chr15,67150219,67150299,2,"1,3",1,0,1
chr15,67150603,67150799,2,"1,3",1,0,1
chr15,67520758,67520994,2,"1,3",1,0,1
chr15,67521834,67521869,2,"2,3",0,1,1
chr15,67521869,67521932,3,"1,2,3",1,1,1
chr15,68257284,68257308,2,"2,3",0,1,1
chr15,68257308,68257436,3,"1,2,3",1,1,1
chr15,68272092,68272456,2,"2,3",0,1,1
chr15,68277887,68278123,2,"1,3",1,0,1
chr15,68577719,68577886,3,"1,2,3",1,1,1
chr15,68577886,68578155,2,"2,3",0,1,1
chr15,68924927,68925145,2,"1,3",1,0,1
chr15,69289536,69289605,2,"2,3",0,1,1
chr15,69289605,69289841,3,"1,2,3",1,1,1
chr15,69289841,69289900,2,"2,3",0,1,1
chr15,69462332,69462414,2,"2,3",0,1,1
chr15,69462414,69462650,3,"1,2,3",1,1,1
chr15,69462650,69462696,2,"2,3",0,1,1
chr15,69557332,69557414,2,"2,3",0,1,1
chr15,69557414,69557650,3,"1,2,3",1,1,1
chr15,69557650,69557696,2,"2,3",0,1,1
chr15,69594400,69594408,2,"2,3",0,1,1
chr15,69594408,69594644,3,"1,2,3",1,1,1
chr15,69594644,69594976,2,"2,3",0,1,1
chr15,70196526,70196533,2,"2,3",0,1,1
chr15,70196533,70196758,3,"1,2,3",1,1,1
chr15,70196758,70196772,2,"2,3",0,1,1
chr15,70323971,70324065,2,"1,3",1,0,1
chr15,70324311,70324373,2,"2,3",0,1,1
chr15,70324373,70324555,3,"1,2,3",1,1,1
chr15,70324555,70324574,2,"2,3",0,1,1
chr15,70495076,70495141,2,"2,3",0,1,1
chr15,70495141,70495377,3,"1,2,3",1,1,1
chr15,70495377,70495440,2,"2,3",0,1,1
chr15,70507879,70507901,2,"1,3",1,0,1
chr15,70507901,70508017,3,"1,2,3",1,1,1
chr15,70508017,70508059,2,"2,3",0,1,1
chr15,71096637,71096728,2,"2,3",0,1,1
chr15,71096728,71096964,3,"1,2,3",1,1,1
chr15,71096964,71097001,2,"2,3",0,1,1
chr15,71104801,71105037,2,"1,3",1,0,1
chr15,71114269,71114505,2,"1,3",1,0,1
chr15,71337353,71337717,2,"2,3",0,1,1
chr15,72118177,72118290,2,"2,3",0,1,1
chr15,72118290,72118436,3,"1,2,3",1,1,1
chr15,72118436,72118541,2,"2,3",0,1,1
chr15,72168011,72168126,2,"2,3",0,1,1
chr15,72168126,72168263,3,"1,2,3",1,1,1
chr15,72168263,72168619,2,"2,3",0,1,1
chr15,72237528,72237764,2,"1,3",1,0,1
chr15,72474140,72474376,2,"1,3",1,0,1
chr15,72783170,72783248,2,"1,3",1,0,1
chr15,72783656,72783892,2,"1,3",1,0,1
chr15,73676790,73676945,2,"1,3",1,0,1
chr15,73915255,73915263,2,"2,3",0,1,1
chr15,73915263,73915463,3,"1,2,3",1,1,1
chr15,73915463,73915487,2,"2,3",0,1,1
chr15,73918794,73919030,2,"1,3",1,0,1
chr15,73934452,73934688,2,"1,3",1,0,1
chr15,74053910,74054107,2,"1,3",1,0,1
chr15,74200470,74200483,2,"1,3",1,0,1
chr15,74200483,74200667,3,"1,2,3",1,1,1
chr15,74200667,74200681,2,"2,3",0,1,1
chr15,74489697,74489808,2,"2,3",0,1,1
chr15,74489808,74489933,3,"1,2,3",1,1,1
chr15,74489933,74490061,2,"2,3",0,1,1
chr15,74546071,74546649,2,"2,3",0,1,1
chr15,74621083,74621302,2,"1,3",1,0,1
chr15,74789317,74789385,2,"2,3",0,1,1
chr15,74789385,74789621,3,"1,2,3",1,1,1
chr15,74789621,74789681,2,"2,3",0,1,1
chr15,74818580,74818800,2,"1,3",1,0,1
chr15,74892389,74892625,2,"1,3",1,0,1
chr15,74901907,74902076,2,"1,3",1,0,1
chr15,74906662,74906763,2,"2,3",0,1,1
chr15,74906763,74906902,3,"1,2,3",1,1,1
chr15,74906902,74907026,2,"2,3",0,1,1
chr15,74950359,74950499,2,"2,3",0,1,1
chr15,74950499,74950604,3,"1,2,3",1,1,1
chr15,74950604,74950723,2,"2,3",0,1,1
chr15,75454200,75454291,2,"2,3",0,1,1
chr15,75454291,75454462,3,"1,2,3",1,1,1
chr15,75454462,75454525,2,"2,3",0,1,1
chr15,75533193,75533396,2,"1,3",1,0,1
chr15,75648285,75648485,2,"1,3",1,0,1
chr15,75721037,75721042,3,"1,2,3",1,1,1
chr15,75721042,75721187,2,"2,3",0,1,1
chr15,75903790,75904026,2,"1,3",1,0,1
chr15,76336303,76336391,2,"2,3",0,1,1
chr15,76336391,76336532,3,"1,2,3",1,1,1
chr15,76336532,76336639,2,"2,3",0,1,1
chr15,77420591,77420596,2,"1,3",1,0,1
chr15,77420596,77420755,3,"1,2,3",1,1,1
chr15,77569491,77569493,2,"1,3",1,0,1
chr15,77569493,77569677,3,"1,2,3",1,1,1
chr15,77569677,77569686,2,"2,3",0,1,1
chr15,77659847,77660083,2,"1,3",1,0,1
chr15,78077114,78077350,2,"1,3",1,0,1
chr15,78240997,78241054,2,"2,3",0,1,1
chr15,78241054,78241290,3,"1,2,3",1,1,1
chr15,78241290,78241361,2,"2,3",0,1,1
chr15,78278412,78278648,2,"1,3",1,0,1
chr15,78291755,78291991,2,"1,3",1,0,1
chr15,78299780,78299794,2,"1,3",1,0,1
chr15,78299794,78299885,3,"1,2,3",1,1,1
chr15,78299885,78299905,2,"1,3",1,0,1
chr15,78348058,78348271,2,"2,3",0,1,1
chr15,78348271,78348507,3,"1,2,3",1,1,1
chr15,78348507,78348614,2,"2,3",0,1,1
chr15,78930966,78931058,2,"1,3",1,0,1
chr15,78952011,78952247,2,"1,3",1,0,1
chr15,78979778,78980014,2,"1,3",1,0,1
chr15,79204942,79205178,2,"1,3",1,0,1
chr15,79333130,79333174,2,"2,3",0,1,1
chr15,79333174,79333410,3,"1,2,3",1,1,1
chr15,79333410,79333494,2,"2,3",0,1,1
chr15,80173332,80173360,2,"2,3",0,1,1
chr15,80173360,80173572,3,"1,2,3",1,1,1
chr15,80173572,80173590,2,"2,3",0,1,1
chr15,80954343,80954579,2,"1,3",1,0,1
chr15,80989796,80990032,2,"1,3",1,0,1
chr15,81000797,81001033,2,"1,3",1,0,1
chr15,81155794,81155808,2,"1,3",1,0,1
chr15,81155808,81155930,3,"1,2,3",1,1,1
chr15,81297246,81297324,2,"2,3",0,1,1
chr15,81297324,81297560,3,"1,2,3",1,1,1
chr15,81297560,81297610,2,"2,3",0,1,1
chr15,81313168,81313196,2,"2,3",0,1,1
chr15,81313196,81313347,3,"1,2,3",1,1,1
chr15,81313347,81313355,2,"1,3",1,0,1
chr15,81410477,81410784,2,"2,3",0,1,1
chr15,82709699,82709856,2,"2,3",0,1,1
chr15,82709856,82709920,3,"1,2,3",1,1,1
chr15,82709920,82710063,2,"2,3",0,1,1
chr15,82809322,82809365,2,"2,3",0,1,1
chr15,82809365,82809460,3,"1,2,3",1,1,1
chr15,82809460,82809597,2,"2,3",0,1,1
chr15,84894606,84894654,2,"1,3",1,0,1
chr15,84929984,84930004,2,"2,3",0,1,1
chr15,84930004,84930240,3,"1,2,3",1,1,1
chr15,84930240,84930348,2,"2,3",0,1,1
chr15,84981244,84981480,2,"1,3",1,0,1
chr15,85413501,85413737,2,"1,3",1,0,1
chr15,86915957,86916193,2,"1,3",1,0,1
chr15,87045483,87045555,2,"1,3",1,0,1
chr15,87045555,87045719,3,"1,2,3",1,1,1
chr15,87045719,87045919,2,"2,3",0,1,1
chr15,88150548,88150784,2,"1,3",1,0,1
chr15,88465934,88465944,2,"2,3",0,1,1
chr15,88465944,88466140,3,"1,2,3",1,1,1
chr15,88466140,88466168,2,"2,3",0,1,1
chr15,88484798,88484802,2,"2,3",0,1,1
chr15,88484802,88484997,3,"1,2,3",1,1,1
chr15,88484997,88485002,2,"1,3",1,0,1
chr15,88614445,88614503,2,"2,3",0,1,1
chr15,88614503,88614739,3,"1,2,3",1,1,1
chr15,88614739,88614809,2,"2,3",0,1,1
chr15,88638584,88638624,2,"2,3",0,1,1
chr15,88638624,88638861,3,"1,2,3",1,1,1
chr15,88638861,88638884,2,"2,3",0,1,1
chr15,89115603,89115618,2,"2,3",0,1,1
chr15,89115618,89115854,3,"1,2,3",1,1,1
chr15,89115854,89115967,2,"2,3",0,1,1
chr15,89121416,89121523,2,"2,3",0,1,1
chr15,89121523,89121759,3,"1,2,3",1,1,1
chr15,89121759,89121780,2,"2,3",0,1,1
chr15,89243585,89243613,3,"1,2,3",1,1,1
chr15,89243613,89243705,2,"2,3",0,1,1
chr15,89334963,89335199,2,"1,3",1,0,1
chr15,89370210,89370446,2,"1,3",1,0,1
chr15,89498258,89498324,2,"2,3",0,1,1
chr15,89498324,89498560,3,"1,2,3",1,1,1
chr15,89498560,89498622,2,"2,3",0,1,1
chr15,89575078,89575314,2,"1,3",1,0,1
chr15,89756885,89756973,2,"2,3",0,1,1
chr15,89756973,89757209,3,"1,2,3",1,1,1
chr15,89757209,89757249,2,"2,3",0,1,1
chr15,89782341,89782577,2,"1,3",1,0,1
chr15,89785508,89785573,2,"2,3",0,1,1
chr15,89785573,89785750,3,"1,2,3",1,1,1
chr15,89836794,89836819,2,"2,3",0,1,1
chr15,89836819,89836940,3,"1,2,3",1,1,1
chr15,89836940,89836952,2,"1,3",1,0,1
chr15,89898682,89898830,2,"1,3",1,0,1
chr15,89958136,89958372,2,"1,3",1,0,1
chr15,90095545,90095781,2,"1,3",1,0,1
chr15,90098047,90098130,2,"2,3",0,1,1
chr15,90098130,90098272,3,"1,2,3",1,1,1
chr15,90098272,90098391,2,"2,3",0,1,1
chr15,90154993,90155026,2,"1,3",1,0,1
chr15,90155026,90155229,3,"1,2,3",1,1,1
chr15,90155229,90155380,2,"2,3",0,1,1
chr15,90165902,90166045,2,"2,3",0,1,1
chr15,90166045,90166130,3,"1,2,3",1,1,1
chr15,90234397,90234402,2,"2,3",0,1,1
chr15,90400884,90400914,2,"2,3",0,1,1
chr15,90400914,90401150,3,"1,2,3",1,1,1
chr15,90401150,90401219,2,"2,3",0,1,1
chr15,90530795,90531031,2,"1,3",1,0,1
chr15,90648412,90648482,2,"2,3",0,1,1
chr15,90648482,90648718,3,"1,2,3",1,1,1
chr15,90648718,90648776,2,"2,3",0,1,1
chr15,90664984,90665194,2,"1,3",1,0,1
chr15,90861379,90861386,2,"1,3",1,0,1
chr15,90861386,90861559,3,"1,2,3",1,1,1
chr15,90861559,90861592,2,"2,3",0,1,1
chr15,90868398,90868634,2,"1,3",1,0,1
chr15,90874222,90874236,2,"2,3",0,1,1
chr15,90874236,90874454,3,"1,2,3",1,1,1
chr15,90874454,90874466,2,"2,3",0,1,1
chr15,90994551,90994787,2,"1,3",1,0,1
chr15,91536684,91536754,2,"2,3",0,1,1
chr15,91536754,91536990,3,"1,2,3",1,1,1
chr15,91536990,91537048,2,"2,3",0,1,1
chr15,92638563,92638799,2,"1,3",1,0,1
chr15,92639177,92639370,2,"1,3",1,0,1
chr15,92694089,92694325,2,"1,3",1,0,1
chr15,92803960,92804004,2,"2,3",0,1,1
chr15,92804004,92804274,3,"1,2,3",1,1,1
chr15,92804274,92804313,2,"2,3",0,1,1
chr15,92900283,92900519,2,"1,3",1,0,1
chr15,92904138,92904374,2,"1,3",1,0,1
chr15,93829507,93829680,2,"2,3",0,1,1
chr15,93829680,93829748,3,"1,2,3",1,1,1
