chrom,start,end,num,list,ENCFF053XIP_REST_sorted.bed,ENCFF321FXG_REST_sorted.bed,ENCFF377BCP_REST_sorted.bed,ENCFF462FTK_REST_sorted.bed,ENCFF625JMY_REST_sorted.bed,ENCFF681JCX_REST_sorted.bed,ENCFF800ESB_REST_sorted.bed,ENCFF807IYF_REST_sorted.bed,ENCFF873JLN_REST_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr12,122753074,122753082,3,"1,2,10",1,1,0,0,0,0,0,0,0,1
chr12,122753082,122753127,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr12,123232785,123232813,3,"6,8,10",0,0,0,0,0,1,0,1,0,1
chr12,123232813,123232864,4,"2,6,8,10",0,1,0,0,0,1,0,1,0,1
chr12,123232864,123232873,5,"2,4,6,8,10",0,1,0,1,0,1,0,1,0,1
chr12,123232873,123233017,6,"2,4,5,6,8,10",0,1,0,1,1,1,0,1,0,1
chr12,123233017,123233073,5,"2,4,5,8,10",0,1,0,1,1,0,0,1,0,1
chr12,123233073,123233164,4,"2,4,8,10",0,1,0,1,0,0,0,1,0,1
chr12,123233164,123233268,3,"2,4,10",0,1,0,1,0,0,0,0,0,1
chr12,123233268,123233343,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr12,123271159,123271294,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr12,123364744,123364881,4,"6,8,9,10",0,0,0,0,0,1,0,1,1,1
chr12,123364881,123364888,3,"8,9,10",0,0,0,0,0,0,0,1,1,1
chr12,123364888,123364890,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr12,123364890,123364933,3,"1,8,10",1,0,0,0,0,0,0,1,0,1
chr12,123364933,123365017,2,"1,10",1,0,0,0,0,0,0,0,0,1
chr12,123365017,123365151,3,"1,4,10",1,0,0,1,0,0,0,0,0,1
chr12,123365151,123365178,4,"1,4,7,10",1,0,0,1,0,0,1,0,0,1
chr12,123365178,123365355,5,"1,2,4,7,10",1,1,0,1,0,0,1,0,0,1
chr12,123365355,123365421,4,"1,4,7,10",1,0,0,1,0,0,1,0,0,1
chr12,123365421,123365441,3,"1,7,10",1,0,0,0,0,0,1,0,0,1
chr12,123365441,123365468,4,"1,7,8,10",1,0,0,0,0,0,1,1,0,1
chr12,123383614,123383765,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr12,123383765,123383815,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr12,123384038,123384257,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr12,123436564,123436808,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr12,123584327,123584438,4,"2,5,9,10",0,1,0,0,1,0,0,0,1,1
chr12,123584438,123584496,3,"2,5,10",0,1,0,0,1,0,0,0,0,1
chr12,123584496,123584599,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr12,123584599,123584639,3,"2,6,10",0,1,0,0,0,1,0,0,0,1
chr12,123584639,123584644,4,"2,6,8,10",0,1,0,0,0,1,0,1,0,1
chr12,123584644,123584645,5,"1,2,6,8,10",1,1,0,0,0,1,0,1,0,1
chr12,123601700,123601886,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr12,123601886,123601958,3,"4,8,10",0,0,0,1,0,0,0,1,0,1
chr12,123601958,123602090,4,"4,8,9,10",0,0,0,1,0,0,0,1,1,1
chr12,123602090,123602202,5,"4,7,8,9,10",0,0,0,1,0,0,1,1,1,1
chr12,123602202,123602227,4,"4,7,8,10",0,0,0,1,0,0,1,1,0,1
chr12,123633533,123633709,3,"6,8,10",0,0,0,0,0,1,0,1,0,1
chr12,123633709,123633717,4,"4,6,8,10",0,0,0,1,0,1,0,1,0,1
chr12,123633717,123633820,5,"4,6,8,9,10",0,0,0,1,0,1,0,1,1,1
chr12,123633820,123633902,4,"4,8,9,10",0,0,0,1,0,0,0,1,1,1
chr12,123633902,123633950,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr12,124567816,124568151,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr12,124904814,124904984,3,"4,6,10",0,0,0,1,0,1,0,0,0,1
chr12,124904984,124905084,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr12,124914943,124914974,3,"4,6,10",0,0,0,1,0,1,0,0,0,1
chr12,124914974,124915063,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr12,124927862,124927863,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr12,124927863,124928266,3,"1,2,10",1,1,0,0,0,0,0,0,0,1
chr12,124939879,124939907,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr12,124939907,124939998,4,"4,6,7,10",0,0,0,1,0,1,1,0,0,1
chr12,124939998,124940003,5,"4,5,6,7,10",0,0,0,1,1,1,1,0,0,1
chr12,124940003,124940198,6,"4,5,6,7,9,10",0,0,0,1,1,1,1,0,1,1
chr12,124940198,124940247,5,"4,6,7,9,10",0,0,0,1,0,1,1,0,1,1
chr12,124940247,124940259,4,"4,6,7,10",0,0,0,1,0,1,1,0,0,1
chr12,124940259,124940271,3,"4,6,10",0,0,0,1,0,1,0,0,0,1
chr12,124940666,124940707,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr12,124940707,124940734,3,"7,9,10",0,0,0,0,0,0,1,0,1,1
chr12,124940734,124940879,4,"4,7,9,10",0,0,0,1,0,0,1,0,1,1
chr12,124940879,124940951,3,"7,9,10",0,0,0,0,0,0,1,0,1,1
chr12,124940951,124940976,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr12,124988955,124988991,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr12,124988991,124989017,3,"2,3,10",0,1,1,0,0,0,0,0,0,1
chr12,124989017,124989261,4,"1,2,3,10",1,1,1,0,0,0,0,0,0,1
chr12,124989261,124989315,3,"2,3,10",0,1,1,0,0,0,0,0,0,1
chr12,124989315,124989338,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr12,125065496,125065510,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr12,125065510,125065773,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr12,126907994,126908238,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr12,126908244,126908404,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr12,127166029,127166235,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr12,127166235,127166247,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr12,128823676,128823845,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr12,128823845,128823856,3,"1,7,10",1,0,0,0,0,0,1,0,0,1
chr12,128823856,128823920,4,"1,2,7,10",1,1,0,0,0,0,1,0,0,1
chr12,128823920,128823934,3,"1,2,10",1,1,0,0,0,0,0,0,0,1
chr12,128823934,128824093,4,"1,2,3,10",1,1,1,0,0,0,0,0,0,1
chr12,128824093,128824214,3,"1,2,10",1,1,0,0,0,0,0,0,0,1
chr12,128824214,128824256,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr12,130870849,130870961,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr12,130870961,130871095,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr12,130871095,130871161,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr12,130871615,130871852,3,"6,8,10",0,0,0,0,0,1,0,1,0,1
chr12,130871852,130871853,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr12,131000031,131000138,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr12,131351665,131351685,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr12,131351685,131351933,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr12,131351933,131351978,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr12,131434494,131434526,4,"4,6,7,10",0,0,0,1,0,1,1,0,0,1
chr12,131434526,131434761,5,"4,6,7,9,10",0,0,0,1,0,1,1,0,1,1
chr12,131434761,131434876,4,"4,7,9,10",0,0,0,1,0,0,1,0,1,1
chr12,131434876,131434891,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr12,131434891,131434972,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr12,131710704,131710922,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr12,131830382,131830629,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr12,131830629,131830736,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr12,131896067,131896428,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr12,131896428,131896440,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr12,131928735,131928930,3,"4,8,10",0,0,0,1,0,0,0,1,0,1
chr12,131928930,131929132,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr12,131929180,131929374,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr12,131949585,131949706,2,"1,10",1,0,0,0,0,0,0,0,0,1
chr12,131949706,131949751,3,"1,2,10",1,1,0,0,0,0,0,0,0,1
chr12,131949751,131949817,4,"1,2,4,10",1,1,0,1,0,0,0,0,0,1
chr12,131949817,131949822,5,"1,2,4,6,10",1,1,0,1,0,1,0,0,0,1
chr12,131949822,131949878,6,"1,2,4,6,9,10",1,1,0,1,0,1,0,0,1,1
chr12,131949878,131949932,7,"1,2,4,6,8,9,10",1,1,0,1,0,1,0,1,1,1
chr12,131949932,131949974,6,"1,4,6,8,9,10",1,0,0,1,0,1,0,1,1,1
chr12,131949974,131950066,5,"1,6,8,9,10",1,0,0,0,0,1,0,1,1,1
chr12,131950066,131950100,4,"1,6,8,10",1,0,0,0,0,1,0,1,0,1
chr12,132083923,132083999,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr12,132083999,132084169,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr12,132084169,132084255,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr12,132144208,132144535,3,"2,8,10",0,1,0,0,0,0,0,1,0,1
chr12,132144535,132144627,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr12,132471104,132471508,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr12,132687174,132687265,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr12,132687265,132687289,3,"2,3,10",0,1,1,0,0,0,0,0,0,1
chr12,132687289,132687473,4,"1,2,3,10",1,1,1,0,0,0,0,0,0,1
chr12,132687473,132687573,3,"2,3,10",0,1,1,0,0,0,0,0,0,1
chr12,132687573,132687589,2,"3,10",0,0,1,0,0,0,0,0,0,1
chr12,132710456,132710487,3,"2,8,10",0,1,0,0,0,0,0,1,0,1
chr12,132710487,132710826,4,"2,4,8,10",0,1,0,1,0,0,0,1,0,1
chr12,132710826,132710891,3,"2,4,10",0,1,0,1,0,0,0,0,0,1
chr12,132710891,132710904,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr12,132762078,132762482,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr12,132828821,132828937,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr12,132829037,132829201,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr12,132887608,132887848,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr12,132986304,132986519,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr12,133037295,133037389,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr12,133037389,133037416,3,"4,8,10",0,0,0,1,0,0,0,1,0,1
chr12,133037416,133037491,4,"4,7,8,10",0,0,0,1,0,0,1,1,0,1
chr12,133037491,133037576,3,"7,8,10",0,0,0,0,0,0,1,1,0,1
chr12,133037576,133037876,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr12,133080176,133080706,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr12,133080820,133080856,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr12,133080856,133081058,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr12,133130002,133130024,5,"1,2,7,9,10",1,1,0,0,0,0,1,0,1,1
chr12,133130024,133130073,4,"1,2,7,10",1,1,0,0,0,0,1,0,0,1
chr12,133130073,133130139,3,"1,2,10",1,1,0,0,0,0,0,0,0,1
chr12,133130139,133130146,4,"1,2,8,10",1,1,0,0,0,0,0,1,0,1
chr12,133130146,133130358,3,"1,8,10",1,0,0,0,0,0,0,1,0,1
chr12,133130358,133130519,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr13,21140477,21140653,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr13,21176201,21176215,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr13,21176215,21176260,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr13,21176260,21176328,4,"4,7,9,10",0,0,0,1,0,0,1,0,1,1
chr13,21176328,21176349,5,"4,5,7,9,10",0,0,0,1,1,0,1,0,1,1
chr13,21176349,21176424,6,"2,4,5,7,9,10",0,1,0,1,1,0,1,0,1,1
chr13,21176424,21176453,7,"1,2,4,5,7,9,10",1,1,0,1,1,0,1,0,1,1
chr13,21176453,21176484,8,"1,2,3,4,5,7,9,10",1,1,1,1,1,0,1,0,1,1
chr13,21176484,21176504,7,"1,2,3,5,7,9,10",1,1,1,0,1,0,1,0,1,1
chr13,21176504,21176528,6,"1,2,3,5,7,10",1,1,1,0,1,0,1,0,0,1
chr13,21176528,21176595,5,"1,2,3,7,10",1,1,1,0,0,0,1,0,0,1
chr13,21176595,21176777,4,"1,2,3,10",1,1,1,0,0,0,0,0,0,1
chr13,21176777,21176821,3,"1,2,10",1,1,0,0,0,0,0,0,0,1
chr13,21176821,21176854,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr13,21297956,21298013,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr13,21298013,21298234,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr13,21298234,21298336,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr13,22926405,22926649,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr13,23889330,23889334,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr13,23889334,23889539,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr13,23889539,23889546,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr13,26222099,26222105,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr13,26222178,26222441,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr13,26983288,26983419,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr13,27183019,27183349,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr13,27424434,27424720,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr13,28718831,28719075,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr13,30616992,30617224,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr13,30617419,30617663,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr13,31199879,31199980,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr13,31200267,31200438,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr13,31200438,31200533,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr13,31200533,31200669,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr13,32315336,32315359,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr13,32315359,32315551,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr13,32315551,32315589,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr13,32586216,32586292,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr13,32586292,32586448,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr13,32586448,32586531,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr13,33817943,33817950,2,"1,10",1,0,0,0,0,0,0,0,0,1
chr13,33817950,33818401,3,"1,2,10",1,1,0,0,0,0,0,0,0,1
chr13,36346377,36346757,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr13,40789288,40789619,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr13,41061724,41061913,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr13,41132729,41132778,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr13,41132778,41133030,3,"2,3,10",0,1,1,0,0,0,0,0,0,1
chr13,41194354,41194741,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr13,42040069,42040106,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr13,42040106,42040278,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr13,42040278,42040510,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr13,42271721,42271761,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr13,42271761,42271793,4,"2,4,7,10",0,1,0,1,0,0,1,0,0,1
chr13,42271793,42271807,5,"1,2,4,7,10",1,1,0,1,0,0,1,0,0,1
chr13,42271807,42272034,6,"1,2,3,4,7,10",1,1,1,1,0,0,1,0,0,1
chr13,42272034,42272069,5,"1,2,3,4,10",1,1,1,1,0,0,0,0,0,1
chr13,42272069,42272120,4,"1,2,3,10",1,1,1,0,0,0,0,0,0,1
chr13,42272120,42272126,3,"1,3,10",1,0,1,0,0,0,0,0,0,1
chr13,42272126,42272131,2,"3,10",0,0,1,0,0,0,0,0,0,1
chr13,44141827,44142183,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr13,44435155,44435522,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr13,44435522,44435530,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr13,44436792,44436941,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr13,44437243,44437355,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr13,45341552,45341666,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr13,46052733,46052931,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr13,48037542,48037560,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr13,48037560,48037695,3,"6,7,10",0,0,0,0,0,1,1,0,0,1
chr13,48037695,48037733,4,"6,7,8,10",0,0,0,0,0,1,1,1,0,1
chr13,48037733,48037887,3,"6,8,10",0,0,0,0,0,1,0,1,0,1
chr13,48037887,48037912,4,"4,6,8,10",0,0,0,1,0,1,0,1,0,1
chr13,48037912,48038141,5,"4,6,7,8,10",0,0,0,1,0,1,1,1,0,1
chr13,48038141,48038226,4,"4,7,8,10",0,0,0,1,0,0,1,1,0,1
chr13,49443893,49444183,4,"1,2,3,10",1,1,1,0,0,0,0,0,0,1
chr13,49444183,49444401,3,"1,2,10",1,1,0,0,0,0,0,0,0,1
chr13,49444401,49444491,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr13,49691332,49691576,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr13,49792563,49792636,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr13,49792636,49792833,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr13,49792833,49792943,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr13,49997200,49997369,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr13,49997369,49997550,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr13,49997550,49997580,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr13,50123863,50123980,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr13,50123980,50124011,3,"2,8,10",0,1,0,0,0,0,0,1,0,1
chr13,50124011,50124051,4,"2,4,8,10",0,1,0,1,0,0,0,1,0,1
chr13,50124051,50124324,5,"2,4,7,8,10",0,1,0,1,0,0,1,1,0,1
chr13,50124324,50124415,4,"4,7,8,10",0,0,0,1,0,0,1,1,0,1
chr13,50124415,50124566,3,"7,8,10",0,0,0,0,0,0,1,1,0,1
chr13,50124566,50124630,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr13,51452924,51453020,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr13,51453020,51453198,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr13,51453198,51453304,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr13,51583928,51584172,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr13,51803754,51804134,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr13,52450517,52450559,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr13,52450559,52450882,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr13,52450882,52450894,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr13,52652191,52652520,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr13,52652571,52652645,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr13,72781868,72782305,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr13,73059304,73059305,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr13,75549366,75549482,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr13,76992459,76992502,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr13,76992502,76992537,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr13,78603497,78603753,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr13,79405901,79406072,2,"1,10",1,0,0,0,0,0,0,0,0,1
chr13,79406072,79406100,3,"1,2,10",1,1,0,0,0,0,0,0,0,1
chr13,79406130,79406385,4,"1,2,3,10",1,1,1,0,0,0,0,0,0,1
chr13,79406427,79406436,3,"1,3,10",1,0,1,0,0,0,0,0,0,1
chr13,79406436,79406614,2,"1,10",1,0,0,0,0,0,0,0,0,1
chr13,80341196,80341257,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr13,80341257,80341563,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr13,91398418,91398489,2,"5,10",0,0,0,0,1,0,0,0,0,1
chr13,91398489,91398550,3,"5,9,10",0,0,0,0,1,0,0,0,1,1
chr13,91398550,91398618,2,"5,10",0,0,0,0,1,0,0,0,0,1
chr13,94596045,94596424,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr13,95676759,95676849,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr13,95677084,95677265,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr13,97976950,97976994,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr13,99200402,99200458,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr13,99200458,99200696,3,"6,9,10",0,0,0,0,0,1,0,0,1,1
chr13,99200696,99200702,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr13,99606712,99606954,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr13,100089112,100089140,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr13,100089140,100089344,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr13,100601070,100601077,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr13,100601077,100601217,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr13,100601217,100601259,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr13,102773682,102774014,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr13,102800221,102800450,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr13,102845867,102846140,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr13,110455942,110456260,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr13,110456260,110456270,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr13,110713147,110713351,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr13,110715282,110715351,3,"8,9,10",0,0,0,0,0,0,0,1,1,1
chr13,110715351,110715357,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr13,110870194,110870598,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr13,110915152,110915556,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr13,112606418,112606692,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr13,112711799,112711808,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr13,112711808,112711886,3,"4,5,10",0,0,0,1,1,0,0,0,0,1
chr13,112711886,112711971,4,"4,5,9,10",0,0,0,1,1,0,0,0,1,1
chr13,112711971,112712008,3,"4,5,10",0,0,0,1,1,0,0,0,0,1
chr13,112712008,112712165,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr13,113209370,113209614,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr13,113296791,113296801,2,"1,10",1,0,0,0,0,0,0,0,0,1
chr13,113296801,113296832,3,"1,4,10",1,0,0,1,0,0,0,0,0,1
chr13,113296832,113296938,4,"1,4,7,10",1,0,0,1,0,0,1,0,0,1
chr13,113296938,113296960,5,"1,4,7,9,10",1,0,0,1,0,0,1,0,1,1
chr13,113296960,113296984,6,"1,2,4,7,9,10",1,1,0,1,0,0,1,0,1,1
chr13,113296984,113297015,7,"1,2,4,6,7,9,10",1,1,0,1,0,1,1,0,1,1
chr13,113297015,113297339,8,"1,2,3,4,6,7,9,10",1,1,1,1,0,1,1,0,1,1
chr13,113297339,113297363,7,"1,2,4,6,7,9,10",1,1,0,1,0,1,1,0,1,1
chr13,113297363,113297364,6,"1,2,6,7,9,10",1,1,0,0,0,1,1,0,1,1
chr13,113297364,113297373,3,"1,9,10",1,0,0,0,0,0,0,0,1,1
chr13,113490978,113491222,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr13,113748084,113748389,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr13,114281261,114281278,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr13,114281278,114281460,3,"1,4,10",1,0,0,1,0,0,0,0,0,1
chr13,114281460,114281583,4,"1,2,4,10",1,1,0,1,0,0,0,0,0,1
chr13,114281583,114281630,3,"1,2,10",1,1,0,0,0,0,0,0,0,1
chr13,114281630,114281925,4,"1,2,3,10",1,1,1,0,0,0,0,0,0,1
chr13,114281925,114281954,3,"1,3,10",1,0,1,0,0,0,0,0,0,1
chr13,114281954,114282218,2,"1,10",1,0,0,0,0,0,0,0,0,1
chr13,114314160,114314237,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr13,114314237,114314481,3,"2,4,10",0,1,0,1,0,0,0,0,0,1
chr13,114314481,114314641,4,"2,4,9,10",0,1,0,1,0,0,0,0,1,1
chr13,114314641,114314725,3,"2,9,10",0,1,0,0,0,0,0,0,1,1
chr13,114314725,114314890,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr14,19372752,19373127,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr14,20177454,20177698,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr14,20305844,20306114,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr14,20343200,20343444,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr14,20343449,20343758,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr14,20454663,20454970,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr14,20454970,20454976,3,"2,4,10",0,1,0,1,0,0,0,0,0,1
chr14,20454976,20455338,4,"2,4,7,10",0,1,0,1,0,0,1,0,0,1
chr14,20455338,20455349,3,"2,4,10",0,1,0,1,0,0,0,0,0,1
chr14,20461433,20461458,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr14,20461458,20461841,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr14,20461841,20461897,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr14,20625508,20625511,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr14,20625511,20625625,3,"5,9,10",0,0,0,0,1,0,0,0,1,1
chr14,20625625,20625670,2,"5,10",0,0,0,0,1,0,0,0,0,1
chr14,20633160,20633374,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr14,20971020,20971207,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr14,20971379,20971759,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr14,21024913,21025044,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr14,21103590,21103652,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr14,21103652,21103734,3,"1,4,10",1,0,0,1,0,0,0,0,0,1
chr14,21103734,21103829,4,"1,3,4,10",1,0,1,1,0,0,0,0,0,1
chr14,21103829,21103833,5,"1,2,3,4,10",1,1,1,1,0,0,0,0,0,1
