chrom,start,end,num,list,ENCFF287HLG_MAZ_sorted.bed,ENCFF494YAO_MAZ_sorted.bed,ENCFF662EQM_MAZ_sorted.bed,ENCFF815AXO_MAZ_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr1,228140010,228140033,4,"1,2,3,5",1,1,1,0,1
chr1,228140033,228140270,5,"1,2,3,4,5",1,1,1,1,1
chr1,228140270,228140417,4,"1,3,4,5",1,0,1,1,1
chr1,228140417,228140453,3,"1,3,5",1,0,1,0,1
chr1,228140453,228140612,2,"3,5",0,0,1,0,1
chr1,228150284,228150928,2,"3,5",0,0,1,0,1
chr1,228165419,228165461,2,"1,5",1,0,0,0,1
chr1,228165461,228165570,3,"1,3,5",1,0,1,0,1
chr1,228165570,228165628,4,"1,2,3,5",1,1,1,0,1
chr1,228165628,228165820,5,"1,2,3,4,5",1,1,1,1,1
chr1,228165820,228165830,4,"1,2,3,5",1,1,1,0,1
chr1,228165830,228165986,3,"1,3,5",1,0,1,0,1
chr1,228165986,228165995,4,"1,2,3,5",1,1,1,0,1
chr1,228165995,228166246,3,"2,3,5",0,1,1,0,1
chr1,228166246,228166306,2,"3,5",0,0,1,0,1
chr1,228166436,228166727,2,"4,5",0,0,0,1,1
chr1,228213449,228213906,2,"1,5",1,0,0,0,1
chr1,228406360,228406823,2,"3,5",0,0,1,0,1
chr1,228406823,228407351,3,"3,4,5",0,0,1,1,1
chr1,228407351,228407451,2,"4,5",0,0,0,1,1
chr1,228486924,228487140,2,"1,5",1,0,0,0,1
chr1,228487140,228487500,3,"1,4,5",1,0,0,1,1
chr1,228487500,228487524,2,"4,5",0,0,0,1,1
chr1,228735072,228735143,2,"3,5",0,0,1,0,1
chr1,228735143,228735716,3,"1,3,5",1,0,1,0,1
chr1,228735716,228735719,2,"1,5",1,0,0,0,1
chr1,229221219,229221603,2,"4,5",0,0,0,1,1
chr1,229270664,229270748,2,"3,5",0,0,1,0,1
chr1,229270748,229270790,3,"1,3,5",1,0,1,0,1
chr1,229270790,229270977,4,"1,2,3,5",1,1,1,0,1
chr1,229270977,229271050,5,"1,2,3,4,5",1,1,1,1,1
chr1,229271050,229271308,4,"1,3,4,5",1,0,1,1,1
chr1,229271308,229271324,3,"1,4,5",1,0,0,1,1
chr1,229271324,229271361,2,"4,5",0,0,0,1,1
chr1,229508096,229508102,2,"1,5",1,0,0,0,1
chr1,229508102,229508129,3,"1,3,5",1,0,1,0,1
chr1,229508129,229508513,4,"1,3,4,5",1,0,1,1,1
chr1,229508513,229508672,3,"1,3,5",1,0,1,0,1
chr1,229508672,229508746,2,"3,5",0,0,1,0,1
chr1,229558592,229558647,2,"3,5",0,0,1,0,1
chr1,229558647,229558754,3,"1,3,5",1,0,1,0,1
chr1,229558754,229558877,4,"1,2,3,5",1,1,1,0,1
chr1,229558877,229559011,5,"1,2,3,4,5",1,1,1,1,1
chr1,229559011,229559014,4,"1,2,3,5",1,1,1,0,1
chr1,229559014,229559223,3,"1,3,5",1,0,1,0,1
chr1,229559223,229559332,2,"3,5",0,0,1,0,1
chr1,229625883,229625932,2,"1,5",1,0,0,0,1
chr1,229625932,229625969,3,"1,3,5",1,0,1,0,1
chr1,229625969,229626007,4,"1,3,4,5",1,0,1,1,1
chr1,229626007,229626267,5,"1,2,3,4,5",1,1,1,1,1
chr1,229626267,229626353,4,"1,3,4,5",1,0,1,1,1
chr1,229626353,229626663,3,"1,3,5",1,0,1,0,1
chr1,229626663,229626770,2,"3,5",0,0,1,0,1
chr1,230066651,230066935,3,"3,4,5",0,0,1,1,1
chr1,230066935,230067443,4,"1,3,4,5",1,0,1,1,1
chr1,230067443,230067511,3,"1,3,5",1,0,1,0,1
chr1,230067511,230067556,2,"3,5",0,0,1,0,1
chr1,230639683,230640017,2,"4,5",0,0,0,1,1
chr1,230642211,230642576,4,"1,3,4,5",1,0,1,1,1
chr1,230642576,230642889,3,"1,3,5",1,0,1,0,1
chr1,230642889,230642896,2,"3,5",0,0,1,0,1
chr1,230702864,230703497,2,"3,5",0,0,1,0,1
chr1,230708609,230708629,3,"3,4,5",0,0,1,1,1
chr1,230708629,230709107,4,"1,3,4,5",1,0,1,1,1
chr1,230709107,230709205,3,"1,4,5",1,0,0,1,1
chr1,230709205,230709218,2,"4,5",0,0,0,1,1
chr1,230714014,230714160,2,"3,5",0,0,1,0,1
chr1,230714160,230714342,3,"1,3,5",1,0,1,0,1
chr1,230714342,230714715,4,"1,3,4,5",1,0,1,1,1
chr1,230868034,230868678,2,"3,5",0,0,1,0,1
chr1,230978460,230979410,2,"3,5",0,0,1,0,1
chr1,231162093,231162109,2,"3,5",0,0,1,0,1
chr1,231162109,231162685,3,"1,3,5",1,0,1,0,1
chr1,231162685,231162737,2,"3,5",0,0,1,0,1
chr1,231240875,231241508,2,"3,5",0,0,1,0,1
chr1,231337729,231338564,2,"3,5",0,0,1,0,1
chr1,231528251,231528273,2,"1,5",1,0,0,0,1
chr1,231528273,231528827,3,"1,3,5",1,0,1,0,1
chr1,231528827,231528971,2,"3,5",0,0,1,0,1
chr1,231626509,231626848,4,"1,3,4,5",1,0,1,1,1
chr1,231626848,231627454,3,"1,3,5",1,0,1,0,1
chr1,234313893,234313993,2,"1,5",1,0,0,0,1
chr1,234313993,234314377,3,"1,4,5",1,0,0,1,1
chr1,234314377,234314394,2,"1,5",1,0,0,0,1
chr1,234356648,234356919,2,"3,5",0,0,1,0,1
chr1,234373266,234373380,2,"1,5",1,0,0,0,1
chr1,234373380,234373842,3,"1,3,5",1,0,1,0,1
chr1,234373842,234374076,2,"3,5",0,0,1,0,1
chr1,234599714,234599855,3,"1,3,5",1,0,1,0,1
chr1,234599855,234599936,4,"1,3,4,5",1,0,1,1,1
chr1,234599936,234600196,5,"1,2,3,4,5",1,1,1,1,1
chr1,234600196,234600239,4,"1,3,4,5",1,0,1,1,1
chr1,234600239,234600628,3,"1,3,5",1,0,1,0,1
chr1,234600628,234600869,2,"3,5",0,0,1,0,1
chr1,234610657,234610719,2,"3,5",0,0,1,0,1
chr1,234610719,234610772,3,"2,3,5",0,1,1,0,1
chr1,234610772,234610979,4,"1,2,3,5",1,1,1,0,1
chr1,234610979,234611108,3,"1,3,5",1,0,1,0,1
chr1,234611108,234611215,4,"1,3,4,5",1,0,1,1,1
chr1,234611215,234611492,3,"1,4,5",1,0,0,1,1
chr1,234611492,234611519,2,"1,5",1,0,0,0,1
chr1,234612530,234612583,4,"1,3,4,5",1,0,1,1,1
chr1,234612583,234612843,5,"1,2,3,4,5",1,1,1,1,1
chr1,234612843,234613017,4,"1,3,4,5",1,0,1,1,1
chr1,234613017,234613020,3,"3,4,5",0,0,1,1,1
chr1,234613020,234613030,2,"4,5",0,0,0,1,1
chr1,234639171,234639660,2,"3,5",0,0,1,0,1
chr1,234643087,234643105,3,"1,3,5",1,0,1,0,1
chr1,234643105,234643489,4,"1,3,4,5",1,0,1,1,1
chr1,234643489,234643587,3,"1,3,5",1,0,1,0,1
chr1,234643587,234643625,2,"3,5",0,0,1,0,1
chr1,234724027,234724035,2,"2,5",0,1,0,0,1
chr1,234724035,234724233,3,"2,4,5",0,1,0,1,1
chr1,234724233,234724266,2,"2,5",0,1,0,0,1
chr1,234724625,234724853,2,"2,5",0,1,0,0,1
chr1,234724853,234725091,3,"2,3,5",0,1,1,0,1
chr1,234725091,234725118,2,"3,5",0,0,1,0,1
chr1,234957414,234957901,2,"3,5",0,0,1,0,1
chr1,234960702,234961258,2,"3,5",0,0,1,0,1
chr1,234963309,234963414,2,"3,5",0,0,1,0,1
chr1,234963414,234964064,3,"1,3,5",1,0,1,0,1
chr1,234974987,234974998,2,"3,5",0,0,1,0,1
chr1,234974998,234975631,3,"1,3,5",1,0,1,0,1
chr1,234975631,234975824,2,"1,5",1,0,0,0,1
chr1,234978874,234979072,2,"1,5",1,0,0,0,1
chr1,234980525,234980857,2,"3,5",0,0,1,0,1
chr1,234980857,234981271,3,"1,3,5",1,0,1,0,1
chr1,234987332,234987361,2,"1,5",1,0,0,0,1
chr1,234987361,234987491,3,"1,3,5",1,0,1,0,1
chr1,234987491,234987875,4,"1,3,4,5",1,0,1,1,1
chr1,234987875,234988121,3,"1,3,5",1,0,1,0,1
chr1,234988121,234988172,2,"3,5",0,0,1,0,1
chr1,235128529,235128555,2,"3,5",0,0,1,0,1
chr1,235128555,235129173,3,"1,3,5",1,0,1,0,1
chr1,235129173,235129201,2,"1,5",1,0,0,0,1
chr1,235327831,235328022,2,"1,5",1,0,0,0,1
chr1,235328022,235328206,3,"1,2,5",1,1,0,0,1
chr1,235328206,235328282,4,"1,2,4,5",1,1,0,1,1
chr1,235328282,235328322,3,"1,4,5",1,0,0,1,1
chr1,235328322,235328323,2,"4,5",0,0,0,1,1
chr1,235328552,235328936,2,"4,5",0,0,0,1,1
chr1,235367144,235367244,2,"4,5",0,0,0,1,1
chr1,235367244,235367528,3,"3,4,5",0,0,1,1,1
chr1,235367528,235367763,2,"3,5",0,0,1,0,1
chr1,235614489,235614969,2,"1,5",1,0,0,0,1
chr1,235651041,235651242,3,"2,3,5",0,1,1,0,1
chr1,235651242,235651253,2,"3,5",0,0,1,0,1
chr1,235971769,235972112,2,"4,5",0,0,0,1,1
chr1,236281608,236281670,2,"1,5",1,0,0,0,1
chr1,236281670,236281847,3,"1,3,5",1,0,1,0,1
chr1,236281847,236282184,4,"1,3,4,5",1,0,1,1,1
chr1,236282184,236282231,3,"3,4,5",0,0,1,1,1
chr1,236282231,236282314,2,"3,5",0,0,1,0,1
chr1,236523077,236523721,2,"3,5",0,0,1,0,1
chr1,236523995,236524687,2,"1,5",1,0,0,0,1
chr1,236531707,236532125,2,"1,5",1,0,0,0,1
chr1,236795098,236795742,2,"3,5",0,0,1,0,1
chr1,237864325,237864845,2,"1,5",1,0,0,0,1
chr1,241847732,241847771,2,"3,5",0,0,1,0,1
chr1,241847771,241847785,3,"1,3,5",1,0,1,0,1
chr1,241847785,241848045,4,"1,2,3,5",1,1,1,0,1
chr1,241848045,241848347,3,"1,3,5",1,0,1,0,1
chr1,241848347,241848353,2,"3,5",0,0,1,0,1
chr1,243254869,243255040,2,"1,5",1,0,0,0,1
chr1,243255040,243255424,3,"1,4,5",1,0,0,1,1
chr1,243255424,243255445,2,"1,5",1,0,0,0,1
chr1,243255707,243255821,2,"3,5",0,0,1,0,1
chr1,243255821,243255848,3,"3,4,5",0,0,1,1,1
chr1,243255848,243256108,4,"2,3,4,5",0,1,1,1,1
chr1,243256108,243256205,3,"3,4,5",0,0,1,1,1
chr1,243256205,243256333,2,"3,5",0,0,1,0,1
chr1,244047851,244048265,2,"3,5",0,0,1,0,1
chr1,244048265,244048319,3,"1,3,5",1,0,1,0,1
chr1,244048319,244048451,4,"1,2,3,5",1,1,1,0,1
chr1,244048451,244048495,5,"1,2,3,4,5",1,1,1,1,1
chr1,244048495,244048562,4,"1,2,4,5",1,1,0,1,1
chr1,244048562,244048579,3,"1,2,5",1,1,0,0,1
chr1,244048579,244048775,2,"1,5",1,0,0,0,1
chr1,244451677,244451835,2,"3,5",0,0,1,0,1
chr1,244451835,244452396,3,"3,4,5",0,0,1,1,1
chr1,244652618,244652829,2,"3,5",0,0,1,0,1
chr1,244652829,244652886,3,"1,3,5",1,0,1,0,1
chr1,244652886,244653270,4,"1,3,4,5",1,0,1,1,1
chr1,244653270,244653500,3,"1,3,5",1,0,1,0,1
chr1,244835112,244835126,2,"4,5",0,0,0,1,1
chr1,244835126,244835154,3,"3,4,5",0,0,1,1,1
chr1,244835154,244835414,4,"2,3,4,5",0,1,1,1,1
chr1,244835414,244835496,3,"3,4,5",0,0,1,1,1
chr1,244835496,244835770,2,"3,5",0,0,1,0,1
chr1,244862911,244863027,2,"4,5",0,0,0,1,1
chr1,244863027,244863146,3,"2,4,5",0,1,0,1,1
chr1,244863146,244863384,4,"2,3,4,5",0,1,1,1,1
chr1,244863384,244863415,3,"2,4,5",0,1,0,1,1
chr1,244863415,244863502,2,"2,5",0,1,0,0,1
chr1,244864338,244864426,3,"1,3,5",1,0,1,0,1
chr1,244864426,244864810,4,"1,3,4,5",1,0,1,1,1
chr1,244864810,244864813,3,"1,3,5",1,0,1,0,1
chr1,244969689,244970108,2,"3,5",0,0,1,0,1
chr1,244970108,244970259,3,"3,4,5",0,0,1,1,1
chr1,244970259,244970492,4,"1,3,4,5",1,0,1,1,1
chr1,244970492,244970707,3,"1,3,5",1,0,1,0,1
chr1,244970707,244970738,4,"1,3,4,5",1,0,1,1,1
chr1,244970738,244970909,3,"1,4,5",1,0,0,1,1
chr1,244970909,244971378,2,"1,5",1,0,0,0,1
chr1,245045385,245045961,2,"1,5",1,0,0,0,1
chr1,246566205,246566209,2,"3,5",0,0,1,0,1
chr1,246566209,246566785,3,"1,3,5",1,0,1,0,1
chr1,246566785,246566849,2,"3,5",0,0,1,0,1
chr1,246696299,246696329,2,"3,5",0,0,1,0,1
chr1,246696329,246696446,3,"1,3,5",1,0,1,0,1
chr1,246696446,246696885,4,"1,3,4,5",1,0,1,1,1
chr1,246696885,246696905,3,"1,4,5",1,0,0,1,1
chr1,246696905,246697098,2,"4,5",0,0,0,1,1
chr1,247103836,247103846,2,"1,5",1,0,0,0,1
chr1,247103846,247103882,3,"1,4,5",1,0,0,1,1
chr1,247103882,247104230,4,"1,3,4,5",1,0,1,1,1
chr1,247104230,247104526,3,"1,3,5",1,0,1,0,1
chr1,247104526,247104564,2,"1,5",1,0,0,0,1
chr1,247111607,247111650,2,"3,5",0,0,1,0,1
chr1,247111650,247112439,3,"1,3,5",1,0,1,0,1
chr1,247112439,247112452,2,"3,5",0,0,1,0,1
chr1,247210182,247210825,2,"3,5",0,0,1,0,1
chr1,248825848,248825892,2,"4,5",0,0,0,1,1
chr1,248825892,248825949,3,"2,4,5",0,1,0,1,1
chr1,248825949,248826140,4,"2,3,4,5",0,1,1,1,1
chr1,248826140,248826152,5,"1,2,3,4,5",1,1,1,1,1
chr1,248826152,248826232,4,"1,3,4,5",1,0,1,1,1
chr1,248826232,248826716,3,"1,3,5",1,0,1,0,1
chr1,248826716,248826795,2,"3,5",0,0,1,0,1
chr1,248838132,248838228,2,"4,5",0,0,0,1,1
chr1,248838383,248839159,2,"1,5",1,0,0,0,1
chr1,248858623,248858883,2,"3,5",0,0,1,0,1
chr1,248858883,248858942,3,"3,4,5",0,0,1,1,1
chr1,248858942,248858997,4,"1,3,4,5",1,0,1,1,1
chr1,248858997,248859257,5,"1,2,3,4,5",1,1,1,1,1
chr1,248859257,248859267,4,"1,3,4,5",1,0,1,1,1
chr1,248859267,248859295,3,"1,3,5",1,0,1,0,1
chr1,248863181,248863225,2,"3,5",0,0,1,0,1
chr1,248863225,248863281,3,"1,3,5",1,0,1,0,1
chr1,248863281,248863875,4,"1,3,4,5",1,0,1,1,1
chr1,248863875,248863921,3,"1,3,5",1,0,1,0,1
chr1,248905967,248906004,2,"3,5",0,0,1,0,1
chr1,248906004,248906611,3,"1,3,5",1,0,1,0,1
chr1,248906611,248906783,2,"1,5",1,0,0,0,1
chr10,135688,136219,3,"1,3,5",1,0,1,0,1
chr10,136219,136224,2,"3,5",0,0,1,0,1
chr10,931578,931735,2,"1,5",1,0,0,0,1
chr10,931735,931995,3,"1,2,5",1,1,0,0,1
chr10,931995,932105,2,"1,5",1,0,0,0,1
chr10,987827,988122,2,"3,5",0,0,1,0,1
chr10,988122,988506,3,"3,4,5",0,0,1,1,1
chr10,988506,988654,2,"3,5",0,0,1,0,1
chr10,1048837,1049257,2,"1,5",1,0,0,0,1
chr10,1049257,1049318,3,"1,4,5",1,0,0,1,1
chr10,1049318,1049413,4,"1,2,4,5",1,1,0,1,1
chr10,1049413,1049578,3,"2,4,5",0,1,0,1,1
chr10,1049578,1049611,2,"4,5",0,0,0,1,1
chr10,1056530,1056914,2,"4,5",0,0,0,1,1
chr10,3766071,3766357,3,"3,4,5",0,0,1,1,1
chr10,3785069,3785152,3,"1,3,5",1,0,1,0,1
chr10,3785152,3785422,4,"1,3,4,5",1,0,1,1,1
chr10,3785422,3785682,5,"1,2,3,4,5",1,1,1,1,1
chr10,3785682,3785767,4,"1,3,4,5",1,0,1,1,1
chr10,3785767,3785850,3,"1,3,5",1,0,1,0,1
chr10,3785850,3785996,2,"1,5",1,0,0,0,1
chr10,5147010,5147793,2,"3,5",0,0,1,0,1
chr10,5234168,5234416,2,"3,5",0,0,1,0,1
chr10,5412599,5412983,2,"4,5",0,0,0,1,1
chr10,5623025,5623176,2,"3,5",0,0,1,0,1
chr10,5623176,5623463,3,"3,4,5",0,0,1,1,1
chr10,5684442,5684697,2,"3,5",0,0,1,0,1
chr10,5684697,5685137,3,"1,3,5",1,0,1,0,1
chr10,5685137,5685273,2,"1,5",1,0,0,0,1
chr10,5692549,5692573,2,"3,5",0,0,1,0,1
chr10,5692573,5692727,3,"1,3,5",1,0,1,0,1
chr10,5692727,5692742,4,"1,2,3,5",1,1,1,0,1
chr10,5692742,5692987,5,"1,2,3,4,5",1,1,1,1,1
chr10,5692987,5693126,4,"1,3,4,5",1,0,1,1,1
chr10,5693126,5693149,3,"1,3,5",1,0,1,0,1
chr10,5693149,5693193,2,"3,5",0,0,1,0,1
chr10,5812769,5813251,2,"1,5",1,0,0,0,1
chr10,5813313,5813335,2,"2,5",0,1,0,0,1
chr10,5813335,5813450,3,"2,4,5",0,1,0,1,1
chr10,5813450,5813556,4,"2,3,4,5",0,1,1,1,1
chr10,5813556,5813573,5,"1,2,3,4,5",1,1,1,1,1
chr10,5813573,5813821,4,"1,3,4,5",1,0,1,1,1
chr10,5813821,5814094,3,"1,3,5",1,0,1,0,1
chr10,5814094,5814132,2,"1,5",1,0,0,0,1
chr10,5889594,5889757,3,"1,3,5",1,0,1,0,1
chr10,5889757,5889847,4,"1,2,3,5",1,1,1,0,1
chr10,5889847,5890017,5,"1,2,3,4,5",1,1,1,1,1
chr10,5890017,5890154,4,"1,3,4,5",1,0,1,1,1
chr10,5890154,5890231,3,"1,4,5",1,0,0,1,1
chr10,5890231,5890409,2,"1,5",1,0,0,0,1
chr10,6088694,6088717,4,"1,3,4,5",1,0,1,1,1
chr10,6088717,6088977,5,"1,2,3,4,5",1,1,1,1,1
chr10,6088977,6089038,4,"1,3,4,5",1,0,1,1,1
chr10,6089038,6089243,3,"1,3,5",1,0,1,0,1
chr10,6089243,6089460,2,"3,5",0,0,1,0,1
chr10,6202496,6202531,2,"3,5",0,0,1,0,1
chr10,6202531,6202662,3,"1,3,5",1,0,1,0,1
chr10,6202662,6202744,4,"1,3,4,5",1,0,1,1,1
chr10,6202744,6203004,5,"1,2,3,4,5",1,1,1,1,1
chr10,6203004,6203046,4,"1,3,4,5",1,0,1,1,1
chr10,6203046,6203333,3,"1,3,5",1,0,1,0,1
chr10,6203333,6203421,2,"1,5",1,0,0,0,1
chr10,6580109,6580753,2,"3,5",0,0,1,0,1
chr10,7696603,7696902,2,"1,5",1,0,0,0,1
chr10,7787970,7788025,2,"4,5",0,0,0,1,1
chr10,7788025,7788057,3,"1,4,5",1,0,0,1,1
chr10,7788057,7788317,4,"1,2,4,5",1,1,0,1,1
chr10,7788317,7788354,3,"1,4,5",1,0,0,1,1
chr10,7788354,7788601,2,"1,5",1,0,0,0,1
chr10,7818251,7818266,3,"1,3,5",1,0,1,0,1
chr10,7818266,7818650,4,"1,3,4,5",1,0,1,1,1
chr10,7818650,7818971,3,"1,3,5",1,0,1,0,1
chr10,7818971,7819004,2,"3,5",0,0,1,0,1
chr10,8050341,8050507,2,"1,5",1,0,0,0,1
chr10,8050507,8050656,3,"1,3,5",1,0,1,0,1
chr10,8050656,8051040,4,"1,3,4,5",1,0,1,1,1
chr10,8051040,8051120,3,"1,3,5",1,0,1,0,1
chr10,8051120,8051149,2,"3,5",0,0,1,0,1
chr10,11610975,11611252,2,"3,5",0,0,1,0,1
chr10,11611402,11611473,2,"1,5",1,0,0,0,1
chr10,11611473,11611553,3,"1,4,5",1,0,0,1,1
chr10,11611553,11611813,4,"1,2,4,5",1,1,0,1,1
chr10,11611813,11611857,3,"1,4,5",1,0,0,1,1
chr10,11611857,11611978,2,"1,5",1,0,0,0,1
chr10,12068570,12069204,2,"4,5",0,0,0,1,1
chr10,12129271,12129312,2,"1,5",1,0,0,0,1
chr10,12129312,12129371,3,"1,4,5",1,0,0,1,1
chr10,12129371,12129631,4,"1,2,4,5",1,1,0,1,1
chr10,12129631,12129696,3,"1,4,5",1,0,0,1,1
chr10,12129696,12130048,2,"1,5",1,0,0,0,1
chr10,12195574,12195590,2,"1,5",1,0,0,0,1
chr10,12195590,12195726,3,"1,3,5",1,0,1,0,1
chr10,12195726,12196110,4,"1,3,4,5",1,0,1,1,1
chr10,12196110,12196465,3,"1,3,5",1,0,1,0,1
chr10,12196465,12196488,2,"1,5",1,0,0,0,1
chr10,13161191,13161692,2,"1,5",1,0,0,0,1
chr10,13271527,13271858,2,"4,5",0,0,0,1,1
chr10,13271858,13271911,3,"1,4,5",1,0,0,1,1
chr10,13271911,13272010,2,"1,5",1,0,0,0,1
chr10,13299399,13299487,2,"1,5",1,0,0,0,1
chr10,13299487,13299880,3,"1,3,5",1,0,1,0,1
chr10,13299880,13300264,4,"1,3,4,5",1,0,1,1,1
chr10,13300264,13300290,3,"1,3,5",1,0,1,0,1
chr10,13440433,13440775,2,"4,5",0,0,0,1,1
chr10,14837680,14838134,2,"1,5",1,0,0,0,1
chr10,14838134,14838253,3,"1,4,5",1,0,0,1,1
chr10,14838253,14838518,2,"4,5",0,0,0,1,1
chr10,14878215,14878626,2,"1,5",1,0,0,0,1
chr10,14878626,14879005,3,"1,4,5",1,0,0,1,1
chr10,14879005,14879010,2,"4,5",0,0,0,1,1
chr10,14953765,14953978,2,"3,5",0,0,1,0,1
chr10,14953978,14953984,3,"3,4,5",0,0,1,1,1
chr10,14953984,14954362,4,"1,3,4,5",1,0,1,1,1
chr10,14954362,14954409,3,"1,3,5",1,0,1,0,1
chr10,14954409,14954545,2,"1,5",1,0,0,0,1
chr10,14959188,14959196,2,"4,5",0,0,0,1,1
chr10,14959196,14959773,3,"1,4,5",1,0,0,1,1
chr10,14959773,14960188,2,"1,5",1,0,0,0,1
chr10,15084474,15084738,2,"4,5",0,0,0,1,1
chr10,15096944,15096972,2,"4,5",0,0,0,1,1
chr10,15096972,15097616,3,"3,4,5",0,0,1,1,1
chr10,15097616,15097843,2,"4,5",0,0,0,1,1
chr10,15168269,15168320,2,"1,5",1,0,0,0,1
chr10,15168320,15168418,3,"1,3,5",1,0,1,0,1
chr10,15168418,15168462,4,"1,3,4,5",1,0,1,1,1
chr10,15168462,15168722,5,"1,2,3,4,5",1,1,1,1,1
chr10,15168722,15168772,4,"1,3,4,5",1,0,1,1,1
chr10,17643726,17643959,2,"3,5",0,0,1,0,1
chr10,17643959,17643968,3,"2,3,5",0,1,1,0,1
chr10,17643968,17644219,4,"2,3,4,5",0,1,1,1,1
chr10,17644219,17644352,3,"3,4,5",0,0,1,1,1
chr10,17644352,17644745,2,"3,5",0,0,1,0,1
chr10,18651363,18651451,2,"3,5",0,0,1,0,1
chr10,18651451,18651835,3,"3,4,5",0,0,1,1,1
chr10,18651835,18652007,2,"3,5",0,0,1,0,1
chr10,18658891,18659225,2,"3,5",0,0,1,0,1
chr10,18659225,18659759,3,"1,3,5",1,0,1,0,1
chr10,18659759,18659801,2,"1,5",1,0,0,0,1
chr10,21495769,21495788,2,"3,5",0,0,1,0,1
chr10,21495788,21495825,3,"1,3,5",1,0,1,0,1
chr10,21495825,21495924,4,"1,3,4,5",1,0,1,1,1
chr10,21495924,21496050,5,"1,2,3,4,5",1,1,1,1,1
chr10,21496050,21496184,4,"1,2,3,5",1,1,1,0,1
chr10,21496184,21496387,3,"1,3,5",1,0,1,0,1
chr10,21496387,21496411,4,"1,3,4,5",1,0,1,1,1
chr10,21496411,21496771,3,"3,4,5",0,0,1,1,1
chr10,21496771,21497124,2,"3,5",0,0,1,0,1
chr10,21497124,21497238,3,"3,4,5",0,0,1,1,1
chr10,21497238,21497483,2,"4,5",0,0,0,1,1
chr10,21505717,21506250,3,"1,3,5",1,0,1,0,1
chr10,21506250,21506296,2,"3,5",0,0,1,0,1
chr10,21516416,21516992,2,"1,5",1,0,0,0,1
chr10,21517157,21517245,2,"3,5",0,0,1,0,1
chr10,21517245,21517343,3,"3,4,5",0,0,1,1,1
chr10,21517343,21517629,4,"1,3,4,5",1,0,1,1,1
chr10,21517629,21517801,3,"1,3,5",1,0,1,0,1
chr10,21517801,21517854,2,"1,5",1,0,0,0,1
chr10,21525543,21525612,2,"4,5",0,0,0,1,1
chr10,21525612,21525644,3,"3,4,5",0,0,1,1,1
chr10,21525644,21525927,4,"1,3,4,5",1,0,1,1,1
chr10,21525927,21526170,3,"1,3,5",1,0,1,0,1
chr10,21526170,21526554,4,"1,3,4,5",1,0,1,1,1
chr10,21526554,21526600,3,"1,3,5",1,0,1,0,1
chr10,21526600,21526747,2,"3,5",0,0,1,0,1
chr10,21527118,21527201,2,"3,5",0,0,1,0,1
chr10,21527201,21527545,3,"3,4,5",0,0,1,1,1
chr10,21527545,21527571,2,"4,5",0,0,0,1,1
chr10,21533958,21533974,2,"4,5",0,0,0,1,1
chr10,21533974,21533994,3,"2,4,5",0,1,0,1,1
chr10,21533994,21534024,4,"2,3,4,5",0,1,1,1,1
chr10,21534024,21534161,5,"1,2,3,4,5",1,1,1,1,1
chr10,21534161,21534220,4,"1,2,4,5",1,1,0,1,1
chr10,21534220,21534342,3,"2,4,5",0,1,0,1,1
chr10,21534342,21534440,2,"2,5",0,1,0,0,1
chr10,21567107,21567571,2,"3,5",0,0,1,0,1
chr10,21754387,21754771,2,"4,5",0,0,0,1,1
chr10,22316190,22316834,2,"3,5",0,0,1,0,1
chr10,22320769,22321149,2,"4,5",0,0,0,1,1
chr10,22321149,22321153,3,"1,4,5",1,0,0,1,1
chr10,22321153,22321189,2,"1,5",1,0,0,0,1
chr10,22340468,22340634,2,"3,5",0,0,1,0,1
chr10,22340634,22341347,3,"1,3,5",1,0,1,0,1
chr10,22341347,22341473,2,"1,5",1,0,0,0,1
chr10,23095326,23095336,2,"1,5",1,0,0,0,1
chr10,23095336,23095390,3,"1,3,5",1,0,1,0,1
chr10,23095390,23095393,4,"1,3,4,5",1,0,1,1,1
chr10,23095393,23095556,5,"1,2,3,4,5",1,1,1,1,1
chr10,23095556,23095653,4,"1,2,3,5",1,1,1,0,1
chr10,23095653,23095902,3,"1,3,5",1,0,1,0,1
chr10,23095902,23095912,2,"3,5",0,0,1,0,1
chr10,23438575,23438705,2,"3,5",0,0,1,0,1
chr10,23438705,23438761,3,"2,3,5",0,1,1,0,1
chr10,23438761,23438875,4,"1,2,3,5",1,1,1,0,1
chr10,23438875,23438965,5,"1,2,3,4,5",1,1,1,1,1
chr10,23438965,23439169,4,"1,3,4,5",1,0,1,1,1
chr10,23439169,23439259,3,"1,4,5",1,0,0,1,1
chr10,23439259,23439337,2,"1,5",1,0,0,0,1
chr10,25016422,25016533,2,"4,5",0,0,0,1,1
chr10,25016533,25016645,3,"1,4,5",1,0,0,1,1
chr10,25016645,25016832,4,"1,3,4,5",1,0,1,1,1
chr10,25016832,25017091,5,"1,2,3,4,5",1,1,1,1,1
chr10,25017091,25017092,4,"1,2,3,5",1,1,1,0,1
chr10,25017092,25017109,3,"1,3,5",1,0,1,0,1
chr10,25017109,25017195,2,"3,5",0,0,1,0,1
chr10,27100112,27100163,2,"4,5",0,0,0,1,1
chr10,27100163,27100196,3,"3,4,5",0,0,1,1,1
chr10,27100196,27100464,4,"1,3,4,5",1,0,1,1,1
chr10,27100464,27100772,3,"1,3,5",1,0,1,0,1
