chrom,start,end,num,list,ENCFF324SPP_SIN3A_sorted.bed,ENCFF701HQE_SIN3A_sorted.bed,ENCFF763YLV_SIN3A_sorted.bed,ENCFF873MAF_SIN3A_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr10,69222727,69222958,2,"3,5",0,0,1,0,1
chr10,69408505,69409002,2,"4,5",0,0,0,1,1
chr10,70170206,70170274,2,"4,5",0,0,0,1,1
chr10,70170274,70170766,3,"3,4,5",0,0,1,1,1
chr10,70170766,70170771,2,"4,5",0,0,0,1,1
chr10,70382284,70382447,2,"4,5",0,0,0,1,1
chr10,70382447,70382737,3,"3,4,5",0,0,1,1,1
chr10,70382737,70382786,2,"4,5",0,0,0,1,1
chr10,70405518,70405723,2,"3,5",0,0,1,0,1
chr10,70815805,70816082,2,"3,5",0,0,1,0,1
chr10,70887885,70888175,2,"3,5",0,0,1,0,1
chr10,70888467,70888754,2,"3,5",0,0,1,0,1
chr10,71319054,71319089,2,"3,5",0,0,1,0,1
chr10,71319089,71319177,3,"1,3,5",1,0,1,0,1
chr10,71319177,71319239,4,"1,3,4,5",1,0,1,1,1
chr10,71319239,71319344,3,"3,4,5",0,0,1,1,1
chr10,71319344,71319417,2,"4,5",0,0,0,1,1
chr10,71319505,71319747,2,"4,5",0,0,0,1,1
chr10,71359486,71359776,2,"3,5",0,0,1,0,1
chr10,71851027,71851043,2,"4,5",0,0,0,1,1
chr10,71851043,71851076,3,"2,4,5",0,1,0,1,1
chr10,71851076,71851173,4,"2,3,4,5",0,1,1,1,1
chr10,71851173,71851323,5,"1,2,3,4,5",1,1,1,1,1
chr10,71851323,71851366,4,"2,3,4,5",0,1,1,1,1
chr10,71851366,71851402,3,"2,4,5",0,1,0,1,1
chr10,71851402,71851419,2,"2,5",0,1,0,0,1
chr10,72215864,72215970,4,"2,3,4,5",0,1,1,1,1
chr10,72215970,72216090,3,"3,4,5",0,0,1,1,1
chr10,72216090,72216499,2,"4,5",0,0,0,1,1
chr10,72273589,72273688,2,"2,5",0,1,0,0,1
chr10,72273688,72273825,3,"2,4,5",0,1,0,1,1
chr10,72273825,72273945,4,"2,3,4,5",0,1,1,1,1
chr10,72273945,72274095,5,"1,2,3,4,5",1,1,1,1,1
chr10,72274095,72274115,4,"2,3,4,5",0,1,1,1,1
chr10,72274115,72274181,3,"2,4,5",0,1,0,1,1
chr10,73096457,73096689,2,"4,5",0,0,0,1,1
chr10,73096689,73096979,3,"3,4,5",0,0,1,1,1
chr10,73096979,73097047,2,"4,5",0,0,0,1,1
chr10,73110349,73110638,2,"3,5",0,0,1,0,1
chr10,73167943,73168064,2,"4,5",0,0,0,1,1
chr10,73168064,73168349,3,"3,4,5",0,0,1,1,1
chr10,73168349,73168562,2,"3,5",0,0,1,0,1
chr10,73246856,73247145,2,"3,5",0,0,1,0,1
chr10,73247145,73247146,3,"1,3,5",1,0,1,0,1
chr10,73247146,73247234,2,"1,5",1,0,0,0,1
chr10,73247234,73247238,3,"1,2,5",1,1,0,0,1
chr10,73247238,73247295,4,"1,2,3,5",1,1,1,0,1
chr10,73247295,73247515,3,"2,3,5",0,1,1,0,1
chr10,73252449,73252650,2,"3,5",0,0,1,0,1
chr10,73252650,73252739,3,"3,4,5",0,0,1,1,1
chr10,73252739,73252848,2,"4,5",0,0,0,1,1
chr10,73252848,73252879,3,"3,4,5",0,0,1,1,1
chr10,73252879,73253069,2,"3,5",0,0,1,0,1
chr10,73413556,73413646,2,"4,5",0,0,0,1,1
chr10,73413646,73413936,3,"3,4,5",0,0,1,1,1
chr10,73413936,73414013,2,"4,5",0,0,0,1,1
chr10,73414013,73414293,3,"3,4,5",0,0,1,1,1
chr10,73495316,73495415,2,"4,5",0,0,0,1,1
chr10,73495415,73495495,3,"1,4,5",1,0,0,1,1
chr10,73495495,73495565,4,"1,3,4,5",1,0,1,1,1
chr10,73495565,73495785,3,"3,4,5",0,0,1,1,1
chr10,73495785,73495886,2,"4,5",0,0,0,1,1
chr10,73495987,73496198,2,"3,5",0,0,1,0,1
chr10,73625691,73625837,2,"4,5",0,0,0,1,1
chr10,73625838,73625881,2,"3,5",0,0,1,0,1
chr10,73625881,73625902,3,"1,3,5",1,0,1,0,1
chr10,73625902,73626031,4,"1,3,4,5",1,0,1,1,1
chr10,73626031,73626050,3,"3,4,5",0,0,1,1,1
chr10,73626050,73626128,2,"3,5",0,0,1,0,1
chr10,73730189,73730247,2,"3,5",0,0,1,0,1
chr10,73730420,73730470,2,"4,5",0,0,0,1,1
chr10,73730470,73730481,3,"1,4,5",1,0,0,1,1
chr10,73730481,73730620,4,"1,3,4,5",1,0,1,1,1
chr10,73730620,73730721,3,"3,4,5",0,0,1,1,1
chr10,73730721,73730771,2,"3,5",0,0,1,0,1
chr10,73743930,73744258,2,"4,5",0,0,0,1,1
chr10,73744258,73744276,3,"1,4,5",1,0,0,1,1
chr10,73744276,73744322,4,"1,2,4,5",1,1,0,1,1
chr10,73744322,73744388,3,"1,2,5",1,1,0,0,1
chr10,73744388,73744408,4,"1,2,4,5",1,1,0,1,1
chr10,73744408,73744509,3,"2,4,5",0,1,0,1,1
chr10,73744509,73744576,4,"2,3,4,5",0,1,1,1,1
chr10,73744576,73744799,3,"2,3,5",0,1,1,0,1
chr10,73744799,73744892,2,"2,5",0,1,0,0,1
chr10,73772285,73772294,2,"4,5",0,0,0,1,1
chr10,73772294,73772426,3,"3,4,5",0,0,1,1,1
chr10,73772426,73772584,4,"2,3,4,5",0,1,1,1,1
chr10,73772584,73772647,3,"2,4,5",0,1,0,1,1
chr10,73772647,73772797,4,"1,2,4,5",1,1,0,1,1
chr10,73772797,73772802,3,"2,4,5",0,1,0,1,1
chr10,73772802,73772848,2,"4,5",0,0,0,1,1
chr10,73772848,73772988,3,"3,4,5",0,0,1,1,1
chr10,73772988,73773102,2,"3,5",0,0,1,0,1
chr10,73781858,73782133,3,"3,4,5",0,0,1,1,1
chr10,73782133,73782156,2,"4,5",0,0,0,1,1
chr10,73785249,73785493,2,"4,5",0,0,0,1,1
chr10,73785493,73785543,3,"2,4,5",0,1,0,1,1
chr10,73785543,73785636,5,"1,2,3,4,5",1,1,1,1,1
chr10,73785636,73785693,4,"1,3,4,5",1,0,1,1,1
chr10,73785693,73785696,3,"3,4,5",0,0,1,1,1
chr10,73785696,73785762,2,"4,5",0,0,0,1,1
chr10,73811490,73811537,2,"3,5",0,0,1,0,1
chr10,73811537,73811694,3,"2,3,5",0,1,1,0,1
chr10,73811694,73811913,2,"2,5",0,1,0,0,1
chr10,73991888,73992136,2,"3,5",0,0,1,0,1
chr10,73997687,73998046,2,"4,5",0,0,0,1,1
chr10,73998046,73998203,3,"2,4,5",0,1,0,1,1
chr10,73998203,73998395,4,"2,3,4,5",0,1,1,1,1
chr10,74150502,74150913,3,"3,4,5",0,0,1,1,1
chr10,74150913,74150966,2,"3,5",0,0,1,0,1
chr10,74151154,74151184,2,"2,5",0,1,0,0,1
chr10,74151184,74151331,3,"2,4,5",0,1,0,1,1
chr10,74151331,74151430,4,"2,3,4,5",0,1,1,1,1
chr10,74151430,74151496,3,"2,4,5",0,1,0,1,1
chr10,74151496,74151530,2,"2,5",0,1,0,0,1
chr10,74825881,74826084,2,"3,5",0,0,1,0,1
chr10,75210574,75210641,2,"4,5",0,0,0,1,1
chr10,75210641,75210931,3,"3,4,5",0,0,1,1,1
chr10,75210931,75211099,2,"4,5",0,0,0,1,1
chr10,75235751,75235788,2,"4,5",0,0,0,1,1
chr10,75235788,75235842,3,"2,4,5",0,1,0,1,1
chr10,75235842,75235877,4,"2,3,4,5",0,1,1,1,1
chr10,75235877,75236132,3,"2,3,5",0,1,1,0,1
chr10,75236132,75236164,2,"2,5",0,1,0,0,1
chr10,78029432,78029483,4,"2,3,4,5",0,1,1,1,1
chr10,78029483,78029633,5,"1,2,3,4,5",1,1,1,1,1
chr10,78029633,78029691,4,"2,3,4,5",0,1,1,1,1
chr10,78029691,78029734,3,"2,4,5",0,1,0,1,1
chr10,78029734,78029753,2,"4,5",0,0,0,1,1
chr10,78033733,78033749,2,"2,5",0,1,0,0,1
chr10,78033749,78033918,3,"2,3,5",0,1,1,0,1
chr10,78033918,78033987,4,"1,2,3,5",1,1,1,0,1
chr10,79067303,79067576,2,"4,5",0,0,0,1,1
chr10,79068710,79068823,2,"4,5",0,0,0,1,1
chr10,79068823,79069113,3,"3,4,5",0,0,1,1,1
chr10,79069113,79069287,2,"4,5",0,0,0,1,1
chr10,79347388,79347678,2,"3,5",0,0,1,0,1
chr10,79390639,79390925,2,"3,5",0,0,1,0,1
chr10,80205479,80205574,2,"4,5",0,0,0,1,1
chr10,80454182,80454282,2,"3,5",0,0,1,0,1
chr10,80454282,80454432,3,"1,3,5",1,0,1,0,1
chr10,80454432,80454449,2,"3,5",0,0,1,0,1
chr10,80459091,80459225,4,"1,3,4,5",1,0,1,1,1
chr10,80459225,80459311,3,"3,4,5",0,0,1,1,1
chr10,80459311,80459450,2,"4,5",0,0,0,1,1
chr10,84139244,84139393,2,"4,5",0,0,0,1,1
chr10,84139393,84139459,3,"3,4,5",0,0,1,1,1
chr10,84139459,84139509,4,"1,3,4,5",1,0,1,1,1
chr10,84139509,84139609,5,"1,2,3,4,5",1,1,1,1,1
chr10,84139609,84139882,4,"2,3,4,5",0,1,1,1,1
chr10,84139882,84139885,3,"2,4,5",0,1,0,1,1
chr10,84139885,84139956,2,"4,5",0,0,0,1,1
chr10,84328399,84328877,2,"4,5",0,0,0,1,1
chr10,84328877,84329123,3,"3,4,5",0,0,1,1,1
chr10,86960479,86960714,2,"3,5",0,0,1,0,1
chr10,87817926,87818025,2,"4,5",0,0,0,1,1
chr10,87818025,87818315,3,"3,4,5",0,0,1,1,1
chr10,87818315,87818387,2,"4,5",0,0,0,1,1
chr10,87862326,87862613,2,"3,5",0,0,1,0,1
chr10,89701410,89701663,2,"4,5",0,0,0,1,1
chr10,89701663,89701934,3,"3,4,5",0,0,1,1,1
chr10,92290865,92291151,2,"3,5",0,0,1,0,1
chr10,92591619,92591885,2,"3,5",0,0,1,0,1
chr10,92689855,92690115,2,"3,5",0,0,1,0,1
chr10,93496499,93496713,2,"3,5",0,0,1,0,1
chr10,93893860,93894090,2,"3,5",0,0,1,0,1
chr10,94402320,94402610,2,"3,5",0,0,1,0,1
chr10,95183601,95183891,2,"3,5",0,0,1,0,1
chr10,96043814,96043961,2,"4,5",0,0,0,1,1
chr10,96130396,96130751,2,"4,5",0,0,0,1,1
chr10,96832848,96833083,2,"3,5",0,0,1,0,1
chr10,97319269,97319559,2,"3,5",0,0,1,0,1
chr10,97334626,97334759,3,"1,3,5",1,0,1,0,1
chr10,97334759,97334830,2,"3,5",0,0,1,0,1
chr10,97401228,97401263,4,"1,2,4,5",1,1,0,1,1
chr10,97401263,97401349,5,"1,2,3,4,5",1,1,1,1,1
chr10,97401349,97401366,4,"2,3,4,5",0,1,1,1,1
chr10,97401366,97401455,3,"2,4,5",0,1,0,1,1
chr10,97401455,97401499,2,"2,5",0,1,0,0,1
chr10,97426253,97426353,2,"3,5",0,0,1,0,1
chr10,97445903,97446319,2,"3,5",0,0,1,0,1
chr10,97498608,97498947,2,"3,5",0,0,1,0,1
chr10,97687111,97687346,2,"4,5",0,0,0,1,1
chr10,97687346,97687424,3,"3,4,5",0,0,1,1,1
chr10,97736976,97737484,2,"4,5",0,0,0,1,1
chr10,97849976,97850221,2,"3,5",0,0,1,0,1
chr10,98134615,98134905,2,"3,5",0,0,1,0,1
chr10,98460901,98460980,5,"1,2,3,4,5",1,1,1,1,1
chr10,98460980,98461036,4,"2,3,4,5",0,1,1,1,1
chr10,98461036,98461120,3,"2,4,5",0,1,0,1,1
chr10,98461120,98461220,2,"4,5",0,0,0,1,1
chr10,99430548,99430973,2,"3,5",0,0,1,0,1
chr10,99620363,99620543,2,"3,5",0,0,1,0,1
chr10,99620894,99620950,2,"3,5",0,0,1,0,1
chr10,99620950,99621404,3,"3,4,5",0,0,1,1,1
chr10,99621404,99621517,2,"4,5",0,0,0,1,1
chr10,99659148,99659334,2,"4,5",0,0,0,1,1
chr10,99659334,99659343,3,"3,4,5",0,0,1,1,1
chr10,99659343,99659624,2,"3,5",0,0,1,0,1
chr10,100185992,100186103,2,"3,5",0,0,1,0,1
chr10,100186103,100186282,3,"3,4,5",0,0,1,1,1
chr10,100186282,100186387,2,"4,5",0,0,0,1,1
chr10,100186387,100186432,3,"3,4,5",0,0,1,1,1
chr10,100229454,100229676,3,"3,4,5",0,0,1,1,1
chr10,100229676,100229699,2,"4,5",0,0,0,1,1
chr10,100286568,100286699,2,"4,5",0,0,0,1,1
chr10,100346465,100346705,2,"3,5",0,0,1,0,1
chr10,100347017,100347210,2,"3,5",0,0,1,0,1
chr10,100373285,100373740,2,"3,5",0,0,1,0,1
chr10,100912606,100912781,3,"3,4,5",0,0,1,1,1
chr10,100912781,100912794,2,"3,5",0,0,1,0,1
chr10,100912794,100912855,3,"3,4,5",0,0,1,1,1
chr10,100912855,100913083,2,"4,5",0,0,0,1,1
chr10,101060624,101060841,2,"3,5",0,0,1,0,1
chr10,101066187,101066221,2,"4,5",0,0,0,1,1
chr10,101066221,101066511,3,"3,4,5",0,0,1,1,1
chr10,101066511,101066579,2,"4,5",0,0,0,1,1
chr10,101353715,101353902,3,"3,4,5",0,0,1,1,1
chr10,101353902,101354197,2,"4,5",0,0,0,1,1
chr10,101354197,101354202,3,"3,4,5",0,0,1,1,1
chr10,101818337,101818548,2,"3,5",0,0,1,0,1
chr10,101830465,101830484,2,"4,5",0,0,0,1,1
chr10,101830484,101830523,3,"3,4,5",0,0,1,1,1
chr10,101830523,101830774,4,"2,3,4,5",0,1,1,1,1
chr10,101830774,101830816,3,"2,4,5",0,1,0,1,1
chr10,101830816,101830899,4,"2,3,4,5",0,1,1,1,1
chr10,101830899,101831096,3,"3,4,5",0,0,1,1,1
chr10,102055838,102055964,3,"3,4,5",0,0,1,1,1
chr10,102055964,102056034,2,"4,5",0,0,0,1,1
chr10,102056034,102056189,3,"3,4,5",0,0,1,1,1
chr10,102056189,102056324,2,"3,5",0,0,1,0,1
chr10,102065241,102065242,2,"4,5",0,0,0,1,1
chr10,102065242,102065288,3,"3,4,5",0,0,1,1,1
chr10,102065288,102065438,4,"1,3,4,5",1,0,1,1,1
chr10,102065438,102065532,3,"3,4,5",0,0,1,1,1
chr10,102065532,102065579,2,"4,5",0,0,0,1,1
chr10,102132989,102133131,2,"1,5",1,0,0,0,1
chr10,102151948,102152285,3,"2,4,5",0,1,0,1,1
chr10,102152285,102152399,4,"2,3,4,5",0,1,1,1,1
chr10,102152399,102152480,3,"2,3,5",0,1,1,0,1
chr10,102241448,102241579,2,"4,5",0,0,0,1,1
chr10,102241579,102241592,3,"2,4,5",0,1,0,1,1
chr10,102241592,102241827,4,"2,3,4,5",0,1,1,1,1
chr10,102245155,102245207,2,"4,5",0,0,0,1,1
chr10,102245452,102245564,2,"4,5",0,0,0,1,1
chr10,102245564,102245627,3,"3,4,5",0,0,1,1,1
chr10,102394097,102394199,2,"3,5",0,0,1,0,1
chr10,102394199,102394387,3,"3,4,5",0,0,1,1,1
chr10,102394387,102394543,2,"4,5",0,0,0,1,1
chr10,102420963,102421049,3,"2,4,5",0,1,0,1,1
chr10,102421049,102421278,4,"2,3,4,5",0,1,1,1,1
chr10,102642322,102642454,2,"3,5",0,0,1,0,1
chr10,102714232,102714455,2,"4,5",0,0,0,1,1
chr10,102714499,102714629,2,"4,5",0,0,0,1,1
chr10,102714629,102714645,3,"2,4,5",0,1,0,1,1
chr10,102714645,102714680,4,"2,3,4,5",0,1,1,1,1
chr10,102743594,102743971,2,"4,5",0,0,0,1,1
chr10,102854318,102854698,2,"4,5",0,0,0,1,1
chr10,102918086,102918263,2,"4,5",0,0,0,1,1
chr10,102918263,102918628,3,"3,4,5",0,0,1,1,1
chr10,103368046,103368275,2,"3,5",0,0,1,0,1
chr10,103368312,103368336,2,"3,5",0,0,1,0,1
chr10,103368366,103368553,2,"4,5",0,0,0,1,1
chr10,103368553,103368843,3,"3,4,5",0,0,1,1,1
chr10,103368843,103368852,2,"4,5",0,0,0,1,1
chr10,103396377,103396789,3,"3,4,5",0,0,1,1,1
chr10,103967660,103967697,2,"4,5",0,0,0,1,1
chr10,104232057,104232170,2,"4,5",0,0,0,1,1
chr10,104232170,104232460,3,"3,4,5",0,0,1,1,1
chr10,104232460,104232547,2,"4,5",0,0,0,1,1
chr10,104353478,104353608,2,"4,5",0,0,0,1,1
chr10,104353608,104353669,3,"3,4,5",0,0,1,1,1
chr10,104353669,104353819,4,"1,3,4,5",1,0,1,1,1
chr10,104353819,104353874,3,"3,4,5",0,0,1,1,1
chr10,110211111,110211352,3,"3,4,5",0,0,1,1,1
chr10,110211352,110211357,2,"3,5",0,0,1,0,1
chr10,110497633,110497864,2,"3,5",0,0,1,0,1
chr10,110567243,110567482,2,"3,5",0,0,1,0,1
chr10,110918750,110918817,2,"4,5",0,0,0,1,1
chr10,110918817,110919320,3,"3,4,5",0,0,1,1,1
chr10,110919320,110919339,2,"3,5",0,0,1,0,1
chr10,110919659,110919834,2,"3,5",0,0,1,0,1
chr10,114821613,114821903,2,"3,5",0,0,1,0,1
chr10,114938124,114938306,2,"3,5",0,0,1,0,1
chr10,118046518,118046853,2,"4,5",0,0,0,1,1
chr10,118046853,118047108,3,"3,4,5",0,0,1,1,1
chr10,119103989,119104279,2,"3,5",0,0,1,0,1
chr10,119651370,119651585,2,"3,5",0,0,1,0,1
chr10,119726005,119726295,2,"3,5",0,0,1,0,1
chr10,119892462,119892550,2,"4,5",0,0,0,1,1
chr10,119892550,119892838,3,"3,4,5",0,0,1,1,1
chr10,120851411,120851701,2,"3,5",0,0,1,0,1
chr10,121927878,121928028,2,"4,5",0,0,0,1,1
chr10,122879452,122879463,2,"4,5",0,0,0,1,1
chr10,122879463,122879613,3,"1,4,5",1,0,0,1,1
chr10,122879613,122879811,2,"4,5",0,0,0,1,1
chr10,122879811,122880010,3,"3,4,5",0,0,1,1,1
chr10,122880010,122880087,2,"3,5",0,0,1,0,1
chr10,122954053,122954252,2,"3,5",0,0,1,0,1
chr10,122954252,122954343,3,"3,4,5",0,0,1,1,1
chr10,122954343,122954540,2,"4,5",0,0,0,1,1
chr10,123008542,123008589,3,"3,4,5",0,0,1,1,1
chr10,123008653,123008802,4,"2,3,4,5",0,1,1,1,1
chr10,123008802,123008990,3,"2,4,5",0,1,0,1,1
chr10,123008990,123009115,2,"4,5",0,0,0,1,1
chr10,123135093,123135490,2,"4,5",0,0,0,1,1
chr10,124791785,124791934,2,"3,5",0,0,1,0,1
chr10,124801799,124801906,2,"3,5",0,0,1,0,1
chr10,125161439,125161688,2,"3,5",0,0,1,0,1
chr10,125719469,125719578,2,"4,5",0,0,0,1,1
chr10,125719578,125719818,3,"3,4,5",0,0,1,1,1
chr10,125823153,125823441,2,"4,5",0,0,0,1,1
chr10,125823441,125823624,3,"3,4,5",0,0,1,1,1
chr10,125896290,125896323,2,"4,5",0,0,0,1,1
chr10,130136120,130136291,2,"4,5",0,0,0,1,1
chr10,130136291,130136522,3,"3,4,5",0,0,1,1,1
chr10,132332001,132332046,2,"2,5",0,1,0,0,1
chr10,132332046,132332049,3,"2,3,5",0,1,1,0,1
chr10,132332049,132332095,4,"2,3,4,5",0,1,1,1,1
chr10,132332095,132332245,5,"1,2,3,4,5",1,1,1,1,1
chr10,132332245,132332308,4,"2,3,4,5",0,1,1,1,1
chr10,132332308,132332333,3,"2,3,5",0,1,1,0,1
chr10,132537042,132537332,2,"3,5",0,0,1,0,1
chr10,133245697,133245978,2,"3,5",0,0,1,0,1
chr10,133308755,133308995,3,"3,4,5",0,0,1,1,1
chr10,133308995,133309137,2,"4,5",0,0,0,1,1
chr10,133373279,133373497,2,"3,5",0,0,1,0,1
chr10,133394113,133394403,2,"3,5",0,0,1,0,1
chr11,207241,207251,2,"4,5",0,0,0,1,1
chr11,207251,207433,3,"3,4,5",0,0,1,1,1
chr11,207433,207776,2,"3,5",0,0,1,0,1
chr11,236155,236445,2,"3,5",0,0,1,0,1
chr11,236647,236657,2,"4,5",0,0,0,1,1
chr11,407341,407613,2,"3,5",0,0,1,0,1
chr11,448030,448155,2,"3,5",0,0,1,0,1
chr11,448155,448211,3,"3,4,5",0,0,1,1,1
chr11,448211,448551,2,"4,5",0,0,0,1,1
chr11,450082,450372,2,"4,5",0,0,0,1,1
chr11,460410,460674,3,"3,4,5",0,0,1,1,1
chr11,460674,460954,2,"4,5",0,0,0,1,1
chr11,518907,519045,2,"3,5",0,0,1,0,1
chr11,535474,535510,2,"3,5",0,0,1,0,1
chr11,560386,561258,2,"4,5",0,0,0,1,1
chr11,568508,568605,2,"3,5",0,0,1,0,1
chr11,568605,568617,3,"1,3,5",1,0,1,0,1
chr11,568617,568755,4,"1,3,4,5",1,0,1,1,1
chr11,568755,568813,3,"3,4,5",0,0,1,1,1
chr11,568813,568982,2,"3,5",0,0,1,0,1
chr11,575604,576338,2,"4,5",0,0,0,1,1
chr11,576338,576563,3,"3,4,5",0,0,1,1,1
chr11,695742,695901,2,"3,5",0,0,1,0,1
chr11,747304,747594,2,"3,5",0,0,1,0,1
chr11,777391,777556,2,"3,5",0,0,1,0,1
chr11,797855,798172,2,"4,5",0,0,0,1,1
chr11,798172,798462,3,"3,4,5",0,0,1,1,1
chr11,798462,798487,2,"4,5",0,0,0,1,1
chr11,809447,809783,3,"2,4,5",0,1,0,1,1
chr11,809783,809891,2,"2,5",0,1,0,0,1
chr11,809891,809941,3,"1,2,5",1,1,0,0,1
chr11,809941,810041,2,"1,5",1,0,0,0,1
chr11,842448,842636,2,"4,5",0,0,0,1,1
chr11,842787,842799,3,"1,4,5",1,0,0,1,1
chr11,842799,842927,4,"1,3,4,5",1,0,1,1,1
chr11,842927,842949,3,"3,4,5",0,0,1,1,1
chr11,842949,842953,2,"4,5",0,0,0,1,1
chr11,1309357,1309404,2,"2,5",0,1,0,0,1
chr11,1309404,1309421,3,"2,3,5",0,1,1,0,1
chr11,1309421,1309662,4,"2,3,4,5",0,1,1,1,1
chr11,1309662,1309694,3,"2,3,5",0,1,1,0,1
chr11,1309694,1309733,2,"2,5",0,1,0,0,1
chr11,1763830,1764063,2,"3,5",0,0,1,0,1
chr11,2400183,2400325,3,"3,4,5",0,0,1,1,1
chr11,2400325,2400382,2,"3,5",0,0,1,0,1
chr11,2400566,2400848,2,"4,5",0,0,0,1,1
chr11,2699881,2700019,2,"3,5",0,0,1,0,1
chr11,2929220,2929596,2,"2,5",0,1,0,0,1
chr11,2929819,2929852,2,"3,5",0,0,1,0,1
chr11,2991762,2992016,3,"3,4,5",0,0,1,1,1
chr11,2992016,2992105,2,"4,5",0,0,0,1,1
chr11,2992402,2992414,2,"3,5",0,0,1,0,1
chr11,2992414,2992595,3,"3,4,5",0,0,1,1,1
chr11,3057291,3057307,3,"2,4,5",0,1,0,1,1
chr11,3057307,3057339,4,"2,3,4,5",0,1,1,1,1
chr11,3057339,3057489,5,"1,2,3,4,5",1,1,1,1,1
chr11,3057489,3057492,4,"2,3,4,5",0,1,1,1,1
chr11,3057492,3057598,3,"2,4,5",0,1,0,1,1
chr11,3057598,3057612,2,"2,5",0,1,0,0,1
chr11,3379032,3379267,2,"3,5",0,0,1,0,1
chr11,3797437,3797477,3,"3,4,5",0,0,1,1,1
chr11,3797477,3797792,2,"4,5",0,0,0,1,1
chr11,3797878,3797898,2,"2,5",0,1,0,0,1
chr11,3797898,3798115,3,"2,3,5",0,1,1,0,1
chr11,3855163,3855256,2,"4,5",0,0,0,1,1
chr11,4094516,4094697,2,"4,5",0,0,0,1,1
chr11,4094697,4094934,3,"3,4,5",0,0,1,1,1
chr11,4393603,4393844,2,"4,5",0,0,0,1,1
chr11,5684674,5685066,2,"4,5",0,0,0,1,1
chr11,6234550,6234815,3,"3,4,5",0,0,1,1,1
chr11,6234815,6235275,2,"4,5",0,0,0,1,1
chr11,6390009,6390247,2,"4,5",0,0,0,1,1
chr11,6390247,6390281,3,"2,4,5",0,1,0,1,1
chr11,6390281,6390337,4,"2,3,4,5",0,1,1,1,1
chr11,6390337,6390487,5,"1,2,3,4,5",1,1,1,1,1
chr11,6390487,6390555,4,"2,3,4,5",0,1,1,1,1
chr11,6390555,6390571,3,"2,3,5",0,1,1,0,1
chr11,6390571,6390623,2,"2,5",0,1,0,0,1
chr11,6481238,6481827,2,"3,5",0,0,1,0,1
chr11,6603513,6603566,3,"3,4,5",0,0,1,1,1
chr11,6603566,6603716,4,"1,3,4,5",1,0,1,1,1
chr11,6603716,6603775,3,"3,4,5",0,0,1,1,1
chr11,6603775,6603874,2,"4,5",0,0,0,1,1
chr11,6612106,6612330,3,"3,4,5",0,0,1,1,1
chr11,6612330,6612550,2,"4,5",0,0,0,1,1
chr11,6683201,6683475,3,"3,4,5",0,0,1,1,1
chr11,6683475,6683698,2,"4,5",0,0,0,1,1
chr11,7987235,7987446,2,"3,5",0,0,1,0,1
chr11,8682338,8682511,2,"4,5",0,0,0,1,1
chr11,8682511,8682801,3,"3,4,5",0,0,1,1,1
chr11,8682801,8683064,2,"4,5",0,0,0,1,1
chr11,8688784,8689240,2,"3,5",0,0,1,0,1
chr11,8910965,8911201,2,"3,5",0,0,1,0,1
chr11,8964166,8964212,2,"4,5",0,0,0,1,1
chr11,8964212,8964267,3,"2,4,5",0,1,0,1,1
chr11,8964267,8964296,4,"1,2,4,5",1,1,0,1,1
chr11,8964296,8964417,5,"1,2,3,4,5",1,1,1,1,1
chr11,8964417,8964586,4,"2,3,4,5",0,1,1,1,1
chr11,8964586,8964736,3,"2,4,5",0,1,0,1,1
chr11,8964736,8964811,2,"2,5",0,1,0,0,1
chr11,8964811,8965032,3,"2,3,5",0,1,1,0,1
chr11,8965032,8965101,2,"3,5",0,0,1,0,1
chr11,9314416,9314601,3,"3,4,5",0,0,1,1,1
chr11,9314601,9314811,2,"4,5",0,0,0,1,1
chr11,9384519,9384543,2,"3,5",0,0,1,0,1
chr11,9384543,9384809,3,"3,4,5",0,0,1,1,1
chr11,9384809,9384829,2,"4,5",0,0,0,1,1
chr11,9461354,9461516,2,"3,5",0,0,1,0,1
chr11,9573195,9573485,2,"3,5",0,0,1,0,1
chr11,9573813,9573847,2,"3,5",0,0,1,0,1
chr11,9573847,9573899,3,"3,4,5",0,0,1,1,1
chr11,9573899,9573963,2,"4,5",0,0,0,1,1
chr11,9613332,9613524,2,"3,5",0,0,1,0,1
chr11,9613965,9614149,2,"4,5",0,0,0,1,1
chr11,9614149,9614403,3,"3,4,5",0,0,1,1,1
chr11,10540954,10541023,2,"4,5",0,0,0,1,1
chr11,10541023,10541070,3,"3,4,5",0,0,1,1,1
chr11,10541070,10541313,4,"2,3,4,5",0,1,1,1,1
chr11,10541313,10541417,3,"2,4,5",0,1,0,1,1
chr11,10750974,10751005,2,"2,5",0,1,0,0,1
chr11,10751005,10751125,3,"2,4,5",0,1,0,1,1
chr11,10751125,10751168,4,"2,3,4,5",0,1,1,1,1
chr11,10751168,10751260,5,"1,2,3,4,5",1,1,1,1,1
chr11,10751260,10751318,4,"1,2,3,5",1,1,1,0,1
chr11,10751318,10751415,3,"2,3,5",0,1,1,0,1
chr11,10751415,10751418,2,"2,5",0,1,0,0,1
chr11,10808612,10809182,2,"4,5",0,0,0,1,1
chr11,10857740,10858030,2,"3,5",0,0,1,0,1
chr11,11841523,11841775,2,"4,5",0,0,0,1,1
chr11,11841775,11841825,3,"3,4,5",0,0,1,1,1
chr11,11841825,11841975,4,"1,3,4,5",1,0,1,1,1
chr11,11841975,11842065,3,"3,4,5",0,0,1,1,1
