chrom,start,end,num,list,ENCFF181MKU_RCOR1_sorted.bed,ENCFF204NAG_RCOR1_sorted.bed,ENCFF360FBK_RCOR1_sorted.bed,ENCFF757RIY_RCOR1_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr15,65902444,65902687,3,"2,4,5",0,1,0,1,1
chr15,65902687,65902740,2,"4,5",0,0,0,1,1
chr15,66356874,66357053,2,"4,5",0,0,0,1,1
chr15,66386571,66386597,2,"4,5",0,0,0,1,1
chr15,66386597,66386867,3,"2,4,5",0,1,0,1,1
chr15,66386867,66386887,2,"2,5",0,1,0,0,1
chr15,66497691,66497699,2,"2,5",0,1,0,0,1
chr15,66497699,66497704,3,"2,4,5",0,1,0,1,1
chr15,66497704,66497995,4,"2,3,4,5",0,1,1,1,1
chr15,66497995,66498014,3,"2,3,5",0,1,1,0,1
chr15,66498014,66498205,2,"2,5",0,1,0,0,1
chr15,66701054,66701344,2,"2,5",0,1,0,0,1
chr15,66702106,66702347,2,"2,5",0,1,0,0,1
chr15,66803243,66803247,2,"2,5",0,1,0,0,1
chr15,66803247,66803525,3,"2,4,5",0,1,0,1,1
chr15,67065434,67065535,2,"4,5",0,0,0,1,1
chr15,67065535,67065730,3,"3,4,5",0,0,1,1,1
chr15,67065730,67065845,2,"3,5",0,0,1,0,1
chr15,67520947,67521201,2,"3,5",0,0,1,0,1
chr15,67840241,67840474,2,"2,5",0,1,0,0,1
chr15,68054013,68054149,2,"4,5",0,0,0,1,1
chr15,68229364,68229654,2,"2,5",0,1,0,0,1
chr15,69452695,69452985,2,"2,5",0,1,0,0,1
chr15,69462746,69463036,2,"2,5",0,1,0,0,1
chr15,72231181,72231521,2,"2,5",0,1,0,0,1
chr15,72272650,72272765,2,"4,5",0,0,0,1,1
chr15,72272765,72272946,3,"2,4,5",0,1,0,1,1
chr15,72272946,72273031,2,"2,5",0,1,0,0,1
chr15,72375889,72375900,2,"4,5",0,0,0,1,1
chr15,72375900,72376185,3,"2,4,5",0,1,0,1,1
chr15,72376185,72376190,2,"2,5",0,1,0,0,1
chr15,72473634,72473872,3,"2,4,5",0,1,0,1,1
chr15,72473872,72473886,2,"2,5",0,1,0,0,1
chr15,72474176,72474466,2,"2,5",0,1,0,0,1
chr15,72685994,72686086,2,"4,5",0,0,0,1,1
chr15,72686086,72686290,3,"2,4,5",0,1,0,1,1
chr15,72686290,72686376,2,"2,5",0,1,0,0,1
chr15,73992191,73992200,2,"2,5",0,1,0,0,1
chr15,73992200,73992481,3,"1,2,5",1,1,0,0,1
chr15,73992481,73992519,2,"1,5",1,0,0,0,1
chr15,74127555,74127829,2,"2,5",0,1,0,0,1
chr15,74311777,74312042,3,"2,4,5",0,1,0,1,1
chr15,74374181,74374471,2,"2,5",0,1,0,0,1
chr15,74382432,74382704,2,"2,5",0,1,0,0,1
chr15,74461003,74461201,3,"2,3,5",0,1,1,0,1
chr15,74461201,74461267,2,"2,5",0,1,0,0,1
chr15,74546109,74546113,2,"4,5",0,0,0,1,1
chr15,74546113,74546138,3,"2,4,5",0,1,0,1,1
chr15,74546138,74546190,4,"2,3,4,5",0,1,1,1,1
chr15,74546190,74546308,5,"1,2,3,4,5",1,1,1,1,1
chr15,74546308,74546363,4,"2,3,4,5",0,1,1,1,1
chr15,74546363,74546404,3,"2,4,5",0,1,0,1,1
chr15,74546404,74546448,2,"2,5",0,1,0,0,1
chr15,74615580,74615870,2,"2,5",0,1,0,0,1
chr15,74843131,74843151,2,"3,5",0,0,1,0,1
chr15,74843151,74843441,3,"2,3,5",0,1,1,0,1
chr15,74954555,74954560,2,"4,5",0,0,0,1,1
chr15,74954560,74954578,3,"2,4,5",0,1,0,1,1
chr15,74954578,74954601,4,"2,3,4,5",0,1,1,1,1
chr15,74954601,74954770,5,"1,2,3,4,5",1,1,1,1,1
chr15,74954770,74954774,4,"2,3,4,5",0,1,1,1,1
chr15,74954774,74954833,3,"2,4,5",0,1,0,1,1
chr15,74954833,74954836,2,"2,5",0,1,0,0,1
chr15,75023380,75023670,2,"2,5",0,1,0,0,1
chr15,75029356,75029589,2,"2,5",0,1,0,0,1
chr15,75201916,75202212,2,"4,5",0,0,0,1,1
chr15,75204793,75205081,4,"2,3,4,5",0,1,1,1,1
chr15,75205081,75205084,3,"3,4,5",0,0,1,1,1
chr15,75335910,75336171,2,"2,5",0,1,0,0,1
chr15,75367848,75368123,3,"2,4,5",0,1,0,1,1
chr15,75368123,75368125,2,"4,5",0,0,0,1,1
chr15,75368489,75368506,2,"2,5",0,1,0,0,1
chr15,75368506,75368756,3,"2,4,5",0,1,0,1,1
chr15,75453921,75454207,2,"2,5",0,1,0,0,1
chr15,75625702,75625992,2,"2,5",0,1,0,0,1
chr15,75640033,75640323,2,"2,5",0,1,0,0,1
chr15,75647651,75648097,2,"2,5",0,1,0,0,1
chr15,75738858,75739123,2,"4,5",0,0,0,1,1
chr15,75758374,75758664,2,"2,5",0,1,0,0,1
chr15,75903706,75903933,2,"4,5",0,0,0,1,1
chr15,76336369,76336519,2,"2,5",0,1,0,0,1
chr15,76336519,76336815,3,"2,4,5",0,1,0,1,1
chr15,76336815,76336836,2,"2,5",0,1,0,0,1
chr15,76931591,76931881,2,"2,5",0,1,0,0,1
chr15,77633487,77633520,2,"4,5",0,0,0,1,1
chr15,77633520,77633783,3,"2,4,5",0,1,0,1,1
chr15,77633783,77633791,2,"2,5",0,1,0,0,1
chr15,78131355,78131645,2,"2,5",0,1,0,0,1
chr15,78299498,78299788,2,"2,5",0,1,0,0,1
chr15,78507303,78507593,2,"2,5",0,1,0,0,1
chr15,78565073,78565306,3,"2,4,5",0,1,0,1,1
chr15,78565306,78565359,2,"4,5",0,0,0,1,1
chr15,78872656,78872946,2,"2,5",0,1,0,0,1
chr15,80054274,80054564,2,"2,5",0,1,0,0,1
chr15,80059341,80059619,2,"2,5",0,1,0,0,1
chr15,80989664,80990116,2,"2,5",0,1,0,0,1
chr15,81001372,81001379,2,"4,5",0,0,0,1,1
chr15,81001379,81001668,3,"2,4,5",0,1,0,1,1
chr15,81001668,81001669,2,"2,5",0,1,0,0,1
chr15,82046056,82046081,2,"2,5",0,1,0,0,1
chr15,82046081,82046391,3,"2,3,5",0,1,1,0,1
chr15,82046391,82046516,2,"2,5",0,1,0,0,1
chr15,82047084,82047099,2,"4,5",0,0,0,1,1
chr15,82047099,82047113,3,"3,4,5",0,0,1,1,1
chr15,82047113,82047380,4,"2,3,4,5",0,1,1,1,1
chr15,82047380,82047403,3,"2,3,5",0,1,1,0,1
chr15,82047403,82047409,2,"3,5",0,0,1,0,1
chr15,82262607,82262634,2,"2,5",0,1,0,0,1
chr15,82262634,82262897,3,"2,4,5",0,1,0,1,1
chr15,82262897,82262930,2,"4,5",0,0,0,1,1
chr15,82540443,82540733,2,"2,5",0,1,0,0,1
chr15,82750362,82750652,2,"2,5",0,1,0,0,1
chr15,82809484,82809503,2,"2,5",0,1,0,0,1
chr15,82809503,82809774,3,"2,4,5",0,1,0,1,1
chr15,82809774,82809799,2,"4,5",0,0,0,1,1
chr15,83011541,83011575,2,"2,5",0,1,0,0,1
chr15,83011575,83011831,3,"2,4,5",0,1,0,1,1
chr15,83011831,83011871,2,"4,5",0,0,0,1,1
chr15,83447178,83447468,2,"2,5",0,1,0,0,1
chr15,84928416,84928526,2,"2,5",0,1,0,0,1
chr15,84980322,84980562,3,"2,4,5",0,1,0,1,1
chr15,84980562,84980569,2,"4,5",0,0,0,1,1
chr15,84980900,84981054,2,"4,5",0,0,0,1,1
chr15,84981095,84981196,2,"4,5",0,0,0,1,1
chr15,84981213,84981235,2,"1,5",1,0,0,0,1
chr15,84981235,84981532,3,"1,2,5",1,1,0,0,1
chr15,88467559,88467802,2,"2,5",0,1,0,0,1
chr15,88563619,88563884,3,"2,4,5",0,1,0,1,1
chr15,88563884,88563889,2,"4,5",0,0,0,1,1
chr15,88638822,88638838,2,"1,5",1,0,0,0,1
chr15,88638838,88638934,3,"1,2,5",1,1,0,0,1
chr15,88638934,88639029,4,"1,2,4,5",1,1,0,1,1
chr15,88639029,88639083,3,"1,2,5",1,1,0,0,1
chr15,88639083,88639159,2,"1,5",1,0,0,0,1
chr15,88904781,88905071,2,"2,5",0,1,0,0,1
chr15,89087911,89088202,2,"4,5",0,0,0,1,1
chr15,89243701,89243732,2,"4,5",0,0,0,1,1
chr15,89243732,89243997,3,"2,4,5",0,1,0,1,1
chr15,89243997,89244022,2,"2,5",0,1,0,0,1
chr15,89334954,89334962,2,"2,5",0,1,0,0,1
chr15,89334962,89334970,3,"1,2,5",1,1,0,0,1
chr15,89334970,89335083,4,"1,2,4,5",1,1,0,1,1
chr15,89335083,89335266,5,"1,2,3,4,5",1,1,1,1,1
chr15,89335266,89335322,4,"1,2,3,5",1,1,1,0,1
chr15,89335322,89335393,3,"2,3,5",0,1,1,0,1
chr15,89335393,89335447,2,"2,5",0,1,0,0,1
chr15,89750713,89750977,3,"2,4,5",0,1,0,1,1
chr15,89750977,89750979,2,"4,5",0,0,0,1,1
chr15,89760414,89760704,2,"2,5",0,1,0,0,1
chr15,89776547,89776837,2,"2,5",0,1,0,0,1
chr15,89893961,89893987,2,"4,5",0,0,0,1,1
chr15,89893987,89894257,3,"2,4,5",0,1,0,1,1
chr15,89894257,89894277,2,"2,5",0,1,0,0,1
chr15,90157932,90158204,2,"2,5",0,1,0,0,1
chr15,90233832,90234128,2,"4,5",0,0,0,1,1
chr15,90362110,90362245,3,"2,4,5",0,1,0,1,1
chr15,90387890,90388180,2,"2,5",0,1,0,0,1
chr15,90400963,90401210,2,"2,5",0,1,0,0,1
chr15,90598193,90598204,2,"2,5",0,1,0,0,1
chr15,90598204,90598477,3,"2,4,5",0,1,0,1,1
chr15,90598477,90598497,2,"4,5",0,0,0,1,1
chr15,90660557,90660831,2,"2,5",0,1,0,0,1
chr15,90840974,90841032,2,"3,5",0,0,1,0,1
chr15,90841032,90841126,3,"3,4,5",0,0,1,1,1
chr15,90841126,90841209,4,"2,3,4,5",0,1,1,1,1
chr15,90841209,90841284,3,"3,4,5",0,0,1,1,1
chr15,90841284,90841328,2,"4,5",0,0,0,1,1
chr15,90931748,90931749,2,"4,5",0,0,0,1,1
chr15,90931749,90932005,3,"2,4,5",0,1,0,1,1
chr15,90954945,90955046,2,"1,5",1,0,0,0,1
chr15,90955046,90955305,3,"1,4,5",1,0,0,1,1
chr15,90955305,90955342,2,"4,5",0,0,0,1,1
chr15,90994492,90994782,2,"2,5",0,1,0,0,1
chr15,91033123,91033143,2,"2,5",0,1,0,0,1
chr15,91033143,91033413,3,"2,4,5",0,1,0,1,1
chr15,91033413,91033423,2,"4,5",0,0,0,1,1
chr15,92803753,92803908,3,"2,4,5",0,1,0,1,1
chr15,92803908,92804135,2,"2,5",0,1,0,0,1
chr15,92809124,92809420,2,"4,5",0,0,0,1,1
chr15,92820292,92820321,2,"3,5",0,0,1,0,1
chr15,92820321,92820388,3,"3,4,5",0,0,1,1,1
chr15,92820388,92820496,4,"2,3,4,5",0,1,1,1,1
chr15,92820496,92820602,3,"3,4,5",0,0,1,1,1
chr15,92820602,92820617,2,"4,5",0,0,0,1,1
chr15,92882292,92882499,2,"2,5",0,1,0,0,1
chr15,92900186,92900381,2,"2,5",0,1,0,0,1
chr15,92904296,92904586,2,"2,5",0,1,0,0,1
chr15,94845213,94845484,2,"2,5",0,1,0,0,1
chr15,96356842,96357108,3,"2,4,5",0,1,0,1,1
chr15,96357108,96357131,2,"4,5",0,0,0,1,1
chr15,97960183,97960372,3,"2,4,5",0,1,0,1,1
chr15,97960372,97960416,2,"4,5",0,0,0,1,1
chr15,99565793,99565822,2,"2,5",0,1,0,0,1
chr15,99565822,99566083,3,"2,4,5",0,1,0,1,1
chr15,99566083,99566118,2,"4,5",0,0,0,1,1
chr15,100596812,100596822,2,"1,5",1,0,0,0,1
chr15,100596822,100596831,3,"1,4,5",1,0,0,1,1
chr15,100596831,100596889,4,"1,3,4,5",1,0,1,1,1
chr15,100596889,100597118,5,"1,2,3,4,5",1,1,1,1,1
chr15,100597118,100597141,4,"1,2,3,5",1,1,1,0,1
chr15,100597141,100597172,3,"1,2,5",1,1,0,0,1
chr15,100597172,100597178,2,"2,5",0,1,0,0,1
chr15,100602398,100602688,2,"2,5",0,1,0,0,1
chr15,100602749,100602904,2,"2,5",0,1,0,0,1
chr15,101168241,101168293,2,"2,5",0,1,0,0,1
chr15,101168293,101168419,3,"2,4,5",0,1,0,1,1
chr15,101168419,101168458,2,"2,5",0,1,0,0,1
chr15,101277415,101277705,2,"2,5",0,1,0,0,1
chr15,101295150,101295440,2,"2,5",0,1,0,0,1
chr15,101652299,101652589,2,"2,5",0,1,0,0,1
chr16,96958,96965,2,"3,5",0,0,1,0,1
chr16,96965,96982,3,"3,4,5",0,0,1,1,1
chr16,96982,97261,4,"2,3,4,5",0,1,1,1,1
chr16,97261,97268,3,"2,3,5",0,1,1,0,1
chr16,97268,97272,2,"2,5",0,1,0,0,1
chr16,234557,234833,2,"2,5",0,1,0,0,1
chr16,370548,370561,2,"2,5",0,1,0,0,1
chr16,370561,370781,3,"2,4,5",0,1,0,1,1
chr16,566878,567129,2,"4,5",0,0,0,1,1
chr16,567129,567143,3,"2,4,5",0,1,0,1,1
chr16,567143,567367,2,"2,5",0,1,0,0,1
chr16,579357,579411,4,"2,3,4,5",0,1,1,1,1
chr16,579411,579432,3,"2,3,5",0,1,1,0,1
chr16,622219,622449,2,"2,5",0,1,0,0,1
chr16,636134,636156,2,"4,5",0,0,0,1,1
chr16,636156,636397,3,"2,4,5",0,1,0,1,1
chr16,636397,636446,2,"2,5",0,1,0,0,1
chr16,641722,642012,2,"2,5",0,1,0,0,1
chr16,660722,661012,2,"2,5",0,1,0,0,1
chr16,667886,668176,2,"2,5",0,1,0,0,1
chr16,695674,695751,2,"4,5",0,0,0,1,1
chr16,1308669,1308831,3,"2,4,5",0,1,0,1,1
chr16,1308831,1308839,2,"4,5",0,0,0,1,1
chr16,1351787,1352068,2,"2,5",0,1,0,0,1
chr16,1378963,1379217,2,"2,5",0,1,0,0,1
chr16,1474923,1474933,2,"4,5",0,0,0,1,1
chr16,1474933,1475219,3,"2,4,5",0,1,0,1,1
chr16,1475219,1475223,2,"2,5",0,1,0,0,1
chr16,1543655,1543852,2,"4,5",0,0,0,1,1
chr16,1611943,1612403,2,"2,5",0,1,0,0,1
chr16,1782628,1782918,2,"2,5",0,1,0,0,1
chr16,1826428,1826908,2,"2,5",0,1,0,0,1
chr16,1827006,1827043,2,"4,5",0,0,0,1,1
chr16,1827043,1827108,3,"2,4,5",0,1,0,1,1
chr16,1827108,1827298,4,"2,3,4,5",0,1,1,1,1
chr16,1832831,1832851,3,"2,4,5",0,1,0,1,1
chr16,1832851,1833076,4,"2,3,4,5",0,1,1,1,1
chr16,1833076,1833080,3,"3,4,5",0,0,1,1,1
chr16,1833080,1833161,2,"3,5",0,0,1,0,1
chr16,1929644,1929934,2,"2,5",0,1,0,0,1
chr16,1971878,1971883,2,"2,5",0,1,0,0,1
chr16,1971883,1972168,3,"2,3,5",0,1,1,0,1
chr16,1972168,1972178,2,"3,5",0,0,1,0,1
chr16,1983563,1983840,2,"4,5",0,0,0,1,1
chr16,1983840,1983859,3,"2,4,5",0,1,0,1,1
chr16,1983859,1984293,2,"2,5",0,1,0,0,1
chr16,2003881,2003889,2,"4,5",0,0,0,1,1
chr16,2003889,2004177,3,"2,4,5",0,1,0,1,1
chr16,2004177,2004179,2,"2,5",0,1,0,0,1
chr16,2023177,2023467,2,"2,5",0,1,0,0,1
chr16,2047604,2047894,2,"2,5",0,1,0,0,1
chr16,2155265,2155452,2,"2,5",0,1,0,0,1
chr16,2205686,2205976,2,"2,5",0,1,0,0,1
chr16,2214754,2215039,2,"2,5",0,1,0,0,1
chr16,2223407,2223697,2,"2,5",0,1,0,0,1
chr16,2251502,2251792,2,"2,5",0,1,0,0,1
chr16,2268402,2268692,2,"2,5",0,1,0,0,1
chr16,2268866,2268960,2,"4,5",0,0,0,1,1
chr16,2340877,2340886,2,"4,5",0,0,0,1,1
chr16,2340886,2341145,3,"2,4,5",0,1,0,1,1
chr16,2460001,2460220,2,"4,5",0,0,0,1,1
chr16,2520187,2520477,2,"2,5",0,1,0,0,1
chr16,2531832,2532122,2,"2,5",0,1,0,0,1
chr16,2603219,2603509,2,"2,5",0,1,0,0,1
chr16,2682323,2682613,2,"2,5",0,1,0,0,1
chr16,2868438,2868700,2,"2,5",0,1,0,0,1
chr16,2874887,2874913,2,"4,5",0,0,0,1,1
chr16,2874913,2875183,3,"2,4,5",0,1,0,1,1
chr16,2875183,2875191,2,"2,5",0,1,0,0,1
chr16,2905278,2905543,2,"4,5",0,0,0,1,1
chr16,2905860,2906125,2,"4,5",0,0,0,1,1
chr16,2911687,2911977,2,"2,5",0,1,0,0,1
chr16,2968837,2969040,3,"2,4,5",0,1,0,1,1
chr16,2969081,2969087,2,"2,5",0,1,0,0,1
chr16,2983712,2983727,2,"4,5",0,0,0,1,1
chr16,2983727,2983959,3,"2,4,5",0,1,0,1,1
chr16,3003951,3004241,2,"2,5",0,1,0,0,1
chr16,3024260,3024476,2,"3,5",0,0,1,0,1
chr16,3028273,3028536,2,"4,5",0,0,0,1,1
chr16,3106359,3106649,2,"2,5",0,1,0,0,1
chr16,3134872,3135162,2,"2,5",0,1,0,0,1
chr16,3150547,3150559,2,"1,5",1,0,0,0,1
chr16,3150559,3150619,3,"1,2,5",1,1,0,0,1
chr16,3150619,3150849,4,"1,2,4,5",1,1,0,1,1
chr16,3150849,3150915,3,"1,4,5",1,0,0,1,1
chr16,3150915,3151028,2,"1,5",1,0,0,0,1
chr16,3158710,3158858,2,"2,5",0,1,0,0,1
chr16,3158858,3159000,3,"2,4,5",0,1,0,1,1
chr16,3159000,3159154,2,"4,5",0,0,0,1,1
chr16,3283321,3283323,2,"4,5",0,0,0,1,1
chr16,3283323,3283611,3,"2,4,5",0,1,0,1,1
chr16,3400768,3400846,2,"4,5",0,0,0,1,1
chr16,3400846,3401064,3,"2,4,5",0,1,0,1,1
chr16,3401064,3401337,2,"2,5",0,1,0,0,1
chr16,3457964,3458196,2,"4,5",0,0,0,1,1
chr16,3642734,3642993,2,"2,5",0,1,0,0,1
chr16,3696952,3696955,2,"2,5",0,1,0,0,1
chr16,3696955,3696998,3,"2,4,5",0,1,0,1,1
chr16,3717519,3717815,2,"4,5",0,0,0,1,1
chr16,4183738,4184028,2,"2,5",0,1,0,0,1
chr16,4253394,4253535,2,"4,5",0,0,0,1,1
chr16,4253641,4253931,2,"2,5",0,1,0,0,1
chr16,4254024,4254247,2,"2,5",0,1,0,0,1
chr16,4307562,4307852,2,"2,5",0,1,0,0,1
chr16,4416541,4416899,2,"2,5",0,1,0,0,1
chr16,4434125,4434415,2,"2,5",0,1,0,0,1
chr16,4474514,4474790,2,"2,5",0,1,0,0,1
chr16,4476160,4476284,2,"2,5",0,1,0,0,1
chr16,4476284,4476443,3,"2,4,5",0,1,0,1,1
chr16,4476443,4476545,2,"4,5",0,0,0,1,1
chr16,4614861,4615137,2,"4,5",0,0,0,1,1
chr16,4616035,4616325,2,"2,5",0,1,0,0,1
chr16,4624280,4624759,2,"4,5",0,0,0,1,1
chr16,4693443,4693733,2,"2,5",0,1,0,0,1
chr16,4768675,4768892,2,"2,5",0,1,0,0,1
chr16,4768892,4768897,4,"1,2,4,5",1,1,0,1,1
chr16,4768897,4768959,5,"1,2,3,4,5",1,1,1,1,1
chr16,4802129,4802677,2,"4,5",0,0,0,1,1
chr16,5071729,5071788,2,"4,5",0,0,0,1,1
chr16,5071788,5072025,3,"1,4,5",1,0,0,1,1
chr16,5072025,5072148,2,"1,5",1,0,0,0,1
chr16,8798114,8798141,2,"2,5",0,1,0,0,1
chr16,8798141,8798154,3,"2,4,5",0,1,0,1,1
chr16,9068387,9068435,2,"2,5",0,1,0,0,1
chr16,9068435,9068677,3,"2,4,5",0,1,0,1,1
chr16,9068677,9068729,2,"4,5",0,0,0,1,1
chr16,9091252,9091446,2,"2,5",0,1,0,0,1
chr16,9091446,9091455,3,"2,3,5",0,1,1,0,1
chr16,9091455,9091542,4,"2,3,4,5",0,1,1,1,1
chr16,9091542,9091751,3,"3,4,5",0,0,1,1,1
chr16,9091751,9091756,2,"3,5",0,0,1,0,1
chr16,10497196,10497212,3,"2,4,5",0,1,0,1,1
chr16,10497212,10497470,4,"2,3,4,5",0,1,1,1,1
chr16,10497470,10497475,3,"2,3,5",0,1,1,0,1
chr16,10497475,10497491,2,"3,5",0,0,1,0,1
chr16,11233143,11233171,2,"2,5",0,1,0,0,1
chr16,11233171,11233433,3,"2,4,5",0,1,0,1,1
chr16,11233433,11233467,2,"4,5",0,0,0,1,1
chr16,11255553,11255575,2,"4,5",0,0,0,1,1
chr16,11255575,11255865,3,"2,4,5",0,1,0,1,1
chr16,11255865,11256034,2,"4,5",0,0,0,1,1
chr16,11797328,11797618,2,"2,5",0,1,0,0,1
chr16,11916135,11916376,2,"2,5",0,1,0,0,1
chr16,11976489,11976602,3,"1,2,5",1,1,0,0,1
chr16,11976602,11976613,2,"2,5",0,1,0,0,1
chr16,14630054,14630571,2,"2,5",0,1,0,0,1
chr16,14974935,14975231,2,"4,5",0,0,0,1,1
chr16,15055748,15055807,3,"2,4,5",0,1,0,1,1
chr16,15055807,15055875,2,"4,5",0,0,0,1,1
chr16,15590946,15590995,2,"2,5",0,1,0,0,1
chr16,15590995,15591057,3,"2,3,5",0,1,1,0,1
chr16,15591057,15591151,4,"2,3,4,5",0,1,1,1,1
chr16,15591151,15591181,3,"2,3,5",0,1,1,0,1
chr16,15591181,15591305,2,"3,5",0,0,1,0,1
chr16,15642605,15642634,2,"4,5",0,0,0,1,1
chr16,15642634,15642901,3,"2,4,5",0,1,0,1,1
chr16,15642901,15642924,2,"2,5",0,1,0,0,1
chr16,18801315,18801667,2,"3,5",0,0,1,0,1
chr16,18801667,18801838,3,"2,3,5",0,1,1,0,1
chr16,18801838,18801957,2,"2,5",0,1,0,0,1
chr16,18926447,18926737,2,"2,5",0,1,0,0,1
chr16,19067822,19067873,2,"2,5",0,1,0,0,1
chr16,19067873,19068062,3,"2,4,5",0,1,0,1,1
chr16,19086515,19086551,2,"2,5",0,1,0,0,1
chr16,19086551,19086847,3,"2,4,5",0,1,0,1,1
chr16,19086847,19086943,2,"2,5",0,1,0,0,1
chr16,19521958,19521967,2,"2,5",0,1,0,0,1
chr16,19521967,19522248,3,"2,4,5",0,1,0,1,1
chr16,19522248,19522260,2,"4,5",0,0,0,1,1
chr16,19523717,19524007,2,"2,5",0,1,0,0,1
chr16,20741718,20741763,2,"2,5",0,1,0,0,1
chr16,20741763,20741983,3,"2,4,5",0,1,0,1,1
chr16,20741983,20742051,2,"4,5",0,0,0,1,1
chr16,20747046,20747297,3,"2,4,5",0,1,0,1,1
chr16,20747297,20747312,2,"2,5",0,1,0,0,1
chr16,20900311,20900601,2,"2,5",0,1,0,0,1
chr16,20900829,20901072,2,"4,5",0,0,0,1,1
chr16,21188728,21188984,2,"2,5",0,1,0,0,1
chr16,21300572,21300579,2,"2,5",0,1,0,0,1
chr16,21300579,21300584,3,"2,4,5",0,1,0,1,1
chr16,21300584,21300862,4,"2,3,4,5",0,1,1,1,1
chr16,21300862,21300875,3,"3,4,5",0,0,1,1,1
chr16,21300875,21300894,2,"3,5",0,0,1,0,1
chr16,21520461,21520751,2,"2,5",0,1,0,0,1
chr16,21536754,21536779,2,"2,5",0,1,0,0,1
chr16,21536779,21536856,3,"2,3,5",0,1,1,0,1
chr16,21536856,21537044,4,"2,3,4,5",0,1,1,1,1
chr16,21537044,21537089,3,"3,4,5",0,0,1,1,1
chr16,21537089,21537112,2,"4,5",0,0,0,1,1
chr16,21599361,21599382,2,"4,5",0,0,0,1,1
chr16,21599382,21599657,3,"2,4,5",0,1,0,1,1
chr16,21599657,21599672,2,"2,5",0,1,0,0,1
chr16,21953204,21953459,2,"2,5",0,1,0,0,1
chr16,22205944,22205956,2,"1,5",1,0,0,0,1
chr16,22205956,22206004,3,"1,4,5",1,0,0,1,1
chr16,22206004,22206064,4,"1,3,4,5",1,0,1,1,1
chr16,22206064,22206160,5,"1,2,3,4,5",1,1,1,1,1
chr16,22206160,22206252,4,"1,3,4,5",1,0,1,1,1
chr16,22206252,22206293,3,"1,3,5",1,0,1,0,1
chr16,22206293,22206314,2,"3,5",0,0,1,0,1
chr16,22282321,22282336,2,"4,5",0,0,0,1,1
chr16,22282336,22282348,3,"2,4,5",0,1,0,1,1
chr16,22282348,22282617,4,"2,3,4,5",0,1,1,1,1
chr16,22282617,22282626,3,"2,3,5",0,1,1,0,1
chr16,22282626,22282658,2,"3,5",0,0,1,0,1
chr16,22297057,22297083,2,"2,5",0,1,0,0,1
chr16,22297083,22297253,3,"2,4,5",0,1,0,1,1
chr16,22297253,22297379,2,"4,5",0,0,0,1,1
chr16,22298458,22298599,2,"2,5",0,1,0,0,1
chr16,23557084,23557174,5,"1,2,3,4,5",1,1,1,1,1
chr16,23557174,23557197,4,"1,3,4,5",1,0,1,1,1
chr16,23557197,23557210,3,"1,3,5",1,0,1,0,1
chr16,23557210,23557360,2,"3,5",0,0,1,0,1
chr16,23557360,23557426,3,"3,4,5",0,0,1,1,1
chr16,23557426,23557443,4,"2,3,4,5",0,1,1,1,1
chr16,23557443,23557656,3,"2,4,5",0,1,0,1,1
chr16,23557656,23557716,2,"2,5",0,1,0,0,1
chr16,23596256,23596536,2,"2,5",0,1,0,0,1
chr16,23597098,23597224,2,"4,5",0,0,0,1,1
chr16,23597224,23597296,3,"2,4,5",0,1,0,1,1
chr16,23597296,23597394,2,"4,5",0,0,0,1,1
chr16,23641260,23641550,2,"2,5",0,1,0,0,1
chr16,24539018,24539206,4,"1,2,4,5",1,1,0,1,1
chr16,24539206,24539216,3,"1,4,5",1,0,0,1,1
chr16,24539216,24539249,2,"1,5",1,0,0,0,1
chr16,24838746,24838768,2,"4,5",0,0,0,1,1
chr16,24838768,24838910,3,"2,4,5",0,1,0,1,1
chr16,24838910,24839042,2,"4,5",0,0,0,1,1
chr16,24844467,24844512,3,"1,4,5",1,0,0,1,1
chr16,24844512,24844538,4,"1,2,4,5",1,1,0,1,1
chr16,24844538,24844620,5,"1,2,3,4,5",1,1,1,1,1
chr16,24844620,24844683,4,"1,3,4,5",1,0,1,1,1
chr16,24844683,24844833,3,"3,4,5",0,0,1,1,1
chr16,25258061,25258082,2,"3,5",0,0,1,0,1
chr16,25258082,25258371,3,"3,4,5",0,0,1,1,1
chr16,25258371,25258378,2,"4,5",0,0,0,1,1
chr16,27203357,27203630,3,"2,4,5",0,1,0,1,1
chr16,27203630,27203632,2,"4,5",0,0,0,1,1
chr16,27229106,27229360,3,"2,4,5",0,1,0,1,1
chr16,27229360,27229390,2,"4,5",0,0,0,1,1
chr16,28491978,28492274,2,"4,5",0,0,0,1,1
chr16,28508089,28508113,2,"2,5",0,1,0,0,1
chr16,28508113,28508379,3,"2,4,5",0,1,0,1,1
chr16,28508379,28508406,2,"4,5",0,0,0,1,1
chr16,28822563,28822814,2,"2,5",0,1,0,0,1
chr16,28846277,28846320,2,"3,5",0,0,1,0,1
chr16,28846320,28846587,3,"2,3,5",0,1,1,0,1
chr16,28846587,28846610,2,"2,5",0,1,0,0,1
chr16,28846741,28846743,2,"3,5",0,0,1,0,1
chr16,28846743,28846746,3,"3,4,5",0,0,1,1,1
chr16,28846746,28846781,4,"2,3,4,5",0,1,1,1,1
chr16,28863204,28863244,3,"3,4,5",0,0,1,1,1
chr16,28863244,28863370,4,"2,3,4,5",0,1,1,1,1
chr16,28863370,28863416,3,"3,4,5",0,0,1,1,1
