chrom,start,end,num,list,ENCFF089XUG_MAZ_sorted.bed,ENCFF147KVT_MAZ_sorted.bed,ENCFF372CNC_MAZ_sorted.bed,ENCFF547ETZ_MAZ_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr11,65507122,65507137,2,"1,5",1,0,0,0,1
chr11,65524539,65524880,2,"4,5",0,0,0,1,1
chr11,65525056,65525678,2,"1,5",1,0,0,0,1
chr11,65539959,65540221,2,"4,5",0,0,0,1,1
chr11,65540221,65540367,3,"3,4,5",0,0,1,1,1
chr11,65540367,65540586,2,"3,5",0,0,1,0,1
chr11,65540586,65540615,3,"1,3,5",1,0,1,0,1
chr11,65540615,65540847,4,"1,3,4,5",1,0,1,1,1
chr11,65540847,65541202,3,"1,4,5",1,0,0,1,1
chr11,65541202,65541210,2,"4,5",0,0,0,1,1
chr11,65546318,65546399,2,"1,5",1,0,0,0,1
chr11,65546399,65546734,3,"1,4,5",1,0,0,1,1
chr11,65546734,65546795,2,"4,5",0,0,0,1,1
chr11,65569931,65569937,2,"1,5",1,0,0,0,1
chr11,65569937,65570198,3,"1,4,5",1,0,0,1,1
chr11,65570198,65570518,4,"1,2,4,5",1,1,0,1,1
chr11,65570518,65570540,3,"1,4,5",1,0,0,1,1
chr11,65570540,65570573,2,"1,5",1,0,0,0,1
chr11,65572424,65572461,3,"3,4,5",0,0,1,1,1
chr11,65572461,65572599,4,"2,3,4,5",0,1,1,1,1
chr11,65574168,65574221,2,"3,5",0,0,1,0,1
chr11,65574221,65574233,3,"1,3,5",1,0,1,0,1
chr11,65574233,65574239,4,"1,3,4,5",1,0,1,1,1
chr11,65574239,65574468,5,"1,2,3,4,5",1,1,1,1,1
chr11,65574468,65574592,4,"1,2,3,5",1,1,1,0,1
chr11,65574592,65574639,3,"1,2,5",1,1,0,0,1
chr11,65574639,65574707,2,"2,5",0,1,0,0,1
chr11,65575591,65575642,2,"3,5",0,0,1,0,1
chr11,65575642,65575849,3,"2,3,5",0,1,1,0,1
chr11,65575849,65575875,4,"2,3,4,5",0,1,1,1,1
chr11,65575875,65575962,5,"1,2,3,4,5",1,1,1,1,1
chr11,65575962,65576120,4,"1,3,4,5",1,0,1,1,1
chr11,65588147,65588189,2,"3,5",0,0,1,0,1
chr11,65588189,65588249,3,"2,3,5",0,1,1,0,1
chr11,65588249,65588277,4,"1,2,3,5",1,1,1,0,1
chr11,65588277,65588481,5,"1,2,3,4,5",1,1,1,1,1
chr11,65588481,65588509,4,"1,2,3,5",1,1,1,0,1
chr11,65588509,65588571,3,"1,3,5",1,0,1,0,1
chr11,65588571,65588679,2,"1,5",1,0,0,0,1
chr11,65588679,65588721,3,"1,3,5",1,0,1,0,1
chr11,65588721,65588779,4,"1,3,4,5",1,0,1,1,1
chr11,65588779,65589005,3,"3,4,5",0,0,1,1,1
chr11,65589799,65590078,4,"2,3,4,5",0,1,1,1,1
chr11,65590078,65590093,3,"3,4,5",0,0,1,1,1
chr11,65614044,65614052,2,"3,5",0,0,1,0,1
chr11,65614052,65614084,3,"1,3,5",1,0,1,0,1
chr11,65614084,65614242,4,"1,2,3,5",1,1,1,0,1
chr11,65614242,65614351,5,"1,2,3,4,5",1,1,1,1,1
chr11,65614351,65614404,4,"1,2,3,5",1,1,1,0,1
chr11,65614404,65614468,3,"1,3,5",1,0,1,0,1
chr11,65614468,65614573,2,"1,5",1,0,0,0,1
chr11,65615132,65615206,2,"3,5",0,0,1,0,1
chr11,65615206,65615306,3,"1,3,5",1,0,1,0,1
chr11,65615306,65615432,4,"1,3,4,5",1,0,1,1,1
chr11,65615432,65615556,3,"1,3,5",1,0,1,0,1
chr11,65615556,65615622,2,"1,5",1,0,0,0,1
chr11,65626310,65626349,3,"3,4,5",0,0,1,1,1
chr11,65637929,65637939,2,"4,5",0,0,0,1,1
chr11,65637939,65638175,3,"1,4,5",1,0,0,1,1
chr11,65638175,65638325,4,"1,3,4,5",1,0,1,1,1
chr11,65638325,65638355,3,"1,3,5",1,0,1,0,1
chr11,65638355,65638599,2,"3,5",0,0,1,0,1
chr11,65639587,65639980,2,"4,5",0,0,0,1,1
chr11,65639982,65639986,2,"1,5",1,0,0,0,1
chr11,65640136,65640149,2,"1,5",1,0,0,0,1
chr11,65640149,65640170,3,"1,2,5",1,1,0,0,1
chr11,65640170,65640398,4,"1,2,3,5",1,1,1,0,1
chr11,65640398,65640469,3,"2,3,5",0,1,1,0,1
chr11,65640469,65640496,2,"3,5",0,0,1,0,1
chr11,65640496,65640513,3,"3,4,5",0,0,1,1,1
chr11,65652535,65652565,2,"3,5",0,0,1,0,1
chr11,65652565,65652574,3,"1,3,5",1,0,1,0,1
chr11,65652574,65652621,4,"1,3,4,5",1,0,1,1,1
chr11,65652621,65652780,5,"1,2,3,4,5",1,1,1,1,1
chr11,65652780,65652784,4,"1,3,4,5",1,0,1,1,1
chr11,65652784,65652808,5,"1,2,3,4,5",1,1,1,1,1
chr11,65652808,65653104,4,"1,2,3,5",1,1,1,0,1
chr11,65653104,65653170,3,"1,3,5",1,0,1,0,1
chr11,65653170,65653182,2,"3,5",0,0,1,0,1
chr11,65662991,65663010,2,"3,5",0,0,1,0,1
chr11,65663010,65663066,4,"1,2,3,5",1,1,1,0,1
chr11,65663066,65663288,5,"1,2,3,4,5",1,1,1,1,1
chr11,65663288,65663330,4,"1,2,3,5",1,1,1,0,1
chr11,65663330,65663415,3,"1,3,5",1,0,1,0,1
chr11,65663415,65663568,2,"1,5",1,0,0,0,1
chr11,65663581,65663596,2,"4,5",0,0,0,1,1
chr11,65711838,65712023,2,"1,5",1,0,0,0,1
chr11,65712023,65712031,3,"1,2,5",1,1,0,0,1
chr11,65712031,65712034,4,"1,2,4,5",1,1,0,1,1
chr11,65712034,65712343,5,"1,2,3,4,5",1,1,1,1,1
chr11,65712343,65712427,4,"1,3,4,5",1,0,1,1,1
chr11,65712427,65712484,3,"1,3,5",1,0,1,0,1
chr11,65712484,65712660,2,"3,5",0,0,1,0,1
chr11,65720352,65720566,2,"4,5",0,0,0,1,1
chr11,65720566,65720571,3,"3,4,5",0,0,1,1,1
chr11,65720571,65720948,4,"1,3,4,5",1,0,1,1,1
chr11,65720948,65720973,3,"1,3,5",1,0,1,0,1
chr11,65779965,65780309,2,"4,5",0,0,0,1,1
chr11,65780768,65781088,2,"2,5",0,1,0,0,1
chr11,65791535,65791931,2,"4,5",0,0,0,1,1
chr11,65817915,65818001,2,"1,5",1,0,0,0,1
chr11,65818001,65818331,3,"1,4,5",1,0,0,1,1
chr11,65818331,65818513,2,"4,5",0,0,0,1,1
chr11,65833575,65833632,2,"1,5",1,0,0,0,1
chr11,65833632,65833713,3,"1,2,5",1,1,0,0,1
chr11,65833713,65833952,4,"1,2,4,5",1,1,0,1,1
chr11,65833952,65833991,3,"1,4,5",1,0,0,1,1
chr11,65833991,65834109,2,"4,5",0,0,0,1,1
chr11,65856988,65857024,2,"1,5",1,0,0,0,1
chr11,65857024,65857038,3,"1,3,5",1,0,1,0,1
chr11,65857038,65857434,4,"1,3,4,5",1,0,1,1,1
chr11,65857434,65857443,3,"1,3,5",1,0,1,0,1
chr11,65858080,65858119,2,"2,5",0,1,0,0,1
chr11,65858119,65858129,3,"2,4,5",0,1,0,1,1
chr11,65858129,65858159,4,"1,2,4,5",1,1,0,1,1
chr11,65858159,65858308,5,"1,2,3,4,5",1,1,1,1,1
chr11,65858308,65858326,4,"1,2,4,5",1,1,0,1,1
chr11,65858326,65858382,3,"2,4,5",0,1,0,1,1
chr11,65859240,65859304,2,"3,5",0,0,1,0,1
chr11,65859304,65859423,3,"3,4,5",0,0,1,1,1
chr11,65859423,65859664,4,"1,3,4,5",1,0,1,1,1
chr11,65859664,65859700,3,"1,4,5",1,0,0,1,1
chr11,65859700,65859790,2,"1,5",1,0,0,0,1
chr11,65860255,65860258,3,"1,3,5",1,0,1,0,1
chr11,65860258,65860329,4,"1,2,3,5",1,1,1,0,1
chr11,65860329,65860613,5,"1,2,3,4,5",1,1,1,1,1
chr11,65860613,65860821,4,"1,2,4,5",1,1,0,1,1
chr11,65860821,65860826,3,"1,4,5",1,0,0,1,1
chr11,65860826,65860833,2,"1,5",1,0,0,0,1
chr11,65873383,65873429,2,"3,5",0,0,1,0,1
chr11,65873429,65873502,3,"2,3,5",0,1,1,0,1
chr11,65873502,65873508,4,"1,2,3,5",1,1,1,0,1
chr11,65873508,65873715,5,"1,2,3,4,5",1,1,1,1,1
chr11,65873715,65873749,4,"1,2,3,5",1,1,1,0,1
chr11,65873749,65873760,3,"1,3,5",1,0,1,0,1
chr11,65873760,65874006,2,"3,5",0,0,1,0,1
chr11,65884701,65884946,3,"3,4,5",0,0,1,1,1
chr11,65888474,65888482,2,"2,5",0,1,0,0,1
chr11,65888482,65888488,3,"2,4,5",0,1,0,1,1
chr11,65888488,65888540,4,"1,2,4,5",1,1,0,1,1
chr11,65888540,65888666,5,"1,2,3,4,5",1,1,1,1,1
chr11,65888666,65888669,4,"1,2,4,5",1,1,0,1,1
chr11,65888669,65888722,3,"2,4,5",0,1,0,1,1
chr11,65888722,65888775,2,"2,5",0,1,0,0,1
chr11,65890323,65890387,2,"3,5",0,0,1,0,1
chr11,65890387,65890426,3,"3,4,5",0,0,1,1,1
chr11,65890426,65890537,4,"2,3,4,5",0,1,1,1,1
chr11,65890537,65890746,5,"1,2,3,4,5",1,1,1,1,1
chr11,65890746,65890783,4,"1,3,4,5",1,0,1,1,1
chr11,65890783,65890923,3,"1,3,5",1,0,1,0,1
chr11,65890923,65891082,2,"1,5",1,0,0,0,1
chr11,65893951,65893970,2,"1,5",1,0,0,0,1
chr11,65893970,65894166,3,"1,2,5",1,1,0,0,1
chr11,65900363,65900373,2,"4,5",0,0,0,1,1
chr11,65900373,65900759,3,"1,4,5",1,0,0,1,1
chr11,65900759,65900789,2,"1,5",1,0,0,0,1
chr11,65918780,65918963,3,"1,2,5",1,1,0,0,1
chr11,65918963,65919058,2,"2,5",0,1,0,0,1
chr11,65919194,65919206,2,"1,5",1,0,0,0,1
chr11,65919206,65919208,3,"1,3,5",1,0,1,0,1
chr11,65919208,65919227,4,"1,3,4,5",1,0,1,1,1
chr11,65919227,65919438,5,"1,2,3,4,5",1,1,1,1,1
chr11,65919438,65919491,4,"1,2,4,5",1,1,0,1,1
chr11,65919491,65919501,3,"1,4,5",1,0,0,1,1
chr11,65919501,65919646,2,"1,5",1,0,0,0,1
chr11,65927996,65928026,2,"1,5",1,0,0,0,1
chr11,65928026,65928094,3,"1,4,5",1,0,0,1,1
chr11,65928094,65928412,4,"1,3,4,5",1,0,1,1,1
chr11,65928412,65928422,3,"3,4,5",0,0,1,1,1
chr11,65928422,65928433,2,"3,5",0,0,1,0,1
chr11,65961418,65961477,2,"4,5",0,0,0,1,1
chr11,65961477,65961624,3,"3,4,5",0,0,1,1,1
chr11,65961624,65961661,4,"1,3,4,5",1,0,1,1,1
chr11,65961661,65961814,5,"1,2,3,4,5",1,1,1,1,1
chr11,65961814,65961857,4,"1,2,3,5",1,1,1,0,1
chr11,65961928,65961981,3,"1,2,5",1,1,0,0,1
chr11,65961981,65962040,2,"1,5",1,0,0,0,1
chr11,66002003,66002014,2,"3,5",0,0,1,0,1
chr11,66002014,66002063,3,"1,3,5",1,0,1,0,1
chr11,66002063,66002102,4,"1,2,3,5",1,1,1,0,1
chr11,66002102,66002297,5,"1,2,3,4,5",1,1,1,1,1
chr11,66002297,66002383,4,"1,2,3,5",1,1,1,0,1
chr11,66002383,66002427,3,"1,3,5",1,0,1,0,1
chr11,66002427,66002430,2,"1,5",1,0,0,0,1
chr11,66002596,66002644,2,"4,5",0,0,0,1,1
chr11,66002644,66002687,3,"3,4,5",0,0,1,1,1
chr11,66002687,66002992,4,"1,3,4,5",1,0,1,1,1
chr11,66002992,66003012,3,"1,3,5",1,0,1,0,1
chr11,66045087,66045105,2,"3,5",0,0,1,0,1
chr11,66045105,66045501,3,"3,4,5",0,0,1,1,1
chr11,66045501,66045511,2,"3,5",0,0,1,0,1
chr11,66051930,66051942,2,"2,5",0,1,0,0,1
chr11,66051942,66051969,3,"2,4,5",0,1,0,1,1
chr11,66051969,66052005,4,"2,3,4,5",0,1,1,1,1
chr11,66052005,66052250,5,"1,2,3,4,5",1,1,1,1,1
chr11,66052250,66052338,4,"1,3,4,5",1,0,1,1,1
chr11,66052338,66052393,3,"1,3,5",1,0,1,0,1
chr11,66052393,66052523,2,"1,5",1,0,0,0,1
chr11,66069786,66069860,2,"3,5",0,0,1,0,1
chr11,66069860,66069884,3,"2,3,5",0,1,1,0,1
chr11,66069884,66069936,4,"2,3,4,5",0,1,1,1,1
chr11,66069936,66070203,5,"1,2,3,4,5",1,1,1,1,1
chr11,66070203,66070210,4,"2,3,4,5",0,1,1,1,1
chr11,66070210,66070386,3,"2,4,5",0,1,0,1,1
chr11,66070386,66070462,2,"4,5",0,0,0,1,1
chr11,66070462,66070463,3,"1,4,5",1,0,0,1,1
chr11,66257359,66257376,2,"3,5",0,0,1,0,1
chr11,66257376,66257510,3,"2,3,5",0,1,1,0,1
chr11,66257510,66257558,4,"2,3,4,5",0,1,1,1,1
chr11,66257558,66257783,5,"1,2,3,4,5",1,1,1,1,1
chr11,66257783,66257906,4,"1,2,4,5",1,1,0,1,1
chr11,66257906,66257974,3,"1,2,5",1,1,0,0,1
chr11,66257974,66258120,2,"2,5",0,1,0,0,1
chr11,66258228,66258564,2,"4,5",0,0,0,1,1
chr11,66267636,66267956,2,"2,5",0,1,0,0,1
chr11,66268372,66268394,2,"1,5",1,0,0,0,1
chr11,66268394,66268445,3,"1,3,5",1,0,1,0,1
chr11,66268445,66268481,4,"1,2,3,5",1,1,1,0,1
chr11,66268481,66268639,5,"1,2,3,4,5",1,1,1,1,1
chr11,66268639,66268765,4,"1,2,3,5",1,1,1,0,1
chr11,66268765,66268818,3,"1,3,5",1,0,1,0,1
chr11,66268818,66268884,2,"1,5",1,0,0,0,1
chr11,66282399,66282442,2,"3,5",0,0,1,0,1
chr11,66282442,66282552,3,"3,4,5",0,0,1,1,1
chr11,66282552,66282823,4,"1,3,4,5",1,0,1,1,1
chr11,66282823,66282838,3,"1,4,5",1,0,0,1,1
chr11,66282838,66282935,2,"1,5",1,0,0,0,1
chr11,66288822,66288843,2,"1,5",1,0,0,0,1
chr11,66288843,66288921,3,"1,2,5",1,1,0,0,1
chr11,66288921,66288925,4,"1,2,3,5",1,1,1,0,1
chr11,66288925,66289163,5,"1,2,3,4,5",1,1,1,1,1
chr11,66289163,66289238,4,"1,3,4,5",1,0,1,1,1
chr11,66289238,66289321,3,"3,4,5",0,0,1,1,1
chr11,66289321,66289345,2,"3,5",0,0,1,0,1
chr11,66289452,66289493,2,"3,5",0,0,1,0,1
chr11,66289493,66289499,3,"3,4,5",0,0,1,1,1
chr11,66289499,66289502,4,"2,3,4,5",0,1,1,1,1
chr11,66289502,66289819,5,"1,2,3,4,5",1,1,1,1,1
chr11,66289819,66289825,4,"1,3,4,5",1,0,1,1,1
chr11,66312171,66312587,2,"1,5",1,0,0,0,1
chr11,66312692,66313088,2,"4,5",0,0,0,1,1
chr11,66328289,66328685,2,"4,5",0,0,0,1,1
chr11,66336531,66336550,2,"1,5",1,0,0,0,1
chr11,66336550,66336579,3,"1,4,5",1,0,0,1,1
chr11,66336579,66336899,4,"1,2,4,5",1,1,0,1,1
chr11,66336899,66336946,3,"1,4,5",1,0,0,1,1
chr11,66336946,66336947,2,"1,5",1,0,0,0,1
chr11,66344896,66344930,2,"3,5",0,0,1,0,1
chr11,66344930,66345320,3,"3,4,5",0,0,1,1,1
chr11,66345320,66345326,2,"4,5",0,0,0,1,1
chr11,66347626,66347743,2,"4,5",0,0,0,1,1
chr11,66347743,66347980,3,"2,4,5",0,1,0,1,1
chr11,66347980,66348063,4,"2,3,4,5",0,1,1,1,1
chr11,66348063,66348245,3,"3,4,5",0,0,1,1,1
chr11,66348245,66348355,2,"3,5",0,0,1,0,1
chr11,66371113,66371123,2,"2,5",0,1,0,0,1
chr11,66371123,66371147,3,"1,2,5",1,1,0,0,1
chr11,66371147,66371217,4,"1,2,3,5",1,1,1,0,1
chr11,66371217,66371354,5,"1,2,3,4,5",1,1,1,1,1
chr11,66371354,66371539,4,"1,3,4,5",1,0,1,1,1
chr11,66371539,66371571,3,"3,4,5",0,0,1,1,1
chr11,66371571,66371613,2,"4,5",0,0,0,1,1
chr11,66371800,66371814,2,"2,5",0,1,0,0,1
chr11,66371814,66372040,3,"1,2,5",1,1,0,0,1
chr11,66372040,66372120,2,"2,5",0,1,0,0,1
chr11,66408434,66409031,2,"3,5",0,0,1,0,1
chr11,66438786,66439202,2,"1,5",1,0,0,0,1
chr11,66466432,66466450,2,"3,5",0,0,1,0,1
chr11,66466450,66466493,3,"3,4,5",0,0,1,1,1
chr11,66466493,66466909,4,"1,3,4,5",1,0,1,1,1
chr11,66466909,66467064,3,"3,4,5",0,0,1,1,1
chr11,66467064,66467065,2,"3,5",0,0,1,0,1
chr11,66480058,66480115,2,"2,5",0,1,0,0,1
chr11,66480115,66480305,3,"1,2,5",1,1,0,0,1
chr11,66480305,66480378,4,"1,2,3,5",1,1,1,0,1
chr11,66480378,66480531,3,"1,3,5",1,0,1,0,1
chr11,66480531,66480729,2,"3,5",0,0,1,0,1
chr11,66510379,66510390,2,"1,5",1,0,0,0,1
chr11,66510390,66510427,3,"1,4,5",1,0,0,1,1
chr11,66510427,66510747,4,"1,2,4,5",1,1,0,1,1
chr11,66510747,66510786,3,"1,4,5",1,0,0,1,1
chr11,66510786,66510795,2,"1,5",1,0,0,0,1
chr11,66546052,66546100,2,"3,5",0,0,1,0,1
chr11,66546100,66546121,3,"3,4,5",0,0,1,1,1
chr11,66546121,66546166,4,"2,3,4,5",0,1,1,1,1
chr11,66546166,66546441,5,"1,2,3,4,5",1,1,1,1,1
chr11,66546441,66546496,4,"1,3,4,5",1,0,1,1,1
chr11,66546496,66546666,3,"1,3,5",1,0,1,0,1
chr11,66546666,66546692,2,"3,5",0,0,1,0,1
chr11,66593011,66593407,2,"4,5",0,0,0,1,1
chr11,66616220,66616225,2,"4,5",0,0,0,1,1
chr11,66616225,66616616,3,"1,4,5",1,0,0,1,1
chr11,66616616,66616641,2,"1,5",1,0,0,0,1
chr11,66616836,66616862,2,"3,5",0,0,1,0,1
chr11,66616862,66617258,3,"3,4,5",0,0,1,1,1
chr11,66617258,66617260,2,"3,5",0,0,1,0,1
chr11,66638189,66638246,2,"2,5",0,1,0,0,1
chr11,66638246,66638407,3,"2,4,5",0,1,0,1,1
chr11,66638407,66638880,2,"4,5",0,0,0,1,1
chr11,66677664,66677689,2,"2,5",0,1,0,0,1
chr11,66677689,66677861,3,"1,2,5",1,1,0,0,1
chr11,66677861,66677984,4,"1,2,3,5",1,1,1,0,1
chr11,66677984,66678250,3,"1,3,5",1,0,1,0,1
chr11,66678494,66678805,2,"4,5",0,0,0,1,1
chr11,66694691,66695061,2,"4,5",0,0,0,1,1
chr11,66744405,66744539,2,"1,5",1,0,0,0,1
chr11,66744539,66744821,3,"1,2,5",1,1,0,0,1
chr11,66744821,66744859,2,"2,5",0,1,0,0,1
chr11,66843195,66843278,2,"3,5",0,0,1,0,1
chr11,66843278,66843279,3,"3,4,5",0,0,1,1,1
chr11,66843279,66843303,4,"2,3,4,5",0,1,1,1,1
chr11,66843303,66843524,5,"1,2,3,4,5",1,1,1,1,1
chr11,66843524,66843567,4,"1,2,3,5",1,1,1,0,1
chr11,66843567,66843599,3,"2,3,5",0,1,1,0,1
chr11,66843599,66843619,2,"3,5",0,0,1,0,1
chr11,66856147,66856194,2,"2,5",0,1,0,0,1
chr11,66856194,66856236,3,"1,2,5",1,1,0,0,1
chr11,66856236,66856269,4,"1,2,4,5",1,1,0,1,1
chr11,66856269,66856426,5,"1,2,3,4,5",1,1,1,1,1
chr11,66856426,66856467,4,"2,3,4,5",0,1,1,1,1
chr11,66856467,66856468,3,"3,4,5",0,0,1,1,1
chr11,66856468,66856763,2,"3,5",0,0,1,0,1
chr11,67118310,67118404,2,"1,5",1,0,0,0,1
chr11,67118404,67118645,3,"1,4,5",1,0,0,1,1
chr11,67118645,67118647,2,"4,5",0,0,0,1,1
chr11,67118647,67118800,3,"3,4,5",0,0,1,1,1
chr11,67118800,67118900,2,"3,5",0,0,1,0,1
chr11,67118900,67119020,3,"1,3,5",1,0,1,0,1
chr11,67119020,67119204,4,"1,3,4,5",1,0,1,1,1
chr11,67119204,67119436,3,"1,3,5",1,0,1,0,1
chr11,67119436,67119557,2,"1,5",1,0,0,0,1
chr11,67262716,67262949,4,"1,3,4,5",1,0,1,1,1
chr11,67262949,67263008,3,"3,4,5",0,0,1,1,1
chr11,67266213,67266461,3,"1,4,5",1,0,0,1,1
chr11,67268239,67268248,2,"4,5",0,0,0,1,1
chr11,67268248,67268268,3,"3,4,5",0,0,1,1,1
chr11,67268268,67268306,4,"1,3,4,5",1,0,1,1,1
chr11,67268306,67268626,5,"1,2,3,4,5",1,1,1,1,1
chr11,67268626,67268635,4,"1,3,4,5",1,0,1,1,1
chr11,67268635,67268672,3,"1,3,5",1,0,1,0,1
chr11,67268672,67268684,2,"1,5",1,0,0,0,1
chr11,67288276,67288511,2,"4,5",0,0,0,1,1
chr11,67288511,67288672,3,"3,4,5",0,0,1,1,1
chr11,67288672,67288846,2,"3,5",0,0,1,0,1
chr11,67288846,67288959,3,"1,3,5",1,0,1,0,1
chr11,67288959,67288975,4,"1,3,4,5",1,0,1,1,1
chr11,67288975,67289121,5,"1,2,3,4,5",1,1,1,1,1
chr11,67289121,67289211,4,"1,3,4,5",1,0,1,1,1
chr11,67289211,67289234,3,"1,4,5",1,0,0,1,1
chr11,67289234,67289428,2,"4,5",0,0,0,1,1
chr11,67303230,67303281,2,"4,5",0,0,0,1,1
chr11,67303281,67303626,3,"1,4,5",1,0,0,1,1
chr11,67303626,67303697,2,"1,5",1,0,0,0,1
chr11,67317266,67317315,2,"3,5",0,0,1,0,1
chr11,67317315,67317390,3,"3,4,5",0,0,1,1,1
chr11,67317390,67317422,4,"2,3,4,5",0,1,1,1,1
chr11,67317422,67317592,5,"1,2,3,4,5",1,1,1,1,1
chr11,67317592,67317633,4,"2,3,4,5",0,1,1,1,1
chr11,67317633,67317690,5,"1,2,3,4,5",1,1,1,1,1
chr11,67317690,67317710,4,"1,2,4,5",1,1,0,1,1
chr11,67317710,67317825,3,"1,4,5",1,0,0,1,1
chr11,67317825,67317928,2,"4,5",0,0,0,1,1
chr11,67353354,67353429,2,"2,5",0,1,0,0,1
chr11,67353429,67353493,3,"1,2,5",1,1,0,0,1
chr11,67353493,67353519,4,"1,2,3,5",1,1,1,0,1
chr11,67353519,67353674,5,"1,2,3,4,5",1,1,1,1,1
chr11,67353674,67353699,4,"1,3,4,5",1,0,1,1,1
chr11,67353699,67353812,3,"1,3,5",1,0,1,0,1
chr11,67353812,67354132,4,"1,2,3,5",1,1,1,0,1
chr11,67354132,67354154,3,"1,3,5",1,0,1,0,1
chr11,67382454,67382511,2,"3,5",0,0,1,0,1
chr11,67382511,67382516,3,"3,4,5",0,0,1,1,1
chr11,67382516,67382566,4,"1,3,4,5",1,0,1,1,1
chr11,67382566,67382865,5,"1,2,3,4,5",1,1,1,1,1
chr11,67391722,67391809,2,"1,5",1,0,0,0,1
chr11,67391809,67391961,3,"1,2,5",1,1,0,0,1
chr11,67391961,67392009,2,"1,5",1,0,0,0,1
chr11,67401358,67401538,2,"3,5",0,0,1,0,1
chr11,67401538,67401540,3,"1,3,5",1,0,1,0,1
chr11,67401540,67401614,4,"1,2,3,5",1,1,1,0,1
chr11,67401614,67401718,5,"1,2,3,4,5",1,1,1,1,1
chr11,67401718,67401860,4,"2,3,4,5",0,1,1,1,1
chr11,67401860,67402158,3,"3,4,5",0,0,1,1,1
chr11,67403706,67403727,2,"1,5",1,0,0,0,1
chr11,67403727,67403787,3,"1,4,5",1,0,0,1,1
chr11,67403787,67403810,4,"1,2,4,5",1,1,0,1,1
chr11,67403810,67403936,5,"1,2,3,4,5",1,1,1,1,1
chr11,67403936,67403948,4,"1,2,4,5",1,1,0,1,1
chr11,67403948,67404014,3,"1,4,5",1,0,0,1,1
chr11,67404014,67404023,2,"1,5",1,0,0,0,1
chr11,67409218,67409316,2,"4,5",0,0,0,1,1
chr11,67409316,67409487,3,"1,4,5",1,0,0,1,1
chr11,67420935,67421351,2,"1,5",1,0,0,0,1
chr11,67428205,67428216,2,"3,5",0,0,1,0,1
chr11,67428216,67428218,3,"1,3,5",1,0,1,0,1
chr11,67428218,67428614,4,"1,3,4,5",1,0,1,1,1
chr11,67428614,67428629,3,"1,3,5",1,0,1,0,1
chr11,67428629,67428632,2,"1,5",1,0,0,0,1
chr11,67436390,67436453,2,"3,5",0,0,1,0,1
chr11,67436453,67436484,3,"2,3,5",0,1,1,0,1
chr11,67436484,67436489,4,"1,2,3,5",1,1,1,0,1
chr11,67436489,67436673,5,"1,2,3,4,5",1,1,1,1,1
chr11,67436673,67436749,3,"2,3,5",0,1,1,0,1
chr11,67437585,67437785,2,"1,5",1,0,0,0,1
chr11,67438577,67438817,5,"1,2,3,4,5",1,1,1,1,1
chr11,67443482,67443505,2,"4,5",0,0,0,1,1
chr11,67443505,67443533,3,"3,4,5",0,0,1,1,1
chr11,67443533,67443634,4,"2,3,4,5",0,1,1,1,1
chr11,67443634,67443749,5,"1,2,3,4,5",1,1,1,1,1
chr11,67443749,67443853,4,"2,3,4,5",0,1,1,1,1
chr11,67443853,67443877,3,"3,4,5",0,0,1,1,1
chr11,67443877,67443929,2,"3,5",0,0,1,0,1
chr11,67459967,67460383,2,"1,5",1,0,0,0,1
chr11,67464564,67464620,2,"1,5",1,0,0,0,1
chr11,67464620,67464901,3,"1,4,5",1,0,0,1,1
chr11,67464901,67465016,2,"4,5",0,0,0,1,1
chr11,67469191,67469206,2,"3,5",0,0,1,0,1
chr11,67469206,67469249,3,"1,3,5",1,0,1,0,1
chr11,67469249,67469290,4,"1,2,3,5",1,1,1,0,1
chr11,67469290,67469475,5,"1,2,3,4,5",1,1,1,1,1
chr11,67469475,67469542,4,"1,2,3,5",1,1,1,0,1
chr11,67482850,67483116,2,"4,5",0,0,0,1,1
chr11,67483116,67483528,3,"1,4,5",1,0,0,1,1
chr11,67483528,67483532,2,"1,5",1,0,0,0,1
chr11,67484912,67484924,2,"3,5",0,0,1,0,1
chr11,67484924,67485039,3,"3,4,5",0,0,1,1,1
chr11,67485039,67485307,4,"2,3,4,5",0,1,1,1,1
chr11,67485920,67486043,2,"4,5",0,0,0,1,1
chr11,67486043,67486250,3,"2,4,5",0,1,0,1,1
chr11,67486250,67486301,4,"2,3,4,5",0,1,1,1,1
chr11,67486301,67486363,3,"2,3,5",0,1,1,0,1
chr11,67486363,67486365,2,"3,5",0,0,1,0,1
chr11,67486632,67486690,2,"3,5",0,0,1,0,1
chr11,67486690,67486731,3,"3,4,5",0,0,1,1,1
chr11,67486731,67486788,4,"2,3,4,5",0,1,1,1,1
chr11,67486788,67487018,5,"1,2,3,4,5",1,1,1,1,1
chr11,67487018,67487051,4,"1,2,4,5",1,1,0,1,1
chr11,67487051,67487086,3,"1,4,5",1,0,0,1,1
chr11,67487086,67487139,2,"1,5",1,0,0,0,1
chr11,67505254,67505379,2,"1,5",1,0,0,0,1
chr11,67505379,67505486,3,"1,4,5",1,0,0,1,1
chr11,67505486,67505549,2,"1,5",1,0,0,0,1
chr11,67505997,67506004,2,"1,5",1,0,0,0,1
chr11,67506004,67506063,3,"1,2,5",1,1,0,0,1
chr11,67506063,67506324,4,"1,2,4,5",1,1,0,1,1
chr11,67506324,67506411,3,"1,4,5",1,0,0,1,1
