chrom,start,end,num,list,ENCFF081XKA_EP300_sorted.bed,ENCFF264QTE_EP300_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr15,100713508,100713792,2,"2,3",0,1,1
chr15,100721900,100722184,2,"2,3",0,1,1
chr15,101167814,101168098,2,"2,3",0,1,1
chr15,101168300,101168584,2,"2,3",0,1,1
chr16,450624,450960,2,"1,3",1,0,1
chr16,593470,593725,2,"2,3",0,1,1
chr16,641597,641878,2,"1,3",1,0,1
chr16,795571,795855,2,"2,3",0,1,1
chr16,1296935,1297030,2,"1,3",1,0,1
chr16,1297030,1297190,3,"1,2,3",1,1,1
chr16,1297190,1297271,2,"1,3",1,0,1
chr16,1308860,1309419,2,"1,3",1,0,1
chr16,1420758,1421293,2,"1,3",1,0,1
chr16,1573261,1573294,2,"1,3",1,0,1
chr16,1573294,1573578,3,"1,2,3",1,1,1
chr16,1573578,1573597,2,"1,3",1,0,1
chr16,1581096,1581432,2,"1,3",1,0,1
chr16,1630797,1631133,2,"1,3",1,0,1
chr16,1689180,1689188,2,"2,3",0,1,1
chr16,1689188,1689464,3,"1,2,3",1,1,1
chr16,1689464,1689524,2,"1,3",1,0,1
chr16,1705871,1706207,2,"1,3",1,0,1
chr16,1913373,1913657,2,"2,3",0,1,1
chr16,2039637,2039921,2,"2,3",0,1,1
chr16,2329611,2329641,2,"1,3",1,0,1
chr16,2329641,2329910,3,"1,2,3",1,1,1
chr16,2603290,2603574,2,"2,3",0,1,1
chr16,2719278,2719313,2,"2,3",0,1,1
chr16,2719313,2719562,3,"1,2,3",1,1,1
chr16,2719562,2719816,2,"1,3",1,0,1
chr16,2744731,2745041,2,"1,3",1,0,1
chr16,2799897,2800181,2,"2,3",0,1,1
chr16,2858011,2858052,2,"2,3",0,1,1
chr16,2858052,2858295,3,"1,2,3",1,1,1
chr16,2858295,2858388,2,"1,3",1,0,1
chr16,4369080,4369139,2,"2,3",0,1,1
chr16,4369139,4369294,3,"1,2,3",1,1,1
chr16,4369294,4369364,2,"2,3",0,1,1
chr16,4374963,4374999,2,"1,3",1,0,1
chr16,4374999,4375283,3,"1,2,3",1,1,1
chr16,4375283,4375299,2,"1,3",1,0,1
chr16,8679238,8679340,2,"1,3",1,0,1
chr16,8679340,8679417,3,"1,2,3",1,1,1
chr16,8679417,8679528,2,"1,3",1,0,1
chr16,9091317,9091601,2,"2,3",0,1,1
chr16,10628144,10628428,2,"2,3",0,1,1
chr16,11359391,11359414,2,"1,3",1,0,1
chr16,11359414,11359698,3,"1,2,3",1,1,1
chr16,11359698,11359727,2,"1,3",1,0,1
chr16,11363251,11363252,2,"2,3",0,1,1
chr16,11363252,11363535,3,"1,2,3",1,1,1
chr16,11363535,11363588,2,"1,3",1,0,1
chr16,12899529,12899543,2,"2,3",0,1,1
chr16,12899543,12899813,3,"1,2,3",1,1,1
chr16,12899813,12899879,2,"1,3",1,0,1
chr16,13957843,13958127,2,"2,3",0,1,1
chr16,14014019,14014303,2,"2,3",0,1,1
chr16,14020048,14020384,2,"1,3",1,0,1
chr16,14309527,14309534,2,"1,3",1,0,1
chr16,14309534,14309818,3,"1,2,3",1,1,1
chr16,14309818,14309863,2,"1,3",1,0,1
chr16,14370333,14370340,2,"1,3",1,0,1
chr16,14370340,14370481,3,"1,2,3",1,1,1
chr16,14370481,14370496,2,"2,3",0,1,1
chr16,15590929,15591265,2,"1,3",1,0,1
chr16,19008857,19009141,2,"2,3",0,1,1
chr16,19121905,19122189,2,"2,3",0,1,1
chr16,20300324,20300454,2,"1,3",1,0,1
chr16,20300454,20300577,3,"1,2,3",1,1,1
chr16,20300577,20300660,2,"1,3",1,0,1
chr16,21511510,21511589,2,"1,3",1,0,1
chr16,21511589,21511846,3,"1,2,3",1,1,1
chr16,21511846,21511873,2,"2,3",0,1,1
chr16,21512649,21512677,2,"2,3",0,1,1
chr16,21512677,21512773,3,"1,2,3",1,1,1
chr16,21512773,21512782,2,"1,3",1,0,1
chr16,23381357,23381367,2,"2,3",0,1,1
chr16,23381367,23381641,3,"1,2,3",1,1,1
chr16,23381641,23381703,2,"1,3",1,0,1
chr16,23540272,23540321,2,"2,3",0,1,1
chr16,23540321,23540556,3,"1,2,3",1,1,1
chr16,23540556,23540657,2,"1,3",1,0,1
chr16,25040614,25040898,2,"2,3",0,1,1
chr16,25119574,25119612,2,"1,3",1,0,1
chr16,25119612,25119896,3,"1,2,3",1,1,1
chr16,25119896,25119910,2,"1,3",1,0,1
chr16,28505154,28505438,2,"2,3",0,1,1
chr16,29290894,29290910,2,"1,3",1,0,1
chr16,29290910,29291194,3,"1,2,3",1,1,1
chr16,29291194,29291230,2,"1,3",1,0,1
chr16,29738640,29738898,2,"2,3",0,1,1
chr16,29779495,29779779,2,"2,3",0,1,1
chr16,29805367,29805703,2,"1,3",1,0,1
chr16,30060987,30061265,2,"2,3",0,1,1
chr16,30065292,30065342,2,"1,3",1,0,1
chr16,30065342,30065626,3,"1,2,3",1,1,1
chr16,30065626,30065842,2,"1,3",1,0,1
chr16,30104503,30104588,2,"1,3",1,0,1
chr16,30104588,30104839,3,"1,2,3",1,1,1
chr16,30104839,30104872,2,"2,3",0,1,1
chr16,30957549,30957584,2,"2,3",0,1,1
chr16,30957584,30957833,3,"1,2,3",1,1,1
chr16,30957833,30958122,2,"1,3",1,0,1
chr16,31130906,31131190,2,"2,3",0,1,1
chr16,31179848,31180132,2,"2,3",0,1,1
chr16,50706243,50706579,2,"1,3",1,0,1
chr16,53433549,53433654,2,"1,3",1,0,1
chr16,53433654,53433834,3,"1,2,3",1,1,1
chr16,53433834,53433938,2,"2,3",0,1,1
chr16,56344065,56344388,2,"1,3",1,0,1
chr16,56370859,56371053,2,"1,3",1,0,1
chr16,56371053,56371138,3,"1,2,3",1,1,1
chr16,56371138,56371186,2,"1,3",1,0,1
chr16,56861234,56861518,2,"2,3",0,1,1
chr16,57825000,57825284,2,"2,3",0,1,1
chr16,65196095,65196431,2,"1,3",1,0,1
chr16,67948136,67948420,2,"2,3",0,1,1
chr16,68234273,68234609,2,"1,3",1,0,1
chr16,68237568,68237758,2,"2,3",0,1,1
chr16,68237758,68238052,3,"1,2,3",1,1,1
chr16,68238052,68238094,2,"1,3",1,0,1
chr16,68328081,68328111,2,"1,3",1,0,1
chr16,68328111,68328395,3,"1,2,3",1,1,1
chr16,68328395,68328417,2,"1,3",1,0,1
chr16,68744752,68744787,2,"1,3",1,0,1
chr16,68744787,68745071,3,"1,2,3",1,1,1
chr16,68745071,68745088,2,"1,3",1,0,1
chr16,69339477,69339761,2,"2,3",0,1,1
chr16,69565768,69565802,2,"1,3",1,0,1
chr16,69565802,69565982,3,"1,2,3",1,1,1
chr16,69565982,69566015,2,"1,3",1,0,1
chr16,69723802,69723831,2,"1,3",1,0,1
chr16,69723831,69724115,3,"1,2,3",1,1,1
chr16,69724115,69724124,2,"1,3",1,0,1
chr16,69726723,69727059,2,"1,3",1,0,1
chr16,70697087,70697371,2,"2,3",0,1,1
chr16,70707122,70707406,2,"2,3",0,1,1
chr16,70715206,70715490,2,"2,3",0,1,1
chr16,72996638,72996922,2,"2,3",0,1,1
chr16,72997097,72997098,2,"1,3",1,0,1
chr16,72997098,72997382,3,"1,2,3",1,1,1
chr16,72997382,72997433,2,"1,3",1,0,1
chr16,73015673,73015688,2,"1,3",1,0,1
chr16,73015688,73015972,3,"1,2,3",1,1,1
chr16,73015972,73016009,2,"1,3",1,0,1
chr16,74998670,74998808,2,"1,3",1,0,1
chr16,74998808,74998879,3,"1,2,3",1,1,1
chr16,74998879,74999006,2,"1,3",1,0,1
chr16,75108958,75109294,2,"1,3",1,0,1
chr16,75254505,75254789,2,"2,3",0,1,1
chr16,75288204,75288485,2,"2,3",0,1,1
chr16,75491979,75492263,2,"2,3",0,1,1
chr16,78050993,78051078,2,"1,3",1,0,1
chr16,78051078,78051164,3,"1,2,3",1,1,1
chr16,78051164,78051362,2,"2,3",0,1,1
chr16,78053010,78053023,2,"1,3",1,0,1
chr16,78053023,78053307,3,"1,2,3",1,1,1
chr16,78053307,78053346,2,"1,3",1,0,1
chr16,79678121,79678125,2,"2,3",0,1,1
chr16,79678125,79678405,3,"1,2,3",1,1,1
chr16,79678405,79678461,2,"1,3",1,0,1
chr16,80540743,80541079,2,"1,3",1,0,1
chr16,80591107,80591391,2,"2,3",0,1,1
chr16,80619889,80619914,2,"1,3",1,0,1
chr16,80619914,80620198,3,"1,2,3",1,1,1
chr16,80620198,80620225,2,"1,3",1,0,1
chr16,80837637,80837973,2,"1,3",1,0,1
chr16,82138498,82138510,2,"1,3",1,0,1
chr16,82138510,82138794,3,"1,2,3",1,1,1
chr16,82138794,82138834,2,"1,3",1,0,1
chr16,82152643,82152688,2,"1,3",1,0,1
chr16,82152688,82152972,3,"1,2,3",1,1,1
chr16,82152972,82152979,2,"1,3",1,0,1
chr16,84119489,84119521,2,"1,3",1,0,1
chr16,84119521,84119805,3,"1,2,3",1,1,1
chr16,84119805,84119825,2,"1,3",1,0,1
chr16,84175793,84175827,2,"2,3",0,1,1
chr16,84177141,84177425,2,"2,3",0,1,1
chr16,84475564,84475653,2,"1,3",1,0,1
chr16,84475653,84475900,3,"1,2,3",1,1,1
chr16,84475900,84475937,2,"2,3",0,1,1
chr16,84851268,84851269,2,"1,3",1,0,1
chr16,84851269,84851553,3,"1,2,3",1,1,1
chr16,84851553,84851604,2,"1,3",1,0,1
chr16,85144304,85144305,2,"1,3",1,0,1
chr16,85144305,85144589,3,"1,2,3",1,1,1
chr16,85144589,85144640,2,"1,3",1,0,1
chr16,85147305,85147357,2,"1,3",1,0,1
chr16,85147357,85147641,3,"1,2,3",1,1,1
chr16,85289012,85289022,2,"1,3",1,0,1
chr16,85289022,85289306,3,"1,2,3",1,1,1
chr16,85289306,85289348,2,"1,3",1,0,1
chr16,85306167,85306202,2,"1,3",1,0,1
chr16,85306202,85306376,3,"1,2,3",1,1,1
chr16,85306376,85306429,2,"1,3",1,0,1
chr16,85350983,85351022,2,"2,3",0,1,1
chr16,85351022,85351267,3,"1,2,3",1,1,1
chr16,85351267,85351335,2,"1,3",1,0,1
chr16,85353851,85353869,2,"1,3",1,0,1
chr16,85353869,85354153,3,"1,2,3",1,1,1
chr16,85354153,85354187,2,"1,3",1,0,1
chr16,85436957,85437241,2,"2,3",0,1,1
chr16,85448843,85449179,2,"1,3",1,0,1
chr16,85491989,85492083,2,"2,3",0,1,1
chr16,85492083,85492239,3,"1,2,3",1,1,1
chr16,85492239,85492273,2,"2,3",0,1,1
chr16,85570468,85570498,2,"1,3",1,0,1
chr16,85570498,85570782,3,"1,2,3",1,1,1
chr16,85570782,85570804,2,"1,3",1,0,1
chr16,85612757,85613067,2,"1,3",1,0,1
chr16,85681284,85681289,2,"2,3",0,1,1
chr16,85681289,85681568,3,"1,2,3",1,1,1
chr16,85681568,85681625,2,"1,3",1,0,1
chr16,85746382,85746393,2,"2,3",0,1,1
chr16,85746393,85746473,3,"1,2,3",1,1,1
chr16,85746473,85746549,2,"1,3",1,0,1
chr16,85891402,85891500,2,"2,3",0,1,1
chr16,85891500,85891686,3,"1,2,3",1,1,1
chr16,85891686,85891836,2,"1,3",1,0,1
chr16,86193819,86194103,2,"2,3",0,1,1
chr16,86901641,86901977,2,"1,3",1,0,1
chr16,86902031,86902064,2,"2,3",0,1,1
chr16,86902064,86902315,3,"1,2,3",1,1,1
chr16,86902315,86902395,2,"1,3",1,0,1
chr16,87415594,87415878,2,"2,3",0,1,1
chr16,87706290,87706485,2,"1,3",1,0,1
chr16,87790011,87790015,2,"2,3",0,1,1
chr16,87790015,87790134,3,"1,2,3",1,1,1
chr16,87834548,87834635,2,"1,3",1,0,1
chr16,87834635,87834826,3,"1,2,3",1,1,1
chr16,87834826,87834884,2,"1,3",1,0,1
chr16,87945736,87945767,2,"1,3",1,0,1
chr16,87945767,87946051,3,"1,2,3",1,1,1
chr16,87946051,87946072,2,"1,3",1,0,1
chr16,88452630,88452815,2,"1,3",1,0,1
chr16,88510383,88510719,2,"1,3",1,0,1
chr16,88927072,88927136,2,"1,3",1,0,1
chr16,88927136,88927334,3,"1,2,3",1,1,1
chr16,88927334,88927401,2,"1,3",1,0,1
chr16,88928443,88928486,2,"2,3",0,1,1
chr16,88928486,88928541,3,"1,2,3",1,1,1
chr16,88928541,88928544,2,"1,3",1,0,1
chr16,88928544,88928723,3,"1,2,3",1,1,1
chr16,88928723,88928828,2,"2,3",0,1,1
chr16,88929079,88929155,2,"2,3",0,1,1
chr16,88929155,88929265,3,"1,2,3",1,1,1
chr16,88929265,88929363,2,"2,3",0,1,1
chr16,88936091,88936137,2,"1,3",1,0,1
chr16,88936137,88936421,3,"1,2,3",1,1,1
chr16,88936421,88936427,2,"1,3",1,0,1
chr16,89153957,89153977,2,"2,3",0,1,1
chr16,89153977,89154241,3,"1,2,3",1,1,1
chr16,89154241,89154313,2,"1,3",1,0,1
chr16,89320205,89320390,2,"2,3",0,1,1
chr16,89320390,89320489,3,"1,2,3",1,1,1
chr16,89320489,89320987,2,"1,3",1,0,1
chr16,89383062,89383398,2,"1,3",1,0,1
chr16,89560711,89561047,2,"1,3",1,0,1
chr16,89566160,89566382,2,"1,3",1,0,1
chr16,89822672,89822956,2,"2,3",0,1,1
chr16,89904579,89904915,2,"1,3",1,0,1
chr16,90022469,90022805,2,"1,3",1,0,1
chr17,996899,996916,2,"2,3",0,1,1
chr17,996916,997183,3,"1,2,3",1,1,1
chr17,997183,997252,2,"1,3",1,0,1
chr17,1629139,1629475,2,"1,3",1,0,1
chr17,1776865,1776923,2,"1,3",1,0,1
chr17,1776923,1777201,3,"1,2,3",1,1,1
chr17,1777201,1777207,2,"2,3",0,1,1
chr17,2011616,2011724,2,"1,3",1,0,1
chr17,2011724,2011838,3,"1,2,3",1,1,1
chr17,2011838,2011952,2,"1,3",1,0,1
chr17,2593439,2593775,2,"1,3",1,0,1
chr17,2960153,2960437,2,"2,3",0,1,1
chr17,2965580,2965864,2,"2,3",0,1,1
chr17,3635499,3635760,2,"2,3",0,1,1
chr17,3732229,3732557,2,"1,3",1,0,1
chr17,4161680,4161964,2,"2,3",0,1,1
chr17,4534282,4534618,2,"1,3",1,0,1
chr17,4575840,4576124,2,"2,3",0,1,1
chr17,4638787,4639123,2,"1,3",1,0,1
chr17,4967254,4967590,2,"1,3",1,0,1
chr17,5286897,5287181,2,"2,3",0,1,1
chr17,6676103,6676109,2,"1,3",1,0,1
chr17,6676109,6676393,3,"1,2,3",1,1,1
chr17,6676393,6676439,2,"1,3",1,0,1
chr17,6683224,6683508,2,"2,3",0,1,1
chr17,6868644,6868928,2,"2,3",0,1,1
chr17,7351788,7352124,2,"1,3",1,0,1
chr17,7477415,7477699,2,"2,3",0,1,1
chr17,7686486,7686713,2,"1,3",1,0,1
chr17,7836824,7837071,2,"2,3",0,1,1
chr17,8118362,8118646,2,"2,3",0,1,1
chr17,8154330,8154509,2,"2,3",0,1,1
chr17,8173349,8173633,2,"2,3",0,1,1
chr17,8789093,8789377,2,"2,3",0,1,1
chr17,13751479,13751763,2,"2,3",0,1,1
chr17,14205994,14206278,2,"2,3",0,1,1
chr17,15651574,15651910,2,"1,3",1,0,1
chr17,15659762,15659801,2,"1,3",1,0,1
chr17,15659801,15660085,3,"1,2,3",1,1,1
chr17,15660085,15660097,2,"1,3",1,0,1
chr17,16438842,16439126,2,"2,3",0,1,1
chr17,17018642,17018926,2,"2,3",0,1,1
chr17,17078490,17078774,2,"2,3",0,1,1
chr17,17446427,17446601,2,"2,3",0,1,1
chr17,17686282,17686766,2,"2,3",0,1,1
chr17,17840185,17840469,2,"2,3",0,1,1
chr17,19011075,19011359,2,"2,3",0,1,1
chr17,27241644,27241669,2,"1,3",1,0,1
chr17,27241669,27241953,3,"1,2,3",1,1,1
chr17,27241953,27241980,2,"1,3",1,0,1
chr17,27247382,27247392,2,"1,3",1,0,1
chr17,27247392,27247676,3,"1,2,3",1,1,1
chr17,27247676,27247718,2,"1,3",1,0,1
chr17,27332435,27332478,2,"2,3",0,1,1
chr17,27332478,27332719,3,"1,2,3",1,1,1
chr17,27332719,27332814,2,"1,3",1,0,1
chr17,27873853,27873954,2,"2,3",0,1,1
chr17,28326079,28326415,2,"1,3",1,0,1
chr17,28497982,28498011,2,"1,3",1,0,1
chr17,28498011,28498295,3,"1,2,3",1,1,1
chr17,28498295,28498318,2,"1,3",1,0,1
chr17,28536832,28536910,2,"1,3",1,0,1
chr17,28536910,28537018,3,"1,2,3",1,1,1
chr17,28537018,28537367,2,"1,3",1,0,1
chr17,28743196,28743267,2,"2,3",0,1,1
chr17,28743267,28743480,3,"1,2,3",1,1,1
chr17,28743480,28743603,2,"1,3",1,0,1
chr17,28746803,28747027,2,"1,3",1,0,1
chr17,28747027,28747139,3,"1,2,3",1,1,1
chr17,28747139,28747311,2,"2,3",0,1,1
chr17,29344437,29344721,2,"2,3",0,1,1
chr17,29710971,29711255,2,"2,3",0,1,1
chr17,31566733,31567017,2,"2,3",0,1,1
chr17,36731045,36731228,2,"1,3",1,0,1
chr17,36731228,36731381,3,"1,2,3",1,1,1
chr17,36731381,36731512,2,"2,3",0,1,1
chr17,39036096,39036380,2,"2,3",0,1,1
chr17,40021448,40021854,2,"1,3",1,0,1
chr17,40180796,40180817,2,"2,3",0,1,1
chr17,40180817,40181027,3,"1,2,3",1,1,1
chr17,40181027,40181045,2,"2,3",0,1,1
chr17,40314597,40314831,3,"1,2,3",1,1,1
chr17,40314831,40314889,2,"1,3",1,0,1
chr17,40331620,40331904,2,"2,3",0,1,1
chr17,40448696,40448722,2,"1,3",1,0,1
chr17,40448722,40448967,3,"1,2,3",1,1,1
chr17,40448967,40448998,2,"1,3",1,0,1
chr17,40549299,40549329,2,"2,3",0,1,1
chr17,40549329,40549583,3,"1,2,3",1,1,1
chr17,40549583,40549665,2,"1,3",1,0,1
chr17,40551219,40551246,2,"2,3",0,1,1
chr17,40551246,40551503,3,"1,2,3",1,1,1
chr17,40551503,40551564,2,"1,3",1,0,1
chr17,40694668,40694952,2,"2,3",0,1,1
chr17,40818859,40819195,2,"1,3",1,0,1
chr17,40958099,40958122,2,"1,3",1,0,1
chr17,40958122,40958406,3,"1,2,3",1,1,1
chr17,40958406,40958435,2,"1,3",1,0,1
chr17,41009278,41009614,2,"1,3",1,0,1
chr17,41528262,41528546,2,"2,3",0,1,1
chr17,41655673,41655957,2,"2,3",0,1,1
chr17,41793205,41793270,2,"1,3",1,0,1
chr17,41793270,41793541,3,"1,2,3",1,1,1
chr17,41793541,41793554,2,"2,3",0,1,1
chr17,41796029,41796048,2,"1,3",1,0,1
chr17,41796048,41796332,3,"1,2,3",1,1,1
chr17,41796332,41796340,2,"1,3",1,0,1
chr17,41801517,41801801,2,"2,3",0,1,1
chr17,41972941,41973277,2,"1,3",1,0,1
chr17,44587374,44587658,2,"2,3",0,1,1
chr17,45043204,45043213,2,"1,3",1,0,1
chr17,45043213,45043497,3,"1,2,3",1,1,1
chr17,45043497,45043540,2,"1,3",1,0,1
chr17,45102464,45102500,2,"1,3",1,0,1
chr17,45102500,45102784,3,"1,2,3",1,1,1
chr17,45102784,45102800,2,"1,3",1,0,1
chr17,45124573,45124857,2,"2,3",0,1,1
chr17,45130036,45130320,2,"2,3",0,1,1
chr17,45901117,45901401,2,"2,3",0,1,1
chr17,47673612,47673896,2,"2,3",0,1,1
chr17,47674011,47674059,2,"1,3",1,0,1
chr17,47674059,47674343,3,"1,2,3",1,1,1
chr17,47674343,47674347,2,"1,3",1,0,1
chr17,47884205,47884541,2,"1,3",1,0,1
chr17,47956849,47956852,2,"2,3",0,1,1
chr17,47956852,47957133,3,"1,2,3",1,1,1
chr17,47957133,47957305,2,"1,3",1,0,1
chr17,47957707,47957991,2,"2,3",0,1,1
chr17,47958134,47958428,2,"1,3",1,0,1
chr17,48107481,48107817,2,"1,3",1,0,1
chr17,48160598,48160882,2,"2,3",0,1,1
chr17,48522260,48522296,2,"1,3",1,0,1
chr17,48522296,48522580,3,"1,2,3",1,1,1
chr17,48522580,48522596,2,"1,3",1,0,1
chr17,49093094,49093097,2,"2,3",0,1,1
chr17,49093097,49093378,3,"1,2,3",1,1,1
chr17,49093378,49093433,2,"1,3",1,0,1
chr17,49508332,49508668,2,"1,3",1,0,1
chr17,49887307,49887348,2,"1,3",1,0,1
chr17,49887348,49887451,3,"1,2,3",1,1,1
chr17,49887451,49887452,2,"2,3",0,1,1
chr17,49887711,49887995,2,"2,3",0,1,1
chr17,49976215,49976499,2,"2,3",0,1,1
chr17,50178421,50178757,2,"1,3",1,0,1
chr17,50317315,50317323,2,"2,3",0,1,1
chr17,50317323,50317599,3,"1,2,3",1,1,1
chr17,50317599,50317659,2,"1,3",1,0,1
chr17,50373127,50373463,2,"1,3",1,0,1
chr17,50466333,50466617,2,"2,3",0,1,1
chr17,50532577,50532861,2,"2,3",0,1,1
chr17,50534296,50534339,2,"2,3",0,1,1
chr17,50534339,50534580,3,"1,2,3",1,1,1
chr17,50534580,50534675,2,"1,3",1,0,1
chr17,50639208,50639244,2,"2,3",0,1,1
chr17,50639244,50639492,3,"1,2,3",1,1,1
chr17,50639492,50639580,2,"1,3",1,0,1
chr17,50684733,50684757,2,"1,3",1,0,1
chr17,50684757,50685041,3,"1,2,3",1,1,1
chr17,50685041,50685069,2,"1,3",1,0,1
chr17,50867439,50867723,2,"2,3",0,1,1
chr17,50904313,50904483,2,"2,3",0,1,1
chr17,50904483,50904597,3,"1,2,3",1,1,1
chr17,50904597,50904819,2,"1,3",1,0,1
chr17,50905192,50905466,2,"1,3",1,0,1
chr17,50905466,50905637,3,"1,2,3",1,1,1
chr17,50915168,50915199,2,"1,3",1,0,1
chr17,50915199,50915474,3,"1,2,3",1,1,1
chr17,50915474,50915483,2,"2,3",0,1,1
chr17,50935396,50935680,2,"2,3",0,1,1
chr17,50944431,50944621,2,"1,3",1,0,1
chr17,50944621,50944731,3,"1,2,3",1,1,1
chr17,50944731,50944833,2,"1,3",1,0,1
chr17,50948283,50948309,2,"1,3",1,0,1
chr17,50948309,50948382,3,"1,2,3",1,1,1
chr17,50948382,50948526,2,"1,3",1,0,1
chr17,50950015,50950298,2,"1,3",1,0,1
chr17,50950732,50951068,2,"1,3",1,0,1
chr17,51153350,51153386,2,"1,3",1,0,1
chr17,51153386,51153670,3,"1,2,3",1,1,1
chr17,51153670,51153686,2,"1,3",1,0,1
chr17,55446919,55447203,2,"2,3",0,1,1
chr17,57085654,57085714,2,"1,3",1,0,1
chr17,57085714,57085990,3,"1,2,3",1,1,1
chr17,57085990,57085998,2,"2,3",0,1,1
chr17,57264816,57265100,2,"2,3",0,1,1
chr17,57440973,57441493,2,"1,3",1,0,1
chr17,57445031,57445315,3,"1,2,3",1,1,1
chr17,57445315,57445338,2,"1,3",1,0,1
chr17,57834135,57834180,2,"1,3",1,0,1
chr17,57834180,57834464,3,"1,2,3",1,1,1
chr17,57834464,57834471,2,"1,3",1,0,1
chr17,57861057,57861341,2,"2,3",0,1,1
chr17,57903349,57903624,2,"2,3",0,1,1
chr17,57948413,57948697,2,"2,3",0,1,1
chr17,57988000,57988336,2,"1,3",1,0,1
chr17,58352068,58352404,2,"1,3",1,0,1
chr17,58417555,58417839,2,"2,3",0,1,1
chr17,58518639,58518923,2,"2,3",0,1,1
chr17,58900167,58900503,2,"1,3",1,0,1
chr17,59154752,59155088,2,"1,3",1,0,1
chr17,59329625,59329857,2,"1,3",1,0,1
chr17,59366844,59366849,2,"1,3",1,0,1
chr17,59366849,59367133,3,"1,2,3",1,1,1
chr17,59367133,59367180,2,"1,3",1,0,1
chr17,59406892,59407176,2,"2,3",0,1,1
chr17,59619721,59620244,2,"2,3",0,1,1
chr17,59776562,59776587,2,"1,3",1,0,1
chr17,59776587,59776861,3,"1,2,3",1,1,1
chr17,59776861,59776871,2,"2,3",0,1,1
chr17,59786553,59786554,2,"2,3",0,1,1
chr17,59786554,59786786,3,"1,2,3",1,1,1
chr17,59786786,59786803,2,"1,3",1,0,1
chr17,62703135,62703471,2,"1,3",1,0,1
chr17,62704467,62704519,2,"1,3",1,0,1
chr17,62704519,62704803,3,"1,2,3",1,1,1
chr17,62709998,62710282,2,"2,3",0,1,1
chr17,62800641,62800642,2,"2,3",0,1,1
chr17,62800642,62800925,3,"1,2,3",1,1,1
chr17,62800925,62800978,2,"1,3",1,0,1
chr17,62804851,62804855,2,"2,3",0,1,1
chr17,62804855,62805089,3,"1,2,3",1,1,1
chr17,62808118,62808402,2,"2,3",0,1,1
chr17,62950165,62950449,2,"2,3",0,1,1
chr17,63435616,63435640,2,"2,3",0,1,1
chr17,63435640,63435900,3,"1,2,3",1,1,1
chr17,63435900,63435976,2,"1,3",1,0,1
chr17,63696604,63696911,2,"1,3",1,0,1
chr17,63752753,63752802,2,"1,3",1,0,1
chr17,63752802,63753086,3,"1,2,3",1,1,1
chr17,63753086,63753089,2,"1,3",1,0,1
chr17,63773489,63773812,2,"1,3",1,0,1
chr17,63773812,63773825,3,"1,2,3",1,1,1
chr17,63773825,63774297,2,"2,3",0,1,1
chr17,63838585,63838611,2,"1,3",1,0,1
chr17,63838611,63838895,3,"1,2,3",1,1,1
chr17,63838895,63838918,2,"1,3",1,0,1
chr17,63842644,63842748,2,"1,3",1,0,1
chr17,63842748,63842980,3,"1,2,3",1,1,1
chr17,63842980,63843032,2,"2,3",0,1,1
chr17,64426607,64426891,2,"2,3",0,1,1
chr17,64496995,64497279,2,"2,3",0,1,1
chr17,64506160,64506666,2,"2,3",0,1,1
chr17,64662512,64662939,2,"1,3",1,0,1
chr17,64975578,64975914,2,"1,3",1,0,1
chr17,65628271,65628301,2,"2,3",0,1,1
chr17,65628301,65628555,3,"1,2,3",1,1,1
chr17,65628555,65628637,2,"1,3",1,0,1
chr17,65633950,65633986,2,"1,3",1,0,1
chr17,65633986,65634270,3,"1,2,3",1,1,1
chr17,65634270,65634286,2,"1,3",1,0,1
chr17,66191443,66191712,2,"1,3",1,0,1
chr17,66275614,66275627,2,"1,3",1,0,1
chr17,66275627,66275911,3,"1,2,3",1,1,1
chr17,66275911,66275950,2,"1,3",1,0,1
chr17,66296274,66296610,2,"1,3",1,0,1
chr17,66673927,66673991,2,"1,3",1,0,1
chr17,66673991,66674263,3,"1,2,3",1,1,1
chr17,66674263,66674275,2,"2,3",0,1,1
chr17,66676505,66676554,2,"1,3",1,0,1
chr17,66676554,66676838,3,"1,2,3",1,1,1
chr17,66676838,66676841,2,"1,3",1,0,1
chr17,66829514,66829850,2,"1,3",1,0,1
chr17,67047428,67047461,2,"1,3",1,0,1
chr17,67047461,67047745,3,"1,2,3",1,1,1
chr17,67047745,67047764,2,"1,3",1,0,1
chr17,67467730,67467754,2,"2,3",0,1,1
chr17,67467754,67467833,3,"1,2,3",1,1,1
chr17,67467833,67467840,2,"1,3",1,0,1
chr17,67469338,67469622,2,"2,3",0,1,1
chr17,67475429,67475713,2,"2,3",0,1,1
chr17,67637896,67637912,2,"2,3",0,1,1
chr17,67637912,67638180,3,"1,2,3",1,1,1
chr17,67638180,67638248,2,"1,3",1,0,1
chr17,68424977,68425313,2,"1,3",1,0,1
chr17,68511727,68512063,2,"1,3",1,0,1
chr17,72126571,72126579,2,"1,3",1,0,1
chr17,72126579,72126863,3,"1,2,3",1,1,1
chr17,72351970,72352254,2,"2,3",0,1,1
chr17,72618031,72618051,2,"1,3",1,0,1
chr17,72618051,72618212,3,"1,2,3",1,1,1
chr17,72618212,72618272,2,"1,3",1,0,1
chr17,72634728,72634756,2,"1,3",1,0,1
chr17,72634756,72635040,3,"1,2,3",1,1,1
chr17,72635040,72635064,2,"1,3",1,0,1
