chrom,start,end,num,list,ENCFF304EAE_SIN3A_sorted.bed,ENCFF544UFD_SIN3A_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr11,67428671,67428675,2,"1,3",1,0,1
chr11,67436364,67436749,2,"2,3",0,1,1
chr11,67438577,67438817,2,"2,3",0,1,1
chr11,67464666,67465043,2,"2,3",0,1,1
chr11,67469182,67469542,2,"2,3",0,1,1
chr11,67484933,67485009,2,"2,3",0,1,1
chr11,67485009,67485307,3,"1,2,3",1,1,1
chr11,67505983,67506411,2,"2,3",0,1,1
chr11,67508535,67508556,2,"2,3",0,1,1
chr11,67508556,67508834,3,"1,2,3",1,1,1
chr11,67583568,67583971,2,"1,3",1,0,1
chr11,67606713,67607163,2,"2,3",0,1,1
chr11,67614120,67614570,2,"2,3",0,1,1
chr11,67629366,67629870,2,"1,3",1,0,1
chr11,68003853,68004303,2,"2,3",0,1,1
chr11,68030604,68030681,2,"1,3",1,0,1
chr11,68030681,68031039,3,"1,2,3",1,1,1
chr11,68040450,68040954,2,"1,3",1,0,1
chr11,68121287,68122042,2,"1,3",1,0,1
chr11,68266522,68266844,2,"2,3",0,1,1
chr11,68271283,68271335,2,"1,3",1,0,1
chr11,68460019,68461185,2,"2,3",0,1,1
chr11,68903631,68903666,2,"1,3",1,0,1
chr11,68903666,68904116,3,"1,2,3",1,1,1
chr11,68904116,68904135,2,"1,3",1,0,1
chr11,70203106,70203610,2,"1,3",1,0,1
chr11,70203773,70204223,2,"2,3",0,1,1
chr11,71448417,71448530,2,"2,3",0,1,1
chr11,71448530,71448861,3,"1,2,3",1,1,1
chr11,71453071,71453077,2,"1,3",1,0,1
chr11,71453077,71453522,3,"1,2,3",1,1,1
chr11,71928752,71928807,2,"1,3",1,0,1
chr11,71928807,71929256,3,"1,2,3",1,1,1
chr11,71929256,71929257,2,"2,3",0,1,1
chr11,72041689,72042133,2,"2,3",0,1,1
chr11,72080033,72080303,2,"1,3",1,0,1
chr11,72080303,72081076,3,"1,2,3",1,1,1
chr11,72081076,72081114,2,"1,3",1,0,1
chr11,72102971,72103724,2,"2,3",0,1,1
chr11,72112389,72112839,2,"2,3",0,1,1
chr11,72223332,72224201,2,"1,3",1,0,1
chr11,72813880,72813974,2,"2,3",0,1,1
chr11,72814288,72814738,2,"2,3",0,1,1
chr11,73307337,73308551,2,"1,3",1,0,1
chr11,73376207,73376657,2,"2,3",0,1,1
chr11,73761099,73761699,2,"2,3",0,1,1
chr11,73876576,73876594,2,"2,3",0,1,1
chr11,73876594,73877026,3,"1,2,3",1,1,1
chr11,73877026,73877295,2,"1,3",1,0,1
chr11,73950838,73951290,2,"2,3",0,1,1
chr11,74170772,74171021,2,"2,3",0,1,1
chr11,74171021,74171549,3,"1,2,3",1,1,1
chr11,74171549,74171615,2,"1,3",1,0,1
chr11,74398575,74399079,2,"1,3",1,0,1
chr11,74493052,74493331,3,"1,2,3",1,1,1
chr11,74493331,74493611,2,"2,3",0,1,1
chr11,74748710,74749160,2,"2,3",0,1,1
chr11,74948934,74949515,2,"2,3",0,1,1
chr11,75399495,75399945,2,"2,3",0,1,1
chr11,75768520,75768932,2,"2,3",0,1,1
chr11,75814457,75814907,3,"1,2,3",1,1,1
chr11,75814907,75814961,2,"1,3",1,0,1
chr11,75815117,75815567,2,"2,3",0,1,1
chr11,76381144,76381151,2,"2,3",0,1,1
chr11,76381151,76381594,3,"1,2,3",1,1,1
chr11,76381594,76381605,2,"1,3",1,0,1
chr11,76444378,76444822,2,"1,3",1,0,1
chr11,77819362,77819718,2,"2,3",0,1,1
chr11,77819978,77820081,2,"2,3",0,1,1
chr11,77820660,77820738,2,"1,3",1,0,1
chr11,77820738,77821223,3,"1,2,3",1,1,1
chr11,78139373,78140029,2,"2,3",0,1,1
chr11,78187979,78188970,2,"2,3",0,1,1
chr11,78574428,78574500,2,"1,3",1,0,1
chr11,78574500,78574950,3,"1,2,3",1,1,1
chr11,78574950,78575137,2,"1,3",1,0,1
chr11,82901598,82901599,2,"2,3",0,1,1
chr11,82901599,82901840,3,"1,2,3",1,1,1
chr11,83071711,83072059,3,"1,2,3",1,1,1
chr11,83072059,83072092,2,"1,3",1,0,1
chr11,83156547,83157464,2,"1,3",1,0,1
chr11,83193478,83193488,2,"1,3",1,0,1
chr11,83193488,83193938,3,"1,2,3",1,1,1
chr11,83193938,83194132,2,"1,3",1,0,1
chr11,83194132,83194181,3,"1,2,3",1,1,1
chr11,83194181,83194794,2,"2,3",0,1,1
chr11,83285719,83286551,2,"2,3",0,1,1
chr11,85647770,85648380,2,"2,3",0,1,1
chr11,85663884,85664109,2,"2,3",0,1,1
chr11,85664109,85664431,3,"1,2,3",1,1,1
chr11,85664431,85664613,2,"1,3",1,0,1
chr11,85664639,85665089,2,"2,3",0,1,1
chr11,86244789,86245492,2,"1,3",1,0,1
chr11,86302045,86302549,2,"1,3",1,0,1
chr11,90222829,90223484,2,"2,3",0,1,1
chr11,93661489,93662193,2,"1,3",1,0,1
chr11,93741146,93741185,2,"1,3",1,0,1
chr11,93741185,93741650,3,"1,2,3",1,1,1
chr11,93741650,93742043,2,"2,3",0,1,1
chr11,93784743,93785193,2,"2,3",0,1,1
chr11,94128411,94128682,2,"2,3",0,1,1
chr11,94128682,94129117,3,"1,2,3",1,1,1
chr11,94129117,94129186,2,"1,3",1,0,1
chr11,94493338,94493678,2,"1,3",1,0,1
chr11,94493726,94494274,2,"2,3",0,1,1
chr11,94512317,94512722,2,"2,3",0,1,1
chr11,94973256,94973468,2,"1,3",1,0,1
chr11,94973468,94973760,3,"1,2,3",1,1,1
chr11,94973760,94973957,2,"2,3",0,1,1
chr11,95068488,95068914,2,"2,3",0,1,1
chr11,95089571,95090355,2,"2,3",0,1,1
chr11,95789439,95789733,2,"1,3",1,0,1
chr11,95789733,95789943,3,"1,2,3",1,1,1
chr11,95789943,95790183,2,"2,3",0,1,1
chr11,96341232,96341596,2,"2,3",0,1,1
chr11,96343176,96343488,2,"2,3",0,1,1
chr11,96389598,96389631,2,"1,3",1,0,1
chr11,96389631,96390352,3,"1,2,3",1,1,1
chr11,96390352,96390429,2,"1,3",1,0,1
chr11,100687039,100687543,2,"1,3",1,0,1
chr11,102293912,102294313,2,"2,3",0,1,1
chr11,102317081,102317328,2,"2,3",0,1,1
chr11,102346797,102347448,2,"2,3",0,1,1
chr11,102451761,102452050,3,"1,2,3",1,1,1
chr11,102452050,102452103,2,"1,3",1,0,1
chr11,103109191,103109641,2,"2,3",0,1,1
chr11,106077079,106077529,2,"2,3",0,1,1
chr11,107928291,107928977,2,"2,3",0,1,1
chr11,108008770,108009825,2,"2,3",0,1,1
chr11,108121402,108122059,2,"2,3",0,1,1
chr11,108222519,108222585,2,"2,3",0,1,1
chr11,108222798,108223248,2,"2,3",0,1,1
chr11,108467108,108467737,2,"2,3",0,1,1
chr11,108498085,108498589,2,"1,3",1,0,1
chr11,108664739,108664900,2,"2,3",0,1,1
chr11,108664900,108665337,3,"1,2,3",1,1,1
chr11,108665337,108665404,2,"1,3",1,0,1
chr11,110429918,110430543,2,"2,3",0,1,1
chr11,111378594,111379549,2,"2,3",0,1,1
chr11,111417159,111417536,2,"2,3",0,1,1
chr11,111602019,111602469,2,"2,3",0,1,1
chr11,111878662,111878980,2,"2,3",0,1,1
chr11,111879095,111879599,2,"1,3",1,0,1
chr11,111927235,111927411,2,"2,3",0,1,1
chr11,112073802,112073963,2,"2,3",0,1,1
chr11,112073963,112074451,3,"1,2,3",1,1,1
chr11,112074451,112074467,2,"1,3",1,0,1
chr11,112086445,112086949,2,"1,3",1,0,1
chr11,112225977,112226644,2,"2,3",0,1,1
chr11,113314554,113314982,2,"2,3",0,1,1
chr11,114400345,114400795,2,"2,3",0,1,1
chr11,116772718,116772752,2,"1,3",1,0,1
chr11,116772752,116773202,3,"1,2,3",1,1,1
chr11,116773202,116773222,2,"1,3",1,0,1
chr11,116787829,116788279,2,"2,3",0,1,1
chr11,117098455,117098901,2,"2,3",0,1,1
chr11,117144024,117144474,2,"2,3",0,1,1
chr11,117178548,117178979,3,"1,2,3",1,1,1
chr11,117178979,117178994,2,"2,3",0,1,1
chr11,117181274,117181515,2,"2,3",0,1,1
chr11,117327630,117327702,2,"2,3",0,1,1
chr11,117327702,117328308,3,"1,2,3",1,1,1
chr11,117328308,117328407,2,"1,3",1,0,1
chr11,117986117,117986621,2,"1,3",1,0,1
chr11,118252085,118252535,2,"2,3",0,1,1
chr11,118359348,118359798,2,"2,3",0,1,1
chr11,118401013,118401124,2,"2,3",0,1,1
chr11,118401443,118401570,2,"1,3",1,0,1
chr11,118401570,118401947,3,"1,2,3",1,1,1
chr11,118401947,118402020,2,"2,3",0,1,1
chr11,118435474,118436058,2,"2,3",0,1,1
chr11,118436058,118436131,3,"1,2,3",1,1,1
chr11,118436131,118436562,2,"1,3",1,0,1
chr11,118438486,118438666,2,"2,3",0,1,1
chr11,118438739,118438911,2,"2,3",0,1,1
chr11,118572001,118572760,2,"2,3",0,1,1
chr11,118791608,118792009,2,"1,3",1,0,1
chr11,118928109,118928155,2,"2,3",0,1,1
chr11,118928155,118928405,3,"1,2,3",1,1,1
chr11,118928525,118928557,3,"1,2,3",1,1,1
chr11,118928557,118928659,2,"1,3",1,0,1
chr11,118997755,118998259,2,"1,3",1,0,1
chr11,119018066,119018541,2,"1,3",1,0,1
chr11,119051708,119052158,2,"2,3",0,1,1
chr11,119056863,119057313,2,"2,3",0,1,1
chr11,119067441,119067663,2,"1,3",1,0,1
chr11,119067663,119067868,3,"1,2,3",1,1,1
chr11,119067868,119067941,2,"1,3",1,0,1
chr11,119084759,119085263,2,"1,3",1,0,1
chr11,119095154,119095664,2,"1,3",1,0,1
chr11,119095664,119095830,3,"1,2,3",1,1,1
chr11,119095830,119095860,2,"1,3",1,0,1
chr11,119101634,119101947,2,"2,3",0,1,1
chr11,119101947,119102371,3,"1,2,3",1,1,1
chr11,119102371,119102451,2,"1,3",1,0,1
chr11,119121156,119121401,2,"2,3",0,1,1
chr11,119121401,119121873,3,"1,2,3",1,1,1
chr11,119121873,119121905,2,"1,3",1,0,1
chr11,119205789,119206150,2,"2,3",0,1,1
chr11,119334187,119334793,2,"2,3",0,1,1
chr11,119381562,119381592,2,"1,3",1,0,1
chr11,119381592,119381967,3,"1,2,3",1,1,1
chr11,120335952,120336271,2,"2,3",0,1,1
chr11,120336271,120336402,3,"1,2,3",1,1,1
chr11,120336402,120336775,2,"1,3",1,0,1
chr11,120336915,120336957,2,"2,3",0,1,1
chr11,121023815,121024265,2,"2,3",0,1,1
chr11,121452820,121453162,2,"1,3",1,0,1
chr11,123061767,123061813,2,"1,3",1,0,1
chr11,123061813,123061880,3,"1,2,3",1,1,1
chr11,123061959,123062233,3,"1,2,3",1,1,1
chr11,123062233,123062263,2,"2,3",0,1,1
chr11,124673632,124674136,2,"1,3",1,0,1
chr11,124746661,124747165,2,"1,3",1,0,1
chr11,124762143,124762485,2,"2,3",0,1,1
chr11,124953825,124953908,2,"1,3",1,0,1
chr11,124953908,124954306,3,"1,2,3",1,1,1
chr11,124954306,124954358,2,"2,3",0,1,1
chr11,125063065,125063515,2,"2,3",0,1,1
chr11,125111777,125112104,2,"2,3",0,1,1
chr11,125591841,125592649,2,"1,3",1,0,1
chr11,125625627,125625738,2,"1,3",1,0,1
chr11,125625738,125626188,3,"1,2,3",1,1,1
chr11,125626188,125626332,2,"1,3",1,0,1
chr11,126211351,126211402,2,"1,3",1,0,1
chr11,126211402,126212057,3,"1,2,3",1,1,1
chr11,126212057,126212068,2,"1,3",1,0,1
chr11,126268746,126269417,2,"2,3",0,1,1
chr11,126283013,126283463,2,"2,3",0,1,1
chr11,128522371,128522875,2,"1,3",1,0,1
chr11,130002926,130003376,2,"2,3",0,1,1
chr11,134223856,134224682,2,"2,3",0,1,1
chr11,134253336,134253786,2,"2,3",0,1,1
chr12,389099,389129,2,"1,3",1,0,1
chr12,389129,389579,3,"1,2,3",1,1,1
chr12,389579,389603,2,"1,3",1,0,1
chr12,752051,752501,2,"2,3",0,1,1
chr12,1533654,1534299,2,"2,3",0,1,1
chr12,2812637,2812671,2,"1,3",1,0,1
chr12,2812671,2813121,3,"1,2,3",1,1,1
chr12,2813121,2813141,2,"1,3",1,0,1
chr12,2876912,2876933,2,"1,3",1,0,1
chr12,2876933,2877416,3,"1,2,3",1,1,1
chr12,2877416,2877698,2,"2,3",0,1,1
chr12,2890614,2890665,2,"1,3",1,0,1
chr12,2890665,2891115,3,"1,2,3",1,1,1
chr12,2891115,2891320,2,"1,3",1,0,1
chr12,4272494,4272673,2,"2,3",0,1,1
chr12,4273597,4273892,2,"2,3",0,1,1
chr12,4321024,4321474,2,"2,3",0,1,1
chr12,4538780,4538795,2,"1,3",1,0,1
chr12,4538795,4539018,3,"1,2,3",1,1,1
chr12,4539018,4539064,2,"2,3",0,1,1
chr12,4604743,4605234,2,"2,3",0,1,1
chr12,4648922,4648944,2,"2,3",0,1,1
chr12,4648944,4649372,3,"1,2,3",1,1,1
chr12,4649372,4649449,2,"1,3",1,0,1
chr12,6451073,6452233,2,"1,3",1,0,1
chr12,6470387,6470424,2,"1,3",1,0,1
chr12,6470424,6470874,3,"1,2,3",1,1,1
chr12,6470874,6470891,2,"1,3",1,0,1
chr12,6493841,6494291,2,"2,3",0,1,1
chr12,6533458,6533680,2,"2,3",0,1,1
chr12,6534375,6534395,2,"2,3",0,1,1
chr12,6534395,6534877,3,"1,2,3",1,1,1
chr12,6568013,6568041,2,"1,3",1,0,1
chr12,6568041,6568491,3,"1,2,3",1,1,1
chr12,6568491,6568517,2,"1,3",1,0,1
chr12,6626766,6627060,2,"2,3",0,1,1
chr12,6635664,6636159,2,"1,3",1,0,1
chr12,6662820,6663270,2,"2,3",0,1,1
chr12,6689088,6689853,2,"1,3",1,0,1
chr12,6723820,6723846,2,"1,3",1,0,1
chr12,6723846,6724324,3,"1,2,3",1,1,1
chr12,6724324,6724519,2,"2,3",0,1,1
chr12,6753042,6753069,2,"1,3",1,0,1
chr12,6753069,6753519,3,"1,2,3",1,1,1
chr12,6753519,6753848,2,"1,3",1,0,1
chr12,6851260,6851753,3,"1,2,3",1,1,1
chr12,6851753,6851803,2,"2,3",0,1,1
chr12,6867329,6867833,2,"1,3",1,0,1
chr12,6872428,6872685,3,"1,2,3",1,1,1
chr12,6904712,6904740,2,"1,3",1,0,1
chr12,6904740,6905142,3,"1,2,3",1,1,1
chr12,6944363,6944926,2,"1,3",1,0,1
chr12,6946364,6946730,2,"2,3",0,1,1
chr12,6950970,6951430,2,"2,3",0,1,1
chr12,6959091,6959595,2,"1,3",1,0,1
chr12,6970685,6970689,2,"1,3",1,0,1
chr12,6970689,6971139,3,"1,2,3",1,1,1
chr12,6971139,6971189,2,"1,3",1,0,1
chr12,7189050,7189619,3,"1,2,3",1,1,1
chr12,7189619,7189855,2,"1,3",1,0,1
chr12,8026800,8026819,2,"1,3",1,0,1
chr12,8026819,8027269,3,"1,2,3",1,1,1
chr12,8027269,8027304,2,"1,3",1,0,1
chr12,8242903,8243148,2,"2,3",0,1,1
chr12,8611155,8611558,2,"2,3",0,1,1
chr12,8949323,8949758,2,"2,3",0,1,1
chr12,9283591,9283952,3,"1,2,3",1,1,1
chr12,9283952,9284170,2,"1,3",1,0,1
chr12,10364658,10365108,2,"2,3",0,1,1
chr12,10613326,10613356,2,"1,3",1,0,1
chr12,10613356,10613806,3,"1,2,3",1,1,1
chr12,10613806,10614035,2,"1,3",1,0,1
chr12,11171031,11171374,2,"2,3",0,1,1
chr12,11500546,11500714,2,"1,3",1,0,1
chr12,11500714,11500890,3,"1,2,3",1,1,1
chr12,11500890,11500926,2,"1,3",1,0,1
chr12,11648811,11649164,2,"1,3",1,0,1
chr12,11652599,11652908,2,"2,3",0,1,1
chr12,12356961,12357465,2,"1,3",1,0,1
chr12,12611602,12611628,2,"1,3",1,0,1
chr12,12611628,12612078,3,"1,2,3",1,1,1
chr12,12612078,12612106,2,"1,3",1,0,1
chr12,12725140,12725177,2,"1,3",1,0,1
chr12,12725177,12725627,3,"1,2,3",1,1,1
chr12,12725627,12725644,2,"1,3",1,0,1
chr12,12813120,12813141,2,"1,3",1,0,1
chr12,12813141,12813591,3,"1,2,3",1,1,1
chr12,12813591,12813605,2,"1,3",1,0,1
chr12,14365396,14365490,2,"1,3",1,0,1
chr12,14365490,14365900,3,"1,2,3",1,1,1
chr12,14365900,14365940,2,"2,3",0,1,1
chr12,14769919,14770576,2,"2,3",0,1,1
chr12,14770856,14771299,2,"1,3",1,0,1
chr12,14803008,14803193,2,"2,3",0,1,1
chr12,14803193,14803697,3,"1,2,3",1,1,1
chr12,14803697,14804030,2,"2,3",0,1,1
chr12,15789351,15789801,2,"2,3",0,1,1
chr12,21501467,21501525,2,"2,3",0,1,1
chr12,21501525,21502026,3,"1,2,3",1,1,1
chr12,21502026,21502075,2,"1,3",1,0,1
chr12,21656919,21656964,2,"2,3",0,1,1
chr12,22624994,22625444,2,"2,3",0,1,1
chr12,24948978,24949350,2,"2,3",0,1,1
chr12,25194998,25195351,2,"1,3",1,0,1
chr12,25386030,25386434,3,"1,2,3",1,1,1
chr12,25386434,25386647,2,"1,3",1,0,1
chr12,26271745,26272153,2,"2,3",0,1,1
chr12,26937776,26937956,2,"1,3",1,0,1
chr12,26937956,26938065,3,"1,2,3",1,1,1
chr12,26938065,26938826,2,"2,3",0,1,1
chr12,27014040,27014769,2,"1,3",1,0,1
chr12,27022358,27022808,2,"2,3",0,1,1
chr12,27244152,27244226,2,"1,3",1,0,1
chr12,27244226,27244656,3,"1,2,3",1,1,1
chr12,27244656,27244676,2,"2,3",0,1,1
chr12,27333144,27333712,2,"2,3",0,1,1
chr12,27710608,27710622,2,"1,3",1,0,1
chr12,27710622,27711072,3,"1,2,3",1,1,1
chr12,27711072,27711112,2,"1,3",1,0,1
chr12,28190330,28190430,2,"2,3",0,1,1
chr12,28190430,28190979,3,"1,2,3",1,1,1
chr12,28190979,28191135,2,"1,3",1,0,1
chr12,32678988,32679482,2,"1,3",1,0,1
chr12,38316512,38317016,2,"1,3",1,0,1
chr12,38904818,38905257,2,"2,3",0,1,1
chr12,39442501,39442791,2,"2,3",0,1,1
chr12,39442791,39442951,3,"1,2,3",1,1,1
chr12,39442951,39443541,2,"1,3",1,0,1
chr12,42237429,42237792,2,"2,3",0,1,1
chr12,42238240,42238520,2,"2,3",0,1,1
chr12,42238520,42238690,3,"1,2,3",1,1,1
chr12,42238690,42238909,2,"1,3",1,0,1
chr12,42325965,42326415,2,"2,3",0,1,1
chr12,45215585,45216089,2,"1,3",1,0,1
chr12,45727447,45727677,3,"1,2,3",1,1,1
chr12,45727677,45727913,2,"1,3",1,0,1
chr12,45728670,45728676,2,"2,3",0,1,1
chr12,45728676,45729180,3,"1,2,3",1,1,1
chr12,45729180,45729321,2,"2,3",0,1,1
chr12,46371261,46371701,3,"1,2,3",1,1,1
chr12,46371701,46371845,2,"2,3",0,1,1
chr12,46372502,46372516,2,"2,3",0,1,1
chr12,46372655,46373049,2,"2,3",0,1,1
chr12,46383041,46383076,2,"1,3",1,0,1
chr12,46383076,46383526,3,"1,2,3",1,1,1
chr12,46383526,46383854,2,"1,3",1,0,1
chr12,46383854,46384301,3,"1,2,3",1,1,1
chr12,46388733,46388740,2,"2,3",0,1,1
chr12,47705706,47706210,2,"1,3",1,0,1
chr12,47758831,47759214,2,"2,3",0,1,1
chr12,47812901,47813405,2,"1,3",1,0,1
chr12,48105822,48106119,2,"1,3",1,0,1
chr12,48106119,48106547,3,"1,2,3",1,1,1
chr12,48157155,48157605,2,"2,3",0,1,1
chr12,48681725,48682149,2,"2,3",0,1,1
chr12,48814515,48815019,2,"1,3",1,0,1
chr12,48865526,48866030,2,"1,3",1,0,1
chr12,48903860,48903884,2,"1,3",1,0,1
chr12,48903884,48904334,3,"1,2,3",1,1,1
chr12,48904334,48904364,2,"1,3",1,0,1
chr12,48924605,48924651,2,"1,3",1,0,1
chr12,48924651,48925613,3,"1,2,3",1,1,1
chr12,48925613,48925715,2,"2,3",0,1,1
chr12,48956958,48957110,2,"1,3",1,0,1
chr12,48957110,48957676,3,"1,2,3",1,1,1
chr12,48957676,48957803,2,"2,3",0,1,1
chr12,48999271,48999319,2,"2,3",0,1,1
chr12,48999319,48999582,3,"1,2,3",1,1,1
chr12,48999663,48999721,3,"1,2,3",1,1,1
chr12,48999721,48999823,2,"1,3",1,0,1
chr12,49018235,49019192,2,"2,3",0,1,1
chr12,49060615,49060630,2,"2,3",0,1,1
chr12,49060630,49061065,3,"1,2,3",1,1,1
chr12,49061065,49061134,2,"1,3",1,0,1
chr12,49069634,49070138,2,"1,3",1,0,1
chr12,49130199,49130246,2,"2,3",0,1,1
chr12,49130246,49130552,3,"1,2,3",1,1,1
chr12,49130675,49131138,2,"1,3",1,0,1
chr12,49187963,49188467,2,"1,3",1,0,1
chr12,49188885,49189335,2,"2,3",0,1,1
chr12,49323123,49323134,2,"1,3",1,0,1
chr12,49323134,49323407,3,"1,2,3",1,1,1
chr12,49369767,49370125,2,"1,3",1,0,1
chr12,49567874,49568324,2,"2,3",0,1,1
chr12,49623020,49623470,2,"2,3",0,1,1
chr12,49707455,49707836,2,"2,3",0,1,1
chr12,49828355,49828805,2,"2,3",0,1,1
chr12,49842843,49843293,2,"2,3",0,1,1
chr12,50084950,50085376,2,"2,3",0,1,1
chr12,50112009,50112084,2,"1,3",1,0,1
chr12,50112084,50112534,3,"1,2,3",1,1,1
chr12,50112534,50112701,2,"1,3",1,0,1
chr12,50167042,50167492,2,"2,3",0,1,1
chr12,50400480,50400712,2,"1,3",1,0,1
chr12,50400712,50401081,3,"1,2,3",1,1,1
chr12,50401081,50401162,2,"2,3",0,1,1
chr12,50504928,50505378,2,"2,3",0,1,1
chr12,51047756,51047760,2,"2,3",0,1,1
chr12,51047760,51048183,3,"1,2,3",1,1,1
chr12,51048183,51048468,2,"1,3",1,0,1
chr12,52051398,52051848,2,"2,3",0,1,1
chr12,52069561,52069712,2,"2,3",0,1,1
chr12,52069712,52070218,3,"1,2,3",1,1,1
chr12,52070218,52070343,2,"1,3",1,0,1
chr12,53006640,53006752,2,"1,3",1,0,1
chr12,53006853,53007134,2,"1,3",1,0,1
chr12,53205717,53205750,2,"1,3",1,0,1
chr12,53205750,53205912,3,"1,2,3",1,1,1
chr12,53205912,53206126,2,"2,3",0,1,1
chr12,53207124,53207439,2,"2,3",0,1,1
chr12,53219697,53219791,2,"2,3",0,1,1
chr12,53251935,53252385,2,"2,3",0,1,1
chr12,53268060,53268126,2,"1,3",1,0,1
chr12,53268126,53268564,3,"1,2,3",1,1,1
chr12,53268564,53268576,2,"2,3",0,1,1
chr12,53295116,53295522,2,"2,3",0,1,1
chr12,53299537,53299950,2,"1,3",1,0,1
chr12,53321381,53321416,2,"2,3",0,1,1
chr12,53321416,53321575,3,"1,2,3",1,1,1
chr12,53321575,53321595,2,"2,3",0,1,1
chr12,53324554,53324626,2,"2,3",0,1,1
chr12,53324626,53325004,3,"1,2,3",1,1,1
chr12,53325004,53325130,2,"1,3",1,0,1
chr12,53371159,53371663,2,"1,3",1,0,1
chr12,53492922,53493600,2,"2,3",0,1,1
chr12,53501064,53501568,2,"1,3",1,0,1
chr12,53626347,53626763,2,"2,3",0,1,1
chr12,53751525,53751883,2,"2,3",0,1,1
chr12,54017622,54017953,2,"2,3",0,1,1
chr12,54052985,54053435,2,"2,3",0,1,1
chr12,54259419,54259869,2,"2,3",0,1,1
chr12,54280117,54280198,2,"2,3",0,1,1
chr12,54280198,54280347,3,"1,2,3",1,1,1
chr12,54280434,54280912,3,"1,2,3",1,1,1
chr12,54280912,54280957,2,"2,3",0,1,1
chr12,54325081,54325453,2,"2,3",0,1,1
chr12,54358895,54359256,3,"1,2,3",1,1,1
chr12,54359256,54359565,2,"1,3",1,0,1
chr12,54391067,54391279,2,"2,3",0,1,1
chr12,54498658,54498849,2,"2,3",0,1,1
chr12,55019841,55020107,2,"2,3",0,1,1
chr12,55715897,55715965,2,"1,3",1,0,1
chr12,55715965,55716321,3,"1,2,3",1,1,1
chr12,55716321,55716471,2,"2,3",0,1,1
chr12,55728934,55728991,2,"1,3",1,0,1
chr12,55728991,55729642,3,"1,2,3",1,1,1
chr12,55729642,55729712,2,"2,3",0,1,1
chr12,55738012,55738466,2,"2,3",0,1,1
chr12,55738466,55738689,3,"1,2,3",1,1,1
chr12,55738857,55738970,2,"1,3",1,0,1
chr12,55829529,55829979,2,"2,3",0,1,1
chr12,55830322,55830351,2,"1,3",1,0,1
chr12,55830351,55830456,3,"1,2,3",1,1,1
chr12,55926688,55927138,2,"2,3",0,1,1
chr12,55927658,55928108,2,"2,3",0,1,1
chr12,55973497,55973692,2,"2,3",0,1,1
chr12,55973852,55973914,2,"2,3",0,1,1
chr12,55973914,55974210,3,"1,2,3",1,1,1
chr12,55974345,55974542,3,"1,2,3",1,1,1
chr12,56104053,56104503,2,"2,3",0,1,1
chr12,56116205,56116910,2,"2,3",0,1,1
chr12,56117935,56117991,2,"2,3",0,1,1
chr12,56117991,56118385,3,"1,2,3",1,1,1
chr12,56118385,56118495,2,"1,3",1,0,1
chr12,56126191,56126462,2,"2,3",0,1,1
chr12,56127852,56128140,2,"2,3",0,1,1
chr12,56152178,56152292,2,"1,3",1,0,1
chr12,56152292,56152682,3,"1,2,3",1,1,1
chr12,56152682,56152687,2,"2,3",0,1,1
chr12,56224166,56224616,2,"2,3",0,1,1
chr12,56257945,56257977,2,"1,3",1,0,1
chr12,56257977,56258427,3,"1,2,3",1,1,1
chr12,56258427,56258449,2,"1,3",1,0,1
chr12,56266723,56266823,2,"1,3",1,0,1
chr12,56266823,56267273,3,"1,2,3",1,1,1
chr12,56267273,56267602,2,"1,3",1,0,1
chr12,56300088,56300538,2,"2,3",0,1,1
chr12,56315673,56315702,2,"1,3",1,0,1
chr12,56315702,56316128,3,"1,2,3",1,1,1
chr12,56316128,56316152,2,"2,3",0,1,1
chr12,56360233,56360683,2,"2,3",0,1,1
chr12,56449219,56449258,2,"2,3",0,1,1
chr12,56449258,56449384,3,"1,2,3",1,1,1
chr12,56449384,56449385,2,"2,3",0,1,1
chr12,56468294,56468313,2,"2,3",0,1,1
chr12,56468313,56468730,3,"1,2,3",1,1,1
chr12,56630226,56630497,3,"1,2,3",1,1,1
chr12,56636010,56636433,2,"2,3",0,1,1
chr12,56636623,56636660,2,"2,3",0,1,1
chr12,56636660,56637073,3,"1,2,3",1,1,1
chr12,56637073,56637153,2,"1,3",1,0,1
chr12,56645799,56645885,3,"1,2,3",1,1,1
chr12,56645885,56646468,2,"1,3",1,0,1
chr12,56725050,56725155,2,"1,3",1,0,1
chr12,56725155,56725554,3,"1,2,3",1,1,1
chr12,56725554,56725605,2,"2,3",0,1,1
chr12,56751966,56751969,2,"1,3",1,0,1
chr12,56751969,56752419,3,"1,2,3",1,1,1
chr12,56752419,56752603,2,"1,3",1,0,1
chr12,57087108,57087164,3,"1,2,3",1,1,1
chr12,57087164,57087410,2,"1,3",1,0,1
chr12,57088997,57089279,2,"2,3",0,1,1
chr12,57093365,57093568,2,"1,3",1,0,1
chr12,57430428,57430878,2,"2,3",0,1,1
chr12,57476266,57476629,2,"2,3",0,1,1
chr12,57519998,57520236,2,"1,3",1,0,1
chr12,57520236,57520471,3,"1,2,3",1,1,1
chr12,57520471,57520686,2,"2,3",0,1,1
chr12,57522028,57522451,2,"2,3",0,1,1
chr12,57590941,57591003,2,"1,3",1,0,1
chr12,57591003,57591453,3,"1,2,3",1,1,1
chr12,57591453,57591646,2,"1,3",1,0,1
chr12,57693935,57693964,2,"1,3",1,0,1
