chrom,start,end,num,list,ENCFF033OLJ_RAD21_sorted.bed,ENCFF708PXY_RAD21_sorted.bed,ENCFF717LNZ_RAD21_sorted.bed,ENCFF856BXY_RAD21_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr11,73376099,73376120,2,"4,5",0,0,0,1,1
chr11,73376120,73376329,3,"2,4,5",0,1,0,1,1
chr11,73376329,73376380,2,"2,5",0,1,0,0,1
chr11,73393629,73393659,2,"1,5",1,0,0,0,1
chr11,73393659,73393669,3,"1,3,5",1,0,1,0,1
chr11,73393669,73393686,4,"1,3,4,5",1,0,1,1,1
chr11,73393686,73393806,5,"1,2,3,4,5",1,1,1,1,1
chr11,73393806,73393813,4,"1,2,3,5",1,1,1,0,1
chr11,73393813,73393833,3,"1,3,5",1,0,1,0,1
chr11,73393833,73393856,2,"1,5",1,0,0,0,1
chr11,73402838,73402841,2,"3,5",0,0,1,0,1
chr11,73402841,73402848,3,"2,3,5",0,1,1,0,1
chr11,73402848,73403078,4,"2,3,4,5",0,1,1,1,1
chr11,73403078,73403084,3,"2,3,5",0,1,1,0,1
chr11,73404153,73404170,2,"1,5",1,0,0,0,1
chr11,73404170,73404178,3,"1,3,5",1,0,1,0,1
chr11,73404178,73404180,4,"1,3,4,5",1,0,1,1,1
chr11,73404180,73404290,5,"1,2,3,4,5",1,1,1,1,1
chr11,73404290,73404318,4,"1,2,4,5",1,1,0,1,1
chr11,73404318,73404329,3,"1,2,5",1,1,0,0,1
chr11,73404329,73404338,2,"1,5",1,0,0,0,1
chr11,73729818,73729865,2,"1,5",1,0,0,0,1
chr11,73729865,73730128,3,"1,3,5",1,0,1,0,1
chr11,73787863,73788328,2,"2,5",0,1,0,0,1
chr11,73931355,73931396,2,"2,5",0,1,0,0,1
chr11,73931396,73931404,3,"1,2,5",1,1,0,0,1
chr11,73931404,73931460,4,"1,2,3,5",1,1,1,0,1
chr11,73931460,73931536,5,"1,2,3,4,5",1,1,1,1,1
chr11,73931536,73931582,4,"1,2,3,5",1,1,1,0,1
chr11,73931582,73931589,3,"1,2,5",1,1,0,0,1
chr11,73931589,73931615,2,"2,5",0,1,0,0,1
chr11,73964410,73964418,2,"1,5",1,0,0,0,1
chr11,73964418,73964431,3,"1,3,5",1,0,1,0,1
chr11,73964431,73964450,4,"1,3,4,5",1,0,1,1,1
chr11,73964450,73964576,5,"1,2,3,4,5",1,1,1,1,1
chr11,73964576,73964584,4,"1,2,3,5",1,1,1,0,1
chr11,73964584,73964592,3,"1,3,5",1,0,1,0,1
chr11,73964592,73964619,2,"1,5",1,0,0,0,1
chr11,73965018,73965103,2,"1,5",1,0,0,0,1
chr11,73965103,73965136,3,"1,3,5",1,0,1,0,1
chr11,73965136,73965366,4,"1,3,4,5",1,0,1,1,1
chr11,73965366,73965387,3,"1,3,5",1,0,1,0,1
chr11,73965387,73965411,2,"1,5",1,0,0,0,1
chr11,73982664,73982843,2,"2,5",0,1,0,0,1
chr11,74138492,74138563,2,"1,5",1,0,0,0,1
chr11,74138563,74138823,3,"1,2,5",1,1,0,0,1
chr11,74138823,74138906,2,"1,5",1,0,0,0,1
chr11,74170972,74171023,2,"3,5",0,0,1,0,1
chr11,74171023,74171253,3,"3,4,5",0,0,1,1,1
chr11,74171253,74171256,2,"3,5",0,0,1,0,1
chr11,74311421,74311681,2,"2,5",0,1,0,0,1
chr11,74388743,74388790,2,"1,5",1,0,0,0,1
chr11,74388790,74388794,3,"1,2,5",1,1,0,0,1
chr11,74388794,74388816,4,"1,2,3,5",1,1,1,0,1
chr11,74388816,74388887,5,"1,2,3,4,5",1,1,1,1,1
chr11,74388887,74388897,4,"1,2,3,5",1,1,1,0,1
chr11,74388897,74388937,3,"1,3,5",1,0,1,0,1
chr11,74388937,74388999,2,"1,5",1,0,0,0,1
chr11,74417265,74417689,2,"1,5",1,0,0,0,1
chr11,74449359,74449407,2,"1,5",1,0,0,0,1
chr11,74449407,74449426,3,"1,3,5",1,0,1,0,1
chr11,74449426,74449432,4,"1,2,3,5",1,1,1,0,1
chr11,74449432,74449579,5,"1,2,3,4,5",1,1,1,1,1
chr11,74449579,74449585,4,"1,2,3,5",1,1,1,0,1
chr11,74449585,74449599,3,"1,3,5",1,0,1,0,1
chr11,74449599,74449629,2,"1,5",1,0,0,0,1
chr11,74453493,74453515,2,"1,5",1,0,0,0,1
chr11,74453515,74453527,3,"1,3,5",1,0,1,0,1
chr11,74453527,74453538,4,"1,2,3,5",1,1,1,0,1
chr11,74453538,74453659,5,"1,2,3,4,5",1,1,1,1,1
chr11,74453659,74453671,4,"1,2,4,5",1,1,0,1,1
chr11,74453671,74453680,3,"1,2,5",1,1,0,0,1
chr11,74453680,74453712,2,"1,5",1,0,0,0,1
chr11,74487992,74488012,2,"1,5",1,0,0,0,1
chr11,74488012,74488028,3,"1,2,5",1,1,0,0,1
chr11,74488028,74488048,4,"1,2,3,5",1,1,1,0,1
chr11,74488048,74488125,5,"1,2,3,4,5",1,1,1,1,1
chr11,74488125,74488136,4,"1,2,4,5",1,1,0,1,1
chr11,74488136,74488149,3,"1,2,5",1,1,0,0,1
chr11,74488149,74488181,2,"1,5",1,0,0,0,1
chr11,74694215,74694475,2,"1,5",1,0,0,0,1
chr11,74702425,74702437,3,"1,3,5",1,0,1,0,1
chr11,74702437,74702459,4,"1,2,3,5",1,1,1,0,1
chr11,74702459,74702689,5,"1,2,3,4,5",1,1,1,1,1
chr11,74702689,74702697,4,"1,2,3,5",1,1,1,0,1
chr11,74702697,74702704,3,"1,3,5",1,0,1,0,1
chr11,74702704,74702772,2,"1,5",1,0,0,0,1
chr11,74716072,74716308,3,"1,2,5",1,1,0,0,1
chr11,74726614,74726665,2,"2,5",0,1,0,0,1
chr11,74726665,74726671,3,"2,4,5",0,1,0,1,1
chr11,74726671,74726687,4,"1,2,4,5",1,1,0,1,1
chr11,74726687,74726793,5,"1,2,3,4,5",1,1,1,1,1
chr11,74726793,74726822,4,"1,2,3,5",1,1,1,0,1
chr11,74726822,74726825,3,"1,2,5",1,1,0,0,1
chr11,74726825,74726874,2,"2,5",0,1,0,0,1
chr11,74739815,74739819,2,"1,5",1,0,0,0,1
chr11,74739819,74739849,3,"1,2,5",1,1,0,0,1
chr11,74739849,74739891,4,"1,2,4,5",1,1,0,1,1
chr11,74739891,74740021,5,"1,2,3,4,5",1,1,1,1,1
chr11,74740021,74740079,4,"1,2,4,5",1,1,0,1,1
chr11,74740079,74740128,2,"1,5",1,0,0,0,1
chr11,74749419,74749679,2,"2,5",0,1,0,0,1
chr11,74870451,74870525,2,"1,5",1,0,0,0,1
chr11,74870525,74870546,3,"1,2,5",1,1,0,0,1
chr11,74870546,74870548,4,"1,2,3,5",1,1,1,0,1
chr11,74870548,74870778,5,"1,2,3,4,5",1,1,1,1,1
chr11,74870778,74870785,4,"1,2,3,5",1,1,1,0,1
chr11,74870785,74870830,3,"1,3,5",1,0,1,0,1
chr11,74870830,74870845,2,"1,5",1,0,0,0,1
chr11,75140515,75140644,2,"1,5",1,0,0,0,1
chr11,75140644,75140654,3,"1,3,5",1,0,1,0,1
chr11,75140654,75140715,4,"1,3,4,5",1,0,1,1,1
chr11,75140715,75140767,5,"1,2,3,4,5",1,1,1,1,1
chr11,75140767,75140785,4,"1,2,3,5",1,1,1,0,1
chr11,75140785,75140822,3,"1,3,5",1,0,1,0,1
chr11,75140822,75140939,2,"1,5",1,0,0,0,1
chr11,75205008,75205015,2,"1,5",1,0,0,0,1
chr11,75205015,75205031,3,"1,3,5",1,0,1,0,1
chr11,75205031,75205041,4,"1,3,4,5",1,0,1,1,1
chr11,75205041,75205193,5,"1,2,3,4,5",1,1,1,1,1
chr11,75205193,75205203,4,"1,3,4,5",1,0,1,1,1
chr11,75205203,75205208,3,"1,3,5",1,0,1,0,1
chr11,75205208,75205214,2,"1,5",1,0,0,0,1
chr11,75214304,75214359,2,"1,5",1,0,0,0,1
chr11,75214359,75214385,3,"1,3,5",1,0,1,0,1
chr11,75214385,75214394,4,"1,3,4,5",1,0,1,1,1
chr11,75214394,75214615,5,"1,2,3,4,5",1,1,1,1,1
chr11,75214615,75214643,4,"1,2,3,5",1,1,1,0,1
chr11,75214643,75214654,3,"1,2,5",1,1,0,0,1
chr11,75214654,75214728,2,"1,5",1,0,0,0,1
chr11,75241660,75241670,2,"4,5",0,0,0,1,1
chr11,75241670,75241890,3,"2,4,5",0,1,0,1,1
chr11,75241890,75241930,2,"2,5",0,1,0,0,1
chr11,75248691,75248705,2,"1,5",1,0,0,0,1
chr11,75248705,75248735,3,"1,3,5",1,0,1,0,1
chr11,75248735,75248763,4,"1,3,4,5",1,0,1,1,1
chr11,75248763,75248913,5,"1,2,3,4,5",1,1,1,1,1
chr11,75248913,75248942,4,"1,3,4,5",1,0,1,1,1
chr11,75248942,75248945,3,"1,3,5",1,0,1,0,1
chr11,75248945,75248969,2,"1,5",1,0,0,0,1
chr11,75326117,75326364,2,"2,5",0,1,0,0,1
chr11,75328745,75328775,2,"1,5",1,0,0,0,1
chr11,75328775,75328794,3,"1,3,5",1,0,1,0,1
chr11,75328794,75328807,4,"1,3,4,5",1,0,1,1,1
chr11,75328807,75328991,5,"1,2,3,4,5",1,1,1,1,1
chr11,75328991,75328996,4,"1,2,3,5",1,1,1,0,1
chr11,75328996,75329000,3,"1,2,5",1,1,0,0,1
chr11,75329000,75329071,2,"1,5",1,0,0,0,1
chr11,75333820,75334080,2,"2,5",0,1,0,0,1
chr11,75342644,75342904,2,"2,5",0,1,0,0,1
chr11,75342943,75343203,2,"2,5",0,1,0,0,1
chr11,75422207,75422832,2,"1,5",1,0,0,0,1
chr11,75597617,75597719,2,"1,5",1,0,0,0,1
chr11,75597719,75597739,3,"1,2,5",1,1,0,0,1
chr11,75597739,75597969,4,"1,2,4,5",1,1,0,1,1
chr11,75597969,75597979,3,"1,2,5",1,1,0,0,1
chr11,75597979,75598030,2,"1,5",1,0,0,0,1
chr11,75723248,75723271,2,"1,5",1,0,0,0,1
chr11,75723271,75723284,3,"1,3,5",1,0,1,0,1
chr11,75723284,75723296,4,"1,2,3,5",1,1,1,0,1
chr11,75723296,75723407,5,"1,2,3,4,5",1,1,1,1,1
chr11,75723407,75723414,4,"1,2,4,5",1,1,0,1,1
chr11,75723414,75723417,3,"1,2,5",1,1,0,0,1
chr11,75723417,75723442,2,"1,5",1,0,0,0,1
chr11,75768033,75768181,5,"1,2,3,4,5",1,1,1,1,1
chr11,75768181,75768268,4,"1,2,3,5",1,1,1,0,1
chr11,75768268,75768306,3,"1,3,5",1,0,1,0,1
chr11,75768306,75768399,2,"1,5",1,0,0,0,1
chr11,75791024,75791032,2,"1,5",1,0,0,0,1
chr11,75791032,75791292,3,"1,2,5",1,1,0,0,1
chr11,75791292,75791448,2,"1,5",1,0,0,0,1
chr11,75800933,75801045,2,"1,5",1,0,0,0,1
chr11,75801045,75801089,3,"1,4,5",1,0,0,1,1
chr11,75801089,75801124,4,"1,3,4,5",1,0,1,1,1
chr11,75801124,75801222,5,"1,2,3,4,5",1,1,1,1,1
chr11,75801222,75801223,4,"1,3,4,5",1,0,1,1,1
chr11,75801223,75801275,3,"1,4,5",1,0,0,1,1
chr11,75801275,75801317,2,"1,5",1,0,0,0,1
chr11,75803318,75803343,2,"1,5",1,0,0,0,1
chr11,75803343,75803345,3,"1,3,5",1,0,1,0,1
chr11,75803345,75803359,4,"1,2,3,5",1,1,1,0,1
chr11,75803359,75803479,5,"1,2,3,4,5",1,1,1,1,1
chr11,75803479,75803509,4,"1,2,3,5",1,1,1,0,1
chr11,75803509,75803526,3,"1,3,5",1,0,1,0,1
chr11,75803526,75803576,2,"1,5",1,0,0,0,1
chr11,75815249,75815509,2,"2,5",0,1,0,0,1
chr11,76207689,76207716,2,"1,5",1,0,0,0,1
chr11,76207716,76207724,3,"1,4,5",1,0,0,1,1
chr11,76207724,76207725,4,"1,3,4,5",1,0,1,1,1
chr11,76207725,76207794,5,"1,2,3,4,5",1,1,1,1,1
chr11,76207794,76207804,4,"1,2,3,5",1,1,1,0,1
chr11,76207804,76207854,3,"1,3,5",1,0,1,0,1
chr11,76207854,76207874,2,"1,5",1,0,0,0,1
chr11,76208839,76209099,2,"2,5",0,1,0,0,1
chr11,76598577,76598616,2,"2,5",0,1,0,0,1
chr11,76598616,76598665,3,"2,4,5",0,1,0,1,1
chr11,76598665,76598668,4,"1,2,4,5",1,1,0,1,1
chr11,76598668,76598764,5,"1,2,3,4,5",1,1,1,1,1
chr11,76598764,76598793,4,"1,2,4,5",1,1,0,1,1
chr11,76598793,76598837,3,"2,4,5",0,1,0,1,1
chr11,76598837,76598846,2,"4,5",0,0,0,1,1
chr11,76680890,76680902,2,"1,5",1,0,0,0,1
chr11,76680902,76680927,3,"1,3,5",1,0,1,0,1
chr11,76680927,76680953,4,"1,3,4,5",1,0,1,1,1
chr11,76680953,76681063,5,"1,2,3,4,5",1,1,1,1,1
chr11,76681063,76681083,4,"1,3,4,5",1,0,1,1,1
chr11,76681083,76681104,3,"1,3,5",1,0,1,0,1
chr11,76681104,76681107,2,"3,5",0,0,1,0,1
chr11,76721782,76721816,2,"1,5",1,0,0,0,1
chr11,76721816,76721818,3,"1,2,5",1,1,0,0,1
chr11,76721818,76721843,4,"1,2,3,5",1,1,1,0,1
chr11,76721843,76722073,5,"1,2,3,4,5",1,1,1,1,1
chr11,76722073,76722076,4,"1,2,3,5",1,1,1,0,1
chr11,76722076,76722102,3,"1,3,5",1,0,1,0,1
chr11,76722102,76722162,2,"1,5",1,0,0,0,1
chr11,76768483,76768743,2,"2,5",0,1,0,0,1
chr11,76782940,76783164,2,"2,5",0,1,0,0,1
chr11,76788632,76788707,2,"2,5",0,1,0,0,1
chr11,76788707,76788745,3,"1,2,5",1,1,0,0,1
chr11,76788745,76788892,4,"1,2,3,5",1,1,1,0,1
chr11,76788892,76789029,3,"1,3,5",1,0,1,0,1
chr11,76789029,76789131,2,"1,5",1,0,0,0,1
chr11,76799280,76799288,2,"2,5",0,1,0,0,1
chr11,76799288,76799518,3,"2,4,5",0,1,0,1,1
chr11,76799518,76799539,2,"2,5",0,1,0,0,1
chr11,76807363,76807469,2,"1,5",1,0,0,0,1
chr11,76807469,76807493,3,"1,2,5",1,1,0,0,1
chr11,76807493,76807579,4,"1,2,4,5",1,1,0,1,1
chr11,76807579,76807650,5,"1,2,3,4,5",1,1,1,1,1
chr11,76807650,76807723,4,"1,2,4,5",1,1,0,1,1
chr11,76807723,76807729,3,"1,2,5",1,1,0,0,1
chr11,76807729,76807787,2,"1,5",1,0,0,0,1
chr11,77035624,77035876,2,"2,5",0,1,0,0,1
chr11,77066558,77066818,2,"2,5",0,1,0,0,1
chr11,77073302,77073530,2,"2,5",0,1,0,0,1
chr11,77101148,77101197,2,"1,5",1,0,0,0,1
chr11,77101197,77101218,3,"1,3,5",1,0,1,0,1
chr11,77101218,77101244,4,"1,2,3,5",1,1,1,0,1
chr11,77101244,77101474,5,"1,2,3,4,5",1,1,1,1,1
chr11,77101474,77101475,4,"1,2,3,5",1,1,1,0,1
chr11,77127095,77127195,2,"1,5",1,0,0,0,1
chr11,77127195,77127254,3,"1,4,5",1,0,0,1,1
chr11,77127254,77127263,4,"1,3,4,5",1,0,1,1,1
chr11,77127263,77127343,5,"1,2,3,4,5",1,1,1,1,1
chr11,77127343,77127379,4,"1,3,4,5",1,0,1,1,1
chr11,77127379,77127394,5,"1,2,3,4,5",1,1,1,1,1
chr11,77127394,77127425,4,"1,2,4,5",1,1,0,1,1
chr11,77127425,77127639,3,"1,2,5",1,1,0,0,1
chr11,77127639,77127718,2,"1,5",1,0,0,0,1
chr11,77471831,77472019,4,"1,2,3,5",1,1,1,0,1
chr11,77472019,77472108,3,"1,2,5",1,1,0,0,1
chr11,77473928,77473948,2,"2,5",0,1,0,0,1
chr11,77473948,77474188,3,"2,3,5",0,1,1,0,1
chr11,77474188,77474232,2,"3,5",0,0,1,0,1
chr11,77590452,77590679,2,"2,5",0,1,0,0,1
chr11,77820677,77820705,2,"3,5",0,0,1,0,1
chr11,77820705,77820935,4,"2,3,4,5",0,1,1,1,1
chr11,77820935,77820961,3,"2,3,5",0,1,1,0,1
chr11,77820961,77820965,2,"2,5",0,1,0,0,1
chr11,78149688,78149747,2,"1,5",1,0,0,0,1
chr11,78149747,78149771,3,"1,2,5",1,1,0,0,1
chr11,78188314,78188574,2,"2,5",0,1,0,0,1
chr11,78416885,78416901,2,"2,5",0,1,0,0,1
chr11,78416901,78416923,3,"2,3,5",0,1,1,0,1
chr11,78416923,78417145,4,"2,3,4,5",0,1,1,1,1
chr11,78417145,78417153,3,"3,4,5",0,0,1,1,1
chr11,78417153,78417185,2,"3,5",0,0,1,0,1
chr11,78645297,78645316,3,"1,3,5",1,0,1,0,1
chr11,78645316,78645383,4,"1,3,4,5",1,0,1,1,1
chr11,78645383,78645470,5,"1,2,3,4,5",1,1,1,1,1
chr11,78645470,78645494,4,"1,3,4,5",1,0,1,1,1
chr11,78645494,78645501,3,"1,3,5",1,0,1,0,1
chr11,78645501,78645512,2,"3,5",0,0,1,0,1
chr11,78646700,78646727,2,"1,5",1,0,0,0,1
chr11,78646727,78646750,4,"1,2,3,5",1,1,1,0,1
chr11,78646750,78646860,5,"1,2,3,4,5",1,1,1,1,1
chr11,78646860,78646862,4,"1,3,4,5",1,0,1,1,1
chr11,78646862,78646867,3,"1,3,5",1,0,1,0,1
chr11,78646867,78646925,2,"1,5",1,0,0,0,1
chr11,79100155,79100156,2,"4,5",0,0,0,1,1
chr11,79100156,79100179,3,"2,4,5",0,1,0,1,1
chr11,79100179,79100264,4,"1,2,4,5",1,1,0,1,1
chr11,79100264,79100337,5,"1,2,3,4,5",1,1,1,1,1
chr11,79100337,79100373,4,"1,2,4,5",1,1,0,1,1
chr11,79100373,79100385,3,"2,4,5",0,1,0,1,1
chr11,79100385,79100416,2,"2,5",0,1,0,0,1
chr11,79400842,79400858,2,"2,5",0,1,0,0,1
chr11,79400858,79400863,3,"2,4,5",0,1,0,1,1
chr11,79400863,79400866,4,"1,2,4,5",1,1,0,1,1
chr11,79400866,79400974,5,"1,2,3,4,5",1,1,1,1,1
chr11,79400974,79401001,4,"1,2,3,5",1,1,1,0,1
chr11,79401001,79401015,3,"1,3,5",1,0,1,0,1
chr11,79401015,79401033,2,"1,5",1,0,0,0,1
chr11,79419203,79419463,2,"2,5",0,1,0,0,1
chr11,79430353,79430613,2,"2,5",0,1,0,0,1
chr11,82682293,82682319,2,"1,5",1,0,0,0,1
chr11,82682319,82682329,3,"1,3,5",1,0,1,0,1
chr11,82682329,82682337,4,"1,3,4,5",1,0,1,1,1
chr11,82682337,82682425,5,"1,2,3,4,5",1,1,1,1,1
chr11,82682425,82682434,4,"1,3,4,5",1,0,1,1,1
chr11,82682434,82682456,3,"3,4,5",0,0,1,1,1
chr11,82682456,82682463,2,"3,5",0,0,1,0,1
chr11,82695738,82695789,2,"1,5",1,0,0,0,1
chr11,82695789,82695797,3,"1,3,5",1,0,1,0,1
chr11,82695797,82695806,4,"1,3,4,5",1,0,1,1,1
chr11,82695806,82696011,5,"1,2,3,4,5",1,1,1,1,1
chr11,82696011,82696020,4,"1,2,3,5",1,1,1,0,1
chr11,82696020,82696039,3,"1,3,5",1,0,1,0,1
chr11,82696039,82696074,2,"1,5",1,0,0,0,1
chr11,82900314,82900681,2,"1,5",1,0,0,0,1
chr11,82900681,82900941,3,"1,2,5",1,1,0,0,1
chr11,82900941,82900974,2,"1,5",1,0,0,0,1
chr11,83071781,83071797,2,"4,5",0,0,0,1,1
chr11,83071797,83072011,3,"3,4,5",0,0,1,1,1
chr11,83072011,83072081,2,"3,5",0,0,1,0,1
chr11,83087098,83087111,2,"2,5",0,1,0,0,1
chr11,83087111,83087156,3,"1,2,5",1,1,0,0,1
chr11,83087156,83087184,4,"1,2,4,5",1,1,0,1,1
chr11,83087184,83087271,5,"1,2,3,4,5",1,1,1,1,1
chr11,83087271,83087315,4,"1,2,3,5",1,1,1,0,1
chr11,83087315,83087356,3,"1,2,5",1,1,0,0,1
chr11,83092715,83092817,2,"1,5",1,0,0,0,1
chr11,83092817,83092878,3,"1,2,5",1,1,0,0,1
chr11,83092878,83092888,4,"1,2,4,5",1,1,0,1,1
chr11,83092888,83093077,5,"1,2,3,4,5",1,1,1,1,1
chr11,83093077,83093172,4,"1,3,4,5",1,0,1,1,1
chr11,83093172,83093309,3,"1,4,5",1,0,0,1,1
chr11,83093309,83093339,2,"1,5",1,0,0,0,1
chr11,83156357,83156781,2,"1,5",1,0,0,0,1
chr11,83193332,83193578,2,"3,5",0,0,1,0,1
chr11,83219166,83219238,2,"2,5",0,1,0,0,1
chr11,83219238,83219279,4,"1,2,3,5",1,1,1,0,1
chr11,83219279,83219313,5,"1,2,3,4,5",1,1,1,1,1
chr11,83219313,83219360,4,"1,2,4,5",1,1,0,1,1
chr11,83219360,83219376,3,"1,2,5",1,1,0,0,1
chr11,83219376,83219426,2,"2,5",0,1,0,0,1
chr11,83250056,83250057,2,"2,5",0,1,0,0,1
chr11,83250057,83250067,3,"2,3,5",0,1,1,0,1
chr11,83250067,83250116,4,"2,3,4,5",0,1,1,1,1
chr11,83250116,83250246,5,"1,2,3,4,5",1,1,1,1,1
chr11,83250246,83250297,4,"2,3,4,5",0,1,1,1,1
chr11,83250297,83250316,3,"2,3,5",0,1,1,0,1
chr11,83250316,83250341,2,"3,5",0,0,1,0,1
chr11,83286288,83286421,2,"1,5",1,0,0,0,1
chr11,83286421,83286681,3,"1,2,5",1,1,0,0,1
chr11,83286681,83286712,2,"1,5",1,0,0,0,1
chr11,83293022,83293080,2,"4,5",0,0,0,1,1
chr11,83293080,83293089,3,"3,4,5",0,0,1,1,1
chr11,83293089,83293090,4,"1,3,4,5",1,0,1,1,1
chr11,83293090,83293187,5,"1,2,3,4,5",1,1,1,1,1
chr11,83293187,83293206,4,"1,3,4,5",1,0,1,1,1
chr11,83293206,83293220,3,"1,4,5",1,0,0,1,1
chr11,83293220,83293252,2,"4,5",0,0,0,1,1
chr11,84642568,84642609,2,"1,5",1,0,0,0,1
chr11,84642609,84642615,3,"1,3,5",1,0,1,0,1
chr11,84642615,84642618,4,"1,2,3,5",1,1,1,0,1
chr11,84642618,84642776,5,"1,2,3,4,5",1,1,1,1,1
chr11,84642776,84642779,4,"1,2,4,5",1,1,0,1,1
chr11,84642779,84642784,3,"1,4,5",1,0,0,1,1
chr11,84642784,84642823,2,"1,5",1,0,0,0,1
chr11,84714346,84714375,2,"1,5",1,0,0,0,1
chr11,84714375,84714376,3,"1,3,5",1,0,1,0,1
chr11,84714376,84714399,4,"1,3,4,5",1,0,1,1,1
chr11,84714399,84714573,5,"1,2,3,4,5",1,1,1,1,1
chr11,84714573,84714577,4,"1,2,4,5",1,1,0,1,1
chr11,84714577,84714578,3,"1,2,5",1,1,0,0,1
chr11,84714578,84714596,2,"1,5",1,0,0,0,1
chr11,84987741,84987861,2,"1,5",1,0,0,0,1
chr11,84987861,84988121,3,"1,2,5",1,1,0,0,1
chr11,84988121,84988165,2,"1,5",1,0,0,0,1
chr11,85029937,85029943,2,"1,5",1,0,0,0,1
chr11,85029943,85030111,3,"1,2,5",1,1,0,0,1
chr11,85030111,85030203,4,"1,2,3,5",1,1,1,0,1
chr11,85030203,85030361,3,"1,3,5",1,0,1,0,1
chr11,85030361,85030395,2,"3,5",0,0,1,0,1
chr11,85628142,85628402,2,"2,5",0,1,0,0,1
chr11,85664107,85664531,2,"1,5",1,0,0,0,1
chr11,85844430,85844466,2,"1,5",1,0,0,0,1
chr11,85844466,85844562,3,"1,2,5",1,1,0,0,1
chr11,85844562,85844792,4,"1,2,4,5",1,1,0,1,1
chr11,85844792,85844854,3,"1,2,5",1,1,0,0,1
chr11,85844854,85844860,2,"2,5",0,1,0,0,1
chr11,85844860,85844926,3,"2,4,5",0,1,0,1,1
chr11,85844926,85845090,2,"4,5",0,0,0,1,1
chr11,85854890,85854910,2,"1,5",1,0,0,0,1
chr11,85854910,85854930,3,"1,3,5",1,0,1,0,1
chr11,85854930,85854947,4,"1,2,3,5",1,1,1,0,1
chr11,85854947,85855108,5,"1,2,3,4,5",1,1,1,1,1
chr11,85855108,85855119,4,"1,2,3,5",1,1,1,0,1
chr11,85855119,85855136,3,"1,3,5",1,0,1,0,1
chr11,85855136,85855159,2,"1,5",1,0,0,0,1
chr11,85941463,85941466,2,"1,5",1,0,0,0,1
chr11,85941466,85941471,3,"1,3,5",1,0,1,0,1
chr11,85941471,85941477,4,"1,2,3,5",1,1,1,0,1
chr11,85941477,85941611,5,"1,2,3,4,5",1,1,1,1,1
chr11,85941611,85941621,4,"1,2,3,5",1,1,1,0,1
chr11,85941621,85941636,3,"1,3,5",1,0,1,0,1
chr11,85941636,85941639,2,"3,5",0,0,1,0,1
chr11,86193598,86193642,2,"1,5",1,0,0,0,1
chr11,86193642,86193663,3,"1,3,5",1,0,1,0,1
chr11,86193663,86193672,4,"1,2,3,5",1,1,1,0,1
chr11,86193672,86193757,5,"1,2,3,4,5",1,1,1,1,1
chr11,86193757,86193768,4,"1,3,4,5",1,0,1,1,1
chr11,86193768,86193797,3,"1,3,5",1,0,1,0,1
chr11,86193797,86193976,2,"1,5",1,0,0,0,1
chr11,86245118,86245542,2,"1,5",1,0,0,0,1
chr11,86291848,86291858,2,"2,5",0,1,0,0,1
chr11,86291858,86291868,3,"2,4,5",0,1,0,1,1
chr11,86291868,86291885,4,"1,2,4,5",1,1,0,1,1
chr11,86291885,86292065,5,"1,2,3,4,5",1,1,1,1,1
chr11,86292065,86292081,4,"1,2,4,5",1,1,0,1,1
chr11,86292081,86292088,3,"2,4,5",0,1,0,1,1
chr11,86292088,86292108,2,"2,5",0,1,0,0,1
chr11,86706207,86706391,2,"1,5",1,0,0,0,1
chr11,86706391,86706396,3,"1,2,5",1,1,0,0,1
chr11,86706396,86706478,4,"1,2,3,5",1,1,1,0,1
chr11,86706478,86706651,5,"1,2,3,4,5",1,1,1,1,1
chr11,86706651,86706680,4,"1,3,4,5",1,0,1,1,1
chr11,86706680,86706708,3,"1,4,5",1,0,0,1,1
chr11,86706708,86706834,2,"1,5",1,0,0,0,1
chr11,86790317,86790577,2,"2,5",0,1,0,0,1
chr11,86799788,86799872,5,"1,2,3,4,5",1,1,1,1,1
chr11,86799872,86799894,4,"1,2,3,5",1,1,1,0,1
chr11,86799894,86799929,3,"1,3,5",1,0,1,0,1
chr11,86799929,86799957,2,"1,5",1,0,0,0,1
chr11,86955973,86956233,2,"2,5",0,1,0,0,1
chr11,87000097,87000251,2,"1,5",1,0,0,0,1
chr11,87000251,87000521,3,"1,3,5",1,0,1,0,1
chr11,87000521,87000535,2,"3,5",0,0,1,0,1
chr11,88103703,88103760,2,"1,5",1,0,0,0,1
chr11,88103760,88103822,3,"1,3,5",1,0,1,0,1
chr11,88103822,88103828,4,"1,3,4,5",1,0,1,1,1
chr11,88103828,88103970,5,"1,2,3,4,5",1,1,1,1,1
chr11,88103970,88104044,4,"1,3,4,5",1,0,1,1,1
chr11,88104044,88104050,3,"1,4,5",1,0,0,1,1
chr11,88104050,88104052,2,"4,5",0,0,0,1,1
chr11,88398406,88398640,2,"2,5",0,1,0,0,1
chr11,93234699,93234713,2,"1,5",1,0,0,0,1
chr11,93234713,93234723,3,"1,3,5",1,0,1,0,1
chr11,93234723,93234725,4,"1,2,3,5",1,1,1,0,1
chr11,93234725,93234861,5,"1,2,3,4,5",1,1,1,1,1
chr11,93234861,93234862,4,"1,2,4,5",1,1,0,1,1
chr11,93234862,93234879,3,"1,2,5",1,1,0,0,1
chr11,93234879,93234900,2,"1,5",1,0,0,0,1
