chrom,start,end,num,list,ENCFF184VLV_ESRRA_sorted.bed,ENCFF701CIO_ESRRA_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr14,101948164,101948244,2,"2,3",0,1,1
chr14,102316877,102317091,3,"1,2,3",1,1,1
chr14,102317091,102317175,2,"2,3",0,1,1
chr14,102510013,102510107,2,"1,3",1,0,1
chr14,102510107,102510186,3,"1,2,3",1,1,1
chr14,102592102,102592472,2,"1,3",1,0,1
chr14,103394368,103394651,2,"1,3",1,0,1
chr14,103520892,103520916,2,"2,3",0,1,1
chr14,103520916,103521286,3,"1,2,3",1,1,1
chr14,103521286,103521312,2,"2,3",0,1,1
chr14,103921501,103921678,2,"1,3",1,0,1
chr14,104752932,104753254,2,"1,3",1,0,1
chr14,104768771,104768785,2,"1,3",1,0,1
chr14,104768785,104769108,3,"1,2,3",1,1,1
chr14,104815914,104816254,2,"1,3",1,0,1
chr14,105045708,105046016,2,"1,3",1,0,1
chr14,105086842,105087126,2,"1,3",1,0,1
chr14,105398228,105398275,2,"1,3",1,0,1
chr14,105398275,105398598,3,"1,2,3",1,1,1
chr14,105398598,105398643,2,"2,3",0,1,1
chr14,105490814,105491403,2,"1,3",1,0,1
chr15,22710946,22711162,2,"1,3",1,0,1
chr15,22838525,22838529,2,"2,3",0,1,1
chr15,22838529,22838899,3,"1,2,3",1,1,1
chr15,22838899,22838945,2,"2,3",0,1,1
chr15,23565501,23565675,2,"1,3",1,0,1
chr15,28832045,28832331,2,"1,3",1,0,1
chr15,29821448,29821762,2,"1,3",1,0,1
chr15,34101830,34101905,2,"2,3",0,1,1
chr15,34101905,34102039,3,"1,2,3",1,1,1
chr15,34102039,34102250,2,"2,3",0,1,1
chr15,34224724,34225071,3,"1,2,3",1,1,1
chr15,34225071,34225117,2,"1,3",1,0,1
chr15,34337825,34338195,2,"1,3",1,0,1
chr15,34342968,34343311,2,"1,3",1,0,1
chr15,34367530,34367871,2,"1,3",1,0,1
chr15,34969580,34969628,2,"1,3",1,0,1
chr15,34969628,34969950,3,"1,2,3",1,1,1
chr15,34969950,34970031,2,"2,3",0,1,1
chr15,34988166,34988310,2,"1,3",1,0,1
chr15,34988310,34988493,3,"1,2,3",1,1,1
chr15,38453997,38454546,2,"1,3",1,0,1
chr15,39782862,39783002,2,"1,3",1,0,1
chr15,39920748,39921118,2,"1,3",1,0,1
chr15,40038912,40039408,2,"1,3",1,0,1
chr15,40045116,40045427,2,"1,3",1,0,1
chr15,40160815,40161185,2,"1,3",1,0,1
chr15,40282103,40282678,2,"1,3",1,0,1
chr15,40323304,40323674,2,"1,3",1,0,1
chr15,40368109,40368405,2,"1,3",1,0,1
chr15,40519804,40520120,2,"1,3",1,0,1
chr15,40559300,40559628,2,"1,3",1,0,1
chr15,40593780,40594072,2,"1,3",1,0,1
chr15,40694601,40694888,2,"1,3",1,0,1
chr15,40695002,40695372,2,"1,3",1,0,1
chr15,40755209,40755389,2,"1,3",1,0,1
chr15,40764032,40764131,2,"1,3",1,0,1
chr15,40847378,40847689,2,"1,3",1,0,1
chr15,40873654,40873997,2,"1,3",1,0,1
chr15,40894187,40894557,2,"1,3",1,0,1
chr15,40906368,40906718,2,"1,3",1,0,1
chr15,40941693,40942063,2,"1,3",1,0,1
chr15,40953330,40953435,2,"1,3",1,0,1
chr15,41115737,41115852,2,"2,3",0,1,1
chr15,41116098,41116199,2,"2,3",0,1,1
chr15,41116199,41116518,3,"1,2,3",1,1,1
chr15,41116518,41116778,2,"1,3",1,0,1
chr15,41231014,41231074,2,"1,3",1,0,1
chr15,41231074,41231494,3,"1,2,3",1,1,1
chr15,41231494,41231515,2,"1,3",1,0,1
chr15,41283865,41284064,2,"1,3",1,0,1
chr15,41284206,41284298,2,"2,3",0,1,1
chr15,41332469,41332831,2,"1,3",1,0,1
chr15,41402348,41402647,2,"1,3",1,0,1
chr15,41493155,41493201,2,"2,3",0,1,1
chr15,41493201,41493476,3,"1,2,3",1,1,1
chr15,41493510,41493699,3,"1,2,3",1,1,1
chr15,41493699,41493771,2,"2,3",0,1,1
chr15,41513674,41513790,2,"1,3",1,0,1
chr15,41774034,41774448,2,"2,3",0,1,1
chr15,41774448,41774454,3,"1,2,3",1,1,1
chr15,41774454,41774608,2,"1,3",1,0,1
chr15,41828086,41828456,2,"1,3",1,0,1
chr15,42273013,42273082,2,"1,3",1,0,1
chr15,42273082,42273383,3,"1,2,3",1,1,1
chr15,42273383,42273502,2,"2,3",0,1,1
chr15,42491004,42491305,2,"1,3",1,0,1
chr15,42575102,42575640,2,"1,3",1,0,1
chr15,43185263,43185633,2,"1,3",1,0,1
chr15,43330365,43330784,2,"2,3",0,1,1
chr15,43510539,43510668,2,"2,3",0,1,1
chr15,43510668,43510721,3,"1,2,3",1,1,1
chr15,43510721,43510963,2,"1,3",1,0,1
chr15,43791842,43792209,2,"1,3",1,0,1
chr15,43824634,43824906,2,"1,3",1,0,1
chr15,43826815,43827103,2,"1,3",1,0,1
chr15,44288570,44288940,2,"1,3",1,0,1
chr15,44427452,44427718,2,"1,3",1,0,1
chr15,44663507,44663536,2,"2,3",0,1,1
chr15,44663536,44663776,3,"1,2,3",1,1,1
chr15,44663776,44663906,2,"1,3",1,0,1
chr15,44728899,44728920,2,"1,3",1,0,1
chr15,44728920,44729207,3,"1,2,3",1,1,1
chr15,45118112,45118431,2,"1,3",1,0,1
chr15,45198628,45198654,2,"1,3",1,0,1
chr15,45198654,45198723,3,"1,2,3",1,1,1
chr15,45198723,45199074,2,"2,3",0,1,1
chr15,45200350,45200353,2,"1,3",1,0,1
chr15,45200353,45200652,3,"1,2,3",1,1,1
chr15,45200652,45200674,2,"2,3",0,1,1
chr15,45402321,45402741,2,"2,3",0,1,1
chr15,45587131,45587701,2,"1,3",1,0,1
chr15,48331211,48331631,2,"2,3",0,1,1
chr15,48877853,48878199,2,"1,3",1,0,1
chr15,49046352,49046722,2,"1,3",1,0,1
chr15,49155528,49155898,2,"1,3",1,0,1
chr15,49169893,49170229,2,"1,3",1,0,1
chr15,49620936,49621028,2,"1,3",1,0,1
chr15,50355022,50355236,2,"2,3",0,1,1
chr15,50355236,50355442,3,"1,2,3",1,1,1
chr15,50355442,50355568,2,"1,3",1,0,1
chr15,50424074,50424444,2,"1,3",1,0,1
chr15,50686526,50686836,2,"2,3",0,1,1
chr15,50686836,50686944,3,"1,2,3",1,1,1
chr15,50686944,50686946,2,"2,3",0,1,1
chr15,50908432,50908802,2,"1,3",1,0,1
chr15,52568832,52568923,2,"2,3",0,1,1
chr15,52568923,52569252,3,"1,2,3",1,1,1
chr15,52569252,52569333,2,"1,3",1,0,1
chr15,55196830,55197192,2,"1,3",1,0,1
chr15,55319020,55319193,2,"1,3",1,0,1
chr15,55408261,55408596,2,"1,3",1,0,1
chr15,56243791,56244047,2,"1,3",1,0,1
chr15,56246037,56246323,3,"1,2,3",1,1,1
chr15,56733473,56733541,2,"1,3",1,0,1
chr15,56733541,56733779,3,"1,2,3",1,1,1
chr15,56887177,56887188,2,"2,3",0,1,1
chr15,56887188,56887732,3,"1,2,3",1,1,1
chr15,56918316,56918686,2,"1,3",1,0,1
chr15,57323802,57324023,3,"1,2,3",1,1,1
chr15,57324023,57324223,2,"2,3",0,1,1
chr15,58521485,58521855,2,"1,3",1,0,1
chr15,58771039,58771446,2,"1,3",1,0,1
chr15,59138225,59138527,2,"1,3",1,0,1
chr15,59657319,59657680,2,"1,3",1,0,1
chr15,59689128,59689498,2,"1,3",1,0,1
chr15,60479101,60479368,2,"1,3",1,0,1
chr15,62060373,62060743,2,"1,3",1,0,1
chr15,62390252,62390618,2,"1,3",1,0,1
chr15,63048192,63048553,2,"1,3",1,0,1
chr15,63122213,63122583,2,"1,3",1,0,1
chr15,63277554,63277745,2,"1,3",1,0,1
chr15,63504509,63504635,2,"1,3",1,0,1
chr15,63896826,63897091,3,"1,2,3",1,1,1
chr15,63897091,63897102,2,"1,3",1,0,1
chr15,63918913,63918984,2,"2,3",0,1,1
chr15,63918984,63919140,3,"1,2,3",1,1,1
chr15,64093725,64094095,2,"1,3",1,0,1
chr15,64095838,64096106,2,"1,3",1,0,1
chr15,64153592,64153845,2,"2,3",0,1,1
chr15,64163159,64163451,2,"1,3",1,0,1
chr15,64355998,64356368,2,"1,3",1,0,1
chr15,64381135,64381505,2,"1,3",1,0,1
chr15,64387633,64387656,2,"2,3",0,1,1
chr15,64387656,64387897,3,"1,2,3",1,1,1
chr15,64387897,64387960,2,"2,3",0,1,1
chr15,64460242,64460388,2,"2,3",0,1,1
chr15,64460388,64460534,3,"1,2,3",1,1,1
chr15,64460534,64460655,2,"2,3",0,1,1
chr15,64695550,64695982,2,"1,3",1,0,1
chr15,65185553,65185599,2,"1,3",1,0,1
chr15,65185599,65185794,3,"1,2,3",1,1,1
chr15,65295972,65296316,2,"1,3",1,0,1
chr15,65304740,65305110,2,"1,3",1,0,1
chr15,65530253,65530599,2,"1,3",1,0,1
chr15,65611045,65611052,2,"1,3",1,0,1
chr15,65611052,65611429,3,"1,2,3",1,1,1
chr15,65611429,65611618,2,"2,3",0,1,1
chr15,65902389,65902749,2,"1,3",1,0,1
chr15,66386567,66386895,2,"1,3",1,0,1
chr15,66497563,66497853,3,"1,2,3",1,1,1
chr15,66497853,66498045,2,"2,3",0,1,1
chr15,66803175,66803500,2,"1,3",1,0,1
chr15,67254571,67254941,2,"1,3",1,0,1
chr15,67521268,67521471,2,"2,3",0,1,1
chr15,67521471,67521563,3,"1,2,3",1,1,1
chr15,67521563,67521688,2,"2,3",0,1,1
chr15,67840061,67840127,2,"2,3",0,1,1
chr15,67840175,67840249,2,"2,3",0,1,1
chr15,67840249,67840474,3,"1,2,3",1,1,1
chr15,68229437,68229807,2,"1,3",1,0,1
chr15,68277585,68277739,3,"1,2,3",1,1,1
chr15,68277739,68277839,2,"1,3",1,0,1
chr15,68820801,68821102,2,"1,3",1,0,1
chr15,69462671,69462710,2,"2,3",0,1,1
chr15,69462710,69463057,3,"1,2,3",1,1,1
chr15,72231181,72231510,3,"1,2,3",1,1,1
chr15,72231510,72231511,2,"1,3",1,0,1
chr15,72272629,72272999,2,"1,3",1,0,1
chr15,72375861,72376231,2,"1,3",1,0,1
chr15,72474152,72474522,2,"1,3",1,0,1
chr15,72475041,72475258,2,"1,3",1,0,1
chr15,72686038,72686408,2,"1,3",1,0,1
chr15,72783571,72783941,2,"1,3",1,0,1
chr15,73992180,73992519,2,"1,3",1,0,1
chr15,74127558,74127851,2,"1,3",1,0,1
chr15,74311777,74311954,2,"1,3",1,0,1
chr15,74373679,74374071,2,"2,3",0,1,1
chr15,74374240,74374610,2,"1,3",1,0,1
chr15,74461003,74461215,3,"1,2,3",1,1,1
chr15,74461215,74461261,2,"2,3",0,1,1
chr15,74546164,74546527,2,"1,3",1,0,1
chr15,74598314,74598339,2,"1,3",1,0,1
chr15,74598339,74598684,3,"1,2,3",1,1,1
chr15,74598684,74598759,2,"2,3",0,1,1
chr15,74615486,74615906,2,"2,3",0,1,1
chr15,74843052,74843380,2,"1,3",1,0,1
chr15,74906570,74906940,2,"1,3",1,0,1
chr15,74954584,74954647,2,"2,3",0,1,1
chr15,74954647,74954741,3,"1,2,3",1,1,1
chr15,74954741,74954836,2,"2,3",0,1,1
chr15,75201707,75201749,2,"1,3",1,0,1
chr15,75201801,75202252,2,"1,3",1,0,1
chr15,75204793,75205084,2,"1,3",1,0,1
chr15,75335867,75335868,2,"2,3",0,1,1
chr15,75335868,75336153,3,"1,2,3",1,1,1
chr15,75336153,75336171,2,"1,3",1,0,1
chr15,75368307,75368360,2,"1,3",1,0,1
chr15,75368360,75368677,3,"1,2,3",1,1,1
chr15,75368677,75368756,2,"2,3",0,1,1
chr15,75451990,75452305,2,"1,3",1,0,1
chr15,75453921,75454193,2,"1,3",1,0,1
chr15,75625478,75625774,3,"1,2,3",1,1,1
chr15,75625774,75625844,2,"1,3",1,0,1
chr15,75842895,75843265,2,"1,3",1,0,1
chr15,75903706,75904063,2,"1,3",1,0,1
chr15,76336471,76336838,2,"1,3",1,0,1
chr15,76931617,76931765,2,"1,3",1,0,1
chr15,77070997,77071319,2,"1,3",1,0,1
chr15,77633461,77633791,2,"1,3",1,0,1
chr15,78149374,78149388,2,"2,3",0,1,1
chr15,78149388,78149833,3,"1,2,3",1,1,1
chr15,78299473,78299526,2,"2,3",0,1,1
chr15,78299526,78299855,3,"1,2,3",1,1,1
chr15,78437917,78438138,2,"1,3",1,0,1
chr15,78565073,78565352,3,"1,2,3",1,1,1
chr15,78565352,78565394,2,"2,3",0,1,1
chr15,79896956,79897326,2,"1,3",1,0,1
chr15,79923602,79923972,2,"1,3",1,0,1
chr15,79977434,79977741,2,"1,3",1,0,1
chr15,80152859,80153114,2,"1,3",1,0,1
chr15,80989518,80989875,2,"2,3",0,1,1
chr15,82046875,82047293,2,"1,3",1,0,1
chr15,82530740,82531045,2,"1,3",1,0,1
chr15,82540380,82540750,2,"1,3",1,0,1
chr15,82750306,82750710,2,"1,3",1,0,1
chr15,82809540,82809960,2,"2,3",0,1,1
chr15,83011485,83011527,2,"1,3",1,0,1
chr15,83011527,83011855,3,"1,2,3",1,1,1
chr15,83011855,83011909,2,"2,3",0,1,1
chr15,83066751,83066786,3,"1,2,3",1,1,1
chr15,83066786,83067223,2,"2,3",0,1,1
chr15,83067223,83067297,3,"1,2,3",1,1,1
chr15,83067297,83067326,2,"1,3",1,0,1
chr15,84570832,84571056,2,"2,3",0,1,1
chr15,84571056,84571252,3,"1,2,3",1,1,1
chr15,84571252,84571296,2,"1,3",1,0,1
chr15,84928416,84928526,2,"1,3",1,0,1
chr15,84980322,84980634,2,"1,3",1,0,1
chr15,84981197,84981336,2,"1,3",1,0,1
chr15,84981336,84981465,3,"1,2,3",1,1,1
chr15,84981465,84981477,2,"1,3",1,0,1
chr15,88467288,88467475,2,"1,3",1,0,1
chr15,88638809,88639159,2,"1,3",1,0,1
chr15,88897333,88897680,2,"1,3",1,0,1
chr15,89087911,89087928,2,"1,3",1,0,1
chr15,89087928,89088156,3,"1,2,3",1,1,1
chr15,89088156,89088269,2,"1,3",1,0,1
chr15,89243648,89244010,2,"1,3",1,0,1
chr15,89334795,89335165,2,"1,3",1,0,1
chr15,89760743,89761048,2,"1,3",1,0,1
chr15,89776371,89776861,2,"1,3",1,0,1
chr15,89893996,89894094,2,"1,3",1,0,1
chr15,89894100,89894427,2,"1,3",1,0,1
chr15,90157997,90158475,2,"1,3",1,0,1
chr15,90233286,90233543,2,"1,3",1,0,1
chr15,90249324,90249610,2,"1,3",1,0,1
chr15,90265518,90265591,2,"2,3",0,1,1
chr15,90265591,90265705,3,"1,2,3",1,1,1
chr15,90265705,90265961,2,"1,3",1,0,1
chr15,90362110,90362245,2,"1,3",1,0,1
chr15,90400876,90401194,2,"1,3",1,0,1
chr15,90598193,90598497,2,"1,3",1,0,1
chr15,90648560,90648839,3,"1,2,3",1,1,1
chr15,90648839,90648851,2,"2,3",0,1,1
chr15,90840988,90841353,2,"1,3",1,0,1
chr15,90902265,90902318,2,"2,3",0,1,1
chr15,90930055,90930267,2,"1,3",1,0,1
chr15,90931748,90931865,2,"1,3",1,0,1
chr15,90931865,90932005,3,"1,2,3",1,1,1
chr15,90935093,90935227,3,"1,2,3",1,1,1
chr15,90935227,90935298,2,"2,3",0,1,1
chr15,90955203,90955224,2,"2,3",0,1,1
chr15,90955224,90955418,3,"1,2,3",1,1,1
chr15,90994439,90994769,3,"1,2,3",1,1,1
chr15,90994769,90994943,2,"1,3",1,0,1
chr15,91033053,91033423,2,"1,3",1,0,1
chr15,91852834,91853113,2,"2,3",0,1,1
chr15,91853151,91853254,2,"2,3",0,1,1
chr15,92803802,92804283,2,"1,3",1,0,1
chr15,92809206,92809379,2,"1,3",1,0,1
chr15,92820290,92820613,2,"1,3",1,0,1
chr15,92882292,92882460,2,"1,3",1,0,1
chr15,92900186,92900435,2,"1,3",1,0,1
chr15,92904179,92904549,2,"1,3",1,0,1
chr15,96356847,96356892,2,"1,3",1,0,1
chr15,96356892,96357217,3,"1,2,3",1,1,1
chr15,96357217,96357312,2,"2,3",0,1,1
chr15,99251113,99251293,2,"1,3",1,0,1
chr15,99565580,99565695,2,"2,3",0,1,1
chr15,99565785,99566000,2,"2,3",0,1,1
chr15,100596916,100597029,2,"1,3",1,0,1
chr15,100602074,100602228,3,"1,2,3",1,1,1
chr15,100602228,100602311,2,"1,3",1,0,1
chr15,101167846,101168021,2,"1,3",1,0,1
chr15,101168236,101168501,2,"1,3",1,0,1
chr15,101277260,101277630,2,"1,3",1,0,1
chr15,101295108,101295246,2,"1,3",1,0,1
chr15,101295246,101295478,3,"1,2,3",1,1,1
chr15,101295478,101295666,2,"2,3",0,1,1
chr15,101652347,101652365,2,"2,3",0,1,1
chr15,101652365,101652602,3,"1,2,3",1,1,1
chr16,53856,53961,2,"2,3",0,1,1
chr16,181249,181606,2,"1,3",1,0,1
chr16,228947,229056,2,"2,3",0,1,1
chr16,229056,229426,3,"1,2,3",1,1,1
chr16,229426,229571,2,"2,3",0,1,1
chr16,234619,234670,2,"2,3",0,1,1
chr16,234670,235040,3,"1,2,3",1,1,1
chr16,235040,235239,2,"2,3",0,1,1
chr16,527487,527857,2,"1,3",1,0,1
chr16,567091,567367,2,"1,3",1,0,1
chr16,579357,579432,2,"1,3",1,0,1
chr16,589124,589462,3,"1,2,3",1,1,1
chr16,589462,589497,2,"2,3",0,1,1
chr16,589599,589703,2,"1,3",1,0,1
chr16,589760,589969,2,"1,3",1,0,1
chr16,622219,622581,2,"1,3",1,0,1
chr16,636134,636478,2,"1,3",1,0,1
chr16,636569,636638,2,"2,3",0,1,1
chr16,636670,636989,2,"2,3",0,1,1
chr16,641643,642019,2,"2,3",0,1,1
chr16,642107,642131,2,"1,3",1,0,1
chr16,660661,661006,2,"1,3",1,0,1
chr16,667860,667936,2,"2,3",0,1,1
chr16,667936,668158,3,"1,2,3",1,1,1
chr16,668158,668233,2,"2,3",0,1,1
chr16,695385,695499,2,"1,3",1,0,1
chr16,695499,695751,3,"1,2,3",1,1,1
chr16,721073,721162,2,"2,3",0,1,1
chr16,721162,721493,3,"1,2,3",1,1,1
chr16,721493,721510,2,"1,3",1,0,1
chr16,807724,807779,2,"1,3",1,0,1
chr16,807779,808057,3,"1,2,3",1,1,1
chr16,970785,971155,2,"1,3",1,0,1
chr16,1308669,1308959,3,"1,2,3",1,1,1
chr16,1308959,1308961,2,"1,3",1,0,1
chr16,1309014,1309159,2,"1,3",1,0,1
chr16,1309159,1309404,3,"1,2,3",1,1,1
chr16,1309404,1309411,2,"2,3",0,1,1
chr16,1351699,1352068,2,"1,3",1,0,1
chr16,1378963,1378985,2,"2,3",0,1,1
chr16,1378985,1379283,3,"1,2,3",1,1,1
chr16,1379283,1379441,2,"2,3",0,1,1
chr16,1408171,1408541,2,"1,3",1,0,1
chr16,1420634,1420849,3,"1,2,3",1,1,1
chr16,1420849,1420898,2,"1,3",1,0,1
chr16,1474881,1475424,2,"1,3",1,0,1
chr16,1610584,1610878,2,"2,3",0,1,1
chr16,1677977,1678347,2,"1,3",1,0,1
chr16,1705770,1706056,2,"2,3",0,1,1
chr16,1706056,1706190,3,"1,2,3",1,1,1
chr16,1706190,1706253,2,"1,3",1,0,1
chr16,1773256,1773309,2,"1,3",1,0,1
chr16,1773369,1773626,2,"1,3",1,0,1
chr16,1782624,1782994,2,"1,3",1,0,1
chr16,1826820,1827298,2,"1,3",1,0,1
chr16,1832831,1832891,2,"2,3",0,1,1
chr16,1832891,1833203,3,"1,2,3",1,1,1
chr16,1833203,1833320,2,"1,3",1,0,1
chr16,1929606,1929663,2,"1,3",1,0,1
chr16,1929663,1929968,3,"1,2,3",1,1,1
chr16,1929968,1929994,2,"2,3",0,1,1
chr16,1943151,1943343,2,"1,3",1,0,1
chr16,1959347,1959365,2,"1,3",1,0,1
chr16,1959365,1959717,3,"1,2,3",1,1,1
chr16,1959717,1959726,2,"2,3",0,1,1
chr16,1971756,1971854,2,"2,3",0,1,1
chr16,1971854,1972178,3,"1,2,3",1,1,1
chr16,1983504,1983859,2,"1,3",1,0,1
chr16,1984066,1984266,2,"1,3",1,0,1
chr16,1992026,1992155,3,"1,2,3",1,1,1
chr16,1992155,1992207,2,"1,3",1,0,1
chr16,2003863,2004207,2,"1,3",1,0,1
chr16,2009750,2010030,2,"1,3",1,0,1
chr16,2047691,2048061,2,"1,3",1,0,1
chr16,2155265,2155528,2,"1,3",1,0,1
chr16,2205138,2205459,2,"1,3",1,0,1
chr16,2223408,2223778,2,"1,3",1,0,1
chr16,2251328,2251534,2,"1,3",1,0,1
chr16,2251534,2251677,3,"1,2,3",1,1,1
chr16,2251677,2251814,2,"1,3",1,0,1
chr16,2267833,2267922,2,"2,3",0,1,1
chr16,2267922,2268491,3,"1,2,3",1,1,1
chr16,2268491,2268501,2,"2,3",0,1,1
chr16,2340767,2341137,2,"1,3",1,0,1
chr16,2513670,2514040,2,"1,3",1,0,1
chr16,2537671,2537773,3,"1,2,3",1,1,1
chr16,2537773,2537784,2,"1,3",1,0,1
chr16,2603156,2603243,2,"2,3",0,1,1
chr16,2603243,2603452,3,"1,2,3",1,1,1
chr16,2603452,2603569,2,"2,3",0,1,1
chr16,2673670,2673709,2,"1,3",1,0,1
chr16,2673709,2673752,3,"1,2,3",1,1,1
chr16,2682277,2682644,2,"1,3",1,0,1
chr16,2752200,2752570,2,"1,3",1,0,1
chr16,2777270,2777460,2,"1,3",1,0,1
chr16,2817075,2817376,2,"1,3",1,0,1
chr16,2868043,2868083,2,"1,3",1,0,1
chr16,2868083,2868354,3,"1,2,3",1,1,1
chr16,2868406,2868503,3,"1,2,3",1,1,1
chr16,2868503,2868626,2,"1,3",1,0,1
chr16,2874875,2875191,2,"1,3",1,0,1
chr16,2883058,2883062,2,"2,3",0,1,1
chr16,2883062,2883389,3,"1,2,3",1,1,1
chr16,2905308,2905467,2,"1,3",1,0,1
chr16,2911679,2911750,2,"2,3",0,1,1
chr16,2911750,2912004,3,"1,2,3",1,1,1
chr16,2912004,2912033,2,"1,3",1,0,1
chr16,2969101,2969462,2,"1,3",1,0,1
chr16,2970099,2970118,2,"2,3",0,1,1
chr16,2970118,2970353,3,"1,2,3",1,1,1
chr16,2970353,2970415,2,"1,3",1,0,1
chr16,2980504,2980701,2,"1,3",1,0,1
chr16,2983774,2983959,2,"1,3",1,0,1
chr16,3003970,3004138,2,"1,3",1,0,1
chr16,3028177,3028536,2,"1,3",1,0,1
chr16,3059249,3059641,2,"1,3",1,0,1
chr16,3106245,3106612,2,"2,3",0,1,1
chr16,3134827,3135197,2,"1,3",1,0,1
chr16,3150467,3150837,2,"1,3",1,0,1
chr16,3234996,3235366,2,"1,3",1,0,1
chr16,3305121,3305753,2,"1,3",1,0,1
chr16,3457674,3458094,2,"2,3",0,1,1
chr16,3717483,3717555,2,"1,3",1,0,1
chr16,3717555,3717925,3,"1,2,3",1,1,1
chr16,4183579,4184086,3,"1,2,3",1,1,1
chr16,4184086,4184101,2,"1,3",1,0,1
chr16,4253843,4254213,2,"1,3",1,0,1
chr16,4307501,4307775,3,"1,2,3",1,1,1
chr16,4307775,4307782,2,"1,3",1,0,1
chr16,4315492,4315613,3,"1,2,3",1,1,1
chr16,4315613,4315846,2,"2,3",0,1,1
chr16,4351149,4351519,2,"1,3",1,0,1
chr16,4416494,4416806,2,"1,3",1,0,1
chr16,4425355,4425691,3,"1,2,3",1,1,1
chr16,4425691,4425695,2,"1,3",1,0,1
chr16,4434109,4434479,2,"1,3",1,0,1
chr16,4474440,4474790,2,"1,3",1,0,1
chr16,4476230,4476545,2,"1,3",1,0,1
chr16,4614846,4615137,2,"1,3",1,0,1
chr16,4616435,4616443,2,"1,3",1,0,1
chr16,4616443,4616735,3,"1,2,3",1,1,1
chr16,4624280,4624599,3,"1,2,3",1,1,1
chr16,4624599,4624616,2,"2,3",0,1,1
chr16,4693419,4693820,2,"2,3",0,1,1
chr16,4734177,4734547,2,"1,3",1,0,1
chr16,4768619,4768945,2,"2,3",0,1,1
chr16,4847211,4847581,2,"1,3",1,0,1
chr16,8797680,8797857,2,"1,3",1,0,1
chr16,9068335,9068691,2,"1,3",1,0,1
chr16,9091269,9091756,2,"1,3",1,0,1
chr16,10743739,10743856,2,"1,3",1,0,1
chr16,10918891,10919057,2,"1,3",1,0,1
chr16,10944286,10944599,2,"1,3",1,0,1
chr16,11233105,11233455,2,"1,3",1,0,1
chr16,11255680,11256050,2,"1,3",1,0,1
chr16,11256611,11256641,2,"1,3",1,0,1
chr16,11742490,11742661,2,"2,3",0,1,1
chr16,11742757,11743127,2,"1,3",1,0,1
chr16,11797280,11797642,2,"1,3",1,0,1
chr16,11851434,11851710,3,"1,2,3",1,1,1
chr16,11851710,11851824,2,"2,3",0,1,1
chr16,11915916,11916303,2,"1,3",1,0,1
chr16,11976489,11976787,2,"2,3",0,1,1
chr16,14070958,14071448,2,"2,3",0,1,1
chr16,14630039,14630389,2,"1,3",1,0,1
chr16,14632652,14633022,2,"1,3",1,0,1
chr16,14974969,14975339,2,"1,3",1,0,1
chr16,15055748,15055868,2,"1,3",1,0,1
chr16,15056039,15056402,2,"1,3",1,0,1
chr16,15094162,15094525,2,"1,3",1,0,1
chr16,15590894,15591264,2,"1,3",1,0,1
chr16,15642554,15642924,2,"1,3",1,0,1
chr16,15650056,15650262,2,"1,3",1,0,1
chr16,15888597,15888811,2,"1,3",1,0,1
chr16,18790167,18790537,2,"1,3",1,0,1
chr16,18801430,18801530,2,"1,3",1,0,1
chr16,18801530,18801920,3,"1,2,3",1,1,1
chr16,18801920,18801950,2,"2,3",0,1,1
chr16,18926560,18926779,2,"1,3",1,0,1
chr16,18926779,18926836,3,"1,2,3",1,1,1
chr16,19067550,19067607,2,"2,3",0,1,1
chr16,19067607,19067698,3,"1,2,3",1,1,1
chr16,19067744,19067960,3,"1,2,3",1,1,1
chr16,19067960,19067997,2,"1,3",1,0,1
chr16,19086513,19086799,3,"1,2,3",1,1,1
chr16,19086799,19086943,2,"2,3",0,1,1
chr16,19523712,19524022,2,"1,3",1,0,1
chr16,19555298,19555668,2,"1,3",1,0,1
chr16,20741718,20741993,2,"1,3",1,0,1
chr16,20747143,20747160,2,"2,3",0,1,1
chr16,20747160,20747500,3,"1,2,3",1,1,1
chr16,20806391,20806761,2,"1,3",1,0,1
chr16,20900732,20901072,2,"1,3",1,0,1
chr16,21520254,21520624,2,"1,3",1,0,1
chr16,21599286,21599383,2,"2,3",0,1,1
chr16,21599383,21599685,3,"1,2,3",1,1,1
chr16,21599685,21599753,2,"1,3",1,0,1
chr16,21953242,21953248,2,"1,3",1,0,1
chr16,21953248,21953459,3,"1,2,3",1,1,1
chr16,22007904,22008199,2,"1,3",1,0,1
chr16,22205944,22206012,2,"2,3",0,1,1
chr16,22206012,22206341,3,"1,2,3",1,1,1
chr16,22206341,22206382,2,"1,3",1,0,1
chr16,22282240,22282299,2,"1,3",1,0,1
chr16,22282299,22282600,3,"1,2,3",1,1,1
chr16,22282600,22282669,2,"2,3",0,1,1
chr16,22297057,22297582,2,"1,3",1,0,1
chr16,22298238,22298563,2,"1,3",1,0,1
chr16,23510210,23510571,2,"1,3",1,0,1
chr16,23557084,23557260,2,"1,3",1,0,1
chr16,23557404,23557549,2,"1,3",1,0,1
chr16,23596189,23596476,3,"1,2,3",1,1,1
chr16,23596476,23596506,2,"1,3",1,0,1
chr16,23597070,23597118,2,"2,3",0,1,1
chr16,23597118,23597398,3,"1,2,3",1,1,1
chr16,24539446,24540049,2,"1,3",1,0,1
chr16,24729351,24729413,2,"2,3",0,1,1
