chrom,start,end,num,list,ENCFF043BDQ_ELK1_sorted.bed,ENCFF161GMM_ELK1_sorted.bed,ENCFF246GYO_ELK1_sorted.bed,ENCFF687ZYR_ELK1_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr3,38137276,38137513,3,"1,4,5",1,0,0,1,1
chr3,38164763,38165093,2,"4,5",0,0,0,1,1
chr3,38346424,38347107,2,"2,5",0,1,0,0,1
chr3,38496307,38496766,2,"1,5",1,0,0,0,1
chr3,39051823,39052153,2,"4,5",0,0,0,1,1
chr3,39383210,39383501,2,"1,5",1,0,0,0,1
chr3,40309378,40309446,2,"4,5",0,0,0,1,1
chr3,40309446,40309708,3,"1,4,5",1,0,0,1,1
chr3,40309708,40309770,2,"1,5",1,0,0,0,1
chr3,40524798,40525128,2,"4,5",0,0,0,1,1
chr3,41962073,41962124,2,"1,5",1,0,0,0,1
chr3,41962124,41962397,3,"1,4,5",1,0,0,1,1
chr3,41962397,41962454,2,"4,5",0,0,0,1,1
chr3,42880927,42880950,2,"4,5",0,0,0,1,1
chr3,42880950,42881257,3,"1,4,5",1,0,0,1,1
chr3,42881257,42881274,2,"1,5",1,0,0,0,1
chr3,43769510,43769840,2,"4,5",0,0,0,1,1
chr3,44624829,44624855,2,"4,5",0,0,0,1,1
chr3,44624855,44625179,3,"1,4,5",1,0,0,1,1
chr3,44625179,44625190,2,"4,5",0,0,0,1,1
chr3,44648553,44648883,2,"4,5",0,0,0,1,1
chr3,45688900,45688928,2,"1,5",1,0,0,0,1
chr3,45688928,45689224,3,"1,4,5",1,0,0,1,1
chr3,45689224,45689258,2,"4,5",0,0,0,1,1
chr3,46976438,46976586,2,"4,5",0,0,0,1,1
chr3,46976645,46976968,2,"4,5",0,0,0,1,1
chr3,46987657,46987987,2,"4,5",0,0,0,1,1
chr3,47282480,47282784,3,"1,4,5",1,0,0,1,1
chr3,47282784,47282804,2,"4,5",0,0,0,1,1
chr3,47380832,47381136,2,"4,5",0,0,0,1,1
chr3,47802888,47803218,2,"4,5",0,0,0,1,1
chr3,49029284,49029654,2,"4,5",0,0,0,1,1
chr3,49120705,49121024,2,"4,5",0,0,0,1,1
chr3,49674203,49674462,2,"4,5",0,0,0,1,1
chr3,49939895,49940219,2,"1,5",1,0,0,0,1
chr3,50227461,50227791,2,"4,5",0,0,0,1,1
chr3,51995807,51996114,2,"1,5",1,0,0,0,1
chr3,52287874,52287875,2,"1,5",1,0,0,0,1
chr3,52287875,52288190,3,"1,4,5",1,0,0,1,1
chr3,57597326,57597345,2,"1,5",1,0,0,0,1
chr3,57597345,57597650,3,"1,4,5",1,0,0,1,1
chr3,57597650,57597675,2,"4,5",0,0,0,1,1
chr3,88058997,88059327,2,"4,5",0,0,0,1,1
chr3,88149795,88150117,2,"1,5",1,0,0,0,1
chr3,100709143,100709444,3,"1,4,5",1,0,0,1,1
chr3,100709444,100709453,2,"1,5",1,0,0,0,1
chr3,101573952,101574282,2,"4,5",0,0,0,1,1
chr3,101677233,101677459,2,"4,5",0,0,0,1,1
chr3,101686567,101686691,2,"1,5",1,0,0,0,1
chr3,101686691,101686848,3,"1,4,5",1,0,0,1,1
chr3,101686848,101686891,2,"1,5",1,0,0,0,1
chr3,108589327,108589657,2,"4,5",0,0,0,1,1
chr3,119463546,119463876,2,"4,5",0,0,0,1,1
chr3,119498313,119498615,3,"1,4,5",1,0,0,1,1
chr3,119498615,119498627,2,"1,5",1,0,0,0,1
chr3,129161286,129161443,3,"1,4,5",1,0,0,1,1
chr3,129161443,129161515,2,"4,5",0,0,0,1,1
chr3,129399590,129399874,3,"1,4,5",1,0,0,1,1
chr3,129399874,129399893,2,"4,5",0,0,0,1,1
chr3,139343877,139344123,3,"1,4,5",1,0,0,1,1
chr3,139389476,139389510,2,"1,5",1,0,0,0,1
chr3,139389510,139389840,3,"1,4,5",1,0,0,1,1
chr3,139389840,139390015,2,"1,5",1,0,0,0,1
chr3,142578684,142579014,2,"4,5",0,0,0,1,1
chr3,143001325,143001346,2,"4,5",0,0,0,1,1
chr3,143001346,143001655,3,"1,4,5",1,0,0,1,1
chr3,143001655,143001670,2,"1,5",1,0,0,0,1
chr3,149752370,149752670,3,"1,4,5",1,0,0,1,1
chr3,149752670,149752672,2,"1,5",1,0,0,0,1
chr3,150408128,150408421,2,"4,5",0,0,0,1,1
chr3,150546488,150546528,2,"4,5",0,0,0,1,1
chr3,150546528,150546818,3,"1,4,5",1,0,0,1,1
chr3,150546818,150546852,2,"1,5",1,0,0,0,1
chr3,155870457,155870774,2,"4,5",0,0,0,1,1
chr3,156674458,156674788,2,"4,5",0,0,0,1,1
chr3,157160101,157160431,2,"4,5",0,0,0,1,1
chr3,157174836,157175166,2,"4,5",0,0,0,1,1
chr3,160399146,160399752,2,"1,5",1,0,0,0,1
chr3,160449647,160450180,2,"4,5",0,0,0,1,1
chr3,170869941,170870424,2,"4,5",0,0,0,1,1
chr3,179347500,179347564,2,"4,5",0,0,0,1,1
chr3,179347564,179347830,3,"1,4,5",1,0,0,1,1
chr3,179347830,179347888,2,"1,5",1,0,0,0,1
chr3,179604553,179604575,2,"1,5",1,0,0,0,1
chr3,179604575,179604858,3,"1,4,5",1,0,0,1,1
chr3,179604858,179604905,2,"4,5",0,0,0,1,1
chr3,182920638,182921017,2,"4,5",0,0,0,1,1
chr3,183884762,183885086,2,"1,5",1,0,0,0,1
chr3,184249503,184249827,2,"1,5",1,0,0,0,1
chr3,186806365,186806683,3,"1,4,5",1,0,0,1,1
chr3,186806683,186806684,2,"4,5",0,0,0,1,1
chr3,194583773,194584103,2,"4,5",0,0,0,1,1
chr3,195141214,195141489,2,"1,5",1,0,0,0,1
chr3,196081976,196082300,2,"1,5",1,0,0,0,1
chr3,196568444,196568769,2,"4,5",0,0,0,1,1
chr3,196632508,196632838,2,"4,5",0,0,0,1,1
chr3,196867704,196868034,2,"4,5",0,0,0,1,1
chr3,196942383,196942707,2,"1,5",1,0,0,0,1
chr4,499038,499361,2,"1,5",1,0,0,0,1
chr4,932255,932283,2,"4,5",0,0,0,1,1
chr4,932283,932585,3,"1,4,5",1,0,0,1,1
chr4,932585,932607,2,"1,5",1,0,0,0,1
chr4,1249194,1249524,2,"4,5",0,0,0,1,1
chr4,2418664,2418994,2,"4,5",0,0,0,1,1
chr4,2934735,2935041,2,"4,5",0,0,0,1,1
chr4,4541906,4542227,2,"4,5",0,0,0,1,1
chr4,6715957,6716099,2,"4,5",0,0,0,1,1
chr4,6716099,6716287,3,"2,4,5",0,1,0,1,1
chr4,6716287,6716486,2,"2,5",0,1,0,0,1
chr4,8440610,8440880,3,"1,4,5",1,0,0,1,1
chr4,10116827,10116828,2,"1,5",1,0,0,0,1
chr4,10116828,10116957,3,"1,4,5",1,0,0,1,1
chr4,10116957,10117183,2,"1,5",1,0,0,0,1
chr4,13627680,13627682,2,"4,5",0,0,0,1,1
chr4,13627682,13628006,3,"1,4,5",1,0,0,1,1
chr4,13628006,13628010,2,"4,5",0,0,0,1,1
chr4,15681680,15681942,2,"1,5",1,0,0,0,1
chr4,17810603,17810921,2,"4,5",0,0,0,1,1
chr4,25377080,25377410,2,"4,5",0,0,0,1,1
chr4,39638910,39638954,2,"1,5",1,0,0,0,1
chr4,39638954,39639234,3,"1,4,5",1,0,0,1,1
chr4,39639234,39639284,2,"4,5",0,0,0,1,1
chr4,44678408,44678738,2,"4,5",0,0,0,1,1
chr4,55948753,55949077,2,"1,5",1,0,0,0,1
chr4,56387200,56387530,2,"4,5",0,0,0,1,1
chr4,67701103,67701433,2,"4,5",0,0,0,1,1
chr4,67721778,67721849,2,"4,5",0,0,0,1,1
chr4,67721849,67722095,3,"1,4,5",1,0,0,1,1
chr4,67722095,67722173,2,"1,5",1,0,0,0,1
chr4,70688307,70688637,2,"4,5",0,0,0,1,1
chr4,73259012,73259024,2,"1,5",1,0,0,0,1
chr4,73259024,73259336,3,"1,4,5",1,0,0,1,1
chr4,73259336,73259354,2,"4,5",0,0,0,1,1
chr4,75724451,75724781,2,"4,5",0,0,0,1,1
chr4,78775872,78776116,2,"1,5",1,0,0,0,1
chr4,82374006,82374330,2,"1,5",1,0,0,0,1
chr4,82891119,82891443,2,"1,5",1,0,0,0,1
chr4,83455825,83456155,2,"4,5",0,0,0,1,1
chr4,99894291,99894621,2,"4,5",0,0,0,1,1
chr4,109815362,109815607,2,"1,5",1,0,0,0,1
chr4,112231286,112231561,2,"4,5",0,0,0,1,1
chr4,112637358,112637597,2,"4,5",0,0,0,1,1
chr4,118591565,118591879,2,"4,5",0,0,0,1,1
chr4,121801163,121801439,2,"4,5",0,0,0,1,1
chr4,121823784,121824208,2,"4,5",0,0,0,1,1
chr4,139295689,139295704,2,"4,5",0,0,0,1,1
chr4,139295704,139295978,3,"1,4,5",1,0,0,1,1
chr4,140524022,140524352,2,"4,5",0,0,0,1,1
chr4,151099383,151099713,2,"4,5",0,0,0,1,1
chr4,163494599,163494929,2,"4,5",0,0,0,1,1
chr4,183444510,183444834,2,"1,5",1,0,0,0,1
chr4,186191322,186191354,2,"1,5",1,0,0,0,1
chr4,186191354,186191646,3,"1,4,5",1,0,0,1,1
chr4,186191646,186191684,2,"4,5",0,0,0,1,1
chr4,189940587,189940917,2,"4,5",0,0,0,1,1
chr5,271448,271466,2,"1,5",1,0,0,0,1
chr5,271466,271777,3,"1,4,5",1,0,0,1,1
chr5,892642,892972,2,"4,5",0,0,0,1,1
chr5,6632904,6633013,2,"4,5",0,0,0,1,1
chr5,6633013,6633234,3,"1,4,5",1,0,0,1,1
chr5,6633234,6633337,2,"1,5",1,0,0,0,1
chr5,10250098,10250200,3,"1,4,5",1,0,0,1,1
chr5,10250200,10250274,2,"4,5",0,0,0,1,1
chr5,10353448,10353772,2,"1,5",1,0,0,0,1
chr5,12574618,12574915,2,"4,5",0,0,0,1,1
chr5,14664508,14664838,2,"4,5",0,0,0,1,1
chr5,16465658,16465988,2,"4,5",0,0,0,1,1
chr5,31532064,31532394,2,"4,5",0,0,0,1,1
chr5,32174243,32174573,2,"4,5",0,0,0,1,1
chr5,34838997,34839268,3,"1,4,5",1,0,0,1,1
chr5,34839268,34839286,2,"1,5",1,0,0,0,1
chr5,34915446,34915770,2,"1,5",1,0,0,0,1
chr5,36876572,36876896,2,"1,5",1,0,0,0,1
chr5,37371007,37371520,2,"4,5",0,0,0,1,1
chr5,40835124,40835151,2,"1,5",1,0,0,0,1
chr5,40835151,40835448,3,"1,4,5",1,0,0,1,1
chr5,40835448,40835481,2,"4,5",0,0,0,1,1
chr5,41904065,41904389,3,"1,4,5",1,0,0,1,1
chr5,41904389,41904395,2,"4,5",0,0,0,1,1
chr5,43484040,43484062,2,"4,5",0,0,0,1,1
chr5,43484104,43484370,2,"4,5",0,0,0,1,1
chr5,43514991,43515086,2,"1,5",1,0,0,0,1
chr5,61162326,61162656,2,"4,5",0,0,0,1,1
chr5,66144043,66144090,2,"1,5",1,0,0,0,1
chr5,66144090,66144287,3,"1,4,5",1,0,0,1,1
chr5,66144287,66144367,2,"1,5",1,0,0,0,1
chr5,68434293,68434364,2,"1,5",1,0,0,0,1
chr5,68434364,68434496,3,"1,4,5",1,0,0,1,1
chr5,68434496,68434617,2,"1,5",1,0,0,0,1
chr5,69093876,69093967,2,"2,5",0,1,0,0,1
chr5,69093967,69094142,3,"2,4,5",0,1,0,1,1
chr5,69094142,69094163,2,"2,5",0,1,0,0,1
chr5,69189497,69189821,2,"1,5",1,0,0,0,1
chr5,73498262,73498271,2,"1,5",1,0,0,0,1
chr5,73498271,73498586,3,"1,4,5",1,0,0,1,1
chr5,73498586,73498601,2,"4,5",0,0,0,1,1
chr5,73565555,73565749,2,"4,5",0,0,0,1,1
chr5,74767036,74767080,2,"1,5",1,0,0,0,1
chr5,74767080,74767312,3,"1,4,5",1,0,0,1,1
chr5,74767312,74767352,2,"4,5",0,0,0,1,1
chr5,79514032,79514536,2,"2,5",0,1,0,0,1
chr5,79514536,79514563,3,"2,4,5",0,1,0,1,1
chr5,79514563,79514715,4,"1,2,4,5",1,1,0,1,1
chr5,79514715,79514745,3,"2,4,5",0,1,0,1,1
chr5,79514745,79514882,2,"2,5",0,1,0,0,1
chr5,80407723,80408252,2,"4,5",0,0,0,1,1
chr5,81851836,81852154,2,"4,5",0,0,0,1,1
chr5,86617711,86617968,2,"1,5",1,0,0,0,1
chr5,88268738,88269062,2,"1,5",1,0,0,0,1
chr5,95646684,95647001,2,"4,5",0,0,0,1,1
chr5,95962126,95962171,2,"4,5",0,0,0,1,1
chr5,95962171,95962427,3,"1,4,5",1,0,0,1,1
chr5,100535192,100535522,2,"4,5",0,0,0,1,1
chr5,103119732,103119774,2,"1,5",1,0,0,0,1
chr5,103120003,103120017,2,"4,5",0,0,0,1,1
chr5,103120017,103120333,3,"1,4,5",1,0,0,1,1
chr5,103120333,103120341,2,"1,5",1,0,0,0,1
chr5,110738739,110738803,2,"1,5",1,0,0,0,1
chr5,110738803,110739063,3,"1,4,5",1,0,0,1,1
chr5,110739063,110739133,2,"4,5",0,0,0,1,1
chr5,111092138,111092468,2,"4,5",0,0,0,1,1
chr5,112861102,112861432,2,"4,5",0,0,0,1,1
chr5,112976570,112976894,2,"1,5",1,0,0,0,1
chr5,119268478,119268612,2,"1,5",1,0,0,0,1
chr5,121961720,121962044,3,"1,4,5",1,0,0,1,1
chr5,121962044,121962050,2,"4,5",0,0,0,1,1
chr5,126600761,126601064,3,"1,4,5",1,0,0,1,1
chr5,126601064,126601072,2,"4,5",0,0,0,1,1
chr5,131635427,131635442,2,"1,5",1,0,0,0,1
chr5,131635442,131635731,3,"1,4,5",1,0,0,1,1
chr5,132556731,132556737,2,"4,5",0,0,0,1,1
chr5,132556737,132557038,3,"1,4,5",1,0,0,1,1
chr5,132557038,132557061,2,"1,5",1,0,0,0,1
chr5,134114341,134114382,2,"2,5",0,1,0,0,1
chr5,134114382,134114515,3,"1,2,5",1,1,0,0,1
chr5,134114515,134114630,4,"1,2,4,5",1,1,0,1,1
chr5,134114630,134114706,3,"1,2,5",1,1,0,0,1
chr5,134114706,134114821,2,"2,5",0,1,0,0,1
chr5,134367095,134367322,3,"1,4,5",1,0,0,1,1
chr5,134648527,134648598,2,"1,5",1,0,0,0,1
chr5,134648598,134648851,3,"1,4,5",1,0,0,1,1
chr5,134648851,134648928,2,"4,5",0,0,0,1,1
chr5,134758534,134758555,2,"4,5",0,0,0,1,1
chr5,134758555,134758864,3,"1,4,5",1,0,0,1,1
chr5,134758864,134758879,2,"1,5",1,0,0,0,1
chr5,138352382,138352672,2,"4,5",0,0,0,1,1
chr5,138464050,138464380,2,"4,5",0,0,0,1,1
chr5,138464913,138464918,2,"1,5",1,0,0,0,1
chr5,138464918,138464931,3,"1,4,5",1,0,0,1,1
chr5,138464931,138464993,4,"1,3,4,5",1,0,1,1,1
chr5,138464993,138465309,5,"1,2,3,4,5",1,1,1,1,1
chr5,138465309,138465315,4,"2,3,4,5",0,1,1,1,1
chr5,138465315,138465514,3,"2,3,5",0,1,1,0,1
chr5,138465514,138465527,2,"2,5",0,1,0,0,1
chr5,138543260,138543590,2,"4,5",0,0,0,1,1
chr5,139341661,139341664,2,"4,5",0,0,0,1,1
chr5,139341664,139341988,3,"1,4,5",1,0,0,1,1
chr5,139341988,139341991,2,"4,5",0,0,0,1,1
chr5,140174883,140175213,2,"4,5",0,0,0,1,1
chr5,140401447,140401777,2,"4,5",0,0,0,1,1
chr5,140557336,140557628,2,"4,5",0,0,0,1,1
chr5,140564604,140564619,2,"4,5",0,0,0,1,1
chr5,140564619,140564934,3,"1,4,5",1,0,0,1,1
chr5,140564934,140564936,2,"1,5",1,0,0,0,1
chr5,140664648,140664978,2,"4,5",0,0,0,1,1
chr5,140691224,140691254,2,"4,5",0,0,0,1,1
chr5,140691254,140691554,3,"1,4,5",1,0,0,1,1
chr5,140691554,140691578,2,"1,5",1,0,0,0,1
chr5,141320612,141320671,2,"4,5",0,0,0,1,1
chr5,141320671,141320942,3,"1,4,5",1,0,0,1,1
chr5,141320942,141320995,2,"1,5",1,0,0,0,1
chr5,141618964,141619072,2,"4,5",0,0,0,1,1
chr5,141619072,141619294,3,"1,4,5",1,0,0,1,1
chr5,141619294,141619378,2,"1,5",1,0,0,0,1
chr5,141968991,141969321,2,"4,5",0,0,0,1,1
chr5,144170606,144170936,2,"4,5",0,0,0,1,1
chr5,148383811,148384079,2,"1,5",1,0,0,0,1
chr5,149345249,149345260,2,"4,5",0,0,0,1,1
chr5,149345260,149345547,3,"1,4,5",1,0,0,1,1
chr5,149345547,149345584,2,"1,5",1,0,0,0,1
chr5,149551459,149551469,2,"1,5",1,0,0,0,1
chr5,149551469,149551984,3,"1,4,5",1,0,0,1,1
chr5,149551984,149552004,2,"4,5",0,0,0,1,1
chr5,150000521,150000817,2,"4,5",0,0,0,1,1
chr5,150449639,150450169,2,"4,5",0,0,0,1,1
chr5,150700548,150700803,2,"4,5",0,0,0,1,1
chr5,150700932,150701234,2,"4,5",0,0,0,1,1
chr5,154038780,154039072,2,"4,5",0,0,0,1,1
chr5,154682512,154683082,2,"4,5",0,0,0,1,1
chr5,159263095,159263103,2,"4,5",0,0,0,1,1
chr5,159263103,159263425,3,"1,4,5",1,0,0,1,1
chr5,159263425,159263427,2,"1,5",1,0,0,0,1
chr5,160008969,160009269,2,"1,5",1,0,0,0,1
chr5,160418990,160419267,2,"1,5",1,0,0,0,1
chr5,170331225,170331513,2,"4,5",0,0,0,1,1
chr5,172959237,172959533,2,"1,5",1,0,0,0,1
chr5,173888140,173888141,2,"1,5",1,0,0,0,1
chr5,173888141,173888441,3,"1,4,5",1,0,0,1,1
chr5,176388899,176389210,2,"4,5",0,0,0,1,1
chr5,176448055,176448087,2,"1,5",1,0,0,0,1
chr5,176448087,176448379,3,"1,4,5",1,0,0,1,1
chr5,176448379,176448417,2,"4,5",0,0,0,1,1
chr5,177351556,177351851,2,"4,5",0,0,0,1,1
chr5,177455334,177455341,2,"4,5",0,0,0,1,1
chr5,177455341,177455664,3,"1,4,5",1,0,0,1,1
chr5,177455664,177455665,2,"1,5",1,0,0,0,1
chr5,178113369,178113699,2,"4,5",0,0,0,1,1
chr5,178130851,178131131,2,"4,5",0,0,0,1,1
chr5,180072038,180072299,2,"2,5",0,1,0,0,1
chr5,180810062,180810179,2,"1,5",1,0,0,0,1
chr5,180810179,180810386,3,"1,4,5",1,0,0,1,1
chr5,180810386,180810509,2,"4,5",0,0,0,1,1
chr5,181191619,181191943,2,"1,5",1,0,0,0,1
chr5,181222196,181222609,2,"4,5",0,0,0,1,1
chr5,181223105,181223377,2,"4,5",0,0,0,1,1
chr5,181223431,181223664,2,"4,5",0,0,0,1,1
chr5,181243859,181244059,3,"1,4,5",1,0,0,1,1
chr6,2841691,2841785,2,"4,5",0,0,0,1,1
chr6,2841785,2842021,3,"1,4,5",1,0,0,1,1
chr6,2842021,2842109,2,"1,5",1,0,0,0,1
chr6,3068817,3068835,2,"4,5",0,0,0,1,1
chr6,3068835,3069147,3,"1,4,5",1,0,0,1,1
chr6,3069147,3069148,2,"1,5",1,0,0,0,1
chr6,3258962,3259101,2,"1,5",1,0,0,0,1
chr6,7389627,7389664,2,"4,5",0,0,0,1,1
chr6,7389664,7389957,3,"1,4,5",1,0,0,1,1
chr6,7389957,7389988,2,"1,5",1,0,0,0,1
chr6,8064363,8064671,2,"1,5",1,0,0,0,1
chr6,10404368,10404379,2,"4,5",0,0,0,1,1
chr6,10404379,10404703,3,"1,4,5",1,0,0,1,1
chr6,10404703,10404714,2,"4,5",0,0,0,1,1
chr6,10694494,10694669,2,"1,5",1,0,0,0,1
chr6,10694669,10694999,3,"1,4,5",1,0,0,1,1
chr6,10694999,10695022,2,"1,5",1,0,0,0,1
chr6,10722999,10723272,2,"4,5",0,0,0,1,1
chr6,10747629,10747912,2,"4,5",0,0,0,1,1
chr6,13615115,13615141,2,"4,5",0,0,0,1,1
chr6,13615141,13615465,3,"1,4,5",1,0,0,1,1
chr6,13615465,13615646,2,"4,5",0,0,0,1,1
chr6,16238272,16238792,2,"4,5",0,0,0,1,1
chr6,17600078,17600402,2,"1,5",1,0,0,0,1
chr6,20212599,20212929,2,"4,5",0,0,0,1,1
chr6,24666738,24667046,2,"4,5",0,0,0,1,1
chr6,26026951,26027275,2,"1,5",1,0,0,0,1
chr6,26031794,26032124,2,"4,5",0,0,0,1,1
chr6,26103825,26103887,2,"4,5",0,0,0,1,1
chr6,26103887,26104155,3,"1,4,5",1,0,0,1,1
chr6,26104155,26104211,2,"1,5",1,0,0,0,1
chr6,26123025,26123063,2,"1,5",1,0,0,0,1
chr6,26123063,26123314,3,"1,4,5",1,0,0,1,1
chr6,26123768,26123995,2,"1,5",1,0,0,0,1
chr6,26156243,26156567,2,"1,5",1,0,0,0,1
chr6,26157673,26157711,2,"1,5",1,0,0,0,1
chr6,26188862,26189186,2,"1,5",1,0,0,0,1
chr6,26197166,26197458,2,"1,5",1,0,0,0,1
chr6,26204523,26204847,2,"1,5",1,0,0,0,1
chr6,26216939,26217263,2,"1,5",1,0,0,0,1
chr6,26312946,26313273,2,"1,5",1,0,0,0,1
chr6,26521644,26521897,3,"1,4,5",1,0,0,1,1
chr6,26521897,26521910,2,"4,5",0,0,0,1,1
chr6,26538199,26538482,2,"4,5",0,0,0,1,1
chr6,27020152,27020195,2,"4,5",0,0,0,1,1
chr6,27020195,27020482,3,"1,4,5",1,0,0,1,1
chr6,27020482,27020517,2,"1,5",1,0,0,0,1
chr6,27132930,27133007,2,"4,5",0,0,0,1,1
chr6,27133007,27133260,3,"1,4,5",1,0,0,1,1
chr6,27133260,27133268,2,"1,5",1,0,0,0,1
chr6,27139116,27139388,3,"1,4,5",1,0,0,1,1
chr6,27139388,27139587,2,"1,5",1,0,0,0,1
chr6,27147007,27147331,2,"1,5",1,0,0,0,1
chr6,27332925,27333130,2,"1,5",1,0,0,0,1
chr6,27333201,27333249,2,"1,5",1,0,0,0,1
chr6,27809902,27810226,2,"1,5",1,0,0,0,1
chr6,27837131,27837455,2,"1,5",1,0,0,0,1
chr6,27893013,27893242,2,"1,5",1,0,0,0,1
chr6,28080785,28080837,2,"1,5",1,0,0,0,1
chr6,28080837,28080995,3,"1,4,5",1,0,0,1,1
chr6,28080995,28081040,2,"1,5",1,0,0,0,1
chr6,28081095,28081109,2,"1,5",1,0,0,0,1
chr6,28136683,28136712,2,"1,5",1,0,0,0,1
chr6,28136712,28137007,3,"1,4,5",1,0,0,1,1
chr6,28137007,28137042,2,"4,5",0,0,0,1,1
chr6,28225100,28225417,2,"1,5",1,0,0,0,1
chr6,28349798,28350046,2,"4,5",0,0,0,1,1
chr6,28863580,28863886,2,"4,5",0,0,0,1,1
chr6,28896211,28896509,2,"1,5",1,0,0,0,1
chr6,28940973,28941231,2,"1,5",1,0,0,0,1
chr6,29964917,29965152,2,"4,5",0,0,0,1,1
chr6,30067049,30067502,2,"1,5",1,0,0,0,1
chr6,30516168,30516401,2,"1,5",1,0,0,0,1
chr6,30556659,30556813,2,"4,5",0,0,0,1,1
chr6,30556845,30556989,2,"4,5",0,0,0,1,1
chr6,30557064,30557072,2,"1,5",1,0,0,0,1
chr6,30557072,30557079,3,"1,4,5",1,0,0,1,1
chr6,30571311,30571641,2,"4,5",0,0,0,1,1
chr6,30617319,30617625,3,"1,4,5",1,0,0,1,1
chr6,30617676,30617868,2,"4,5",0,0,0,1,1
chr6,30687524,30687665,2,"4,5",0,0,0,1,1
chr6,30872955,30872962,2,"1,5",1,0,0,0,1
chr6,31541983,31541994,2,"4,5",0,0,0,1,1
chr6,31541994,31542112,3,"1,4,5",1,0,0,1,1
chr6,31542112,31542125,2,"4,5",0,0,0,1,1
chr6,31547367,31547436,2,"4,5",0,0,0,1,1
chr6,31547436,31547658,3,"1,4,5",1,0,0,1,1
chr6,31547658,31547717,2,"1,5",1,0,0,0,1
chr6,31651919,31652187,2,"1,5",1,0,0,0,1
chr6,31652372,31652696,2,"1,5",1,0,0,0,1
chr6,31652818,31652843,2,"1,5",1,0,0,0,1
chr6,31652843,31653101,3,"1,4,5",1,0,0,1,1
chr6,31660634,31660923,2,"4,5",0,0,0,1,1
chr6,31665707,31665725,2,"4,5",0,0,0,1,1
chr6,31665725,31666037,3,"1,4,5",1,0,0,1,1
chr6,31666037,31666049,2,"1,5",1,0,0,0,1
chr6,31703169,31703499,2,"4,5",0,0,0,1,1
chr6,31729962,31730292,2,"4,5",0,0,0,1,1
chr6,31736390,31736589,3,"1,4,5",1,0,0,1,1
chr6,31736589,31736663,2,"1,5",1,0,0,0,1
chr6,31739669,31739999,2,"4,5",0,0,0,1,1
chr6,31777123,31777432,2,"1,5",1,0,0,0,1
chr6,31795717,31796047,2,"4,5",0,0,0,1,1
chr6,31815238,31815562,2,"1,5",1,0,0,0,1
chr6,31827208,31827538,2,"4,5",0,0,0,1,1
chr6,31827619,31827949,2,"4,5",0,0,0,1,1
chr6,31958922,31958923,2,"1,5",1,0,0,0,1
chr6,31958923,31959246,3,"1,4,5",1,0,0,1,1
chr6,31959246,31959253,2,"4,5",0,0,0,1,1
chr6,31972358,31972688,2,"4,5",0,0,0,1,1
chr6,32168013,32168190,2,"4,5",0,0,0,1,1
chr6,33200871,33200960,2,"4,5",0,0,0,1,1
chr6,33271879,33271880,2,"4,5",0,0,0,1,1
chr6,33271880,33272163,3,"1,4,5",1,0,0,1,1
chr6,33272163,33272189,2,"1,5",1,0,0,0,1
chr6,33299295,33299598,3,"1,4,5",1,0,0,1,1
chr6,33299598,33299625,2,"4,5",0,0,0,1,1
chr6,33322879,33323136,2,"4,5",0,0,0,1,1
chr6,33391397,33391727,2,"4,5",0,0,0,1,1
chr6,33417897,33418227,2,"4,5",0,0,0,1,1
chr6,33454403,33454432,2,"4,5",0,0,0,1,1
chr6,33454432,33454733,3,"1,4,5",1,0,0,1,1
chr6,33454733,33454756,2,"1,5",1,0,0,0,1
chr6,34196282,34196587,2,"4,5",0,0,0,1,1
chr6,34425973,34426242,2,"1,5",1,0,0,0,1
chr6,34757319,34757419,2,"1,5",1,0,0,0,1
chr6,34757419,34757511,3,"1,4,5",1,0,0,1,1
chr6,34757511,34757588,2,"1,5",1,0,0,0,1
chr6,34887913,34888212,2,"4,5",0,0,0,1,1
chr6,35297651,35297965,2,"4,5",0,0,0,1,1
chr6,35452532,35452751,2,"2,5",0,1,0,0,1
chr6,35497201,35497557,2,"2,5",0,1,0,0,1
chr6,36441387,36441711,3,"1,4,5",1,0,0,1,1
chr6,36441711,36441717,2,"4,5",0,0,0,1,1
chr6,36874655,36874660,2,"1,5",1,0,0,0,1
chr6,36874660,36874990,3,"1,4,5",1,0,0,1,1
chr6,36874990,36875183,2,"1,5",1,0,0,0,1
chr6,41072359,41072405,2,"4,5",0,0,0,1,1
chr6,41072405,41072689,3,"1,4,5",1,0,0,1,1
chr6,41072689,41072729,2,"1,5",1,0,0,0,1
chr6,41735508,41735574,2,"4,5",0,0,0,1,1
chr6,41735574,41735822,3,"1,4,5",1,0,0,1,1
chr6,41779868,41780198,2,"4,5",0,0,0,1,1
chr6,41787480,41787527,2,"1,5",1,0,0,0,1
chr6,41787527,41787610,3,"1,4,5",1,0,0,1,1
chr6,41787610,41787778,2,"1,5",1,0,0,0,1
chr6,41921033,41921578,2,"4,5",0,0,0,1,1
chr6,42050502,42050832,2,"4,5",0,0,0,1,1
chr6,42879488,42879780,3,"1,4,5",1,0,0,1,1
chr6,42879780,42879967,2,"4,5",0,0,0,1,1
chr6,42979054,42979382,2,"4,5",0,0,0,1,1
chr6,43013749,43014035,2,"1,5",1,0,0,0,1
chr6,43014035,43014073,3,"1,4,5",1,0,0,1,1
