chrom,start,end,num,list,ENCFF445KZL_ELK1_sorted.bed,ENCFF870ZGY_ELK1_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr15,63048566,63048592,2,"2,3",0,1,1
chr15,63504494,63504884,2,"1,3",1,0,1
chr15,64093957,64094347,2,"1,3",1,0,1
chr15,64095855,64096245,2,"1,3",1,0,1
chr15,64163143,64163618,2,"1,3",1,0,1
chr15,64356094,64356129,2,"2,3",0,1,1
chr15,64356129,64356392,3,"1,2,3",1,1,1
chr15,64356392,64356398,2,"2,3",0,1,1
chr15,64381228,64381753,2,"1,3",1,0,1
chr15,64387515,64387905,2,"1,3",1,0,1
chr15,64460247,64460839,2,"1,3",1,0,1
chr15,64825550,64825632,2,"1,3",1,0,1
chr15,64835658,64836020,2,"1,3",1,0,1
chr15,65184758,65185059,2,"1,3",1,0,1
chr15,65185486,65185876,2,"1,3",1,0,1
chr15,65304410,65304515,2,"1,3",1,0,1
chr15,65304607,65304800,2,"1,3",1,0,1
chr15,65610979,65611369,2,"1,3",1,0,1
chr15,66356617,66357007,2,"1,3",1,0,1
chr15,66386415,66386803,2,"1,3",1,0,1
chr15,66497602,66497649,2,"1,3",1,0,1
chr15,66497649,66497953,3,"1,2,3",1,1,1
chr15,66497953,66497992,2,"1,3",1,0,1
chr15,66504872,66505262,2,"1,3",1,0,1
chr15,66853425,66853665,2,"1,3",1,0,1
chr15,67150365,67150391,2,"2,3",0,1,1
chr15,67150456,67150669,2,"2,3",0,1,1
chr15,67254612,67254618,2,"1,3",1,0,1
chr15,67254618,67254764,3,"1,2,3",1,1,1
chr15,67254764,67254922,2,"2,3",0,1,1
chr15,67542237,67542832,2,"1,3",1,0,1
chr15,68277736,68278126,2,"1,3",1,0,1
chr15,68577770,68578160,2,"1,3",1,0,1
chr15,69414062,69414100,2,"1,3",1,0,1
chr15,69414100,69414404,3,"1,2,3",1,1,1
chr15,69414404,69414645,2,"1,3",1,0,1
chr15,69452901,69452965,2,"1,3",1,0,1
chr15,69452965,69453269,3,"1,2,3",1,1,1
chr15,69453269,69453291,2,"1,3",1,0,1
chr15,69462564,69462954,2,"1,3",1,0,1
chr15,70763233,70763623,2,"1,3",1,0,1
chr15,70763692,70764036,2,"1,3",1,0,1
chr15,70833799,70834168,2,"1,3",1,0,1
chr15,71096575,71096965,2,"1,3",1,0,1
chr15,71801115,71801530,2,"1,3",1,0,1
chr15,72118246,72118636,2,"1,3",1,0,1
chr15,72155983,72156373,2,"1,3",1,0,1
chr15,72231210,72231600,2,"1,3",1,0,1
chr15,72375956,72375963,2,"2,3",0,1,1
chr15,72375963,72376260,3,"1,2,3",1,1,1
chr15,72376260,72376486,2,"1,3",1,0,1
chr15,72473750,72474140,2,"1,3",1,0,1
chr15,72685953,72685970,2,"1,3",1,0,1
chr15,72685970,72686274,3,"1,2,3",1,1,1
chr15,72686274,72686383,2,"1,3",1,0,1
chr15,72783645,72784153,2,"1,3",1,0,1
chr15,73051715,73052105,2,"1,3",1,0,1
chr15,73992164,73992195,2,"2,3",0,1,1
chr15,73992195,73992468,3,"1,2,3",1,1,1
chr15,73992468,73992483,2,"1,3",1,0,1
chr15,74100039,74100429,2,"1,3",1,0,1
chr15,74375298,74375466,2,"1,3",1,0,1
chr15,74461069,74461083,2,"2,3",0,1,1
chr15,74461083,74461373,3,"1,2,3",1,1,1
chr15,74461373,74461645,2,"1,3",1,0,1
chr15,74540564,74540788,2,"1,3",1,0,1
chr15,74540788,74540954,3,"1,2,3",1,1,1
chr15,74540954,74541092,2,"2,3",0,1,1
chr15,74615641,74615730,2,"1,3",1,0,1
chr15,74615730,74616034,3,"1,2,3",1,1,1
chr15,74616034,74616096,2,"1,3",1,0,1
chr15,74817324,74817714,2,"1,3",1,0,1
chr15,74818580,74818620,2,"1,3",1,0,1
chr15,74818620,74818924,3,"1,2,3",1,1,1
chr15,74818924,74818941,2,"1,3",1,0,1
chr15,74843095,74843105,2,"2,3",0,1,1
chr15,74843105,74843309,3,"1,2,3",1,1,1
chr15,74843309,74843399,2,"2,3",0,1,1
chr15,74956254,74956644,2,"1,3",1,0,1
chr15,75023345,75023900,2,"1,3",1,0,1
chr15,75202005,75202395,2,"1,3",1,0,1
chr15,75335867,75336257,2,"1,3",1,0,1
chr15,75367919,75368016,2,"2,3",0,1,1
chr15,75368016,75368223,3,"1,2,3",1,1,1
chr15,75368223,75368632,2,"1,3",1,0,1
chr15,75451941,75452331,2,"1,3",1,0,1
chr15,75453886,75454098,3,"1,2,3",1,1,1
chr15,75454098,75454195,2,"1,3",1,0,1
chr15,75640273,75640663,2,"1,3",1,0,1
chr15,75647413,75648007,2,"1,3",1,0,1
chr15,75652239,75652466,3,"1,2,3",1,1,1
chr15,75738717,75739306,2,"1,3",1,0,1
chr15,75758274,75758863,2,"1,3",1,0,1
chr15,75903718,75903721,2,"2,3",0,1,1
chr15,75903721,75904022,3,"1,2,3",1,1,1
chr15,75904022,75904041,2,"1,3",1,0,1
chr15,76931548,76931938,2,"1,3",1,0,1
chr15,77420733,77420755,2,"1,3",1,0,1
chr15,77633357,77633949,2,"1,3",1,0,1
chr15,78131390,78131405,2,"1,3",1,0,1
chr15,78131405,78131709,3,"1,2,3",1,1,1
chr15,78131709,78131721,2,"1,3",1,0,1
chr15,78299631,78299635,2,"1,3",1,0,1
chr15,78299635,78299840,3,"1,2,3",1,1,1
chr15,78299840,78299905,2,"2,3",0,1,1
chr15,78348090,78348480,2,"1,3",1,0,1
chr15,78437665,78438055,2,"1,3",1,0,1
chr15,79310952,79311342,2,"1,3",1,0,1
chr15,79896956,79897566,2,"1,3",1,0,1
chr15,79923822,79924010,2,"1,3",1,0,1
chr15,80059963,80060267,2,"2,3",0,1,1
chr15,80153257,80153545,2,"1,3",1,0,1
chr15,80779027,80779417,2,"1,3",1,0,1
chr15,80943209,80943599,2,"1,3",1,0,1
chr15,80989369,80989759,2,"1,3",1,0,1
chr15,82262522,82262912,2,"1,3",1,0,1
chr15,82530734,82531078,2,"1,3",1,0,1
chr15,82540399,82540866,2,"1,3",1,0,1
chr15,82709353,82709642,3,"1,2,3",1,1,1
chr15,82709642,82709681,2,"1,3",1,0,1
chr15,82809322,82809581,2,"1,3",1,0,1
chr15,82985902,82986097,2,"2,3",0,1,1
chr15,82986097,82986276,3,"1,2,3",1,1,1
chr15,82986276,82986405,2,"2,3",0,1,1
chr15,83011513,83012065,2,"1,3",1,0,1
chr15,83067088,83067116,2,"2,3",0,1,1
chr15,83067116,83067392,3,"1,2,3",1,1,1
chr15,84570891,84571281,2,"1,3",1,0,1
chr15,84631335,84631620,2,"1,3",1,0,1
chr15,84654115,84654121,2,"1,3",1,0,1
chr15,84654121,84654375,3,"1,2,3",1,1,1
chr15,84654375,84654425,2,"2,3",0,1,1
chr15,84929967,84930357,2,"1,3",1,0,1
chr15,84980291,84980653,2,"1,3",1,0,1
chr15,84981143,84981533,2,"1,3",1,0,1
chr15,84981878,84982268,2,"1,3",1,0,1
chr15,88467330,88467720,2,"1,3",1,0,1
chr15,88621166,88621195,2,"1,3",1,0,1
chr15,88621195,88621499,3,"1,2,3",1,1,1
chr15,88621499,88621556,2,"1,3",1,0,1
chr15,88638702,88639092,2,"1,3",1,0,1
chr15,89088062,89088452,2,"1,3",1,0,1
chr15,89243917,89244361,2,"1,3",1,0,1
chr15,89334860,89335449,2,"1,3",1,0,1
chr15,89361721,89362002,2,"1,3",1,0,1
chr15,89690630,89691141,2,"1,3",1,0,1
chr15,89875084,89875306,2,"1,3",1,0,1
chr15,89893901,89894431,2,"1,3",1,0,1
chr15,90106851,90106918,2,"1,3",1,0,1
chr15,90106918,90107027,3,"1,2,3",1,1,1
chr15,90107027,90107067,2,"1,3",1,0,1
chr15,90158003,90158393,2,"1,3",1,0,1
chr15,90233772,90233845,2,"2,3",0,1,1
chr15,90233845,90234019,3,"1,2,3",1,1,1
chr15,90234019,90234076,2,"2,3",0,1,1
chr15,90265478,90265479,2,"1,3",1,0,1
chr15,90265479,90265777,3,"1,2,3",1,1,1
chr15,90265777,90265783,2,"2,3",0,1,1
chr15,90301152,90301542,2,"1,3",1,0,1
chr15,90352005,90352123,2,"1,3",1,0,1
chr15,90352123,90352395,3,"1,2,3",1,1,1
chr15,90352395,90352427,2,"2,3",0,1,1
chr15,90387819,90387906,2,"1,3",1,0,1
chr15,90387906,90388209,3,"1,2,3",1,1,1
chr15,90388209,90388210,2,"2,3",0,1,1
chr15,90400820,90400896,2,"1,3",1,0,1
chr15,90400896,90401179,3,"1,2,3",1,1,1
chr15,90401179,90401200,2,"2,3",0,1,1
chr15,90648621,90648623,2,"1,3",1,0,1
chr15,90648623,90648839,3,"1,2,3",1,1,1
chr15,90665591,90666122,2,"1,3",1,0,1
chr15,90717126,90717156,2,"1,3",1,0,1
chr15,90717156,90717460,3,"1,2,3",1,1,1
chr15,90717460,90717725,2,"1,3",1,0,1
chr15,90930046,90930297,2,"1,3",1,0,1
chr15,90932365,90932738,2,"1,3",1,0,1
chr15,90934349,90934620,2,"1,3",1,0,1
chr15,90954730,90955329,2,"1,3",1,0,1
chr15,92636969,92637359,2,"1,3",1,0,1
chr15,92809051,92809262,2,"1,3",1,0,1
chr15,92809262,92809382,3,"1,2,3",1,1,1
chr15,92809382,92809550,2,"1,3",1,0,1
chr15,92820241,92820621,2,"1,3",1,0,1
chr15,92882091,92882481,2,"1,3",1,0,1
chr15,92904211,92904601,2,"1,3",1,0,1
chr15,96330513,96330660,2,"2,3",0,1,1
chr15,96330660,96330817,3,"1,2,3",1,1,1
chr15,96330817,96331050,2,"1,3",1,0,1
chr15,97960334,97960724,2,"1,3",1,0,1
chr15,97977754,97978144,2,"1,3",1,0,1
chr15,98428485,98428875,2,"1,3",1,0,1
chr15,98890380,98890406,2,"1,3",1,0,1
chr15,98890406,98890508,3,"1,2,3",1,1,1
chr15,98890508,98890554,2,"1,3",1,0,1
chr15,99251014,99251052,2,"1,3",1,0,1
chr15,99251052,99251356,3,"1,2,3",1,1,1
chr15,99251356,99251404,2,"1,3",1,0,1
chr15,99565687,99565756,2,"1,3",1,0,1
chr15,99565756,99566053,3,"1,2,3",1,1,1
chr15,99566053,99566060,2,"2,3",0,1,1
chr15,100602102,100602492,2,"1,3",1,0,1
chr15,100713398,100713788,2,"1,3",1,0,1
chr15,100849459,100849849,2,"1,3",1,0,1
chr15,101277251,101277283,2,"1,3",1,0,1
chr15,101277283,101277587,3,"1,2,3",1,1,1
chr15,101277587,101277867,2,"1,3",1,0,1
chr15,101295204,101295234,2,"2,3",0,1,1
chr15,101295234,101295438,3,"1,2,3",1,1,1
chr15,101295438,101295508,2,"2,3",0,1,1
chr15,101652141,101652272,2,"1,3",1,0,1
chr15,101652272,101652576,3,"1,2,3",1,1,1
chr15,101652576,101652592,2,"1,3",1,0,1
chr16,229218,229608,2,"1,3",1,0,1
chr16,234634,234890,2,"1,3",1,0,1
chr16,527391,527781,2,"1,3",1,0,1
chr16,589111,589709,2,"1,3",1,0,1
chr16,636216,636520,2,"2,3",0,1,1
chr16,636645,636949,2,"2,3",0,1,1
chr16,649159,649530,2,"1,3",1,0,1
chr16,667919,667935,2,"2,3",0,1,1
chr16,667935,668223,3,"1,2,3",1,1,1
chr16,668223,668282,2,"1,3",1,0,1
chr16,680259,680290,2,"1,3",1,0,1
chr16,680290,680526,3,"1,2,3",1,1,1
chr16,680526,680527,2,"2,3",0,1,1
chr16,684266,684305,2,"2,3",0,1,1
chr16,684305,684539,3,"1,2,3",1,1,1
chr16,684539,684570,2,"2,3",0,1,1
chr16,690220,690596,2,"1,3",1,0,1
chr16,721029,721087,2,"2,3",0,1,1
chr16,721087,721445,3,"1,2,3",1,1,1
chr16,721445,721533,2,"2,3",0,1,1
chr16,807670,808060,2,"1,3",1,0,1
chr16,1309024,1309414,2,"1,3",1,0,1
chr16,1351682,1351878,2,"1,3",1,0,1
chr16,1351878,1351981,3,"1,2,3",1,1,1
chr16,1351981,1352142,2,"1,3",1,0,1
chr16,1420650,1420668,2,"2,3",0,1,1
chr16,1420668,1420954,3,"1,2,3",1,1,1
chr16,1420954,1421180,2,"1,3",1,0,1
chr16,1610404,1610794,2,"1,3",1,0,1
chr16,1705896,1705953,2,"1,3",1,0,1
chr16,1705953,1706257,3,"1,2,3",1,1,1
chr16,1706257,1706306,2,"1,3",1,0,1
chr16,1773005,1773050,2,"1,3",1,0,1
chr16,1773050,1773354,3,"1,2,3",1,1,1
chr16,1773354,1773395,2,"1,3",1,0,1
chr16,1782658,1782686,2,"1,3",1,0,1
chr16,1782686,1782990,3,"1,2,3",1,1,1
chr16,1782990,1783124,2,"1,3",1,0,1
chr16,1971742,1971776,2,"1,3",1,0,1
chr16,1971776,1972080,3,"1,2,3",1,1,1
chr16,1972080,1972132,2,"1,3",1,0,1
chr16,2009810,2010200,2,"1,3",1,0,1
chr16,2023112,2023502,2,"1,3",1,0,1
chr16,2047824,2047843,2,"1,3",1,0,1
chr16,2047843,2048095,3,"1,2,3",1,1,1
chr16,2048095,2048147,2,"2,3",0,1,1
chr16,2155320,2155411,2,"1,3",1,0,1
chr16,2155411,2155715,3,"1,2,3",1,1,1
chr16,2155715,2155834,2,"1,3",1,0,1
chr16,2205548,2205938,2,"1,3",1,0,1
chr16,2214969,2215359,2,"1,3",1,0,1
chr16,2251544,2251934,2,"1,3",1,0,1
chr16,2267723,2267911,2,"2,3",0,1,1
chr16,2267911,2268027,3,"1,2,3",1,1,1
chr16,2268027,2268135,2,"1,3",1,0,1
chr16,2459793,2460183,2,"1,3",1,0,1
chr16,2513557,2513592,2,"2,3",0,1,1
chr16,2513592,2513861,3,"1,2,3",1,1,1
chr16,2513861,2513982,2,"1,3",1,0,1
chr16,2603176,2603254,2,"1,3",1,0,1
chr16,2603254,2603558,3,"1,2,3",1,1,1
chr16,2603558,2603566,2,"1,3",1,0,1
chr16,2682300,2682351,2,"1,3",1,0,1
chr16,2682351,2682577,3,"1,2,3",1,1,1
chr16,2682577,2682655,2,"2,3",0,1,1
chr16,2752036,2752625,2,"1,3",1,0,1
chr16,2752687,2753077,2,"1,3",1,0,1
chr16,2868123,2868165,2,"2,3",0,1,1
chr16,2868165,2868427,3,"1,2,3",1,1,1
chr16,2868427,2868680,2,"1,3",1,0,1
chr16,2882734,2883325,2,"1,3",1,0,1
chr16,2968764,2969061,3,"1,2,3",1,1,1
chr16,2969061,2969151,2,"1,3",1,0,1
chr16,3020204,3020471,2,"1,3",1,0,1
chr16,3059128,3059518,2,"1,3",1,0,1
chr16,3124524,3124530,2,"2,3",0,1,1
chr16,3124530,3124818,3,"1,2,3",1,1,1
chr16,3124818,3124828,2,"2,3",0,1,1
chr16,3134697,3135087,2,"1,3",1,0,1
chr16,3235004,3235394,2,"1,3",1,0,1
chr16,3283152,3283744,2,"1,3",1,0,1
chr16,3305255,3305450,2,"2,3",0,1,1
chr16,3305450,3305559,3,"1,2,3",1,1,1
chr16,3305559,3305943,2,"1,3",1,0,1
chr16,3364894,3365284,2,"1,3",1,0,1
chr16,3400842,3400876,2,"1,3",1,0,1
chr16,3400876,3401180,3,"1,2,3",1,1,1
chr16,3401180,3401218,2,"1,3",1,0,1
chr16,3443397,3443649,3,"1,2,3",1,1,1
chr16,3443649,3443957,2,"1,3",1,0,1
chr16,3457885,3457911,2,"2,3",0,1,1
chr16,3457911,3458099,3,"1,2,3",1,1,1
chr16,3458099,3458189,2,"2,3",0,1,1
chr16,3500737,3501127,2,"1,3",1,0,1
chr16,3611441,3611626,2,"1,3",1,0,1
chr16,3611626,3611796,3,"1,2,3",1,1,1
chr16,3611796,3611873,2,"1,3",1,0,1
chr16,4136284,4136857,2,"1,3",1,0,1
chr16,4253350,4253740,2,"1,3",1,0,1
chr16,4307576,4307687,2,"2,3",0,1,1
chr16,4307687,4307880,3,"1,2,3",1,1,1
chr16,4307880,4307905,2,"1,3",1,0,1
chr16,4415923,4416313,2,"1,3",1,0,1
chr16,4425443,4425833,2,"1,3",1,0,1
chr16,4476349,4476739,2,"1,3",1,0,1
chr16,4614807,4615153,2,"1,3",1,0,1
chr16,4616181,4616198,2,"1,3",1,0,1
chr16,4616198,4616321,3,"1,2,3",1,1,1
chr16,4616321,4616502,2,"2,3",0,1,1
chr16,4616510,4616849,2,"1,3",1,0,1
chr16,4624253,4624565,2,"1,3",1,0,1
chr16,4693368,4693549,2,"1,3",1,0,1
chr16,4693549,4693853,3,"1,2,3",1,1,1
chr16,4693853,4693959,2,"1,3",1,0,1
chr16,4734199,4734256,2,"2,3",0,1,1
chr16,4734256,4734503,3,"1,2,3",1,1,1
chr16,4734503,4734505,2,"1,3",1,0,1
chr16,4768605,4768995,2,"1,3",1,0,1
chr16,4847215,4847805,2,"1,3",1,0,1
chr16,4956149,4956480,2,"1,3",1,0,1
chr16,8797512,8797595,2,"1,3",1,0,1
chr16,8797595,8797899,3,"1,2,3",1,1,1
chr16,8797899,8797902,2,"1,3",1,0,1
chr16,10743651,10743759,2,"1,3",1,0,1
chr16,10743759,10744041,3,"1,2,3",1,1,1
chr16,10744041,10744063,2,"2,3",0,1,1
chr16,10944332,10944722,2,"1,3",1,0,1
chr16,11345266,11345453,2,"1,3",1,0,1
chr16,11345453,11345757,3,"1,2,3",1,1,1
chr16,11345757,11345860,2,"1,3",1,0,1
chr16,11851392,11851984,2,"1,3",1,0,1
chr16,11915940,11915982,2,"1,3",1,0,1
chr16,11915982,11916286,3,"1,2,3",1,1,1
chr16,11916286,11916370,2,"1,3",1,0,1
chr16,11976431,11976821,2,"1,3",1,0,1
chr16,14369876,14370119,3,"1,2,3",1,1,1
chr16,14370119,14370127,2,"1,3",1,0,1
chr16,14630109,14630116,2,"2,3",0,1,1
chr16,14630116,14630413,3,"1,2,3",1,1,1
chr16,14630413,14630468,2,"1,3",1,0,1
chr16,14632743,14632749,2,"1,3",1,0,1
chr16,14632749,14633020,3,"1,2,3",1,1,1
chr16,14633020,14633053,2,"2,3",0,1,1
chr16,15094126,15094320,2,"2,3",0,1,1
chr16,15094320,15094422,3,"1,2,3",1,1,1
chr16,15094422,15094430,2,"2,3",0,1,1
chr16,15888541,15888617,2,"2,3",0,1,1
chr16,15888617,15888720,3,"1,2,3",1,1,1
chr16,15888720,15888845,2,"2,3",0,1,1
chr16,18789960,18790350,2,"1,3",1,0,1
chr16,18983753,18984143,2,"1,3",1,0,1
chr16,19067466,19067468,2,"2,3",0,1,1
chr16,19067468,19067770,3,"1,2,3",1,1,1
chr16,19067770,19067858,2,"1,3",1,0,1
chr16,19523721,19523728,2,"1,3",1,0,1
chr16,19523728,19524030,3,"1,2,3",1,1,1
chr16,19524030,19524032,2,"2,3",0,1,1
chr16,19555491,19555881,2,"1,3",1,0,1
chr16,19718213,19718327,2,"1,3",1,0,1
chr16,19886211,19886595,2,"1,3",1,0,1
chr16,20806327,20806373,2,"2,3",0,1,1
chr16,20806373,20806575,3,"1,2,3",1,1,1
chr16,20806575,20806631,2,"2,3",0,1,1
chr16,20900288,20900313,2,"2,3",0,1,1
chr16,20900313,20900592,3,"1,2,3",1,1,1
chr16,20900592,20900876,2,"1,3",1,0,1
chr16,21158314,21158704,2,"1,3",1,0,1
chr16,21300566,21300956,2,"1,3",1,0,1
chr16,21599317,21599707,2,"1,3",1,0,1
chr16,21952893,21953283,2,"1,3",1,0,1
chr16,22007558,22008147,2,"1,3",1,0,1
chr16,22205936,22206229,2,"1,3",1,0,1
chr16,23453012,23453083,2,"2,3",0,1,1
chr16,23453083,23453187,3,"1,2,3",1,1,1
chr16,23453187,23453316,2,"2,3",0,1,1
chr16,23557297,23557327,2,"1,3",1,0,1
chr16,23557327,23557518,3,"1,2,3",1,1,1
chr16,23557518,23557545,2,"2,3",0,1,1
chr16,23557545,23557653,3,"1,2,3",1,1,1
chr16,23557653,23557831,2,"2,3",0,1,1
chr16,23596204,23596594,2,"1,3",1,0,1
chr16,23641282,23641347,2,"1,3",1,0,1
chr16,23641347,23641651,3,"1,2,3",1,1,1
chr16,23641651,23641801,2,"1,3",1,0,1
chr16,24539415,24539805,2,"1,3",1,0,1
chr16,24729443,24729563,2,"2,3",0,1,1
chr16,24729563,24729699,3,"1,2,3",1,1,1
chr16,24729699,24729747,2,"2,3",0,1,1
chr16,25040681,25040920,2,"2,3",0,1,1
chr16,25066770,25067160,2,"1,3",1,0,1
chr16,25106920,25107066,2,"1,3",1,0,1
chr16,25107066,25107193,3,"1,2,3",1,1,1
chr16,25107193,25107358,2,"1,3",1,0,1
chr16,25111510,25111900,2,"1,3",1,0,1
chr16,25119538,25119928,2,"1,3",1,0,1
chr16,25257402,25257458,2,"1,3",1,0,1
chr16,25257458,25257762,3,"1,2,3",1,1,1
chr16,25257762,25257792,2,"1,3",1,0,1
chr16,25258070,25258080,2,"2,3",0,1,1
chr16,25258080,25258374,3,"1,2,3",1,1,1
chr16,25258374,25258470,2,"1,3",1,0,1
chr16,27268655,27268657,2,"1,3",1,0,1
chr16,27268657,27268961,3,"1,2,3",1,1,1
chr16,27268961,27269045,2,"1,3",1,0,1
chr16,27549987,27550018,2,"1,3",1,0,1
chr16,27550018,27550253,3,"1,2,3",1,1,1
chr16,27550253,27550322,2,"2,3",0,1,1
chr16,28491996,28492412,2,"1,3",1,0,1
chr16,28846176,28846185,2,"1,3",1,0,1
chr16,28846185,28846489,3,"1,2,3",1,1,1
chr16,28846489,28846543,2,"1,3",1,0,1
chr16,28863313,28863347,2,"2,3",0,1,1
chr16,28863347,28863737,3,"1,2,3",1,1,1
chr16,28863737,28863819,2,"2,3",0,1,1
chr16,28925054,28925444,2,"1,3",1,0,1
chr16,28950471,28950861,2,"1,3",1,0,1
chr16,28974520,28974910,2,"1,3",1,0,1
chr16,29790494,29790591,2,"2,3",0,1,1
chr16,29790591,29790689,3,"1,2,3",1,1,1
chr16,29790689,29790798,2,"2,3",0,1,1
chr16,29805326,29805360,2,"2,3",0,1,1
chr16,29805360,29805630,3,"1,2,3",1,1,1
chr16,29805630,29805750,2,"1,3",1,0,1
chr16,29973410,29974159,2,"1,3",1,0,1
chr16,29996053,29996117,2,"2,3",0,1,1
chr16,29996117,29996334,3,"1,2,3",1,1,1
chr16,29996334,29996357,2,"2,3",0,1,1
chr16,30021214,30021549,2,"1,3",1,0,1
chr16,30065183,30065189,2,"2,3",0,1,1
chr16,30065189,30065487,3,"1,2,3",1,1,1
chr16,30065487,30065767,2,"1,3",1,0,1
chr16,30075806,30075857,2,"2,3",0,1,1
chr16,30075857,30076110,3,"1,2,3",1,1,1
chr16,30076110,30076112,2,"1,3",1,0,1
chr16,30091834,30092224,2,"1,3",1,0,1
chr16,30096264,30096644,2,"1,3",1,0,1
chr16,30355184,30355272,2,"1,3",1,0,1
chr16,30355272,30355576,3,"1,2,3",1,1,1
chr16,30355576,30355639,2,"1,3",1,0,1
chr16,30370861,30371251,2,"1,3",1,0,1
chr16,30534858,30535248,2,"1,3",1,0,1
chr16,30571985,30572375,2,"1,3",1,0,1
chr16,30610204,30610293,2,"1,3",1,0,1
chr16,30610293,30610594,3,"1,2,3",1,1,1
chr16,30610594,30610597,2,"2,3",0,1,1
chr16,30634180,30634202,2,"1,3",1,0,1
chr16,30634202,30634506,3,"1,2,3",1,1,1
chr16,30634506,30634570,2,"1,3",1,0,1
chr16,30650432,30650620,3,"1,2,3",1,1,1
chr16,30650620,30650855,2,"1,3",1,0,1
chr16,30657841,30658431,2,"1,3",1,0,1
chr16,30658541,30658931,2,"1,3",1,0,1
chr16,30698210,30698600,2,"1,3",1,0,1
chr16,30699114,30699504,2,"1,3",1,0,1
chr16,30747984,30748574,2,"1,3",1,0,1
chr16,30762087,30762477,2,"1,3",1,0,1
chr16,30787052,30787442,2,"1,3",1,0,1
chr16,30814213,30814603,2,"1,3",1,0,1
chr16,30875229,30875240,2,"1,3",1,0,1
chr16,30875240,30875544,3,"1,2,3",1,1,1
chr16,30875544,30875555,2,"1,3",1,0,1
chr16,30894111,30894501,2,"1,3",1,0,1
chr16,30922362,30922752,2,"1,3",1,0,1
chr16,31033235,31033286,2,"1,3",1,0,1
chr16,31033286,31033590,3,"1,2,3",1,1,1
chr16,31033590,31033625,2,"1,3",1,0,1
chr16,31073400,31073790,2,"1,3",1,0,1
chr16,31074147,31074167,2,"2,3",0,1,1
chr16,31074167,31074451,3,"1,2,3",1,1,1
chr16,31074451,31074466,2,"1,3",1,0,1
chr16,31117556,31117860,2,"2,3",0,1,1
chr16,31179852,31180242,2,"1,3",1,0,1
chr16,31459261,31459395,2,"1,3",1,0,1
chr16,31459395,31459699,3,"1,2,3",1,1,1
chr16,31459699,31459862,2,"1,3",1,0,1
chr16,31508309,31508341,2,"2,3",0,1,1
chr16,31508341,31508538,3,"1,2,3",1,1,1
chr16,31508538,31508613,2,"2,3",0,1,1
chr16,47461065,47461164,2,"2,3",0,1,1
chr16,47461164,47461357,3,"1,2,3",1,1,1
chr16,47461357,47461369,2,"2,3",0,1,1
chr16,48244112,48244502,2,"1,3",1,0,1
chr16,48610047,48610176,2,"1,3",1,0,1
chr16,48610319,48610437,2,"1,3",1,0,1
chr16,57185866,57185910,2,"1,3",1,0,1
chr16,57185910,57186214,3,"1,2,3",1,1,1
chr16,57186214,57186256,2,"1,3",1,0,1
chr16,57244837,57245227,2,"1,3",1,0,1
chr16,57447303,57447693,2,"1,3",1,0,1
chr16,57462474,57462864,2,"1,3",1,0,1
chr16,58129335,58129725,2,"1,3",1,0,1
chr16,58392233,58392521,2,"1,3",1,0,1
chr16,58515276,58515865,2,"1,3",1,0,1
chr16,66934264,66934654,2,"1,3",1,0,1
chr16,67159866,67160256,2,"1,3",1,0,1
chr16,67192027,67192282,3,"1,2,3",1,1,1
chr16,67192282,67192331,2,"2,3",0,1,1
chr16,67227001,67227057,2,"2,3",0,1,1
chr16,67227057,67227221,3,"1,2,3",1,1,1
chr16,67227221,67227305,2,"2,3",0,1,1
chr16,67278878,67279122,2,"1,3",1,0,1
chr16,67481037,67481427,2,"1,3",1,0,1
chr16,67521082,67521472,2,"1,3",1,0,1
chr16,67660039,67660429,2,"1,3",1,0,1
chr16,67719273,67719862,2,"1,3",1,0,1
chr16,67806523,67806913,2,"1,3",1,0,1
chr16,67842028,67842183,2,"2,3",0,1,1
chr16,67842183,67842301,3,"1,2,3",1,1,1
chr16,67842301,67842332,2,"2,3",0,1,1
chr16,67846487,67847081,2,"1,3",1,0,1
chr16,67872848,67872915,2,"1,3",1,0,1
chr16,67872915,67873219,3,"1,2,3",1,1,1
chr16,67873219,67873238,2,"1,3",1,0,1
chr16,67935636,67936026,2,"1,3",1,0,1
chr16,68023054,68023643,2,"1,3",1,0,1
chr16,68085456,68085846,2,"1,3",1,0,1
chr16,68234100,68234122,2,"1,3",1,0,1
chr16,68234122,68234426,3,"1,2,3",1,1,1
chr16,68234426,68234475,2,"1,3",1,0,1
chr16,68237422,68237539,2,"2,3",0,1,1
chr16,68237539,68237726,3,"1,2,3",1,1,1
chr16,68237726,68237801,2,"1,3",1,0,1
chr16,68264249,68264839,2,"1,3",1,0,1
chr16,68448528,68448918,2,"1,3",1,0,1
chr16,68658563,68658662,2,"1,3",1,0,1
chr16,68658662,68658879,3,"1,2,3",1,1,1
chr16,68658879,68658951,2,"1,3",1,0,1
chr16,69112313,69112911,2,"1,3",1,0,1
chr16,69132409,69132418,2,"2,3",0,1,1
chr16,69132418,69132713,3,"1,2,3",1,1,1
chr16,69132713,69132808,2,"1,3",1,0,1
chr16,69186858,69187248,2,"1,3",1,0,1
chr16,69330470,69330860,2,"1,3",1,0,1
chr16,69339497,69339536,2,"2,3",0,1,1
chr16,69339536,69339801,3,"1,2,3",1,1,1
chr16,69339801,69340045,2,"1,3",1,0,1
