chrom,start,end,num,list,ENCFF701USE_SIN3A_sorted.bed,ENCFF940QMI_SIN3A_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr12,68808032,68808356,3,"1,2,3",1,1,1
chr12,68808356,68808421,2,"2,3",0,1,1
chr12,68808721,68808780,2,"2,3",0,1,1
chr12,68808780,68809115,3,"1,2,3",1,1,1
chr12,69239387,69239650,2,"2,3",0,1,1
chr12,69239650,69239863,3,"1,2,3",1,1,1
chr12,69239863,69240104,2,"2,3",0,1,1
chr12,69360099,69360114,2,"1,3",1,0,1
chr12,69360114,69360452,3,"1,2,3",1,1,1
chr12,69470294,69470339,2,"1,3",1,0,1
chr12,69470339,69470684,3,"1,2,3",1,1,1
chr12,69470684,69470857,2,"1,3",1,0,1
chr12,69585399,69585418,2,"2,3",0,1,1
chr12,69585418,69586009,3,"1,2,3",1,1,1
chr12,69586009,69586014,2,"1,3",1,0,1
chr12,69738902,69739017,2,"1,3",1,0,1
chr12,69739105,69739635,2,"2,3",0,1,1
chr12,70243018,70243478,2,"1,3",1,0,1
chr12,70243883,70243929,2,"1,3",1,0,1
chr12,70243929,70244284,3,"1,2,3",1,1,1
chr12,70365756,70365843,2,"2,3",0,1,1
chr12,70365843,70365976,3,"1,2,3",1,1,1
chr12,70365976,70366020,2,"2,3",0,1,1
chr12,71662935,71662962,2,"2,3",0,1,1
chr12,71662962,71663422,3,"1,2,3",1,1,1
chr12,71663422,71663599,2,"2,3",0,1,1
chr12,71664056,71664197,2,"2,3",0,1,1
chr12,71664197,71664529,3,"1,2,3",1,1,1
chr12,71664529,71664624,2,"1,3",1,0,1
chr12,71686043,71686163,2,"1,3",1,0,1
chr12,71686163,71686371,3,"1,2,3",1,1,1
chr12,71686371,71686578,2,"1,3",1,0,1
chr12,71754790,71755470,2,"1,3",1,0,1
chr12,71839678,71839853,2,"1,3",1,0,1
chr12,71839853,71839992,3,"1,2,3",1,1,1
chr12,71839992,71839997,2,"1,3",1,0,1
chr12,74537712,74537776,2,"2,3",0,1,1
chr12,74537776,74538236,3,"1,2,3",1,1,1
chr12,74538236,74538346,2,"2,3",0,1,1
chr12,75329998,75330058,2,"1,3",1,0,1
chr12,75330058,75330477,3,"1,2,3",1,1,1
chr12,75334361,75334395,2,"2,3",0,1,1
chr12,75334395,75334989,3,"1,2,3",1,1,1
chr12,75391024,75391634,2,"2,3",0,1,1
chr12,75953774,75953865,2,"2,3",0,1,1
chr12,75953977,75954304,2,"2,3",0,1,1
chr12,76030666,76030753,2,"2,3",0,1,1
chr12,76031195,76031245,2,"1,3",1,0,1
chr12,76031245,76031776,3,"1,2,3",1,1,1
chr12,76031776,76031836,2,"2,3",0,1,1
chr12,76348090,76348164,2,"2,3",0,1,1
chr12,76348164,76348620,3,"1,2,3",1,1,1
chr12,76348620,76348624,2,"1,3",1,0,1
chr12,76559403,76559520,2,"2,3",0,1,1
chr12,76559520,76559731,3,"1,2,3",1,1,1
chr12,76559731,76560111,2,"1,3",1,0,1
chr12,76763588,76763662,2,"1,3",1,0,1
chr12,76763662,76764048,3,"1,2,3",1,1,1
chr12,76764048,76764309,2,"2,3",0,1,1
chr12,76764309,76764601,3,"1,2,3",1,1,1
chr12,76764601,76764826,2,"1,3",1,0,1
chr12,76878741,76879523,2,"2,3",0,1,1
chr12,76879591,76879707,2,"2,3",0,1,1
chr12,77324625,77325080,2,"2,3",0,1,1
chr12,78863774,78864512,2,"2,3",0,1,1
chr12,78864702,78864827,2,"1,3",1,0,1
chr12,78864827,78865053,3,"1,2,3",1,1,1
chr12,78865053,78865162,2,"1,3",1,0,1
chr12,79424083,79424543,2,"1,3",1,0,1
chr12,79547854,79548265,2,"1,3",1,0,1
chr12,79690109,79690187,3,"1,2,3",1,1,1
chr12,79690187,79690224,2,"2,3",0,1,1
chr12,79690802,79691313,2,"2,3",0,1,1
chr12,79691313,79691497,3,"1,2,3",1,1,1
chr12,79691497,79691656,2,"2,3",0,1,1
chr12,79934711,79934894,2,"2,3",0,1,1
chr12,79935267,79935407,2,"1,3",1,0,1
chr12,79935418,79935585,2,"2,3",0,1,1
chr12,82358241,82358275,2,"1,3",1,0,1
chr12,82358275,82358547,3,"1,2,3",1,1,1
chr12,82358547,82358943,2,"2,3",0,1,1
chr12,82685761,82686184,3,"1,2,3",1,1,1
chr12,82686184,82686194,2,"2,3",0,1,1
chr12,82686269,82686417,2,"1,3",1,0,1
chr12,82686417,82686699,3,"1,2,3",1,1,1
chr12,82686699,82686734,2,"2,3",0,1,1
chr12,82687138,82687148,2,"1,3",1,0,1
chr12,82687148,82687300,3,"1,2,3",1,1,1
chr12,82687300,82687369,2,"2,3",0,1,1
chr12,85036298,85036719,2,"1,3",1,0,1
chr12,85280236,85280237,2,"1,3",1,0,1
chr12,85280237,85280767,3,"1,2,3",1,1,1
chr12,85280767,85280908,2,"1,3",1,0,1
chr12,88035350,88035539,2,"2,3",0,1,1
chr12,88035539,88035741,3,"1,2,3",1,1,1
chr12,88035741,88035880,2,"2,3",0,1,1
chr12,88141876,88141898,2,"2,3",0,1,1
chr12,88141898,88142066,3,"1,2,3",1,1,1
chr12,88142066,88142232,2,"2,3",0,1,1
chr12,88579769,88579967,2,"2,3",0,1,1
chr12,88579967,88580647,3,"1,2,3",1,1,1
chr12,88580647,88580664,2,"2,3",0,1,1
chr12,89019527,89019934,2,"2,3",0,1,1
chr12,89352378,89352456,2,"2,3",0,1,1
chr12,89352456,89352646,3,"1,2,3",1,1,1
chr12,89352646,89352916,2,"1,3",1,0,1
chr12,89353402,89353862,2,"1,3",1,0,1
chr12,89354031,89354052,2,"1,3",1,0,1
chr12,89354052,89354362,3,"1,2,3",1,1,1
chr12,89525901,89525952,2,"2,3",0,1,1
chr12,89525952,89526323,3,"1,2,3",1,1,1
chr12,89526323,89526345,2,"2,3",0,1,1
chr12,89708696,89708889,2,"1,3",1,0,1
chr12,89708889,89709337,3,"1,2,3",1,1,1
chr12,89709337,89709477,2,"2,3",0,1,1
chr12,89709827,89709918,2,"1,3",1,0,1
chr12,89709918,89710099,3,"1,2,3",1,1,1
chr12,89710099,89710243,2,"2,3",0,1,1
chr12,89947846,89948281,2,"2,3",0,1,1
chr12,89949850,89950175,2,"2,3",0,1,1
chr12,89951279,89951549,3,"1,2,3",1,1,1
chr12,92144118,92144353,3,"1,2,3",1,1,1
chr12,92144353,92144373,2,"2,3",0,1,1
chr12,92144887,92145028,2,"2,3",0,1,1
chr12,92145125,92145143,2,"2,3",0,1,1
chr12,92145577,92145612,2,"1,3",1,0,1
chr12,92145612,92145985,3,"1,2,3",1,1,1
chr12,92145985,92146262,2,"2,3",0,1,1
chr12,92146262,92146525,3,"1,2,3",1,1,1
chr12,92146525,92146607,2,"1,3",1,0,1
chr12,93314906,93314928,2,"2,3",0,1,1
chr12,93314928,93314991,3,"1,2,3",1,1,1
chr12,93315244,93315388,2,"1,3",1,0,1
chr12,93377445,93378017,2,"1,3",1,0,1
chr12,93378350,93378810,2,"1,3",1,0,1
chr12,93467570,93467603,2,"1,3",1,0,1
chr12,93467603,93467735,3,"1,2,3",1,1,1
chr12,93467735,93467790,2,"1,3",1,0,1
chr12,93570639,93570791,2,"2,3",0,1,1
chr12,93570791,93571271,3,"1,2,3",1,1,1
chr12,93571271,93571401,2,"1,3",1,0,1
chr12,93677016,93678071,2,"1,3",1,0,1
chr12,94459721,94459837,2,"1,3",1,0,1
chr12,94459863,94460067,2,"2,3",0,1,1
chr12,95072794,95073380,2,"1,3",1,0,1
chr12,95073420,95073455,2,"2,3",0,1,1
chr12,95073455,95073823,3,"1,2,3",1,1,1
chr12,95103024,95103125,2,"2,3",0,1,1
chr12,95103125,95103558,3,"1,2,3",1,1,1
chr12,95216999,95217034,2,"2,3",0,1,1
chr12,95217034,95218078,3,"1,2,3",1,1,1
chr12,95218078,95218387,2,"2,3",0,1,1
chr12,95473912,95474126,2,"2,3",0,1,1
chr12,95474126,95474286,3,"1,2,3",1,1,1
chr12,95474286,95474442,2,"2,3",0,1,1
chr12,95653940,95654470,2,"2,3",0,1,1
chr12,95790140,95790300,2,"1,3",1,0,1
chr12,95790300,95790432,3,"1,2,3",1,1,1
chr12,95790432,95790600,2,"1,3",1,0,1
chr12,95791157,95791616,2,"1,3",1,0,1
chr12,95802884,95803229,3,"1,2,3",1,1,1
chr12,95805723,95805787,2,"1,3",1,0,1
chr12,95858887,95859000,2,"2,3",0,1,1
chr12,95859000,95859256,3,"1,2,3",1,1,1
chr12,95859256,95859264,2,"1,3",1,0,1
chr12,95942608,95943068,2,"1,3",1,0,1
chr12,95943248,95943780,2,"1,3",1,0,1
chr12,96219778,96219810,2,"1,3",1,0,1
chr12,96219810,96220238,3,"1,2,3",1,1,1
chr12,96220238,96220277,2,"2,3",0,1,1
chr12,96489413,96489465,2,"2,3",0,1,1
chr12,96489465,96489676,3,"1,2,3",1,1,1
chr12,96489676,96489693,2,"2,3",0,1,1
chr12,96907102,96907562,2,"1,3",1,0,1
chr12,98475544,98475711,3,"1,2,3",1,1,1
chr12,98475711,98475746,2,"2,3",0,1,1
chr12,98490962,98491364,2,"2,3",0,1,1
chr12,98503294,98503381,2,"2,3",0,1,1
chr12,98503381,98503706,3,"1,2,3",1,1,1
chr12,98503706,98504054,2,"1,3",1,0,1
chr12,98504054,98504186,3,"1,2,3",1,1,1
chr12,98504186,98504325,2,"1,3",1,0,1
chr12,98515325,98515785,2,"1,3",1,0,1
chr12,98516089,98516549,2,"1,3",1,0,1
chr12,98593561,98593608,2,"2,3",0,1,1
chr12,98593608,98593919,3,"1,2,3",1,1,1
chr12,98593919,98593936,2,"2,3",0,1,1
chr12,98593974,98594097,2,"1,3",1,0,1
chr12,98644383,98644761,2,"2,3",0,1,1
chr12,98644761,98645114,3,"1,2,3",1,1,1
chr12,98645114,98645530,2,"2,3",0,1,1
chr12,100142214,100142308,2,"1,3",1,0,1
chr12,100142308,100142444,3,"1,2,3",1,1,1
chr12,100142444,100142674,2,"1,3",1,0,1
chr12,100163862,100164220,2,"2,3",0,1,1
chr12,100199570,100200136,2,"1,3",1,0,1
chr12,100200415,100200966,3,"1,2,3",1,1,1
chr12,100200966,100200999,2,"2,3",0,1,1
chr12,100266747,100266777,2,"2,3",0,1,1
chr12,100266777,100267478,3,"1,2,3",1,1,1
chr12,100267478,100267677,2,"1,3",1,0,1
chr12,100573401,100573504,2,"1,3",1,0,1
chr12,100573504,100574067,3,"1,2,3",1,1,1
chr12,100574067,100574208,2,"2,3",0,1,1
chr12,101279933,101279950,2,"2,3",0,1,1
chr12,101279950,101280465,3,"1,2,3",1,1,1
chr12,101407561,101407658,2,"1,3",1,0,1
chr12,101407658,101407836,3,"1,2,3",1,1,1
chr12,101407836,101407869,2,"1,3",1,0,1
chr12,101697890,101698200,2,"2,3",0,1,1
chr12,101698200,101698420,3,"1,2,3",1,1,1
chr12,101698420,101698660,2,"1,3",1,0,1
chr12,101830362,101830489,2,"2,3",0,1,1
chr12,101830489,101830885,3,"1,2,3",1,1,1
chr12,101830885,101831238,2,"1,3",1,0,1
chr12,101877552,101878082,2,"2,3",0,1,1
chr12,102061550,102062263,2,"2,3",0,1,1
chr12,102119916,102119922,2,"1,3",1,0,1
chr12,102119922,102120431,3,"1,2,3",1,1,1
chr12,102120431,102120496,2,"2,3",0,1,1
chr12,103840817,103840907,2,"2,3",0,1,1
chr12,103840907,103841302,3,"1,2,3",1,1,1
chr12,103841302,103841353,2,"1,3",1,0,1
chr12,103929490,103929506,2,"2,3",0,1,1
chr12,103929506,103929717,3,"1,2,3",1,1,1
chr12,103929717,103929801,2,"2,3",0,1,1
chr12,103930233,103930288,2,"2,3",0,1,1
chr12,103930288,103930638,3,"1,2,3",1,1,1
chr12,103930638,103930721,2,"2,3",0,1,1
chr12,103930910,103930946,2,"1,3",1,0,1
chr12,103930946,103931023,3,"1,2,3",1,1,1
chr12,103956944,103956956,2,"2,3",0,1,1
chr12,103956956,103957464,3,"1,2,3",1,1,1
chr12,103957464,103957628,2,"1,3",1,0,1
chr12,103965745,103965898,2,"2,3",0,1,1
chr12,103965898,103966212,3,"1,2,3",1,1,1
chr12,103966212,103966319,2,"2,3",0,1,1
chr12,104064202,104064213,2,"2,3",0,1,1
chr12,104064213,104064893,3,"1,2,3",1,1,1
chr12,104177575,104177610,2,"2,3",0,1,1
chr12,104177610,104178070,3,"1,2,3",1,1,1
chr12,104178070,104178105,2,"2,3",0,1,1
chr12,104215629,104215658,2,"2,3",0,1,1
chr12,104215658,104215928,3,"1,2,3",1,1,1
chr12,104215928,104216190,2,"1,3",1,0,1
chr12,104219398,104219507,2,"1,3",1,0,1
chr12,104219507,104219858,3,"1,2,3",1,1,1
chr12,104219858,104220309,2,"2,3",0,1,1
chr12,104303485,104303613,2,"1,3",1,0,1
chr12,104303613,104303945,3,"1,2,3",1,1,1
chr12,104303945,104304141,2,"2,3",0,1,1
chr12,104456688,104456971,2,"1,3",1,0,1
chr12,104456971,104457661,3,"1,2,3",1,1,1
chr12,104457661,104457785,2,"2,3",0,1,1
chr12,104588474,104588934,2,"1,3",1,0,1
chr12,104957790,104957996,2,"2,3",0,1,1
chr12,104957996,104958038,3,"1,2,3",1,1,1
chr12,104958038,104958322,2,"1,3",1,0,1
chr12,104958356,104958581,2,"2,3",0,1,1
chr12,104958581,104958777,3,"1,2,3",1,1,1
chr12,104958777,104958822,2,"2,3",0,1,1
chr12,104986284,104986306,2,"2,3",0,1,1
chr12,104986306,104986581,3,"1,2,3",1,1,1
chr12,104986581,104986793,2,"2,3",0,1,1
chr12,105107651,105107764,2,"2,3",0,1,1
chr12,105107764,105108068,3,"1,2,3",1,1,1
chr12,105108068,105108107,2,"2,3",0,1,1
chr12,105235830,105235965,2,"2,3",0,1,1
chr12,105235965,105235978,3,"1,2,3",1,1,1
chr12,105235978,105236133,2,"1,3",1,0,1
chr12,105330288,105330701,3,"1,2,3",1,1,1
chr12,105330701,105330727,2,"1,3",1,0,1
chr12,106247332,106247488,2,"1,3",1,0,1
chr12,106247907,106248010,2,"2,3",0,1,1
chr12,106248514,106248798,2,"2,3",0,1,1
chr12,106301704,106302162,2,"2,3",0,1,1
chr12,106302448,106302494,2,"2,3",0,1,1
chr12,106302494,106303038,3,"1,2,3",1,1,1
chr12,106303038,106303102,2,"2,3",0,1,1
chr12,106357550,106357574,2,"2,3",0,1,1
chr12,106357574,106358048,3,"1,2,3",1,1,1
chr12,106358048,106358068,2,"2,3",0,1,1
chr12,106773998,106774275,3,"1,2,3",1,1,1
chr12,106774275,106774635,2,"2,3",0,1,1
chr12,106774635,106774794,3,"1,2,3",1,1,1
chr12,106774794,106774970,2,"2,3",0,1,1
chr12,106955260,106955610,3,"1,2,3",1,1,1
chr12,106955610,106955896,2,"2,3",0,1,1
chr12,106955896,106955903,3,"1,2,3",1,1,1
chr12,106955903,106956180,2,"1,3",1,0,1
chr12,106956541,106956926,2,"1,3",1,0,1
chr12,106986758,106986798,2,"2,3",0,1,1
chr12,106986798,106987258,3,"1,2,3",1,1,1
chr12,106987258,106987288,2,"2,3",0,1,1
chr12,107092032,107092296,2,"2,3",0,1,1
chr12,107092296,107092584,3,"1,2,3",1,1,1
chr12,107093264,107093298,2,"2,3",0,1,1
chr12,107093298,107093936,3,"1,2,3",1,1,1
chr12,107093936,107093941,2,"2,3",0,1,1
chr12,107317726,107318132,2,"1,3",1,0,1
chr12,107318303,107318378,2,"1,3",1,0,1
chr12,107318378,107318560,3,"1,2,3",1,1,1
chr12,107685574,107686056,3,"1,2,3",1,1,1
chr12,107686056,107686090,2,"1,3",1,0,1
chr12,108515045,108515277,2,"2,3",0,1,1
chr12,108515277,108515765,3,"1,2,3",1,1,1
chr12,108515765,108515774,2,"2,3",0,1,1
chr12,108562527,108562608,2,"2,3",0,1,1
chr12,108562608,108562901,3,"1,2,3",1,1,1
chr12,108562901,108562911,2,"1,3",1,0,1
chr12,108664866,108665144,3,"1,2,3",1,1,1
chr12,108768736,108769097,2,"2,3",0,1,1
chr12,108833243,108833541,3,"1,2,3",1,1,1
chr12,108833541,108833640,2,"2,3",0,1,1
chr12,108838300,108838309,2,"2,3",0,1,1
chr12,108838309,108838758,3,"1,2,3",1,1,1
chr12,108838758,108838769,2,"1,3",1,0,1
chr12,108854625,108854768,2,"2,3",0,1,1
chr12,108857653,108857660,2,"1,3",1,0,1
chr12,108857660,108857916,3,"1,2,3",1,1,1
chr12,109020824,109020836,2,"2,3",0,1,1
chr12,109020836,109021099,3,"1,2,3",1,1,1
chr12,109021099,109021259,2,"2,3",0,1,1
chr12,109052227,109052268,2,"2,3",0,1,1
chr12,109052268,109052806,3,"1,2,3",1,1,1
chr12,109052806,109052847,2,"2,3",0,1,1
chr12,109093365,109093454,2,"1,3",1,0,1
chr12,109093454,109093499,3,"1,2,3",1,1,1
chr12,109093499,109093666,2,"2,3",0,1,1
chr12,109097568,109097582,2,"2,3",0,1,1
chr12,109097582,109098170,3,"1,2,3",1,1,1
chr12,109098170,109098186,2,"2,3",0,1,1
chr12,109111026,109111090,2,"1,3",1,0,1
chr12,109111090,109111549,3,"1,2,3",1,1,1
chr12,109477306,109477309,2,"2,3",0,1,1
chr12,109477309,109477476,3,"1,2,3",1,1,1
chr12,109477559,109477963,3,"1,2,3",1,1,1
chr12,109477963,109477966,2,"2,3",0,1,1
chr12,109573244,109573266,2,"2,3",0,1,1
chr12,109573266,109573618,3,"1,2,3",1,1,1
chr12,109573618,109573629,2,"2,3",0,1,1
chr12,109573783,109573899,2,"1,3",1,0,1
chr12,109713447,109713485,2,"2,3",0,1,1
chr12,109713485,109713846,3,"1,2,3",1,1,1
chr12,109713846,109713866,2,"2,3",0,1,1
chr12,109714033,109714228,2,"1,3",1,0,1
chr12,109714228,109714353,3,"1,2,3",1,1,1
chr12,109714353,109714636,2,"2,3",0,1,1
chr12,109880244,109880704,2,"1,3",1,0,1
chr12,109900161,109900186,2,"1,3",1,0,1
chr12,109900186,109900405,3,"1,2,3",1,1,1
chr12,109900405,109900699,2,"1,3",1,0,1
chr12,109996085,109996124,2,"2,3",0,1,1
chr12,109996124,109996340,3,"1,2,3",1,1,1
chr12,109996340,109996465,2,"2,3",0,1,1
chr12,109999016,109999059,2,"1,3",1,0,1
chr12,109999059,109999680,3,"1,2,3",1,1,1
chr12,110038983,110038999,2,"2,3",0,1,1
chr12,110038999,110039685,3,"1,2,3",1,1,1
chr12,110039685,110039723,2,"2,3",0,1,1
chr12,110048351,110048415,2,"1,3",1,0,1
chr12,110048415,110048811,3,"1,2,3",1,1,1
chr12,110048811,110048839,2,"2,3",0,1,1
chr12,110124371,110124403,2,"2,3",0,1,1
chr12,110124403,110124480,3,"1,2,3",1,1,1
chr12,110124530,110125005,3,"1,2,3",1,1,1
chr12,110125005,110125023,2,"1,3",1,0,1
chr12,110280479,110281083,2,"1,3",1,0,1
chr12,110281557,110281644,2,"2,3",0,1,1
chr12,110281644,110282107,3,"1,2,3",1,1,1
chr12,110431411,110431650,2,"2,3",0,1,1
chr12,110449706,110449948,3,"1,2,3",1,1,1
chr12,110449948,110450096,2,"2,3",0,1,1
chr12,110450192,110450209,2,"2,3",0,1,1
chr12,110450209,110450400,3,"1,2,3",1,1,1
chr12,110450400,110450564,2,"2,3",0,1,1
chr12,110468138,110468361,3,"1,2,3",1,1,1
chr12,110468361,110468412,2,"2,3",0,1,1
chr12,110468412,110468704,3,"1,2,3",1,1,1
chr12,110468704,110468709,2,"2,3",0,1,1
chr12,110469136,110469154,2,"1,3",1,0,1
chr12,110469154,110469360,3,"1,2,3",1,1,1
chr12,110469360,110469423,2,"1,3",1,0,1
chr12,110501785,110501842,2,"2,3",0,1,1
chr12,110501842,110502263,3,"1,2,3",1,1,1
chr12,110502263,110502268,2,"1,3",1,0,1
chr12,110613959,110614088,2,"1,3",1,0,1
chr12,110614088,110614367,3,"1,2,3",1,1,1
chr12,110614367,110614580,2,"2,3",0,1,1
chr12,110742654,110742713,2,"2,3",0,1,1
chr12,110742713,110742917,3,"1,2,3",1,1,1
chr12,110742917,110743305,2,"1,3",1,0,1
chr12,110826685,110827046,3,"1,2,3",1,1,1
chr12,110827046,110827168,2,"2,3",0,1,1
chr12,111368875,111369040,2,"1,3",1,0,1
chr12,111369040,111369120,3,"1,2,3",1,1,1
chr12,111369120,111369229,2,"2,3",0,1,1
chr12,111396983,111397388,2,"2,3",0,1,1
chr12,111405827,111405874,2,"1,3",1,0,1
chr12,111405874,111406106,3,"1,2,3",1,1,1
chr12,111406106,111406144,2,"2,3",0,1,1
chr12,111599344,111599656,2,"2,3",0,1,1
chr12,111599656,111599701,3,"1,2,3",1,1,1
chr12,111599701,111599764,2,"1,3",1,0,1
chr12,111599764,111599813,3,"1,2,3",1,1,1
chr12,111599813,111599910,2,"2,3",0,1,1
chr12,111685733,111685747,2,"2,3",0,1,1
chr12,111685747,111686258,3,"1,2,3",1,1,1
chr12,111766665,111766696,2,"1,3",1,0,1
chr12,111766696,111767226,3,"1,2,3",1,1,1
chr12,111767226,111767583,2,"1,3",1,0,1
chr12,111841838,111841842,2,"2,3",0,1,1
chr12,111841842,111842327,3,"1,2,3",1,1,1
chr12,111842327,111842364,2,"2,3",0,1,1
chr12,112012669,112012872,2,"1,3",1,0,1
chr12,112012872,112013068,3,"1,2,3",1,1,1
chr12,112013068,112013074,2,"2,3",0,1,1
chr12,112013344,112013398,2,"1,3",1,0,1
chr12,112013398,112013721,3,"1,2,3",1,1,1
chr12,112013721,112013746,2,"1,3",1,0,1
chr12,112013941,112014397,2,"2,3",0,1,1
chr12,112125478,112125527,2,"1,3",1,0,1
chr12,112125527,112125795,3,"1,2,3",1,1,1
chr12,112125795,112125937,2,"1,3",1,0,1
chr12,112409145,112409392,2,"2,3",0,1,1
chr12,112409392,112409586,3,"1,2,3",1,1,1
chr12,112409586,112409627,2,"2,3",0,1,1
chr12,112418648,112419145,3,"1,2,3",1,1,1
chr12,112419145,112419199,2,"2,3",0,1,1
chr12,112938209,112938392,2,"2,3",0,1,1
chr12,112938392,112938566,3,"1,2,3",1,1,1
chr12,112938566,112938871,2,"2,3",0,1,1
chr12,112938918,112938943,2,"2,3",0,1,1
chr12,113093177,113093330,2,"2,3",0,1,1
chr12,113185062,113185090,2,"2,3",0,1,1
chr12,113185090,113185447,3,"1,2,3",1,1,1
chr12,113185447,113185508,2,"2,3",0,1,1
chr12,113185526,113185741,2,"1,3",1,0,1
chr12,113220698,113221138,3,"1,2,3",1,1,1
chr12,113221138,113221273,2,"1,3",1,0,1
chr12,113221476,113221486,2,"2,3",0,1,1
chr12,113221486,113221708,3,"1,2,3",1,1,1
chr12,113221708,113221968,2,"2,3",0,1,1
chr12,113358516,113358537,2,"2,3",0,1,1
chr12,113358537,113358894,3,"1,2,3",1,1,1
chr12,113358894,113358934,2,"2,3",0,1,1
chr12,113422076,113422222,2,"2,3",0,1,1
chr12,113422222,113422434,3,"1,2,3",1,1,1
chr12,113422434,113422653,2,"2,3",0,1,1
chr12,116426286,116426356,2,"2,3",0,1,1
chr12,116426356,116426777,3,"1,2,3",1,1,1
chr12,116434255,116434712,2,"2,3",0,1,1
chr12,116434712,116434847,3,"1,2,3",1,1,1
chr12,116434847,116434990,2,"2,3",0,1,1
chr12,116737820,116737876,2,"2,3",0,1,1
chr12,116737876,116738333,3,"1,2,3",1,1,1
chr12,116738333,116738539,2,"1,3",1,0,1
chr12,116916773,116917155,2,"2,3",0,1,1
chr12,117099209,117099320,2,"2,3",0,1,1
chr12,117099320,117099495,3,"1,2,3",1,1,1
chr12,117099495,117099554,2,"2,3",0,1,1
chr12,117142965,117142975,2,"1,3",1,0,1
chr12,117142975,117143420,3,"1,2,3",1,1,1
chr12,117143420,117143500,2,"2,3",0,1,1
chr12,118016529,118016704,2,"1,3",1,0,1
chr12,118016704,118016768,3,"1,2,3",1,1,1
chr12,118016768,118017183,2,"2,3",0,1,1
chr12,118135928,118135945,2,"1,3",1,0,1
chr12,118135945,118136409,3,"1,2,3",1,1,1
chr12,118136409,118136419,2,"2,3",0,1,1
chr12,118372557,118372642,2,"2,3",0,1,1
chr12,118372642,118372908,3,"1,2,3",1,1,1
chr12,118372908,118372938,2,"1,3",1,0,1
chr12,119179661,119179933,2,"2,3",0,1,1
chr12,119667907,119667931,2,"1,3",1,0,1
chr12,119667931,119668344,3,"1,2,3",1,1,1
chr12,119668344,119668354,2,"2,3",0,1,1
chr12,119988444,119988496,2,"2,3",0,1,1
chr12,119988496,119988894,3,"1,2,3",1,1,1
chr12,119988894,119988956,2,"1,3",1,0,1
chr12,119989197,119989270,2,"2,3",0,1,1
chr12,119989270,119989405,3,"1,2,3",1,1,1
chr12,119989405,119989471,2,"2,3",0,1,1
chr12,119989785,119989794,2,"1,3",1,0,1
chr12,119989794,119990057,3,"1,2,3",1,1,1
chr12,120086875,120086899,2,"2,3",0,1,1
chr12,120086899,120087342,3,"1,2,3",1,1,1
chr12,120087342,120087386,2,"2,3",0,1,1
chr12,120116836,120116899,2,"2,3",0,1,1
chr12,120116899,120117286,3,"1,2,3",1,1,1
chr12,120117286,120117378,2,"1,3",1,0,1
chr12,120194430,120194581,2,"2,3",0,1,1
chr12,120194581,120194906,3,"1,2,3",1,1,1
chr12,120194906,120194973,2,"2,3",0,1,1
chr12,120200768,120201271,3,"1,2,3",1,1,1
chr12,120201271,120201474,2,"2,3",0,1,1
chr12,120230391,120230532,2,"1,3",1,0,1
chr12,120231374,120231403,2,"1,3",1,0,1
chr12,120231403,120231715,3,"1,2,3",1,1,1
chr12,120234728,120234744,2,"2,3",0,1,1
chr12,120291815,120292026,2,"2,3",0,1,1
chr12,120302177,120302274,2,"2,3",0,1,1
chr12,120302274,120302632,3,"1,2,3",1,1,1
chr12,120317234,120317275,2,"2,3",0,1,1
chr12,120317275,120317764,3,"1,2,3",1,1,1
chr12,120317764,120317923,2,"1,3",1,0,1
chr12,120325480,120325523,2,"2,3",0,1,1
chr12,120325523,120325747,3,"1,2,3",1,1,1
chr12,120325747,120326109,2,"2,3",0,1,1
chr12,120430438,120430544,2,"2,3",0,1,1
chr12,120430544,120430659,3,"1,2,3",1,1,1
chr12,120430659,120430761,2,"2,3",0,1,1
chr12,120437932,120438137,2,"2,3",0,1,1
chr12,120438137,120438176,3,"1,2,3",1,1,1
chr12,120438176,120438353,2,"1,3",1,0,1
chr12,120446097,120446164,2,"2,3",0,1,1
chr12,120446164,120446682,3,"1,2,3",1,1,1
chr12,120446682,120446721,2,"2,3",0,1,1
chr12,120469457,120469463,2,"1,3",1,0,1
chr12,120469463,120469952,3,"1,2,3",1,1,1
chr12,120469952,120470207,2,"2,3",0,1,1
chr12,120495666,120495677,2,"2,3",0,1,1
chr12,120495677,120496182,3,"1,2,3",1,1,1
chr12,120496182,120496210,2,"2,3",0,1,1
chr12,120496494,120496597,2,"2,3",0,1,1
chr12,120528958,120529010,2,"1,3",1,0,1
chr12,120529010,120529473,3,"1,2,3",1,1,1
chr12,120534341,120534388,2,"2,3",0,1,1
chr12,120534388,120534590,3,"1,2,3",1,1,1
chr12,120534590,120534605,2,"2,3",0,1,1
chr12,120581054,120581219,2,"2,3",0,1,1
chr12,120581219,120581348,3,"1,2,3",1,1,1
chr12,120581348,120581584,2,"2,3",0,1,1
chr12,120641251,120641402,2,"2,3",0,1,1
chr12,120641402,120641623,3,"1,2,3",1,1,1
chr12,120641623,120641657,2,"2,3",0,1,1
chr12,120686638,120686720,2,"2,3",0,1,1
chr12,120686720,120687073,3,"1,2,3",1,1,1
chr12,120687073,120687115,2,"2,3",0,1,1
chr12,120687116,120687312,2,"2,3",0,1,1
chr12,120687312,120687416,3,"1,2,3",1,1,1
chr12,120710420,120710421,2,"2,3",0,1,1
