chrom,start,end,num,list,ENCFF447PYN_MAFK_sorted.bed,ENCFF774ZGC_MAFK_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr15,90362185,90362245,3,"1,2,3",1,1,1
chr15,90400808,90401192,2,"2,3",0,1,1
chr15,90845301,90845397,2,"2,3",0,1,1
chr15,91536789,91536810,2,"2,3",0,1,1
chr15,91536810,91537142,3,"1,2,3",1,1,1
chr15,91537142,91537201,2,"2,3",0,1,1
chr15,92429439,92429455,2,"2,3",0,1,1
chr15,92429455,92429869,3,"1,2,3",1,1,1
chr15,92797302,92797652,2,"1,3",1,0,1
chr15,92804270,92804322,2,"2,3",0,1,1
chr15,92804322,92804617,3,"1,2,3",1,1,1
chr15,92804617,92804621,2,"2,3",0,1,1
chr15,92820285,92820827,2,"2,3",0,1,1
chr15,92882063,92882348,2,"1,3",1,0,1
chr15,97875887,97875987,2,"1,3",1,0,1
chr15,97960188,97960477,2,"2,3",0,1,1
chr15,98647037,98647189,3,"1,2,3",1,1,1
chr15,98647189,98647201,2,"2,3",0,1,1
chr15,98873917,98874091,3,"1,2,3",1,1,1
chr15,98874091,98874109,2,"2,3",0,1,1
chr15,99123650,99123695,2,"2,3",0,1,1
chr15,99123695,99123988,3,"1,2,3",1,1,1
chr15,99123988,99124017,2,"2,3",0,1,1
chr15,99250883,99251047,2,"1,3",1,0,1
chr15,100341989,100342320,2,"2,3",0,1,1
chr15,100350626,100350636,2,"2,3",0,1,1
chr15,100350636,100350948,3,"1,2,3",1,1,1
chr15,100350948,100350970,2,"2,3",0,1,1
chr15,100602014,100602033,2,"2,3",0,1,1
chr15,100602033,100602383,3,"1,2,3",1,1,1
chr15,100602383,100602398,2,"2,3",0,1,1
chr15,100721927,100721935,2,"2,3",0,1,1
chr15,100721935,100722157,3,"1,2,3",1,1,1
chr15,100722157,100722224,2,"2,3",0,1,1
chr16,626911,627157,3,"1,2,3",1,1,1
chr16,627157,627203,2,"2,3",0,1,1
chr16,1343176,1343193,2,"1,3",1,0,1
chr16,1343193,1343428,3,"1,2,3",1,1,1
chr16,1343428,1343523,2,"1,3",1,0,1
chr16,1378945,1379269,3,"1,2,3",1,1,1
chr16,1379269,1379320,2,"2,3",0,1,1
chr16,1379462,1379812,2,"1,3",1,0,1
chr16,1692023,1692306,3,"1,2,3",1,1,1
chr16,1692306,1692327,2,"1,3",1,0,1
chr16,1722137,1722450,2,"1,3",1,0,1
chr16,1827082,1827340,2,"2,3",0,1,1
chr16,1827340,1827466,3,"1,2,3",1,1,1
chr16,1827466,1827690,2,"1,3",1,0,1
chr16,2015414,2015798,2,"2,3",0,1,1
chr16,2752510,2752514,2,"2,3",0,1,1
chr16,2752514,2752728,3,"1,2,3",1,1,1
chr16,2752728,2752757,2,"2,3",0,1,1
chr16,2868467,2868740,2,"2,3",0,1,1
chr16,2874878,2875159,2,"2,3",0,1,1
chr16,2927069,2927102,2,"2,3",0,1,1
chr16,2970174,2970414,2,"2,3",0,1,1
chr16,3152370,3152412,2,"2,3",0,1,1
chr16,3152412,3152595,3,"1,2,3",1,1,1
chr16,3152595,3152596,2,"2,3",0,1,1
chr16,3282393,3282479,3,"1,2,3",1,1,1
chr16,3282479,3282507,2,"1,3",1,0,1
chr16,3283193,3283577,2,"2,3",0,1,1
chr16,4415805,4415946,3,"1,2,3",1,1,1
chr16,4415946,4416013,2,"2,3",0,1,1
chr16,9068337,9068664,3,"1,2,3",1,1,1
chr16,9068664,9068704,2,"2,3",0,1,1
chr16,10743649,10743679,2,"1,3",1,0,1
chr16,10743679,10743907,3,"1,2,3",1,1,1
chr16,10743907,10743999,2,"1,3",1,0,1
chr16,11797788,11798011,2,"1,3",1,0,1
chr16,12612670,12612935,3,"1,2,3",1,1,1
chr16,12612935,12613012,2,"2,3",0,1,1
chr16,12613677,12613777,2,"1,3",1,0,1
chr16,12613777,12614027,3,"1,2,3",1,1,1
chr16,12614027,12614032,2,"2,3",0,1,1
chr16,13957766,13957789,2,"2,3",0,1,1
chr16,13957789,13958139,3,"1,2,3",1,1,1
chr16,14364474,14364493,2,"1,3",1,0,1
chr16,14364493,14364715,3,"1,2,3",1,1,1
chr16,14364715,14364824,2,"1,3",1,0,1
chr16,14630208,14630219,2,"2,3",0,1,1
chr16,14630219,14630569,3,"1,2,3",1,1,1
chr16,14630569,14630590,2,"2,3",0,1,1
chr16,15590878,15590904,2,"1,3",1,0,1
chr16,15590904,15591228,3,"1,2,3",1,1,1
chr16,15591228,15591288,2,"2,3",0,1,1
chr16,15650790,15650993,2,"2,3",0,1,1
chr16,15888512,15888896,2,"2,3",0,1,1
chr16,18789876,18790185,2,"2,3",0,1,1
chr16,18801538,18801546,2,"2,3",0,1,1
chr16,18801546,18801896,3,"1,2,3",1,1,1
chr16,18801896,18801922,2,"2,3",0,1,1
chr16,19067293,19067366,2,"2,3",0,1,1
chr16,19067366,19067465,3,"1,2,3",1,1,1
chr16,19067465,19067593,2,"2,3",0,1,1
chr16,19419713,19419721,2,"1,3",1,0,1
chr16,19419721,19420039,3,"1,2,3",1,1,1
chr16,19555298,19555336,2,"2,3",0,1,1
chr16,19555336,19555682,3,"1,2,3",1,1,1
chr16,19555682,19555686,2,"1,3",1,0,1
chr16,19811530,19811549,2,"2,3",0,1,1
chr16,19811549,19811738,3,"1,2,3",1,1,1
chr16,21188250,21188255,2,"1,3",1,0,1
chr16,21188255,21188591,3,"1,2,3",1,1,1
chr16,21188591,21188639,2,"2,3",0,1,1
chr16,21300534,21300911,2,"2,3",0,1,1
chr16,22007646,22008030,2,"2,3",0,1,1
chr16,22199644,22199671,2,"2,3",0,1,1
chr16,22199671,22199880,3,"1,2,3",1,1,1
chr16,22199880,22199905,2,"2,3",0,1,1
chr16,22297054,22297242,3,"1,2,3",1,1,1
chr16,22297242,22297457,2,"2,3",0,1,1
chr16,22298266,22298282,2,"2,3",0,1,1
chr16,22298282,22298478,3,"1,2,3",1,1,1
chr16,22298478,22298490,2,"2,3",0,1,1
chr16,23510294,23510300,2,"1,3",1,0,1
chr16,23510300,23510644,3,"1,2,3",1,1,1
chr16,23510644,23510664,2,"2,3",0,1,1
chr16,24669468,24669516,2,"2,3",0,1,1
chr16,24669516,24669628,3,"1,2,3",1,1,1
chr16,24669628,24669646,2,"2,3",0,1,1
chr16,27203626,27204010,2,"2,3",0,1,1
chr16,27273798,27274017,3,"1,2,3",1,1,1
chr16,27274017,27274039,2,"2,3",0,1,1
chr16,28553772,28554094,2,"2,3",0,1,1
chr16,28925807,28925826,2,"2,3",0,1,1
chr16,28925826,28926015,3,"1,2,3",1,1,1
chr16,29269242,29269611,2,"2,3",0,1,1
chr16,29943929,29943961,2,"1,3",1,0,1
chr16,29943961,29944279,3,"1,2,3",1,1,1
chr16,29944279,29944345,2,"2,3",0,1,1
chr16,30021102,30021486,2,"2,3",0,1,1
chr16,30065353,30065377,2,"2,3",0,1,1
chr16,30065377,30065554,3,"1,2,3",1,1,1
chr16,30065554,30065600,2,"2,3",0,1,1
chr16,30370934,30370999,2,"2,3",0,1,1
chr16,30370999,30371087,3,"1,2,3",1,1,1
chr16,30371087,30371180,2,"2,3",0,1,1
chr16,30407588,30407972,2,"2,3",0,1,1
chr16,31094807,31095089,2,"2,3",0,1,1
chr16,47461947,47461964,2,"2,3",0,1,1
chr16,47461964,47462193,3,"1,2,3",1,1,1
chr16,48444679,48444892,3,"1,2,3",1,1,1
chr16,48444892,48444900,2,"2,3",0,1,1
chr16,48462287,48462671,2,"2,3",0,1,1
chr16,48623356,48623740,2,"2,3",0,1,1
chr16,50741635,50742019,2,"2,3",0,1,1
chr16,53052564,53052603,2,"2,3",0,1,1
chr16,53052603,53052947,3,"1,2,3",1,1,1
chr16,56682248,56682277,2,"2,3",0,1,1
chr16,56682277,56682442,3,"1,2,3",1,1,1
chr16,56682442,56682501,2,"2,3",0,1,1
chr16,57628360,57628409,2,"2,3",0,1,1
chr16,57628409,57628568,3,"1,2,3",1,1,1
chr16,57628568,57628592,2,"2,3",0,1,1
chr16,57735094,57735138,2,"2,3",0,1,1
chr16,57735138,57735430,3,"1,2,3",1,1,1
chr16,57735430,57735479,2,"2,3",0,1,1
chr16,58734245,58734251,2,"2,3",0,1,1
chr16,58734251,58734601,3,"1,2,3",1,1,1
chr16,58734601,58734629,2,"2,3",0,1,1
chr16,66873045,66873395,2,"1,3",1,0,1
chr16,67170425,67170428,2,"2,3",0,1,1
chr16,67170428,67170778,3,"1,2,3",1,1,1
chr16,67170778,67170809,2,"2,3",0,1,1
chr16,67226923,67227307,2,"2,3",0,1,1
chr16,67311775,67311873,2,"1,3",1,0,1
chr16,67311873,67312027,3,"1,2,3",1,1,1
chr16,67312027,67312125,2,"1,3",1,0,1
chr16,67521061,67521091,2,"1,3",1,0,1
chr16,67521091,67521411,3,"1,2,3",1,1,1
chr16,67521411,67521475,2,"2,3",0,1,1
chr16,67857824,67858176,2,"2,3",0,1,1
chr16,67872721,67872743,2,"2,3",0,1,1
chr16,67872743,67872854,3,"1,2,3",1,1,1
chr16,67872854,67873210,2,"2,3",0,1,1
chr16,68265269,68265653,2,"2,3",0,1,1
chr16,69339417,69340005,2,"2,3",0,1,1
chr16,69726509,69726772,2,"2,3",0,1,1
chr16,69726772,69727250,3,"1,2,3",1,1,1
chr16,69727250,69727253,2,"2,3",0,1,1
chr16,69762014,69762168,3,"1,2,3",1,1,1
chr16,69762168,69762188,2,"1,3",1,0,1
chr16,70746745,70746821,2,"1,3",1,0,1
chr16,70746821,70746939,3,"1,2,3",1,1,1
chr16,70746939,70747042,2,"1,3",1,0,1
chr16,71358510,71358605,2,"2,3",0,1,1
chr16,71360487,71360507,2,"2,3",0,1,1
chr16,71360507,71360707,3,"1,2,3",1,1,1
chr16,73020390,73020392,2,"2,3",0,1,1
chr16,73020392,73020676,3,"1,2,3",1,1,1
chr16,73053618,73053631,2,"2,3",0,1,1
chr16,73053631,73053927,3,"1,2,3",1,1,1
chr16,74296778,74296818,2,"2,3",0,1,1
chr16,74296818,74297151,3,"1,2,3",1,1,1
chr16,77190494,77190509,2,"2,3",0,1,1
chr16,77190509,77190859,3,"1,2,3",1,1,1
chr16,77190859,77190878,2,"2,3",0,1,1
chr16,78099200,78099229,2,"2,3",0,1,1
chr16,80540573,80540575,2,"1,3",1,0,1
chr16,80540575,80540859,3,"1,2,3",1,1,1
chr16,80540859,80541113,2,"2,3",0,1,1
chr16,81457853,81458074,3,"1,2,3",1,1,1
chr16,83952995,83953019,2,"2,3",0,1,1
chr16,83953019,83953271,3,"1,2,3",1,1,1
chr16,83953271,83953313,2,"2,3",0,1,1
chr16,84228324,84228378,2,"2,3",0,1,1
chr16,84228378,84228508,3,"1,2,3",1,1,1
chr16,84228508,84228552,2,"2,3",0,1,1
chr16,84603130,84603514,2,"2,3",0,1,1
chr16,84851306,84851480,2,"2,3",0,1,1
chr16,85767602,85767978,2,"2,3",0,1,1
chr16,86590552,86590894,2,"2,3",0,1,1
chr16,87790027,87790053,2,"2,3",0,1,1
chr16,87790053,87790134,3,"1,2,3",1,1,1
chr16,88242802,88242832,2,"1,3",1,0,1
chr16,88242832,88243070,3,"1,2,3",1,1,1
chr16,89301658,89301680,2,"1,3",1,0,1
chr16,89301680,89301929,3,"1,2,3",1,1,1
chr16,89301929,89302008,2,"1,3",1,0,1
chr16,89320256,89320273,2,"1,3",1,0,1
chr16,89320273,89320535,3,"1,2,3",1,1,1
chr16,89320535,89320572,2,"1,3",1,0,1
chr17,352909,353007,2,"1,3",1,0,1
chr17,353007,353236,3,"1,2,3",1,1,1
chr17,353236,353259,2,"1,3",1,0,1
chr17,733067,733103,2,"2,3",0,1,1
chr17,733103,733325,3,"1,2,3",1,1,1
chr17,782077,782461,2,"2,3",0,1,1
chr17,981017,981203,3,"1,2,3",1,1,1
chr17,981203,981249,2,"2,3",0,1,1
chr17,1714688,1714689,2,"2,3",0,1,1
chr17,1714689,1714876,3,"1,2,3",1,1,1
chr17,1714876,1714898,2,"2,3",0,1,1
chr17,1716418,1716484,2,"2,3",0,1,1
chr17,1716484,1716757,3,"1,2,3",1,1,1
chr17,1716757,1716807,2,"2,3",0,1,1
chr17,1717020,1717070,2,"2,3",0,1,1
chr17,1717070,1717371,3,"1,2,3",1,1,1
chr17,1717494,1717505,2,"2,3",0,1,1
chr17,1989208,1989321,2,"2,3",0,1,1
chr17,1989321,1989454,3,"1,2,3",1,1,1
chr17,1989454,1989515,2,"2,3",0,1,1
chr17,2336354,2336409,2,"1,3",1,0,1
chr17,2336409,2336536,3,"1,2,3",1,1,1
chr17,2336536,2336663,2,"1,3",1,0,1
chr17,2407120,2407235,2,"2,3",0,1,1
chr17,2592963,2593214,3,"1,2,3",1,1,1
chr17,2593214,2593335,2,"2,3",0,1,1
chr17,2960228,2960234,2,"1,3",1,0,1
chr17,2960234,2960578,3,"1,2,3",1,1,1
chr17,2960578,2960618,2,"2,3",0,1,1
chr17,3794862,3795213,2,"2,3",0,1,1
chr17,4679687,4679908,3,"1,2,3",1,1,1
chr17,4679908,4679929,2,"2,3",0,1,1
chr17,4721428,4721788,2,"2,3",0,1,1
chr17,4795956,4796221,3,"1,2,3",1,1,1
chr17,4796221,4796233,2,"2,3",0,1,1
chr17,4881880,4882223,3,"1,2,3",1,1,1
chr17,4882223,4882288,2,"1,3",1,0,1
chr17,4909045,4909411,2,"2,3",0,1,1
chr17,4950197,4950370,2,"2,3",0,1,1
chr17,4967096,4967684,2,"2,3",0,1,1
chr17,5419661,5420045,2,"2,3",0,1,1
chr17,6651370,6651379,2,"2,3",0,1,1
chr17,6651379,6651729,3,"1,2,3",1,1,1
chr17,6651729,6651754,2,"2,3",0,1,1
chr17,6872081,6872082,2,"2,3",0,1,1
chr17,6872082,6872432,3,"1,2,3",1,1,1
chr17,6872432,6872465,2,"2,3",0,1,1
chr17,7060221,7060367,2,"1,3",1,0,1
chr17,7060367,7060571,3,"1,2,3",1,1,1
chr17,7060571,7060850,2,"2,3",0,1,1
chr17,7219753,7220032,3,"1,2,3",1,1,1
chr17,7220032,7220060,2,"2,3",0,1,1
chr17,7220965,7220986,2,"2,3",0,1,1
chr17,7220986,7221182,3,"1,2,3",1,1,1
chr17,7351596,7351980,2,"2,3",0,1,1
chr17,7394724,7394746,2,"2,3",0,1,1
chr17,7394746,7394994,3,"1,2,3",1,1,1
chr17,7394994,7395023,2,"2,3",0,1,1
chr17,7483724,7483789,2,"2,3",0,1,1
chr17,7483789,7484061,3,"1,2,3",1,1,1
chr17,7579206,7579413,2,"1,3",1,0,1
chr17,7579413,7579509,3,"1,2,3",1,1,1
chr17,7579509,7579556,2,"1,3",1,0,1
chr17,7687417,7687724,2,"2,3",0,1,1
chr17,8118846,8118996,2,"2,3",0,1,1
chr17,8139421,8139805,2,"2,3",0,1,1
chr17,8173226,8173234,2,"1,3",1,0,1
chr17,8173234,8173494,3,"1,2,3",1,1,1
chr17,8173494,8173501,2,"2,3",0,1,1
chr17,8186941,8186943,2,"2,3",0,1,1
chr17,8186943,8187325,3,"1,2,3",1,1,1
chr17,8187325,8187497,2,"1,3",1,0,1
chr17,8190224,8190262,2,"2,3",0,1,1
chr17,8190262,8190434,3,"1,2,3",1,1,1
chr17,8221191,8221312,2,"1,3",1,0,1
chr17,8222371,8222944,2,"1,3",1,0,1
chr17,15273168,15273201,2,"2,3",0,1,1
chr17,15273201,15273383,3,"1,2,3",1,1,1
chr17,15273383,15273418,2,"2,3",0,1,1
chr17,15279012,15279080,2,"2,3",0,1,1
chr17,15279080,15279407,3,"1,2,3",1,1,1
chr17,15279407,15279432,2,"2,3",0,1,1
chr17,15642884,15642901,2,"2,3",0,1,1
chr17,15642901,15643163,3,"1,2,3",1,1,1
chr17,15651567,15651917,2,"1,3",1,0,1
chr17,15828773,15828791,3,"1,2,3",1,1,1
chr17,15828791,15828809,2,"2,3",0,1,1
chr17,16028208,16028215,2,"1,3",1,0,1
chr17,16028215,16028558,3,"1,2,3",1,1,1
chr17,16028558,16028599,2,"2,3",0,1,1
chr17,16285854,16285896,2,"1,3",1,0,1
chr17,16285896,16286280,3,"1,2,3",1,1,1
chr17,16286280,16286393,2,"1,3",1,0,1
chr17,16428154,16428344,3,"1,2,3",1,1,1
chr17,16428344,16428369,2,"2,3",0,1,1
chr17,16667623,16667663,2,"1,3",1,0,1
chr17,17010061,17010274,3,"1,2,3",1,1,1
chr17,17010274,17010301,2,"2,3",0,1,1
chr17,17041758,17041877,3,"1,2,3",1,1,1
chr17,17041877,17041928,2,"2,3",0,1,1
chr17,17237404,17237488,2,"2,3",0,1,1
chr17,17237577,17237788,2,"2,3",0,1,1
chr17,17300735,17300981,2,"2,3",0,1,1
chr17,17446427,17446458,3,"1,2,3",1,1,1
chr17,17446458,17446505,2,"2,3",0,1,1
chr17,18258021,18258371,2,"1,3",1,0,1
chr17,18856022,18856372,2,"1,3",1,0,1
chr17,18982000,18982273,3,"1,2,3",1,1,1
chr17,19346975,19346997,2,"2,3",0,1,1
chr17,19346997,19347227,3,"1,2,3",1,1,1
chr17,19347227,19347252,2,"2,3",0,1,1
chr17,19647754,19647768,2,"2,3",0,1,1
chr17,19752888,19752924,2,"2,3",0,1,1
chr17,19752924,19753390,3,"1,2,3",1,1,1
chr17,19753390,19753401,2,"2,3",0,1,1
chr17,20059835,20060020,3,"1,2,3",1,1,1
chr17,20063960,20063969,2,"2,3",0,1,1
chr17,20063969,20064071,3,"1,2,3",1,1,1
chr17,20064071,20064152,2,"2,3",0,1,1
chr17,21284525,21284574,2,"1,3",1,0,1
chr17,21284574,21284763,3,"1,2,3",1,1,1
chr17,21284763,21284820,2,"1,3",1,0,1
chr17,21288027,21288039,2,"2,3",0,1,1
chr17,21288039,21288184,3,"1,2,3",1,1,1
chr17,21288184,21288191,2,"2,3",0,1,1
chr17,27293848,27293918,2,"1,3",1,0,1
chr17,27293918,27294028,3,"1,2,3",1,1,1
chr17,27294028,27294108,2,"1,3",1,0,1
chr17,27353684,27354236,2,"1,3",1,0,1
chr17,27880216,27880284,2,"1,3",1,0,1
chr17,27880284,27880331,3,"1,2,3",1,1,1
chr17,28265207,28265230,2,"2,3",0,1,1
chr17,28265230,28265326,3,"1,2,3",1,1,1
chr17,28598930,28599314,2,"2,3",0,1,1
chr17,28719702,28720073,2,"2,3",0,1,1
chr17,28743112,28743496,2,"2,3",0,1,1
chr17,29241210,29241706,2,"1,3",1,0,1
chr17,29294123,29294153,2,"2,3",0,1,1
chr17,29294153,29294490,3,"1,2,3",1,1,1
chr17,29639303,29639409,2,"2,3",0,1,1
chr17,29639409,29639513,3,"1,2,3",1,1,1
chr17,29639513,29639625,2,"2,3",0,1,1
chr17,30291833,30291849,2,"2,3",0,1,1
chr17,30291849,30292232,3,"1,2,3",1,1,1
chr17,30292232,30292273,2,"2,3",0,1,1
chr17,30905829,30905978,2,"2,3",0,1,1
chr17,31269732,31269980,3,"1,2,3",1,1,1
chr17,31269980,31270009,2,"2,3",0,1,1
chr17,32142006,32142098,2,"2,3",0,1,1
chr17,32275140,32275187,2,"2,3",0,1,1
chr17,32275187,32275367,3,"1,2,3",1,1,1
chr17,32275367,32275400,2,"2,3",0,1,1
chr17,32349897,32350243,2,"2,3",0,1,1
chr17,32444498,32444501,2,"2,3",0,1,1
chr17,32444501,32444851,3,"1,2,3",1,1,1
chr17,32444851,32444882,2,"2,3",0,1,1
chr17,32909954,32910276,3,"1,2,3",1,1,1
chr17,33112848,33112933,2,"1,3",1,0,1
chr17,33112933,33113139,3,"1,2,3",1,1,1
chr17,33113139,33113198,2,"1,3",1,0,1
chr17,34255116,34255342,2,"2,3",0,1,1
chr17,34961265,34961283,2,"2,3",0,1,1
chr17,34961283,34961633,3,"1,2,3",1,1,1
chr17,34961633,34961649,2,"2,3",0,1,1
chr17,35022721,35023099,2,"2,3",0,1,1
chr17,35063831,35063909,3,"1,2,3",1,1,1
chr17,35063909,35063932,2,"2,3",0,1,1
chr17,35089795,35089865,2,"1,3",1,0,1
chr17,35089865,35090040,3,"1,2,3",1,1,1
chr17,35090040,35090076,2,"1,3",1,0,1
chr17,35433539,35433888,2,"1,3",1,0,1
chr17,36870268,36870506,3,"1,2,3",1,1,1
chr17,37488267,37488549,3,"1,2,3",1,1,1
chr17,37488832,37489141,3,"1,2,3",1,1,1
chr17,37609336,37609347,2,"2,3",0,1,1
chr17,37609347,37609697,3,"1,2,3",1,1,1
chr17,37609697,37609720,2,"2,3",0,1,1
chr17,38752426,38752452,2,"2,3",0,1,1
chr17,38752452,38752802,3,"1,2,3",1,1,1
chr17,38752802,38752810,2,"2,3",0,1,1
chr17,38825224,38825332,2,"2,3",0,1,1
chr17,38825332,38825491,3,"1,2,3",1,1,1
chr17,38825491,38825608,2,"2,3",0,1,1
chr17,39485732,39485781,2,"2,3",0,1,1
chr17,39485781,39485906,3,"1,2,3",1,1,1
chr17,39485906,39485928,2,"2,3",0,1,1
chr17,39980598,39980982,2,"2,3",0,1,1
chr17,40100836,40100853,2,"2,3",0,1,1
chr17,40100853,40101203,3,"1,2,3",1,1,1
chr17,40101203,40101220,2,"2,3",0,1,1
chr17,40219104,40219305,3,"1,2,3",1,1,1
chr17,40219305,40219368,2,"2,3",0,1,1
chr17,40314652,40314658,2,"2,3",0,1,1
chr17,40314658,40314866,3,"1,2,3",1,1,1
chr17,40314866,40314974,2,"1,3",1,0,1
chr17,40448739,40449123,2,"2,3",0,1,1
chr17,40510063,40510350,2,"2,3",0,1,1
chr17,40521636,40521683,2,"2,3",0,1,1
chr17,40521683,40521932,3,"1,2,3",1,1,1
chr17,40551996,40552380,2,"2,3",0,1,1
chr17,40803678,40803703,2,"2,3",0,1,1
chr17,40803703,40803878,3,"1,2,3",1,1,1
chr17,40818722,40818739,2,"1,3",1,0,1
chr17,40818739,40818849,3,"1,2,3",1,1,1
chr17,40818849,40818988,2,"1,3",1,0,1
chr17,40854318,40854515,2,"2,3",0,1,1
chr17,40915189,40915512,2,"2,3",0,1,1
chr17,41212161,41212385,3,"1,2,3",1,1,1
chr17,41212385,41212397,2,"1,3",1,0,1
chr17,41548011,41548395,2,"2,3",0,1,1
chr17,41666213,41666371,2,"1,3",1,0,1
chr17,41666371,41666469,3,"1,2,3",1,1,1
chr17,41666469,41666563,2,"1,3",1,0,1
chr17,42017891,42017950,2,"1,3",1,0,1
chr17,42017950,42018100,3,"1,2,3",1,1,1
chr17,42266892,42267236,2,"1,3",1,0,1
chr17,42527307,42527547,2,"2,3",0,1,1
chr17,42535862,42535943,2,"1,3",1,0,1
chr17,42609221,42609605,2,"2,3",0,1,1
chr17,42667430,42667814,2,"2,3",0,1,1
chr17,42677988,42678000,2,"2,3",0,1,1
chr17,42678000,42678355,3,"1,2,3",1,1,1
chr17,42678355,42678371,2,"2,3",0,1,1
chr17,42964240,42964624,2,"2,3",0,1,1
chr17,42998127,42998511,2,"2,3",0,1,1
chr17,43006561,43006837,2,"1,3",1,0,1
chr17,43125406,43125713,2,"2,3",0,1,1
chr17,43212503,43212583,2,"1,3",1,0,1
chr17,43360373,43360698,2,"1,3",1,0,1
chr17,43388276,43388504,2,"2,3",0,1,1
chr17,43401403,43401625,3,"1,2,3",1,1,1
chr17,43401625,43401644,2,"1,3",1,0,1
chr17,43419098,43419529,2,"2,3",0,1,1
chr17,43483622,43484006,2,"2,3",0,1,1
chr17,43520615,43520921,2,"2,3",0,1,1
chr17,43878728,43878779,2,"2,3",0,1,1
chr17,43878779,43878880,3,"1,2,3",1,1,1
chr17,43878880,43878919,2,"2,3",0,1,1
chr17,44138174,44138558,2,"2,3",0,1,1
chr17,44599302,44599315,2,"2,3",0,1,1
chr17,44599315,44599655,3,"1,2,3",1,1,1
chr17,44599655,44599705,2,"2,3",0,1,1
chr17,44655977,44656322,3,"1,2,3",1,1,1
chr17,44656322,44656341,2,"2,3",0,1,1
chr17,44794885,44794898,2,"1,3",1,0,1
chr17,44794898,44795229,3,"1,2,3",1,1,1
chr17,44795229,44795274,2,"2,3",0,1,1
chr17,44947646,44948030,2,"2,3",0,1,1
chr17,45061139,45061523,2,"2,3",0,1,1
chr17,45161432,45161816,2,"2,3",0,1,1
chr17,45371661,45371675,2,"2,3",0,1,1
chr17,45371675,45371825,3,"1,2,3",1,1,1
chr17,45371825,45371842,2,"2,3",0,1,1
chr17,46286942,46286983,2,"1,3",1,0,1
chr17,46286983,46287137,3,"1,2,3",1,1,1
chr17,46287137,46287177,2,"2,3",0,1,1
chr17,47810244,47810576,3,"1,2,3",1,1,1
chr17,47810576,47810596,2,"2,3",0,1,1
chr17,47947150,47947303,2,"2,3",0,1,1
chr17,47948708,47949193,2,"2,3",0,1,1
chr17,48024758,48024783,2,"2,3",0,1,1
chr17,48025028,48025343,2,"2,3",0,1,1
chr17,48047714,48047842,2,"1,3",1,0,1
chr17,48047842,48048029,3,"1,2,3",1,1,1
chr17,48048029,48048064,2,"1,3",1,0,1
chr17,48585954,48586164,2,"1,3",1,0,1
chr17,48626557,48626565,2,"2,3",0,1,1
chr17,48626565,48626674,3,"1,2,3",1,1,1
chr17,48626674,48626684,2,"2,3",0,1,1
chr17,48871666,48872050,2,"2,3",0,1,1
chr17,48892172,48892486,2,"2,3",0,1,1
chr17,48907813,48908068,3,"1,2,3",1,1,1
chr17,48908068,48908101,2,"2,3",0,1,1
chr17,49968564,49968591,2,"2,3",0,1,1
chr17,49968591,49968899,3,"1,2,3",1,1,1
chr17,50051058,50051362,3,"1,2,3",1,1,1
chr17,50051362,50051370,2,"2,3",0,1,1
chr17,50056661,50056667,2,"1,3",1,0,1
chr17,50056667,50056942,3,"1,2,3",1,1,1
chr17,50062092,50062102,2,"2,3",0,1,1
chr17,50290028,50290412,2,"2,3",0,1,1
chr17,50546949,50547243,2,"2,3",0,1,1
chr17,50719391,50719775,2,"2,3",0,1,1
chr17,50933579,50933810,3,"1,2,3",1,1,1
chr17,50933810,50933834,2,"2,3",0,1,1
chr17,50935388,50935563,2,"2,3",0,1,1
chr17,50950484,50950547,2,"2,3",0,1,1
chr17,50950547,50950909,3,"1,2,3",1,1,1
chr17,50950909,50950963,2,"2,3",0,1,1
chr17,51153039,51153629,2,"2,3",0,1,1
chr17,51764623,51764641,2,"2,3",0,1,1
chr17,51764641,51764733,3,"1,2,3",1,1,1
chr17,51764733,51764850,2,"2,3",0,1,1
chr17,55455059,55455206,2,"2,3",0,1,1
chr17,55455478,55455521,2,"2,3",0,1,1
chr17,59106048,59106270,3,"1,2,3",1,1,1
chr17,59106270,59106305,2,"2,3",0,1,1
chr17,59106692,59107076,2,"2,3",0,1,1
chr17,59155184,59155568,2,"2,3",0,1,1
chr17,59330465,59330582,3,"1,2,3",1,1,1
chr17,59330582,59330730,2,"2,3",0,1,1
chr17,59619494,59619550,2,"2,3",0,1,1
chr17,59619550,59619805,3,"1,2,3",1,1,1
chr17,59619805,59619868,2,"2,3",0,1,1
chr17,59707331,59707460,2,"1,3",1,0,1
chr17,59707460,59707577,3,"1,2,3",1,1,1
chr17,59707577,59707681,2,"1,3",1,0,1
chr17,59783274,59783372,3,"1,2,3",1,1,1
chr17,59783372,59783672,2,"1,3",1,0,1
chr17,59786564,59786652,2,"1,3",1,0,1
chr17,59786652,59786833,3,"1,2,3",1,1,1
chr17,59786833,59786914,2,"1,3",1,0,1
chr17,59787178,59787267,2,"1,3",1,0,1
chr17,59837602,59837704,2,"1,3",1,0,1
chr17,59837704,59837814,3,"1,2,3",1,1,1
chr17,59837814,59837952,2,"1,3",1,0,1
chr17,59843127,59843448,3,"1,2,3",1,1,1
chr17,59843448,59843457,2,"2,3",0,1,1
chr17,59845633,59845705,2,"1,3",1,0,1
chr17,59845705,59845929,3,"1,2,3",1,1,1
