chrom,start,end,num,list,ENCFF238OMP_MAZ_sorted.bed,ENCFF509HNG_MAZ_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr11,65539776,65540012,2,"2,3",0,1,1
chr11,65540348,65540694,2,"2,3",0,1,1
chr11,65540694,65540712,3,"1,2,3",1,1,1
chr11,65540712,65541038,2,"1,3",1,0,1
chr11,65546304,65546347,2,"2,3",0,1,1
chr11,65546347,65546668,3,"1,2,3",1,1,1
chr11,65546668,65546691,2,"1,3",1,0,1
chr11,65555683,65555735,2,"2,3",0,1,1
chr11,65555735,65556079,3,"1,2,3",1,1,1
chr11,65556079,65556156,2,"2,3",0,1,1
chr11,65570141,65570174,2,"2,3",0,1,1
chr11,65570174,65570505,3,"1,2,3",1,1,1
chr11,65570505,65570518,2,"1,3",1,0,1
chr11,65574155,65574183,2,"2,3",0,1,1
chr11,65574183,65574527,3,"1,2,3",1,1,1
chr11,65574527,65574616,2,"2,3",0,1,1
chr11,65577429,65577716,2,"2,3",0,1,1
chr11,65614074,65614128,2,"2,3",0,1,1
chr11,65614128,65614438,3,"1,2,3",1,1,1
chr11,65614438,65614472,2,"1,3",1,0,1
chr11,65615133,65615497,2,"2,3",0,1,1
chr11,65652544,65652666,2,"1,3",1,0,1
chr11,65652666,65652801,3,"1,2,3",1,1,1
chr11,65652801,65652888,2,"1,3",1,0,1
chr11,65662940,65662995,2,"2,3",0,1,1
chr11,65662995,65663304,3,"1,2,3",1,1,1
chr11,65663304,65663339,2,"1,3",1,0,1
chr11,65712028,65712087,2,"2,3",0,1,1
chr11,65712087,65712431,3,"1,2,3",1,1,1
chr11,65712431,65712596,2,"2,3",0,1,1
chr11,65720499,65720863,2,"2,3",0,1,1
chr11,65780479,65781043,2,"2,3",0,1,1
chr11,65781340,65781704,2,"2,3",0,1,1
chr11,65793175,65793537,2,"2,3",0,1,1
chr11,65817810,65818527,2,"2,3",0,1,1
chr11,65857000,65857357,2,"2,3",0,1,1
chr11,65858100,65858515,3,"1,2,3",1,1,1
chr11,65859327,65859783,2,"2,3",0,1,1
chr11,65860363,65860385,2,"1,3",1,0,1
chr11,65860385,65860707,3,"1,2,3",1,1,1
chr11,65860707,65860848,2,"2,3",0,1,1
chr11,65873429,65873576,2,"1,3",1,0,1
chr11,65873576,65873693,3,"1,2,3",1,1,1
chr11,65873693,65873773,2,"1,3",1,0,1
chr11,65884678,65884950,3,"1,2,3",1,1,1
chr11,65888386,65888388,2,"2,3",0,1,1
chr11,65888388,65888750,3,"1,2,3",1,1,1
chr11,65888750,65888934,2,"1,3",1,0,1
chr11,65890406,65890949,2,"2,3",0,1,1
chr11,65900329,65900337,2,"2,3",0,1,1
chr11,65900337,65900693,3,"1,2,3",1,1,1
chr11,65900693,65900813,2,"1,3",1,0,1
chr11,65919213,65919225,2,"1,3",1,0,1
chr11,65919225,65919557,3,"1,2,3",1,1,1
chr11,65919557,65919589,2,"2,3",0,1,1
chr11,65961435,65962001,2,"2,3",0,1,1
chr11,66002058,66002101,2,"2,3",0,1,1
chr11,66002101,66002445,3,"1,2,3",1,1,1
chr11,66002445,66002624,2,"2,3",0,1,1
chr11,66012808,66012812,2,"2,3",0,1,1
chr11,66012812,66013156,3,"1,2,3",1,1,1
chr11,66013156,66013172,2,"2,3",0,1,1
chr11,66022471,66022835,2,"2,3",0,1,1
chr11,66045053,66045119,2,"2,3",0,1,1
chr11,66045119,66045463,3,"1,2,3",1,1,1
chr11,66045463,66045625,2,"2,3",0,1,1
chr11,66052057,66052401,3,"1,2,3",1,1,1
chr11,66052401,66052508,2,"2,3",0,1,1
chr11,66069857,66070221,2,"2,3",0,1,1
chr11,66258281,66258625,2,"1,3",1,0,1
chr11,66268434,66268503,2,"1,3",1,0,1
chr11,66268503,66268632,3,"1,2,3",1,1,1
chr11,66268632,66268778,2,"1,3",1,0,1
chr11,66282538,66282578,2,"1,3",1,0,1
chr11,66282578,66282882,3,"1,2,3",1,1,1
chr11,66282882,66282942,2,"2,3",0,1,1
chr11,66288936,66289037,2,"2,3",0,1,1
chr11,66289037,66289300,3,"1,2,3",1,1,1
chr11,66289300,66289381,2,"1,3",1,0,1
chr11,66328325,66328669,2,"1,3",1,0,1
chr11,66344880,66345224,2,"1,3",1,0,1
chr11,66347871,66348235,2,"2,3",0,1,1
chr11,66371134,66371498,2,"2,3",0,1,1
chr11,66371860,66371904,2,"2,3",0,1,1
chr11,66371904,66372001,3,"1,2,3",1,1,1
chr11,66372001,66372323,2,"2,3",0,1,1
chr11,66418237,66418460,2,"1,3",1,0,1
chr11,66438853,66439197,2,"1,3",1,0,1
chr11,66480188,66480282,2,"2,3",0,1,1
chr11,66480282,66480626,3,"1,2,3",1,1,1
chr11,66480626,66480767,2,"2,3",0,1,1
chr11,66545879,66545915,2,"2,3",0,1,1
chr11,66545915,66546243,3,"1,2,3",1,1,1
chr11,66546243,66546259,2,"1,3",1,0,1
chr11,66592686,66593595,2,"2,3",0,1,1
chr11,66616219,66616248,2,"1,3",1,0,1
chr11,66616248,66616769,3,"1,2,3",1,1,1
chr11,66616769,66616814,2,"2,3",0,1,1
chr11,66677771,66677808,2,"2,3",0,1,1
chr11,66677808,66678135,3,"1,2,3",1,1,1
chr11,66678135,66678152,2,"1,3",1,0,1
chr11,66694690,66695024,3,"1,2,3",1,1,1
chr11,66695024,66695040,2,"2,3",0,1,1
chr11,66718648,66718791,2,"1,3",1,0,1
chr11,66718791,66718906,3,"1,2,3",1,1,1
chr11,66718906,66718992,2,"1,3",1,0,1
chr11,66720207,66720262,2,"1,3",1,0,1
chr11,66720262,66720551,3,"1,2,3",1,1,1
chr11,66720551,66720626,2,"2,3",0,1,1
chr11,66744540,66744904,2,"2,3",0,1,1
chr11,66749089,66749435,2,"2,3",0,1,1
chr11,66843112,66843243,2,"1,3",1,0,1
chr11,66843243,66843456,3,"1,2,3",1,1,1
chr11,66843456,66843607,2,"2,3",0,1,1
chr11,66856088,66856186,2,"1,3",1,0,1
chr11,66856186,66856432,3,"1,2,3",1,1,1
chr11,66856432,66856662,2,"2,3",0,1,1
chr11,67053917,67054134,2,"2,3",0,1,1
chr11,67055158,67055241,2,"2,3",0,1,1
chr11,67055241,67055364,3,"1,2,3",1,1,1
chr11,67055364,67055497,2,"2,3",0,1,1
chr11,67055816,67055859,2,"2,3",0,1,1
chr11,67055859,67056129,3,"1,2,3",1,1,1
chr11,67062287,67062651,2,"2,3",0,1,1
chr11,67288918,67289282,2,"2,3",0,1,1
chr11,67303312,67303369,2,"2,3",0,1,1
chr11,67303369,67303488,3,"1,2,3",1,1,1
chr11,67303488,67303524,2,"1,3",1,0,1
chr11,67312610,67312649,2,"1,3",1,0,1
chr11,67312649,67312954,3,"1,2,3",1,1,1
chr11,67312954,67313013,2,"2,3",0,1,1
chr11,67317355,67317529,2,"2,3",0,1,1
chr11,67317529,67317873,3,"1,2,3",1,1,1
chr11,67317873,67317922,2,"2,3",0,1,1
chr11,67346088,67346432,2,"1,3",1,0,1
chr11,67353356,67353419,2,"1,3",1,0,1
chr11,67353419,67353700,3,"1,2,3",1,1,1
chr11,67353700,67353783,2,"2,3",0,1,1
chr11,67374037,67374401,2,"2,3",0,1,1
chr11,67379496,67379538,2,"1,3",1,0,1
chr11,67379538,67379840,3,"1,2,3",1,1,1
chr11,67379840,67379902,2,"2,3",0,1,1
chr11,67382525,67382864,2,"2,3",0,1,1
chr11,67391796,67392140,2,"1,3",1,0,1
chr11,67410083,67410391,2,"1,3",1,0,1
chr11,67428219,67428786,2,"2,3",0,1,1
chr11,67468126,67468346,2,"1,3",1,0,1
chr11,67469325,67469352,2,"1,3",1,0,1
chr11,67469352,67469648,3,"1,2,3",1,1,1
chr11,67482864,67483228,2,"2,3",0,1,1
chr11,67506029,67506031,2,"2,3",0,1,1
chr11,67506031,67506375,3,"1,2,3",1,1,1
chr11,67506375,67506393,2,"2,3",0,1,1
chr11,67508488,67508552,2,"1,3",1,0,1
chr11,67508552,67508738,3,"1,2,3",1,1,1
chr11,67508738,67508832,2,"1,3",1,0,1
chr11,67606646,67607010,2,"2,3",0,1,1
chr11,67615434,67615798,2,"2,3",0,1,1
chr11,67629292,67629604,3,"1,2,3",1,1,1
chr11,67629604,67629812,2,"2,3",0,1,1
chr11,67630455,67630503,2,"2,3",0,1,1
chr11,67630503,67630819,3,"1,2,3",1,1,1
chr11,67630819,67630847,2,"1,3",1,0,1
chr11,67674619,67674634,2,"2,3",0,1,1
chr11,67674634,67674978,3,"1,2,3",1,1,1
chr11,67674978,67674983,2,"2,3",0,1,1
chr11,67805556,67805673,2,"1,3",1,0,1
chr11,67805673,67806037,3,"1,2,3",1,1,1
chr11,67806037,67806101,2,"1,3",1,0,1
chr11,68010041,68010129,2,"1,3",1,0,1
chr11,68010129,68010385,3,"1,2,3",1,1,1
chr11,68010385,68010493,2,"2,3",0,1,1
chr11,68014563,68014699,2,"1,3",1,0,1
chr11,68014699,68014907,3,"1,2,3",1,1,1
chr11,68014907,68014960,2,"2,3",0,1,1
chr11,68030572,68030936,2,"2,3",0,1,1
chr11,68121402,68121556,2,"2,3",0,1,1
chr11,68121556,68121766,3,"1,2,3",1,1,1
chr11,68121766,68121900,2,"1,3",1,0,1
chr11,68128161,68128265,2,"2,3",0,1,1
chr11,68128265,68128525,3,"1,2,3",1,1,1
chr11,68128525,68128609,2,"1,3",1,0,1
chr11,68146988,68147332,2,"1,3",1,0,1
chr11,68257392,68257746,2,"2,3",0,1,1
chr11,68460099,68460138,2,"1,3",1,0,1
chr11,68460138,68460443,3,"1,2,3",1,1,1
chr11,68460443,68460502,2,"2,3",0,1,1
chr11,68751352,68751716,2,"2,3",0,1,1
chr11,68763117,68763461,2,"1,3",1,0,1
chr11,68903706,68904070,2,"2,3",0,1,1
chr11,69010972,69011022,2,"2,3",0,1,1
chr11,69011022,69011324,3,"1,2,3",1,1,1
chr11,69011324,69011359,2,"1,3",1,0,1
chr11,69048646,69048931,3,"1,2,3",1,1,1
chr11,69048931,69048934,2,"1,3",1,0,1
chr11,69101446,69101802,2,"2,3",0,1,1
chr11,69106573,69106937,2,"2,3",0,1,1
chr11,69301675,69302253,2,"2,3",0,1,1
chr11,69437089,69437453,2,"2,3",0,1,1
chr11,69479926,69480290,2,"2,3",0,1,1
chr11,69639086,69639450,2,"2,3",0,1,1
chr11,69643337,69643609,2,"2,3",0,1,1
chr11,69644159,69644523,2,"2,3",0,1,1
chr11,69697186,69697550,2,"2,3",0,1,1
chr11,69918904,69919213,2,"2,3",0,1,1
chr11,70048649,70048665,2,"1,3",1,0,1
chr11,70048665,70048993,3,"1,2,3",1,1,1
chr11,70048993,70049029,2,"2,3",0,1,1
chr11,70270328,70270418,2,"1,3",1,0,1
chr11,70270418,70270672,3,"1,2,3",1,1,1
chr11,70270672,70270781,2,"2,3",0,1,1
chr11,70398311,70398675,2,"2,3",0,1,1
chr11,71425766,71425848,2,"1,3",1,0,1
chr11,71425848,71426110,3,"1,2,3",1,1,1
chr11,71426110,71426212,2,"2,3",0,1,1
chr11,71448364,71448395,2,"2,3",0,1,1
chr11,71448395,71448728,3,"1,2,3",1,1,1
chr11,71448728,71448739,2,"1,3",1,0,1
chr11,71481311,71481375,2,"1,3",1,0,1
chr11,71481375,71481655,3,"1,2,3",1,1,1
chr11,71481655,71481943,2,"2,3",0,1,1
chr11,71566079,71566443,2,"2,3",0,1,1
chr11,71786737,71787263,2,"2,3",0,1,1
chr11,71928362,71928706,2,"1,3",1,0,1
chr11,71928903,71929267,2,"2,3",0,1,1
chr11,72040717,72040719,2,"2,3",0,1,1
chr11,72040719,72041264,3,"1,2,3",1,1,1
chr11,72041264,72041287,2,"2,3",0,1,1
chr11,72080420,72080784,2,"2,3",0,1,1
chr11,72091233,72091597,2,"2,3",0,1,1
chr11,72103301,72103408,2,"1,3",1,0,1
chr11,72103408,72103507,3,"1,2,3",1,1,1
chr11,72103507,72103645,2,"1,3",1,0,1
chr11,72112702,72113046,2,"2,3",0,1,1
chr11,72223182,72223263,2,"1,3",1,0,1
chr11,72223263,72223526,3,"1,2,3",1,1,1
chr11,72223526,72223627,2,"2,3",0,1,1
chr11,72676822,72676826,2,"1,3",1,0,1
chr11,72676826,72677166,3,"1,2,3",1,1,1
chr11,72677166,72677190,2,"2,3",0,1,1
chr11,72781148,72781231,2,"1,3",1,0,1
chr11,72781231,72781492,3,"1,2,3",1,1,1
chr11,72781492,72781595,2,"2,3",0,1,1
chr11,72782579,72782943,2,"2,3",0,1,1
chr11,72786403,72786462,2,"2,3",0,1,1
chr11,72786462,72786767,3,"1,2,3",1,1,1
chr11,72786767,72786806,2,"1,3",1,0,1
chr11,72814065,72814093,2,"1,3",1,0,1
chr11,72814093,72814409,3,"1,2,3",1,1,1
chr11,72814409,72814457,2,"2,3",0,1,1
chr11,72822135,72822499,2,"2,3",0,1,1
chr11,73185219,73185793,2,"2,3",0,1,1
chr11,73218176,73218540,2,"2,3",0,1,1
chr11,73307328,73307646,2,"1,3",1,0,1
chr11,73307830,73308194,2,"2,3",0,1,1
chr11,73308433,73308578,2,"2,3",0,1,1
chr11,73376069,73376152,2,"1,3",1,0,1
chr11,73376152,73376284,3,"1,2,3",1,1,1
chr11,73376284,73376364,2,"1,3",1,0,1
chr11,73647466,73647471,2,"1,3",1,0,1
chr11,73647471,73647810,3,"1,2,3",1,1,1
chr11,73647810,73648043,2,"2,3",0,1,1
chr11,73760376,73760923,2,"1,3",1,0,1
chr11,73761137,73761257,2,"2,3",0,1,1
chr11,73761257,73761501,3,"1,2,3",1,1,1
chr11,73761501,73761601,2,"1,3",1,0,1
chr11,73779313,73779357,2,"2,3",0,1,1
chr11,73779357,73779701,3,"1,2,3",1,1,1
chr11,73779701,73779878,2,"2,3",0,1,1
chr11,73787804,73787862,2,"2,3",0,1,1
chr11,73787862,73788168,3,"1,2,3",1,1,1
chr11,73788168,73788206,2,"1,3",1,0,1
chr11,73876575,73876722,2,"1,3",1,0,1
chr11,73876722,73876919,3,"1,2,3",1,1,1
chr11,73876919,73877086,2,"2,3",0,1,1
chr11,73983090,73983151,2,"1,3",1,0,1
chr11,73983151,73983434,3,"1,2,3",1,1,1
chr11,73983434,73983750,2,"2,3",0,1,1
chr11,74170858,74170917,2,"2,3",0,1,1
chr11,74170917,74171222,3,"1,2,3",1,1,1
chr11,74171222,74171470,2,"1,3",1,0,1
chr11,74398585,74398605,2,"2,3",0,1,1
chr11,74398605,74398949,3,"1,2,3",1,1,1
chr11,74493114,74493120,2,"1,3",1,0,1
chr11,74493120,74493458,3,"1,2,3",1,1,1
chr11,74493458,74493484,2,"2,3",0,1,1
chr11,74949095,74949459,2,"2,3",0,1,1
chr11,75140588,75140952,2,"2,3",0,1,1
chr11,75241604,75241968,2,"2,3",0,1,1
chr11,75342834,75343178,2,"1,3",1,0,1
chr11,75399475,75399819,2,"1,3",1,0,1
chr11,75768459,75768492,2,"1,3",1,0,1
chr11,75768492,75768803,3,"1,2,3",1,1,1
chr11,75768803,75768856,2,"2,3",0,1,1
chr11,75814854,75814929,2,"2,3",0,1,1
chr11,75814929,75815218,3,"1,2,3",1,1,1
chr11,75815218,75815273,2,"1,3",1,0,1
chr11,76207595,76207605,2,"1,3",1,0,1
chr11,76207605,76207882,3,"1,2,3",1,1,1
chr11,76208792,76209136,2,"1,3",1,0,1
chr11,76381023,76381094,2,"1,3",1,0,1
chr11,76381094,76381285,3,"1,2,3",1,1,1
chr11,76381285,76381367,2,"1,3",1,0,1
chr11,76445623,76445625,2,"2,3",0,1,1
chr11,76445625,76445969,3,"1,2,3",1,1,1
chr11,76445969,76445987,2,"2,3",0,1,1
chr11,76782940,76783228,2,"1,3",1,0,1
chr11,76788692,76789056,2,"2,3",0,1,1
chr11,76860709,76861223,2,"2,3",0,1,1
chr11,77066729,77067292,2,"2,3",0,1,1
chr11,77127101,77127160,2,"2,3",0,1,1
chr11,77127160,77127504,3,"1,2,3",1,1,1
chr11,77127504,77127664,2,"2,3",0,1,1
chr11,77589542,77590107,2,"2,3",0,1,1
chr11,77820621,77820629,2,"1,3",1,0,1
chr11,77820629,77820993,3,"1,2,3",1,1,1
chr11,77820993,77821165,2,"1,3",1,0,1
chr11,78188536,78188691,2,"1,3",1,0,1
chr11,78188691,78188880,3,"1,2,3",1,1,1
chr11,78188880,78188919,2,"2,3",0,1,1
chr11,78416975,78417339,2,"2,3",0,1,1
chr11,78417868,78418224,2,"2,3",0,1,1
chr11,82900265,82900402,2,"1,3",1,0,1
chr11,82900402,82900609,3,"1,2,3",1,1,1
chr11,82900609,82900766,2,"2,3",0,1,1
chr11,83071727,83071824,2,"1,3",1,0,1
chr11,83071824,83072071,3,"1,2,3",1,1,1
chr11,83072071,83072188,2,"2,3",0,1,1
chr11,83092636,83093200,2,"2,3",0,1,1
chr11,83156519,83156531,2,"2,3",0,1,1
chr11,83156531,83156912,3,"1,2,3",1,1,1
chr11,83156912,83157041,2,"1,3",1,0,1
chr11,83285755,83286119,2,"2,3",0,1,1
chr11,85628401,85628405,2,"2,3",0,1,1
chr11,85628405,85628749,3,"1,2,3",1,1,1
chr11,85628749,85628765,2,"2,3",0,1,1
chr11,85854827,85854831,2,"1,3",1,0,1
chr11,85854831,85855171,3,"1,2,3",1,1,1
chr11,85855171,85855195,2,"2,3",0,1,1
chr11,86302131,86302675,2,"1,3",1,0,1
chr11,87037725,87038174,2,"1,3",1,0,1
chr11,95089494,95090057,2,"2,3",0,1,1
chr11,95789418,95789782,2,"2,3",0,1,1
chr11,101915035,101915045,2,"2,3",0,1,1
chr11,101915045,101915389,3,"1,2,3",1,1,1
chr11,101915389,101915399,2,"2,3",0,1,1
chr11,108222659,108223003,2,"1,3",1,0,1
chr11,108467230,108467594,2,"2,3",0,1,1
chr11,108664740,108664788,2,"2,3",0,1,1
chr11,108664788,108665104,3,"1,2,3",1,1,1
chr11,108665104,108665132,2,"1,3",1,0,1
chr11,110429740,110430247,2,"2,3",0,1,1
chr11,111602001,111602024,2,"2,3",0,1,1
chr11,111602024,111602365,3,"1,2,3",1,1,1
chr11,111602365,111602368,2,"1,3",1,0,1
chr11,111879042,111879606,2,"2,3",0,1,1
chr11,112226332,112226696,2,"2,3",0,1,1
chr11,116772756,116772805,2,"2,3",0,1,1
chr11,116772805,116773120,3,"1,2,3",1,1,1
chr11,116773120,116773149,2,"1,3",1,0,1
chr11,117178563,117178927,2,"2,3",0,1,1
chr11,117232322,117232686,2,"2,3",0,1,1
chr11,117327766,117327831,2,"2,3",0,1,1
chr11,117327831,117328130,3,"1,2,3",1,1,1
chr11,117328130,117328175,2,"1,3",1,0,1
chr11,117833356,117833385,2,"2,3",0,1,1
chr11,117833385,117833720,3,"1,2,3",1,1,1
chr11,117833720,117833928,2,"1,3",1,0,1
chr11,117986178,117986542,2,"2,3",0,1,1
chr11,118251939,118252010,2,"2,3",0,1,1
chr11,118252010,118252303,3,"1,2,3",1,1,1
chr11,118252303,118252354,2,"1,3",1,0,1
chr11,118264027,118264391,2,"2,3",0,1,1
chr11,118359332,118359901,2,"2,3",0,1,1
chr11,118436032,118436159,2,"2,3",0,1,1
chr11,118436159,118436424,3,"1,2,3",1,1,1
chr11,118436424,118436464,2,"2,3",0,1,1
chr11,118566013,118566377,2,"2,3",0,1,1
chr11,118659451,118659815,2,"2,3",0,1,1
chr11,118689912,118689951,2,"1,3",1,0,1
chr11,118689951,118690315,3,"1,2,3",1,1,1
chr11,118690315,118690455,2,"1,3",1,0,1
chr11,118791104,118791142,2,"1,3",1,0,1
chr11,118791142,118791282,3,"1,2,3",1,1,1
chr11,118791282,118791448,2,"1,3",1,0,1
chr11,118791622,118791986,2,"2,3",0,1,1
chr11,118887747,118888111,2,"2,3",0,1,1
chr11,118907076,118907083,2,"1,3",1,0,1
chr11,118907083,118907335,3,"1,2,3",1,1,1
chr11,118910696,118911264,2,"2,3",0,1,1
chr11,118912182,118912445,2,"1,3",1,0,1
chr11,118912445,118912526,3,"1,2,3",1,1,1
chr11,118912526,118912540,2,"2,3",0,1,1
chr11,118916841,118917150,2,"2,3",0,1,1
chr11,118918154,118918170,2,"1,3",1,0,1
chr11,118918170,118918498,3,"1,2,3",1,1,1
chr11,118918498,118918534,2,"2,3",0,1,1
chr11,118919807,118919857,2,"2,3",0,1,1
chr11,118919857,118920167,3,"1,2,3",1,1,1
chr11,118922063,118922343,2,"1,3",1,0,1
chr11,118922343,118922405,3,"1,2,3",1,1,1
chr11,118922405,118922679,2,"2,3",0,1,1
chr11,118925901,118925999,2,"2,3",0,1,1
chr11,118925999,118926088,3,"1,2,3",1,1,1
chr11,118926088,118926141,2,"2,3",0,1,1
chr11,118928011,118928375,2,"2,3",0,1,1
chr11,118928536,118928880,2,"1,3",1,0,1
chr11,118929527,118929555,2,"2,3",0,1,1
chr11,118929555,118929891,3,"1,2,3",1,1,1
chr11,118929891,118929899,2,"1,3",1,0,1
chr11,118930184,118930192,2,"2,3",0,1,1
chr11,118930192,118930536,3,"1,2,3",1,1,1
chr11,118930536,118930575,2,"2,3",0,1,1
chr11,118997870,118998234,2,"2,3",0,1,1
chr11,119018360,119018480,2,"2,3",0,1,1
chr11,119018480,119018724,3,"1,2,3",1,1,1
chr11,119018724,119018824,2,"1,3",1,0,1
chr11,119030749,119030818,2,"2,3",0,1,1
chr11,119030818,119031113,3,"1,2,3",1,1,1
chr11,119031113,119031162,2,"1,3",1,0,1
chr11,119056866,119057508,2,"2,3",0,1,1
chr11,119067541,119067905,2,"2,3",0,1,1
chr11,119084754,119085118,2,"2,3",0,1,1
chr11,119094989,119095353,2,"2,3",0,1,1
chr11,119095511,119095855,2,"1,3",1,0,1
chr11,119102038,119102601,2,"2,3",0,1,1
chr11,119107086,119107116,2,"2,3",0,1,1
chr11,119107116,119107450,3,"1,2,3",1,1,1
chr11,119107450,119107460,2,"1,3",1,0,1
chr11,119121221,119121565,2,"1,3",1,0,1
chr11,119168580,119168939,2,"2,3",0,1,1
chr11,119195636,119196000,2,"2,3",0,1,1
chr11,119205807,119205990,2,"1,3",1,0,1
chr11,119205990,119206354,3,"1,2,3",1,1,1
chr11,119206354,119206356,2,"1,3",1,0,1
chr11,119361136,119361182,2,"1,3",1,0,1
chr11,119361182,119361546,3,"1,2,3",1,1,1
chr11,119361546,119361685,2,"1,3",1,0,1
chr11,119381490,119381494,2,"1,3",1,0,1
chr11,119381494,119381834,3,"1,2,3",1,1,1
chr11,119381834,119381858,2,"2,3",0,1,1
chr11,119729258,119729622,2,"2,3",0,1,1
chr11,120335990,120336068,2,"1,3",1,0,1
chr11,120336068,120336334,3,"1,2,3",1,1,1
chr11,120336334,120336432,2,"2,3",0,1,1
chr11,121023879,121023888,2,"2,3",0,1,1
chr11,121023888,121024232,3,"1,2,3",1,1,1
chr11,121024232,121024243,2,"2,3",0,1,1
chr11,123062250,123062310,2,"2,3",0,1,1
chr11,123062310,123062556,3,"1,2,3",1,1,1
chr11,123062556,123062621,2,"2,3",0,1,1
chr11,124622628,124622972,2,"1,3",1,0,1
chr11,124800427,124800982,2,"2,3",0,1,1
chr11,125111714,125111720,2,"2,3",0,1,1
chr11,125111720,125112064,3,"1,2,3",1,1,1
chr11,125112064,125112078,2,"2,3",0,1,1
chr11,125569123,125569431,2,"1,3",1,0,1
chr11,126268775,126268877,2,"2,3",0,1,1
chr11,126268877,126269001,3,"1,2,3",1,1,1
chr11,126269001,126269139,2,"2,3",0,1,1
chr11,126303805,126304169,2,"2,3",0,1,1
chr11,126355299,126355643,2,"1,3",1,0,1
chr11,126382603,126382947,2,"1,3",1,0,1
chr11,130002220,130002584,2,"2,3",0,1,1
chr11,130069697,130069716,2,"1,3",1,0,1
chr11,130069716,130070041,3,"1,2,3",1,1,1
chr11,130070041,130070286,2,"2,3",0,1,1
chr11,130314264,130314628,2,"2,3",0,1,1
chr11,134224322,134224666,2,"1,3",1,0,1
chr12,219929,220273,2,"1,3",1,0,1
chr12,389265,389629,2,"2,3",0,1,1
chr12,1795997,1796563,2,"2,3",0,1,1
chr12,2004457,2004641,3,"1,2,3",1,1,1
chr12,2004641,2004664,2,"1,3",1,0,1
chr12,2752645,2753009,2,"2,3",0,1,1
chr12,2794740,2794791,2,"2,3",0,1,1
chr12,2794791,2795135,3,"1,2,3",1,1,1
chr12,2795135,2795303,2,"2,3",0,1,1
chr12,2795761,2795816,2,"1,3",1,0,1
chr12,2795816,2796027,3,"1,2,3",1,1,1
chr12,2796027,2796277,2,"1,3",1,0,1
chr12,2812728,2813072,2,"1,3",1,0,1
chr12,2890711,2891279,2,"2,3",0,1,1
chr12,3300049,3300393,2,"1,3",1,0,1
chr12,3311049,3311347,2,"1,3",1,0,1
chr12,4320914,4321278,2,"2,3",0,1,1
chr12,6195716,6196062,2,"2,3",0,1,1
chr12,6201161,6201525,2,"2,3",0,1,1
chr12,6278614,6278978,2,"2,3",0,1,1
chr12,6312666,6313030,2,"2,3",0,1,1
chr12,6336139,6336452,2,"2,3",0,1,1
chr12,6336633,6336930,2,"2,3",0,1,1
chr12,6383905,6383916,2,"1,3",1,0,1
chr12,6383916,6384249,3,"1,2,3",1,1,1
chr12,6384249,6384482,2,"2,3",0,1,1
chr12,6470773,6471137,2,"2,3",0,1,1
chr12,6493153,6493497,2,"1,3",1,0,1
chr12,6493692,6494056,2,"2,3",0,1,1
chr12,6533930,6534294,2,"2,3",0,1,1
chr12,6613032,6613626,2,"2,3",0,1,1
chr12,6614036,6614065,2,"1,3",1,0,1
chr12,6614065,6614246,3,"1,2,3",1,1,1
chr12,6614246,6614380,2,"1,3",1,0,1
chr12,6688959,6689036,2,"1,3",1,0,1
chr12,6689036,6689303,3,"1,2,3",1,1,1
chr12,6689303,6689408,2,"2,3",0,1,1
chr12,6689408,6689663,3,"1,2,3",1,1,1
chr12,6689663,6689752,2,"1,3",1,0,1
chr12,6723937,6723962,2,"2,3",0,1,1
chr12,6723962,6724301,3,"1,2,3",1,1,1
chr12,6724301,6724306,2,"1,3",1,0,1
chr12,6753452,6753816,2,"2,3",0,1,1
chr12,6764148,6764170,2,"2,3",0,1,1
chr12,6764170,6764512,3,"1,2,3",1,1,1
chr12,6764512,6764678,2,"1,3",1,0,1
chr12,6766017,6766361,2,"1,3",1,0,1
chr12,6766918,6766923,2,"2,3",0,1,1
chr12,6766923,6767265,3,"1,2,3",1,1,1
chr12,6778911,6779275,2,"2,3",0,1,1
chr12,6851986,6852250,2,"1,3",1,0,1
chr12,6852250,6852330,3,"1,2,3",1,1,1
chr12,6852330,6852614,2,"2,3",0,1,1
chr12,6873082,6873892,2,"2,3",0,1,1
chr12,6890972,6890990,2,"1,3",1,0,1
chr12,6890990,6891316,3,"1,2,3",1,1,1
chr12,6891316,6891354,2,"2,3",0,1,1
chr12,6914370,6914734,2,"2,3",0,1,1
chr12,6925641,6925746,2,"2,3",0,1,1
chr12,6925863,6926005,2,"2,3",0,1,1
chr12,6937795,6938139,2,"1,3",1,0,1
chr12,6946282,6946804,2,"2,3",0,1,1
chr12,6961297,6961661,2,"2,3",0,1,1
chr12,6962929,6963273,2,"1,3",1,0,1
chr12,6970488,6970572,2,"2,3",0,1,1
chr12,6970572,6970916,3,"1,2,3",1,1,1
chr12,6970916,6971060,2,"2,3",0,1,1
chr12,8243382,8243511,2,"1,3",1,0,1
chr12,8243511,8243676,3,"1,2,3",1,1,1
chr12,9064206,9064258,2,"2,3",0,1,1
chr12,9064258,9064602,3,"1,2,3",1,1,1
chr12,9064602,9064770,2,"2,3",0,1,1
chr12,9647859,9648456,2,"2,3",0,1,1
chr12,10212320,10212334,2,"2,3",0,1,1
chr12,10212334,10212460,3,"1,2,3",1,1,1
chr12,10212460,10212531,2,"2,3",0,1,1
