chrom,start,end,num,list,ENCFF033EDJ_CEBPB_sorted.bed,ENCFF189ZQR_CEBPB_sorted.bed,ENCFF569UZW_CEBPB_sorted.bed,ENCFF787GDS_CEBPB_sorted.bed,ENCFF838RSB_CEBPB_sorted.bed,ENCFF993SCW_CEBPB_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr12,57088476,57088490,4,"2,5,6,7",0,1,0,0,1,1,1
chr12,57088490,57088512,5,"1,2,5,6,7",1,1,0,0,1,1,1
chr12,57088512,57088525,6,"1,2,4,5,6,7",1,1,0,1,1,1,1
chr12,57088525,57088740,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr12,57088740,57088752,6,"2,3,4,5,6,7",0,1,1,1,1,1,1
chr12,57088752,57088755,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr12,57088755,57088776,4,"2,5,6,7",0,1,0,0,1,1,1
chr12,57088776,57088788,3,"2,5,7",0,1,0,0,1,0,1
chr12,57088788,57088828,2,"5,7",0,0,0,0,1,0,1
chr12,57430904,57431204,2,"6,7",0,0,0,0,0,1,1
chr12,57462676,57462966,2,"3,7",0,0,1,0,0,0,1
chr12,57520647,57520721,2,"5,7",0,0,0,0,1,0,1
chr12,57520721,57520730,3,"4,5,7",0,0,0,1,1,0,1
chr12,57520730,57520732,4,"1,4,5,7",1,0,0,1,1,0,1
chr12,57520732,57520734,5,"1,3,4,5,7",1,0,1,1,1,0,1
chr12,57520734,57520768,6,"1,3,4,5,6,7",1,0,1,1,1,1,1
chr12,57520768,57520959,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr12,57520959,57520961,6,"1,2,4,5,6,7",1,1,0,1,1,1,1
chr12,57520961,57520974,5,"1,2,5,6,7",1,1,0,0,1,1,1
chr12,57520974,57520986,4,"2,5,6,7",0,1,0,0,1,1,1
chr12,57520986,57521013,3,"2,5,7",0,1,0,0,1,0,1
chr12,57522212,57522269,5,"1,2,5,6,7",1,1,0,0,1,1,1
chr12,57522269,57522380,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr12,57522380,57522444,5,"1,2,5,6,7",1,1,0,0,1,1,1
chr12,57522444,57522451,4,"2,5,6,7",0,1,0,0,1,1,1
chr12,57522451,57522482,3,"5,6,7",0,0,0,0,1,1,1
chr12,57522482,57522734,2,"5,7",0,0,0,0,1,0,1
chr12,57539340,57539630,2,"3,7",0,0,1,0,0,0,1
chr12,57547150,57547157,2,"3,7",0,0,1,0,0,0,1
chr12,57547157,57547175,3,"3,6,7",0,0,1,0,0,1,1
chr12,57547175,57547417,4,"1,3,6,7",1,0,1,0,0,1,1
chr12,57693684,57693916,4,"1,3,6,7",1,0,1,0,0,1,1
chr12,57693916,57693941,3,"3,6,7",0,0,1,0,0,1,1
chr12,57693941,57693958,2,"3,7",0,0,1,0,0,0,1
chr12,57744505,57744514,4,"2,4,5,7",0,1,0,1,1,0,1
chr12,57744514,57744531,5,"2,3,4,5,7",0,1,1,1,1,0,1
chr12,57744531,57744547,6,"2,3,4,5,6,7",0,1,1,1,1,1,1
chr12,57744547,57744671,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr12,57744671,57744679,6,"2,3,4,5,6,7",0,1,1,1,1,1,1
chr12,57744679,57744694,5,"2,3,4,5,7",0,1,1,1,1,0,1
chr12,57744694,57744736,4,"2,4,5,7",0,1,0,1,1,0,1
chr12,57744736,57744739,5,"2,3,4,5,7",0,1,1,1,1,0,1
chr12,57744739,57744826,4,"2,3,5,7",0,1,1,0,1,0,1
chr12,57744826,57744886,5,"1,2,3,5,7",1,1,1,0,1,0,1
chr12,57744886,57744890,4,"1,2,3,7",1,1,1,0,0,0,1
chr12,57744890,57744998,5,"1,2,3,6,7",1,1,1,0,0,1,1
chr12,57744998,57745076,4,"1,2,3,7",1,1,1,0,0,0,1
chr12,57745076,57745077,3,"2,3,7",0,1,1,0,0,0,1
chr12,57745077,57745080,2,"3,7",0,0,1,0,0,0,1
chr12,57752109,57752168,4,"2,3,5,7",0,1,1,0,1,0,1
chr12,57752168,57752305,3,"2,3,7",0,1,1,0,0,0,1
chr12,57752305,57752393,2,"2,7",0,1,0,0,0,0,1
chr12,57771730,57771755,2,"6,7",0,0,0,0,0,1,1
chr12,57771755,57771781,3,"1,6,7",1,0,0,0,0,1,1
chr12,57771781,57772005,4,"1,3,6,7",1,0,1,0,0,1,1
chr12,57772005,57772030,3,"3,6,7",0,0,1,0,0,1,1
chr12,57772030,57772336,2,"3,7",0,0,1,0,0,0,1
chr12,57782601,57782615,2,"2,7",0,1,0,0,0,0,1
chr12,57782615,57782627,4,"2,3,5,7",0,1,1,0,1,0,1
chr12,57782627,57782642,5,"2,3,4,5,7",0,1,1,1,1,0,1
chr12,57782642,57782643,6,"2,3,4,5,6,7",0,1,1,1,1,1,1
chr12,57782643,57782855,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr12,57782855,57782866,6,"1,2,4,5,6,7",1,1,0,1,1,1,1
chr12,57782866,57782867,5,"2,4,5,6,7",0,1,0,1,1,1,1
chr12,57782867,57782873,4,"2,5,6,7",0,1,0,0,1,1,1
chr12,57782873,57782939,3,"2,5,7",0,1,0,0,1,0,1
chr12,57782939,57783226,2,"5,7",0,0,0,0,1,0,1
chr12,57865159,57865219,2,"2,7",0,1,0,0,0,0,1
chr12,57865219,57865290,3,"2,5,7",0,1,0,0,1,0,1
chr12,57865290,57865293,4,"2,3,5,7",0,1,1,0,1,0,1
chr12,57865293,57865319,5,"2,3,4,5,7",0,1,1,1,1,0,1
chr12,57865319,57865340,6,"2,3,4,5,6,7",0,1,1,1,1,1,1
chr12,57865340,57865504,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr12,57865504,57865511,6,"2,3,4,5,6,7",0,1,1,1,1,1,1
chr12,57865511,57865525,5,"2,4,5,6,7",0,1,0,1,1,1,1
chr12,57865525,57865533,4,"2,4,5,7",0,1,0,1,1,0,1
chr12,57865533,57865551,3,"2,5,7",0,1,0,0,1,0,1
chr12,57935995,57936115,2,"6,7",0,0,0,0,0,1,1
chr12,57936115,57936286,3,"3,6,7",0,0,1,0,0,1,1
chr12,57936286,57936338,2,"3,7",0,0,1,0,0,0,1
chr12,57941943,57941978,2,"3,7",0,0,1,0,0,0,1
chr12,62602358,62602363,2,"6,7",0,0,0,0,0,1,1
chr12,62602363,62602613,3,"1,6,7",1,0,0,0,0,1,1
chr12,62602613,62602616,2,"6,7",0,0,0,0,0,1,1
chr12,62603565,62603596,2,"3,7",0,0,1,0,0,0,1
chr12,62603596,62603798,3,"3,6,7",0,0,1,0,0,1,1
chr12,64404870,64404891,2,"2,7",0,1,0,0,0,0,1
chr12,64404891,64404918,3,"2,5,7",0,1,0,0,1,0,1
chr12,64404918,64404919,4,"1,2,5,7",1,1,0,0,1,0,1
chr12,64404919,64404933,5,"1,2,5,6,7",1,1,0,0,1,1,1
chr12,64404933,64405022,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr12,64405022,64405083,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr12,64405083,64405154,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr12,64405154,64405158,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr12,64405158,64405164,4,"2,3,5,7",0,1,1,0,1,0,1
chr12,64405164,64405176,3,"2,5,7",0,1,0,0,1,0,1
chr12,64405176,64405181,2,"2,7",0,1,0,0,0,0,1
chr12,64619149,64619158,3,"2,5,7",0,1,0,0,1,0,1
chr12,64619158,64619182,4,"2,4,5,7",0,1,0,1,1,0,1
chr12,64619182,64619197,5,"2,3,4,5,7",0,1,1,1,1,0,1
chr12,64619197,64619212,6,"2,3,4,5,6,7",0,1,1,1,1,1,1
chr12,64619212,64619398,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr12,64619398,64619401,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr12,64619401,64619418,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr12,64619418,64619434,4,"2,3,5,7",0,1,1,0,1,0,1
chr12,64619434,64619502,3,"2,5,7",0,1,0,0,1,0,1
chr12,64625291,64625433,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr12,64625433,64625519,6,"1,3,4,5,6,7",1,0,1,1,1,1,1
chr12,64625519,64625526,5,"1,3,5,6,7",1,0,1,0,1,1,1
chr12,64625526,64625533,4,"3,5,6,7",0,0,1,0,1,1,1
chr12,64625533,64625609,3,"3,5,7",0,0,1,0,1,0,1
chr12,64625609,64625735,2,"3,7",0,0,1,0,0,0,1
chr12,67268756,67268760,2,"3,7",0,0,1,0,0,0,1
chr12,67268760,67269001,3,"1,3,7",1,0,1,0,0,0,1
chr12,67269043,67269100,2,"3,7",0,0,1,0,0,0,1
chr12,68332258,68332279,2,"5,7",0,0,0,0,1,0,1
chr12,68332279,68332703,3,"2,5,7",0,1,0,0,1,0,1
chr12,68686596,68686940,2,"3,7",0,0,1,0,0,0,1
chr12,68807816,68807960,2,"3,7",0,0,1,0,0,0,1
chr12,69239338,69239378,3,"2,5,7",0,1,0,0,1,0,1
chr12,69239378,69239408,4,"2,5,6,7",0,1,0,0,1,1,1
chr12,69239408,69239658,5,"1,2,5,6,7",1,1,0,0,1,1,1
chr12,69239658,69239678,4,"2,5,6,7",0,1,0,0,1,1,1
chr12,69239678,69239791,3,"2,5,7",0,1,0,0,1,0,1
chr12,69239791,69240033,2,"2,7",0,1,0,0,0,0,1
chr12,69657859,69658094,2,"1,7",1,0,0,0,0,0,1
chr12,70242717,70242923,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr12,70242923,70242978,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr12,70242978,70242992,4,"2,3,5,7",0,1,1,0,1,0,1
chr12,70242992,70243000,3,"2,5,7",0,1,0,0,1,0,1
chr12,70243000,70243225,2,"2,7",0,1,0,0,0,0,1
chr12,74022105,74022113,2,"6,7",0,0,0,0,0,1,1
chr12,74022113,74022119,3,"4,6,7",0,0,0,1,0,1,1
chr12,74022119,74022128,4,"3,4,6,7",0,0,1,1,0,1,1
chr12,74022128,74022173,5,"2,3,4,6,7",0,1,1,1,0,1,1
chr12,74022173,74022197,6,"2,3,4,5,6,7",0,1,1,1,1,1,1
chr12,74022197,74022284,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr12,74022284,74022328,6,"2,3,4,5,6,7",0,1,1,1,1,1,1
chr12,74022328,74022337,5,"2,3,4,6,7",0,1,1,1,0,1,1
chr12,75330204,75330239,2,"2,7",0,1,0,0,0,0,1
chr12,75330239,75330254,3,"2,5,7",0,1,0,0,1,0,1
chr12,75330254,75330314,4,"2,5,6,7",0,1,0,0,1,1,1
chr12,75330314,75330329,5,"2,4,5,6,7",0,1,0,1,1,1,1
chr12,75330329,75330343,6,"2,3,4,5,6,7",0,1,1,1,1,1,1
chr12,75330343,75330438,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr12,75330438,75330479,6,"2,3,4,5,6,7",0,1,1,1,1,1,1
chr12,76560059,76560192,2,"3,7",0,0,1,0,0,0,1
chr12,82358374,82358400,2,"6,7",0,0,0,0,0,1,1
chr12,82358400,82358650,3,"1,6,7",1,0,0,0,0,1,1
chr12,82358650,82358674,2,"6,7",0,0,0,0,0,1,1
chr12,92145795,92145806,2,"2,7",0,1,0,0,0,0,1
chr12,92145806,92145857,3,"2,5,7",0,1,0,0,1,0,1
chr12,92145857,92145865,4,"2,5,6,7",0,1,0,0,1,1,1
chr12,92145865,92145908,5,"1,2,5,6,7",1,1,0,0,1,1,1
chr12,92145908,92146041,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr12,92146041,92146052,5,"1,2,5,6,7",1,1,0,0,1,1,1
chr12,92146052,92146055,4,"1,2,5,7",1,1,0,0,1,0,1
chr12,92146055,92146096,3,"2,5,7",0,1,0,0,1,0,1
chr12,92146096,92146109,2,"5,7",0,0,0,0,1,0,1
chr12,93569729,93569738,2,"2,7",0,1,0,0,0,0,1
chr12,93569738,93569750,3,"2,5,7",0,1,0,0,1,0,1
chr12,93569750,93569763,4,"2,3,5,7",0,1,1,0,1,0,1
chr12,93569763,93569771,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr12,93569771,93569775,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr12,93569775,93569931,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr12,93570207,93570361,2,"5,7",0,0,0,0,1,0,1
chr12,93677240,93677490,2,"1,7",1,0,0,0,0,0,1
chr12,98503412,98503706,2,"3,7",0,0,1,0,0,0,1
chr12,98503737,98503958,2,"3,7",0,0,1,0,0,0,1
chr12,98503989,98504003,2,"5,7",0,0,0,0,1,0,1
chr12,98504003,98504099,3,"2,5,7",0,1,0,0,1,0,1
chr12,98504099,98504101,4,"2,5,6,7",0,1,0,0,1,1,1
chr12,98504101,98504147,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr12,98504147,98504365,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr12,98593309,98593366,5,"1,3,5,6,7",1,0,1,0,1,1,1
chr12,98593366,98593406,4,"3,5,6,7",0,0,1,0,1,1,1
chr12,98593406,98593427,3,"3,5,7",0,0,1,0,1,0,1
chr12,98593427,98593511,2,"5,7",0,0,0,0,1,0,1
chr12,98644691,98644733,2,"6,7",0,0,0,0,0,1,1
chr12,98644733,98644983,3,"1,6,7",1,0,0,0,0,1,1
chr12,98644983,98644991,2,"6,7",0,0,0,0,0,1,1
chr12,101697126,101697198,3,"2,5,7",0,1,0,0,1,0,1
chr12,101697346,101697362,2,"6,7",0,0,0,0,0,1,1
chr12,101697362,101697612,3,"1,6,7",1,0,0,0,0,1,1
chr12,101697612,101697646,2,"6,7",0,0,0,0,0,1,1
chr12,101877097,101877178,3,"2,5,7",0,1,0,0,1,0,1
chr12,101877178,101877189,4,"2,5,6,7",0,1,0,0,1,1,1
chr12,101877189,101877199,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr12,101877199,101877228,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr12,101877228,101877468,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr12,101877468,101877660,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr12,101877660,101877666,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr12,101877666,101877681,4,"2,5,6,7",0,1,0,0,1,1,1
chr12,101877681,101877756,3,"2,5,7",0,1,0,0,1,0,1
chr12,101877756,101877774,2,"2,7",0,1,0,0,0,0,1
chr12,102062006,102062017,2,"5,7",0,0,0,0,1,0,1
chr12,102062017,102062067,3,"2,5,7",0,1,0,0,1,0,1
chr12,102062067,102062284,4,"1,2,5,7",1,1,0,0,1,0,1
chr12,104171804,104171926,2,"3,7",0,0,1,0,0,0,1
chr12,104171926,104172043,3,"1,3,7",1,0,1,0,0,0,1
chr12,104172043,104172176,2,"1,7",1,0,0,0,0,0,1
chr12,104177633,104177779,5,"1,4,5,6,7",1,0,0,1,1,1,1
chr12,104177779,104177794,4,"4,5,6,7",0,0,0,1,1,1,1
chr12,104177794,104177814,3,"5,6,7",0,0,0,0,1,1,1
chr12,104177814,104177821,4,"3,5,6,7",0,0,1,0,1,1,1
chr12,104177821,104177852,3,"3,5,7",0,0,1,0,1,0,1
chr12,104177852,104177859,4,"3,5,6,7",0,0,1,0,1,1,1
chr12,104177859,104177920,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr12,104598890,104598979,2,"3,7",0,0,1,0,0,0,1
chr12,104598979,104599229,3,"1,3,7",1,0,1,0,0,0,1
chr12,104599229,104599234,2,"3,7",0,0,1,0,0,0,1
chr12,106357556,106357854,2,"3,7",0,0,1,0,0,0,1
chr12,106358331,106358429,2,"5,7",0,0,0,0,1,0,1
chr12,106358429,106358455,3,"5,6,7",0,0,0,0,1,1,1
chr12,106358455,106358466,4,"2,5,6,7",0,1,0,0,1,1,1
chr12,106358466,106358468,5,"1,2,5,6,7",1,1,0,0,1,1,1
chr12,106358468,106358694,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr12,106358694,106358716,5,"1,2,5,6,7",1,1,0,0,1,1,1
chr12,106358716,106358729,4,"2,5,6,7",0,1,0,0,1,1,1
chr12,106358729,106358735,3,"2,5,7",0,1,0,0,1,0,1
chr12,107685579,107685901,2,"3,7",0,0,1,0,0,0,1
chr12,107903964,107904071,2,"1,7",1,0,0,0,0,0,1
chr12,108562291,108562356,2,"2,7",0,1,0,0,0,0,1
chr12,108628404,108628423,3,"2,5,7",0,1,0,0,1,0,1
chr12,108628423,108628479,4,"2,5,6,7",0,1,0,0,1,1,1
chr12,108628479,108628723,5,"1,2,5,6,7",1,1,0,0,1,1,1
chr12,108628723,108628729,4,"1,2,5,7",1,1,0,0,1,0,1
chr12,108628729,108628804,3,"2,5,7",0,1,0,0,1,0,1
chr12,108629823,108629866,3,"3,6,7",0,0,1,0,0,1,1
chr12,108629866,108630088,4,"1,3,6,7",1,0,1,0,0,1,1
chr12,108630088,108630116,3,"1,3,7",1,0,1,0,0,0,1
chr12,108630116,108630236,2,"3,7",0,0,1,0,0,0,1
chr12,109573428,109573514,2,"2,7",0,1,0,0,0,0,1
chr12,109573514,109573556,3,"2,3,7",0,1,1,0,0,0,1
chr12,109573556,109573662,4,"1,2,3,7",1,1,1,0,0,0,1
chr12,109573662,109573748,5,"1,2,3,6,7",1,1,1,0,0,1,1
chr12,109573748,109573806,4,"1,2,3,7",1,1,1,0,0,0,1
chr12,109573806,109573858,3,"2,3,7",0,1,1,0,0,0,1
chr12,109573858,109573888,2,"2,7",0,1,0,0,0,0,1
chr12,109998997,109999191,4,"2,3,5,7",0,1,1,0,1,0,1
chr12,109999191,109999206,3,"2,3,7",0,1,1,0,0,0,1
chr12,109999206,109999257,2,"2,7",0,1,0,0,0,0,1
chr12,109999290,109999372,2,"2,7",0,1,0,0,0,0,1
chr12,110060195,110060506,2,"3,7",0,0,1,0,0,0,1
chr12,110124246,110124250,2,"2,7",0,1,0,0,0,0,1
chr12,110124250,110124490,3,"1,2,7",1,1,0,0,0,0,1
chr12,110450267,110450552,2,"3,7",0,0,1,0,0,0,1
chr12,110468132,110468380,2,"3,7",0,0,1,0,0,0,1
chr12,110468380,110468462,3,"1,3,7",1,0,1,0,0,0,1
chr12,110468462,110468630,2,"1,7",1,0,0,0,0,0,1
chr12,110502232,110502308,2,"2,7",0,1,0,0,0,0,1
chr12,110502308,110502346,3,"2,5,7",0,1,0,0,1,0,1
chr12,110502346,110502354,4,"2,5,6,7",0,1,0,0,1,1,1
chr12,110502354,110502400,5,"1,2,5,6,7",1,1,0,0,1,1,1
chr12,110502400,110502402,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr12,110826700,110826749,3,"2,5,7",0,1,0,0,1,0,1
chr12,110826749,110826753,4,"2,5,6,7",0,1,0,0,1,1,1
chr12,110826753,110826766,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr12,110826766,110826791,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr12,110826791,110826969,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr12,110826969,110826994,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr12,111405289,111405292,3,"2,5,7",0,1,0,0,1,0,1
chr12,111405292,111405298,4,"2,5,6,7",0,1,0,0,1,1,1
chr12,111405298,111405358,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr12,111405358,111405420,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr12,111405420,111405532,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr12,111405532,111405544,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr12,111405544,111405555,4,"2,5,6,7",0,1,0,0,1,1,1
chr12,111405555,111405645,3,"2,5,7",0,1,0,0,1,0,1
chr12,111405645,111405657,2,"2,7",0,1,0,0,0,0,1
chr12,111599627,111599767,2,"5,7",0,0,0,0,1,0,1
chr12,111599767,111599816,3,"1,5,7",1,0,0,0,1,0,1
chr12,111686029,111686226,2,"5,7",0,0,0,0,1,0,1
chr12,111841791,111841792,2,"1,7",1,0,0,0,0,0,1
chr12,111841792,111842041,3,"1,3,7",1,0,1,0,0,0,1
chr12,111842041,111842136,2,"3,7",0,0,1,0,0,0,1
chr12,112116624,112116705,2,"5,7",0,0,0,0,1,0,1
chr12,112116705,112116768,3,"3,5,7",0,0,1,0,1,0,1
chr12,112116768,112116911,4,"1,3,5,7",1,0,1,0,1,0,1
chr12,112125272,112125292,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr12,112125292,112125309,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr12,112125309,112125318,4,"2,5,6,7",0,1,0,0,1,1,1
chr12,112125318,112125393,3,"2,5,7",0,1,0,0,1,0,1
chr12,112125393,112125600,2,"2,7",0,1,0,0,0,0,1
chr12,112409507,112409519,2,"3,7",0,0,1,0,0,0,1
chr12,112409519,112409769,3,"1,3,7",1,0,1,0,0,0,1
chr12,112409769,112409789,2,"3,7",0,0,1,0,0,0,1
chr12,112419290,112419306,2,"6,7",0,0,0,0,0,1,1
chr12,112419306,112419335,3,"3,6,7",0,0,1,0,0,1,1
chr12,112419335,112419373,4,"1,3,6,7",1,0,1,0,0,1,1
chr12,112419373,112419379,5,"1,2,3,6,7",1,1,1,0,0,1,1
chr12,112419379,112419520,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr12,113358260,113358426,3,"2,5,7",0,1,0,0,1,0,1
chr12,113358426,113358428,2,"2,7",0,1,0,0,0,0,1
chr12,116359019,116359268,4,"1,2,6,7",1,1,0,0,0,1,1
chr12,116359268,116359302,3,"2,6,7",0,1,0,0,0,1,1
chr12,116359302,116359328,2,"2,7",0,1,0,0,0,0,1
chr12,116559635,116559724,2,"5,7",0,0,0,0,1,0,1
chr12,116559724,116559743,3,"4,5,7",0,0,0,1,1,0,1
chr12,116559743,116559771,4,"4,5,6,7",0,0,0,1,1,1,1
chr12,116559771,116559775,5,"3,4,5,6,7",0,0,1,1,1,1,1
chr12,116559775,116559964,6,"1,3,4,5,6,7",1,0,1,1,1,1,1
chr12,116559964,116560001,5,"1,3,5,6,7",1,0,1,0,1,1,1
chr12,117042301,117042614,2,"3,7",0,0,1,0,0,0,1
chr12,117042614,117042645,3,"2,3,7",0,1,1,0,0,0,1
chr12,117042645,117042671,2,"2,7",0,1,0,0,0,0,1
chr12,119667820,119667856,2,"6,7",0,0,0,0,0,1,1
chr12,119667856,119667878,3,"2,6,7",0,1,0,0,0,1,1
chr12,119667878,119667939,4,"1,2,6,7",1,1,0,0,0,1,1
chr12,119667939,119667962,5,"1,2,5,6,7",1,1,0,0,1,1,1
chr12,119667962,119668080,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr12,119668080,119668120,5,"1,2,5,6,7",1,1,0,0,1,1,1
chr12,119668120,119668128,4,"1,2,5,7",1,1,0,0,1,0,1
chr12,119668128,119668150,3,"2,5,7",0,1,0,0,1,0,1
chr12,119668150,119668159,2,"2,7",0,1,0,0,0,0,1
chr12,120242317,120242655,2,"3,7",0,0,1,0,0,0,1
chr12,120291636,120291654,2,"2,7",0,1,0,0,0,0,1
chr12,120291654,120291697,3,"2,3,7",0,1,1,0,0,0,1
chr12,120291697,120291702,4,"2,3,6,7",0,1,1,0,0,1,1
chr12,120291702,120291894,5,"1,2,3,6,7",1,1,1,0,0,1,1
chr12,120291894,120291952,4,"1,2,6,7",1,1,0,0,0,1,1
chr12,120291952,120291977,3,"2,6,7",0,1,0,0,0,1,1
chr12,120292071,120292152,3,"2,6,7",0,1,0,0,0,1,1
chr12,120292152,120292214,2,"6,7",0,0,0,0,0,1,1
chr12,120302111,120302160,2,"6,7",0,0,0,0,0,1,1
chr12,120302160,120302407,3,"3,6,7",0,0,1,0,0,1,1
chr12,120302407,120302504,2,"3,7",0,0,1,0,0,0,1
chr12,120317621,120317689,2,"5,7",0,0,0,0,1,0,1
chr12,120317689,120317720,3,"3,5,7",0,0,1,0,1,0,1
chr12,120317720,120317779,5,"1,3,5,6,7",1,0,1,0,1,1,1
chr12,120317779,120317893,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr12,120430557,120430747,2,"2,7",0,1,0,0,0,0,1
chr12,120446253,120446548,2,"6,7",0,0,0,0,0,1,1
chr12,120529042,120529071,3,"2,5,7",0,1,0,0,1,0,1
chr12,120529071,120529074,4,"2,5,6,7",0,1,0,0,1,1,1
chr12,120529074,120529080,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr12,120529080,120529163,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr12,120529163,120529257,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr12,120529257,120529292,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr12,120529292,120529297,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr12,120529297,120529307,4,"2,5,6,7",0,1,0,0,1,1,1
chr12,120529307,120529341,3,"2,5,7",0,1,0,0,1,0,1
chr12,121210269,121210298,2,"2,7",0,1,0,0,0,0,1
chr12,121210298,121210341,3,"2,5,7",0,1,0,0,1,0,1
chr12,121210341,121210356,4,"2,3,5,7",0,1,1,0,1,0,1
chr12,121210356,121210407,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr12,121210407,121210542,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr12,121399749,121399859,2,"3,7",0,0,1,0,0,0,1
chr12,121425202,121425249,3,"2,5,7",0,1,0,0,1,0,1
chr12,121425249,121425255,4,"2,3,5,7",0,1,1,0,1,0,1
chr12,121425255,121425269,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr12,121425269,121425318,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr12,121425318,121425439,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr12,121425439,121425471,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr12,121425471,121425492,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr12,121425492,121425501,4,"2,3,5,7",0,1,1,0,1,0,1
chr12,121425501,121425568,3,"2,5,7",0,1,0,0,1,0,1
chr12,121590214,121590451,4,"1,3,6,7",1,0,1,0,0,1,1
chr12,121799468,121799491,2,"2,7",0,1,0,0,0,0,1
chr12,121839375,121839673,2,"6,7",0,0,0,0,0,1,1
chr12,121888383,121888398,3,"2,5,7",0,1,0,0,1,0,1
chr12,121888398,121888453,4,"2,3,5,7",0,1,1,0,1,0,1
chr12,121888453,121888474,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr12,121888474,121888724,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr12,121888724,121888742,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr12,121888742,121888753,4,"2,5,6,7",0,1,0,0,1,1,1
chr12,121888753,121888840,3,"2,5,7",0,1,0,0,1,0,1
chr12,121888840,121888874,2,"5,7",0,0,0,0,1,0,1
chr12,122064104,122064132,2,"5,7",0,0,0,0,1,0,1
chr12,122064132,122064181,3,"2,5,7",0,1,0,0,1,0,1
chr12,122064181,122064191,4,"2,5,6,7",0,1,0,0,1,1,1
chr12,122064191,122064214,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr12,122064214,122064411,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr12,122399936,122399946,4,"2,3,5,7",0,1,1,0,1,0,1
chr12,122399946,122399969,5,"2,3,4,5,7",0,1,1,1,1,0,1
chr12,122399969,122399971,6,"2,3,4,5,6,7",0,1,1,1,1,1,1
chr12,122399971,122400185,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr12,122400185,122400186,6,"2,3,4,5,6,7",0,1,1,1,1,1,1
