chrom,start,end,num,list,ENCFF042YRF_RAD21_sorted.bed,ENCFF128EFJ_RAD21_sorted.bed,ENCFF144YNR_RAD21_sorted.bed,ENCFF265WWW_RAD21_sorted.bed,ENCFF407MXA_RAD21_sorted.bed,ENCFF710DZU_RAD21_sorted.bed,ENCFF758ASL_RAD21_sorted.bed,ENCFF961ADY_RAD21_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr1,145845657,145845680,5,"1,4,6,7,9",1,0,0,1,0,1,1,0,1
chr1,145845680,145845711,4,"1,6,7,9",1,0,0,0,0,1,1,0,1
chr1,145845711,145845770,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr1,145845770,145845781,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,145927352,145927378,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr1,145927378,145927434,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr1,145927434,145927488,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,146051914,146052278,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,146376808,146377058,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,146377058,146377371,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr1,146377371,146377442,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,147084476,147084841,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,147172554,147172563,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,147172563,147172575,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr1,147172575,147172587,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr1,147172587,147172633,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr1,147172633,147172641,6,"1,2,4,6,7,9",1,1,0,1,0,1,1,0,1
chr1,147172641,147172778,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr1,147172778,147172781,6,"1,2,4,5,6,9",1,1,0,1,1,1,0,0,1
chr1,147172781,147172789,5,"1,2,4,6,9",1,1,0,1,0,1,0,0,1
chr1,147172789,147172792,4,"1,2,6,9",1,1,0,0,0,1,0,0,1
chr1,147172792,147172805,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr1,147172805,147172826,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,147242432,147242441,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,147242441,147242461,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr1,147242461,147242473,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr1,147242473,147242476,5,"2,6,7,8,9",0,1,0,0,0,1,1,1,1
chr1,147242476,147242483,6,"2,5,6,7,8,9",0,1,0,0,1,1,1,1,1
chr1,147242483,147242523,7,"1,2,5,6,7,8,9",1,1,0,0,1,1,1,1,1
chr1,147242523,147242661,8,"1,2,4,5,6,7,8,9",1,1,0,1,1,1,1,1,1
chr1,147242661,147242686,7,"1,2,5,6,7,8,9",1,1,0,0,1,1,1,1,1
chr1,147242686,147242693,6,"1,2,6,7,8,9",1,1,0,0,0,1,1,1,1
chr1,147242693,147242707,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr1,147242707,147242710,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr1,147242710,147242714,3,"2,7,9",0,1,0,0,0,0,1,0,1
chr1,147242714,147242726,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,147242946,147242959,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,147242959,147242995,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr1,147242995,147243025,4,"2,5,6,9",0,1,0,0,1,1,0,0,1
chr1,147243025,147243033,5,"2,4,5,6,9",0,1,0,1,1,1,0,0,1
chr1,147243033,147243179,6,"1,2,4,5,6,9",1,1,0,1,1,1,0,0,1
chr1,147243179,147243181,5,"1,2,4,6,9",1,1,0,1,0,1,0,0,1
chr1,147243181,147243233,4,"1,2,6,9",1,1,0,0,0,1,0,0,1
chr1,148038489,148038543,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,148038543,148038873,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr1,148038873,148038907,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,148334330,148334336,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,148334336,148334352,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr1,148334352,148334660,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr1,148334660,148334666,3,"2,7,9",0,1,0,0,0,0,1,0,1
chr1,148334666,148334716,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,148402306,148402508,2,"6,9",0,0,0,0,0,1,0,0,1
chr1,148522600,148522731,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,148522731,148522738,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr1,148522738,148522755,4,"1,6,7,9",1,0,0,0,0,1,1,0,1
chr1,148522755,148522838,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr1,148522838,148522984,4,"1,2,6,9",1,1,0,0,0,1,0,0,1
chr1,148522984,148523062,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr1,148523062,148523091,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,149103380,149103705,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,149792917,149792962,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,149792962,149793001,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr1,149793001,149793084,4,"2,5,6,9",0,1,0,0,1,1,0,0,1
chr1,149793084,149793146,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr1,149793146,149793191,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,149886806,149886968,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,149886968,149887131,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr1,150487135,150487418,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,150506540,150506792,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,150545541,150545598,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,150545598,150545877,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr1,150545877,150545922,2,"6,9",0,0,0,0,0,1,0,0,1
chr1,150560978,150560997,3,"2,8,9",0,1,0,0,0,0,0,1,1
chr1,150560997,150561005,4,"2,6,8,9",0,1,0,0,0,1,0,1,1
chr1,150561005,150561028,5,"2,4,6,8,9",0,1,0,1,0,1,0,1,1
chr1,150561028,150561047,6,"2,4,5,6,8,9",0,1,0,1,1,1,0,1,1
chr1,150561047,150561052,7,"2,4,5,6,7,8,9",0,1,0,1,1,1,1,1,1
chr1,150561052,150561161,8,"1,2,4,5,6,7,8,9",1,1,0,1,1,1,1,1,1
chr1,150561161,150561175,7,"1,2,5,6,7,8,9",1,1,0,0,1,1,1,1,1
chr1,150561175,150561179,6,"2,5,6,7,8,9",0,1,0,0,1,1,1,1,1
chr1,150561179,150561192,4,"2,6,8,9",0,1,0,0,0,1,0,1,1
chr1,150561192,150561194,3,"2,8,9",0,1,0,0,0,0,0,1,1
chr1,150561194,150561210,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,150561366,150561419,2,"6,9",0,0,0,0,0,1,0,0,1
chr1,150561419,150561465,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr1,150561465,150561621,4,"2,4,6,9",0,1,0,1,0,1,0,0,1
chr1,150561621,150561624,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr1,150579810,150579956,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,150926090,150926414,2,"6,9",0,0,0,0,0,1,0,0,1
chr1,151059418,151059432,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,151059432,151059503,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr1,151059503,151059619,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr1,151059619,151059641,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr1,151059641,151059662,6,"1,2,4,6,7,9",1,1,0,1,0,1,1,0,1
chr1,151059662,151059729,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr1,151059729,151059742,6,"1,2,4,6,7,9",1,1,0,1,0,1,1,0,1
chr1,151059742,151059796,5,"1,2,4,7,9",1,1,0,1,0,0,1,0,1
chr1,151059796,151059797,4,"1,2,4,9",1,1,0,1,0,0,0,0,1
chr1,151059797,151059799,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr1,151070685,151070747,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr1,151070747,151070849,2,"6,9",0,0,0,0,0,1,0,0,1
chr1,151071030,151071045,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,151071045,151071081,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr1,151071081,151071150,4,"1,6,7,9",1,0,0,0,0,1,1,0,1
chr1,151071150,151071171,5,"1,4,6,7,9",1,0,0,1,0,1,1,0,1
chr1,151071171,151071221,6,"1,4,5,6,7,9",1,0,0,1,1,1,1,0,1
chr1,151071221,151071306,5,"1,4,6,7,9",1,0,0,1,0,1,1,0,1
chr1,151071306,151071326,4,"1,6,7,9",1,0,0,0,0,1,1,0,1
chr1,151190128,151190312,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,151281182,151281270,5,"2,4,5,6,9",0,1,0,1,1,1,0,0,1
chr1,151281270,151281310,4,"2,5,6,9",0,1,0,0,1,1,0,0,1
chr1,151281310,151281371,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr1,151281371,151281394,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,151399220,151399266,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,151399266,151399314,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr1,151399314,151399325,4,"1,3,7,9",1,0,1,0,0,0,1,0,1
chr1,151399325,151399332,5,"1,2,3,7,9",1,1,1,0,0,0,1,0,1
chr1,151399332,151399352,6,"1,2,3,6,7,9",1,1,1,0,0,1,1,0,1
chr1,151399352,151399357,7,"1,2,3,5,6,7,9",1,1,1,0,1,1,1,0,1
chr1,151399357,151399485,8,"1,2,3,4,5,6,7,9",1,1,1,1,1,1,1,0,1
chr1,151399485,151399497,7,"1,2,3,4,5,7,9",1,1,1,1,1,0,1,0,1
chr1,151399497,151399513,6,"1,3,4,5,7,9",1,0,1,1,1,0,1,0,1
chr1,151399513,151399534,5,"1,3,5,7,9",1,0,1,0,1,0,1,0,1
chr1,151399534,151399536,4,"1,5,7,9",1,0,0,0,1,0,1,0,1
chr1,151399536,151399583,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr1,151399583,151399613,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,151540041,151540150,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,151763357,151763446,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,151763446,151763661,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr1,151790278,151790362,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr1,151790362,151790518,4,"2,4,6,9",0,1,0,1,0,1,0,0,1
chr1,151790518,151790591,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr1,151790591,151790597,2,"6,9",0,0,0,0,0,1,0,0,1
chr1,151836509,151836510,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr1,151836510,151836511,4,"2,3,6,9",0,1,1,0,0,1,0,0,1
chr1,151836511,151836529,5,"2,3,6,7,9",0,1,1,0,0,1,1,0,1
chr1,151836529,151836557,6,"1,2,3,6,7,9",1,1,1,0,0,1,1,0,1
chr1,151836557,151836563,7,"1,2,3,4,6,7,9",1,1,1,1,0,1,1,0,1
chr1,151836563,151836589,8,"1,2,3,4,5,6,7,9",1,1,1,1,1,1,1,0,1
chr1,151836589,151836686,9,"1,2,3,4,5,6,7,8,9",1,1,1,1,1,1,1,1,1
chr1,151836686,151836693,8,"1,2,3,4,5,6,7,9",1,1,1,1,1,1,1,0,1
chr1,151836693,151836708,7,"1,2,3,4,6,7,9",1,1,1,1,0,1,1,0,1
chr1,151836708,151836714,6,"2,3,4,6,7,9",0,1,1,1,0,1,1,0,1
chr1,151836714,151836730,5,"2,3,6,7,9",0,1,1,0,0,1,1,0,1
chr1,151836730,151836735,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr1,153533176,153533185,2,"6,9",0,0,0,0,0,1,0,0,1
chr1,153533185,153533202,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr1,153533202,153533203,4,"1,2,6,9",1,1,0,0,0,1,0,0,1
chr1,153533203,153533213,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr1,153533213,153533223,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr1,153533223,153533381,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr1,153533381,153533393,6,"1,2,4,5,6,9",1,1,0,1,1,1,0,0,1
chr1,153533393,153533400,5,"2,4,5,6,9",0,1,0,1,1,1,0,0,1
chr1,153533400,153533411,4,"2,5,6,9",0,1,0,0,1,1,0,0,1
chr1,153533411,153533429,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr1,153533429,153533431,2,"6,9",0,0,0,0,0,1,0,0,1
chr1,153627261,153627424,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,153627574,153627605,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,153627605,153627606,3,"2,4,9",0,1,0,1,0,0,0,0,1
chr1,153627606,153627616,4,"2,4,5,9",0,1,0,1,1,0,0,0,1
chr1,153627616,153627699,5,"2,4,5,6,9",0,1,0,1,1,1,0,0,1
chr1,153627699,153627731,4,"2,4,6,9",0,1,0,1,0,1,0,0,1
chr1,153627731,153627749,3,"2,4,9",0,1,0,1,0,0,0,0,1
chr1,153627749,153627761,2,"4,9",0,0,0,1,0,0,0,0,1
chr1,153671128,153671425,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,153697297,153697525,2,"6,9",0,0,0,0,0,1,0,0,1
chr1,153783380,153783564,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,153922574,153922606,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,153922606,153922608,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr1,153922608,153922764,4,"2,4,5,9",0,1,0,1,1,0,0,0,1
chr1,153922764,153922790,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr1,153922790,153922893,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,153946567,153946593,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,153946593,153946662,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr1,153946662,153946678,4,"4,6,7,9",0,0,0,1,0,1,1,0,1
chr1,153946678,153946730,5,"4,5,6,7,9",0,0,0,1,1,1,1,0,1
chr1,153946730,153946818,6,"2,4,5,6,7,9",0,1,0,1,1,1,1,0,1
chr1,153946818,153946829,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr1,153946829,153946891,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr1,153967635,153967673,2,"6,9",0,0,0,0,0,1,0,0,1
chr1,153967673,153967762,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr1,153967762,153967940,4,"2,5,6,9",0,1,0,0,1,1,0,0,1
chr1,153990817,153991032,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,154157734,154157758,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,154157758,154158010,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr1,154158010,154158046,2,"6,9",0,0,0,0,0,1,0,0,1
chr1,154272211,154272228,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr1,154272228,154272233,4,"1,6,7,9",1,0,0,0,0,1,1,0,1
chr1,154272233,154272235,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr1,154272235,154272246,6,"1,2,3,6,7,9",1,1,1,0,0,1,1,0,1
chr1,154272246,154272250,7,"1,2,3,6,7,8,9",1,1,1,0,0,1,1,1,1
chr1,154272250,154272270,8,"1,2,3,5,6,7,8,9",1,1,1,0,1,1,1,1,1
chr1,154272270,154272411,9,"1,2,3,4,5,6,7,8,9",1,1,1,1,1,1,1,1,1
chr1,154272411,154272417,8,"1,2,3,4,6,7,8,9",1,1,1,1,0,1,1,1,1
chr1,154272417,154272438,7,"1,2,3,6,7,8,9",1,1,1,0,0,1,1,1,1
chr1,154272438,154272451,6,"1,3,6,7,8,9",1,0,1,0,0,1,1,1,1
chr1,154272451,154272455,5,"1,3,7,8,9",1,0,1,0,0,0,1,1,1
chr1,154272455,154272466,4,"1,7,8,9",1,0,0,0,0,0,1,1,1
chr1,154272466,154272472,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr1,154272472,154272494,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,154320910,154320916,2,"6,9",0,0,0,0,0,1,0,0,1
chr1,154320916,154321208,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr1,154326246,154326270,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,154326270,154326277,3,"2,7,9",0,1,0,0,0,0,1,0,1
chr1,154326277,154326307,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr1,154326307,154326325,5,"1,2,5,7,9",1,1,0,0,1,0,1,0,1
chr1,154326325,154326364,6,"1,2,4,5,7,9",1,1,0,1,1,0,1,0,1
chr1,154326364,154326467,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr1,154326467,154326481,6,"1,2,4,5,7,9",1,1,0,1,1,0,1,0,1
chr1,154326481,154326491,5,"1,2,5,7,9",1,1,0,0,1,0,1,0,1
chr1,154326491,154326558,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr1,154936560,154936562,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr1,154936562,154936572,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr1,154936572,154936603,5,"1,2,4,7,9",1,1,0,1,0,0,1,0,1
chr1,154936603,154936643,6,"1,2,4,5,7,9",1,1,0,1,1,0,1,0,1
chr1,154936643,154936720,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr1,154936720,154936726,6,"1,2,4,6,7,9",1,1,0,1,0,1,1,0,1
chr1,154936726,154936728,5,"1,2,4,7,9",1,1,0,1,0,0,1,0,1
chr1,154936728,154936741,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr1,154936741,154936918,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr1,154936918,154937117,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,154961722,154961873,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,154961873,154961876,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr1,154961876,154961885,4,"1,6,7,9",1,0,0,0,0,1,1,0,1
chr1,154961885,154961941,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr1,154961941,154961957,6,"1,2,4,6,7,9",1,1,0,1,0,1,1,0,1
chr1,154961957,154962021,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr1,154962021,154962092,6,"1,2,4,5,6,9",1,1,0,1,1,1,0,0,1
chr1,154962092,154962097,5,"1,2,4,5,9",1,1,0,1,1,0,0,0,1
chr1,154962097,154962101,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr1,154962101,154962123,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr1,154973712,154973838,3,"2,7,9",0,1,0,0,0,0,1,0,1
chr1,154973838,154973992,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,155000777,155000811,2,"6,9",0,0,0,0,0,1,0,0,1
chr1,155000811,155000829,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr1,155000829,155000898,4,"1,2,6,9",1,1,0,0,0,1,0,0,1
chr1,155000898,155001101,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr1,155001101,155001147,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr1,155001147,155001213,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr1,155001213,155001262,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,155002000,155002002,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr1,155002002,155002186,4,"2,5,6,9",0,1,0,0,1,1,0,0,1
chr1,155002186,155002211,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr1,155002211,155002212,2,"6,9",0,0,0,0,0,1,0,0,1
chr1,155017528,155017535,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,155017535,155017565,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr1,155017565,155017572,4,"1,2,6,9",1,1,0,0,0,1,0,0,1
chr1,155017572,155017573,5,"1,2,5,6,9",1,1,0,0,1,1,0,0,1
chr1,155017573,155017638,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr1,155017638,155017733,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr1,155017733,155017754,6,"2,4,5,6,7,9",0,1,0,1,1,1,1,0,1
chr1,155017754,155017762,5,"2,5,6,7,9",0,1,0,0,1,1,1,0,1
chr1,155017762,155017772,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr1,155017772,155017798,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr1,155050441,155050458,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr1,155050458,155050474,4,"1,6,7,9",1,0,0,0,0,1,1,0,1
chr1,155050474,155050587,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr1,155050587,155050658,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr1,155050658,155050767,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr1,155071042,155071226,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,155135335,155135408,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,155135609,155135719,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,155167501,155167564,3,"4,5,9",0,0,0,1,1,0,0,0,1
chr1,155167564,155167590,2,"5,9",0,0,0,0,1,0,0,0,1
chr1,155167832,155167834,2,"6,9",0,0,0,0,0,1,0,0,1
chr1,155167834,155167849,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr1,155167849,155167857,4,"1,2,6,9",1,1,0,0,0,1,0,0,1
chr1,155167857,155167903,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr1,155167903,155167915,6,"1,2,3,6,7,9",1,1,1,0,0,1,1,0,1
chr1,155167915,155167932,7,"1,2,3,6,7,8,9",1,1,1,0,0,1,1,1,1
chr1,155167932,155167949,8,"1,2,3,5,6,7,8,9",1,1,1,0,1,1,1,1,1
chr1,155167949,155168119,9,"1,2,3,4,5,6,7,8,9",1,1,1,1,1,1,1,1,1
chr1,155168119,155168122,8,"1,2,3,5,6,7,8,9",1,1,1,0,1,1,1,1,1
chr1,155168122,155168123,7,"1,2,3,6,7,8,9",1,1,1,0,0,1,1,1,1
chr1,155168123,155168135,6,"1,2,6,7,8,9",1,1,0,0,0,1,1,1,1
chr1,155168135,155168164,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr1,155168164,155168165,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr1,155168165,155168166,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,155173198,155173218,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,155173218,155173230,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr1,155173230,155173299,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr1,155173299,155173455,5,"2,4,6,7,9",0,1,0,1,0,1,1,0,1
chr1,155173455,155173506,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr1,155193527,155193550,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,155193550,155193561,3,"1,6,9",1,0,0,0,0,1,0,0,1
chr1,155193561,155193571,4,"1,2,6,9",1,1,0,0,0,1,0,0,1
chr1,155193571,155193584,5,"1,2,4,6,9",1,1,0,1,0,1,0,0,1
chr1,155193584,155193689,6,"1,2,4,5,6,9",1,1,0,1,1,1,0,0,1
chr1,155193689,155193721,5,"1,2,4,6,9",1,1,0,1,0,1,0,0,1
chr1,155193721,155193727,4,"1,2,4,9",1,1,0,1,0,0,0,0,1
chr1,155193727,155193735,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr1,155193735,155193817,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,155244444,155244450,4,"1,6,7,9",1,0,0,0,0,1,1,0,1
chr1,155244450,155244452,5,"1,5,6,7,9",1,0,0,0,1,1,1,0,1
chr1,155244452,155244465,6,"1,4,5,6,7,9",1,0,0,1,1,1,1,0,1
chr1,155244465,155244608,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr1,155244608,155244634,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr1,155244634,155244697,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr1,155244697,155244771,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr1,155244771,155244801,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr1,155244801,155244823,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,155250723,155250726,2,"2,9",0,1,0,0,0,0,0,0,1
chr1,155250726,155250768,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr1,155250768,155250776,4,"2,6,8,9",0,1,0,0,0,1,0,1,1
chr1,155250776,155250783,5,"2,5,6,8,9",0,1,0,0,1,1,0,1,1
chr1,155250783,155250787,6,"2,5,6,7,8,9",0,1,0,0,1,1,1,1,1
chr1,155250787,155250788,7,"1,2,5,6,7,8,9",1,1,0,0,1,1,1,1,1
chr1,155250788,155250804,8,"1,2,4,5,6,7,8,9",1,1,0,1,1,1,1,1,1
chr1,155250804,155250976,9,"1,2,3,4,5,6,7,8,9",1,1,1,1,1,1,1,1,1
chr1,155250976,155250988,8,"1,2,3,4,5,6,8,9",1,1,1,1,1,1,0,1,1
chr1,155250988,155250990,7,"1,2,3,4,5,6,9",1,1,1,1,1,1,0,0,1
chr1,155250990,155250996,6,"1,2,3,4,6,9",1,1,1,1,0,1,0,0,1
chr1,155250996,155251007,5,"1,2,3,6,9",1,1,1,0,0,1,0,0,1
chr1,155255314,155255491,3,"5,6,9",0,0,0,0,1,1,0,0,1
chr1,155255491,155255596,2,"6,9",0,0,0,0,0,1,0,0,1
chr1,155262128,155262218,2,"7,9",0,0,0,0,0,0,1,0,1
chr1,155262218,155262608,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr1,155277185,155277224,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,155277224,155277300,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr1,155277300,155277310,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr1,155277310,155277318,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr1,155277318,155277334,6,"1,2,4,6,7,9",1,1,0,1,0,1,1,0,1
chr1,155277334,155277440,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr1,155277440,155277471,6,"1,2,4,5,7,9",1,1,0,1,1,0,1,0,1
chr1,155277471,155277474,5,"1,2,4,7,9",1,1,0,1,0,0,1,0,1
chr1,155277474,155277477,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr1,155277477,155277548,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr1,155323242,155323277,2,"1,9",1,0,0,0,0,0,0,0,1
chr1,155323277,155323347,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr1,155323347,155323348,4,"1,6,7,9",1,0,0,0,0,1,1,0,1
chr1,155323348,155323359,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr1,155323359,155323375,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr1,155323375,155323524,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr1,155323524,155323530,6,"1,2,4,5,7,9",1,1,0,1,1,0,1,0,1
