chrom,start,end,num,list,ENCFF395ESB_HDAC2_sorted.bed,ENCFF419CZB_HDAC2_sorted.bed,ENCFF465QDK_HDAC2_sorted.bed,ENCFF496MRB_HDAC2_sorted.bed,ENCFF595GCJ_HDAC2_sorted.bed,ENCFF663JQM_HDAC2_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr11,9384799,9384955,2,"3,7",0,0,1,0,0,0,1
chr11,9510770,9510809,2,"1,7",1,0,0,0,0,0,1
chr11,9510809,9510831,3,"1,2,7",1,1,0,0,0,0,1
chr11,9510831,9510870,4,"1,2,6,7",1,1,0,0,0,1,1
chr11,9510870,9510872,5,"1,2,4,6,7",1,1,0,1,0,1,1
chr11,9510872,9511060,6,"1,2,3,4,6,7",1,1,1,1,0,1,1
chr11,9511060,9511090,5,"1,2,4,6,7",1,1,0,1,0,1,1
chr11,9511090,9511091,4,"1,2,6,7",1,1,0,0,0,1,1
chr11,9511091,9511100,3,"1,6,7",1,0,0,0,0,1,1
chr11,9511100,9511171,2,"6,7",0,0,0,0,0,1,1
chr11,9569312,9569343,2,"3,7",0,0,1,0,0,0,1
chr11,9569343,9569346,3,"3,4,7",0,0,1,1,0,0,1
chr11,9569346,9569410,4,"2,3,4,7",0,1,1,1,0,0,1
chr11,9569410,9569494,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr11,9569494,9569518,4,"2,3,4,7",0,1,1,1,0,0,1
chr11,9569518,9569540,3,"3,4,7",0,0,1,1,0,0,1
chr11,9572842,9572989,2,"2,7",0,1,0,0,0,0,1
chr11,9572989,9573100,3,"1,2,7",1,1,0,0,0,0,1
chr11,9573100,9573319,2,"1,7",1,0,0,0,0,0,1
chr11,9613198,9613543,3,"2,3,7",0,1,1,0,0,0,1
chr11,9613543,9613572,2,"3,7",0,0,1,0,0,0,1
chr11,9614099,9614107,2,"1,7",1,0,0,0,0,0,1
chr11,9614107,9614147,3,"1,4,7",1,0,0,1,0,0,1
chr11,9614147,9614325,4,"1,2,4,7",1,1,0,1,0,0,1
chr11,9614325,9614327,3,"1,4,7",1,0,0,1,0,0,1
chr11,9614327,9614429,2,"1,7",1,0,0,0,0,0,1
chr11,9758090,9758420,2,"1,7",1,0,0,0,0,0,1
chr11,9758683,9759376,2,"2,7",0,1,0,0,0,0,1
chr11,9765519,9765525,2,"1,7",1,0,0,0,0,0,1
chr11,9765525,9765627,3,"1,2,7",1,1,0,0,0,0,1
chr11,9765627,9765747,4,"1,2,3,7",1,1,1,0,0,0,1
chr11,9765747,9765756,3,"1,2,7",1,1,0,0,0,0,1
chr11,9765756,9765849,2,"1,7",1,0,0,0,0,0,1
chr11,10294000,10294330,2,"1,7",1,0,0,0,0,0,1
chr11,10304586,10304596,2,"2,7",0,1,0,0,0,0,1
chr11,10304596,10304996,3,"2,3,7",0,1,1,0,0,0,1
chr11,10304996,10305076,2,"3,7",0,0,1,0,0,0,1
chr11,10540880,10541026,2,"3,7",0,0,1,0,0,0,1
chr11,10541026,10541436,3,"2,3,7",0,1,1,0,0,0,1
chr11,10541436,10541564,2,"3,7",0,0,1,0,0,0,1
chr11,10750950,10750979,2,"3,7",0,0,1,0,0,0,1
chr11,10750979,10751389,3,"2,3,7",0,1,1,0,0,0,1
chr11,10751389,10751430,2,"3,7",0,0,1,0,0,0,1
chr11,10792374,10792430,2,"3,7",0,0,1,0,0,0,1
chr11,10792430,10792840,3,"2,3,7",0,1,1,0,0,0,1
chr11,10792840,10792854,2,"3,7",0,0,1,0,0,0,1
chr11,10808933,10808990,2,"1,7",1,0,0,0,0,0,1
chr11,10808990,10809263,3,"1,2,7",1,1,0,0,0,0,1
chr11,10809263,10809601,2,"2,7",0,1,0,0,0,0,1
chr11,11841470,11842149,2,"3,7",0,0,1,0,0,0,1
chr11,12066168,12066264,2,"2,7",0,1,0,0,0,0,1
chr11,12066264,12066578,3,"1,2,7",1,1,0,0,0,0,1
chr11,12066578,12066594,2,"1,7",1,0,0,0,0,0,1
chr11,12085753,12085867,2,"1,7",1,0,0,0,0,0,1
chr11,12085867,12086277,3,"1,2,7",1,1,0,0,0,0,1
chr11,12086277,12086283,2,"1,7",1,0,0,0,0,0,1
chr11,12377952,12378113,2,"1,7",1,0,0,0,0,0,1
chr11,12378113,12378282,3,"1,2,7",1,1,0,0,0,0,1
chr11,12378282,12378434,2,"2,7",0,1,0,0,0,0,1
chr11,12674092,12674100,2,"3,7",0,0,1,0,0,0,1
chr11,12674100,12674178,3,"1,3,7",1,0,1,0,0,0,1
chr11,12674178,12674294,4,"1,2,3,7",1,1,1,0,0,0,1
chr11,12674294,12674572,3,"2,3,7",0,1,1,0,0,0,1
chr11,12674572,12674588,2,"2,7",0,1,0,0,0,0,1
chr11,12824278,12824758,2,"3,7",0,0,1,0,0,0,1
chr11,12845856,12845924,2,"1,7",1,0,0,0,0,0,1
chr11,12845924,12845950,3,"1,2,7",1,1,0,0,0,0,1
chr11,12845950,12845979,4,"1,2,4,7",1,1,0,1,0,0,1
chr11,12845979,12846115,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr11,12846115,12846134,4,"1,2,4,7",1,1,0,1,0,0,1
chr11,12846134,12846170,3,"1,4,7",1,0,0,1,0,0,1
chr11,12846170,12846186,2,"1,7",1,0,0,0,0,0,1
chr11,12854885,12855200,2,"2,7",0,1,0,0,0,0,1
chr11,12964038,12964364,2,"2,7",0,1,0,0,0,0,1
chr11,13007898,13007986,2,"3,7",0,0,1,0,0,0,1
chr11,13007986,13008040,3,"3,4,7",0,0,1,1,0,0,1
chr11,13008040,13008056,4,"2,3,4,7",0,1,1,1,0,0,1
chr11,13008056,13008147,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr11,13008147,13008206,4,"2,3,4,7",0,1,1,1,0,0,1
chr11,13008206,13008378,3,"2,3,7",0,1,1,0,0,0,1
chr11,13008378,13008406,2,"2,7",0,1,0,0,0,0,1
chr11,13487301,13487970,2,"2,7",0,1,0,0,0,0,1
chr11,14644246,14644576,2,"1,7",1,0,0,0,0,0,1
chr11,14644602,14645023,2,"3,7",0,0,1,0,0,0,1
chr11,14907344,14907619,2,"1,7",1,0,0,0,0,0,1
chr11,15649977,15650033,2,"3,7",0,0,1,0,0,0,1
chr11,15650033,15650443,3,"2,3,7",0,1,1,0,0,0,1
chr11,15650443,15650457,2,"3,7",0,0,1,0,0,0,1
chr11,16114977,16115293,3,"1,2,7",1,1,0,0,0,0,1
chr11,16115293,16115340,2,"2,7",0,1,0,0,0,0,1
chr11,17012924,17012933,2,"1,7",1,0,0,0,0,0,1
chr11,17012933,17012991,3,"1,3,7",1,0,1,0,0,0,1
chr11,17012991,17013178,4,"1,2,3,7",1,1,1,0,0,0,1
chr11,17013178,17013254,3,"1,3,7",1,0,1,0,0,0,1
chr11,17013254,17013413,2,"3,7",0,0,1,0,0,0,1
chr11,17013660,17014264,2,"1,7",1,0,0,0,0,0,1
chr11,17077665,17077730,2,"3,7",0,0,1,0,0,0,1
chr11,17077730,17077745,3,"1,3,7",1,0,1,0,0,0,1
chr11,17077745,17077919,4,"1,2,3,7",1,1,1,0,0,0,1
chr11,17077919,17078060,3,"1,3,7",1,0,1,0,0,0,1
chr11,17078060,17078145,2,"3,7",0,0,1,0,0,0,1
chr11,17207824,17208154,2,"1,7",1,0,0,0,0,0,1
chr11,17353552,17353656,2,"3,7",0,0,1,0,0,0,1
chr11,17353656,17353754,3,"1,3,7",1,0,1,0,0,0,1
chr11,17353754,17353894,4,"1,2,3,7",1,1,1,0,0,0,1
chr11,17353894,17353939,3,"1,3,7",1,0,1,0,0,0,1
chr11,17439429,17439544,2,"3,7",0,0,1,0,0,0,1
chr11,17439544,17439549,3,"3,4,7",0,0,1,1,0,0,1
chr11,17439549,17439561,4,"1,3,4,7",1,0,1,1,0,0,1
chr11,17439561,17439737,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr11,17439737,17439764,4,"1,3,4,7",1,0,1,1,0,0,1
chr11,17439764,17439870,2,"3,7",0,0,1,0,0,0,1
chr11,17542276,17542623,2,"2,7",0,1,0,0,0,0,1
chr11,17731007,17731337,2,"2,7",0,1,0,0,0,0,1
chr11,17734884,17734934,2,"3,7",0,0,1,0,0,0,1
chr11,17734934,17735344,3,"2,3,7",0,1,1,0,0,0,1
chr11,17735344,17735364,2,"3,7",0,0,1,0,0,0,1
chr11,18000788,18000812,2,"2,7",0,1,0,0,0,0,1
chr11,18000812,18001142,3,"1,2,7",1,1,0,0,0,0,1
chr11,18001142,18001171,2,"2,7",0,1,0,0,0,0,1
chr11,18012318,18012421,2,"2,7",0,1,0,0,0,0,1
chr11,18012797,18013127,2,"1,7",1,0,0,0,0,0,1
chr11,18013228,18013638,2,"2,7",0,1,0,0,0,0,1
chr11,18105835,18105926,2,"3,7",0,0,1,0,0,0,1
chr11,18105926,18106285,3,"2,3,7",0,1,1,0,0,0,1
chr11,18223924,18223954,2,"3,7",0,0,1,0,0,0,1
chr11,18223954,18223956,3,"2,3,7",0,1,1,0,0,0,1
chr11,18223956,18224286,4,"1,2,3,7",1,1,1,0,0,0,1
chr11,18224286,18224305,3,"2,3,7",0,1,1,0,0,0,1
chr11,18259246,18259315,2,"2,7",0,1,0,0,0,0,1
chr11,18259315,18259645,3,"1,2,7",1,1,0,0,0,0,1
chr11,18259645,18259690,2,"2,7",0,1,0,0,0,0,1
chr11,18322165,18322177,2,"2,7",0,1,0,0,0,0,1
chr11,18322177,18322575,3,"2,3,7",0,1,1,0,0,0,1
chr11,18322575,18322657,2,"3,7",0,0,1,0,0,0,1
chr11,18384184,18384253,2,"3,7",0,0,1,0,0,0,1
chr11,18384253,18384412,3,"1,3,7",1,0,1,0,0,0,1
chr11,18384412,18384525,4,"1,2,3,7",1,1,1,0,0,0,1
chr11,18384525,18384583,3,"1,3,7",1,0,1,0,0,0,1
chr11,18384583,18384664,2,"3,7",0,0,1,0,0,0,1
chr11,18394237,18394295,2,"3,7",0,0,1,0,0,0,1
chr11,18394295,18394349,3,"2,3,7",0,1,1,0,0,0,1
chr11,18394349,18394429,4,"1,2,3,7",1,1,1,0,0,0,1
chr11,18394429,18394679,3,"1,3,7",1,0,1,0,0,0,1
chr11,18394679,18394813,2,"3,7",0,0,1,0,0,0,1
chr11,18395805,18395813,2,"1,7",1,0,0,0,0,0,1
chr11,18395813,18395893,3,"1,3,7",1,0,1,0,0,0,1
chr11,18395893,18396313,4,"1,2,3,7",1,1,1,0,0,0,1
chr11,18396313,18396463,3,"2,3,7",0,1,1,0,0,0,1
chr11,18526407,18526409,2,"2,7",0,1,0,0,0,0,1
chr11,18526409,18526705,3,"1,2,7",1,1,0,0,0,0,1
chr11,18526705,18526739,4,"1,2,3,7",1,1,1,0,0,0,1
chr11,18526739,18526817,3,"2,3,7",0,1,1,0,0,0,1
chr11,18526817,18527185,2,"3,7",0,0,1,0,0,0,1
chr11,18588547,18588552,2,"3,7",0,0,1,0,0,0,1
chr11,18588552,18588626,3,"2,3,7",0,1,1,0,0,0,1
chr11,18588626,18588956,4,"1,2,3,7",1,1,1,0,0,0,1
chr11,18588956,18588962,3,"2,3,7",0,1,1,0,0,0,1
chr11,18588962,18589027,2,"3,7",0,0,1,0,0,0,1
chr11,19976451,19976489,2,"3,7",0,0,1,0,0,0,1
chr11,19976489,19976899,3,"2,3,7",0,1,1,0,0,0,1
chr11,19976899,19976931,2,"3,7",0,0,1,0,0,0,1
chr11,20035554,20035964,2,"2,7",0,1,0,0,0,0,1
chr11,20036167,20036222,2,"2,7",0,1,0,0,0,0,1
chr11,20036222,20036312,3,"1,2,7",1,1,0,0,0,0,1
chr11,20036312,20036334,4,"1,2,3,7",1,1,1,0,0,0,1
chr11,20036334,20036441,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr11,20036441,20036552,4,"1,2,4,7",1,1,0,1,0,0,1
chr11,20036552,20036554,3,"2,4,7",0,1,0,1,0,0,1
chr11,20036554,20036625,2,"2,7",0,1,0,0,0,0,1
chr11,20387081,20387377,2,"2,7",0,1,0,0,0,0,1
chr11,20387377,20387551,3,"2,3,7",0,1,1,0,0,0,1
chr11,20387551,20387713,4,"1,2,3,7",1,1,1,0,0,0,1
chr11,20387713,20387857,3,"1,3,7",1,0,1,0,0,0,1
chr11,20387857,20387881,2,"1,7",1,0,0,0,0,0,1
chr11,22624913,22625032,2,"3,7",0,0,1,0,0,0,1
chr11,22625032,22625393,3,"1,3,7",1,0,1,0,0,0,1
chr11,22625393,22625621,2,"1,7",1,0,0,0,0,0,1
chr11,22635006,22635119,2,"1,7",1,0,0,0,0,0,1
chr11,22635119,22635336,3,"1,2,7",1,1,0,0,0,0,1
chr11,22635336,22635529,2,"2,7",0,1,0,0,0,0,1
chr11,22680590,22680648,2,"3,7",0,0,1,0,0,0,1
chr11,22680648,22680654,3,"1,3,7",1,0,1,0,0,0,1
chr11,22680654,22680978,4,"1,2,3,7",1,1,1,0,0,0,1
chr11,22680978,22681016,3,"2,3,7",0,1,1,0,0,0,1
chr11,22681016,22681038,2,"2,7",0,1,0,0,0,0,1
chr11,22829334,22829494,2,"1,7",1,0,0,0,0,0,1
chr11,22829494,22829826,3,"1,3,7",1,0,1,0,0,0,1
chr11,22829826,22829872,4,"1,2,3,7",1,1,1,0,0,0,1
chr11,22829872,22829974,3,"2,3,7",0,1,1,0,0,0,1
chr11,22829974,22830169,2,"2,7",0,1,0,0,0,0,1
chr11,27055200,27055206,2,"6,7",0,0,0,0,0,1,1
chr11,27055206,27055224,4,"4,5,6,7",0,0,0,1,1,1,1
chr11,27055224,27055240,5,"1,4,5,6,7",1,0,0,1,1,1,1
chr11,27055240,27055266,6,"1,2,4,5,6,7",1,1,0,1,1,1,1
chr11,27055266,27055386,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr11,27055386,27055411,6,"1,2,4,5,6,7",1,1,0,1,1,1,1
chr11,27055411,27055424,5,"2,4,5,6,7",0,1,0,1,1,1,1
chr11,27055424,27055426,4,"4,5,6,7",0,0,0,1,1,1,1
chr11,27055426,27055540,3,"5,6,7",0,0,0,0,1,1,1
chr11,27055540,27055542,2,"5,7",0,0,0,0,1,0,1
chr11,27321387,27321797,2,"2,7",0,1,0,0,0,0,1
chr11,27330707,27330976,4,"1,2,3,7",1,1,1,0,0,0,1
chr11,27330976,27331001,3,"2,3,7",0,1,1,0,0,0,1
chr11,27331001,27331075,2,"2,7",0,1,0,0,0,0,1
chr11,27363072,27363090,2,"1,7",1,0,0,0,0,0,1
chr11,27363090,27363402,3,"1,3,7",1,0,1,0,0,0,1
chr11,27363402,27363570,2,"3,7",0,0,1,0,0,0,1
chr11,27472012,27472349,2,"1,7",1,0,0,0,0,0,1
chr11,27472449,27472556,2,"1,7",1,0,0,0,0,0,1
chr11,27475729,27475736,2,"2,7",0,1,0,0,0,0,1
chr11,27475736,27475759,3,"2,4,7",0,1,0,1,0,0,1
chr11,27475759,27475769,4,"2,3,4,7",0,1,1,1,0,0,1
chr11,27475769,27475900,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr11,27475900,27475905,4,"1,2,4,7",1,1,0,1,0,0,1
chr11,27475905,27475956,3,"2,4,7",0,1,0,1,0,0,1
chr11,27475956,27475957,2,"2,7",0,1,0,0,0,0,1
chr11,27506273,27506959,2,"3,7",0,0,1,0,0,0,1
chr11,28107991,28108028,2,"3,7",0,0,1,0,0,0,1
chr11,28108028,28108438,3,"2,3,7",0,1,1,0,0,0,1
chr11,28108438,28108471,2,"3,7",0,0,1,0,0,0,1
chr11,28110142,28110157,3,"1,3,7",1,0,1,0,0,0,1
chr11,28110157,28110380,4,"1,2,3,7",1,1,1,0,0,0,1
chr11,28110380,28110443,3,"1,3,7",1,0,1,0,0,0,1
chr11,28110443,28110485,2,"3,7",0,0,1,0,0,0,1
chr11,30322922,30322944,2,"2,7",0,1,0,0,0,0,1
chr11,30322944,30323520,3,"2,3,7",0,1,1,0,0,0,1
chr11,31369597,31369642,2,"3,7",0,0,1,0,0,0,1
chr11,31369642,31369672,3,"2,3,7",0,1,1,0,0,0,1
chr11,31369672,31370002,4,"1,2,3,7",1,1,1,0,0,0,1
chr11,31370002,31370052,3,"2,3,7",0,1,1,0,0,0,1
chr11,31370052,31370077,2,"3,7",0,0,1,0,0,0,1
chr11,31509497,31509831,2,"2,7",0,1,0,0,0,0,1
chr11,32090880,32091360,2,"3,7",0,0,1,0,0,0,1
chr11,32103314,32103343,2,"3,7",0,0,1,0,0,0,1
chr11,32103343,32103376,3,"2,3,7",0,1,1,0,0,0,1
chr11,32103376,32103706,4,"1,2,3,7",1,1,1,0,0,0,1
chr11,32103706,32103753,3,"2,3,7",0,1,1,0,0,0,1
chr11,32103753,32103763,2,"3,7",0,0,1,0,0,0,1
chr11,32583548,32583654,2,"3,7",0,0,1,0,0,0,1
chr11,32583654,32584028,3,"2,3,7",0,1,1,0,0,0,1
chr11,32584028,32584064,2,"2,7",0,1,0,0,0,0,1
chr11,33015468,33015477,2,"3,7",0,0,1,0,0,0,1
chr11,33015477,33015544,3,"3,6,7",0,0,1,0,0,1,1
chr11,33015544,33015817,4,"2,3,6,7",0,1,1,0,0,1,1
chr11,33015817,33015954,3,"2,3,7",0,1,1,0,0,0,1
chr11,33015954,33016151,2,"3,7",0,0,1,0,0,0,1
chr11,33039249,33039659,2,"2,7",0,1,0,0,0,0,1
chr11,33161481,33161485,2,"3,7",0,0,1,0,0,0,1
chr11,33161485,33161828,3,"2,3,7",0,1,1,0,0,0,1
chr11,33258044,33258214,2,"3,7",0,0,1,0,0,0,1
chr11,33258214,33258524,3,"2,3,7",0,1,1,0,0,0,1
chr11,33258524,33258624,2,"2,7",0,1,0,0,0,0,1
chr11,33699541,33699610,2,"3,7",0,0,1,0,0,0,1
chr11,33699610,33699684,3,"2,3,7",0,1,1,0,0,0,1
chr11,33699684,33700020,4,"2,3,6,7",0,1,1,0,0,1,1
chr11,33700020,33700024,3,"3,6,7",0,0,1,0,0,1,1
chr11,33700024,33700224,2,"3,7",0,0,1,0,0,0,1
chr11,33700506,33700865,2,"2,7",0,1,0,0,0,0,1
chr11,33700865,33700916,3,"1,2,7",1,1,0,0,0,0,1
chr11,33700916,33701195,2,"1,7",1,0,0,0,0,0,1
chr11,33736692,33737102,2,"2,7",0,1,0,0,0,0,1
chr11,34051982,34052139,2,"1,7",1,0,0,0,0,0,1
chr11,34052139,34052312,3,"1,2,7",1,1,0,0,0,0,1
chr11,34052312,34052436,2,"2,7",0,1,0,0,0,0,1
chr11,34105360,34105463,2,"3,7",0,0,1,0,0,0,1
chr11,34105463,34105706,3,"2,3,7",0,1,1,0,0,0,1
chr11,34105706,34106044,2,"3,7",0,0,1,0,0,0,1
chr11,34339255,34339258,2,"3,7",0,0,1,0,0,0,1
chr11,34339258,34339315,4,"1,2,3,7",1,1,1,0,0,0,1
chr11,34339315,34339535,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr11,34339535,34339588,4,"1,2,3,7",1,1,1,0,0,0,1
chr11,34339588,34339668,3,"2,3,7",0,1,1,0,0,0,1
chr11,34339668,34339702,2,"3,7",0,0,1,0,0,0,1
chr11,34427095,34427127,2,"3,7",0,0,1,0,0,0,1
chr11,34427127,34427170,3,"2,3,7",0,1,1,0,0,0,1
chr11,34427170,34427265,4,"1,2,3,7",1,1,1,0,0,0,1
chr11,34427265,34427485,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr11,34427485,34427500,4,"1,2,3,7",1,1,1,0,0,0,1
chr11,34427500,34427537,3,"2,3,7",0,1,1,0,0,0,1
chr11,34427537,34427575,2,"3,7",0,0,1,0,0,0,1
chr11,34438759,34439169,2,"2,7",0,1,0,0,0,0,1
chr11,34915951,34916282,3,"2,3,7",0,1,1,0,0,0,1
chr11,34916282,34916300,2,"3,7",0,0,1,0,0,0,1
chr11,34916461,34916871,2,"2,7",0,1,0,0,0,0,1
chr11,35662116,35662156,2,"3,7",0,0,1,0,0,0,1
chr11,35662156,35662197,3,"1,3,7",1,0,1,0,0,0,1
chr11,35662197,35662251,4,"1,3,4,7",1,0,1,1,0,0,1
chr11,35662251,35662417,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr11,35662417,35662455,4,"1,2,3,7",1,1,1,0,0,0,1
chr11,35662455,35662486,3,"1,3,7",1,0,1,0,0,0,1
chr11,35662486,35662596,2,"3,7",0,0,1,0,0,0,1
chr11,35662903,35662975,2,"3,7",0,0,1,0,0,0,1
chr11,35662975,35663237,3,"2,3,7",0,1,1,0,0,0,1
chr11,36289259,36289318,3,"1,3,7",1,0,1,0,0,0,1
chr11,36289318,36289530,4,"1,2,3,7",1,1,1,0,0,0,1
chr11,36289530,36289572,3,"1,3,7",1,0,1,0,0,0,1
chr11,36289572,36289642,2,"3,7",0,0,1,0,0,0,1
chr11,36510086,36510416,2,"1,7",1,0,0,0,0,0,1
chr11,36594278,36594302,2,"2,7",0,1,0,0,0,0,1
chr11,36594302,36594522,3,"2,4,7",0,1,0,1,0,0,1
chr11,36594522,36594688,2,"2,7",0,1,0,0,0,0,1
chr11,43311777,43311787,2,"1,7",1,0,0,0,0,0,1
chr11,43311787,43312107,3,"1,2,7",1,1,0,0,0,0,1
chr11,43312107,43312197,2,"2,7",0,1,0,0,0,0,1
chr11,43358694,43358990,2,"2,7",0,1,0,0,0,0,1
chr11,43880556,43880674,2,"3,7",0,0,1,0,0,0,1
chr11,43880674,43880845,3,"2,3,7",0,1,1,0,0,0,1
chr11,43880845,43881034,2,"3,7",0,0,1,0,0,0,1
chr11,44095511,44095841,2,"1,7",1,0,0,0,0,0,1
chr11,44709392,44709504,3,"2,3,7",0,1,1,0,0,0,1
chr11,45391340,45391351,2,"3,7",0,0,1,0,0,0,1
chr11,45391351,45391454,3,"1,3,7",1,0,1,0,0,0,1
chr11,45391454,45391652,4,"1,2,3,7",1,1,1,0,0,0,1
chr11,45391652,45391681,3,"1,3,7",1,0,1,0,0,0,1
chr11,45391681,45391820,2,"3,7",0,0,1,0,0,0,1
chr11,45805357,45805877,2,"3,7",0,0,1,0,0,0,1
chr11,45847110,45847310,2,"2,7",0,1,0,0,0,0,1
chr11,45847310,45847463,3,"2,3,7",0,1,1,0,0,0,1
chr11,45847463,45847790,2,"3,7",0,0,1,0,0,0,1
chr11,45885322,45885710,2,"2,7",0,1,0,0,0,0,1
chr11,45917761,45917986,2,"3,7",0,0,1,0,0,0,1
chr11,45918737,45918969,2,"1,7",1,0,0,0,0,0,1
chr11,46121003,46121596,2,"1,7",1,0,0,0,0,0,1
chr11,46243126,46243138,2,"1,7",1,0,0,0,0,0,1
chr11,46243138,46243548,3,"1,2,7",1,1,0,0,0,0,1
chr11,46243548,46243681,2,"1,7",1,0,0,0,0,0,1
chr11,46252445,46252497,2,"2,7",0,1,0,0,0,0,1
chr11,46252497,46252826,3,"1,2,7",1,1,0,0,0,0,1
chr11,46273902,46273951,2,"1,7",1,0,0,0,0,0,1
chr11,46273951,46273956,3,"1,2,7",1,1,0,0,0,0,1
chr11,46273956,46273996,4,"1,2,4,7",1,1,0,1,0,0,1
chr11,46273996,46274116,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr11,46274116,46274146,4,"1,2,4,7",1,1,0,1,0,0,1
chr11,46274146,46274176,3,"1,4,7",1,0,0,1,0,0,1
chr11,46274176,46274216,2,"1,7",1,0,0,0,0,0,1
chr11,46380658,46380988,2,"1,7",1,0,0,0,0,0,1
chr11,46392557,46392616,2,"1,7",1,0,0,0,0,0,1
chr11,46392616,46392624,3,"1,3,7",1,0,1,0,0,0,1
chr11,46392624,46392841,4,"1,2,3,7",1,1,1,0,0,0,1
chr11,46593810,46593895,2,"3,7",0,0,1,0,0,0,1
chr11,46593895,46594061,3,"1,3,7",1,0,1,0,0,0,1
chr11,46594061,46594225,4,"1,2,3,7",1,1,1,0,0,0,1
chr11,46594225,46594235,3,"2,3,7",0,1,1,0,0,0,1
chr11,46700522,46700622,2,"2,7",0,1,0,0,0,0,1
chr11,46700622,46700624,3,"2,3,7",0,1,1,0,0,0,1
chr11,46700624,46701102,2,"3,7",0,0,1,0,0,0,1
chr11,46718157,46718193,2,"3,7",0,0,1,0,0,0,1
chr11,46718193,46718207,3,"1,3,7",1,0,1,0,0,0,1
chr11,46718207,46718273,4,"1,2,3,7",1,1,1,0,0,0,1
chr11,46718273,46718443,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr11,46718443,46718493,4,"1,3,4,7",1,0,1,1,0,0,1
chr11,46718493,46718516,3,"1,3,7",1,0,1,0,0,0,1
chr11,46718516,46718523,2,"1,7",1,0,0,0,0,0,1
chr11,46718535,46718755,2,"4,7",0,0,0,1,0,0,1
chr11,46718759,46718762,2,"5,7",0,0,0,0,1,0,1
chr11,46718762,46718775,3,"5,6,7",0,0,0,0,1,1,1
chr11,46718923,46718958,3,"5,6,7",0,0,0,0,1,1,1
chr11,46718958,46718981,4,"3,5,6,7",0,0,1,0,1,1,1
chr11,46718981,46719066,5,"1,3,5,6,7",1,0,1,0,1,1,1
chr11,46719066,46719095,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr11,46719095,46719294,5,"1,2,3,6,7",1,1,1,0,0,1,1
chr11,46719294,46719304,4,"1,3,6,7",1,0,1,0,0,1,1
chr11,46719304,46719311,3,"1,3,7",1,0,1,0,0,0,1
chr11,46719311,46719438,2,"3,7",0,0,1,0,0,0,1
chr11,46846045,46846182,2,"2,7",0,1,0,0,0,0,1
chr11,46846182,46846455,3,"1,2,7",1,1,0,0,0,0,1
chr11,46846455,46846512,2,"1,7",1,0,0,0,0,0,1
chr11,46936567,46936597,2,"1,7",1,0,0,0,0,0,1
chr11,46936597,46936763,3,"1,2,7",1,1,0,0,0,0,1
chr11,46936763,46936823,2,"1,7",1,0,0,0,0,0,1
chr11,47118979,47119013,2,"3,7",0,0,1,0,0,0,1
chr11,47119013,47119343,3,"1,3,7",1,0,1,0,0,0,1
chr11,47119343,47119419,2,"3,7",0,0,1,0,0,0,1
chr11,47176792,47176916,2,"3,7",0,0,1,0,0,0,1
chr11,47176916,47177059,3,"1,3,7",1,0,1,0,0,0,1
chr11,47177059,47177246,2,"1,7",1,0,0,0,0,0,1
chr11,47177515,47177934,2,"3,7",0,0,1,0,0,0,1
chr11,47177934,47178256,3,"2,3,7",0,1,1,0,0,0,1
chr11,47184710,47184778,2,"3,7",0,0,1,0,0,0,1
chr11,47184778,47184989,3,"1,3,7",1,0,1,0,0,0,1
chr11,47184989,47185108,2,"1,7",1,0,0,0,0,0,1
chr11,47185449,47185779,2,"1,7",1,0,0,0,0,0,1
chr11,47186339,47186578,2,"1,7",1,0,0,0,0,0,1
chr11,47214818,47215088,2,"1,7",1,0,0,0,0,0,1
chr11,47215088,47215148,3,"1,2,7",1,1,0,0,0,0,1
chr11,47215148,47215498,2,"2,7",0,1,0,0,0,0,1
chr11,47248684,47248761,2,"1,7",1,0,0,0,0,0,1
chr11,47248761,47248794,3,"1,2,7",1,1,0,0,0,0,1
chr11,47248794,47248914,4,"1,2,3,7",1,1,1,0,0,0,1
chr11,47248914,47248962,3,"1,2,7",1,1,0,0,0,0,1
chr11,47248962,47248963,2,"1,7",1,0,0,0,0,0,1
chr11,47248963,47249014,3,"1,3,7",1,0,1,0,0,0,1
chr11,47249014,47249453,2,"3,7",0,0,1,0,0,0,1
chr11,47257472,47257496,2,"3,7",0,0,1,0,0,0,1
chr11,47257496,47257826,3,"1,3,7",1,0,1,0,0,0,1
chr11,47257826,47257842,2,"3,7",0,0,1,0,0,0,1
chr11,47269061,47269541,2,"3,7",0,0,1,0,0,0,1
chr11,47355110,47355233,2,"3,7",0,0,1,0,0,0,1
chr11,47355233,47355327,3,"1,3,7",1,0,1,0,0,0,1
