chrom,start,end,num,list,ENCFF091VGF_MYC_sorted.bed,ENCFF283AYZ_MYC_sorted.bed,ENCFF592VGA_MYC_sorted.bed,ENCFF669YPX_MYC_sorted.bed,ENCFF777UUX_MYC_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr1,229558465,229558831,2,"3,6",0,0,1,0,0,1
chr1,229558831,229558869,3,"2,3,6",0,1,1,0,0,1
chr1,229558869,229559005,2,"2,6",0,1,0,0,0,1
chr1,229559005,229559332,3,"2,3,6",0,1,1,0,0,1
chr1,229625988,229626074,2,"2,6",0,1,0,0,0,1
chr1,229626074,229626081,3,"1,2,6",1,1,0,0,0,1
chr1,229626081,229626156,4,"1,2,4,6",1,1,0,1,0,1
chr1,229626156,229626273,5,"1,2,3,4,6",1,1,1,1,0,1
chr1,229626273,229626305,4,"1,2,4,6",1,1,0,1,0,1
chr1,229626305,229626314,3,"1,2,6",1,1,0,0,0,1
chr1,229626314,229626586,2,"2,6",0,1,0,0,0,1
chr1,230066651,230066664,2,"3,6",0,0,1,0,0,1
chr1,230066664,230066940,3,"2,3,6",0,1,1,0,0,1
chr1,230066940,230067010,2,"3,6",0,0,1,0,0,1
chr1,230067181,230067828,2,"2,6",0,1,0,0,0,1
chr1,230639683,230640033,2,"2,6",0,1,0,0,0,1
chr1,230642262,230642410,2,"2,6",0,1,0,0,0,1
chr1,230642410,230642814,3,"2,3,6",0,1,1,0,0,1
chr1,230642814,230642816,2,"2,6",0,1,0,0,0,1
chr1,230702185,230702549,2,"2,6",0,1,0,0,0,1
chr1,230702942,230703059,2,"2,6",0,1,0,0,0,1
chr1,230703059,230703071,3,"1,2,6",1,1,0,0,0,1
chr1,230703071,230703087,4,"1,2,4,6",1,1,0,1,0,1
chr1,230703087,230703197,5,"1,2,3,4,6",1,1,1,1,0,1
chr1,230703197,230703295,4,"1,2,4,6",1,1,0,1,0,1
chr1,230703295,230703299,3,"1,2,6",1,1,0,0,0,1
chr1,230703299,230703355,2,"2,6",0,1,0,0,0,1
chr1,230708609,230708655,3,"2,3,6",0,1,1,0,0,1
chr1,230708655,230708658,4,"1,2,3,6",1,1,1,0,0,1
chr1,230708658,230708669,5,"1,2,3,5,6",1,1,1,0,1,1
chr1,230708669,230708838,6,"1,2,3,4,5,6",1,1,1,1,1,1
chr1,230708838,230708893,5,"1,2,3,4,6",1,1,1,1,0,1
chr1,230708893,230708895,4,"1,2,3,6",1,1,1,0,0,1
chr1,230708895,230708964,3,"2,3,6",0,1,1,0,0,1
chr1,230708964,230709063,2,"2,6",0,1,0,0,0,1
chr1,230714236,230714335,2,"3,6",0,0,1,0,0,1
chr1,230714335,230714400,3,"2,3,6",0,1,1,0,0,1
chr1,230714400,230714580,4,"2,3,5,6",0,1,1,0,1,1
chr1,230714580,230714640,3,"2,3,6",0,1,1,0,0,1
chr1,230714640,230714666,2,"2,6",0,1,0,0,0,1
chr1,230868715,230868717,2,"3,6",0,0,1,0,0,1
chr1,230868717,230869119,3,"2,3,6",0,1,1,0,0,1
chr1,230869119,230869163,2,"2,6",0,1,0,0,0,1
chr1,230978803,230978890,2,"3,6",0,0,1,0,0,1
chr1,230978890,230979207,3,"2,3,6",0,1,1,0,0,1
chr1,230979207,230979259,2,"2,6",0,1,0,0,0,1
chr1,231162190,231162726,2,"2,6",0,1,0,0,0,1
chr1,231241136,231241389,2,"2,6",0,1,0,0,0,1
chr1,231338368,231338564,2,"3,6",0,0,1,0,0,1
chr1,231528375,231528402,2,"3,6",0,0,1,0,0,1
chr1,231528402,231528779,3,"2,3,6",0,1,1,0,0,1
chr1,231528779,231528971,2,"2,6",0,1,0,0,0,1
chr1,231626557,231626630,2,"2,6",0,1,0,0,0,1
chr1,231626630,231626900,3,"2,3,6",0,1,1,0,0,1
chr1,231626900,231627034,2,"3,6",0,0,1,0,0,1
chr1,231627181,231627631,2,"2,6",0,1,0,0,0,1
chr1,231806519,231806985,2,"2,6",0,1,0,0,0,1
chr1,232950599,232950882,2,"2,6",0,1,0,0,0,1
chr1,234313957,234314554,2,"2,6",0,1,0,0,0,1
chr1,234356648,234356748,2,"3,6",0,0,1,0,0,1
chr1,234356748,234357151,3,"2,3,6",0,1,1,0,0,1
chr1,234373389,234373785,2,"2,6",0,1,0,0,0,1
chr1,234599714,234599748,2,"2,6",0,1,0,0,0,1
chr1,234599748,234599844,3,"2,3,6",0,1,1,0,0,1
chr1,234599844,234600024,4,"2,3,5,6",0,1,1,0,1,1
chr1,234600024,234600465,3,"2,3,6",0,1,1,0,0,1
chr1,234600465,234600479,2,"2,6",0,1,0,0,0,1
chr1,234610657,234610853,2,"2,6",0,1,0,0,0,1
chr1,234610853,234611217,3,"2,3,6",0,1,1,0,0,1
chr1,234611217,234611457,2,"3,6",0,0,1,0,0,1
chr1,234612625,234612875,2,"2,6",0,1,0,0,0,1
chr1,234639137,234639592,2,"2,6",0,1,0,0,0,1
chr1,234643099,234643414,2,"2,6",0,1,0,0,0,1
chr1,234724353,234724946,2,"2,6",0,1,0,0,0,1
chr1,234957414,234957679,3,"2,3,6",0,1,1,0,0,1
chr1,234957679,234957782,2,"3,6",0,0,1,0,0,1
chr1,234957997,234958367,2,"2,6",0,1,0,0,0,1
chr1,234960829,234960885,2,"2,6",0,1,0,0,0,1
chr1,234960885,234960954,3,"2,3,6",0,1,1,0,0,1
chr1,234960954,234961134,4,"2,3,5,6",0,1,1,0,1,1
chr1,234961134,234961258,3,"2,3,6",0,1,1,0,0,1
chr1,234963380,234963784,2,"3,6",0,0,1,0,0,1
chr1,234975103,234975639,2,"2,6",0,1,0,0,0,1
chr1,234978874,234979072,2,"2,6",0,1,0,0,0,1
chr1,234980716,234981252,2,"2,6",0,1,0,0,0,1
chr1,235104239,235104265,2,"3,6",0,0,1,0,0,1
chr1,235104265,235104484,3,"2,3,6",0,1,1,0,0,1
chr1,235104484,235104572,2,"3,6",0,0,1,0,0,1
chr1,235128621,235128818,2,"2,6",0,1,0,0,0,1
chr1,235128818,235128943,3,"2,3,6",0,1,1,0,0,1
chr1,235128943,235129123,4,"2,3,5,6",0,1,1,0,1,1
chr1,235129123,235129185,3,"2,3,6",0,1,1,0,0,1
chr1,235129185,235129201,2,"3,6",0,0,1,0,0,1
chr1,235328629,235329112,2,"2,6",0,1,0,0,0,1
chr1,235367268,235367419,2,"2,6",0,1,0,0,0,1
chr1,235614560,235614831,2,"2,6",0,1,0,0,0,1
chr1,235651041,235651203,4,"2,3,5,6",0,1,1,0,1,1
chr1,235651203,235651253,3,"2,3,6",0,1,1,0,0,1
chr1,235971813,235972349,2,"2,6",0,1,0,0,0,1
chr1,236281769,236282496,2,"2,6",0,1,0,0,0,1
chr1,236795220,236795297,2,"2,6",0,1,0,0,0,1
chr1,236795297,236795871,3,"2,3,6",0,1,1,0,0,1
chr1,236795871,236795901,2,"3,6",0,0,1,0,0,1
chr1,237864325,237864346,2,"2,6",0,1,0,0,0,1
chr1,237864346,237864450,3,"1,2,6",1,1,0,0,0,1
chr1,237864450,237864562,4,"1,2,3,6",1,1,1,0,0,1
chr1,237864562,237864586,3,"1,2,6",1,1,0,0,0,1
chr1,237864586,237864692,2,"2,6",0,1,0,0,0,1
chr1,243255135,243255630,2,"2,6",0,1,0,0,0,1
chr1,243255893,243256400,2,"2,6",0,1,0,0,0,1
chr1,244451680,244451904,2,"2,6",0,1,0,0,0,1
chr1,244451904,244452354,3,"2,3,6",0,1,1,0,0,1
chr1,244452354,244452396,2,"3,6",0,0,1,0,0,1
chr1,244652943,244652985,2,"3,6",0,0,1,0,0,1
chr1,244652985,244653311,3,"2,3,6",0,1,1,0,0,1
chr1,244653311,244653347,2,"3,6",0,0,1,0,0,1
chr1,244834763,244835091,2,"2,6",0,1,0,0,0,1
chr1,244835091,244835696,3,"2,3,6",0,1,1,0,0,1
chr1,244835696,244835837,2,"2,6",0,1,0,0,0,1
chr1,244862911,244863095,2,"2,6",0,1,0,0,0,1
chr1,244863095,244863156,3,"1,2,6",1,1,0,0,0,1
chr1,244863156,244863275,4,"1,2,3,6",1,1,1,0,0,1
chr1,244863275,244863335,3,"1,2,6",1,1,0,0,0,1
chr1,244863335,244863427,2,"2,6",0,1,0,0,0,1
chr1,244864363,244864800,2,"2,6",0,1,0,0,0,1
chr1,244970060,244970309,2,"2,6",0,1,0,0,0,1
chr1,244970714,244971129,2,"2,6",0,1,0,0,0,1
chr1,245156349,245156805,2,"2,6",0,1,0,0,0,1
chr1,246176518,246176943,2,"2,6",0,1,0,0,0,1
chr1,246506832,246506863,2,"2,6",0,1,0,0,0,1
chr1,246506863,246507267,3,"2,3,6",0,1,1,0,0,1
chr1,246507267,246507368,2,"2,6",0,1,0,0,0,1
chr1,246565965,246565978,2,"2,6",0,1,0,0,0,1
chr1,246565978,246566137,3,"2,3,6",0,1,1,0,0,1
chr1,246566137,246566317,4,"2,3,5,6",0,1,1,0,1,1
chr1,246566317,246566609,3,"2,3,6",0,1,1,0,0,1
chr1,246566609,246566613,2,"2,6",0,1,0,0,0,1
chr1,246696417,246696419,2,"3,6",0,0,1,0,0,1
chr1,246696419,246697056,3,"2,3,6",0,1,1,0,0,1
chr1,246697056,246697169,2,"2,6",0,1,0,0,0,1
chr1,246723944,246724242,2,"2,6",0,1,0,0,0,1
chr1,246724242,246724537,3,"2,3,6",0,1,1,0,0,1
chr1,246724537,246724646,2,"3,6",0,0,1,0,0,1
chr1,247007638,247008345,2,"2,6",0,1,0,0,0,1
chr1,247104011,247104547,2,"2,6",0,1,0,0,0,1
chr1,247111790,247111934,2,"2,6",0,1,0,0,0,1
chr1,247111934,247112338,3,"2,3,6",0,1,1,0,0,1
chr1,247112338,247112568,2,"2,6",0,1,0,0,0,1
chr1,247113073,247113435,2,"2,6",0,1,0,0,0,1
chr1,248826143,248826423,2,"2,6",0,1,0,0,0,1
chr1,248826423,248826827,3,"2,3,6",0,1,1,0,0,1
chr1,248826827,248826837,2,"2,6",0,1,0,0,0,1
chr1,248838257,248838428,2,"2,6",0,1,0,0,0,1
chr1,248838489,248838893,2,"3,6",0,0,1,0,0,1
chr1,248858964,248859287,2,"2,6",0,1,0,0,0,1
chr1,248906166,248906744,2,"2,6",0,1,0,0,0,1
chr10,135835,136371,2,"2,6",0,1,0,0,0,1
chr10,624606,625344,2,"2,6",0,1,0,0,0,1
chr10,649811,650784,2,"2,6",0,1,0,0,0,1
chr10,931642,931844,2,"2,6",0,1,0,0,0,1
chr10,931942,932204,2,"2,6",0,1,0,0,0,1
chr10,973992,974392,2,"2,6",0,1,0,0,0,1
chr10,988205,988254,2,"2,6",0,1,0,0,0,1
chr10,988254,988402,3,"2,3,6",0,1,1,0,0,1
chr10,988402,988582,4,"2,3,5,6",0,1,1,0,1,1
chr10,988582,988763,3,"2,3,6",0,1,1,0,0,1
chr10,988763,988861,2,"3,6",0,0,1,0,0,1
chr10,1048981,1049386,2,"2,6",0,1,0,0,0,1
chr10,1056565,1056790,2,"2,6",0,1,0,0,0,1
chr10,3239541,3239905,2,"2,6",0,1,0,0,0,1
chr10,3766071,3766357,2,"2,6",0,1,0,0,0,1
chr10,3785069,3785627,2,"2,6",0,1,0,0,0,1
chr10,4661812,4662257,2,"2,6",0,1,0,0,0,1
chr10,5591306,5591936,2,"2,6",0,1,0,0,0,1
chr10,5610669,5611122,2,"2,6",0,1,0,0,0,1
chr10,5623043,5623463,2,"2,6",0,1,0,0,0,1
chr10,5684442,5684611,4,"2,3,5,6",0,1,1,0,1,1
chr10,5684611,5684768,3,"2,3,6",0,1,1,0,0,1
chr10,5684768,5684816,2,"2,6",0,1,0,0,0,1
chr10,5692662,5692694,2,"2,6",0,1,0,0,0,1
chr10,5692694,5692826,3,"2,3,6",0,1,1,0,0,1
chr10,5692826,5693006,4,"2,3,5,6",0,1,1,0,1,1
chr10,5693006,5693098,3,"2,3,6",0,1,1,0,0,1
chr10,5693098,5693151,2,"2,6",0,1,0,0,0,1
chr10,5813453,5813675,2,"2,6",0,1,0,0,0,1
chr10,5813675,5813692,3,"2,4,6",0,1,0,1,0,1
chr10,5813692,5813700,4,"2,3,4,6",0,1,1,1,0,1
chr10,5813700,5813748,5,"1,2,3,4,6",1,1,1,1,0,1
chr10,5813748,5813899,6,"1,2,3,4,5,6",1,1,1,1,1,1
chr10,5813899,5813928,5,"1,2,3,5,6",1,1,1,0,1,1
chr10,5813928,5813940,4,"1,2,3,6",1,1,1,0,0,1
chr10,5813940,5813953,3,"2,3,6",0,1,1,0,0,1
chr10,5813953,5814092,2,"2,6",0,1,0,0,0,1
chr10,5889646,5889659,2,"3,6",0,0,1,0,0,1
chr10,5889659,5890050,3,"2,3,6",0,1,1,0,0,1
chr10,5890050,5890064,2,"2,6",0,1,0,0,0,1
chr10,6088765,6089018,2,"2,6",0,1,0,0,0,1
chr10,6144678,6144910,2,"2,6",0,1,0,0,0,1
chr10,6202641,6202658,2,"2,6",0,1,0,0,0,1
chr10,6202658,6203061,3,"2,3,6",0,1,1,0,0,1
chr10,6203061,6203062,2,"3,6",0,0,1,0,0,1
chr10,6279475,6279947,2,"2,6",0,1,0,0,0,1
chr10,6299198,6299573,2,"2,6",0,1,0,0,0,1
chr10,6580253,6580789,2,"2,6",0,1,0,0,0,1
chr10,7533147,7533566,2,"2,6",0,1,0,0,0,1
chr10,7541106,7541505,2,"2,6",0,1,0,0,0,1
chr10,7700890,7701243,2,"2,6",0,1,0,0,0,1
chr10,7787973,7788042,2,"2,6",0,1,0,0,0,1
chr10,7788042,7788446,3,"2,3,6",0,1,1,0,0,1
chr10,7788446,7788733,2,"2,6",0,1,0,0,0,1
chr10,7818251,7818254,2,"3,6",0,0,1,0,0,1
chr10,7818254,7818553,3,"2,3,6",0,1,1,0,0,1
chr10,7818553,7818567,2,"2,6",0,1,0,0,0,1
chr10,8050420,8050562,2,"3,6",0,0,1,0,0,1
chr10,8050562,8051024,3,"2,3,6",0,1,1,0,0,1
chr10,8051024,8051098,2,"2,6",0,1,0,0,0,1
chr10,11611608,11611732,2,"3,6",0,0,1,0,0,1
chr10,11611732,11612002,3,"2,3,6",0,1,1,0,0,1
chr10,11612002,11612012,2,"3,6",0,0,1,0,0,1
chr10,11823180,11823666,2,"2,6",0,1,0,0,0,1
chr10,12068670,12069269,2,"2,6",0,1,0,0,0,1
chr10,12129095,12129631,2,"2,6",0,1,0,0,0,1
chr10,12195501,12195754,2,"3,6",0,0,1,0,0,1
chr10,12195754,12195867,3,"2,3,6",0,1,1,0,0,1
chr10,12195867,12196004,2,"2,6",0,1,0,0,0,1
chr10,12196067,12196091,2,"2,6",0,1,0,0,0,1
chr10,12196091,12196450,3,"2,3,6",0,1,1,0,0,1
chr10,12196450,12196495,2,"3,6",0,0,1,0,0,1
chr10,13107591,13108009,2,"2,6",0,1,0,0,0,1
chr10,13161471,13161479,2,"3,6",0,0,1,0,0,1
chr10,13161479,13161650,3,"2,3,6",0,1,1,0,0,1
chr10,13161650,13161849,2,"3,6",0,0,1,0,0,1
chr10,13299505,13299558,2,"3,6",0,0,1,0,0,1
chr10,13299558,13299744,3,"2,3,6",0,1,1,0,0,1
chr10,13299744,13299909,2,"3,6",0,0,1,0,0,1
chr10,13302137,13302583,2,"2,6",0,1,0,0,0,1
chr10,13440342,13440775,2,"2,6",0,1,0,0,0,1
chr10,13586598,13587134,2,"2,6",0,1,0,0,0,1
chr10,13718061,13718597,2,"2,6",0,1,0,0,0,1
chr10,14837710,14837756,2,"2,6",0,1,0,0,0,1
chr10,14837756,14838160,3,"2,3,6",0,1,1,0,0,1
chr10,14838160,14838539,2,"2,6",0,1,0,0,0,1
chr10,14878188,14878256,2,"2,6",0,1,0,0,0,1
chr10,14878256,14878791,3,"2,3,6",0,1,1,0,0,1
chr10,14878791,14878860,2,"3,6",0,0,1,0,0,1
chr10,14954090,14954114,2,"2,6",0,1,0,0,0,1
chr10,14954114,14954443,3,"2,3,6",0,1,1,0,0,1
chr10,14954443,14954518,2,"3,6",0,0,1,0,0,1
chr10,14959390,14959543,2,"2,6",0,1,0,0,0,1
chr10,15088443,15088979,2,"2,6",0,1,0,0,0,1
chr10,15097106,15097194,2,"2,6",0,1,0,0,0,1
chr10,15097194,15097598,3,"2,3,6",0,1,1,0,0,1
chr10,15097598,15097711,2,"2,6",0,1,0,0,0,1
chr10,15167784,15168129,2,"3,6",0,0,1,0,0,1
chr10,15168342,15168394,2,"3,6",0,0,1,0,0,1
chr10,15168394,15168717,3,"2,3,6",0,1,1,0,0,1
chr10,15168717,15168746,2,"3,6",0,0,1,0,0,1
chr10,16817100,16817977,2,"2,6",0,1,0,0,0,1
chr10,17644043,17644745,2,"2,6",0,1,0,0,0,1
chr10,17650595,17651131,2,"2,6",0,1,0,0,0,1
chr10,18651388,18651924,2,"2,6",0,1,0,0,0,1
chr10,18659116,18659384,2,"2,6",0,1,0,0,0,1
chr10,21173851,21174744,2,"2,6",0,1,0,0,0,1
chr10,21495665,21495769,2,"2,6",0,1,0,0,0,1
chr10,21495769,21495800,3,"2,4,6",0,1,0,1,0,1
chr10,21495800,21495841,4,"2,3,4,6",0,1,1,1,0,1
chr10,21495841,21495917,5,"1,2,3,4,6",1,1,1,1,0,1
chr10,21495917,21495993,6,"1,2,3,4,5,6",1,1,1,1,1,1
chr10,21495993,21495999,5,"1,2,3,5,6",1,1,1,0,1,1
chr10,21495999,21496081,4,"1,2,5,6",1,1,0,0,1,1
chr10,21496081,21496097,3,"2,5,6",0,1,0,0,1,1
chr10,21496097,21496255,2,"2,6",0,1,0,0,0,1
chr10,21496969,21497228,2,"2,6",0,1,0,0,0,1
chr10,21505717,21505750,2,"2,6",0,1,0,0,0,1
chr10,21505750,21506152,3,"2,3,6",0,1,1,0,0,1
chr10,21506152,21506154,2,"3,6",0,0,1,0,0,1
chr10,21516282,21517020,2,"2,6",0,1,0,0,0,1
chr10,21525681,21525683,2,"3,6",0,0,1,0,0,1
chr10,21525683,21525881,3,"2,3,6",0,1,1,0,0,1
chr10,21525881,21525896,4,"2,3,4,6",0,1,1,1,0,1
chr10,21525896,21526076,5,"2,3,4,5,6",0,1,1,1,1,1
chr10,21526076,21526085,4,"2,3,4,6",0,1,1,1,0,1
chr10,21526085,21526186,3,"2,4,6",0,1,0,1,0,1
chr10,21526186,21526307,2,"4,6",0,0,0,1,0,1
chr10,21527197,21527239,2,"3,6",0,0,1,0,0,1
chr10,21527239,21527571,3,"2,3,6",0,1,1,0,0,1
chr10,21533551,21533726,2,"2,6",0,1,0,0,0,1
chr10,21533726,21533879,3,"2,3,6",0,1,1,0,0,1
chr10,21533879,21534103,4,"2,3,4,6",0,1,1,1,0,1
chr10,21534103,21534126,3,"2,3,6",0,1,1,0,0,1
chr10,21534126,21534130,2,"3,6",0,0,1,0,0,1
chr10,21754324,21754860,2,"2,6",0,1,0,0,0,1
chr10,22229078,22229614,2,"2,6",0,1,0,0,0,1
chr10,22316290,22316529,2,"2,6",0,1,0,0,0,1
chr10,22321112,22321189,2,"2,6",0,1,0,0,0,1
chr10,22325507,22325991,2,"2,6",0,1,0,0,0,1
chr10,22340342,22341058,3,"2,3,6",0,1,1,0,0,1
chr10,22341058,22341494,2,"2,6",0,1,0,0,0,1
chr10,23095332,23095868,2,"2,6",0,1,0,0,0,1
chr10,23439010,23439144,2,"2,6",0,1,0,0,0,1
chr10,25016384,25016432,2,"2,6",0,1,0,0,0,1
chr10,25016432,25016513,3,"2,4,6",0,1,0,1,0,1
chr10,25016513,25016567,4,"1,2,4,6",1,1,0,1,0,1
chr10,25016567,25016656,5,"1,2,4,5,6",1,1,0,1,1,1
chr10,25016656,25016747,4,"1,2,5,6",1,1,0,0,1,1
chr10,25016747,25016753,3,"1,2,6",1,1,0,0,0,1
chr10,25016753,25016862,2,"2,6",0,1,0,0,0,1
chr10,25016862,25016873,3,"2,5,6",0,1,0,0,1,1
chr10,25016873,25017042,4,"2,3,5,6",0,1,1,0,1,1
chr10,25017042,25017052,3,"2,3,6",0,1,1,0,0,1
chr10,25017052,25017170,2,"2,6",0,1,0,0,0,1
chr10,26697382,26697817,2,"2,6",0,1,0,0,0,1
chr10,26697817,26697841,3,"2,5,6",0,1,0,0,1,1
chr10,26697841,26697962,4,"2,3,5,6",0,1,1,0,1,1
chr10,26697962,26697997,3,"2,5,6",0,1,0,0,1,1
chr10,26697997,26698144,2,"2,6",0,1,0,0,0,1
chr10,27100193,27100425,2,"2,6",0,1,0,0,0,1
chr10,27154309,27154361,2,"2,6",0,1,0,0,0,1
chr10,27154361,27154541,3,"2,5,6",0,1,0,0,1,1
chr10,27154541,27154577,2,"2,6",0,1,0,0,0,1
chr10,27155196,27155391,2,"2,6",0,1,0,0,0,1
chr10,27240358,27240489,2,"2,6",0,1,0,0,0,1
chr10,27240489,27240894,3,"2,3,6",0,1,1,0,0,1
chr10,27240894,27241098,2,"3,6",0,0,1,0,0,1
chr10,27242091,27242286,2,"2,6",0,1,0,0,0,1
chr10,27504046,27504173,2,"3,6",0,0,1,0,0,1
chr10,27504173,27504320,3,"2,3,6",0,1,1,0,0,1
chr10,27504320,27504654,2,"3,6",0,0,1,0,0,1
chr10,28302899,28303084,2,"2,6",0,1,0,0,0,1
chr10,28532463,28532612,2,"3,6",0,0,1,0,0,1
chr10,28532612,28532867,3,"2,3,6",0,1,1,0,0,1
chr10,28532867,28533028,2,"2,6",0,1,0,0,0,1
chr10,28677325,28677826,2,"2,6",0,1,0,0,0,1
chr10,29409382,29409412,2,"3,6",0,0,1,0,0,1
chr10,29409412,29409786,3,"2,3,6",0,1,1,0,0,1
chr10,29409786,29410021,2,"2,6",0,1,0,0,0,1
chr10,29455043,29455475,2,"2,6",0,1,0,0,0,1
chr10,29535393,29535791,2,"2,6",0,1,0,0,0,1
chr10,30392456,30392895,2,"2,6",0,1,0,0,0,1
chr10,30433340,30434306,2,"2,6",0,1,0,0,0,1
chr10,30434437,30434719,2,"2,6",0,1,0,0,0,1
chr10,30553929,30554322,2,"2,6",0,1,0,0,0,1
chr10,30605307,30605400,2,"2,6",0,1,0,0,0,1
chr10,31318496,31318900,2,"3,6",0,0,1,0,0,1
chr10,32346104,32346111,2,"3,6",0,0,1,0,0,1
chr10,32346111,32346214,3,"2,3,6",0,1,1,0,0,1
chr10,32346214,32346223,4,"2,3,4,6",0,1,1,1,0,1
chr10,32346223,32346438,5,"1,2,3,4,6",1,1,1,1,0,1
chr10,32346438,32346463,4,"1,2,3,6",1,1,1,0,0,1
chr10,32346463,32346495,3,"2,3,6",0,1,1,0,0,1
chr10,32346495,32346673,2,"2,6",0,1,0,0,0,1
chr10,32347027,32347631,2,"2,6",0,1,0,0,0,1
chr10,32445871,32446407,2,"2,6",0,1,0,0,0,1
chr10,32944055,32944591,2,"2,6",0,1,0,0,0,1
chr10,32958256,32958295,2,"3,6",0,0,1,0,0,1
chr10,32958295,32958660,3,"2,3,6",0,1,1,0,0,1
chr10,32958660,32958904,2,"2,6",0,1,0,0,0,1
chr10,33334952,33335711,2,"2,6",0,1,0,0,0,1
chr10,34479547,34479960,2,"2,6",0,1,0,0,0,1
chr10,34815220,34815287,2,"3,6",0,0,1,0,0,1
chr10,34815287,34815305,3,"1,3,6",1,0,1,0,0,1
chr10,34815305,34815461,4,"1,2,3,6",1,1,1,0,0,1
chr10,34815461,34815527,3,"1,3,6",1,0,1,0,0,1
chr10,34815527,34815600,2,"3,6",0,0,1,0,0,1
chr10,34815600,34815867,3,"2,3,6",0,1,1,0,0,1
chr10,34815867,34816008,2,"2,6",0,1,0,0,0,1
chr10,35090371,35090881,2,"2,6",0,1,0,0,0,1
chr10,35126669,35127205,2,"2,6",0,1,0,0,0,1
chr10,35640902,35641228,2,"2,6",0,1,0,0,0,1
chr10,35642247,35642758,2,"2,6",0,1,0,0,0,1
chr10,37857473,37857539,2,"3,6",0,0,1,0,0,1
chr10,37857539,37858069,3,"2,3,6",0,1,1,0,0,1
chr10,37858069,37858094,2,"3,6",0,0,1,0,0,1
chr10,37976107,37976234,2,"3,6",0,0,1,0,0,1
chr10,37976234,37976492,3,"2,3,6",0,1,1,0,0,1
chr10,37976492,37976883,2,"2,6",0,1,0,0,0,1
chr10,38010528,38010743,2,"2,6",0,1,0,0,0,1
chr10,38010850,38010888,2,"2,6",0,1,0,0,0,1
chr10,38010888,38011246,3,"2,3,6",0,1,1,0,0,1
chr10,38011246,38011292,2,"3,6",0,0,1,0,0,1
chr10,38094178,38094194,2,"2,6",0,1,0,0,0,1
chr10,38094194,38094474,3,"2,3,6",0,1,1,0,0,1
chr10,38094474,38094598,2,"3,6",0,0,1,0,0,1
chr10,38143587,38144021,2,"2,6",0,1,0,0,0,1
chr10,38356161,38356697,2,"2,6",0,1,0,0,0,1
chr10,42552051,42552668,2,"2,6",0,1,0,0,0,1
chr10,42782429,42782540,2,"2,6",0,1,0,0,0,1
chr10,42782540,42782944,3,"2,3,6",0,1,1,0,0,1
chr10,42782944,42782957,2,"2,6",0,1,0,0,0,1
chr10,43137717,43138121,2,"3,6",0,0,1,0,0,1
chr10,43420391,43420718,2,"3,6",0,0,1,0,0,1
chr10,43420807,43420882,2,"2,6",0,1,0,0,0,1
chr10,43420882,43420902,3,"2,3,6",0,1,1,0,0,1
chr10,43420902,43421142,4,"1,2,3,6",1,1,1,0,0,1
chr10,43421142,43421242,3,"2,3,6",0,1,1,0,0,1
chr10,43421242,43421286,2,"3,6",0,0,1,0,0,1
chr10,43436774,43436836,2,"2,6",0,1,0,0,0,1
chr10,43436836,43437160,3,"2,3,6",0,1,1,0,0,1
chr10,43437160,43437240,2,"3,6",0,0,1,0,0,1
chr10,43455105,43455361,2,"3,6",0,0,1,0,0,1
chr10,43455361,43455708,3,"2,3,6",0,1,1,0,0,1
chr10,43455708,43455771,4,"2,3,5,6",0,1,1,0,1,1
chr10,43455771,43455888,3,"2,5,6",0,1,0,0,1,1
chr10,43455888,43455967,2,"2,6",0,1,0,0,0,1
chr10,43606269,43606284,2,"3,6",0,0,1,0,0,1
chr10,43606284,43606311,3,"2,3,6",0,1,1,0,0,1
chr10,43606311,43606551,4,"1,2,3,6",1,1,1,0,0,1
chr10,43606551,43606673,3,"2,3,6",0,1,1,0,0,1
chr10,43606673,43606939,2,"2,6",0,1,0,0,0,1
chr10,43648501,43649037,2,"2,6",0,1,0,0,0,1
chr10,43864131,43864161,2,"3,6",0,0,1,0,0,1
chr10,43864161,43864461,3,"2,3,6",0,1,1,0,0,1
chr10,43864461,43864505,2,"3,6",0,0,1,0,0,1
chr10,44259326,44259361,2,"2,6",0,1,0,0,0,1
chr10,44259361,44259669,3,"2,3,6",0,1,1,0,0,1
chr10,44259669,44259765,2,"3,6",0,0,1,0,0,1
chr10,44932611,44933147,2,"2,6",0,1,0,0,0,1
chr10,44935589,44935634,2,"3,6",0,0,1,0,0,1
chr10,44935634,44935940,3,"2,3,6",0,1,1,0,0,1
chr10,44935940,44935955,2,"3,6",0,0,1,0,0,1
chr10,44959334,44959432,2,"3,6",0,0,1,0,0,1
chr10,44959432,44959589,3,"2,3,6",0,1,1,0,0,1
chr10,44959589,44959738,2,"3,6",0,0,1,0,0,1
chr10,44964084,44964542,2,"2,6",0,1,0,0,0,1
chr10,44978662,44979076,2,"2,6",0,1,0,0,0,1
chr10,44980651,44980981,2,"2,6",0,1,0,0,0,1
chr10,44996190,44996726,2,"2,6",0,1,0,0,0,1
chr10,45672896,45673126,2,"2,6",0,1,0,0,0,1
chr10,45726981,45727070,2,"3,6",0,0,1,0,0,1
chr10,45727070,45727339,3,"2,3,6",0,1,1,0,0,1
chr10,45727339,45727385,2,"3,6",0,0,1,0,0,1
chr10,45972318,45972629,2,"2,6",0,1,0,0,0,1
chr10,46023307,46023309,2,"3,6",0,0,1,0,0,1
