chrom,start,end,num,list,ENCFF168GFU_MAFK_sorted.bed,ENCFF231CNR_MAFK_sorted.bed,ENCFF239XOI_MAFK_sorted.bed,ENCFF355ALI_MAFK_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr13,29924340,29924375,2,"1,5",1,0,0,0,1
chr13,30617571,30617807,2,"4,5",0,0,0,1,1
chr13,30617843,30618079,2,"4,5",0,0,0,1,1
chr13,33611207,33611223,2,"1,5",1,0,0,0,1
chr13,33611223,33611247,3,"1,2,5",1,1,0,0,1
chr13,33611247,33611257,4,"1,2,3,5",1,1,1,0,1
chr13,33611257,33611364,5,"1,2,3,4,5",1,1,1,1,1
chr13,41132698,41132974,2,"1,5",1,0,0,0,1
chr13,43879393,43879396,2,"1,5",1,0,0,0,1
chr13,43879396,43879402,3,"1,2,5",1,1,0,0,1
chr13,43879402,43879418,4,"1,2,3,5",1,1,1,0,1
chr13,43879418,43879626,5,"1,2,3,4,5",1,1,1,1,1
chr13,43879626,43879646,4,"1,2,4,5",1,1,0,1,1
chr13,43879646,43879654,3,"1,4,5",1,0,0,1,1
chr13,43879654,43879669,2,"1,5",1,0,0,0,1
chr13,44435232,44435244,2,"2,5",0,1,0,0,1
chr13,44435244,44435245,3,"2,3,5",0,1,1,0,1
chr13,44435245,44435289,4,"2,3,4,5",0,1,1,1,1
chr13,44435289,44435427,5,"1,2,3,4,5",1,1,1,1,1
chr13,44435427,44435468,4,"2,3,4,5",0,1,1,1,1
chr13,44435468,44435481,3,"2,4,5",0,1,0,1,1
chr13,44435481,44435482,2,"2,5",0,1,0,0,1
chr13,44989419,44989669,2,"2,5",0,1,0,0,1
chr13,45341047,45341050,2,"1,5",1,0,0,0,1
chr13,45341050,45341056,3,"1,4,5",1,0,0,1,1
chr13,45341056,45341093,4,"1,2,4,5",1,1,0,1,1
chr13,45341093,45341286,5,"1,2,3,4,5",1,1,1,1,1
chr13,45341286,45341306,4,"1,2,3,5",1,1,1,0,1
chr13,45341306,45341317,3,"1,3,5",1,0,1,0,1
chr13,45341317,45341323,2,"1,5",1,0,0,0,1
chr13,45464701,45464977,2,"1,5",1,0,0,0,1
chr13,47908155,47908191,2,"1,5",1,0,0,0,1
chr13,47908191,47908192,3,"1,4,5",1,0,0,1,1
chr13,47908192,47908416,4,"1,3,4,5",1,0,1,1,1
chr13,47908416,47908427,3,"1,4,5",1,0,0,1,1
chr13,47908427,47908431,2,"1,5",1,0,0,0,1
chr13,49313668,49313671,2,"2,5",0,1,0,0,1
chr13,49625738,49625743,2,"2,5",0,1,0,0,1
chr13,49625743,49625745,3,"2,4,5",0,1,0,1,1
chr13,49625745,49625774,4,"1,2,4,5",1,1,0,1,1
chr13,49625774,49625943,5,"1,2,3,4,5",1,1,1,1,1
chr13,49625943,49625969,4,"1,2,4,5",1,1,0,1,1
chr13,49625969,49625974,3,"1,2,5",1,1,0,0,1
chr13,49625974,49625978,2,"2,5",0,1,0,0,1
chr13,50123880,50124061,2,"2,5",0,1,0,0,1
chr13,50125023,50125038,2,"2,5",0,1,0,0,1
chr13,50125038,50125223,3,"2,4,5",0,1,0,1,1
chr13,50125415,50125428,2,"1,5",1,0,0,0,1
chr13,50125428,50125444,3,"1,4,5",1,0,0,1,1
chr13,50125444,50125664,4,"1,3,4,5",1,0,1,1,1
chr13,50125664,50125668,3,"1,3,5",1,0,1,0,1
chr13,50125668,50125691,2,"1,5",1,0,0,0,1
chr13,73090575,73090769,4,"1,2,4,5",1,1,0,1,1
chr13,73090769,73090783,3,"1,4,5",1,0,0,1,1
chr13,73090783,73090824,2,"1,5",1,0,0,0,1
chr13,75377052,75377054,2,"1,5",1,0,0,0,1
chr13,75377054,75377304,3,"1,2,5",1,1,0,0,1
chr13,75377304,75377328,2,"1,5",1,0,0,0,1
chr13,75549274,75549550,2,"1,5",1,0,0,0,1
chr13,98840191,98840386,2,"4,5",0,0,0,1,1
chr13,109802983,109802989,2,"1,5",1,0,0,0,1
chr13,109802989,109803052,3,"1,3,5",1,0,1,0,1
chr13,109803052,109803058,4,"1,2,3,5",1,1,1,0,1
chr13,109803058,109803140,5,"1,2,3,4,5",1,1,1,1,1
chr13,109803140,109803157,4,"1,3,4,5",1,0,1,1,1
chr13,109803157,109803213,3,"1,3,5",1,0,1,0,1
chr13,109803213,109803230,2,"1,5",1,0,0,0,1
chr13,110094561,110094575,2,"1,5",1,0,0,0,1
chr13,110094575,110094580,3,"1,2,5",1,1,0,0,1
chr13,110094580,110094605,4,"1,2,4,5",1,1,0,1,1
chr13,110094605,110094816,5,"1,2,3,4,5",1,1,1,1,1
chr13,110094816,110094825,4,"1,2,3,5",1,1,1,0,1
chr13,110094825,110094829,3,"1,3,5",1,0,1,0,1
chr13,110094829,110094833,2,"1,5",1,0,0,0,1
chr13,110455959,110455991,2,"1,5",1,0,0,0,1
chr13,110455991,110456028,3,"1,2,5",1,1,0,0,1
chr13,110456028,110456035,4,"1,2,3,5",1,1,1,0,1
chr13,110456035,110456235,5,"1,2,3,4,5",1,1,1,1,1
chr13,110456235,110456241,4,"2,3,4,5",0,1,1,1,1
chr13,110456241,110456252,3,"3,4,5",0,0,1,1,1
chr13,110456252,110456271,2,"4,5",0,0,0,1,1
chr13,110870269,110870315,2,"1,5",1,0,0,0,1
chr13,110870315,110870348,3,"1,4,5",1,0,0,1,1
chr13,110870348,110870351,4,"1,2,4,5",1,1,0,1,1
chr13,110870351,110870468,5,"1,2,3,4,5",1,1,1,1,1
chr13,110870468,110870545,4,"1,3,4,5",1,0,1,1,1
chr13,110870545,110870551,3,"3,4,5",0,0,1,1,1
chr13,110870551,110870575,2,"3,5",0,0,1,0,1
chr13,110908560,110908568,3,"1,2,5",1,1,0,0,1
chr13,110908568,110908572,4,"1,2,3,5",1,1,1,0,1
chr13,110908572,110908788,5,"1,2,3,4,5",1,1,1,1,1
chr13,110908788,110908792,4,"2,3,4,5",0,1,1,1,1
chr13,110908792,110908797,3,"2,4,5",0,1,0,1,1
chr13,110908797,110908808,2,"4,5",0,0,0,1,1
chr13,112721268,112721504,2,"4,5",0,0,0,1,1
chr13,113150354,113150378,2,"1,5",1,0,0,0,1
chr13,113150378,113150395,3,"1,2,5",1,1,0,0,1
chr13,113150395,113150413,4,"1,2,4,5",1,1,0,1,1
chr13,113150413,113150628,5,"1,2,3,4,5",1,1,1,1,1
chr13,113150628,113150630,4,"1,3,4,5",1,0,1,1,1
chr13,113150630,113150631,3,"3,4,5",0,0,1,1,1
chr13,113150631,113150637,2,"3,5",0,0,1,0,1
chr14,20343481,20343493,2,"2,5",0,1,0,0,1
chr14,20343493,20343534,3,"1,2,5",1,1,0,0,1
chr14,20343534,20343541,4,"1,2,4,5",1,1,0,1,1
chr14,20343541,20343731,5,"1,2,3,4,5",1,1,1,1,1
chr14,20343731,20343765,4,"1,3,4,5",1,0,1,1,1
chr14,20343765,20343769,3,"1,4,5",1,0,0,1,1
chr14,20343769,20343770,2,"4,5",0,0,0,1,1
chr14,20461522,20461538,2,"1,5",1,0,0,0,1
chr14,20461538,20461543,3,"1,2,5",1,1,0,0,1
chr14,20461543,20461545,4,"1,2,4,5",1,1,0,1,1
chr14,20461545,20461769,5,"1,2,3,4,5",1,1,1,1,1
chr14,20461769,20461779,4,"1,2,4,5",1,1,0,1,1
chr14,20461779,20461788,3,"1,2,5",1,1,0,0,1
chr14,20461788,20461798,2,"1,5",1,0,0,0,1
chr14,21092576,21092589,2,"4,5",0,0,0,1,1
chr14,21092589,21092612,3,"2,4,5",0,1,0,1,1
chr14,21092612,21092812,4,"2,3,4,5",0,1,1,1,1
chr14,21092812,21092836,3,"2,3,5",0,1,1,0,1
chr14,21092836,21092839,2,"2,5",0,1,0,0,1
chr14,21103977,21104201,2,"3,5",0,0,1,0,1
chr14,21384158,21384184,2,"1,5",1,0,0,0,1
chr14,21384184,21384221,3,"1,2,5",1,1,0,0,1
chr14,21384221,21384434,4,"1,2,3,5",1,1,1,0,1
chr14,21384434,21384445,2,"3,5",0,0,1,0,1
chr14,21477062,21477150,2,"1,5",1,0,0,0,1
chr14,21477150,21477338,3,"1,4,5",1,0,0,1,1
chr14,21477338,21477386,2,"4,5",0,0,0,1,1
chr14,21511257,21511263,2,"3,5",0,0,1,0,1
chr14,21511263,21511271,3,"2,3,5",0,1,1,0,1
chr14,21511271,21511307,4,"2,3,4,5",0,1,1,1,1
chr14,21511307,21511481,5,"1,2,3,4,5",1,1,1,1,1
chr14,21511481,21511507,4,"1,2,4,5",1,1,0,1,1
chr14,21511507,21511513,3,"1,2,5",1,1,0,0,1
chr14,21511513,21511583,2,"1,5",1,0,0,0,1
chr14,22334042,22334075,2,"1,5",1,0,0,0,1
chr14,22334075,22334088,3,"1,3,5",1,0,1,0,1
chr14,22334088,22334090,4,"1,2,3,5",1,1,1,0,1
chr14,22334090,22334241,5,"1,2,3,4,5",1,1,1,1,1
chr14,22572586,22572601,4,"1,2,4,5",1,1,0,1,1
chr14,22572601,22572678,5,"1,2,3,4,5",1,1,1,1,1
chr14,22572678,22572705,4,"1,2,4,5",1,1,0,1,1
chr14,22572705,22572712,3,"1,2,5",1,1,0,0,1
chr14,22572712,22572764,2,"1,5",1,0,0,0,1
chr14,22589729,22590005,2,"1,5",1,0,0,0,1
chr14,22598915,22599150,2,"2,5",0,1,0,0,1
chr14,22699106,22699113,3,"1,4,5",1,0,0,1,1
chr14,22699113,22699302,4,"1,3,4,5",1,0,1,1,1
chr14,22699302,22699337,3,"1,3,5",1,0,1,0,1
chr14,22699337,22699360,2,"1,5",1,0,0,0,1
chr14,22700229,22700255,2,"1,5",1,0,0,0,1
chr14,22700255,22700289,3,"1,3,5",1,0,1,0,1
chr14,22700289,22700290,4,"1,2,3,5",1,1,1,0,1
chr14,22700290,22700393,5,"1,2,3,4,5",1,1,1,1,1
chr14,22700393,22700396,4,"1,3,4,5",1,0,1,1,1
chr14,22700396,22700479,3,"1,3,5",1,0,1,0,1
chr14,22700479,22700505,2,"1,5",1,0,0,0,1
chr14,22830151,22830198,2,"4,5",0,0,0,1,1
chr14,22830198,22830387,3,"3,4,5",0,0,1,1,1
chr14,22830387,22830389,2,"3,5",0,0,1,0,1
chr14,22903063,22903103,2,"3,5",0,0,1,0,1
chr14,22903103,22903276,3,"2,3,5",0,1,1,0,1
chr14,22903276,22903353,2,"2,5",0,1,0,0,1
chr14,22929438,22929489,2,"1,5",1,0,0,0,1
chr14,22929489,22929564,3,"1,4,5",1,0,0,1,1
chr14,22929564,22929714,4,"1,2,4,5",1,1,0,1,1
chr14,22929714,22929725,3,"2,4,5",0,1,0,1,1
chr14,22929725,22929814,2,"2,5",0,1,0,0,1
chr14,22976743,22976810,2,"2,5",0,1,0,0,1
chr14,22976810,22976993,3,"2,4,5",0,1,0,1,1
chr14,22976993,22977046,2,"4,5",0,0,0,1,1
chr14,23006943,23006948,2,"1,5",1,0,0,0,1
chr14,23006948,23006955,3,"1,2,5",1,1,0,0,1
chr14,23006955,23006964,4,"1,2,3,5",1,1,1,0,1
chr14,23006964,23007179,5,"1,2,3,4,5",1,1,1,1,1
chr14,23007179,23007198,4,"1,2,4,5",1,1,0,1,1
chr14,23007198,23007200,3,"1,4,5",1,0,0,1,1
chr14,23007200,23007219,2,"1,5",1,0,0,0,1
chr14,23035164,23035165,2,"3,5",0,0,1,0,1
chr14,23035165,23035167,3,"2,3,5",0,1,1,0,1
chr14,23035167,23035177,4,"1,2,3,5",1,1,1,0,1
chr14,23035177,23035388,5,"1,2,3,4,5",1,1,1,1,1
chr14,23035388,23035410,4,"1,2,4,5",1,1,0,1,1
chr14,23301706,23301707,2,"4,5",0,0,0,1,1
chr14,23301707,23301723,3,"3,4,5",0,0,1,1,1
chr14,23301723,23301760,4,"1,3,4,5",1,0,1,1,1
chr14,23301760,23301892,5,"1,2,3,4,5",1,1,1,1,1
chr14,23301892,23301906,4,"1,2,4,5",1,1,0,1,1
chr14,23301906,23301908,3,"1,4,5",1,0,0,1,1
chr14,23301908,23301909,2,"1,5",1,0,0,0,1
chr14,23306505,23306729,2,"3,5",0,0,1,0,1
chr14,23320918,23321020,2,"3,5",0,0,1,0,1
chr14,23321020,23321142,3,"2,3,5",0,1,1,0,1
chr14,23321142,23321270,2,"2,5",0,1,0,0,1
chr14,23610138,23610400,2,"1,5",1,0,0,0,1
chr14,23613516,23613752,2,"4,5",0,0,0,1,1
chr14,23636077,23636264,5,"1,2,3,4,5",1,1,1,1,1
chr14,23636264,23636265,4,"1,3,4,5",1,0,1,1,1
chr14,23636265,23636270,3,"1,4,5",1,0,0,1,1
chr14,23636270,23636477,2,"1,5",1,0,0,0,1
chr14,24114022,24114246,2,"3,5",0,0,1,0,1
chr14,24114596,24114872,2,"1,5",1,0,0,0,1
chr14,24115039,24115289,2,"2,5",0,1,0,0,1
chr14,24141499,24141521,2,"1,5",1,0,0,0,1
chr14,24141521,24141536,3,"1,3,5",1,0,1,0,1
chr14,24141536,24141592,4,"1,2,3,5",1,1,1,0,1
chr14,24141592,24141745,5,"1,2,3,4,5",1,1,1,1,1
chr14,24141745,24141775,4,"1,2,4,5",1,1,0,1,1
chr14,24141775,24141786,3,"2,4,5",0,1,0,1,1
chr14,24141786,24141828,2,"4,5",0,0,0,1,1
chr14,24160990,24160996,2,"4,5",0,0,0,1,1
chr14,24160996,24161017,3,"1,4,5",1,0,0,1,1
chr14,24161017,24161226,4,"1,3,4,5",1,0,1,1,1
chr14,24161226,24161241,3,"1,3,5",1,0,1,0,1
chr14,24161241,24161473,2,"1,5",1,0,0,0,1
chr14,24213496,24213720,2,"3,5",0,0,1,0,1
chr14,24215950,24215964,2,"1,5",1,0,0,0,1
chr14,24215964,24216188,3,"1,3,5",1,0,1,0,1
chr14,24216188,24216226,2,"1,5",1,0,0,0,1
chr14,24271192,24271416,2,"3,5",0,0,1,0,1
chr14,24271499,24271749,2,"2,5",0,1,0,0,1
chr14,24299683,24299688,2,"1,5",1,0,0,0,1
chr14,24299688,24299912,3,"1,3,5",1,0,1,0,1
chr14,24299912,24299959,2,"1,5",1,0,0,0,1
chr14,24315817,24315835,3,"1,4,5",1,0,0,1,1
chr14,24315835,24315843,4,"1,2,4,5",1,1,0,1,1
chr14,24315843,24316053,5,"1,2,3,4,5",1,1,1,1,1
chr14,24316053,24316067,4,"1,2,3,5",1,1,1,0,1
chr14,24316067,24316085,3,"1,2,5",1,1,0,0,1
chr14,24316085,24316093,2,"1,5",1,0,0,0,1
chr14,24333677,24333793,2,"1,5",1,0,0,0,1
chr14,24365772,24365968,2,"3,5",0,0,1,0,1
chr14,24804842,24805078,2,"4,5",0,0,0,1,1
chr14,24818215,24818491,2,"1,5",1,0,0,0,1
chr14,30621524,30621800,2,"1,5",1,0,0,0,1
chr14,30622064,30622314,2,"2,5",0,1,0,0,1
chr14,31026553,31026829,2,"1,5",1,0,0,0,1
chr14,31034036,31034091,2,"1,5",1,0,0,0,1
chr14,31034091,31034102,3,"1,4,5",1,0,0,1,1
chr14,31034102,31034238,4,"1,3,4,5",1,0,1,1,1
chr14,31091295,31091571,2,"1,5",1,0,0,0,1
chr14,31258146,31258396,2,"2,5",0,1,0,0,1
chr14,31420598,31420619,2,"2,5",0,1,0,0,1
chr14,31420619,31420625,3,"1,2,5",1,1,0,0,1
chr14,31420625,31420848,4,"1,2,3,5",1,1,1,0,1
chr14,31420848,31420849,3,"1,3,5",1,0,1,0,1
chr14,31420849,31420895,2,"1,5",1,0,0,0,1
chr14,31420961,31421023,2,"4,5",0,0,0,1,1
chr14,31421023,31421053,3,"2,4,5",0,1,0,1,1
chr14,31457271,31457547,2,"1,5",1,0,0,0,1
chr14,31544242,31544275,4,"1,2,3,5",1,1,1,0,1
chr14,31544275,31544296,3,"1,2,5",1,1,0,0,1
chr14,31544296,31544323,2,"1,5",1,0,0,0,1
chr14,31561256,31561325,2,"2,5",0,1,0,0,1
chr14,31561325,31561506,3,"2,3,5",0,1,1,0,1
chr14,31561506,31561549,2,"3,5",0,0,1,0,1
chr14,31937784,31937797,2,"2,5",0,1,0,0,1
chr14,31937797,31937818,3,"2,4,5",0,1,0,1,1
chr14,31937818,31938033,5,"1,2,3,4,5",1,1,1,1,1
chr14,31938033,31938034,4,"1,2,3,5",1,1,1,0,1
chr14,31938034,31938042,3,"1,3,5",1,0,1,0,1
chr14,31938042,31938092,2,"1,5",1,0,0,0,1
chr14,31966199,31966293,2,"3,5",0,0,1,0,1
chr14,31966293,31966423,3,"3,4,5",0,0,1,1,1
chr14,31966423,31966486,2,"4,5",0,0,0,1,1
chr14,34035524,34035528,2,"2,5",0,1,0,0,1
chr14,34035528,34035534,3,"2,3,5",0,1,1,0,1
chr14,34035534,34035752,4,"2,3,4,5",0,1,1,1,1
chr14,34035752,34035770,3,"2,4,5",0,1,0,1,1
chr14,34035770,34035774,2,"2,5",0,1,0,0,1
chr14,34043697,34043750,2,"1,5",1,0,0,0,1
chr14,34043750,34043973,3,"1,4,5",1,0,0,1,1
chr14,34043973,34043986,2,"4,5",0,0,0,1,1
chr14,34437209,34437411,2,"1,5",1,0,0,0,1
chr14,34437411,34437436,3,"1,3,5",1,0,1,0,1
chr14,34437436,34437635,4,"1,3,4,5",1,0,1,1,1
chr14,34437635,34437672,3,"1,4,5",1,0,0,1,1
chr14,34437672,34437686,2,"1,5",1,0,0,0,1
chr14,34539532,34539575,2,"2,5",0,1,0,0,1
chr14,34539575,34539782,3,"2,4,5",0,1,0,1,1
chr14,34539782,34539811,2,"4,5",0,0,0,1,1
chr14,34837965,34838231,2,"1,5",1,0,0,0,1
chr14,34873476,34873700,2,"3,5",0,0,1,0,1
chr14,34980864,34980872,4,"1,2,4,5",1,1,0,1,1
chr14,34980872,34980984,5,"1,2,3,4,5",1,1,1,1,1
chr14,34980984,34980988,4,"1,2,4,5",1,1,0,1,1
chr14,34980988,34981058,3,"2,4,5",0,1,0,1,1
chr14,34981058,34981064,2,"2,5",0,1,0,0,1
chr14,34982369,34982645,2,"1,5",1,0,0,0,1
chr14,35121994,35122270,2,"1,5",1,0,0,0,1
chr14,35122473,35122485,2,"1,5",1,0,0,0,1
chr14,35122485,35122709,3,"1,3,5",1,0,1,0,1
chr14,35122709,35122749,2,"1,5",1,0,0,0,1
chr14,35292267,35292390,2,"2,5",0,1,0,0,1
chr14,35292390,35292481,3,"1,2,5",1,1,0,0,1
chr14,35292481,35292517,4,"1,2,3,5",1,1,1,0,1
chr14,35292517,35292666,3,"1,3,5",1,0,1,0,1
chr14,35292666,35292705,2,"3,5",0,0,1,0,1
chr14,35365489,35365550,2,"4,5",0,0,0,1,1
chr14,35365550,35365572,3,"3,4,5",0,0,1,1,1
chr14,35365572,35365590,4,"1,3,4,5",1,0,1,1,1
chr14,35365590,35365657,5,"1,2,3,4,5",1,1,1,1,1
chr14,35365657,35365695,3,"1,4,5",1,0,0,1,1
chr14,35365695,35365725,2,"4,5",0,0,0,1,1
chr14,35504356,35504368,2,"2,5",0,1,0,0,1
chr14,35504368,35504597,3,"2,4,5",0,1,0,1,1
chr14,35504597,35504604,2,"4,5",0,0,0,1,1
chr14,35826134,35826384,2,"2,5",0,1,0,0,1
chr14,35826953,35826980,2,"1,5",1,0,0,0,1
chr14,35826980,35826996,3,"1,4,5",1,0,0,1,1
chr14,35826996,35827039,4,"1,3,4,5",1,0,1,1,1
chr14,36661679,36661732,4,"1,2,4,5",1,1,0,1,1
chr14,36661732,36661752,3,"1,2,5",1,1,0,0,1
chr14,36661752,36661757,2,"1,5",1,0,0,0,1
chr14,37172270,37172546,2,"1,5",1,0,0,0,1
chr14,37594527,37594641,2,"1,5",1,0,0,0,1
chr14,37595806,37596082,2,"1,5",1,0,0,0,1
chr14,38964677,38964927,2,"2,5",0,1,0,0,1
chr14,39024201,39024242,2,"2,5",0,1,0,0,1
chr14,39024242,39024451,3,"2,4,5",0,1,0,1,1
chr14,39024451,39024478,2,"4,5",0,0,0,1,1
chr14,39025891,39026101,2,"4,5",0,0,0,1,1
chr14,39026267,39026292,2,"2,5",0,1,0,0,1
chr14,39026292,39026517,3,"2,4,5",0,1,0,1,1
chr14,39026517,39026528,2,"4,5",0,0,0,1,1
chr14,39203979,39204255,2,"1,5",1,0,0,0,1
chr14,39233772,39233795,2,"1,5",1,0,0,0,1
chr14,39233795,39233821,3,"1,3,5",1,0,1,0,1
chr14,39233821,39233827,4,"1,2,3,5",1,1,1,0,1
chr14,39233827,39233949,5,"1,2,3,4,5",1,1,1,1,1
chr14,39233949,39233990,3,"1,3,5",1,0,1,0,1
chr14,39266415,39266649,2,"1,5",1,0,0,0,1
chr14,39474515,39474525,2,"1,5",1,0,0,0,1
chr14,39474525,39474530,3,"1,2,5",1,1,0,0,1
chr14,39474530,39474551,4,"1,2,4,5",1,1,0,1,1
chr14,39474551,39474766,5,"1,2,3,4,5",1,1,1,1,1
chr14,39474766,39474775,4,"1,2,3,5",1,1,1,0,1
chr14,39474775,39474791,2,"1,5",1,0,0,0,1
chr14,45201929,45202081,2,"4,5",0,0,0,1,1
chr14,49586337,49586345,2,"1,5",1,0,0,0,1
chr14,49586345,49586581,3,"1,4,5",1,0,0,1,1
chr14,49586581,49586613,2,"1,5",1,0,0,0,1
chr14,49966505,49966559,2,"2,5",0,1,0,0,1
chr14,49966559,49966755,3,"2,3,5",0,1,1,0,1
chr14,49966755,49966783,2,"3,5",0,0,1,0,1
chr14,50303847,50303878,2,"1,5",1,0,0,0,1
chr14,50303878,50303880,3,"1,2,5",1,1,0,0,1
chr14,50303880,50303889,4,"1,2,4,5",1,1,0,1,1
chr14,50303889,50304113,5,"1,2,3,4,5",1,1,1,1,1
chr14,50304113,50304116,4,"1,2,4,5",1,1,0,1,1
chr14,50304116,50304123,3,"1,2,5",1,1,0,0,1
chr14,50304123,50304128,2,"2,5",0,1,0,0,1
chr14,50397213,50397228,2,"1,5",1,0,0,0,1
chr14,50397228,50397233,3,"1,4,5",1,0,0,1,1
chr14,50397233,50397250,4,"1,2,4,5",1,1,0,1,1
chr14,50397250,50397464,5,"1,2,3,4,5",1,1,1,1,1
chr14,50397464,50397474,4,"1,2,3,5",1,1,1,0,1
chr14,50397474,50397483,3,"1,2,5",1,1,0,0,1
chr14,50397483,50397489,2,"1,5",1,0,0,0,1
chr14,50875448,50875724,2,"1,5",1,0,0,0,1
chr14,53010984,53011027,2,"3,5",0,0,1,0,1
chr14,53011027,53011208,3,"1,3,5",1,0,1,0,1
chr14,53011208,53011303,2,"1,5",1,0,0,0,1
chr14,53613964,53613999,2,"2,5",0,1,0,0,1
chr14,53613999,53614214,3,"2,4,5",0,1,0,1,1
chr14,53614214,53614235,2,"4,5",0,0,0,1,1
chr14,55026877,55027153,2,"1,5",1,0,0,0,1
chr14,58171141,58171149,3,"1,2,5",1,1,0,0,1
chr14,58171149,58171186,4,"1,2,4,5",1,1,0,1,1
chr14,58171186,58171385,5,"1,2,3,4,5",1,1,1,1,1
chr14,58171385,58171410,4,"1,2,4,5",1,1,0,1,1
chr14,58171410,58171415,3,"1,2,5",1,1,0,0,1
chr14,58171415,58171422,2,"1,5",1,0,0,0,1
chr14,58245072,58245074,2,"2,5",0,1,0,0,1
chr14,58245074,58245080,3,"2,3,5",0,1,1,0,1
chr14,58245080,58245099,4,"1,2,3,5",1,1,1,0,1
chr14,58245099,58245298,5,"1,2,3,4,5",1,1,1,1,1
chr14,58245298,58245322,4,"1,2,4,5",1,1,0,1,1
chr14,58245322,58245335,3,"1,4,5",1,0,0,1,1
chr14,58245335,58245356,2,"1,5",1,0,0,0,1
chr14,59484412,59484423,2,"1,5",1,0,0,0,1
chr14,59484423,59484424,4,"1,2,3,5",1,1,1,0,1
chr14,59484424,59484647,5,"1,2,3,4,5",1,1,1,1,1
chr14,59484647,59484660,4,"1,2,4,5",1,1,0,1,1
chr14,59484660,59484673,3,"1,2,5",1,1,0,0,1
chr14,59484673,59484688,2,"1,5",1,0,0,0,1
chr14,61269642,61269825,4,"2,3,4,5",0,1,1,1,1
chr14,61269825,61269826,3,"2,4,5",0,1,0,1,1
chr14,61269826,61269830,2,"2,5",0,1,0,0,1
chr14,61537523,61537538,2,"2,5",0,1,0,0,1
chr14,61537538,61537542,3,"1,2,5",1,1,0,0,1
chr14,61537542,61537766,4,"1,2,3,5",1,1,1,0,1
chr14,61537766,61537773,3,"1,2,5",1,1,0,0,1
chr14,61537773,61537814,2,"1,5",1,0,0,0,1
chr14,61714974,61715224,2,"2,5",0,1,0,0,1
chr14,64942727,64942746,2,"2,5",0,1,0,0,1
chr14,64942746,64942748,3,"2,3,5",0,1,1,0,1
chr14,64942748,64942757,4,"1,2,3,5",1,1,1,0,1
chr14,64942757,64942970,5,"1,2,3,4,5",1,1,1,1,1
chr14,64942970,64942977,4,"1,2,4,5",1,1,0,1,1
chr14,64942977,64942993,3,"1,4,5",1,0,0,1,1
chr14,64942993,64943024,2,"1,5",1,0,0,0,1
chr14,64986655,64986863,2,"4,5",0,0,0,1,1
chr14,67241845,67242027,2,"4,5",0,0,0,1,1
chr14,68784590,68784840,2,"2,5",0,1,0,0,1
chr14,70255240,70255243,2,"1,5",1,0,0,0,1
chr14,70255243,70255289,3,"1,3,5",1,0,1,0,1
chr14,70255289,70255295,4,"1,2,3,5",1,1,1,0,1
chr14,70255295,70255467,5,"1,2,3,4,5",1,1,1,1,1
chr14,70255467,70255491,4,"1,2,4,5",1,1,0,1,1
chr14,70359683,70359689,2,"2,5",0,1,0,0,1
chr14,70359689,70359695,3,"2,4,5",0,1,0,1,1
chr14,70359695,70359721,4,"1,2,4,5",1,1,0,1,1
chr14,70359721,70359879,5,"1,2,3,4,5",1,1,1,1,1
chr14,70359879,70359893,4,"1,2,4,5",1,1,0,1,1
chr14,70359893,70359907,3,"2,4,5",0,1,0,1,1
chr14,70359907,70359911,2,"2,5",0,1,0,0,1
chr14,73462160,73462181,2,"1,5",1,0,0,0,1
chr14,73462181,73462208,3,"1,2,5",1,1,0,0,1
chr14,73462208,73462215,4,"1,2,3,5",1,1,1,0,1
chr14,73462215,73462431,5,"1,2,3,4,5",1,1,1,1,1
chr14,73462431,73462432,4,"1,3,4,5",1,0,1,1,1
chr14,73462432,73462436,3,"1,4,5",1,0,0,1,1
chr14,73462436,73462451,2,"4,5",0,0,0,1,1
chr14,73785876,73785897,2,"1,5",1,0,0,0,1
chr14,73785897,73785919,3,"1,2,5",1,1,0,0,1
chr14,73785919,73786147,4,"1,2,4,5",1,1,0,1,1
chr14,73786147,73786152,3,"1,4,5",1,0,0,1,1
chr14,73786152,73786155,2,"4,5",0,0,0,1,1
chr14,73837031,73837032,2,"2,5",0,1,0,0,1
chr14,73837032,73837046,3,"2,4,5",0,1,0,1,1
chr14,73837046,73837154,4,"2,3,4,5",0,1,1,1,1
chr14,73886461,73886479,2,"4,5",0,0,0,1,1
chr14,73886479,73886697,3,"3,4,5",0,0,1,1,1
chr14,73886697,73886703,2,"3,5",0,0,1,0,1
chr14,73997447,73997517,2,"3,5",0,0,1,0,1
chr14,73997517,73997671,3,"1,3,5",1,0,1,0,1
chr14,73997671,73997757,2,"1,5",1,0,0,0,1
chr14,75258894,75258906,2,"2,5",0,1,0,0,1
chr14,75258906,75258916,3,"2,4,5",0,1,0,1,1
chr14,75258916,75258944,4,"1,2,4,5",1,1,0,1,1
chr14,75258944,75259078,5,"1,2,3,4,5",1,1,1,1,1
chr14,75259078,75259094,4,"1,2,4,5",1,1,0,1,1
chr14,75259094,75259100,3,"2,4,5",0,1,0,1,1
chr14,75278384,75278402,2,"1,5",1,0,0,0,1
chr14,75278402,75278430,3,"1,4,5",1,0,0,1,1
chr14,75278430,75278485,4,"1,3,4,5",1,0,1,1,1
chr14,75278485,75278594,5,"1,2,3,4,5",1,1,1,1,1
