chrom,start,end,num,list,ENCFF479IYY_MAX_sorted.bed,ENCFF586AUN_MAX_sorted.bed,ENCFF631IHP_MAX_sorted.bed,ENCFF714XUB_MAX_sorted.bed,ENCFF776CUK_MAX_sorted.bed,ENCFF833YNQ_MAX_sorted.bed,ENCFF922DMX_MAX_sorted.bed,ENCFF947ANW_MAX_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr11,69048810,69049044,4,"3,5,6,9",0,0,1,0,1,1,0,0,1
chr11,69049044,69049118,3,"3,5,9",0,0,1,0,1,0,0,0,1
chr11,69443292,69443295,2,"2,9",0,1,0,0,0,0,0,0,1
chr11,69443295,69443298,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr11,69443298,69443323,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr11,69443323,69443388,5,"2,3,5,6,9",0,1,1,0,1,1,0,0,1
chr11,69443388,69443403,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
chr11,69443403,69443546,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr11,69443546,69443560,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr11,69443560,69443585,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr11,69443585,69443618,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr11,69443618,69443716,2,"5,9",0,0,0,0,1,0,0,0,1
chr11,69981477,69981564,3,"3,6,9",0,0,1,0,0,1,0,0,1
chr11,69981564,69981725,4,"3,5,6,9",0,0,1,0,1,1,0,0,1
chr11,69981725,69981771,3,"3,6,9",0,0,1,0,0,1,0,0,1
chr11,69981771,69981781,2,"3,9",0,0,1,0,0,0,0,0,1
chr11,70203042,70203274,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr11,70203274,70203391,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr11,70270045,70270452,2,"2,9",0,1,0,0,0,0,0,0,1
chr11,70270486,70270831,2,"5,9",0,0,0,0,1,0,0,0,1
chr11,70398105,70398153,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr11,70398153,70398243,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
chr11,70398243,70398402,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr11,70398402,70398429,4,"3,5,7,9",0,0,1,0,1,0,1,0,1
chr11,70398429,70398571,3,"3,5,9",0,0,1,0,1,0,0,0,1
chr11,70398571,70398640,2,"3,9",0,0,1,0,0,0,0,0,1
chr11,70398646,70398772,2,"6,9",0,0,0,0,0,1,0,0,1
chr11,71448297,71448518,2,"5,9",0,0,0,0,1,0,0,0,1
chr11,71448518,71448544,3,"3,5,9",0,0,1,0,1,0,0,0,1
chr11,71448544,71448551,4,"1,3,5,9",1,0,1,0,1,0,0,0,1
chr11,71448551,71448553,5,"1,3,5,6,9",1,0,1,0,1,1,0,0,1
chr11,71448553,71448574,6,"1,3,5,6,7,9",1,0,1,0,1,1,1,0,1
chr11,71448574,71448582,7,"1,3,5,6,7,8,9",1,0,1,0,1,1,1,1,1
chr11,71448582,71448679,8,"1,2,3,5,6,7,8,9",1,1,1,0,1,1,1,1,1
chr11,71453105,71453141,2,"8,9",0,0,0,0,0,0,0,1,1
chr11,71453141,71453153,3,"5,8,9",0,0,0,0,1,0,0,1,1
chr11,71453153,71453254,4,"3,5,8,9",0,0,1,0,1,0,0,1,1
chr11,71453254,71453298,5,"3,5,7,8,9",0,0,1,0,1,0,1,1,1
chr11,71786758,71786763,2,"3,9",0,0,1,0,0,0,0,0,1
chr11,71786763,71786892,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr11,71786892,71787092,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr11,71787092,71787227,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr11,71787227,71787283,2,"3,9",0,0,1,0,0,0,0,0,1
chr11,71928591,71928618,2,"7,9",0,0,0,0,0,0,1,0,1
chr11,71928857,71928963,2,"7,9",0,0,0,0,0,0,1,0,1
chr11,71928963,71929119,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr11,71995635,71995681,3,"3,5,9",0,0,1,0,1,0,0,0,1
chr11,71995681,71995740,4,"3,5,7,9",0,0,1,0,1,0,1,0,1
chr11,71995740,71996025,5,"3,5,6,7,9",0,0,1,0,1,1,1,0,1
chr11,71996025,71996044,4,"3,5,6,9",0,0,1,0,1,1,0,0,1
chr11,71996044,71996048,3,"3,5,9",0,0,1,0,1,0,0,0,1
chr11,71996048,71996084,2,"3,9",0,0,1,0,0,0,0,0,1
chr11,72080371,72080420,2,"6,9",0,0,0,0,0,1,0,0,1
chr11,72080420,72080523,3,"5,6,9",0,0,0,0,1,1,0,0,1
chr11,72080523,72080639,4,"2,5,6,9",0,1,0,0,1,1,0,0,1
chr11,72080639,72080675,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr11,72080675,72080712,2,"2,9",0,1,0,0,0,0,0,0,1
chr11,72080712,72080783,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr11,72080783,72080987,4,"2,5,6,9",0,1,0,0,1,1,0,0,1
chr11,72080987,72081008,3,"5,6,9",0,0,0,0,1,1,0,0,1
chr11,72081008,72081013,2,"6,9",0,0,0,0,0,1,0,0,1
chr11,72091328,72091580,3,"5,6,9",0,0,0,0,1,1,0,0,1
chr11,72091580,72091644,2,"5,9",0,0,0,0,1,0,0,0,1
chr11,72103308,72103316,2,"8,9",0,0,0,0,0,0,0,1,1
chr11,72103316,72103323,3,"5,8,9",0,0,0,0,1,0,0,1,1
chr11,72103323,72103338,4,"4,5,8,9",0,0,0,1,1,0,0,1,1
chr11,72103338,72103357,5,"1,4,5,8,9",1,0,0,1,1,0,0,1,1
chr11,72103357,72103406,6,"1,4,5,7,8,9",1,0,0,1,1,0,1,1,1
chr11,72103406,72103415,7,"1,2,4,5,7,8,9",1,1,0,1,1,0,1,1,1
chr11,72103415,72103424,8,"1,2,4,5,6,7,8,9",1,1,0,1,1,1,1,1,1
chr11,72103424,72103549,9,"1,2,3,4,5,6,7,8,9",1,1,1,1,1,1,1,1,1
chr11,72103549,72103598,8,"1,3,4,5,6,7,8,9",1,0,1,1,1,1,1,1,1
chr11,72103598,72103599,7,"3,4,5,6,7,8,9",0,0,1,1,1,1,1,1,1
chr11,72103599,72103601,6,"3,5,6,7,8,9",0,0,1,0,1,1,1,1,1
chr11,72103601,72103619,5,"3,5,6,8,9",0,0,1,0,1,1,0,1,1
chr11,72103619,72103664,4,"3,5,8,9",0,0,1,0,1,0,0,1,1
chr11,72103664,72103696,3,"3,5,9",0,0,1,0,1,0,0,0,1
chr11,72112154,72112370,4,"5,6,7,9",0,0,0,0,1,1,1,0,1
chr11,72112370,72112393,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr11,72112393,72112414,2,"7,9",0,0,0,0,0,0,1,0,1
chr11,72112489,72112512,2,"2,9",0,1,0,0,0,0,0,0,1
chr11,72112512,72112610,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr11,72112610,72112678,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr11,72112678,72112775,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr11,72112775,72112874,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
chr11,72112874,72112953,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr11,72112953,72112962,4,"3,5,7,9",0,0,1,0,1,0,1,0,1
chr11,72223107,72223186,2,"5,9",0,0,0,0,1,0,0,0,1
chr11,72223186,72223268,3,"5,6,9",0,0,0,0,1,1,0,0,1
chr11,72223268,72223292,2,"5,9",0,0,0,0,1,0,0,0,1
chr11,72223404,72223543,2,"5,9",0,0,0,0,1,0,0,0,1
chr11,72223934,72224192,2,"7,9",0,0,0,0,0,0,1,0,1
chr11,72642866,72642880,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr11,72642880,72642901,4,"3,5,7,9",0,0,1,0,1,0,1,0,1
chr11,72642901,72642907,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr11,72642907,72643081,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
chr11,72643081,72643140,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr11,72643140,72643297,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr11,72643297,72643329,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr11,72684610,72684833,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr11,72697122,72697426,2,"5,9",0,0,0,0,1,0,0,0,1
chr11,72752253,72752257,2,"3,9",0,0,1,0,0,0,0,0,1
chr11,72752257,72752278,3,"3,5,9",0,0,1,0,1,0,0,0,1
chr11,72752278,72752316,4,"3,5,8,9",0,0,1,0,1,0,0,1,1
chr11,72752316,72752361,5,"3,5,7,8,9",0,0,1,0,1,0,1,1,1
chr11,72752361,72752509,6,"3,5,6,7,8,9",0,0,1,0,1,1,1,1,1
chr11,72752509,72752549,5,"3,5,7,8,9",0,0,1,0,1,0,1,1,1
chr11,72752549,72752557,4,"3,5,8,9",0,0,1,0,1,0,0,1,1
chr11,72752557,72752575,3,"3,8,9",0,0,1,0,0,0,0,1,1
chr11,72752575,72752634,4,"3,6,8,9",0,0,1,0,0,1,0,1,1
chr11,72752634,72752708,3,"3,6,9",0,0,1,0,0,1,0,0,1
chr11,72752708,72752857,2,"6,9",0,0,0,0,0,1,0,0,1
chr11,72759024,72759045,2,"2,9",0,1,0,0,0,0,0,0,1
chr11,72759045,72759062,3,"2,8,9",0,1,0,0,0,0,0,1,1
chr11,72759062,72759067,4,"2,6,8,9",0,1,0,0,0,1,0,1,1
chr11,72759067,72759111,5,"2,6,7,8,9",0,1,0,0,0,1,1,1,1
chr11,72759111,72759366,6,"2,5,6,7,8,9",0,1,0,0,1,1,1,1,1
chr11,72759366,72759396,5,"2,5,7,8,9",0,1,0,0,1,0,1,1,1
chr11,72776255,72776257,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr11,72776257,72776347,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr11,72776347,72776467,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
chr11,72776467,72776488,5,"2,3,6,7,9",0,1,1,0,0,1,1,0,1
chr11,72776488,72776559,4,"3,6,7,9",0,0,1,0,0,1,1,0,1
chr11,72776559,72776601,5,"3,5,6,7,9",0,0,1,0,1,1,1,0,1
chr11,72776601,72776651,4,"3,5,6,9",0,0,1,0,1,1,0,0,1
chr11,72776651,72776673,3,"3,5,9",0,0,1,0,1,0,0,0,1
chr11,72787253,72787283,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr11,72787283,72787323,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr11,72787323,72787346,5,"2,3,5,6,9",0,1,1,0,1,1,0,0,1
chr11,72787346,72787749,6,"2,3,5,6,8,9",0,1,1,0,1,1,0,1,1
chr11,72813872,72813888,6,"3,5,6,7,8,9",0,0,1,0,1,1,1,1,1
chr11,72813888,72814018,5,"3,5,7,8,9",0,0,1,0,1,0,1,1,1
chr11,72814018,72814181,4,"3,5,8,9",0,0,1,0,1,0,0,1,1
chr11,72814181,72814208,3,"3,8,9",0,0,1,0,0,0,0,1,1
chr11,72814244,72814269,3,"3,8,9",0,0,1,0,0,0,0,1,1
chr11,72814269,72814272,4,"3,6,8,9",0,0,1,0,0,1,0,1,1
chr11,72814272,72814273,5,"3,5,6,8,9",0,0,1,0,1,1,0,1,1
chr11,72814273,72814300,4,"3,5,6,9",0,0,1,0,1,1,0,0,1
chr11,72814300,72814430,3,"5,6,9",0,0,0,0,1,1,0,0,1
chr11,72814430,72814490,4,"5,6,7,9",0,0,0,0,1,1,1,0,1
chr11,72821980,72822039,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr11,72822039,72822255,4,"2,5,7,9",0,1,0,0,1,0,1,0,1
chr11,72822255,72822333,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr11,72822333,72822354,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr11,72822354,72822553,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr11,72822553,72822662,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr11,72831519,72831545,2,"7,9",0,0,0,0,0,0,1,0,1
chr11,72831545,72831633,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr11,72831633,72831709,4,"5,6,7,9",0,0,0,0,1,1,1,0,1
chr11,72831709,72831768,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr11,73307337,73307611,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr11,73307611,73307615,4,"3,5,7,9",0,0,1,0,1,0,1,0,1
chr11,73307615,73307654,3,"3,5,9",0,0,1,0,1,0,0,0,1
chr11,73307654,73307961,2,"3,9",0,0,1,0,0,0,0,0,1
chr11,73307961,73308244,3,"3,5,9",0,0,1,0,1,0,0,0,1
chr11,73376102,73376153,2,"7,9",0,0,0,0,0,0,1,0,1
chr11,73376153,73376257,3,"7,8,9",0,0,0,0,0,0,1,1,1
chr11,73376257,73376432,4,"6,7,8,9",0,0,0,0,0,1,1,1,1
chr11,73376432,73376509,3,"6,8,9",0,0,0,0,0,1,0,1,1
chr11,73376509,73376561,2,"6,9",0,0,0,0,0,1,0,0,1
chr11,73760763,73761004,2,"3,9",0,0,1,0,0,0,0,0,1
chr11,73761004,73761012,3,"3,8,9",0,0,1,0,0,0,0,1,1
chr11,73761012,73761051,4,"3,5,8,9",0,0,1,0,1,0,0,1,1
chr11,73761051,73761127,5,"3,5,6,8,9",0,0,1,0,1,1,0,1,1
chr11,73761127,73761221,6,"3,5,6,7,8,9",0,0,1,0,1,1,1,1,1
chr11,73761221,73761355,5,"3,5,6,8,9",0,0,1,0,1,1,0,1,1
chr11,73761355,73761505,4,"3,5,8,9",0,0,1,0,1,0,0,1,1
chr11,73761505,73761542,3,"3,8,9",0,0,1,0,0,0,0,1,1
chr11,73779241,73779291,2,"3,9",0,0,1,0,0,0,0,0,1
chr11,73779291,73779374,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr11,73779374,73779429,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr11,73779429,73779462,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr11,73779462,73779601,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
chr11,73779601,73779684,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr11,73779684,73779755,4,"2,3,7,9",0,1,1,0,0,0,1,0,1
chr11,73779755,73779883,3,"3,7,9",0,0,1,0,0,0,1,0,1
chr11,73779883,73779937,2,"3,9",0,0,1,0,0,0,0,0,1
chr11,73787850,73788012,2,"5,9",0,0,0,0,1,0,0,0,1
chr11,73788012,73788027,3,"5,6,9",0,0,0,0,1,1,0,0,1
chr11,73788027,73788062,4,"3,5,6,9",0,0,1,0,1,1,0,0,1
chr11,73788062,73788071,5,"2,3,5,6,9",0,1,1,0,1,1,0,0,1
chr11,73788071,73788079,6,"2,3,5,6,8,9",0,1,1,0,1,1,0,1,1
chr11,73788079,73788282,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr11,73788282,73788286,6,"3,5,6,7,8,9",0,0,1,0,1,1,1,1,1
chr11,73788286,73788290,4,"5,6,7,9",0,0,0,0,1,1,1,0,1
chr11,73788290,73788297,3,"5,6,9",0,0,0,0,1,1,0,0,1
chr11,73876501,73876516,2,"5,9",0,0,0,0,1,0,0,0,1
chr11,73876516,73876590,3,"5,6,9",0,0,0,0,1,1,0,0,1
chr11,73876590,73876618,4,"3,5,6,9",0,0,1,0,1,1,0,0,1
chr11,73876618,73876682,5,"2,3,5,6,9",0,1,1,0,1,1,0,0,1
chr11,73876682,73876687,6,"2,3,5,6,8,9",0,1,1,0,1,1,0,1,1
chr11,73876687,73876728,7,"1,2,3,5,6,8,9",1,1,1,0,1,1,0,1,1
chr11,73876728,73876947,8,"1,2,3,5,6,7,8,9",1,1,1,0,1,1,1,1,1
chr11,73876947,73876970,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr11,73876970,73877000,6,"3,5,6,7,8,9",0,0,1,0,1,1,1,1,1
chr11,73877000,73877012,5,"3,5,7,8,9",0,0,1,0,1,0,1,1,1
chr11,73877012,73877038,4,"3,5,8,9",0,0,1,0,1,0,0,1,1
chr11,73877038,73877090,3,"3,5,9",0,0,1,0,1,0,0,0,1
chr11,73877090,73877102,2,"3,9",0,0,1,0,0,0,0,0,1
chr11,73982707,73982965,3,"5,8,9",0,0,0,0,1,0,0,1,1
chr11,73982965,73982968,2,"5,9",0,0,0,0,1,0,0,0,1
chr11,73983106,73983217,2,"5,9",0,0,0,0,1,0,0,0,1
chr11,73983217,73983363,3,"5,6,9",0,0,0,0,1,1,0,0,1
chr11,73983363,73983400,4,"3,5,6,9",0,0,1,0,1,1,0,0,1
chr11,73983400,73983433,5,"2,3,5,6,9",0,1,1,0,1,1,0,0,1
chr11,73983433,73983442,6,"2,3,5,6,8,9",0,1,1,0,1,1,0,1,1
chr11,73983442,73983627,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr11,73983627,73983631,8,"2,3,4,5,6,7,8,9",0,1,1,1,1,1,1,1,1
chr11,73983631,73983684,9,"1,2,3,4,5,6,7,8,9",1,1,1,1,1,1,1,1,1
chr11,73983684,73983722,8,"1,2,3,4,5,6,7,9",1,1,1,1,1,1,1,0,1
chr11,73983722,73983728,7,"1,2,3,4,5,6,9",1,1,1,1,1,1,0,0,1
chr11,74011486,74011491,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
chr11,74011491,74011496,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr11,74011496,74011755,8,"1,2,3,5,6,7,8,9",1,1,1,0,1,1,1,1,1
chr11,74011755,74011756,7,"1,2,3,5,6,7,9",1,1,1,0,1,1,1,0,1
chr11,74011756,74011776,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
chr11,74011776,74011785,5,"2,3,5,6,9",0,1,1,0,1,1,0,0,1
chr11,74011785,74011892,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr11,74011892,74011909,3,"3,5,9",0,0,1,0,1,0,0,0,1
chr11,74171104,74171166,2,"3,9",0,0,1,0,0,0,0,0,1
chr11,74171166,74171168,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr11,74171168,74171170,4,"2,3,8,9",0,1,1,0,0,0,0,1,1
chr11,74171170,74171259,5,"2,3,5,8,9",0,1,1,0,1,0,0,1,1
chr11,74171259,74171278,6,"2,3,5,7,8,9",0,1,1,0,1,0,1,1,1
chr11,74171278,74171440,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr11,74398535,74398563,2,"3,9",0,0,1,0,0,0,0,0,1
chr11,74398563,74398589,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr11,74398589,74398593,4,"2,3,8,9",0,1,1,0,0,0,0,1,1
chr11,74398593,74398614,5,"2,3,5,8,9",0,1,1,0,1,0,0,1,1
chr11,74398614,74398683,6,"2,3,5,7,8,9",0,1,1,0,1,0,1,1,1
chr11,74398683,74398839,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr11,74398839,74398929,6,"2,3,5,7,8,9",0,1,1,0,1,0,1,1,1
chr11,74398929,74398945,5,"2,3,7,8,9",0,1,1,0,0,0,1,1,1
chr11,74398945,74398958,4,"2,3,7,9",0,1,1,0,0,0,1,0,1
chr11,74398958,74399016,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr11,74493042,74493066,2,"3,9",0,0,1,0,0,0,0,0,1
chr11,74493066,74493132,3,"3,7,9",0,0,1,0,0,0,1,0,1
chr11,74493132,74493245,4,"3,5,7,9",0,0,1,0,1,0,1,0,1
chr11,74493245,74493300,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr11,74493300,74493391,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
chr11,74493391,74493410,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr11,74493410,74493496,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr11,74493496,74493533,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr11,74493533,74493534,2,"2,9",0,1,0,0,0,0,0,0,1
chr11,74493569,74493864,2,"2,9",0,1,0,0,0,0,0,0,1
chr11,74748762,74748988,2,"6,9",0,0,0,0,0,1,0,0,1
chr11,74948971,74949008,5,"2,3,5,8,9",0,1,1,0,1,0,0,1,1
chr11,74949008,74949030,6,"2,3,5,6,8,9",0,1,1,0,1,1,0,1,1
chr11,74949030,74949180,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr11,74949180,74949292,6,"2,3,5,6,8,9",0,1,1,0,1,1,0,1,1
chr11,74949292,74949318,5,"2,3,5,6,9",0,1,1,0,1,1,0,0,1
chr11,74949318,74949372,4,"2,3,6,9",0,1,1,0,0,1,0,0,1
chr11,74949372,74949394,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr11,74988567,74988699,2,"3,9",0,0,1,0,0,0,0,0,1
chr11,74988699,74988749,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr11,74988749,74988804,4,"2,3,7,9",0,1,1,0,0,0,1,0,1
chr11,74988804,74988964,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr11,75241612,75241613,2,"5,9",0,0,0,0,1,0,0,0,1
chr11,75241613,75241625,3,"5,8,9",0,0,0,0,1,0,0,1,1
chr11,75241625,75241680,4,"1,5,8,9",1,0,0,0,1,0,0,1,1
chr11,75241680,75241688,5,"1,5,7,8,9",1,0,0,0,1,0,1,1,1
chr11,75241688,75241702,6,"1,5,6,7,8,9",1,0,0,0,1,1,1,1,1
chr11,75241702,75241710,7,"1,2,5,6,7,8,9",1,1,0,0,1,1,1,1,1
chr11,75241710,75241885,8,"1,2,3,5,6,7,8,9",1,1,1,0,1,1,1,1,1
chr11,75241885,75241922,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr11,75241922,75241925,6,"2,5,6,7,8,9",0,1,0,0,1,1,1,1,1
chr11,75241925,75241936,5,"2,5,6,8,9",0,1,0,0,1,1,0,1,1
chr11,75241936,75241956,4,"2,5,8,9",0,1,0,0,1,0,0,1,1
chr11,75241956,75241969,3,"5,8,9",0,0,0,0,1,0,0,1,1
chr11,75241969,75241981,2,"5,9",0,0,0,0,1,0,0,0,1
chr11,75399359,75399363,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr11,75399363,75399399,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr11,75399399,75399419,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr11,75399419,75399635,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
chr11,75399635,75399743,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr11,75399743,75399827,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr11,75768365,75768528,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr11,75768528,75768565,6,"2,3,5,6,8,9",0,1,1,0,1,1,0,1,1
chr11,75768565,75768607,5,"2,3,5,8,9",0,1,1,0,1,0,0,1,1
chr11,75768607,75768623,4,"2,3,8,9",0,1,1,0,0,0,0,1,1
chr11,75768623,75768706,5,"2,3,5,8,9",0,1,1,0,1,0,0,1,1
chr11,75768706,75768707,6,"2,3,5,6,8,9",0,1,1,0,1,1,0,1,1
chr11,75768707,75768863,5,"3,5,6,8,9",0,0,1,0,1,1,0,1,1
chr11,75768863,75768904,4,"3,5,6,9",0,0,1,0,1,1,0,0,1
chr11,75814682,75814692,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr11,75814692,75814704,4,"2,3,4,9",0,1,1,1,0,0,0,0,1
chr11,75814704,75814707,5,"1,2,3,4,9",1,1,1,1,0,0,0,0,1
chr11,75814707,75814720,6,"1,2,3,4,5,9",1,1,1,1,1,0,0,0,1
chr11,75814720,75814760,7,"1,2,3,4,5,7,9",1,1,1,1,1,0,1,0,1
chr11,75814760,75814792,8,"1,2,3,4,5,7,8,9",1,1,1,1,1,0,1,1,1
chr11,75814792,75814914,9,"1,2,3,4,5,6,7,8,9",1,1,1,1,1,1,1,1,1
chr11,75814914,75814938,8,"1,2,3,4,5,7,8,9",1,1,1,1,1,0,1,1,1
chr11,75814938,75814964,7,"1,2,3,4,5,7,9",1,1,1,1,1,0,1,0,1
chr11,75814964,75814968,5,"2,3,4,5,9",0,1,1,1,1,0,0,0,1
chr11,75814968,75814990,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr11,75814990,75815071,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr11,75815071,75815129,2,"3,9",0,0,1,0,0,0,0,0,1
chr11,76207588,76207599,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr11,76207599,76207780,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
chr11,76207780,76207837,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr11,76207837,76207857,4,"2,3,7,9",0,1,1,0,0,0,1,0,1
chr11,76207857,76207884,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr11,76380724,76380736,4,"3,5,8,9",0,0,1,0,1,0,0,1,1
chr11,76380736,76380743,3,"3,8,9",0,0,1,0,0,0,0,1,1
chr11,76380743,76380775,2,"3,9",0,0,1,0,0,0,0,0,1
chr11,76380986,76381025,2,"2,9",0,1,0,0,0,0,0,0,1
chr11,76381025,76381028,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr11,76381028,76381079,4,"2,3,7,9",0,1,1,0,0,0,1,0,1
chr11,76381079,76381223,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr11,76381223,76381450,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
chr11,76381450,76381456,5,"3,5,6,7,9",0,0,1,0,1,1,1,0,1
chr11,76444560,76444561,2,"3,9",0,0,1,0,0,0,0,0,1
chr11,76444561,76444571,3,"3,5,9",0,0,1,0,1,0,0,0,1
chr11,76444571,76444818,4,"3,5,7,9",0,0,1,0,1,0,1,0,1
chr11,76444818,76444915,3,"3,7,9",0,0,1,0,0,0,1,0,1
chr11,76444915,76445079,2,"3,9",0,0,1,0,0,0,0,0,1
chr11,76445080,76445109,2,"5,9",0,0,0,0,1,0,0,0,1
chr11,76702474,76702481,2,"3,9",0,0,1,0,0,0,0,0,1
chr11,76702481,76702813,3,"3,5,9",0,0,1,0,1,0,0,0,1
chr11,76721801,76721817,3,"3,5,9",0,0,1,0,1,0,0,0,1
chr11,76721817,76722087,4,"3,5,6,9",0,0,1,0,1,1,0,0,1
chr11,76722087,76722121,3,"5,6,9",0,0,0,0,1,1,0,0,1
chr11,76722121,76722187,2,"5,9",0,0,0,0,1,0,0,0,1
chr11,76782952,76782978,2,"5,9",0,0,0,0,1,0,0,0,1
chr11,76782978,76782988,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr11,76782988,76783292,4,"5,6,7,9",0,0,0,0,1,1,1,0,1
chr11,76783292,76783318,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr11,76783318,76783322,2,"7,9",0,0,0,0,0,0,1,0,1
chr11,76783420,76783434,2,"3,9",0,0,1,0,0,0,0,0,1
chr11,76799229,76799272,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr11,76799272,76799301,4,"2,3,7,9",0,1,1,0,0,0,1,0,1
chr11,76799301,76799376,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr11,76799376,76799452,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
chr11,76799452,76799521,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
