chrom,start,end,num,list,ENCFF099EFN_CEBPB_sorted.bed,ENCFF342QGM_CEBPB_sorted.bed,ENCFF757UIC_CEBPB_sorted.bed,ENCFF824TMR_CEBPB_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr11,68121778,68121954,4,"1,2,4,5",1,1,0,1,1
chr11,68121954,68121974,3,"2,4,5",0,1,0,1,1
chr11,68121974,68121977,2,"4,5",0,0,0,1,1
chr11,68127706,68127762,3,"1,2,5",1,1,0,0,1
chr11,68127762,68127825,2,"2,5",0,1,0,0,1
chr11,69156726,69156730,3,"2,3,5",0,1,1,0,1
chr11,69156730,69156769,4,"1,2,3,5",1,1,1,0,1
chr11,69156769,69156906,5,"1,2,3,4,5",1,1,1,1,1
chr11,69156906,69156907,4,"2,3,4,5",0,1,1,1,1
chr11,69156907,69156934,3,"2,3,5",0,1,1,0,1
chr11,69156934,69156936,2,"2,5",0,1,0,0,1
chr11,69157301,69157525,2,"2,5",0,1,0,0,1
chr11,69654886,69655106,2,"4,5",0,0,0,1,1
chr11,69658082,69658111,2,"3,5",0,0,1,0,1
chr11,69658111,69658132,3,"3,4,5",0,0,1,1,1
chr11,69658132,69658312,4,"2,3,4,5",0,1,1,1,1
chr11,69658312,69658331,3,"2,4,5",0,1,0,1,1
chr11,69658331,69658356,2,"2,5",0,1,0,0,1
chr11,69700975,69701118,2,"4,5",0,0,0,1,1
chr11,71433602,71433610,2,"3,5",0,0,1,0,1
chr11,71433610,71433650,3,"2,3,5",0,1,1,0,1
chr11,71433650,71433701,4,"2,3,4,5",0,1,1,1,1
chr11,71433701,71433751,5,"1,2,3,4,5",1,1,1,1,1
chr11,71433751,71433816,4,"2,3,4,5",0,1,1,1,1
chr11,71433816,71433832,3,"2,3,5",0,1,1,0,1
chr11,71433832,71433834,2,"2,5",0,1,0,0,1
chr11,71947633,71947648,2,"4,5",0,0,0,1,1
chr11,71947648,71947652,3,"1,4,5",1,0,0,1,1
chr11,71947652,71947723,4,"1,2,4,5",1,1,0,1,1
chr11,71947723,71947813,5,"1,2,3,4,5",1,1,1,1,1
chr11,71947813,71947824,4,"1,2,4,5",1,1,0,1,1
chr11,71947824,71947855,3,"2,4,5",0,1,0,1,1
chr11,71947855,71947876,2,"2,5",0,1,0,0,1
chr11,71948338,71948398,2,"4,5",0,0,0,1,1
chr11,71948398,71948558,3,"2,4,5",0,1,0,1,1
chr11,71948558,71948622,2,"2,5",0,1,0,0,1
chr11,72080687,72080907,2,"4,5",0,0,0,1,1
chr11,73307337,73307507,2,"4,5",0,0,0,1,1
chr11,73761227,73761447,2,"4,5",0,0,0,1,1
chr11,74018445,74018459,2,"2,5",0,1,0,0,1
chr11,74018459,74018515,3,"2,3,5",0,1,1,0,1
chr11,74018515,74018531,4,"1,2,3,5",1,1,1,0,1
chr11,74018531,74018645,5,"1,2,3,4,5",1,1,1,1,1
chr11,74018645,74018669,4,"1,2,3,5",1,1,1,0,1
chr11,74018669,74018689,3,"1,3,5",1,0,1,0,1
chr11,74018689,74018691,2,"1,5",1,0,0,0,1
chr11,74019383,74019603,2,"4,5",0,0,0,1,1
chr11,74171104,74171324,2,"4,5",0,0,0,1,1
chr11,74398498,74398718,2,"4,5",0,0,0,1,1
chr11,74462103,74462114,2,"4,5",0,0,0,1,1
chr11,74462114,74462147,3,"1,4,5",1,0,0,1,1
chr11,74462147,74462166,4,"1,2,4,5",1,1,0,1,1
chr11,74462166,74462250,5,"1,2,3,4,5",1,1,1,1,1
chr11,74462250,74462268,4,"1,2,4,5",1,1,0,1,1
chr11,74462268,74462276,3,"1,4,5",1,0,0,1,1
chr11,74462276,74462300,2,"4,5",0,0,0,1,1
chr11,74733977,74734197,2,"4,5",0,0,0,1,1
chr11,74739910,74739946,2,"2,5",0,1,0,0,1
chr11,74739946,74740049,3,"2,4,5",0,1,0,1,1
chr11,74740049,74740122,2,"2,5",0,1,0,0,1
chr11,74850074,74850294,2,"4,5",0,0,0,1,1
chr11,74989094,74989277,2,"4,5",0,0,0,1,1
chr11,75204135,75204211,2,"2,5",0,1,0,0,1
chr11,75204211,75204236,3,"2,3,5",0,1,1,0,1
chr11,75204236,75204240,4,"1,2,3,5",1,1,1,0,1
chr11,75204240,75204359,5,"1,2,3,4,5",1,1,1,1,1
chr11,75204359,75204401,4,"1,3,4,5",1,0,1,1,1
chr11,75204401,75204412,3,"1,3,5",1,0,1,0,1
chr11,75204412,75204441,2,"3,5",0,0,1,0,1
chr11,75762942,75762975,2,"4,5",0,0,0,1,1
chr11,75762975,75762977,3,"1,4,5",1,0,0,1,1
chr11,75762977,75762983,4,"1,2,4,5",1,1,0,1,1
chr11,75762983,75763092,5,"1,2,3,4,5",1,1,1,1,1
chr11,75763092,75763118,4,"1,2,4,5",1,1,0,1,1
chr11,75763118,75763137,3,"1,4,5",1,0,0,1,1
chr11,75763137,75763139,2,"4,5",0,0,0,1,1
chr11,75795879,75795944,2,"2,5",0,1,0,0,1
chr11,75795944,75795999,3,"2,4,5",0,1,0,1,1
chr11,75795999,75796103,2,"2,5",0,1,0,0,1
chr11,75814948,75815168,2,"4,5",0,0,0,1,1
chr11,76381311,76381531,2,"4,5",0,0,0,1,1
chr11,76444554,76444774,2,"4,5",0,0,0,1,1
chr11,76799504,76799665,2,"4,5",0,0,0,1,1
chr11,77474247,77474314,2,"3,5",0,0,1,0,1
chr11,77474314,77474427,3,"3,4,5",0,0,1,1,1
chr11,77474427,77474477,2,"3,5",0,0,1,0,1
chr11,78140129,78140181,2,"3,5",0,0,1,0,1
chr11,78140181,78140233,3,"3,4,5",0,0,1,1,1
chr11,78574718,78574726,2,"3,5",0,0,1,0,1
chr11,78574726,78574946,3,"3,4,5",0,0,1,1,1
chr11,78574946,78574948,2,"3,5",0,0,1,0,1
chr11,82900709,82900737,2,"2,5",0,1,0,0,1
chr11,82900737,82900759,3,"2,3,5",0,1,1,0,1
chr11,82900759,82900827,4,"1,2,3,5",1,1,1,0,1
chr11,82900827,82900908,5,"1,2,3,4,5",1,1,1,1,1
chr11,82900908,82900929,4,"1,2,3,5",1,1,1,0,1
chr11,83071821,83071837,2,"4,5",0,0,0,1,1
chr11,83071837,83071845,3,"1,4,5",1,0,0,1,1
chr11,83071845,83072013,4,"1,3,4,5",1,0,1,1,1
chr11,83072013,83072041,3,"3,4,5",0,0,1,1,1
chr11,83072041,83072075,2,"3,5",0,0,1,0,1
chr11,83093011,83093231,2,"4,5",0,0,0,1,1
chr11,83156862,83156888,2,"4,5",0,0,0,1,1
chr11,83156888,83156891,3,"3,4,5",0,0,1,1,1
chr11,83156891,83156902,4,"1,3,4,5",1,0,1,1,1
chr11,83156902,83156985,5,"1,2,3,4,5",1,1,1,1,1
chr11,83156985,83157015,4,"1,3,4,5",1,0,1,1,1
chr11,83157015,83157049,3,"1,4,5",1,0,0,1,1
chr11,83157049,83157085,2,"4,5",0,0,0,1,1
chr11,83193360,83193484,2,"4,5",0,0,0,1,1
chr11,83194557,83194583,2,"3,5",0,0,1,0,1
chr11,83194583,83194598,3,"1,3,5",1,0,1,0,1
chr11,83194598,83194608,4,"1,2,3,5",1,1,1,0,1
chr11,83194608,83194747,5,"1,2,3,4,5",1,1,1,1,1
chr11,83194747,83194759,4,"1,2,3,5",1,1,1,0,1
chr11,83194759,83194787,3,"2,3,5",0,1,1,0,1
chr11,83194787,83194795,2,"2,5",0,1,0,0,1
chr11,83253060,83253280,2,"4,5",0,0,0,1,1
chr11,83286310,83286331,2,"3,5",0,0,1,0,1
chr11,83286331,83286338,3,"1,3,5",1,0,1,0,1
chr11,83286338,83286507,4,"1,3,4,5",1,0,1,1,1
chr11,83286507,83286509,3,"3,4,5",0,0,1,1,1
chr11,83286509,83286540,2,"3,5",0,0,1,0,1
chr11,85647676,85647896,2,"4,5",0,0,0,1,1
chr11,85686181,85686401,2,"4,5",0,0,0,1,1
chr11,86706435,86706458,2,"4,5",0,0,0,1,1
chr11,86706458,86706655,3,"2,4,5",0,1,0,1,1
chr11,86706655,86706682,2,"2,5",0,1,0,0,1
chr11,86941448,86941668,2,"4,5",0,0,0,1,1
chr11,86955753,86955973,2,"4,5",0,0,0,1,1
chr11,87029529,87029536,2,"2,5",0,1,0,0,1
chr11,87029536,87029577,3,"2,3,5",0,1,1,0,1
chr11,87029577,87029579,4,"2,3,4,5",0,1,1,1,1
chr11,87029579,87029672,5,"1,2,3,4,5",1,1,1,1,1
chr11,87029672,87029703,4,"2,3,4,5",0,1,1,1,1
chr11,87029703,87029753,3,"2,3,5",0,1,1,0,1
chr11,87029753,87029766,2,"3,5",0,0,1,0,1
chr11,90286707,90286713,2,"2,5",0,1,0,0,1
chr11,90286713,90286730,3,"2,3,5",0,1,1,0,1
chr11,90286730,90286740,4,"1,2,3,5",1,1,1,0,1
chr11,90286740,90286906,5,"1,2,3,4,5",1,1,1,1,1
chr11,90286906,90286908,4,"2,3,4,5",0,1,1,1,1
chr11,90286908,90286931,3,"2,3,5",0,1,1,0,1
chr11,90286931,90286943,2,"3,5",0,0,1,0,1
chr11,93197955,93197958,2,"2,5",0,1,0,0,1
chr11,93197958,93197971,3,"2,3,5",0,1,1,0,1
chr11,93197971,93198033,4,"2,3,4,5",0,1,1,1,1
chr11,93198033,93198102,5,"1,2,3,4,5",1,1,1,1,1
chr11,93198102,93198176,4,"2,3,4,5",0,1,1,1,1
chr11,93198176,93198179,3,"2,3,5",0,1,1,0,1
chr11,93198179,93198188,2,"3,5",0,0,1,0,1
chr11,93487149,93487167,2,"4,5",0,0,0,1,1
chr11,93487167,93487192,3,"3,4,5",0,0,1,1,1
chr11,93487192,93487234,4,"1,3,4,5",1,0,1,1,1
chr11,93487234,93487343,5,"1,2,3,4,5",1,1,1,1,1
chr11,93487343,93487349,4,"1,3,4,5",1,0,1,1,1
chr11,93487349,93487385,3,"3,4,5",0,0,1,1,1
chr11,93487385,93487397,2,"3,5",0,0,1,0,1
chr11,93740852,93741008,2,"4,5",0,0,0,1,1
chr11,93741971,93742008,2,"2,5",0,1,0,0,1
chr11,93742008,93742010,3,"2,3,5",0,1,1,0,1
chr11,93742010,93742024,4,"1,2,3,5",1,1,1,0,1
chr11,93742024,93742164,5,"1,2,3,4,5",1,1,1,1,1
chr11,93742164,93742186,4,"1,2,3,5",1,1,1,0,1
chr11,93742186,93742190,3,"2,3,5",0,1,1,0,1
chr11,96332552,96332557,2,"4,5",0,0,0,1,1
chr11,96332557,96332578,3,"2,4,5",0,1,0,1,1
chr11,96332578,96332598,4,"2,3,4,5",0,1,1,1,1
chr11,96332598,96332772,5,"1,2,3,4,5",1,1,1,1,1
chr11,96332772,96332774,4,"1,2,3,5",1,1,1,0,1
chr11,96332774,96332781,3,"2,3,5",0,1,1,0,1
chr11,96332781,96332808,2,"3,5",0,0,1,0,1
chr11,96390133,96390353,2,"4,5",0,0,0,1,1
chr11,102110168,102110231,2,"4,5",0,0,0,1,1
chr11,102110231,102110388,3,"1,4,5",1,0,0,1,1
chr11,102110388,102110407,2,"1,5",1,0,0,0,1
chr11,102111471,102111482,2,"1,5",1,0,0,0,1
chr11,102111482,102111493,3,"1,2,5",1,1,0,0,1
chr11,102111493,102111643,4,"1,2,4,5",1,1,0,1,1
chr11,102111643,102111647,3,"1,2,5",1,1,0,0,1
chr11,102111647,102111706,2,"2,5",0,1,0,0,1
chr11,102111997,102112217,2,"4,5",0,0,0,1,1
chr11,102476919,102477139,2,"4,5",0,0,0,1,1
chr11,102603103,102603123,2,"3,5",0,0,1,0,1
chr11,102603123,102603333,3,"3,4,5",0,0,1,1,1
chr11,102603333,102603343,2,"4,5",0,0,0,1,1
chr11,102615415,102615635,2,"4,5",0,0,0,1,1
chr11,103109560,103109780,2,"4,5",0,0,0,1,1
chr11,104033183,104033197,2,"3,5",0,0,1,0,1
chr11,104033197,104033202,3,"2,3,5",0,1,1,0,1
chr11,104033202,104033222,4,"2,3,4,5",0,1,1,1,1
chr11,104033222,104033367,5,"1,2,3,4,5",1,1,1,1,1
chr11,104033367,104033398,4,"1,2,3,5",1,1,1,0,1
chr11,104033398,104033413,3,"2,3,5",0,1,1,0,1
chr11,104033413,104033421,2,"2,5",0,1,0,0,1
chr11,104995222,104995234,2,"3,5",0,0,1,0,1
chr11,104995234,104995249,3,"3,4,5",0,0,1,1,1
chr11,104995249,104995452,4,"2,3,4,5",0,1,1,1,1
chr11,104995452,104995454,3,"2,4,5",0,1,0,1,1
chr11,104995454,104995457,2,"2,5",0,1,0,0,1
chr11,106076981,106077107,2,"3,5",0,0,1,0,1
chr11,106077107,106077162,3,"3,4,5",0,0,1,1,1
chr11,106077162,106077211,2,"3,5",0,0,1,0,1
chr11,106077325,106077545,2,"4,5",0,0,0,1,1
chr11,108467370,108467406,2,"3,5",0,0,1,0,1
chr11,108467406,108467600,3,"3,4,5",0,0,1,1,1
chr11,108467600,108467626,2,"4,5",0,0,0,1,1
chr11,108497736,108497956,2,"4,5",0,0,0,1,1
chr11,108664747,108664967,2,"4,5",0,0,0,1,1
chr11,110093134,110093141,2,"3,5",0,0,1,0,1
chr11,110093141,110093191,3,"3,4,5",0,0,1,1,1
chr11,110093191,110093224,4,"1,3,4,5",1,0,1,1,1
chr11,110093224,110093323,5,"1,2,3,4,5",1,1,1,1,1
chr11,110093323,110093335,4,"1,3,4,5",1,0,1,1,1
chr11,110093335,110093351,3,"3,4,5",0,0,1,1,1
chr11,110093351,110093364,2,"3,5",0,0,1,0,1
chr11,111360485,111360493,2,"3,5",0,0,1,0,1
chr11,111360493,111360505,3,"3,4,5",0,0,1,1,1
chr11,111360505,111360519,4,"1,3,4,5",1,0,1,1,1
chr11,111360519,111360681,5,"1,2,3,4,5",1,1,1,1,1
chr11,111360681,111360713,4,"2,3,4,5",0,1,1,1,1
chr11,111360713,111360715,3,"2,3,5",0,1,1,0,1
chr11,111360715,111360743,2,"2,5",0,1,0,0,1
chr11,111790208,111790209,2,"1,5",1,0,0,0,1
chr11,111790209,111790236,3,"1,4,5",1,0,0,1,1
chr11,111790236,111790261,4,"1,2,4,5",1,1,0,1,1
chr11,111790261,111790342,5,"1,2,3,4,5",1,1,1,1,1
chr11,111790342,111790349,4,"1,2,4,5",1,1,0,1,1
chr11,111790349,111790384,3,"1,4,5",1,0,0,1,1
chr11,111790384,111790391,2,"4,5",0,0,0,1,1
chr11,111935375,111935389,2,"2,5",0,1,0,0,1
chr11,111935389,111935423,3,"1,2,5",1,1,0,0,1
chr11,111935423,111935541,4,"1,2,4,5",1,1,0,1,1
chr11,111935541,111935565,3,"1,2,5",1,1,0,0,1
chr11,111935565,111935599,2,"2,5",0,1,0,0,1
chr11,112157454,112157510,2,"3,5",0,0,1,0,1
chr11,112157510,112157570,3,"3,4,5",0,0,1,1,1
chr11,112157570,112157684,2,"3,5",0,0,1,0,1
chr11,112225978,112226154,2,"1,5",1,0,0,0,1
chr11,114399949,114400138,2,"4,5",0,0,0,1,1
chr11,114400787,114400811,2,"2,5",0,1,0,0,1
chr11,114400811,114400824,3,"2,3,5",0,1,1,0,1
chr11,114400824,114400865,4,"1,2,3,5",1,1,1,0,1
chr11,114400865,114400976,5,"1,2,3,4,5",1,1,1,1,1
chr11,114400976,114401000,4,"1,2,3,5",1,1,1,0,1
chr11,114401000,114401011,3,"2,3,5",0,1,1,0,1
chr11,114401011,114401041,2,"3,5",0,0,1,0,1
chr11,116808354,116808389,2,"2,5",0,1,0,0,1
chr11,116808389,116808416,3,"2,4,5",0,1,0,1,1
chr11,116808416,116808578,4,"1,2,4,5",1,1,0,1,1
chr11,116808578,116808592,3,"1,4,5",1,0,0,1,1
chr11,116808592,116808609,2,"4,5",0,0,0,1,1
chr11,116808944,116808952,2,"2,5",0,1,0,0,1
chr11,116808952,116808976,3,"2,3,5",0,1,1,0,1
chr11,116808976,116809016,4,"2,3,4,5",0,1,1,1,1
chr11,116809016,116809114,5,"1,2,3,4,5",1,1,1,1,1
chr11,116809114,116809160,4,"2,3,4,5",0,1,1,1,1
chr11,116809160,116809168,3,"2,3,5",0,1,1,0,1
chr11,116809168,116809182,2,"3,5",0,0,1,0,1
chr11,116826824,116826833,2,"2,5",0,1,0,0,1
chr11,116826833,116826844,3,"2,3,5",0,1,1,0,1
chr11,116826844,116826902,4,"1,2,3,5",1,1,1,0,1
chr11,116826902,116826972,5,"1,2,3,4,5",1,1,1,1,1
chr11,116826972,116827020,4,"1,2,3,5",1,1,1,0,1
chr11,116827020,116827048,3,"2,3,5",0,1,1,0,1
chr11,116827048,116827063,2,"3,5",0,0,1,0,1
chr11,116829649,116829660,2,"3,5",0,0,1,0,1
chr11,116829660,116829666,3,"2,3,5",0,1,1,0,1
chr11,116829666,116829767,4,"2,3,4,5",0,1,1,1,1
chr11,116829767,116829817,5,"1,2,3,4,5",1,1,1,1,1
chr11,116829817,116829875,4,"2,3,4,5",0,1,1,1,1
chr11,116829875,116829879,3,"2,3,5",0,1,1,0,1
chr11,116829879,116829884,2,"2,5",0,1,0,0,1
chr11,116832317,116832327,2,"3,5",0,0,1,0,1
chr11,116832327,116832341,3,"3,4,5",0,0,1,1,1
chr11,116832341,116832349,4,"1,3,4,5",1,0,1,1,1
chr11,116832349,116832493,5,"1,2,3,4,5",1,1,1,1,1
chr11,116832493,116832505,4,"1,3,4,5",1,0,1,1,1
chr11,116832505,116832524,3,"3,4,5",0,0,1,1,1
chr11,116832524,116832529,2,"3,5",0,0,1,0,1
chr11,116837698,116837922,2,"2,5",0,1,0,0,1
chr11,118195226,118195232,2,"2,5",0,1,0,0,1
chr11,118195232,118195235,3,"1,2,5",1,1,0,0,1
chr11,118195235,118195282,4,"1,2,3,5",1,1,1,0,1
chr11,118195282,118195408,5,"1,2,3,4,5",1,1,1,1,1
chr11,118195408,118195410,4,"2,3,4,5",0,1,1,1,1
chr11,118195410,118195450,3,"2,3,5",0,1,1,0,1
chr11,118195450,118195465,2,"3,5",0,0,1,0,1
chr11,118212189,118212197,2,"4,5",0,0,0,1,1
chr11,118212197,118212210,3,"3,4,5",0,0,1,1,1
chr11,118212210,118212256,4,"1,3,4,5",1,0,1,1,1
chr11,118212256,118212390,5,"1,2,3,4,5",1,1,1,1,1
chr11,118212390,118212394,4,"1,3,4,5",1,0,1,1,1
chr11,118212394,118212423,3,"3,4,5",0,0,1,1,1
chr11,118212423,118212427,2,"3,5",0,0,1,0,1
chr11,118212633,118212783,2,"4,5",0,0,0,1,1
chr11,118791175,118791351,2,"1,5",1,0,0,0,1
chr11,118919375,118919599,2,"2,5",0,1,0,0,1
chr11,118919813,118920033,2,"4,5",0,0,0,1,1
chr11,119084699,119084702,2,"3,5",0,0,1,0,1
chr11,119084702,119084742,3,"2,3,5",0,1,1,0,1
chr11,119084742,119084752,4,"1,2,3,5",1,1,1,0,1
chr11,119084752,119084918,5,"1,2,3,4,5",1,1,1,1,1
chr11,119084918,119084920,4,"2,3,4,5",0,1,1,1,1
chr11,119084920,119084926,3,"2,3,5",0,1,1,0,1
chr11,119084926,119084929,2,"3,5",0,0,1,0,1
chr11,119317523,119317730,2,"4,5",0,0,0,1,1
chr11,119381785,119382005,2,"4,5",0,0,0,1,1
chr11,120208045,120208081,2,"2,5",0,1,0,0,1
chr11,120208081,120208162,3,"2,4,5",0,1,0,1,1
chr11,120208162,120208269,4,"2,3,4,5",0,1,1,1,1
chr11,120208269,120208301,3,"3,4,5",0,0,1,1,1
chr11,120208301,120208392,2,"3,5",0,0,1,0,1
chr11,120336457,120336677,2,"4,5",0,0,0,1,1
chr11,121459543,121459553,2,"3,5",0,0,1,0,1
chr11,121459553,121459594,3,"3,4,5",0,0,1,1,1
chr11,121459594,121459606,4,"1,3,4,5",1,0,1,1,1
chr11,121459606,121459701,5,"1,2,3,4,5",1,1,1,1,1
chr11,121459701,121459716,4,"1,3,4,5",1,0,1,1,1
chr11,121459716,121459760,3,"3,4,5",0,0,1,1,1
chr11,121459760,121459773,2,"3,5",0,0,1,0,1
chr11,122439913,122439933,2,"2,5",0,1,0,0,1
chr11,122439933,122439947,3,"2,3,5",0,1,1,0,1
chr11,122439947,122439948,4,"2,3,4,5",0,1,1,1,1
chr11,122439948,122440124,5,"1,2,3,4,5",1,1,1,1,1
chr11,122440124,122440137,4,"2,3,4,5",0,1,1,1,1
chr11,122440137,122440163,3,"3,4,5",0,0,1,1,1
chr11,122440163,122440167,2,"4,5",0,0,0,1,1
chr11,124536684,124536687,2,"3,5",0,0,1,0,1
chr11,124536687,124536700,3,"2,3,5",0,1,1,0,1
chr11,124536700,124536743,4,"1,2,3,5",1,1,1,0,1
chr11,124536743,124536838,5,"1,2,3,4,5",1,1,1,1,1
chr11,124536838,124536876,4,"1,2,3,5",1,1,1,0,1
chr11,124536876,124536911,3,"2,3,5",0,1,1,0,1
chr11,124536911,124536914,2,"3,5",0,0,1,0,1
chr11,125070817,125070841,2,"2,5",0,1,0,0,1
chr11,125070841,125070882,3,"1,2,5",1,1,0,0,1
chr11,125070882,125070996,4,"1,2,4,5",1,1,0,1,1
chr11,125070996,125071017,3,"1,2,5",1,1,0,0,1
chr11,125071017,125071041,2,"2,5",0,1,0,0,1
chr11,129530314,129530320,2,"3,5",0,0,1,0,1
chr11,129530320,129530329,3,"2,3,5",0,1,1,0,1
chr11,129530329,129530380,4,"1,2,3,5",1,1,1,0,1
chr11,129530380,129530487,5,"1,2,3,4,5",1,1,1,1,1
chr11,129530487,129530505,4,"1,2,3,5",1,1,1,0,1
chr11,129530505,129530544,3,"2,3,5",0,1,1,0,1
chr11,129530645,129530649,2,"2,5",0,1,0,0,1
chr11,129530649,129530671,3,"2,4,5",0,1,0,1,1
chr11,129530671,129530847,4,"1,2,4,5",1,1,0,1,1
chr11,129530847,129530869,3,"2,4,5",0,1,0,1,1
chr11,129853892,129853907,2,"4,5",0,0,0,1,1
chr11,129853907,129854083,3,"1,4,5",1,0,0,1,1
chr11,129854083,129854112,2,"4,5",0,0,0,1,1
chr11,130003483,130003703,2,"4,5",0,0,0,1,1
chr11,130124205,130124207,2,"3,5",0,0,1,0,1
chr11,130124207,130124216,3,"3,4,5",0,0,1,1,1
chr11,130124216,130124231,4,"2,3,4,5",0,1,1,1,1
chr11,130124231,130124407,5,"1,2,3,4,5",1,1,1,1,1
chr11,130124407,130124435,4,"2,3,4,5",0,1,1,1,1
chr11,130124435,130124438,3,"2,4,5",0,1,0,1,1
chr11,130124438,130124440,2,"2,5",0,1,0,0,1
chr11,130220847,130221062,2,"4,5",0,0,0,1,1
chr11,130314943,130314958,2,"4,5",0,0,0,1,1
chr11,130314958,130315001,3,"2,4,5",0,1,0,1,1
chr11,130315001,130315029,4,"1,2,4,5",1,1,0,1,1
chr11,130315029,130315093,5,"1,2,3,4,5",1,1,1,1,1
chr11,130315093,130315106,4,"1,2,4,5",1,1,0,1,1
chr11,130315106,130315128,3,"2,4,5",0,1,0,1,1
chr11,130315128,130315182,2,"2,5",0,1,0,0,1
chr11,130865512,130865563,2,"3,5",0,0,1,0,1
chr11,130865563,130865724,3,"3,4,5",0,0,1,1,1
chr11,130865724,130865742,2,"3,5",0,0,1,0,1
chr11,134272433,134272447,2,"2,5",0,1,0,0,1
chr11,134272447,134272450,3,"1,2,5",1,1,0,0,1
chr11,134272450,134272468,4,"1,2,3,5",1,1,1,0,1
chr11,134272468,134272623,5,"1,2,3,4,5",1,1,1,1,1
chr11,134272623,134272654,4,"2,3,4,5",0,1,1,1,1
chr11,134272654,134272657,3,"2,3,5",0,1,1,0,1
chr11,134272657,134272680,2,"3,5",0,0,1,0,1
chr12,210389,210613,2,"2,5",0,1,0,0,1
chr12,998567,998569,2,"3,5",0,0,1,0,1
chr12,998569,998590,3,"2,3,5",0,1,1,0,1
chr12,998590,998593,4,"2,3,4,5",0,1,1,1,1
chr12,998593,998758,5,"1,2,3,4,5",1,1,1,1,1
chr12,998758,998769,4,"1,2,3,5",1,1,1,0,1
chr12,998769,998793,3,"2,3,5",0,1,1,0,1
chr12,998793,998797,2,"3,5",0,0,1,0,1
chr12,1760733,1760813,2,"3,5",0,0,1,0,1
chr12,1760813,1760839,3,"3,4,5",0,0,1,1,1
chr12,1760839,1760906,4,"1,3,4,5",1,0,1,1,1
chr12,1760906,1760930,3,"3,4,5",0,0,1,1,1
chr12,1760930,1760963,2,"3,5",0,0,1,0,1
chr12,2812550,2812770,2,"4,5",0,0,0,1,1
chr12,2877653,2877662,2,"2,5",0,1,0,0,1
chr12,2877662,2877877,3,"2,4,5",0,1,0,1,1
chr12,2877877,2877882,2,"4,5",0,0,0,1,1
chr12,2963137,2963169,2,"4,5",0,0,0,1,1
chr12,2963169,2963172,3,"1,4,5",1,0,0,1,1
chr12,2963172,2963345,4,"1,2,4,5",1,1,0,1,1
chr12,2963345,2963357,3,"2,4,5",0,1,0,1,1
chr12,2963357,2963396,2,"2,5",0,1,0,0,1
chr12,4011862,4011987,2,"4,5",0,0,0,1,1
chr12,4015372,4015377,2,"3,5",0,0,1,0,1
chr12,4015377,4015597,3,"3,4,5",0,0,1,1,1
chr12,4015597,4015602,2,"3,5",0,0,1,0,1
chr12,6195994,6196149,2,"4,5",0,0,0,1,1
chr12,6384001,6384008,3,"2,3,5",0,1,1,0,1
chr12,6384008,6384057,4,"2,3,4,5",0,1,1,1,1
chr12,6384057,6384178,5,"1,2,3,4,5",1,1,1,1,1
chr12,6384178,6384202,4,"2,3,4,5",0,1,1,1,1
chr12,6384202,6384225,3,"2,3,5",0,1,1,0,1
chr12,6384225,6384231,2,"3,5",0,0,1,0,1
chr12,6470352,6470518,3,"1,4,5",1,0,0,1,1
chr12,6470518,6470561,2,"4,5",0,0,0,1,1
chr12,6568337,6568557,2,"4,5",0,0,0,1,1
chr12,6891067,6891084,2,"4,5",0,0,0,1,1
chr12,6891084,6891135,3,"1,4,5",1,0,0,1,1
chr12,6891135,6891140,4,"1,3,4,5",1,0,1,1,1
chr12,6891140,6891236,5,"1,2,3,4,5",1,1,1,1,1
chr12,6891236,6891237,4,"1,3,4,5",1,0,1,1,1
chr12,6891237,6891275,3,"1,4,5",1,0,0,1,1
chr12,6891275,6891298,2,"4,5",0,0,0,1,1
chr12,6904662,6904829,3,"1,4,5",1,0,0,1,1
chr12,6904829,6904831,2,"4,5",0,0,0,1,1
chr12,6905091,6905214,2,"4,5",0,0,0,1,1
chr12,6962301,6962320,2,"2,5",0,1,0,0,1
chr12,6962320,6962421,3,"1,2,5",1,1,0,0,1
chr12,6962421,6962477,4,"1,2,4,5",1,1,0,1,1
chr12,6962477,6962496,3,"1,2,5",1,1,0,0,1
chr12,6962496,6962525,2,"2,5",0,1,0,0,1
chr12,6970763,6970772,2,"2,5",0,1,0,0,1
chr12,6970772,6970987,3,"2,4,5",0,1,0,1,1
chr12,6970987,6970992,2,"4,5",0,0,0,1,1
chr12,6981290,6981324,2,"3,5",0,0,1,0,1
chr12,6981324,6981328,3,"2,3,5",0,1,1,0,1
chr12,6981328,6981350,4,"1,2,3,5",1,1,1,0,1
chr12,6981350,6981476,5,"1,2,3,4,5",1,1,1,1,1
chr12,6981476,6981504,4,"1,2,3,5",1,1,1,0,1
chr12,6981504,6981520,3,"2,3,5",0,1,1,0,1
chr12,6981520,6981548,2,"2,5",0,1,0,0,1
chr12,7109176,7109178,2,"3,5",0,0,1,0,1
chr12,7109178,7109211,3,"2,3,5",0,1,1,0,1
chr12,7109211,7109221,4,"2,3,4,5",0,1,1,1,1
chr12,7109221,7109336,5,"1,2,3,4,5",1,1,1,1,1
chr12,7109336,7109374,4,"2,3,4,5",0,1,1,1,1
chr12,7109374,7109402,3,"2,3,5",0,1,1,0,1
chr12,7109402,7109406,2,"3,5",0,0,1,0,1
chr12,7891105,7891108,2,"3,5",0,0,1,0,1
