chrom,start,end,peak_count,files,ENCFF001XHD.bed.gz,ENCFF001XHB.bed.gz,TF_TSS_10kb_named.bed
chr2,241190694,241191068,3,"1,2,3",1,1,1
chr2,241496439,241497812,3,"1,2,3",1,1,1
chr2,241498631,241501635,3,"1,2,3",1,1,1
chr2,241501854,241502078,3,"1,2,3",1,1,1
chr2,241749657,241749673,3,"1,2,3",1,1,1
chr2,241759003,241759586,3,"1,2,3",1,1,1
chr2,241975810,241976434,3,"1,2,3",1,1,1
chr2,242001787,242001808,3,"1,2,3",1,1,1
chr2,242002246,242003863,3,"1,2,3",1,1,1
chr2,242031996,242032670,3,"1,2,3",1,1,1
chr2,242033188,242033788,3,"1,2,3",1,1,1
chr2,242039547,242039789,3,"1,2,3",1,1,1
chr2,242040121,242043178,3,"1,2,3",1,1,1
chr2,242087189,242091523,3,"1,2,3",1,1,1
chr2,242127812,242128030,3,"1,2,3",1,1,1
chr3,193613,193649,3,"1,2,3",1,1,1
chr3,626034,626214,3,"1,2,3",1,1,1
chr3,850909,850954,3,"1,2,3",1,1,1
chr3,2984865,2985105,3,"1,2,3",1,1,1
chr3,3707804,3708093,3,"1,2,3",1,1,1
chr3,4753422,4754015,3,"1,2,3",1,1,1
chr3,5067706,5068822,3,"1,2,3",1,1,1
chr3,5163771,5166574,3,"1,2,3",1,1,1
chr3,5185998,5186137,3,"1,2,3",1,1,1
chr3,8497556,8497594,3,"1,2,3",1,1,1
chr3,8497905,8498631,3,"1,2,3",1,1,1
chr3,8699920,8700255,3,"1,2,3",1,1,1
chr3,8704434,8704442,3,"1,2,3",1,1,1
chr3,8724991,8725074,3,"1,2,3",1,1,1
chr3,8751559,8751852,3,"1,2,3",1,1,1
chr3,8752020,8752032,3,"1,2,3",1,1,1
chr3,8752218,8752415,3,"1,2,3",1,1,1
chr3,8754198,8754358,3,"1,2,3",1,1,1
chr3,8781676,8781840,3,"1,2,3",1,1,1
chr3,8782078,8782308,3,"1,2,3",1,1,1
chr3,8783175,8783714,3,"1,2,3",1,1,1
chr3,9004123,9006096,3,"1,2,3",1,1,1
chr3,9012901,9013135,3,"1,2,3",1,1,1
chr3,9211617,9211869,3,"1,2,3",1,1,1
chr3,9214572,9214682,3,"1,2,3",1,1,1
chr3,9290093,9291899,3,"1,2,3",1,1,1
chr3,9295191,9295331,3,"1,2,3",1,1,1
chr3,9295536,9295546,3,"1,2,3",1,1,1
chr3,9343921,9344511,3,"1,2,3",1,1,1
chr3,9393681,9393758,3,"1,2,3",1,1,1
chr3,9394914,9395392,3,"1,2,3",1,1,1
chr3,9403395,9403418,3,"1,2,3",1,1,1
chr3,9403584,9406054,3,"1,2,3",1,1,1
chr3,9406437,9406638,3,"1,2,3",1,1,1
chr3,9406862,9406935,3,"1,2,3",1,1,1
chr3,9642106,9642129,3,"1,2,3",1,1,1
chr3,9745581,9746981,3,"1,2,3",1,1,1
chr3,9772062,9775288,3,"1,2,3",1,1,1
chr3,9790742,9793265,3,"1,2,3",1,1,1
chr3,9810947,9812427,3,"1,2,3",1,1,1
chr3,9833102,9836612,3,"1,2,3",1,1,1
chr3,9883498,9883719,3,"1,2,3",1,1,1
chr3,9884184,9886401,3,"1,2,3",1,1,1
chr3,9931626,9933720,3,"1,2,3",1,1,1
chr3,9940373,9940450,3,"1,2,3",1,1,1
chr3,9944438,9944976,3,"1,2,3",1,1,1
chr3,9957016,9959559,3,"1,2,3",1,1,1
chr3,9976893,9977601,3,"1,2,3",1,1,1
chr3,9992563,9994455,3,"1,2,3",1,1,1
chr3,9996896,9997151,3,"1,2,3",1,1,1
chr3,9997875,9998070,3,"1,2,3",1,1,1
chr3,10011224,10012190,3,"1,2,3",1,1,1
chr3,10012344,10012602,3,"1,2,3",1,1,1
chr3,10018126,10018548,3,"1,2,3",1,1,1
chr3,10019027,10019342,3,"1,2,3",1,1,1
chr3,10026337,10026728,3,"1,2,3",1,1,1
chr3,10026924,10030266,3,"1,2,3",1,1,1
chr3,10050091,10051356,3,"1,2,3",1,1,1
chr3,10052057,10053623,3,"1,2,3",1,1,1
chr3,10057397,10057471,3,"1,2,3",1,1,1
chr3,10066534,10067973,3,"1,2,3",1,1,1
chr3,10156891,10159003,3,"1,2,3",1,1,1
chr3,10166528,10166603,3,"1,2,3",1,1,1
chr3,10289377,10293100,3,"1,2,3",1,1,1
chr3,10329134,10329173,3,"1,2,3",1,1,1
chr3,10814403,10814675,3,"1,2,3",1,1,1
chr3,10992673,10992939,3,"1,2,3",1,1,1
chr3,11137949,11138902,3,"1,2,3",1,1,1
chr3,11227524,11227749,3,"1,2,3",1,1,1
chr3,11292830,11292845,3,"1,2,3",1,1,1
chr3,11293720,11293899,3,"1,2,3",1,1,1
chr3,11551687,11551856,3,"1,2,3",1,1,1
chr3,11886471,11886640,3,"1,2,3",1,1,1
chr3,11886811,11888830,3,"1,2,3",1,1,1
chr3,12264214,12264613,3,"1,2,3",1,1,1
chr3,12288957,12289186,3,"1,2,3",1,1,1
chr3,12294587,12294796,3,"1,2,3",1,1,1
chr3,12295053,12295292,3,"1,2,3",1,1,1
chr3,12328138,12329278,3,"1,2,3",1,1,1
chr3,12329434,12330835,3,"1,2,3",1,1,1
chr3,12332566,12332687,3,"1,2,3",1,1,1
chr3,12485981,12486712,3,"1,2,3",1,1,1
chr3,12512367,12513227,3,"1,2,3",1,1,1
chr3,12521224,12521544,3,"1,2,3",1,1,1
chr3,12524759,12524934,3,"1,2,3",1,1,1
chr3,12586201,12587619,3,"1,2,3",1,1,1
chr3,12800344,12800642,3,"1,2,3",1,1,1
chr3,12851110,12852368,3,"1,2,3",1,1,1
chr3,12878178,12878357,3,"1,2,3",1,1,1
chr3,12878693,12879067,3,"1,2,3",1,1,1
chr3,12879294,12883997,3,"1,2,3",1,1,1
chr3,13319520,13319788,3,"1,2,3",1,1,1
chr3,13324054,13324493,3,"1,2,3",1,1,1
chr3,13324666,13325546,3,"1,2,3",1,1,1
chr3,13459492,13459817,3,"1,2,3",1,1,1
chr3,13460307,13462658,3,"1,2,3",1,1,1
chr3,13549293,13549404,3,"1,2,3",1,1,1
chr3,13554277,13554406,3,"1,2,3",1,1,1
chr3,13554658,13556251,3,"1,2,3",1,1,1
chr3,13936398,13938230,3,"1,2,3",1,1,1
chr3,14168358,14169086,3,"1,2,3",1,1,1
chr3,14185497,14186660,3,"1,2,3",1,1,1
chr3,14265783,14265805,3,"1,2,3",1,1,1
chr3,14266998,14267122,3,"1,2,3",1,1,1
chr3,14269518,14269639,3,"1,2,3",1,1,1
chr3,14481069,14481374,3,"1,2,3",1,1,1
chr3,14574016,14574242,3,"1,2,3",1,1,1
chr3,14644031,14644476,3,"1,2,3",1,1,1
chr3,14644713,14645053,3,"1,2,3",1,1,1
chr3,14918345,14918554,3,"1,2,3",1,1,1
chr3,14918766,14918768,3,"1,2,3",1,1,1
chr3,14918919,14919159,3,"1,2,3",1,1,1
chr3,14926320,14926424,3,"1,2,3",1,1,1
chr3,15064780,15064879,3,"1,2,3",1,1,1
chr3,15139061,15141821,3,"1,2,3",1,1,1
chr3,15149834,15150066,3,"1,2,3",1,1,1
chr3,15212627,15212915,3,"1,2,3",1,1,1
chr3,15246898,15250067,3,"1,2,3",1,1,1
chr3,15250394,15250468,3,"1,2,3",1,1,1
chr3,15334356,15334676,3,"1,2,3",1,1,1
chr3,15367087,15367187,3,"1,2,3",1,1,1
chr3,15367379,15367744,3,"1,2,3",1,1,1
chr3,15368277,15368434,3,"1,2,3",1,1,1
chr3,15368964,15369605,3,"1,2,3",1,1,1
chr3,15371205,15374811,3,"1,2,3",1,1,1
chr3,15419411,15419908,3,"1,2,3",1,1,1
chr3,15599279,15599555,3,"1,2,3",1,1,1
chr3,15671682,15672768,3,"1,2,3",1,1,1
chr3,15675621,15675825,3,"1,2,3",1,1,1
chr3,15676008,15676161,3,"1,2,3",1,1,1
chr3,15677185,15677236,3,"1,2,3",1,1,1
chr3,15687298,15688336,3,"1,2,3",1,1,1
chr3,15727488,15727843,3,"1,2,3",1,1,1
chr3,15728045,15728216,3,"1,2,3",1,1,1
chr3,16304263,16304413,3,"1,2,3",1,1,1
chr3,16304710,16308430,3,"1,2,3",1,1,1
chr3,16524360,16524894,3,"1,2,3",1,1,1
chr3,16531434,16531777,3,"1,2,3",1,1,1
chr3,16577551,16577690,3,"1,2,3",1,1,1
chr3,16592110,16592766,3,"1,2,3",1,1,1
chr3,16926010,16927159,3,"1,2,3",1,1,1
chr3,16938975,16939380,3,"1,2,3",1,1,1
chr3,18548341,18548673,3,"1,2,3",1,1,1
chr3,19144512,19144713,3,"1,2,3",1,1,1
chr3,19930375,19930740,3,"1,2,3",1,1,1
chr3,19975388,19975731,3,"1,2,3",1,1,1
chr3,19986709,19991868,3,"1,2,3",1,1,1
chr3,22662939,22663184,3,"1,2,3",1,1,1
chr3,23136550,23136648,3,"1,2,3",1,1,1
chr3,23803275,23803288,3,"1,2,3",1,1,1
chr3,23900906,23901012,3,"1,2,3",1,1,1
chr3,24517388,24517703,3,"1,2,3",1,1,1
chr3,24562039,24562185,3,"1,2,3",1,1,1
chr3,24562399,24564157,3,"1,2,3",1,1,1
chr3,27508925,27509175,3,"1,2,3",1,1,1
chr3,27523297,27523356,3,"1,2,3",1,1,1
chr3,27523707,27525906,3,"1,2,3",1,1,1
chr3,27526075,27526814,3,"1,2,3",1,1,1
chr3,27722273,27723410,3,"1,2,3",1,1,1
chr3,27809715,27810820,3,"1,2,3",1,1,1
chr3,29365772,29365913,3,"1,2,3",1,1,1
chr3,31989132,31989531,3,"1,2,3",1,1,1
chr3,32020937,32023996,3,"1,2,3",1,1,1
chr3,32062768,32063043,3,"1,2,3",1,1,1
chr3,32147509,32149707,3,"1,2,3",1,1,1
chr3,32149975,32150332,3,"1,2,3",1,1,1
chr3,32151170,32151304,3,"1,2,3",1,1,1
chr3,32152015,32152331,3,"1,2,3",1,1,1
chr3,32499607,32499903,3,"1,2,3",1,1,1
chr3,32509031,32509582,3,"1,2,3",1,1,1
chr3,32610903,32613562,3,"1,2,3",1,1,1
chr3,32725589,32728860,3,"1,2,3",1,1,1
chr3,32821980,32823529,3,"1,2,3",1,1,1
chr3,32943911,32944159,3,"1,2,3",1,1,1
chr3,32944371,32944715,3,"1,2,3",1,1,1
chr3,33136975,33139695,3,"1,2,3",1,1,1
chr3,33154703,33157215,3,"1,2,3",1,1,1
chr3,33397157,33397594,3,"1,2,3",1,1,1
chr3,33414273,33414652,3,"1,2,3",1,1,1
chr3,33482165,33483776,3,"1,2,3",1,1,1
chr3,33494204,33494464,3,"1,2,3",1,1,1
chr3,33789194,33789462,3,"1,2,3",1,1,1
chr3,35865676,35865822,3,"1,2,3",1,1,1
chr3,35866117,35866365,3,"1,2,3",1,1,1
chr3,36984988,36986934,3,"1,2,3",1,1,1
chr3,36999998,37000289,3,"1,2,3",1,1,1
chr3,37006617,37007195,3,"1,2,3",1,1,1
chr3,37214729,37220353,3,"1,2,3",1,1,1
chr3,37224904,37224987,3,"1,2,3",1,1,1
chr3,37276520,37276778,3,"1,2,3",1,1,1
chr3,37283785,37285693,3,"1,2,3",1,1,1
chr3,38040049,38041093,3,"1,2,3",1,1,1
chr3,38046015,38046528,3,"1,2,3",1,1,1
chr3,38494401,38497858,3,"1,2,3",1,1,1
chr3,38500764,38501095,3,"1,2,3",1,1,1
chr3,38538057,38539009,3,"1,2,3",1,1,1
chr3,38690637,38691876,3,"1,2,3",1,1,1
chr3,39092873,39094684,3,"1,2,3",1,1,1
chr3,39147162,39150065,3,"1,2,3",1,1,1
chr3,39182945,39183418,3,"1,2,3",1,1,1
chr3,39188984,39189164,3,"1,2,3",1,1,1
chr3,39192097,39193210,3,"1,2,3",1,1,1
chr3,39218853,39220285,3,"1,2,3",1,1,1
chr3,39221719,39223015,3,"1,2,3",1,1,1
chr3,39423791,39426452,3,"1,2,3",1,1,1
chr3,39426611,39427237,3,"1,2,3",1,1,1
chr3,40492961,40493014,3,"1,2,3",1,1,1
chr3,40493535,40495763,3,"1,2,3",1,1,1
chr3,40497751,40500494,3,"1,2,3",1,1,1
chr3,40517935,40519544,3,"1,2,3",1,1,1
chr3,41239977,41244203,3,"1,2,3",1,1,1
chr3,42003802,42004562,3,"1,2,3",1,1,1
chr3,42054276,42055045,3,"1,2,3",1,1,1
chr3,42055225,42056833,3,"1,2,3",1,1,1
chr3,42543687,42545029,3,"1,2,3",1,1,1
chr3,42548763,42548874,3,"1,2,3",1,1,1
chr3,42549150,42549277,3,"1,2,3",1,1,1
chr3,42586145,42586205,3,"1,2,3",1,1,1
chr3,42586439,42586628,3,"1,2,3",1,1,1
chr3,42643684,42644054,3,"1,2,3",1,1,1
chr3,42644365,42644575,3,"1,2,3",1,1,1
chr3,42695312,42696632,3,"1,2,3",1,1,1
chr3,42814345,42815374,3,"1,2,3",1,1,1
chr3,42846005,42847313,3,"1,2,3",1,1,1
chr3,42881224,42881493,3,"1,2,3",1,1,1
chr3,42881820,42881848,3,"1,2,3",1,1,1
chr3,43680315,43680814,3,"1,2,3",1,1,1
chr3,44517713,44519747,3,"1,2,3",1,1,1
chr3,44550956,44553210,3,"1,2,3",1,1,1
chr3,44665837,44667576,3,"1,2,3",1,1,1
chr3,44802348,44803015,3,"1,2,3",1,1,1
chr3,44902435,44902439,3,"1,2,3",1,1,1
chr3,44902756,44904412,3,"1,2,3",1,1,1
chr3,44912490,44912677,3,"1,2,3",1,1,1
chr3,45078836,45078970,3,"1,2,3",1,1,1
chr3,45079188,45079350,3,"1,2,3",1,1,1
chr3,45686256,45686293,3,"1,2,3",1,1,1
chr3,45882516,45884317,3,"1,2,3",1,1,1
chr3,46204791,46205234,3,"1,2,3",1,1,1
chr3,46205736,46205800,3,"1,2,3",1,1,1
chr3,46399685,46400111,3,"1,2,3",1,1,1
chr3,46671262,46671500,3,"1,2,3",1,1,1
chr3,46671691,46671877,3,"1,2,3",1,1,1
chr3,46734261,46735535,3,"1,2,3",1,1,1
chr3,46924141,46924503,3,"1,2,3",1,1,1
chr3,46972227,46972234,3,"1,2,3",1,1,1
chr3,46973078,46973293,3,"1,2,3",1,1,1
chr3,47004752,47004918,3,"1,2,3",1,1,1
chr3,47016156,47017014,3,"1,2,3",1,1,1
chr3,47017292,47018730,3,"1,2,3",1,1,1
chr3,47020443,47024258,3,"1,2,3",1,1,1
chr3,47420695,47423694,3,"1,2,3",1,1,1
chr3,47553231,47553376,3,"1,2,3",1,1,1
chr3,47553563,47555721,3,"1,2,3",1,1,1
chr3,47798954,47799318,3,"1,2,3",1,1,1
chr3,47843074,47846485,3,"1,2,3",1,1,1
chr3,47846809,47846844,3,"1,2,3",1,1,1
chr3,48128056,48130669,3,"1,2,3",1,1,1
chr3,48227167,48227622,3,"1,2,3",1,1,1
chr3,48228155,48230520,3,"1,2,3",1,1,1
chr3,48282149,48283714,3,"1,2,3",1,1,1
chr3,48309448,48311299,3,"1,2,3",1,1,1
chr3,48398783,48398836,3,"1,2,3",1,1,1
chr3,48469076,48472194,3,"1,2,3",1,1,1
chr3,48474792,48475168,3,"1,2,3",1,1,1
chr3,48480879,48483463,3,"1,2,3",1,1,1
chr3,48487334,48489682,3,"1,2,3",1,1,1
chr3,48507684,48508347,3,"1,2,3",1,1,1
chr3,48513437,48514872,3,"1,2,3",1,1,1
chr3,48540329,48542494,3,"1,2,3",1,1,1
chr3,48544805,48544949,3,"1,2,3",1,1,1
chr3,48545329,48545426,3,"1,2,3",1,1,1
chr3,48593438,48595726,3,"1,2,3",1,1,1
chr3,48645905,48647517,3,"1,2,3",1,1,1
chr3,48671847,48673616,3,"1,2,3",1,1,1
chr3,48721897,48724072,3,"1,2,3",1,1,1
chr3,48752418,48754597,3,"1,2,3",1,1,1
chr3,49026544,49029622,3,"1,2,3",1,1,1
chr3,49129604,49132556,3,"1,2,3",1,1,1
chr3,49141085,49142903,3,"1,2,3",1,1,1
chr3,49155996,49156020,3,"1,2,3",1,1,1
chr3,49156725,49158867,3,"1,2,3",1,1,1
chr3,49169303,49171588,3,"1,2,3",1,1,1
chr3,49202305,49204258,3,"1,2,3",1,1,1
chr3,49208283,49208428,3,"1,2,3",1,1,1
chr3,49259281,49259513,3,"1,2,3",1,1,1
chr3,49466149,49467579,3,"1,2,3",1,1,1
chr3,49710544,49712804,3,"1,2,3",1,1,1
chr3,49723894,49724068,3,"1,2,3",1,1,1
chr3,49724229,49724883,3,"1,2,3",1,1,1
chr3,49726272,49727871,3,"1,2,3",1,1,1
chr3,49756373,49757453,3,"1,2,3",1,1,1
chr3,49759749,49759864,3,"1,2,3",1,1,1
chr3,49760085,49762403,3,"1,2,3",1,1,1
chr3,49822542,49824729,3,"1,2,3",1,1,1
chr3,49892960,49894624,3,"1,2,3",1,1,1
chr3,49906988,49907348,3,"1,2,3",1,1,1
chr3,49938708,49938822,3,"1,2,3",1,1,1
chr3,49940875,49941288,3,"1,2,3",1,1,1
chr3,49941558,49941717,3,"1,2,3",1,1,1
chr3,49943386,49944237,3,"1,2,3",1,1,1
chr3,50125743,50126022,3,"1,2,3",1,1,1
chr3,50189176,50189391,3,"1,2,3",1,1,1
chr3,50191726,50192367,3,"1,2,3",1,1,1
chr3,50192520,50195661,3,"1,2,3",1,1,1
chr3,50242262,50243544,3,"1,2,3",1,1,1
chr3,50263540,50264104,3,"1,2,3",1,1,1
chr3,50264305,50265937,3,"1,2,3",1,1,1
chr3,50266136,50266256,3,"1,2,3",1,1,1
chr3,50273028,50273318,3,"1,2,3",1,1,1
chr3,50273623,50276182,3,"1,2,3",1,1,1
chr3,50283292,50283847,3,"1,2,3",1,1,1
chr3,50284221,50284248,3,"1,2,3",1,1,1
chr3,50297543,50298394,3,"1,2,3",1,1,1
chr3,50306500,50309254,3,"1,2,3",1,1,1
chr3,50310530,50310961,3,"1,2,3",1,1,1
chr3,50328656,50330508,3,"1,2,3",1,1,1
chr3,50335852,50336870,3,"1,2,3",1,1,1
chr3,50337074,50337680,3,"1,2,3",1,1,1
chr3,50353911,50354945,3,"1,2,3",1,1,1
chr3,50357698,50359291,3,"1,2,3",1,1,1
chr3,50364612,50366359,3,"1,2,3",1,1,1
chr3,50604708,50605524,3,"1,2,3",1,1,1
chr3,50606095,50607916,3,"1,2,3",1,1,1
chr3,50712499,50712945,3,"1,2,3",1,1,1
chr3,51405809,51405867,3,"1,2,3",1,1,1
chr3,51532503,51534935,3,"1,2,3",1,1,1
chr3,51704569,51706724,3,"1,2,3",1,1,1
chr3,51788445,51788561,3,"1,2,3",1,1,1
chr3,51974917,51976022,3,"1,2,3",1,1,1
chr3,51976203,51976729,3,"1,2,3",1,1,1
chr3,52000868,52001491,3,"1,2,3",1,1,1
chr3,52001656,52002520,3,"1,2,3",1,1,1
chr3,52187103,52189352,3,"1,2,3",1,1,1
chr3,52211063,52211182,3,"1,2,3",1,1,1
chr3,52231710,52233210,3,"1,2,3",1,1,1
chr3,52272438,52274525,3,"1,2,3",1,1,1
chr3,52279396,52280399,3,"1,2,3",1,1,1
chr3,52309908,52310199,3,"1,2,3",1,1,1
chr3,52310430,52313533,3,"1,2,3",1,1,1
chr3,52320861,52322846,3,"1,2,3",1,1,1
chr3,52442755,52443970,3,"1,2,3",1,1,1
chr3,52444222,52444352,3,"1,2,3",1,1,1
chr3,52444513,52446185,3,"1,2,3",1,1,1
chr3,52446643,52446736,3,"1,2,3",1,1,1
chr3,52488778,52490881,3,"1,2,3",1,1,1
chr3,52566451,52567663,3,"1,2,3",1,1,1
chr3,52567965,52568653,3,"1,2,3",1,1,1
chr3,52568869,52569027,3,"1,2,3",1,1,1
chr3,52570033,52570570,3,"1,2,3",1,1,1
chr3,52718010,52718273,3,"1,2,3",1,1,1
chr3,52722547,52722818,3,"1,2,3",1,1,1
chr3,52723196,52723342,3,"1,2,3",1,1,1
chr3,52738101,52738162,3,"1,2,3",1,1,1
chr3,52738489,52741919,3,"1,2,3",1,1,1
chr3,52803522,52805853,3,"1,2,3",1,1,1
chr3,53078483,53079256,3,"1,2,3",1,1,1
chr3,53079705,53080064,3,"1,2,3",1,1,1
chr3,53080313,53081451,3,"1,2,3",1,1,1
chr3,53163223,53165088,3,"1,2,3",1,1,1
chr3,53286239,53286315,3,"1,2,3",1,1,1
chr3,53286483,53286811,3,"1,2,3",1,1,1
chr3,53287637,53290393,3,"1,2,3",1,1,1
chr3,53527410,53528533,3,"1,2,3",1,1,1
chr3,53528737,53530038,3,"1,2,3",1,1,1
chr3,53879251,53881330,3,"1,2,3",1,1,1
chr3,55182478,55182575,3,"1,2,3",1,1,1
chr3,55514697,55515705,3,"1,2,3",1,1,1
chr3,56076688,56076750,3,"1,2,3",1,1,1
chr3,56717418,56717941,3,"1,2,3",1,1,1
chr3,57094333,57094643,3,"1,2,3",1,1,1
chr3,57143534,57144142,3,"1,2,3",1,1,1
chr3,57198870,57199348,3,"1,2,3",1,1,1
chr3,57199563,57199872,3,"1,2,3",1,1,1
chr3,57203742,57204781,3,"1,2,3",1,1,1
chr3,57260860,57263639,3,"1,2,3",1,1,1
chr3,57529717,57530600,3,"1,2,3",1,1,1
chr3,57540870,57544295,3,"1,2,3",1,1,1
chr3,57544571,57544620,3,"1,2,3",1,1,1
chr3,57544943,57545101,3,"1,2,3",1,1,1
chr3,57545419,57545522,3,"1,2,3",1,1,1
chr3,57579190,57579309,3,"1,2,3",1,1,1
chr3,57579974,57581363,3,"1,2,3",1,1,1
chr3,57745450,57745739,3,"1,2,3",1,1,1
chr3,58011806,58012173,3,"1,2,3",1,1,1
chr3,58163354,58163586,3,"1,2,3",1,1,1
chr3,58418571,58420148,3,"1,2,3",1,1,1
chr3,58570428,58571737,3,"1,2,3",1,1,1
chr3,58626520,58626763,3,"1,2,3",1,1,1
chr3,58827509,58827896,3,"1,2,3",1,1,1
chr3,60729687,60729742,3,"1,2,3",1,1,1
chr3,61743411,61743790,3,"1,2,3",1,1,1
chr3,61749845,61750120,3,"1,2,3",1,1,1
chr3,62113056,62113378,3,"1,2,3",1,1,1
chr3,62119682,62120262,3,"1,2,3",1,1,1
chr3,62125506,62125822,3,"1,2,3",1,1,1
chr3,62129428,62129924,3,"1,2,3",1,1,1
chr3,62132679,62132937,3,"1,2,3",1,1,1
chr3,62133365,62133476,3,"1,2,3",1,1,1
chr3,62261317,62261391,3,"1,2,3",1,1,1
chr3,62268556,62268593,3,"1,2,3",1,1,1
chr3,62270411,62270658,3,"1,2,3",1,1,1
chr3,62311588,62312483,3,"1,2,3",1,1,1
chr3,62364932,62365302,3,"1,2,3",1,1,1
chr3,62374727,62374834,3,"1,2,3",1,1,1
chr3,62398775,62398792,3,"1,2,3",1,1,1
chr3,62781211,62781307,3,"1,2,3",1,1,1
chr3,62784701,62784954,3,"1,2,3",1,1,1
chr3,62794817,62794971,3,"1,2,3",1,1,1
chr3,62811149,62811689,3,"1,2,3",1,1,1
chr3,62821243,62821397,3,"1,2,3",1,1,1
chr3,62923312,62923921,3,"1,2,3",1,1,1
chr3,62925387,62925739,3,"1,2,3",1,1,1
chr3,62926617,62926801,3,"1,2,3",1,1,1
chr3,62940430,62941124,3,"1,2,3",1,1,1
chr3,62941615,62941910,3,"1,2,3",1,1,1
chr3,62944573,62944827,3,"1,2,3",1,1,1
chr3,62948699,62948760,3,"1,2,3",1,1,1
chr3,62949661,62949680,3,"1,2,3",1,1,1
chr3,62950446,62950694,3,"1,2,3",1,1,1
chr3,63098415,63098524,3,"1,2,3",1,1,1
chr3,63203361,63204327,3,"1,2,3",1,1,1
chr3,63206303,63206469,3,"1,2,3",1,1,1
chr3,63210735,63210994,3,"1,2,3",1,1,1
chr3,63212709,63213218,3,"1,2,3",1,1,1
chr3,63219492,63219572,3,"1,2,3",1,1,1
chr3,63223646,63223865,3,"1,2,3",1,1,1
chr3,63229920,63229921,3,"1,2,3",1,1,1
chr3,63230263,63230616,3,"1,2,3",1,1,1
chr3,63329507,63329866,3,"1,2,3",1,1,1
chr3,63336333,63336480,3,"1,2,3",1,1,1
chr3,63336688,63337143,3,"1,2,3",1,1,1
chr3,63338943,63339175,3,"1,2,3",1,1,1
chr3,63417753,63417902,3,"1,2,3",1,1,1
chr3,63542075,63542334,3,"1,2,3",1,1,1
chr3,63548282,63548543,3,"1,2,3",1,1,1
chr3,63650141,63650261,3,"1,2,3",1,1,1
chr3,63651403,63651609,3,"1,2,3",1,1,1
chr3,63653594,63653726,3,"1,2,3",1,1,1
chr3,63661485,63661786,3,"1,2,3",1,1,1
chr3,63732293,63732629,3,"1,2,3",1,1,1
chr3,63733783,63734867,3,"1,2,3",1,1,1
chr3,63735736,63735774,3,"1,2,3",1,1,1
chr3,63736347,63736348,3,"1,2,3",1,1,1
chr3,63736711,63736991,3,"1,2,3",1,1,1
chr3,63737909,63738543,3,"1,2,3",1,1,1
chr3,63739134,63740090,3,"1,2,3",1,1,1
chr3,63740863,63741239,3,"1,2,3",1,1,1
chr3,63810149,63810455,3,"1,2,3",1,1,1
chr3,63826351,63826409,3,"1,2,3",1,1,1
chr3,63832665,63834151,3,"1,2,3",1,1,1
chr3,63850645,63851300,3,"1,2,3",1,1,1
chr3,63858091,63858396,3,"1,2,3",1,1,1
chr3,63995358,63995486,3,"1,2,3",1,1,1
chr3,64000392,64000673,3,"1,2,3",1,1,1
chr3,64005138,64005455,3,"1,2,3",1,1,1
chr3,64006446,64010216,3,"1,2,3",1,1,1
chr3,64014676,64015292,3,"1,2,3",1,1,1
chr3,64015680,64017159,3,"1,2,3",1,1,1
chr3,64059085,64059430,3,"1,2,3",1,1,1
chr3,64069356,64069695,3,"1,2,3",1,1,1
chr3,64081284,64081335,3,"1,2,3",1,1,1
chr3,64083170,64083794,3,"1,2,3",1,1,1
chr3,64086112,64086216,3,"1,2,3",1,1,1
chr3,64089109,64089380,3,"1,2,3",1,1,1
chr3,64090075,64090993,3,"1,2,3",1,1,1
chr3,64091477,64091678,3,"1,2,3",1,1,1
chr3,64093904,64094097,3,"1,2,3",1,1,1
chr3,64164401,64164626,3,"1,2,3",1,1,1
chr3,64172364,64174227,3,"1,2,3",1,1,1
chr3,64174622,64175469,3,"1,2,3",1,1,1
chr3,64176805,64177137,3,"1,2,3",1,1,1
chr3,64179933,64180277,3,"1,2,3",1,1,1
chr3,64195265,64196379,3,"1,2,3",1,1,1
chr3,64504085,64504358,3,"1,2,3",1,1,1
chr3,64505806,64506511,3,"1,2,3",1,1,1
chr3,64507608,64507671,3,"1,2,3",1,1,1
chr3,64515834,64516471,3,"1,2,3",1,1,1
chr3,64518815,64518874,3,"1,2,3",1,1,1
chr3,64519067,64520015,3,"1,2,3",1,1,1
chr3,64523663,64523925,3,"1,2,3",1,1,1
chr3,64553702,64554297,3,"1,2,3",1,1,1
chr3,64563092,64563416,3,"1,2,3",1,1,1
chr3,64564395,64564963,3,"1,2,3",1,1,1
chr3,64568810,64569375,3,"1,2,3",1,1,1
chr3,64569666,64569984,3,"1,2,3",1,1,1
chr3,65840399,65841126,3,"1,2,3",1,1,1
chr3,65869288,65869584,3,"1,2,3",1,1,1
chr3,65893340,65893660,3,"1,2,3",1,1,1
chr3,66007582,66007756,3,"1,2,3",1,1,1
chr3,67998135,67999021,3,"1,2,3",1,1,1
chr3,68981443,68981698,3,"1,2,3",1,1,1
chr3,68981873,68982208,3,"1,2,3",1,1,1
chr3,69061819,69063711,3,"1,2,3",1,1,1
chr3,69099253,69102175,3,"1,2,3",1,1,1
chr3,69171309,69171446,3,"1,2,3",1,1,1
chr3,69740300,69740687,3,"1,2,3",1,1,1
chr3,69929765,69929869,3,"1,2,3",1,1,1
chr3,70202580,70203221,3,"1,2,3",1,1,1
chr3,71293743,71294510,3,"1,2,3",1,1,1
chr3,71581634,71582163,3,"1,2,3",1,1,1
